time,x,y,z
15:15:12:1,-0.01,0.00,0.00
15:15:12:1,-0.01,-0.00,0.00
15:15:12:1,-0.01,-0.00,0.00
15:15:12:1,-0.01,-0.00,-0.00
15:15:12:1,-0.01,-0.00,-0.00
15:15:12:1,-0.01,0.00,-0.00
15:15:12:1,-0.01,0.00,0.00
15:15:12:1,-0.01,0.01,0.00
15:15:12:1,-0.01,0.01,0.00
15:15:12:1,-0.01,0.01,0.00
15:15:12:1,-0.01,0.01,0.00
15:15:12:1,-0.01,0.01,0.00
15:15:12:1,-0.00,0.01,0.00
15:15:12:1,-0.01,0.01,-0.00
15:15:12:1,-0.01,0.01,-0.00
15:15:12:1,-0.00,0.00,-0.00
15:15:12:1,-0.00,0.00,-0.00
15:15:12:2,0.00,0.00,-0.00
15:15:12:2,0.00,0.00,-0.00
15:15:12:2,0.00,0.00,-0.01
15:15:12:2,0.00,-0.00,-0.01
15:15:12:2,0.00,-0.00,-0.01
15:15:12:2,0.00,-0.00,-0.01
15:15:12:2,0.00,-0.01,-0.01
15:15:12:2,0.00,-0.01,-0.01
15:15:12:2,0.01,-0.01,-0.00
15:15:12:2,0.01,-0.02,-0.00
15:15:12:2,0.01,-0.02,-0.00
15:15:12:2,0.01,-0.02,-0.00
15:15:12:2,0.01,-0.03,-0.00
15:15:12:2,0.01,-0.02,-0.00
15:15:12:2,0.00,-0.02,-0.00
15:15:12:2,0.01,-0.02,0.00
15:15:12:2,0.00,-0.02,0.00
15:15:12:2,0.00,-0.02,0.00
15:15:12:3,0.00,-0.01,0.00
15:15:12:3,-0.00,-0.01,0.00
15:15:12:3,-0.00,-0.00,0.00
15:15:12:3,-0.00,0.00,0.00
15:15:12:3,-0.00,0.01,0.01
15:15:12:3,-0.00,0.01,0.01
15:15:12:3,-0.00,0.01,0.01
15:15:12:3,-0.00,0.01,0.01
15:15:12:3,-0.00,0.01,0.01
15:15:12:3,-0.01,0.02,0.02
15:15:12:3,-0.01,0.02,0.02
15:15:12:3,-0.01,0.02,0.02
15:15:12:3,-0.01,0.02,0.02
15:15:12:3,-0.01,0.02,0.02
15:15:12:3,-0.01,0.03,0.02
15:15:12:3,-0.01,0.03,0.02
15:15:12:3,-0.01,0.04,0.02
15:15:12:3,-0.01,0.04,0.02
15:15:12:3,-0.01,0.04,0.01
15:15:12:3,-0.01,0.05,0.01
15:15:12:3,-0.01,0.05,0.01
15:15:12:3,-0.00,0.05,0.01
15:15:12:4,-0.00,0.05,0.01
15:15:12:4,-0.00,0.05,0.01
15:15:12:4,-0.00,0.05,0.01
15:15:12:4,-0.00,0.05,0.01
15:15:12:4,-0.00,0.05,0.01
15:15:12:4,-0.00,0.04,0.01
15:15:12:4,-0.00,0.04,0.01
15:15:12:4,-0.00,0.04,0.01
15:15:12:4,-0.00,0.04,0.01
15:15:12:4,-0.00,0.04,0.01
15:15:12:4,-0.00,0.04,0.01
15:15:12:4,-0.00,0.03,0.01
15:15:12:4,0.00,0.02,0.01
15:15:12:4,0.00,0.02,0.01
15:15:12:4,0.00,0.01,0.01
15:15:12:4,0.00,0.01,0.01
15:15:12:4,0.00,0.00,0.01
15:15:12:4,-0.00,-0.01,0.01
15:15:12:4,-0.00,-0.01,0.01
15:15:12:4,-0.00,-0.01,0.01
15:15:12:4,0.03,0.00,0.00
15:15:12:5,0.07,0.01,0.00
15:15:12:5,0.08,0.01,0.02
15:15:12:5,0.05,0.02,0.04
15:15:12:5,0.01,0.04,0.07
15:15:12:5,-0.00,0.06,0.09
15:15:12:5,-0.00,0.07,0.10
15:15:12:5,0.00,0.08,0.10
15:15:12:5,0.00,0.08,0.09
15:15:12:5,0.00,0.09,0.07
15:15:12:5,0.01,0.09,0.06
15:15:12:5,0.02,0.08,0.07
15:15:12:5,0.02,0.08,0.06
15:15:12:5,0.03,0.10,0.03
15:15:12:5,0.04,0.10,0.05
15:15:12:5,0.05,0.09,0.03
15:15:12:5,0.04,0.10,0.02
15:15:12:5,0.03,0.09,0.04
15:15:12:5,0.01,0.08,0.03
15:15:12:5,-0.02,0.06,0.01
15:15:12:5,-0.04,0.04,-0.00
15:15:12:6,-0.05,0.01,-0.01
15:15:12:6,-0.07,-0.04,-0.02
15:15:12:6,-0.08,-0.09,-0.04
15:15:12:6,-0.08,-0.12,-0.06
15:15:12:6,-0.08,-0.15,-0.08
15:15:12:6,-0.09,-0.17,-0.10
15:15:12:6,-0.08,-0.18,-0.10
15:15:12:6,-0.07,-0.18,-0.07
15:15:12:6,-0.05,-0.17,-0.05
15:15:12:6,-0.02,-0.15,-0.02
15:15:12:6,-0.01,-0.12,-0.01
15:15:12:6,-0.01,-0.08,-0.01
15:15:12:6,-0.02,-0.04,-0.01
15:15:12:6,-0.03,0.00,-0.00
15:15:12:6,-0.03,0.03,0.00
15:15:12:6,-0.02,0.05,0.01
15:15:12:6,-0.02,0.06,0.02
15:15:12:6,-0.02,0.06,0.02
15:15:12:6,-0.02,0.06,0.02
15:15:12:6,-0.02,0.04,0.01
15:15:12:7,-0.02,0.03,0.01
15:15:12:7,-0.01,0.01,-0.00
15:15:12:7,-0.01,0.00,-0.01
15:15:12:7,-0.01,-0.01,-0.01
15:15:12:7,-0.01,-0.01,-0.01
15:15:12:7,-0.01,-0.01,-0.01
15:15:12:7,-0.01,-0.01,-0.01
15:15:12:7,-0.01,-0.01,-0.00
15:15:12:7,-0.01,0.00,0.01
15:15:12:7,-0.01,0.01,0.01
15:15:12:7,-0.02,0.01,0.02
15:15:12:7,-0.02,0.02,0.02
15:15:12:7,-0.02,0.02,0.02
15:15:12:7,-0.02,0.02,0.02
15:15:12:7,-0.02,0.02,0.02
15:15:12:7,-0.02,0.01,0.02
15:15:12:7,-0.03,0.01,0.02
15:15:12:7,-0.03,0.00,0.01
15:15:12:7,-0.03,-0.01,0.01
15:15:12:7,-0.02,-0.01,0.02
15:15:12:8,-0.03,-0.02,0.02
15:15:12:8,-0.03,-0.03,0.02
15:15:12:8,-0.02,-0.03,0.03
15:15:12:8,-0.02,-0.03,0.03
15:15:12:8,-0.02,-0.03,0.03
15:15:12:8,-0.02,-0.03,0.02
15:15:12:8,-0.02,-0.02,0.02
15:15:12:8,-0.02,-0.02,0.02
15:15:12:8,-0.02,-0.01,0.01
15:15:12:8,-0.02,-0.01,0.01
15:15:12:8,-0.02,-0.01,0.01
15:15:12:8,-0.03,-0.01,0.01
15:15:12:8,-0.02,-0.01,0.01
15:15:12:8,-0.02,-0.01,0.01
15:15:12:8,-0.02,-0.01,0.01
15:15:12:8,-0.02,-0.01,0.01
15:15:12:8,-0.02,-0.02,0.01
15:15:12:8,-0.02,-0.02,0.01
15:15:12:8,-0.02,-0.02,0.01
15:15:12:8,-0.02,-0.02,0.01
15:15:12:9,-0.02,-0.02,0.01
15:15:12:9,-0.02,-0.02,0.01
15:15:12:9,-0.02,-0.02,0.01
15:15:12:9,-0.02,-0.02,0.01
15:15:12:9,-0.02,-0.02,0.01
15:15:12:9,-0.02,-0.01,0.01
15:15:12:9,-0.02,-0.01,0.01
15:15:12:9,-0.02,-0.01,0.01
15:15:12:9,-0.02,-0.00,0.00
15:15:12:9,-0.02,-0.00,0.00
15:15:12:9,-0.02,0.00,0.00
15:15:12:9,-0.02,0.00,0.00
15:15:12:9,-0.02,0.00,0.00
15:15:12:9,-0.02,0.00,-0.00
15:15:12:9,-0.02,0.01,-0.00
15:15:12:9,-0.02,0.01,-0.00
15:15:12:9,-0.02,0.01,-0.00
15:15:12:9,-0.02,0.01,-0.00
15:15:12:9,-0.02,0.01,-0.00
15:15:12:9,-0.02,0.00,-0.00
15:15:12:9,-0.02,0.00,-0.00
15:15:13:0,-0.02,0.00,-0.01
15:15:13:0,-0.01,0.00,-0.01
15:15:13:0,-0.01,-0.00,-0.01
15:15:13:0,-0.01,-0.00,-0.01
15:15:13:0,-0.01,-0.01,-0.01
15:15:13:0,-0.01,-0.01,-0.01
15:15:13:0,-0.01,-0.01,-0.01
15:15:13:0,-0.00,-0.01,-0.01
15:15:13:0,-0.00,-0.01,-0.01
15:15:13:0,-0.00,-0.01,-0.01
15:15:13:0,-0.00,-0.01,-0.01
15:15:13:0,-0.00,-0.01,-0.01
15:15:13:0,-0.00,-0.01,-0.01
15:15:13:0,-0.00,-0.01,-0.01
15:15:13:0,-0.00,-0.00,-0.01
15:15:13:0,-0.00,-0.00,-0.01
15:15:13:0,-0.00,-0.00,-0.00
15:15:13:0,-0.00,-0.00,-0.00
15:15:13:0,-0.00,-0.00,0.00
15:15:13:0,-0.00,-0.00,0.01
15:15:13:1,-0.01,-0.00,0.01
15:15:13:1,-0.01,-0.00,0.01
15:15:13:1,-0.00,0.00,0.01
15:15:13:1,-0.00,0.01,0.01
15:15:13:1,-0.01,0.01,0.02
15:15:13:1,-0.01,0.02,0.02
15:15:13:1,-0.01,0.02,0.02
15:15:13:1,-0.01,0.03,0.02
15:15:13:1,-0.01,0.03,0.02
15:15:13:1,-0.01,0.04,0.02
15:15:13:1,-0.01,0.04,0.02
15:15:13:1,-0.01,0.04,0.02
15:15:13:1,-0.01,0.04,0.02
15:15:13:1,-0.02,0.04,0.02
15:15:13:1,-0.01,0.04,0.03
15:15:13:1,-0.01,0.04,0.03
15:15:13:1,-0.01,0.04,0.03
15:15:13:1,-0.02,0.04,0.03
15:15:13:1,-0.02,0.04,0.03
15:15:13:1,-0.02,0.04,0.03
15:15:13:2,-0.02,0.04,0.03
15:15:13:2,-0.02,0.04,0.03
15:15:13:2,-0.02,0.04,0.03
15:15:13:2,-0.02,0.04,0.02
15:15:13:2,-0.02,0.04,0.02
15:15:13:2,-0.02,0.04,0.02
15:15:13:2,-0.02,0.04,0.02
15:15:13:2,-0.02,0.03,0.02
15:15:13:2,-0.02,0.02,0.02
15:15:13:2,-0.02,0.02,0.02
15:15:13:2,-0.01,0.01,0.02
15:15:13:2,-0.01,-0.00,0.01
15:15:13:2,-0.01,-0.01,0.01
15:15:13:2,-0.01,-0.02,0.01
15:15:13:2,-0.00,-0.03,0.00
15:15:13:2,-0.00,-0.03,0.00
15:15:13:2,-0.00,-0.03,0.00
15:15:13:2,0.00,-0.03,0.00
15:15:13:2,0.00,-0.03,0.00
15:15:13:2,0.00,-0.03,0.00
15:15:13:3,-0.00,-0.02,0.00
15:15:13:3,-0.00,-0.01,-0.00
15:15:13:3,-0.00,-0.01,-0.00
15:15:13:3,-0.00,-0.01,-0.00
15:15:13:3,-0.00,-0.01,-0.00
15:15:13:3,-0.01,-0.01,-0.01
15:15:13:3,-0.01,-0.00,-0.01
15:15:13:3,-0.01,-0.00,-0.01
15:15:13:3,-0.01,-0.00,-0.01
15:15:13:3,-0.01,-0.00,-0.01
15:15:13:3,-0.01,-0.00,-0.01
15:15:13:3,-0.01,-0.00,-0.01
15:15:13:3,-0.01,-0.00,-0.01
15:15:13:3,-0.01,-0.00,-0.00
15:15:13:3,-0.01,-0.00,-0.00
15:15:13:3,-0.01,-0.01,-0.00
15:15:13:3,-0.01,-0.01,0.00
15:15:13:3,-0.02,-0.00,0.00
15:15:13:3,-0.01,-0.01,0.00
15:15:13:3,-0.02,-0.01,0.00
15:15:13:4,-0.02,-0.01,0.00
15:15:13:4,-0.02,-0.01,0.00
15:15:13:4,-0.02,-0.01,0.00
15:15:13:4,-0.02,-0.01,0.00
15:15:13:4,-0.02,-0.01,0.00
15:15:13:4,-0.01,-0.01,0.00
15:15:13:4,-0.01,-0.01,0.00
15:15:13:4,-0.01,-0.01,0.00
15:15:13:4,-0.01,-0.01,0.00
15:15:13:4,-0.01,-0.01,0.00
15:15:13:4,-0.01,-0.01,0.00
15:15:13:4,-0.01,-0.01,0.00
15:15:13:4,-0.01,-0.01,0.01
15:15:13:4,-0.01,-0.01,0.01
15:15:13:4,-0.01,-0.01,0.01
15:15:13:4,-0.01,-0.01,0.01
15:15:13:4,-0.01,-0.01,0.01
15:15:13:4,-0.01,-0.02,0.00
15:15:13:4,-0.01,-0.02,0.00
15:15:13:4,-0.01,-0.02,0.00
15:15:13:4,-0.01,-0.02,0.00
15:15:13:5,-0.01,-0.02,-0.00
15:15:13:5,-0.01,-0.02,-0.00
15:15:13:5,-0.02,-0.02,-0.00
15:15:13:5,-0.02,-0.01,-0.00
15:15:13:5,-0.02,-0.01,0.00
15:15:13:5,-0.02,-0.01,0.00
15:15:13:5,-0.02,-0.01,0.00
15:15:13:5,-0.02,-0.01,0.01
15:15:13:5,-0.02,-0.00,0.01
15:15:13:5,-0.02,-0.00,0.01
15:15:13:5,-0.02,-0.00,0.01
15:15:13:5,-0.02,0.00,0.01
15:15:13:5,-0.02,0.00,0.01
15:15:13:5,-0.02,0.00,0.01
15:15:13:5,-0.02,0.00,0.01
15:15:13:5,-0.01,0.01,0.01
15:15:13:5,-0.01,0.01,0.01
15:15:13:5,-0.01,0.01,0.01
15:15:13:5,-0.01,0.01,0.01
15:15:13:6,-0.01,0.01,0.01
15:15:13:6,-0.01,0.01,0.01
15:15:13:6,-0.01,0.01,0.01
15:15:13:6,-0.01,0.01,0.01
15:15:13:6,-0.01,0.00,0.01
15:15:13:6,-0.01,0.00,0.01
15:15:13:6,-0.01,0.00,0.00
15:15:13:6,-0.01,0.00,0.00
15:15:13:6,-0.01,0.00,0.00
15:15:13:6,-0.01,0.00,0.00
15:15:13:6,-0.01,0.01,0.00
15:15:13:6,-0.01,0.01,0.01
15:15:13:6,-0.01,0.01,0.00
15:15:13:6,-0.01,0.01,0.01
15:15:13:6,-0.01,0.01,0.01
15:15:13:6,-0.01,0.01,0.01
15:15:13:6,-0.01,0.01,0.01
15:15:13:6,-0.01,0.00,0.01
15:15:13:6,-0.01,0.00,0.01
15:15:13:6,-0.01,-0.00,0.01
15:15:13:7,-0.01,-0.00,0.01
15:15:13:7,-0.01,-0.01,0.00
15:15:13:7,-0.01,-0.01,0.00
15:15:13:7,-0.01,-0.01,0.00
15:15:13:7,-0.01,-0.01,0.00
15:15:13:7,-0.01,-0.01,0.00
15:15:13:7,-0.01,-0.02,0.00
15:15:13:7,-0.02,-0.02,0.00
15:15:13:7,-0.03,-0.01,0.00
15:15:13:7,-0.02,0.00,-0.00
15:15:13:7,-0.01,0.01,0.00
15:15:13:7,-0.01,0.01,0.00
15:15:13:7,-0.01,0.01,0.01
15:15:13:7,-0.01,0.01,0.02
15:15:13:7,-0.01,0.01,0.03
15:15:13:7,-0.00,0.00,0.03
15:15:13:7,-0.00,-0.01,0.03
15:15:13:7,-0.00,-0.01,0.02
15:15:13:7,-0.00,-0.01,0.00
15:15:13:7,-0.01,-0.00,-0.01
15:15:13:7,-0.01,0.00,-0.02
15:15:13:8,-0.01,0.01,-0.02
15:15:13:8,-0.01,0.02,-0.02
15:15:13:8,-0.01,0.03,-0.01
15:15:13:8,-0.01,0.03,0.00
15:15:13:8,-0.01,0.03,0.01
15:15:13:8,-0.01,0.03,0.02
15:15:13:8,-0.01,0.02,0.02
15:15:13:8,-0.01,0.02,0.01
15:15:13:8,-0.01,0.01,0.01
15:15:13:8,-0.01,0.00,0.00
15:15:13:8,-0.01,-0.00,0.00
15:15:13:8,-0.01,-0.01,-0.00
15:15:13:8,-0.01,-0.01,-0.00
15:15:13:8,-0.01,-0.02,-0.00
15:15:13:8,-0.01,-0.02,-0.00
15:15:13:8,-0.01,-0.02,0.00
15:15:13:9,-0.01,-0.01,0.00
15:15:13:9,-0.01,-0.01,0.00
15:15:13:9,-0.01,-0.01,0.00
15:15:13:9,-0.01,0.00,0.01
15:15:13:9,-0.01,0.01,0.01
15:15:13:9,-0.01,0.01,0.01
15:15:13:9,-0.01,0.02,0.01
15:15:13:9,-0.01,0.02,0.01
15:15:13:9,-0.01,0.02,0.01
15:15:13:9,-0.01,0.02,0.01
15:15:13:9,-0.01,0.02,0.01
15:15:13:9,-0.01,0.02,0.01
15:15:13:9,-0.01,0.01,0.01
15:15:13:9,-0.01,0.01,0.01
15:15:13:9,-0.01,0.01,0.01
15:15:13:9,-0.01,0.01,0.01
15:15:13:9,-0.01,0.00,0.01
15:15:13:9,-0.01,0.00,0.01
15:15:13:9,-0.01,0.00,0.01
15:15:13:9,-0.01,0.00,0.01
15:15:13:9,-0.01,0.00,0.01
15:15:13:9,-0.01,0.01,0.01
15:15:13:9,-0.01,0.01,0.01
15:15:13:9,-0.01,0.01,0.01
15:15:14:0,-0.02,0.01,0.01
15:15:14:0,-0.02,0.01,0.01
15:15:14:0,-0.01,0.01,0.01
15:15:14:0,-0.01,0.01,0.01
15:15:14:0,-0.02,0.01,0.01
15:15:14:0,-0.01,0.01,0.01
15:15:14:0,-0.01,0.01,0.01
15:15:14:0,-0.01,0.01,0.01
15:15:14:0,-0.01,0.01,0.01
15:15:14:0,-0.01,0.01,0.02
15:15:14:0,-0.01,0.01,0.02
15:15:14:0,-0.01,0.01,0.02
15:15:14:0,-0.01,0.01,0.02
15:15:14:0,-0.01,0.01,0.02
15:15:14:0,-0.01,0.02,0.02
15:15:14:0,-0.01,0.02,0.02
15:15:14:0,-0.01,0.02,0.02
15:15:14:0,-0.01,0.03,0.02
15:15:14:0,-0.01,0.03,0.02
15:15:14:0,-0.01,0.03,0.02
15:15:14:1,-0.01,0.03,0.02
15:15:14:1,-0.01,0.03,0.02
15:15:14:1,-0.01,0.03,0.02
15:15:14:1,-0.01,0.03,0.02
15:15:14:1,-0.01,0.02,0.01
15:15:14:1,-0.01,0.02,0.01
15:15:14:1,-0.01,0.01,0.01
15:15:14:1,-0.02,0.01,0.01
15:15:14:1,-0.02,0.00,0.01
15:15:14:1,-0.02,-0.00,0.01
15:15:14:1,-0.02,-0.00,0.01
15:15:14:1,-0.02,-0.01,0.01
15:15:14:1,-0.02,-0.01,0.01
15:15:14:1,-0.02,-0.01,0.01
15:15:14:1,-0.02,-0.01,0.01
15:15:14:1,-0.02,-0.01,0.01
15:15:14:1,-0.02,-0.01,0.01
15:15:14:1,-0.02,-0.01,0.01
15:15:14:1,-0.02,-0.01,0.00
15:15:14:1,-0.03,-0.01,0.00
15:15:14:1,-0.02,-0.01,0.00
15:15:14:2,-0.03,-0.01,0.00
15:15:14:2,-0.03,-0.01,0.00
15:15:14:2,-0.02,-0.01,0.01
15:15:14:2,-0.02,-0.01,0.01
15:15:14:2,-0.02,-0.01,0.01
15:15:14:2,-0.02,-0.00,0.01
15:15:14:2,-0.02,0.00,0.01
15:15:14:2,-0.02,0.01,0.01
15:15:14:2,-0.02,0.01,0.01
15:15:14:2,-0.02,0.02,0.01
15:15:14:2,-0.02,0.02,0.00
15:15:14:2,-0.02,0.02,0.00
15:15:14:2,-0.02,0.02,0.00
15:15:14:2,-0.02,0.02,0.00
15:15:14:2,-0.02,0.02,-0.00
15:15:14:2,-0.02,0.02,-0.00
15:15:14:2,-0.02,0.01,-0.00
15:15:14:2,-0.02,0.01,-0.00
15:15:14:2,-0.02,0.01,-0.01
15:15:14:2,-0.02,0.00,-0.00
15:15:14:3,-0.02,0.00,-0.00
15:15:14:3,-0.01,-0.00,-0.00
15:15:14:3,-0.01,-0.00,-0.00
15:15:14:3,-0.01,-0.00,-0.00
15:15:14:3,-0.01,-0.00,0.00
15:15:14:3,-0.01,-0.00,0.00
15:15:14:3,-0.01,-0.00,0.00
15:15:14:3,-0.01,-0.00,0.00
15:15:14:3,-0.01,-0.00,0.00
15:15:14:3,-0.01,0.00,0.00
15:15:14:3,-0.01,0.00,0.00
15:15:14:3,-0.01,0.00,-0.00
15:15:14:3,-0.01,0.00,0.00
15:15:14:3,-0.01,0.00,0.00
15:15:14:3,-0.01,-0.00,-0.00
15:15:14:3,-0.01,-0.01,0.00
15:15:14:3,-0.01,-0.01,0.00
15:15:14:3,-0.01,-0.01,0.00
15:15:14:3,-0.01,-0.01,0.00
15:15:14:3,-0.01,-0.01,0.00
15:15:14:4,-0.01,-0.01,0.00
15:15:14:4,-0.00,-0.00,0.01
15:15:14:4,-0.00,-0.00,0.01
15:15:14:4,-0.00,0.00,0.01
15:15:14:4,-0.00,0.01,0.01
15:15:14:4,-0.01,0.01,0.01
15:15:14:4,-0.01,0.01,0.01
15:15:14:4,-0.01,0.01,0.01
15:15:14:4,-0.01,0.02,0.01
15:15:14:4,-0.01,0.02,0.01
15:15:14:4,-0.01,0.02,0.01
15:15:14:4,-0.01,0.02,0.01
15:15:14:4,-0.01,0.02,0.01
15:15:14:4,-0.01,0.02,0.01
15:15:14:4,-0.01,0.02,0.01
15:15:14:4,-0.01,0.02,0.01
15:15:14:4,-0.00,0.02,0.01
15:15:14:4,-0.00,0.02,0.01
15:15:14:4,-0.00,0.02,0.01
15:15:14:4,-0.00,0.03,0.01
15:15:14:5,-0.00,0.02,0.01
15:15:14:5,-0.00,0.02,0.01
15:15:14:5,-0.00,0.02,0.01
15:15:14:5,-0.00,0.02,0.01
15:15:14:5,-0.00,0.01,0.01
15:15:14:5,-0.00,0.01,0.01
15:15:14:5,-0.00,0.01,0.01
15:15:14:5,-0.00,0.00,0.01
15:15:14:5,-0.00,0.00,0.01
15:15:14:5,-0.00,0.00,0.01
15:15:14:5,-0.00,0.00,0.01
15:15:14:5,-0.00,0.00,0.01
15:15:14:5,-0.00,0.00,0.01
15:15:14:5,-0.00,0.01,0.01
15:15:14:5,-0.01,0.01,0.01
15:15:14:5,-0.01,0.01,0.01
15:15:14:5,-0.01,0.01,0.01
15:15:14:5,-0.01,0.01,0.02
15:15:14:5,-0.01,0.01,0.02
15:15:14:5,-0.01,0.01,0.02
15:15:14:6,-0.03,0.02,0.02
15:15:14:6,-0.06,0.04,0.01
15:15:14:6,-0.06,0.05,-0.01
15:15:14:6,-0.04,0.07,-0.01
15:15:14:6,-0.02,0.08,-0.01
15:15:14:6,-0.02,0.10,-0.00
15:15:14:6,-0.03,0.10,0.00
15:15:14:6,-0.04,0.10,0.01
15:15:14:6,-0.04,0.09,0.02
15:15:14:6,-0.03,0.08,0.02
15:15:14:6,-0.02,0.07,0.03
15:15:14:6,-0.02,0.05,0.03
15:15:14:6,-0.02,0.04,0.03
15:15:14:6,-0.02,0.02,0.02
15:15:14:6,-0.02,0.01,0.02
15:15:14:6,-0.02,-0.00,0.02
15:15:14:6,-0.02,-0.01,0.01
15:15:14:6,-0.02,-0.02,0.01
15:15:14:6,-0.03,-0.02,0.01
15:15:14:6,-0.03,-0.02,0.01
15:15:14:7,-0.03,-0.01,0.01
15:15:14:7,-0.03,-0.01,0.02
15:15:14:7,-0.03,-0.01,0.02
15:15:14:7,-0.03,-0.01,0.02
15:15:14:7,-0.02,-0.01,0.02
15:15:14:7,-0.01,-0.02,0.02
15:15:14:7,0.01,-0.04,0.02
15:15:14:7,0.02,-0.05,0.02
15:15:14:7,0.02,-0.07,0.02
15:15:14:7,0.03,-0.09,0.02
15:15:14:7,0.03,-0.11,0.01
15:15:14:7,0.02,-0.11,0.00
15:15:14:7,0.01,-0.11,-0.01
15:15:14:7,-0.00,-0.09,-0.02
15:15:14:7,-0.00,-0.07,-0.02
15:15:14:7,-0.00,-0.05,-0.02
15:15:14:7,-0.01,-0.03,-0.02
15:15:14:7,-0.01,-0.01,-0.01
15:15:14:7,-0.02,0.01,-0.01
15:15:14:7,-0.03,0.03,0.00
15:15:14:7,-0.03,0.04,0.00
15:15:14:8,-0.03,0.04,0.00
15:15:14:8,-0.03,0.04,0.00
15:15:14:8,-0.03,0.04,0.00
15:15:14:8,-0.03,0.03,-0.00
15:15:14:8,-0.03,0.02,-0.00
15:15:14:8,-0.03,0.00,0.00
15:15:14:8,-0.02,-0.01,0.00
15:15:14:8,-0.02,-0.02,0.01
15:15:14:8,-0.02,-0.03,0.02
15:15:14:8,-0.03,-0.03,0.02
15:15:14:8,-0.03,-0.04,0.02
15:15:14:8,-0.03,-0.04,0.03
15:15:14:8,-0.03,-0.04,0.03
15:15:14:8,-0.03,-0.04,0.03
15:15:14:8,-0.03,-0.04,0.03
15:15:14:8,-0.04,-0.04,0.03
15:15:14:8,-0.04,-0.04,0.03
15:15:14:8,-0.04,-0.04,0.03
15:15:14:8,-0.04,-0.04,0.03
15:15:14:8,-0.05,-0.04,0.03
15:15:14:9,-0.05,-0.04,0.03
15:15:14:9,-0.05,-0.05,0.03
15:15:14:9,-0.05,-0.05,0.03
15:15:14:9,-0.05,-0.05,0.03
15:15:14:9,-0.05,-0.04,0.03
15:15:14:9,-0.05,-0.04,0.03
15:15:14:9,-0.05,-0.04,0.03
15:15:14:9,-0.05,-0.04,0.03
15:15:14:9,-0.05,-0.05,0.04
15:15:14:9,-0.06,-0.05,0.04
15:15:14:9,-0.06,-0.06,0.03
15:15:14:9,-0.06,-0.06,0.03
15:15:14:9,-0.06,-0.07,0.03
15:15:14:9,-0.06,-0.07,0.03
15:15:14:9,-0.06,-0.08,0.03
15:15:14:9,-0.06,-0.08,0.03
15:15:14:9,-0.06,-0.09,0.03
15:15:14:9,-0.06,-0.09,0.03
15:15:14:9,-0.06,-0.09,0.03
