Clock Time (s),Elapsed Time (s),ar,atheta,aphi,gx,gy,gz,mx,my,mz,
54921.7,7.0,0.9339700209321496,3.976949212709184,0.3080672967615699,0.00,-0.02,-0.02,14.68,4.96,17.18,
54921.8,7.100000000005821,0.9334345183246654,3.955554474826001,0.26845749204148517,0.02,0.01,0.00,13.65,5.47,16.83,
54921.9,7.200000000004366,0.9257969539807311,3.9824893222329583,0.2789905932427369,-0.00,-0.01,0.01,14.21,5.90,16.84,
54922.0,7.30000000000291,0.9279008567729636,4.007894916142472,0.2867993606277785,-0.01,0.02,0.01,13.00,5.02,16.21,
54922.1,7.400000000001455,0.9334345183246654,3.955554474826001,0.26845749204148517,0.01,0.01,0.01,14.41,5.35,16.47,
54922.2,7.5,0.9353074360871938,3.9269908169872414,0.2756427992162654,0.00,0.01,0.01,14.14,4.79,16.74,
54922.3,7.600000000005821,0.9256889326334198,3.9269908169872414,0.27858294368058595,-0.01,0.02,0.01,12.26,6.33,16.91,
54922.4,7.700000000004366,0.9276852914647294,3.954011266174506,0.2860104280457212,-0.01,0.01,0.01,13.21,5.28,16.60,
54922.5,7.80000000000291,0.9257969539807311,3.9824893222329583,0.2789905932427369,-0.01,0.00,0.01,12.94,4.96,15.90,
54922.6,7.900000000001455,0.9256889326334198,3.9269908169872414,0.27858294368058595,-0.01,0.02,0.01,14.39,4.52,17.57,
54922.7,8.0,0.9354143466934853,3.9824893222329583,0.2760465951005288,-0.01,0.01,0.01,14.65,4.62,16.57,
54922.8,8.10000000000582,0.9353074360871938,3.9269908169872414,0.2756427992162654,-0.01,0.00,0.00,13.45,4.45,16.41,
54922.9,8.200000000004366,0.9237965143904798,3.955554474826001,0.2713287397242449,-0.01,0.02,0.01,13.27,4.61,16.11,
54923.0,8.30000000000291,0.9256889326334198,3.9269908169872414,0.27858294368058595,-0.02,-0.01,0.01,14.48,4.45,17.08,
54923.1,8.400000000001455,0.9276852914647294,3.954011266174506,0.2860104280457212,-0.02,0.01,0.01,14.32,4.55,15.99,
54923.2,8.5,0.9276852914647294,3.954011266174506,0.2860104280457212,-0.03,0.02,0.02,13.06,5.61,18.14,
54923.3,8.60000000000582,0.9257969539807311,3.9824893222329583,0.2789905932427369,-0.02,0.00,0.01,14.49,5.47,16.76,
54923.4,8.700000000004366,0.9276852914647294,3.954011266174506,0.2860104280457212,-0.02,-0.01,0.01,12.53,3.64,16.65,
54923.5,8.80000000000291,0.9354143466934853,3.9824893222329583,0.2760465951005288,-0.01,-0.01,0.01,12.94,4.96,15.90,
54923.6,8.900000000001455,0.9354143466934853,3.9824893222329583,0.2760465951005288,-0.01,0.01,0.01,14.31,4.96,17.24,
54923.7,9.0,0.9257969539807311,3.9824893222329583,0.2789905932427369,-0.01,0.01,0.01,14.48,5.48,16.07,
54923.8,9.10000000000582,0.9354143466934853,3.9824893222329583,0.2760465951005288,-0.01,0.01,0.01,13.62,6.67,16.91,
54923.9,9.200000000004366,0.9372833082905083,3.954011266174506,0.2830003733462562,-0.06,-0.00,0.03,14.03,5.45,16.20,
54924.0,9.30000000000291,0.9297849213662265,3.979573878598183,0.29359178095032973,-0.04,0.04,0.01,13.53,5.08,17.80,
54924.1,9.400000000001455,0.9240129869217207,4.012496110665446,0.2721696093698119,-0.00,-0.02,-0.01,13.97,6.33,16.24,
54924.2,9.5,0.9645724441429995,4.124386376837122,0.22620284178385144,-0.02,0.17,0.04,14.10,5.13,17.68,
54924.3,9.60000000000582,0.9920685460188726,3.7562556055119583,0.2113194123412871,0.21,0.43,-0.06,14.72,5.11,17.02,
54924.4,9.700000000004366,1.1676472069936192,4.939187828438575,0.11451118488340818,0.65,-1.16,-0.52,13.80,4.79,17.41,
54924.5,9.80000000000291,1.1074294559925704,3.8163335958133455,0.11589870041941684,0.95,0.08,-0.44,12.10,4.55,15.18,
54924.6,9.900000000001455,1.0580170130957252,3.141592653589793,0.12318266214127625,1.28,-0.76,-0.18,9.46,1.40,15.69,
54924.7,10.0,0.9312357381458253,2.1587989303424644,0.15549757333243872,1.42,-0.98,-0.02,5.75,-0.51,13.89,
54924.8,10.10000000000582,0.7911384202527394,1.690225252813235,0.323901287573448,1.30,-0.98,0.03,0.54,-5.05,14.65,
54924.9,10.200000000004366,0.692820323027551,1.373400766945016,0.6295536766815492,0.78,-0.60,0.10,-3.14,-8.72,13.22,
54925.0,10.30000000000291,0.7725930364687479,1.1459641638755542,0.6393356156252998,0.03,-0.24,0.33,-6.23,-10.08,12.90,
54925.1,10.400000000001455,0.8453401682163223,1.2145766713987465,0.5737000119699226,-0.16,0.13,0.31,-5.67,-10.82,13.94,
54925.2,10.5,0.8154753215150046,1.2422431562434455,0.6065724786034823,-0.43,0.17,0.24,-4.68,-9.24,15.07,
54925.3,10.60000000000582,0.8691950298983537,0.7209713239718947,0.5298807759787884,-0.17,-0.74,-0.15,-6.08,-8.52,15.08,
54925.4,10.700000000004366,0.7763375554486592,0.7520771675192011,0.5785349018182421,-0.49,0.05,-0.01,-8.85,-8.33,17.02,
54925.5,10.80000000000291,1.0204900783447137,0.5713374798336268,0.5112573909952894,-0.23,-0.72,-0.35,-8.96,-6.33,15.57,
54925.6,10.900000000001455,0.9161331780914825,0.6528466311007742,0.4861228093524536,-0.18,-0.01,-0.09,-9.70,-4.46,16.34,
54925.7,11.0,0.9568176419778223,0.4973427163468225,0.42928357998887917,0.03,-0.07,0.17,-10.34,-3.94,17.25,
54925.8,11.10000000000582,0.8843641783790205,0.6947382761967033,0.5584698480222979,-0.03,0.21,0.05,-9.81,-4.45,18.42,
54925.9,11.200000000004366,0.8989438247187641,0.7061990924279967,0.5202701430597989,-0.03,0.09,-0.00,-8.92,-5.35,18.64,
54926.0,11.30000000000291,0.9250945897582582,0.7061990924279967,0.5041484590094837,-0.03,0.14,-0.00,-10.19,-5.04,17.48,
54926.1,11.400000000001455,0.8971621926942754,0.7188299996216245,0.49376591217732213,-0.00,0.16,-0.08,-8.96,-4.62,16.91,
54926.2,11.5,0.8905616205518853,0.7165416740964038,0.47981427572612223,0.15,0.66,-0.24,-6.39,-6.50,18.08,
54926.3,11.60000000000582,0.8720665112249181,0.8465463260467495,0.4093964873880782,0.22,1.11,-0.45,-4.17,-6.67,17.58,
54926.4,11.700000000004366,0.7690253571892152,1.6951513213416582,0.31994256220872286,0.00,1.54,-0.39,-0.58,-6.84,16.74,
54926.5,11.80000000000291,0.9958915603618699,2.008587630436443,0.5481182471584337,0.19,2.31,-0.36,6.26,-7.84,19.20,
54926.6,11.900000000001455,0.917605579756357,1.7088023504524161,0.9143772872013913,0.67,2.05,-0.61,16.19,-9.24,23.78,
54926.7,12.0,0.969639108122192,2.0014888381814044,0.4333737689066646,0.39,-0.35,-0.31,20.30,-9.58,29.14,
54926.8,12.10000000000582,0.9603124491539199,2.573748609326353,0.7986289418454766,-0.07,-0.01,0.11,20.57,-11.51,27.09,
54926.9,12.200000000004366,0.9509468965194638,2.464465081052801,0.7589011892680849,0.00,0.12,0.04,19.44,-8.72,27.63,
54927.0,12.30000000000291,0.9426558226627574,2.4819639109528726,0.7178964316609904,-0.00,-0.15,0.03,21.75,-10.89,28.01,
54927.1,12.400000000001455,0.9567653839891993,2.459276098715045,0.7028741224481645,-0.14,-0.28,0.17,21.31,-10.92,28.48,
54927.2,12.5,0.9248783703817491,2.4049363415022764,0.678554634514601,-0.21,-0.48,0.24,19.27,-10.26,28.47,
54927.3,12.60000000000582,0.982496819333274,2.483704048407583,0.6016017334141047,-0.34,-0.40,0.29,17.67,-10.15,25.98,
54927.4,12.700000000004366,0.934826187052973,2.356194490192345,0.5227064251667014,-0.33,-0.59,0.30,17.00,-9.02,25.48,
54927.5,12.80000000000291,1.0520931517693668,2.151552680362567,0.37234593216667927,-0.23,-1.01,0.23,13.28,-8.72,23.61,
54927.6,12.900000000001455,1.0187737727287645,1.6672701019774836,0.3106829067244468,0.15,-2.54,0.17,10.71,-8.84,21.04,
54927.7,13.0,1.023474474522936,1.1659045405098132,0.3812218303430732,0.29,-3.05,0.61,2.85,-7.87,17.41,
54927.8,13.10000000000582,0.8006872048434396,0.7853981633974483,0.5794184717126517,-0.35,-0.50,0.79,-7.53,-8.10,16.74,
54927.9,13.200000000004366,0.8940357934669059,0.6202494859828215,0.615435475100972,0.01,-0.48,0.00,-11.01,-5.64,18.59,
54928.0,13.30000000000291,0.9693296652842107,0.5191461142465229,0.5224920325114404,0.05,0.22,-0.17,-11.18,-5.82,18.08,
54928.1,13.400000000001455,0.8273451516749221,0.5028432109278608,0.5844912283961015,0.11,0.09,-0.08,-9.59,-5.69,16.96,
54928.2,13.5,0.757495874576225,0.49555167348582857,0.5886559636851397,0.22,0.48,-0.15,-9.30,-6.33,16.24,
54928.3,13.60000000000582,0.7576938695805846,1.1071487177940904,0.4259223987510934,-0.01,0.17,0.06,-7.25,-7.70,13.89,
54928.4,13.700000000004366,0.7801281945936834,1.120135000714263,0.4572081819015241,-0.47,0.63,0.04,-6.90,-8.73,13.23,
54928.5,13.80000000000291,0.8762419757121888,1.0636978224025597,0.3602334459239917,-1.11,1.18,-0.08,-3.83,-5.64,13.56,
54928.6,13.900000000001455,1.0068266980965492,1.6575346654708818,0.23136107848734003,-1.70,1.14,-0.00,-0.23,-2.39,11.04,
54928.7,14.0,1.16215317406958,1.7126933813990606,0.060882146791755604,-1.36,0.83,0.05,4.04,1.20,13.56,
54928.8,14.10000000000582,1.136397817667739,4.629247748496248,0.1061621476410145,-0.88,0.36,0.08,7.09,6.47,14.70,
54928.9,14.200000000004366,1.603309078125612,5.11091142605111,0.12893809247240684,-0.05,0.89,-0.05,8.62,9.11,14.52,
54929.0,14.30000000000291,0.8331266410336428,4.267969770483591,0.28294226299635145,-0.13,-0.38,0.00,9.79,9.16,15.66,
54929.1,14.400000000001455,0.9038252043398657,3.823909208464541,0.23011755461658423,0.07,-0.03,-0.11,10.20,9.75,15.57,
54929.2,14.5,0.992622788374315,4.124386376837122,0.25708697940277464,0.01,-0.05,0.00,11.32,9.79,14.91,
54929.3,14.60000000000582,0.9497894503520241,4.077362244994376,0.2511159317509126,-0.02,0.09,0.02,11.06,9.24,15.40,
54929.4,14.700000000004366,0.9319871243745806,4.0440995615541055,0.26275298915912476,-0.01,0.01,-0.00,11.57,9.75,14.90,
54929.5,14.80000000000291,0.9396807968666807,4.017650704187986,0.2520068901907951,-0.02,0.02,0.03,11.09,8.66,15.64,
54929.6,14.900000000001455,0.9240129869217207,4.012496110665446,0.2721696093698119,-0.01,-0.00,0.02,9.52,9.41,14.56,
54929.7,15.0,0.9184225606985055,3.989409626983199,0.24943176017925858,0.00,-0.03,0.02,11.40,9.58,14.73,
54929.8,15.10000000000582,0.9184225606985055,3.989409626983199,0.24943176017925858,-0.01,0.05,-0.00,10.93,9.46,16.20,
54929.9,15.200000000004366,0.93,4.017650704187986,0.254688054269364,-0.01,0.01,0.01,11.74,9.24,15.74,
54930.0,15.30000000000291,0.93,4.017650704187986,0.254688054269364,-0.01,0.01,0.01,10.89,10.10,16.24,
54930.1,15.400000000001455,0.9316651759081693,3.985746639702964,0.26146515105942714,-0.01,0.02,0.01,11.91,9.41,14.56,
54930.2,15.5,0.93,4.017650704187986,0.254688054269364,-0.01,-0.00,0.02,10.55,9.07,14.23,
54930.3,15.60000000000582,0.9281163720137686,3.989409626983199,0.24677203298113537,-0.02,-0.01,0.02,11.12,8.75,15.42,
54930.4,15.700000000004366,0.9280086206496145,3.9269908169872414,0.2463106839591549,-0.02,0.02,-0.02,10.89,9.41,15.90,
54930.5,15.80000000000291,0.934826187052973,4.059542349283915,0.23097789488541434,-0.01,-0.00,0.01,10.03,9.24,15.40,
54930.6,15.900000000001455,0.9316651759081693,3.985746639702964,0.26146515105942714,-0.02,0.01,0.01,11.34,9.58,16.01,
54930.7,16.0,0.9316651759081693,3.985746639702964,0.26146515105942714,-0.00,-0.04,0.02,11.74,10.61,15.07,
54930.8,16.10000000000582,0.9316651759081693,3.985746639702964,0.26146515105942714,-0.02,0.04,0.02,11.31,9.32,15.64,
54930.9,16.200000000004366,0.9334345183246654,3.955554474826001,0.26845749204148517,-0.01,-0.00,0.01,10.94,8.67,14.78,
54931.0,16.30000000000291,0.9257969539807311,3.9824893222329583,0.2789905932427369,-0.02,0.06,0.01,10.90,9.31,14.91,
54931.1,16.400000000001455,0.9281163720137686,3.989409626983199,0.24677203298113537,0.01,-0.05,-0.01,10.02,9.01,15.62,
54931.2,16.5,0.9247702417357514,3.993558980763065,0.23197297118465968,0.01,-0.01,-0.00,10.29,9.66,15.82,
54931.3,16.60000000000582,0.93,4.017650704187986,0.254688054269364,-0.00,0.05,0.03,9.86,8.39,15.90,
54931.4,16.700000000004366,0.9263368717696603,3.9592376994224954,0.2390270118512182,0.02,-0.02,0.01,10.69,9.20,15.09,
54931.5,16.80000000000291,0.9334345183246654,3.955554474826001,0.26845749204148517,0.01,0.06,0.02,12.08,8.56,15.74,
54931.6,16.900000000001455,0.9394679345246436,3.9572845769060163,0.2511254026190968,0.00,0.03,0.03,10.20,9.75,14.56,
54931.7,17.0,0.9315578350268973,3.9269908169872414,0.26103419427956986,0.00,0.03,0.03,11.55,9.22,15.97,
54931.8,17.10000000000582,0.9237965143904798,3.8984271591484814,0.2713287397242449,0.00,0.04,0.02,11.40,9.24,15.40,
54931.9,17.200000000004366,0.9297849213662265,3.9572845769060163,0.2537980047343077,-0.01,0.03,0.02,12.26,8.04,14.23,
54932.0,17.30000000000291,0.9315578350268973,3.9269908169872414,0.26103419427956986,-0.01,-0.00,0.01,11.75,7.88,14.82,
54932.1,17.400000000001455,0.9280086206496145,3.9269908169872414,0.2463106839591549,-0.01,0.00,0.01,11.25,8.95,15.66,
54932.2,17.5,0.9315578350268973,3.9269908169872414,0.26103419427956986,-0.00,0.00,0.00,11.88,8.36,15.57,
54932.3,17.60000000000582,0.9280086206496145,3.9269908169872414,0.2463106839591549,-0.01,-0.00,0.01,13.28,7.02,13.89,
54932.4,17.700000000004366,0.9315578350268973,3.9269908169872414,0.26103419427956986,-0.01,0.01,0.01,11.52,8.39,15.89,
54932.5,17.80000000000291,0.9201086892318755,3.9572845769060163,0.25652683899646794,-0.01,0.00,0.01,11.73,8.29,15.72,
54932.6,17.900000000001455,0.9297849213662265,3.896697057068466,0.2537980047343077,-0.01,0.00,0.01,12.60,10.10,15.23,
54932.7,18.0,0.9280086206496145,3.9269908169872414,0.2463106839591549,-0.01,0.00,0.01,11.84,8.65,16.36,
54932.8,18.10000000000582,0.9297849213662265,3.896697057068466,0.2537980047343077,-0.01,0.01,0.01,11.31,8.47,15.52,
54932.9,18.200000000004366,0.9280086206496145,3.9269908169872414,0.2463106839591549,-0.01,0.01,-0.00,11.71,9.54,14.80,
54933.0,18.30000000000291,0.9315578350268973,3.9269908169872414,0.26103419427956986,-0.02,0.07,0.01,11.37,9.34,16.04,
54933.1,18.400000000001455,0.9315578350268973,3.9269908169872414,0.26103419427956986,-0.01,0.01,0.01,11.49,8.71,16.74,
54933.2,18.5,0.9315578350268973,3.9269908169872414,0.26103419427956986,-0.01,0.03,0.02,12.08,8.56,15.07,
54933.3,18.60000000000582,0.9334345183246654,3.8984271591484814,0.26845749204148517,-0.01,0.03,0.02,11.40,8.22,15.74,
54933.4,18.700000000004366,0.9237965143904798,3.8984271591484814,0.2713287397242449,0.00,0.02,0.02,11.92,8.33,14.80,
54933.5,18.80000000000291,0.9315578350268973,3.9269908169872414,0.26103419427956986,-0.01,0.01,0.01,12.95,8.26,16.03,
54933.6,18.900000000001455,0.9219002115196633,3.9269908169872414,0.26383363160569523,-0.01,-0.00,0.01,11.98,8.60,14.96,
54933.7,19.0,0.9315578350268973,3.9269908169872414,0.26103419427956986,-0.00,0.03,0.01,12.44,9.09,16.57,
54933.8,19.10000000000582,0.947417542586161,3.9269908169872414,0.24116345530409689,-0.00,0.03,-0.00,11.23,8.73,15.90,
54933.9,19.200000000004366,0.9946858800646564,3.8305170418046544,0.22325368105553436,-0.05,0.26,-0.03,11.76,7.92,14.45,
54934.0,19.30000000000291,1.0896788517723925,4.030072425509942,0.19033619234792779,0.19,-0.07,0.00,13.11,8.14,16.54,
54934.1,19.400000000001455,1.2240914998479484,3.7850937623830774,0.081784380617996,0.87,-0.25,-0.04,10.72,6.50,15.07,
54934.2,19.5,1.1744360348695027,2.9441970937399127,0.08694299251539,1.55,-0.32,-0.00,10.82,4.88,15.48,
54934.3,19.60000000000582,0.931933474020544,2.3086113869153615,0.16020295070449794,1.81,-0.45,0.04,9.35,0.00,15.74,
54934.4,19.700000000004366,0.7777531742140305,2.1870932641909677,0.3877991154733463,1.46,-0.75,0.18,6.57,-5.25,13.85,
54934.5,19.80000000000291,0.722564875980005,1.5499660067586796,0.726750077293497,0.63,-0.89,0.23,2.16,-10.60,12.72,
54934.6,19.900000000001455,0.6522269543648131,1.513715544388632,0.5674677632333506,-0.18,-0.21,0.24,-0.23,-10.95,14.73,
54934.7,20.0,0.7742092740338364,1.1361261116456518,0.4101407595898748,-0.52,-0.74,0.23,-2.40,-9.53,13.69,
54934.8,20.10000000000582,0.7847292526725379,1.2160906747839564,0.37568324080607296,-0.73,-0.36,0.27,-3.83,-8.38,15.57,
54934.9,20.200000000004366,1.079166344916297,0.43240777557053783,0.4093623969838812,-0.44,-0.48,0.32,-4.00,-5.13,15.74,
54935.0,20.30000000000291,1.088898526034451,0.8478169733934058,0.4294962647355586,-0.39,1.12,0.13,-8.91,-4.71,16.17,
54935.1,20.400000000001455,0.7896201618499872,1.1978086049948358,0.31812432922026135,0.15,0.62,-0.07,-4.34,-5.47,16.74,
54935.2,20.5,0.611310068623117,1.9756881130799802,0.5216654170107474,-0.35,1.92,-0.19,-0.83,-6.07,16.97,
54935.3,20.60000000000582,0.8381527307120105,2.563068439172088,0.7729413587918398,-0.21,3.62,-0.16,5.22,-6.21,18.82,
54935.4,20.700000000004366,1.0016985574512924,3.102651310492754,0.8777096067540603,0.96,1.02,-0.57,20.71,-6.92,27.20,
54935.5,20.80000000000291,0.9334880824091972,2.4937812266626946,0.5202131021325236,-0.22,0.39,0.40,21.74,-8.06,28.40,
54935.6,20.900000000001455,0.9398936110007345,2.643475943589479,0.7619573838719822,0.11,-0.09,-0.03,21.67,-8.55,30.48,
54935.7,21.0,0.9729337079164233,2.5672878234150915,0.6743024877571255,0.05,0.12,0.05,22.35,-10.26,29.48,
54935.8,21.10000000000582,0.9438749917229505,2.5308666892005847,0.7031441715502131,-0.13,-0.17,0.14,22.18,-9.41,29.98,
54935.9,21.200000000004366,0.971905345185425,2.519289782402586,0.6217912764820029,-0.22,-0.34,0.16,22.52,-9.41,29.98,
54936.0,21.30000000000291,0.9766268478799874,2.4210385177455516,0.5927897312382413,-0.37,-0.87,0.17,20.31,-8.80,26.03,
54936.1,21.400000000001455,0.9872689603142601,2.4301335278502854,0.3982665674845851,-0.39,-0.80,0.17,18.75,-8.61,25.51,
54936.2,21.5,1.0160216533125659,2.167972984887574,0.3021326950737693,-0.09,-1.54,0.07,14.48,-6.84,22.77,
54936.3,21.60000000000582,1.0572606112023657,1.6991195544806914,0.30012684686142244,0.02,-2.32,0.23,8.83,-4.28,19.92,
54936.4,21.700000000004366,0.5062608023538856,1.8533512792644842,0.6914002742101151,-0.05,-1.93,0.63,-2.49,-4.96,15.90,
54936.5,21.80000000000291,0.759012516365837,0.6055446636049701,0.4297356495859334,-0.25,-0.49,0.06,-6.74,-2.74,15.74,
54936.6,21.900000000001455,1.0354226190305098,0.5543074962015513,0.49731178773850354,-0.05,0.31,-0.07,-9.21,-2.31,16.56,
54936.7,22.0,0.861742420912421,0.3109982806055409,0.348294825218649,0.48,-0.22,-0.30,-7.76,-2.74,17.41,
54936.8,22.10000000000582,0.8608135686662937,0.45384400152151017,0.558530149718351,0.82,-0.94,-0.12,-11.53,-4.79,15.40,
54936.9,22.200000000004366,0.7547847375245476,0.960070362405688,0.5065541738812848,0.30,0.99,0.32,-11.69,-8.57,15.04,
54937.0,22.30000000000291,0.6521502894272148,1.0370881351556351,0.4026307994251534,-0.29,1.03,0.24,-8.62,-10.43,13.22,
54937.1,22.400000000001455,0.6821290200541243,1.0191413442663497,0.4640236044467478,-1.16,1.34,0.11,-5.69,-7.72,12.99,
54937.2,22.5,0.9033825324855469,0.9272952180016123,0.4586971543919626,-1.61,0.48,-0.53,0.83,-3.39,12.52,
54937.3,22.60000000000582,1.0296601381038308,1.5208379310729538,0.19572882542164818,-1.59,1.99,-0.73,3.19,2.40,12.38,
54937.4,22.700000000004366,2.00174923504419,4.542610706416351,0.17834153125681967,-1.19,0.76,-0.62,8.90,7.70,14.26,
54937.5,22.80000000000291,0.6319018911191832,2.7314653130483024,0.4081315474043989,0.22,-1.63,-0.22,14.14,9.48,16.14,
54937.6,22.900000000001455,1.1119802156513399,4.522400692465974,0.24041056092615423,-0.04,0.82,0.18,11.40,9.91,15.74,
54937.7,23.0,0.9969954864491614,3.8744077553762994,0.2732718831605353,-0.06,-0.36,-0.03,12.67,8.60,15.44,
54937.8,23.10000000000582,0.9237965143904798,3.955554474826001,0.2713287397242449,0.01,0.09,0.00,11.40,9.93,15.40,
54937.9,23.200000000004366,0.9192932067626738,3.7416428669915467,0.25312291180687657,-0.01,-0.05,-0.01,12.26,10.44,17.58,
54938.0,23.30000000000291,0.92233399590387,4.0440995615541055,0.26556910978280346,-0.07,-0.01,0.10,10.55,9.75,14.56,
54938.1,23.400000000001455,0.9340770846134703,3.7850937623830774,0.27094685033842053,-0.00,0.04,-0.01,12.94,9.75,15.23,
54938.2,23.5,0.9297849213662265,3.896697057068466,0.2537980047343077,0.00,-0.03,0.03,11.39,9.91,14.74,
54938.3,23.60000000000582,0.9372833082905083,3.8999703677999764,0.2830003733462562,-0.03,0.03,0.06,11.51,9.24,15.51,
54938.4,23.700000000004366,0.9279008567729636,3.846086717832011,0.2867993606277785,-0.01,0.04,0.02,12.60,9.75,15.23,
54938.5,23.80000000000291,0.9237965143904798,3.8984271591484814,0.2713287397242449,-0.02,0.07,0.02,12.77,9.24,17.08,
54938.6,23.900000000001455,0.9205433178292045,3.8221138782570074,0.29789246452543666,-0.03,0.04,0.04,11.40,8.90,17.08,
54938.7,24.0,0.9301075206662938,3.8221138782570074,0.29473684405250505,-0.02,-0.08,0.04,12.60,10.78,16.24,
54938.8,24.10000000000582,0.9237965143904798,3.8984271591484814,0.2713287397242449,-0.00,-0.08,-0.00,14.14,9.01,15.88,
54938.9,24.200000000004366,0.9353074360871938,3.9269908169872414,0.2756427992162654,-0.02,-0.01,0.00,14.31,10.44,15.23,
54939.0,24.30000000000291,0.9279008567729636,3.846086717832011,0.2867993606277785,-0.05,-0.02,0.01,12.26,10.44,16.24,
54939.1,24.400000000001455,0.9297849213662265,3.8744077553762994,0.29359178095032973,-0.02,0.02,0.02,12.99,9.96,15.85,
54939.2,24.5,0.9317725044236925,3.9013554084655637,0.3005670079735729,0.01,-0.08,0.02,12.08,8.90,16.41,
54939.3,24.60000000000582,0.9372833082905083,3.8999703677999764,0.2830003733462562,-0.01,0.02,0.01,12.25,9.76,15.07,
54939.4,24.700000000004366,0.9237965143904798,3.8984271591484814,0.2713287397242449,-0.01,-0.01,0.01,13.09,9.91,15.45,
54939.5,24.80000000000291,0.9334345183246654,3.955554474826001,0.26845749204148517,-0.00,-0.02,-0.00,11.91,8.04,17.24,
54939.6,24.900000000001455,0.9257969539807311,3.8714923117415245,0.2789905932427369,-0.02,-0.00,0.00,12.43,9.65,16.04,
54939.7,25.0,0.9353074360871938,3.9269908169872414,0.2756427992162654,-0.02,-0.02,0.02,11.87,10.17,14.79,
54939.8,25.10000000000582,0.9257969539807311,3.8714923117415245,0.2789905932427369,-0.01,0.00,0.01,12.94,9.75,16.24,
54939.9,25.200000000004366,0.9201086892318755,3.9269908169872414,0.2963500794600929,-0.01,0.06,-0.01,10.75,9.62,16.31,
54940.0,25.30000000000291,0.9256889326334198,3.9269908169872414,0.27858294368058595,-0.04,-0.00,-0.00,11.06,8.56,16.74,
54940.1,25.400000000001455,0.9353074360871938,3.9269908169872414,0.2756427992162654,-0.02,-0.02,0.02,12.94,9.41,16.91,
54940.2,25.5,0.9317725044236925,3.9013554084655637,0.3005670079735729,-0.02,0.02,0.02,12.94,11.46,17.23,
54940.3,25.60000000000582,0.9372833082905083,3.8999703677999764,0.2830003733462562,0.01,-0.00,0.01,12.08,9.93,16.41,
54940.4,25.700000000004366,0.9334345183246654,3.955554474826001,0.26845749204148517,0.00,-0.01,0.02,10.75,10.23,15.93,
54940.5,25.80000000000291,0.9339700209321496,3.8770324212652985,0.3080672967615699,-0.00,0.04,0.02,12.02,10.09,15.46,
54940.6,25.900000000001455,0.9297849213662265,3.8744077553762994,0.29359178095032973,0.00,0.05,0.00,10.37,9.93,15.40,
54940.7,26.0,0.9468896451012653,3.8999703677999764,0.2800513672859025,0.01,0.03,0.02,11.23,10.10,17.24,
54940.8,26.10000000000582,0.979438614717635,3.779141451728486,0.350172384579002,0.06,0.26,-0.04,11.74,8.56,17.08,
54940.9,26.200000000004366,1.0173494974687902,4.017650704187986,0.2323979796768458,0.04,-0.01,0.03,11.91,10.78,17.24,
54941.0,26.30000000000291,1.0435516278555652,3.846086717832011,0.25426427431704185,0.28,-0.15,0.02,12.26,9.41,17.32,
54941.1,26.400000000001455,1.2259282197584,3.8682349942715186,0.09838293831868519,0.80,-0.30,0.08,10.89,7.70,16.24,
54941.2,26.5,1.1276967677527503,2.988943325194528,0.11690156986448474,1.49,-0.39,-0.01,11.70,3.50,16.15,
54941.3,26.60000000000582,1.002546757014355,2.536047989984823,0.15837345633073274,1.71,-0.54,0.18,9.68,-0.64,14.97,
54941.4,26.700000000004366,0.8205485969764374,2.1421338066285234,0.417704257592527,1.58,-0.07,0.26,4.56,-5.82,13.06,
54941.5,26.80000000000291,0.6472248450113762,1.8269477093605002,0.7353024566478084,0.93,-1.26,0.36,5.66,-10.34,13.51,
54941.6,26.900000000001455,0.6639277069079133,1.2924966677897853,0.7180440078217567,-0.32,-0.82,0.31,-0.06,-12.73,14.36,
54941.7,27.0,0.7211795892841116,0.8584387287005677,0.41487346416454296,-0.66,0.03,0.06,-2.46,-8.38,13.22,
54941.8,27.10000000000582,0.6974955196988724,1.1232763516377267,0.4088751507951446,-0.77,0.37,0.09,-1.87,-8.16,15.30,
54941.9,27.200000000004366,1.182285921425101,0.5516549825285468,0.39772946743513454,0.06,-1.80,-0.59,-2.63,-5.47,15.40,
54942.0,27.30000000000291,0.8752713864853575,0.6711438354360088,0.5190272292313948,-0.03,0.05,0.10,-7.17,-5.67,16.26,
54942.1,27.400000000001455,0.9291931984253866,0.8362018674556699,0.466277366085781,-0.03,-0.03,0.14,-6.78,-5.80,16.91,
54942.2,27.5,0.8871302046486751,0.7328151017865067,0.4723272494314363,0.05,0.04,-0.06,-8.62,-5.64,16.91,
54942.3,27.60000000000582,0.8370185183136631,1.0040671092713904,0.4862524425949529,0.05,0.80,-0.14,-5.81,-5.62,16.50,
54942.4,27.700000000004366,0.7836453279386025,1.4570043196511886,0.4662479881096555,-0.09,1.98,-0.35,-4.25,-5.54,16.07,
54942.5,27.80000000000291,0.8863407922464136,2.256525837701183,0.6963331961150299,-0.04,3.37,-0.62,6.78,-6.33,18.59,
54942.6,27.900000000001455,1.1090085662428402,2.8122664865419558,0.8523104476911552,1.38,1.90,-1.03,21.46,-7.13,27.69,
54942.7,28.0,0.9207062506576135,2.4285318207309396,0.5601494028172413,-0.12,0.14,0.28,21.15,-8.72,25.96,
54942.8,28.10000000000582,0.9396807968666806,2.609868586330988,0.6811333944708395,0.12,-0.41,-0.07,21.67,-8.55,28.81,
