Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,aclx 8,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,acly 8,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,aclz 8,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyrx 8,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyry 8,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,gyrz 8,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magr 8,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magphi 8,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,magtheta 8,
1.000000,0.626924,,,,,,,,1.334616,,,,,,,,-0.937693,,,,,,,,1.622274,,,,,,,,-1.171672,,,,,,,,0.654782,,,,,,,,0.000000,,,,,,,,-1.222083,,,,,,,,-0.547458,,,,,,,,
1.100000,1.022712,,,,,,,,1.512144,,,,,,,,-1.116216,,,,,,,,0.764968,,,,,,,,-0.777006,,,,,,,,0.728500,,,,,,,,0.000000,,,,,,,,-1.453925,,,,,,,,-0.970652,,,,,,,,
1.200000,1.282910,,,,,,,,1.601872,,,,,,,,-1.305419,,,,,,,,0.031396,,,,,,,,-0.483748,,,,,,,,0.666123,,,,,,,,0.000000,,,,,,,,-1.601500,,,,,,,,-1.248797,,,,,,,,
1.300000,1.420828,,,,,,,,1.612589,,,,,,,,-1.543434,,,,,,,,-0.768462,,,,,,,,0.248028,,,,,,,,0.456310,,,,,,,,0.000000,,,,,,,,-1.646000,,,,,,,,-1.429505,,,,,,,,
1.400000,1.241556,,,,,,,,1.505835,,,,,,,,-1.619376,,,,,,,,-1.139666,,,,,,,,1.484099,,,,,,,,0.235155,,,,,,,,0.000000,,,,,,,,-1.539144,,,,,,,,-1.501027,,,,,,,,
1.500000,0.844964,,,,,,,,1.349078,,,,,,,,-1.527869,,,,,,,,-0.635889,,,,,,,,1.821209,,,,,,,,-0.224167,,,,,,,,0.000000,,,,,,,,-1.374525,,,,,,,,-1.367691,,,,,,,,
1.600000,0.498208,,,,,,,,1.278896,,,,,,,,-1.418645,,,,,,,,-0.503315,,,,,,,,2.130912,,,,,,,,-0.127766,,,,,,,,0.000000,,,,,,,,-1.199432,,,,,,,,-1.180024,,,,,,,,
1.700000,0.090506,,,,,,,,1.240329,,,,,,,,-1.431200,,,,,,,,-0.132111,,,,,,,,2.204912,,,,,,,,-0.297885,,,,,,,,0.000000,,,,,,,,-1.046298,,,,,,,,-0.934436,,,,,,,,
1.800000,-0.395960,,,,,,,,1.270353,,,,,,,,-1.541209,,,,,,,,0.084426,,,,,,,,2.369356,,,,,,,,-0.450992,,,,,,,,0.000000,,,,,,,,-0.963972,,,,,,,,-0.599033,,,,,,,,
1.900000,-0.913639,,,,,,,,1.274808,,,,,,,,-1.773672,,,,,,,,0.199322,,,,,,,,2.015801,,,,,,,,-0.445322,,,,,,,,0.000000,,,,,,,,-0.853581,,,,,,,,-0.167376,,,,,,,,
2.000000,-1.298960,,,,,,,,1.288034,,,,,,,,-1.636624,,,,,,,,0.035815,,,,,,,,1.752691,,,,,,,,-0.314897,,,,,,,,0.000000,,,,,,,,-0.764650,,,,,,,,0.165635,,,,,,,,
2.100000,-1.559500,,,,,,,,1.291739,,,,,,,,-1.238890,,,,,,,,0.026977,,,,,,,,0.988026,,,,,,,,-0.110754,,,,,,,,0.000000,,,,,,,,-0.693456,,,,,,,,0.426000,,,,,,,,
2.200000,-1.588501,,,,,,,,1.267490,,,,,,,,-0.834828,,,,,,,,-0.052567,,,,,,,,-0.223378,,,,,,,,0.076377,,,,,,,,0.000000,,,,,,,,-0.664504,,,,,,,,0.564666,,,,,,,,
2.300000,-1.392475,,,,,,,,1.328819,,,,,,,,-0.554316,,,,,,,,-0.516573,,,,,,,,-0.925006,,,,,,,,0.439298,,,,,,,,0.000000,,,,,,,,-0.679021,,,,,,,,0.533946,,,,,,,,
2.400000,-1.241689,,,,,,,,1.329822,,,,,,,,-0.465024,,,,,,,,-0.410514,,,,,,,,-1.667744,,,,,,,,0.342897,,,,,,,,0.000000,,,,,,,,-0.679946,,,,,,,,0.435173,,,,,,,,
2.500000,-0.906331,,,,,,,,1.343229,,,,,,,,-0.843753,,,,,,,,-0.481220,,,,,,,,-2.172039,,,,,,,,0.717159,,,,,,,,0.000000,,,,,,,,-0.755692,,,,,,,,0.145818,,,,,,,,
2.600000,-0.416791,,,,,,,,1.283556,,,,,,,,-0.994895,,,,,,,,-0.613793,,,,,,,,-2.339224,,,,,,,,0.722830,,,,,,,,0.000000,,,,,,,,-0.790155,,,,,,,,-0.289291,,,,,,,,
2.700000,0.139914,,,,,,,,1.235015,,,,,,,,-0.852189,,,,,,,,-0.578440,,,,,,,,-2.207669,,,,,,,,0.603746,,,,,,,,0.000000,,,,,,,,-0.820385,,,,,,,,-0.766406,,,,,,,,
2.800000,0.624534,,,,,,,,1.156132,,,,,,,,-0.908147,,,,,,,,-0.269103,,,,,,,,-2.174780,,,,,,,,0.342897,,,,,,,,0.000000,,,,,,,,-0.853081,,,,,,,,-1.207100,,,,,,,,
2.900000,1.183056,,,,,,,,1.112081,,,,,,,,-0.954049,,,,,,,,0.256771,,,,,,,,-2.193965,,,,,,,,0.178448,,,,,,,,0.000000,,,,,,,,-0.995720,,,,,,,,-1.691613,,,,,,,,
3.000000,1.635394,,,,,,,,1.150115,,,,,,,,-1.105889,,,,,,,,0.561689,,,,,,,,-1.703374,,,,,,,,0.263508,,,,,,,,0.000000,,,,,,,,-1.225122,,,,,,,,-2.048377,,,,,,,,
3.100000,1.986850,,,,,,,,1.202912,,,,,,,,-1.329287,,,,,,,,0.473307,,,,,,,,-0.999005,,,,,,,,0.359909,,,,,,,,0.000000,,,,,,,,-1.472602,,,,,,,,-2.258201,,,,,,,,
3.200000,2.248153,,,,,,,,1.248004,,,,,,,,-1.606290,,,,,,,,-0.048148,,,,,,,,0.004103,,,,,,,,0.291861,,,,,,,,0.000000,,,,,,,,-1.667591,,,,,,,,-2.444913,,,,,,,,
3.300000,2.287496,,,,,,,,1.243953,,,,,,,,-1.233901,,,,,,,,-0.737528,,,,,,,,0.664620,,,,,,,,-0.365933,,,,,,,,0.000000,,,,,,,,-1.631616,,,,,,,,-2.371103,,,,,,,,
3.400000,2.042306,,,,,,,,1.177973,,,,,,,,-0.996512,,,,,,,,-1.329688,,,,,,,,1.344321,,,,,,,,-0.813913,,,,,,,,0.000000,,,,,,,,-1.476582,,,,,,,,-2.103120,,,,,,,,
3.500000,1.638371,,,,,,,,0.922686,,,,,,,,0.045231,,,,,,,,-1.833466,,,,,,,,1.467654,,,,,,,,-1.125798,,,,,,,,0.000000,,,,,,,,-1.280644,,,,,,,,-1.631911,,,,,,,,
3.600000,1.212913,,,,,,,,0.810194,,,,,,,,-0.026081,,,,,,,,-1.948363,,,,,,,,1.081211,,,,,,,,-1.080433,,,,,,,,0.000000,,,,,,,,-1.092312,,,,,,,,-1.141116,,,,,,,,
3.700000,0.776900,,,,,,,,0.558127,,,,,,,,0.306195,,,,,,,,-2.328406,,,,,,,,1.563580,,,,,,,,-0.910314,,,,,,,,0.000000,,,,,,,,-0.775117,,,,,,,,-0.641619,,,,,,,,
3.800000,0.345425,,,,,,,,0.279861,,,,,,,,0.559202,,,,,,,,-2.487493,,,,,,,,1.193581,,,,,,,,-1.108786,,,,,,,,0.000000,,,,,,,,-0.386114,,,,,,,,-0.245725,,,,,,,,
3.900000,-0.011213,,,,,,,,-0.023267,,,,,,,,0.791460,,,,,,,,-2.354920,,,,,,,,0.935952,,,,,,,,-1.244882,,,,,,,,0.000000,,,,,,,,0.037495,,,,,,,,0.023963,,,,,,,,
4.000000,-0.351419,,,,,,,,-0.304851,,,,,,,,1.083894,,,,,,,,-1.846723,,,,,,,,0.554990,,,,,,,,-1.312929,,,,,,,,0.000000,,,,,,,,0.395711,,,,,,,,0.321599,,,,,,,,
4.100000,-0.592680,,,,,,,,-0.579676,,,,,,,,1.355263,,,,,,,,-1.166181,,,,,,,,0.420694,,,,,,,,-0.955679,,,,,,,,0.000000,,,,,,,,0.608801,,,,,,,,0.577420,,,,,,,,
4.200000,-0.749016,,,,,,,,-0.716226,,,,,,,,1.468150,,,,,,,,-0.463543,,,,,,,,-0.113749,,,,,,,,-0.547393,,,,,,,,0.000000,,,,,,,,0.658555,,,,,,,,0.790226,,,,,,,,
4.300000,-0.797999,,,,,,,,-0.683404,,,,,,,,0.518927,,,,,,,,0.062330,,,,,,,,-0.330267,,,,,,,,-0.178802,,,,,,,,0.000000,,,,,,,,0.667735,,,,,,,,0.836789,,,,,,,,
4.400000,-0.768295,,,,,,,,-0.754579,,,,,,,,0.790542,,,,,,,,-0.048148,,,,,,,,0.124695,,,,,,,,-0.020024,,,,,,,,0.000000,,,,,,,,0.677555,,,,,,,,0.810532,,,,,,,,
0.000000,,-0.785093,,,,,,,,-0.752099,,,,,,,,0.642431,,,,,,,,0.216999,,,,,,,,0.036992,,,,,,,,-0.156119,,,,,,,,0.000000,,,,,,,,0.679932,,,,,,,,0.690192,,,,,,,
0.100000,,-0.751108,,,,,,,,-0.713319,,,,,,,,0.903776,,,,,,,,0.566108,,,,,,,,-0.045230,,,,,,,,-0.116425,,,,,,,,0.000000,,,,,,,,0.663493,,,,,,,,0.661976,,,,,,,
0.200000,,-0.760663,,,,,,,,-0.603315,,,,,,,,1.056608,,,,,,,,1.224555,,,,,,,,-0.149378,,,,,,,,-0.133437,,,,,,,,0.000000,,,,,,,,0.587573,,,,,,,,0.636749,,,,,,,
0.300000,,-0.733615,,,,,,,,-0.432759,,,,,,,,1.037920,,,,,,,,1.980221,,,,,,,,-0.308341,,,,,,,,-0.042706,,,,,,,,0.000000,,,,,,,,0.466114,,,,,,,,0.561189,,,,,,,
0.400000,,-0.672886,,,,,,,,-0.143616,,,,,,,,0.796852,,,,,,,,2.678440,,,,,,,,-0.341229,,,,,,,,0.104730,,,,,,,,0.000000,,,,,,,,0.234244,,,,,,,,0.446516,,,,,,,
0.500000,,-0.599685,,,,,,,,0.211552,,,,,,,,0.396409,,,,,,,,3.084998,,,,,,,,-0.694784,,,,,,,,0.297532,,,,,,,,0.000000,,,,,,,,-0.038109,,,,,,,,0.415173,,,,,,,
0.600000,,-0.340449,,,,,,,,0.575696,,,,,,,,0.024165,,,,,,,,2.917072,,,,,,,,-0.990783,,,,,,,,0.496004,,,,,,,,0.000000,,,,,,,,-0.362716,,,,,,,,0.320314,,,,,,,
0.700000,,-0.058360,,,,,,,,0.875485,,,,,,,,-0.353473,,,,,,,,2.607734,,,,,,,,-0.979820,,,,,,,,0.513016,,,,,,,,0.000000,,,,,,,,-0.696190,,,,,,,,0.095121,,,,,,,
0.800000,,0.211062,,,,,,,,1.156378,,,,,,,,-0.793273,,,,,,,,2.143728,,,,,,,,-0.837302,,,,,,,,0.552710,,,,,,,,0.000000,,,,,,,,-0.985905,,,,,,,,-0.140819,,,,,,,
0.900000,,0.538448,,,,,,,,1.376877,,,,,,,,-1.025454,,,,,,,,1.816715,,,,,,,,-1.248412,,,,,,,,0.172778,,,,,,,,0.000000,,,,,,,,-1.224508,,,,,,,,-0.430884,,,,,,,
1.000000,,0.938613,,,,,,,,1.533515,,,,,,,,-1.394755,,,,,,,,1.145011,,,,,,,,-1.127820,,,,,,,,0.235155,,,,,,,,0.000000,,,,,,,,-1.446392,,,,,,,,-0.802657,,,,,,,
1.100000,,1.302764,,,,,,,,1.638920,,,,,,,,-1.553967,,,,,,,,0.376086,,,,,,,,-0.988042,,,,,,,,0.212472,,,,,,,,0.000000,,,,,,,,-1.609180,,,,,,,,-1.136592,,,,,,,
1.200000,,1.642938,,,,,,,,1.612657,,,,,,,,-1.474289,,,,,,,,-0.300037,,,,,,,,-0.957894,,,,,,,,0.031012,,,,,,,,0.000000,,,,,,,,-1.678869,,,,,,,,-1.443964,,,,,,,
1.300000,,1.908667,,,,,,,,1.532572,,,,,,,,-1.326870,,,,,,,,-0.688918,,,,,,,,-0.393303,,,,,,,,-0.252520,,,,,,,,0.000000,,,,,,,,-1.682750,,,,,,,,-1.774158,,,,,,,
1.400000,,1.951169,,,,,,,,1.442745,,,,,,,,-1.266236,,,,,,,,-0.587278,,,,,,,,0.374102,,,,,,,,-0.626782,,,,,,,,0.000000,,,,,,,,-1.608380,,,,,,,,-2.010597,,,,,,,
1.500000,,1.659954,,,,,,,,1.449099,,,,,,,,-1.310923,,,,,,,,-0.313294,,,,,,,,1.289507,,,,,,,,-1.012385,,,,,,,,0.000000,,,,,,,,-1.477964,,,,,,,,-1.911751,,,,,,,
1.600000,,1.200250,,,,,,,,1.399459,,,,,,,,-1.157318,,,,,,,,0.636814,,,,,,,,1.708839,,,,,,,,-1.647497,,,,,,,,0.000000,,,,,,,,-1.336810,,,,,,,,-1.683924,,,,,,,
1.700000,,0.767060,,,,,,,,1.403650,,,,,,,,-1.319758,,,,,,,,0.557270,,,,,,,,2.240541,,,,,,,,-1.154151,,,,,,,,0.000000,,,,,,,,-1.249794,,,,,,,,-1.372484,,,,,,,
1.800000,,0.254609,,,,,,,,1.397973,,,,,,,,-1.300109,,,,,,,,0.623556,,,,,,,,2.114467,,,,,,,,-1.250552,,,,,,,,0.000000,,,,,,,,-1.126198,,,,,,,,-0.990792,,,,,,,
1.900000,,-0.212325,,,,,,,,1.407766,,,,,,,,-1.303720,,,,,,,,0.566108,,,,,,,,2.158319,,,,,,,,-1.210858,,,,,,,,0.000000,,,,,,,,-1.021089,,,,,,,,-0.627683,,,,,,,
2.000000,,-0.694193,,,,,,,,1.412716,,,,,,,,-1.231013,,,,,,,,0.371667,,,,,,,,1.944542,,,,,,,,-1.052080,,,,,,,,0.000000,,,,,,,,-0.898950,,,,,,,,-0.218312,,,,,,,
2.100000,,-1.097171,,,,,,,,1.387991,,,,,,,,-1.064377,,,,,,,,0.141874,,,,,,,,1.500543,,,,,,,,-0.842266,,,,,,,,0.000000,,,,,,,,-0.790624,,,,,,,,0.138664,,,,,,,
2.200000,,-1.381728,,,,,,,,1.363808,,,,,,,,-0.822116,,,,,,,,0.128617,,,,,,,,0.568694,,,,,,,,-0.587088,,,,,,,,0.000000,,,,,,,,-0.697220,,,,,,,,0.448300,,,,,,,
2.300000,,-1.346549,,,,,,,,1.307916,,,,,,,,-0.561084,,,,,,,,0.084426,,,,,,,,-0.870191,,,,,,,,-0.082401,,,,,,,,0.000000,,,,,,,,-0.663951,,,,,,,,0.484179,,,,,,,
2.400000,,-0.963635,,,,,,,,1.317323,,,,,,,,-0.568550,,,,,,,,-0.534249,,,,,,,,-2.026780,,,,,,,,0.756853,,,,,,,,0.000000,,,,,,,,-0.679827,,,,,,,,0.260047,,,,,,,
2.500000,,-0.538346,,,,,,,,1.281478,,,,,,,,-0.738628,,,,,,,,-0.715432,,,,,,,,-2.199446,,,,,,,,0.864595,,,,,,,,0.000000,,,,,,,,-0.716909,,,,,,,,-0.123788,,,,,,,
2.600000,,-0.019168,,,,,,,,1.203921,,,,,,,,-0.735908,,,,,,,,-0.803815,,,,,,,,-2.287150,,,,,,,,0.898619,,,,,,,,0.000000,,,,,,,,-0.705987,,,,,,,,-0.537957,,,,,,,
2.700000,,0.458289,,,,,,,,1.099099,,,,,,,,-0.678565,,,,,,,,-0.582859,,,,,,,,-2.166558,,,,,,,,0.773865,,,,,,,,0.000000,,,,,,,,-0.695183,,,,,,,,-1.005450,,,,,,,
2.800000,,0.909937,,,,,,,,1.048724,,,,,,,,-0.807526,,,,,,,,-0.074662,,,,,,,,-2.045965,,,,,,,,0.603746,,,,,,,,0.000000,,,,,,,,-0.710608,,,,,,,,-1.400105,,,,,,,
2.900000,,1.361137,,,,,,,,1.041686,,,,,,,,-0.935659,,,,,,,,0.358410,,,,,,,,-1.815744,,,,,,,,0.496004,,,,,,,,0.000000,,,,,,,,-0.810542,,,,,,,,-1.845815,,,,,,,
3.000000,,1.721781,,,,,,,,1.067941,,,,,,,,-1.111058,,,,,,,,0.583784,,,,,,,,-1.278560,,,,,,,,0.410944,,,,,,,,0.000000,,,,,,,,-0.992831,,,,,,,,-2.146267,,,,,,,
3.100000,,2.002000,,,,,,,,1.184754,,,,,,,,-1.235852,,,,,,,,0.552851,,,,,,,,-0.585155,,,,,,,,0.178448,,,,,,,,0.000000,,,,,,,,-1.221451,,,,,,,,-2.259653,,,,,,,
3.200000,,2.124231,,,,,,,,1.264056,,,,,,,,-1.262942,,,,,,,,0.088845,,,,,,,,0.220621,,,,,,,,-0.071060,,,,,,,,0.000000,,,,,,,,-1.394549,,,,,,,,-2.232040,,,,,,,
3.300000,,2.032211,,,,,,,,1.314822,,,,,,,,-1.175295,,,,,,,,-0.326551,,,,,,,,0.508398,,,,,,,,-0.399957,,,,,,,,0.000000,,,,,,,,-1.447656,,,,,,,,-2.124463,,,,,,,
3.400000,,1.852507,,,,,,,,1.335293,,,,,,,,-1.016779,,,,,,,,-0.870101,,,,,,,,0.924989,,,,,,,,-0.547393,,,,,,,,0.000000,,,,,,,,-1.436313,,,,,,,,-1.983567,,,,,,,
3.500000,,1.552744,,,,,,,,1.225251,,,,,,,,-0.831967,,,,,,,,-1.590415,,,,,,,,1.001730,,,,,,,,-0.581417,,,,,,,,0.000000,,,,,,,,-1.299659,,,,,,,,-1.596151,,,,,,,
3.600000,,1.295987,,,,,,,,1.018664,,,,,,,,0.019762,,,,,,,,-2.248862,,,,,,,,1.097655,,,,,,,,-0.524711,,,,,,,,0.000000,,,,,,,,-1.124133,,,,,,,,-1.267639,,,,,,,
3.700000,,0.935694,,,,,,,,0.794085,,,,,,,,0.170038,,,,,,,,-2.399111,,,,,,,,1.034619,,,,,,,,-0.558734,,,,,,,,0.000000,,,,,,,,-0.860894,,,,,,,,-0.806144,,,,,,,
3.800000,,0.622976,,,,,,,,0.509802,,,,,,,,0.494479,,,,,,,,-2.655419,,,,,,,,0.883878,,,,,,,,-0.433980,,,,,,,,0.000000,,,,,,,,-0.500736,,,,,,,,-0.472359,,,,,,,
3.900000,,0.329211,,,,,,,,0.140154,,,,,,,,0.699375,,,,,,,,-2.558199,,,,,,,,0.702990,,,,,,,,-0.411298,,,,,,,,0.000000,,,,,,,,-0.098051,,,,,,,,-0.251868,,,,,,,
4.000000,,0.063140,,,,,,,,-0.194499,,,,,,,,0.961330,,,,,,,,-2.103031,,,,,,,,0.511139,,,,,,,,-0.428310,,,,,,,,0.000000,,,,,,,,0.257843,,,,,,,,-0.040259,,,,,,,
4.100000,,-0.144800,,,,,,,,-0.467217,,,,,,,,1.105144,,,,,,,,-1.471099,,,,,,,,0.360398,,,,,,,,-0.354592,,,,,,,,0.000000,,,,,,,,0.515960,,,,,,,,0.188074,,,,,,,
4.200000,,-0.340237,,,,,,,,-0.668590,,,,,,,,1.139779,,,,,,,,-0.909873,,,,,,,,0.149362,,,,,,,,-0.195814,,,,,,,,0.000000,,,,,,,,0.663370,,,,,,,,0.485370,,,,,,,
4.300000,,-0.393274,,,,,,,,-0.738045,,,,,,,,1.059489,,,,,,,,-0.344228,,,,,,,,-0.072638,,,,,,,,-0.133437,,,,,,,,0.000000,,,,,,,,0.700790,,,,,,,,0.578160,,,,,,,
0.000000,,,-0.675455,,,,,,,,-0.672945,,,,,,,,0.627817,,,,,,,,0.000463,,,,,,,,-0.009601,,,,,,,,-0.156119,,,,,,,,0.000000,,,,,,,,0.602443,,,,,,,,0.764583,,,,,,
0.100000,,,-0.646373,,,,,,,,-0.650133,,,,,,,,0.727101,,,,,,,,0.106521,,,,,,,,-0.020564,,,,,,,,-0.195814,,,,,,,,0.000000,,,,,,,,0.599636,,,,,,,,0.717689,,,,,,
0.200000,,,-0.627255,,,,,,,,-0.643258,,,,,,,,1.023648,,,,,,,,0.376086,,,,,,,,-0.149378,,,,,,,,-0.161790,,,,,,,,0.000000,,,,,,,,0.601682,,,,,,,,0.728260,,,,,,
0.300000,,,-0.579511,,,,,,,,-0.583891,,,,,,,,1.094897,,,,,,,,0.835673,,,,,,,,-0.204193,,,,,,,,-0.093742,,,,,,,,0.000000,,,,,,,,0.581119,,,,,,,,0.656829,,,,,,
0.400000,,,-0.530676,,,,,,,,-0.465668,,,,,,,,1.049105,,,,,,,,1.427833,,,,,,,,-0.404266,,,,,,,,-0.065389,,,,,,,,0.000000,,,,,,,,0.512837,,,,,,,,0.566352,,,,,,
0.500000,,,-0.442541,,,,,,,,-0.274364,,,,,,,,0.884055,,,,,,,,1.971383,,,,,,,,-0.645451,,,,,,,,-0.025695,,,,,,,,0.000000,,,,,,,,0.382677,,,,,,,,0.420939,,,,,,
0.600000,,,-0.273594,,,,,,,,-0.002713,,,,,,,,0.541026,,,,,,,,2.347007,,,,,,,,-0.864709,,,,,,,,0.008329,,,,,,,,0.000000,,,,,,,,0.174096,,,,,,,,0.204443,,,,,,
0.700000,,,-0.037306,,,,,,,,0.268992,,,,,,,,0.135645,,,,,,,,2.417713,,,,,,,,-0.908561,,,,,,,,-0.003012,,,,,,,,0.000000,,,,,,,,-0.082097,,,,,,,,-0.117128,,,,,,
0.800000,,,0.200168,,,,,,,,0.538003,,,,,,,,-0.221017,,,,,,,,2.360264,,,,,,,,-0.971598,,,,,,,,0.014000,,,,,,,,0.000000,,,,,,,,-0.368558,,,,,,,,-0.419900,,,,,,
0.900000,,,0.505142,,,,,,,,0.801261,,,,,,,,-0.648724,,,,,,,,2.187919,,,,,,,,-1.040116,,,,,,,,0.138754,,,,,,,,0.000000,,,,,,,,-0.680815,,,,,,,,-0.743676,,,,,,
1.000000,,,0.788701,,,,,,,,1.035591,,,,,,,,-1.236328,,,,,,,,1.719494,,,,,,,,-0.878413,,,,,,,,0.172778,,,,,,,,0.000000,,,,,,,,-0.939040,,,,,,,,-1.099006,,,,,,
1.100000,,,1.035348,,,,,,,,1.205565,,,,,,,,-1.809971,,,,,,,,0.791482,,,,,,,,-0.766043,,,,,,,,0.235155,,,,,,,,0.000000,,,,,,,,-1.146909,,,,,,,,-1.407807,,,,,,
1.200000,,,1.297059,,,,,,,,1.315951,,,,,,,,-1.811454,,,,,,,,0.203741,,,,,,,,-0.064415,,,,,,,,-0.014353,,,,,,,,0.000000,,,,,,,,-1.272095,,,,,,,,-1.717614,,,,,,
1.300000,,,1.329675,,,,,,,,1.362235,,,,,,,,-2.276117,,,,,,,,-0.543087,,,,,,,,0.801656,,,,,,,,-0.326238,,,,,,,,0.000000,,,,,,,,-1.323422,,,,,,,,-1.774915,,,,,,
1.400000,,,1.137735,,,,,,,,1.313161,,,,,,,,-1.038397,,,,,,,,-0.931969,,,,,,,,2.240541,,,,,,,,-0.314897,,,,,,,,0.000000,,,,,,,,-1.260968,,,,,,,,-1.647841,,,,,,
1.500000,,,0.854995,,,,,,,,1.306756,,,,,,,,-0.611962,,,,,,,,-0.790557,,,,,,,,2.256986,,,,,,,,-0.337580,,,,,,,,0.000000,,,,,,,,-1.171697,,,,,,,,-1.356686,,,,,,
1.600000,,,0.484020,,,,,,,,1.282504,,,,,,,,-0.578159,,,,,,,,-0.764043,,,,,,,,2.330985,,,,,,,,-0.331909,,,,,,,,0.000000,,,,,,,,-1.036755,,,,,,,,-1.085125,,,,,,
1.700000,,,0.063879,,,,,,,,1.239375,,,,,,,,-0.428645,,,,,,,,-0.657984,,,,,,,,2.473503,,,,,,,,-0.394286,,,,,,,,0.000000,,,,,,,,-0.879420,,,,,,,,-0.761328,,,,,,
1.800000,,,-0.347531,,,,,,,,1.224470,,,,,,,,-0.251762,,,,,,,,-0.467963,,,,,,,,2.451578,,,,,,,,-0.428310,,,,,,,,0.000000,,,,,,,,-0.759976,,,,,,,,-0.412601,,,,,,
1.900000,,,-0.717138,,,,,,,,1.217077,,,,,,,,0.155139,,,,,,,,-0.096758,,,,,,,,2.265208,,,,,,,,-0.473675,,,,,,,,0.000000,,,,,,,,-0.678521,,,,,,,,-0.065672,,,,,,
2.000000,,,-1.116676,,,,,,,,1.220780,,,,,,,,0.118354,,,,,,,,-0.273522,,,,,,,,1.560839,,,,,,,,-0.144778,,,,,,,,0.000000,,,,,,,,-0.637542,,,,,,,,0.335319,,,,,,
