Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,
0.431818,,,,,1.289071,,,,,,,1.764869,,,,,,,0.306230,,,,,,,-0.039164,,,,,,,-1.281698,,,,,,,-0.183277,,,,,,,0.000000,,,,,,,1.575888,,,,,,,-1.161662,,,
0.454545,,,,,1.409170,,,,,,,1.762325,,,,,,,0.315991,,,,,,,-0.431892,,,,,,,-1.089373,,,,,,,0.301759,,,,,,,0.000000,,,,,,,1.578934,,,,,,,-1.272369,,,
0.477273,,,,,1.343442,,,,,,,1.598110,,,,,,,0.417691,,,,,,,-0.659581,,,,,,,-0.898659,,,,,,,0.385458,,,,,,,0.000000,,,,,,,1.590742,,,,,,,-1.317503,,,
0.500000,,,,,1.369749,,,,,,,1.476819,,,,,,,0.529915,,,,,,,-0.881357,,,,,,,-0.579083,,,,,,,0.341934,,,,,,,0.000000,,,,,,,1.597295,,,,,,,-1.422830,,,
0.531250,,,,,1.316285,,,,,,,1.279970,,,,,,,0.462261,,,,,,,-1.100175,,,,,,,-0.218272,,,,,,,0.261583,,,,,,,0.000000,,,,,,,1.245751,,,,,,,-1.296772,,,
0.593750,,,,,1.327267,,,,,,,1.154481,,,,,,,0.598112,,,,,,,-1.314558,,,,,,,0.176043,,,,,,,0.157797,,,,,,,0.000000,,,,,,,1.253242,,,,,,,-1.404414,,,
0.625000,,,,,1.243027,,,,,,,0.902266,,,,,,,0.534508,,,,,,,-1.382569,,,,,,,0.335830,,,,,,,-0.126780,,,,,,,0.000000,,,,,,,0.910058,,,,,,,-1.197220,,,
0.656250,,,,,1.225588,,,,,,,0.779557,,,,,,,0.784060,,,,,,,-1.313079,,,,,,,0.642520,,,,,,,-0.120084,,,,,,,0.000000,,,,,,,0.918023,,,,,,,-1.315803,,,
0.687500,,,,,1.162498,,,,,,,0.645651,,,,,,,1.004000,,,,,,,-1.345606,,,,,,,1.183736,,,,,,,-0.464924,,,,,,,0.000000,,,,,,,0.927394,,,,,,,-1.388505,,,
0.718750,,,,,1.011620,,,,,,,0.401300,,,,,,,1.110572,,,,,,,-1.284988,,,,,,,1.916312,,,,,,,-1.192687,,,,,,,0.000000,,,,,,,0.854612,,,,,,,-1.362367,,,
0.750000,,,,,0.838700,,,,,,,0.187678,,,,,,,0.502095,,,,,,,-1.321950,,,,,,,2.358949,,,,,,,-1.690278,,,,,,,0.000000,,,,,,,0.232630,,,,,,,-0.641888,,,
0.781250,,,,,0.582025,,,,,,,-0.051284,,,,,,,0.002146,,,,,,,-1.107568,,,,,,,2.039374,,,,,,,-1.693626,,,,,,,0.000000,,,,,,,-0.118475,,,,,,,-0.212235,,,
0.812500,,,,,0.407156,,,,,,,-0.213207,,,,,,,-0.305084,,,,,,,-0.896142,,,,,,,1.668254,,,,,,,-1.656798,,,,,,,0.000000,,,,,,,-0.112807,,,,,,,-0.009933,,,
0.843750,,,,,0.155577,,,,,,,-0.452886,,,,,,,-0.749655,,,,,,,-0.687673,,,,,,,1.286825,,,,,,,-1.596535,,,,,,,0.000000,,,,,,,-0.464721,,,,,,,0.383167,,,
0.906250,,,,,-0.009483,,,,,,,-0.566460,,,,,,,-1.012347,,,,,,,-0.621140,,,,,,,1.155387,,,,,,,-1.352134,,,,,,,0.000000,,,,,,,-0.466985,,,,,,,0.511986,,,
0.937500,,,,,-0.255898,,,,,,,-0.794763,,,,,,,-1.492202,,,,,,,-0.680280,,,,,,,0.926014,,,,,,,-1.365526,,,,,,,0.000000,,,,,,,-0.820612,,,,,,,0.922655,,,
0.968750,,,,,-0.475785,,,,,,,-1.005581,,,,,,,-1.968128,,,,,,,-0.474768,,,,,,,0.511081,,,,,,,-1.288522,,,,,,,0.000000,,,,,,,-1.175418,,,,,,,1.340448,,,
1.000000,,,,,-0.678336,,,,,,,-1.207660,,,,,,,-2.422971,,,,,,,-0.270735,,,,,,,0.042027,,,,,,,-1.154604,,,,,,,0.000000,,,,,,,-1.531172,,,,,,,1.717401,,,
0.000000,,,,,,-0.695556,,,,,,,-1.290659,,,,,,,-1.845440,,,,,,,-0.260328,,,,,,,0.037760,,,,,,,-0.294190,,,,,,,0.000000,,,,,,,-1.300421,,,,,,,1.391237,,
0.025000,,,,,,-0.699596,,,,,,,-1.281167,,,,,,,-1.840128,,,,,,,0.165170,,,,,,,-0.010442,,,,,,,0.141771,,,,,,,0.000000,,,,,,,-1.302235,,,,,,,1.376043,,
0.050000,,,,,,-0.814793,,,,,,,-1.181430,,,,,,,-1.669886,,,,,,,0.434006,,,,,,,-0.248437,,,,,,,0.431669,,,,,,,0.000000,,,,,,,-1.309178,,,,,,,1.338013,,
0.075000,,,,,,-0.907576,,,,,,,-1.064873,,,,,,,-1.496623,,,,,,,0.705402,,,,,,,-0.486432,,,,,,,0.722839,,,,,,,0.000000,,,,,,,-1.014430,,,,,,,1.284514,,
0.100000,,,,,,-0.975080,,,,,,,-0.927566,,,,,,,-1.307676,,,,,,,0.978079,,,,,,,-0.783172,,,,,,,1.010195,,,,,,,0.000000,,,,,,,-0.720137,,,,,,,1.210465,,
0.150000,,,,,,-0.910395,,,,,,,-0.701454,,,,,,,-0.982519,,,,,,,1.250755,,,,,,,-1.081419,,,,,,,1.296279,,,,,,,0.000000,,,,,,,-0.443056,,,,,,,0.913477,,
0.175000,,,,,,-0.835594,,,,,,,-0.470871,,,,,,,-0.637279,,,,,,,1.519592,,,,,,,-1.369121,,,,,,,1.574734,,,,,,,0.000000,,,,,,,-0.165314,,,,,,,0.590211,,
0.200000,,,,,,-0.878100,,,,,,,-0.307699,,,,,,,-0.469785,,,,,,,1.788428,,,,,,,-1.646280,,,,,,,1.848103,,,,,,,0.000000,,,,,,,0.126836,,,,,,,0.521054,,
0.225000,,,,,,-0.855279,,,,,,,-0.110911,,,,,,,-0.109600,,,,,,,1.788428,,,,,,,-1.599585,,,,,,,1.837931,,,,,,,0.000000,,,,,,,0.404722,,,,,,,0.190385,,
0.250000,,,,,,-0.891737,,,,,,,0.218340,,,,,,,0.279048,,,,,,,1.853877,,,,,,,-2.033021,,,,,,,1.905797,,,,,,,0.000000,,,,,,,0.948231,,,,,,,-0.021074,,
0.275000,,,,,,-0.114899,,,,,,,0.575891,,,,,,,0.477172,,,,,,,1.404376,,,,,,,-1.647786,,,,,,,1.415798,,,,,,,0.000000,,,,,,,1.262070,,,,,,,-0.470744,,
0.300000,,,,,,0.272521,,,,,,,0.779746,,,,,,,0.654745,,,,,,,1.138100,,,,,,,-1.426361,,,,,,,1.113185,,,,,,,0.000000,,,,,,,1.245470,,,,,,,-0.736280,,
0.325000,,,,,,0.627297,,,,,,,0.962348,,,,,,,0.817136,,,,,,,0.852622,,,,,,,-1.116063,,,,,,,0.804214,,,,,,,0.000000,,,,,,,1.229925,,,,,,,-0.992496,,
0.350000,,,,,,0.834457,,,,,,,1.052996,,,,,,,0.810546,,,,,,,0.588907,,,,,,,-0.594885,,,,,,,0.534659,,,,,,,0.000000,,,,,,,1.231518,,,,,,,-0.999720,,
0.400000,,,,,,1.011977,,,,,,,1.145716,,,,,,,0.766030,,,,,,,0.326471,,,,,,,-0.343333,,,,,,,0.256204,,,,,,,0.000000,,,,,,,1.231960,,,,,,,-0.933475,,
0.425000,,,,,,1.338486,,,,,,,1.308526,,,,,,,0.934502,,,,,,,0.067877,,,,,,,-0.084250,,,,,,,-0.020979,,,,,,,0.000000,,,,,,,1.216604,,,,,,,-1.205409,,
0.450000,,,,,,1.609552,,,,,,,1.429990,,,,,,,0.877668,,,,,,,0.080678,,,,,,,-0.135464,,,,,,,-0.019708,,,,,,,0.000000,,,,,,,1.216823,,,,,,,-1.201099,,
0.475000,,,,,,1.919518,,,,,,,1.566031,,,,,,,1.028780,,,,,,,-0.163835,,,,,,,0.110062,,,,,,,-0.289263,,,,,,,0.000000,,,,,,,1.205374,,,,,,,-1.478704,,
0.500000,,,,,,1.861562,,,,,,,1.580584,,,,,,,1.036468,,,,,,,-0.202720,,,,,,,0.197050,,,,,,,-0.347115,,,,,,,0.000000,,,,,,,1.205321,,,,,,,-1.489066,,
0.527778,,,,,,1.757734,,,,,,,1.467206,,,,,,,1.063094,,,,,,,-0.544046,,,,,,,0.923462,,,,,,,-0.585519,,,,,,,0.000000,,,,,,,1.230078,,,,,,,-1.447247,,
0.555556,,,,,,1.443674,,,,,,,1.215657,,,,,,,1.002983,,,,,,,-0.672063,,,,,,,0.912918,,,,,,,-0.680880,,,,,,,0.000000,,,,,,,0.946629,,,,,,,-1.243298,,
0.583333,,,,,,1.151557,,,,,,,0.980223,,,,,,,0.982236,,,,,,,-0.761675,,,,,,,0.805971,,,,,,,-0.815657,,,,,,,0.000000,,,,,,,0.660205,,,,,,,-1.082344,,
0.611111,,,,,,0.875246,,,,,,,0.734934,,,,,,,0.981483,,,,,,,-0.720709,,,,,,,0.792414,,,,,,,-0.851259,,,,,,,0.000000,,,,,,,0.374473,,,,,,,-0.982640,,
0.666667,,,,,,0.560386,,,,,,,0.440787,,,,,,,0.849930,,,,,,,-0.893533,,,,,,,1.083129,,,,,,,-0.968236,,,,,,,0.000000,,,,,,,0.096301,,,,,,,-0.679059,,
0.694444,,,,,,0.237639,,,,,,,0.189539,,,,,,,0.815446,,,,,,,-1.061235,,,,,,,1.217190,,,,,,,-1.078855,,,,,,,0.000000,,,,,,,-0.189046,,,,,,,-0.486368,,
0.722222,,,,,,-0.076345,,,,,,,-0.083545,,,,,,,0.726575,,,,,,,-1.226377,,,,,,,1.330162,,,,,,,-1.186931,,,,,,,0.000000,,,,,,,-0.469812,,,,,,,-0.161943,,
0.750000,,,,,,-0.386666,,,,,,,-0.320976,,,,,,,0.777775,,,,,,,-1.386399,,,,,,,1.405477,,,,,,,-1.292464,,,,,,,0.000000,,,,,,,-0.452000,,,,,,,-0.019847,,
0.777778,,,,,,-0.898761,,,,,,,-0.732010,,,,,,,0.600592,,,,,,,-1.340473,,,,,,,1.090096,,,,,,,-1.262584,,,,,,,0.000000,,,,,,,-1.006841,,,,,,,0.349159,,
0.805556,,,,,,-0.853134,,,,,,,-0.853974,,,,,,,0.053642,,,,,,,-1.075317,,,,,,,0.982208,,,,,,,-1.036896,,,,,,,0.000000,,,,,,,-1.035703,,,,,,,0.585382,,
0.833333,,,,,,-0.838218,,,,,,,-0.927696,,,,,,,-0.261155,,,,,,,-0.993386,,,,,,,0.867729,,,,,,,-0.918648,,,,,,,0.000000,,,,,,,-1.029689,,,,,,,0.757850,,
0.861111,,,,,,-0.819990,,,,,,,-0.996165,,,,,,,-0.532147,,,,,,,-1.042033,,,,,,,0.918943,,,,,,,-0.884318,,,,,,,0.000000,,,,,,,-1.023410,,,,,,,0.896436,,
0.888889,,,,,,-0.796201,,,,,,,-1.019257,,,,,,,-0.713104,,,,,,,-0.879451,,,,,,,0.647810,,,,,,,-0.764798,,,,,,,0.000000,,,,,,,-1.023460,,,,,,,0.916559,,
0.944444,,,,,,-0.771262,,,,,,,-1.080413,,,,,,,-0.976532,,,,,,,-0.724550,,,,,,,0.519775,,,,,,,-0.646550,,,,,,,0.000000,,,,,,,-1.017099,,,,,,,1.043820,,
0.972222,,,,,,-0.747978,,,,,,,-1.108689,,,,,,,-1.183582,,,,,,,-0.572209,,,,,,,0.414334,,,,,,,-0.530845,,,,,,,0.000000,,,,,,,-1.017397,,,,,,,1.050232,,
1.000000,,,,,,-0.734442,,,,,,,-1.189157,,,,,,,-1.510398,,,,,,,-0.422429,,,,,,,0.349563,,,,,,,-0.417683,,,,,,,0.000000,,,,,,,-1.313308,,,,,,,1.215977,,
0.000000,,,,,,,-0.213568,,,,,,,-1.124668,,,,,,,-1.934016,,,,,,,-0.224926,,,,,,,-0.301808,,,,,,,-0.005429,,,,,,,0.000000,,,,,,,-1.761038,,,,,,,1.108678,
0.025000,,,,,,,-0.249668,,,,,,,-1.152295,,,,,,,-1.692517,,,,,,,-0.224507,,,,,,,-0.301237,,,,,,,-0.005809,,,,,,,0.000000,,,,,,,-1.761934,,,,,,,1.133103,
0.050000,,,,,,,-0.411858,,,,,,,-1.173201,,,,,,,-1.441119,,,,,,,0.000169,,,,,,,-0.229792,,,,,,,0.188505,,,,,,,0.000000,,,,,,,-1.763457,,,,,,,1.161426,
0.075000,,,,,,,-0.577919,,,,,,,-1.187013,,,,,,,-1.181558,,,,,,,0.385806,,,,,,,-0.571819,,,,,,,0.525517,,,,,,,0.000000,,,,,,,-1.764420,,,,,,,1.172758,
0.100000,,,,,,,-0.505901,,,,,,,-0.923618,,,,,,,-1.062881,,,,,,,0.632279,,,,,,,-0.979212,,,,,,,0.665180,,,,,,,0.000000,,,,,,,-1.367632,,,,,,,1.033038,
0.150000,,,,,,,-0.599646,,,,,,,-0.780892,,,,,,,-0.596086,,,,,,,0.798271,,,,,,,-1.190509,,,,,,,0.636337,,,,,,,0.000000,,,,,,,-0.978840,,,,,,,0.773111,
0.175000,,,,,,,-0.763945,,,,,,,-0.765776,,,,,,,-0.309765,,,,,,,0.949172,,,,,,,-1.372923,,,,,,,0.572578,,,,,,,0.000000,,,,,,,-0.982243,,,,,,,0.790914,
0.200000,,,,,,,-0.795690,,,,,,,-0.630426,,,,,,,0.154502,,,,,,,1.180555,,,,,,,-1.307558,,,,,,,0.782072,,,,,,,0.000000,,,,,,,-0.599086,,,,,,,0.491553,
0.225000,,,,,,,-0.954455,,,,,,,-0.640730,,,,,,,0.401253,,,,,,,1.371697,,,,,,,-1.225472,,,,,,,0.941470,,,,,,,0.000000,,,,,,,-0.604344,,,,,,,0.526809,
0.250000,,,,,,,-1.067256,,,,,,,-0.358256,,,,,,,1.008968,,,,,,,1.932967,,,,,,,-1.466411,,,,,,,1.453061,,,,,,,0.000000,,,,,,,-0.026318,,,,,,,0.068869,
0.275000,,,,,,,-1.150909,,,,,,,-0.338770,,,,,,,0.945723,,,,,,,1.876379,,,,,,,-1.248273,,,,,,,1.436362,,,,,,,0.000000,,,,,,,-0.230843,,,,,,,0.217272,
0.300000,,,,,,,-0.682726,,,,,,,0.028358,,,,,,,1.015641,,,,,,,1.527629,,,,,,,-0.913847,,,,,,,1.152482,,,,,,,0.000000,,,,,,,0.155816,,,,,,,-0.156710,
0.325000,,,,,,,-0.468588,,,,,,,0.117231,,,,,,,1.223960,,,,,,,1.321396,,,,,,,-0.591581,,,,,,,1.044699,,,,,,,0.000000,,,,,,,0.145005,,,,,,,-0.349612,
0.350000,,,,,,,-0.070463,,,,,,,0.337259,,,,,,,1.118836,,,,,,,1.178878,,,,,,,-0.421327,,,,,,,1.088723,,,,,,,0.000000,,,,,,,0.138850,,,,,,,-0.477661,
0.400000,,,,,,,0.368436,,,,,,,0.678899,,,,,,,1.162239,,,,,,,1.039713,,,,,,,-0.311878,,,,,,,1.163109,,,,,,,0.000000,,,,,,,0.526105,,,,,,,-0.827230,
0.425000,,,,,,,0.666671,,,,,,,0.897339,,,,,,,1.036724,,,,,,,0.818391,,,,,,,-0.465411,,,,,,,0.962723,,,,,,,0.000000,,,,,,,0.526449,,,,,,,-0.851254,
0.450000,,,,,,,1.066133,,,,,,,1.216396,,,,,,,0.936160,,,,,,,0.597069,,,,,,,-0.395485,,,,,,,0.988530,,,,,,,0.000000,,,,,,,0.917368,,,,,,,-1.229775,
0.475000,,,,,,,1.384714,,,,,,,1.392329,,,,,,,0.752785,,,,,,,0.075620,,,,,,,-0.217631,,,,,,,0.818506,,,,,,,0.000000,,,,,,,0.917088,,,,,,,-1.235148,
0.500000,,,,,,,2.310236,,,,,,,2.006007,,,,,,,0.880611,,,,,,,-0.332444,,,,,,,-0.505314,,,,,,,0.549617,,,,,,,0.000000,,,,,,,1.700311,,,,,,,-1.991320,
0.526316,,,,,,,2.335463,,,,,,,2.019979,,,,,,,0.922361,,,,,,,-0.341875,,,,,,,-0.726872,,,,,,,0.460240,,,,,,,0.000000,,,,,,,1.700031,,,,,,,-1.962340,
0.552632,,,,,,,2.001318,,,,,,,1.799813,,,,,,,0.944324,,,,,,,-0.600084,,,,,,,-0.406126,,,,,,,0.135372,,,,,,,0.000000,,,,,,,1.719177,,,,,,,-1.828097,
0.578947,,,,,,,1.615188,,,,,,,1.507929,,,,,,,0.789953,,,,,,,-0.823083,,,,,,,0.084873,,,,,,,-0.172797,,,,,,,0.000000,,,,,,,1.333296,,,,,,,-1.433296,
0.605263,,,,,,,1.268962,,,,,,,1.280433,,,,,,,0.760224,,,,,,,-1.010872,,,,,,,0.588034,,,,,,,-0.493111,,,,,,,0.000000,,,,,,,1.354588,,,,,,,-1.259292,
0.657895,,,,,,,0.923713,,,,,,,0.957908,,,,,,,0.567128,,,,,,,-1.188601,,,,,,,1.085114,,,,,,,-0.817979,,,,,,,0.000000,,,,,,,0.973714,,,,,,,-0.945589,
0.684211,,,,,,,0.603998,,,,,,,0.663739,,,,,,,0.502810,,,,,,,-1.324412,,,,,,,1.313132,,,,,,,-1.321979,,,,,,,0.000000,,,,,,,0.591477,,,,,,,-0.584000,
0.710526,,,,,,,0.245629,,,,,,,0.419861,,,,,,,0.336635,,,,,,,-1.111473,,,,,,,1.261448,,,,,,,-1.478341,,,,,,,0.000000,,,,,,,0.612919,,,,,,,-0.386127,
0.736842,,,,,,,-0.108068,,,,,,,0.111004,,,,,,,0.220745,,,,,,,-1.123210,,,,,,,1.361776,,,,,,,-1.481377,,,,,,,0.000000,,,,,,,0.229846,,,,,,,-0.033978,
0.763158,,,,,,,-0.856008,,,,,,,-0.405657,,,,,,,0.057926,,,,,,,-1.243512,,,,,,,1.866646,,,,,,,-1.694477,,,,,,,0.000000,,,,,,,0.071759,,,,,,,0.479109,
0.789474,,,,,,,-0.959321,,,,,,,-0.434199,,,,,,,-0.149016,,,,,,,-1.247285,,,,,,,2.117276,,,,,,,-1.848751,,,,,,,0.000000,,,,,,,0.279428,,,,,,,0.592273,
0.815789,,,,,,,-0.869692,,,,,,,-0.520642,,,,,,,-0.372005,,,,,,,-1.049436,,,,,,,1.670361,,,,,,,-1.555763,,,,,,,0.000000,,,,,,,0.285121,,,,,,,0.590799,
0.842105,,,,,,,-0.791175,,,,,,,-0.665375,,,,,,,-0.702457,,,,,,,-0.876737,,,,,,,1.237126,,,,,,,-1.246076,,,,,,,0.000000,,,,,,,-0.118810,,,,,,,0.766630,
0.868421,,,,,,,-0.706822,,,,,,,-0.711587,,,,,,,-0.875397,,,,,,,-0.712422,,,,,,,0.828213,,,,,,,-0.930316,,,,,,,0.000000,,,,,,,-0.119805,,,,,,,0.803109,
0.921053,,,,,,,-0.618871,,,,,,,-0.749096,,,,,,,-0.984877,,,,,,,-0.549784,,,,,,,0.448183,,,,,,,-0.610002,,,,,,,0.000000,,,,,,,-0.120475,,,,,,,0.804896,
0.947368,,,,,,,-0.519010,,,,,,,-0.869699,,,,,,,-1.191901,,,,,,,-0.566551,,,,,,,0.432981,,,,,,,-0.631255,,,,,,,0.000000,,,,,,,-0.524138,,,,,,,0.952999,
0.973684,,,,,,,-0.463062,,,,,,,-0.933333,,,,,,,-1.457177,,,,,,,-0.564874,,,,,,,0.432981,,,,,,,-0.635810,,,,,,,0.000000,,,,,,,-0.524621,,,,,,,0.988262,
1.000000,,,,,,,-0.385839,,,,,,,-1.069251,,,,,,,-1.788737,,,,,,,-0.569904,,,,,,,0.422341,,,,,,,-0.635810,,,,,,,0.000000,,,,,,,-0.930346,,,,,,,1.095823,
