Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,aclx 8,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,acly 8,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,aclz 8,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyrx 8,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyry 8,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,gyrz 8,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magr 8,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magphi 8,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,magtheta 8,
1.600000,0.430559,,,,,,,,1.133218,,,,,,,,1.428010,,,,,,,,1.093457,,,,,,,,-1.627052,,,,,,,,0.834010,,,,,,,,0.000000,,,,,,,,1.690937,,,,,,,,-1.005980,,,,,,,,
1.700000,0.621778,,,,,,,,1.279096,,,,,,,,1.440523,,,,,,,,0.723688,,,,,,,,-1.224574,,,,,,,,0.345519,,,,,,,,0.000000,,,,,,,,1.691821,,,,,,,,-1.032502,,,,,,,,
1.800000,0.879227,,,,,,,,1.454551,,,,,,,,1.313964,,,,,,,,0.598377,,,,,,,,-1.330368,,,,,,,,0.732738,,,,,,,,0.000000,,,,,,,,1.678665,,,,,,,,-1.144693,,,,,,,,
1.900000,1.394784,,,,,,,,1.872233,,,,,,,,1.369929,,,,,,,,-0.250810,,,,,,,,-0.440602,,,,,,,,-0.078561,,,,,,,,0.000000,,,,,,,,1.653227,,,,,,,,-1.367925,,,,,,,,
2.000000,1.366023,,,,,,,,1.882079,,,,,,,,1.407067,,,,,,,,-0.964928,,,,,,,,-0.622005,,,,,,,,0.309775,,,,,,,,0.000000,,,,,,,,1.652846,,,,,,,,-1.370128,,,,,,,,
2.100000,1.389459,,,,,,,,1.735410,,,,,,,,1.529598,,,,,,,,-1.155975,,,,,,,,-0.159730,,,,,,,,0.268075,,,,,,,,0.000000,,,,,,,,1.658807,,,,,,,,-1.519295,,,,,,,,
2.200000,1.277230,,,,,,,,1.572699,,,,,,,,1.591105,,,,,,,,-1.318263,,,,,,,,0.247349,,,,,,,,0.163824,,,,,,,,0.000000,,,,,,,,1.666055,,,,,,,,-1.625975,,,,,,,,
2.300000,1.245615,,,,,,,,1.401066,,,,,,,,1.642077,,,,,,,,-1.548342,,,,,,,,0.408341,,,,,,,,0.256161,,,,,,,,0.000000,,,,,,,,1.379645,,,,,,,,-1.545787,,,,,,,,
2.500000,1.330940,,,,,,,,1.273731,,,,,,,,1.742392,,,,,,,,-1.757879,,,,,,,,0.709625,,,,,,,,0.312754,,,,,,,,0.000000,,,,,,,,1.385913,,,,,,,,-1.684499,,,,,,,,
2.600000,1.411836,,,,,,,,1.138064,,,,,,,,1.839455,,,,,,,,-1.979740,,,,,,,,1.029308,,,,,,,,0.354455,,,,,,,,0.000000,,,,,,,,1.394740,,,,,,,,-1.824609,,,,,,,,
2.700000,1.379680,,,,,,,,0.956221,,,,,,,,1.923157,,,,,,,,-2.078346,,,,,,,,1.434087,,,,,,,,-0.035743,,,,,,,,0.000000,,,,,,,,1.114100,,,,,,,,-1.640215,,,,,,,,
2.800000,1.204252,,,,,,,,0.630930,,,,,,,,1.619498,,,,,,,,-2.020826,,,,,,,,1.560580,,,,,,,,-0.047657,,,,,,,,0.000000,,,,,,,,0.833796,,,,,,,,-1.415176,,,,,,,,
2.900000,1.286359,,,,,,,,0.292402,,,,,,,,1.724697,,,,,,,,-1.410963,,,,,,,,2.056204,,,,,,,,-0.423707,,,,,,,,0.000000,,,,,,,,0.743883,,,,,,,,-1.547646,,,,,,,,
3.000000,1.098135,,,,,,,,0.145276,,,,,,,,1.398753,,,,,,,,-1.476443,,,,,,,,2.193047,,,,,,,,-0.446791,,,,,,,,0.000000,,,,,,,,0.277849,,,,,,,,-0.954750,,,,,,,,
3.100000,0.881888,,,,,,,,0.018156,,,,,,,,1.059077,,,,,,,,-1.283341,,,,,,,,1.756070,,,,,,,,-0.312754,,,,,,,,0.000000,,,,,,,,-0.010531,,,,,,,,-0.569804,,,,,,,,
3.200000,0.647763,,,,,,,,-0.113765,,,,,,,,0.756509,,,,,,,,-1.028610,,,,,,,,1.645676,,,,,,,,-0.360411,,,,,,,,0.000000,,,,,,,,-0.004462,,,,,,,,-0.407139,,,,,,,,
3.300000,0.337588,,,,,,,,-0.286667,,,,,,,,0.341033,,,,,,,,-0.794423,,,,,,,,1.392689,,,,,,,,-0.357433,,,,,,,,0.000000,,,,,,,,-0.293146,,,,,,,,-0.018329,,,,,,,,
3.500000,0.017387,,,,,,,,-0.451878,,,,,,,,-0.081775,,,,,,,,-0.558181,,,,,,,,1.102904,,,,,,,,-0.348497,,,,,,,,0.000000,,,,,,,,-0.583290,,,,,,,,0.362448,,,,,,,,
3.600000,-0.180962,,,,,,,,-0.521197,,,,,,,,-0.294615,,,,,,,,-0.328102,,,,,,,,0.753322,,,,,,,,-0.306796,,,,,,,,0.000000,,,,,,,,-0.585102,,,,,,,,0.401612,,,,,,,,
3.700000,-0.238010,,,,,,,,-0.492786,,,,,,,,-0.321036,,,,,,,,-0.367133,,,,,,,,0.684326,,,,,,,,-0.253181,,,,,,,,0.000000,,,,,,,,-0.587075,,,,,,,,0.457178,,,,,,,,
3.800000,-0.510554,,,,,,,,-0.643950,,,,,,,,-0.695985,,,,,,,,-0.381513,,,,,,,,0.677426,,,,,,,,-0.271053,,,,,,,,0.000000,,,,,,,,-0.879159,,,,,,,,0.818984,,,,,,,,
0.000000,,-0.700307,,,,,,,,-0.771628,,,,,,,,-0.894592,,,,,,,,0.347755,,,,,,,,-0.281623,,,,,,,,0.211481,,,,,,,,0.000000,,,,,,,,-0.885342,,,,,,,,0.811764,,,,,,,
0.100000,,-0.526153,,,,,,,,-0.493123,,,,,,,,-0.730538,,,,,,,,0.770679,,,,,,,,-0.795071,,,,,,,,0.494449,,,,,,,,0.000000,,,,,,,,-0.564804,,,,,,,,0.578595,,,,,,,
0.200000,,-0.545439,,,,,,,,-0.518792,,,,,,,,-0.760112,,,,,,,,0.690819,,,,,,,,-0.727800,,,,,,,,0.422963,,,,,,,,0.000000,,,,,,,,-0.601183,,,,,,,,0.623330,,,,,,,
0.300000,,-0.254136,,,,,,,,-0.225507,,,,,,,,-0.619754,,,,,,,,0.709308,,,,,,,,-0.693301,,,,,,,,0.291904,,,,,,,,0.000000,,,,,,,,-0.324467,,,,,,,,0.384100,,,,,,,
0.400000,,0.040728,,,,,,,,0.060200,,,,,,,,-0.461741,,,,,,,,0.807913,,,,,,,,-0.753098,,,,,,,,0.068508,,,,,,,,0.000000,,,,,,,,-0.045704,,,,,,,,0.127344,,,,,,,
0.500000,,0.327334,,,,,,,,0.336164,,,,,,,,-0.325025,,,,,,,,0.906518,,,,,,,,-0.759998,,,,,,,,-0.151909,,,,,,,,0.000000,,,,,,,,0.232755,,,,,,,,-0.137283,,,,,,,
0.700000,,0.609775,,,,,,,,0.601283,,,,,,,,-0.206609,,,,,,,,0.705199,,,,,,,,-0.612806,,,,,,,,-0.705930,,,,,,,,0.000000,,,,,,,,0.513314,,,,,,,,-0.386850,,,,,,,
0.800000,,0.901503,,,,,,,,0.846334,,,,,,,,-0.122538,,,,,,,,0.785316,,,,,,,,-0.596707,,,,,,,,-0.893582,,,,,,,,0.000000,,,,,,,,0.796299,,,,,,,,-0.608086,,,,,,,
0.900000,,1.182463,,,,,,,,1.124426,,,,,,,,0.019071,,,,,,,,0.851053,,,,,,,,-0.566808,,,,,,,,-1.066341,,,,,,,,0.000000,,,,,,,,1.075136,,,,,,,,-0.885043,,,,,,,
1.000000,,1.314439,,,,,,,,1.169550,,,,,,,,0.010507,,,,,,,,0.555237,,,,,,,,-0.090733,,,,,,,,-1.444625,,,,,,,,0.000000,,,,,,,,1.066794,,,,,,,,-0.952060,,,,,,,
1.100000,,1.877359,,,,,,,,1.742219,,,,,,,,0.279578,,,,,,,,0.588105,,,,,,,,-0.262074,,,,,,,,-1.663552,,,,,,,,0.000000,,,,,,,,1.622837,,,,,,,,-1.482465,,,,,,,
1.200000,,1.853520,,,,,,,,1.752178,,,,,,,,0.293608,,,,,,,,0.583997,,,,,,,,-0.191928,,,,,,,,-1.670999,,,,,,,,0.000000,,,,,,,,1.623952,,,,,,,,-1.507749,,,,,,,
1.300000,,1.894794,,,,,,,,1.766427,,,,,,,,0.286833,,,,,,,,0.392949,,,,,,,,0.026561,,,,,,,,-1.522068,,,,,,,,0.000000,,,,,,,,1.624454,,,,,,,,-1.531899,,,,,,,
1.400000,,1.876840,,,,,,,,1.771557,,,,,,,,0.355021,,,,,,,,0.191630,,,,,,,,0.180653,,,,,,,,-1.370159,,,,,,,,0.000000,,,,,,,,1.626546,,,,,,,,-1.524681,,,,,,,
1.500000,,1.877063,,,,,,,,1.760685,,,,,,,,0.452740,,,,,,,,0.002637,,,,,,,,0.325545,,,,,,,,-1.239101,,,,,,,,0.000000,,,,,,,,1.630087,,,,,,,,-1.586562,,,,,,,
1.700000,,1.858636,,,,,,,,1.757852,,,,,,,,0.554393,,,,,,,,-0.225388,,,,,,,,0.320945,,,,,,,,-0.908475,,,,,,,,0.000000,,,,,,,,1.631335,,,,,,,,-1.601403,,,,,,,
1.800000,,1.835607,,,,,,,,1.753106,,,,,,,,0.659854,,,,,,,,-0.459576,,,,,,,,0.403741,,,,,,,,-0.637422,,,,,,,,0.000000,,,,,,,,1.632376,,,,,,,,-1.608771,,,,,,,
1.900000,,1.792244,,,,,,,,1.715755,,,,,,,,0.809740,,,,,,,,-0.761554,,,,,,,,0.539434,,,,,,,,-0.375304,,,,,,,,0.000000,,,,,,,,1.640345,,,,,,,,-1.668977,,,,,,,
2.000000,,1.748921,,,,,,,,1.712101,,,,,,,,0.920019,,,,,,,,-0.798531,,,,,,,,0.886715,,,,,,,,-0.396155,,,,,,,,0.000000,,,,,,,,1.642249,,,,,,,,-1.682151,,,,,,,
2.100000,,1.648399,,,,,,,,1.629149,,,,,,,,1.098501,,,,,,,,-1.041193,,,,,,,,1.080768,,,,,,,,-0.122123,,,,,,,,0.000000,,,,,,,,1.660803,,,,,,,,-1.724899,,,,,,,
2.200000,,1.522824,,,,,,,,1.652614,,,,,,,,1.158832,,,,,,,,-0.905354,,,,,,,,1.123603,,,,,,,,0.128080,,,,,,,,0.000000,,,,,,,,1.657990,,,,,,,,-1.694391,,,,,,,
2.300000,,1.317991,,,,,,,,1.421744,,,,,,,,1.198697,,,,,,,,-1.008068,,,,,,,,1.270795,,,,,,,,0.056594,,,,,,,,0.000000,,,,,,,,1.373847,,,,,,,,-1.621093,,,,,,,
2.400000,,1.110807,,,,,,,,1.203444,,,,,,,,1.235812,,,,,,,,-1.118998,,,,,,,,1.388089,,,,,,,,0.002979,,,,,,,,0.000000,,,,,,,,1.088482,,,,,,,,-1.494351,,,,,,,
2.500000,,0.892962,,,,,,,,0.941735,,,,,,,,1.156592,,,,,,,,-0.810857,,,,,,,,1.682474,,,,,,,,-0.151909,,,,,,,,0.000000,,,,,,,,0.810739,,,,,,,,-1.256320,,,,,,,
2.700000,,0.689366,,,,,,,,0.719721,,,,,,,,1.149710,,,,,,,,-0.847834,,,,,,,,1.875664,,,,,,,,-0.405090,,,,,,,,0.000000,,,,,,,,0.527701,,,,,,,,-1.148242,,,,,,,
2.800000,,0.494401,,,,,,,,0.517900,,,,,,,,1.076382,,,,,,,,-0.808803,,,,,,,,1.935460,,,,,,,,-0.622529,,,,,,,,0.000000,,,,,,,,0.239044,,,,,,,,-0.968186,,,,,,,
2.900000,,0.286914,,,,,,,,0.241594,,,,,,,,0.916870,,,,,,,,-0.950548,,,,,,,,1.903262,,,,,,,,-0.696994,,,,,,,,0.000000,,,,,,,,-0.040554,,,,,,,,-0.680440,,,,,,,
3.000000,,0.145919,,,,,,,,0.051231,,,,,,,,0.872996,,,,,,,,-1.108727,,,,,,,,1.894063,,,,,,,,-0.810181,,,,,,,,0.000000,,,,,,,,-0.335843,,,,,,,,-0.545244,,,,,,,
3.100000,,-0.285734,,,,,,,,-0.508160,,,,,,,,0.595638,,,,,,,,-1.159057,,,,,,,,1.776769,,,,,,,,-1.090543,,,,,,,,0.000000,,,,,,,,-0.896395,,,,,,,,-0.102141,,,,,,,
3.200000,,-0.300897,,,,,,,,-0.518525,,,,,,,,0.568457,,,,,,,,-1.221712,,,,,,,,1.532982,,,,,,,,-1.167614,,,,,,,,0.000000,,,,,,,,-0.895795,,,,,,,,-0.079201,,,,,,,
3.300000,,-0.379819,,,,,,,,-0.560915,,,,,,,,0.304325,,,,,,,,-1.018339,,,,,,,,1.254696,,,,,,,,-1.045491,,,,,,,,0.000000,,,,,,,,-0.893048,,,,,,,,0.113233,,,,,,,
3.400000,,-0.442380,,,,,,,,-0.566963,,,,,,,,0.148996,,,,,,,,-1.178572,,,,,,,,0.948812,,,,,,,,-1.036555,,,,,,,,0.000000,,,,,,,,-0.895692,,,,,,,,0.170793,,,,,,,
3.500000,,-0.512158,,,,,,,,-0.615890,,,,,,,,-0.097575,,,,,,,,-0.975199,,,,,,,,0.645228,,,,,,,,-0.887625,,,,,,,,0.000000,,,,,,,,-0.892702,,,,,,,,0.360062,,,,,,,
3.700000,,-0.579531,,,,,,,,-0.659579,,,,,,,,-0.330618,,,,,,,,-0.759500,,,,,,,,0.412940,,,,,,,,-0.771459,,,,,,,,0.000000,,,,,,,,-0.890389,,,,,,,,0.540617,,,,,,,
3.800000,,-0.622763,,,,,,,,-0.668948,,,,,,,,-0.422726,,,,,,,,-0.549964,,,,,,,,0.274948,,,,,,,,-0.622529,,,,,,,,0.000000,,,,,,,,-0.890542,,,,,,,,0.531264,,,,,,,
3.900000,,-0.695871,,,,,,,,-0.703713,,,,,,,,-0.651999,,,,,,,,-0.346590,,,,,,,,0.134655,,,,,,,,-0.473598,,,,,,,,0.000000,,,,,,,,-0.888942,,,,,,,,0.706362,,,,,,,
4.000000,,-0.713769,,,,,,,,-0.710834,,,,,,,,-0.730577,,,,,,,,-0.315982,,,,,,,,0.102227,,,,,,,,-0.449174,,,,,,,,0.000000,,,,,,,,-0.889166,,,,,,,,0.761620,,,,,,,
0.000000,,,-0.803115,,,,,,,,-0.789169,,,,,,,,-1.115115,,,,,,,,0.031396,,,,,,,,-0.182728,,,,,,,,-0.178716,,,,,,,,0.000000,,,,,,,,-0.886348,,,,,,,,1.057627,,,,,,
0.100000,,,-0.797816,,,,,,,,-0.790489,,,,,,,,-1.102687,,,,,,,,0.423763,,,,,,,,-0.759998,,,,,,,,0.306797,,,,,,,,0.000000,,,,,,,,-0.885821,,,,,,,,1.046814,,,,,,
0.200000,,,-0.790969,,,,,,,,-0.790349,,,,,,,,-1.087962,,,,,,,,0.655897,,,,,,,,-1.254472,,,,,,,,0.470620,,,,,,,,0.000000,,,,,,,,-0.885644,,,,,,,,1.038265,,,,,,
0.300000,,,-0.696729,,,,,,,,-0.658752,,,,,,,,-0.887970,,,,,,,,0.793533,,,,,,,,-1.459161,,,,,,,,0.402112,,,,,,,,0.000000,,,,,,,,-0.602849,,,,,,,,0.774465,,,,,,
0.400000,,,-0.668857,,,,,,,,-0.648683,,,,,,,,-0.828079,,,,,,,,0.872366,,,,,,,,-1.625615,,,,,,,,0.470993,,,,,,,,0.000000,,,,,,,,-0.566468,,,,,,,,0.702268,,,,,,
0.500000,,,-0.683306,,,,,,,,-0.674193,,,,,,,,-0.799551,,,,,,,,0.742176,,,,,,,,-1.461461,,,,,,,,0.396155,,,,,,,,0.000000,,,,,,,,-0.601161,,,,,,,,0.747837,,,,,,
0.600000,,,-0.396351,,,,,,,,-0.369966,,,,,,,,-0.577817,,,,,,,,0.766827,,,,,,,,-1.548857,,,,,,,,0.282968,,,,,,,,0.000000,,,,,,,,-0.322234,,,,,,,,0.481277,,,,,,
0.700000,,,-0.102377,,,,,,,,-0.081029,,,,,,,,-0.332434,,,,,,,,0.779153,,,,,,,,-1.528158,,,,,,,,0.163824,,,,,,,,0.000000,,,,,,,,-0.039782,,,,,,,,0.171064,,,,,,
0.800000,,,0.187628,,,,,,,,0.218387,,,,,,,,-0.117563,,,,,,,,0.777099,,,,,,,,-1.509759,,,,,,,,0.101273,,,,,,,,0.000000,,,,,,,,0.239461,,,,,,,,-0.103245,,,,,,
1.000000,,,0.476371,,,,,,,,0.518940,,,,,,,,0.116154,,,,,,,,0.374461,,,,,,,,-0.955488,,,,,,,,-0.455727,,,,,,,,0.000000,,,,,,,,0.518688,,,,,,,,-0.373358,,,,,,
1.100000,,,0.775773,,,,,,,,0.810622,,,,,,,,0.360009,,,,,,,,0.136165,,,,,,,,-0.495512,,,,,,,,-0.694015,,,,,,,,0.000000,,,,,,,,0.797542,,,,,,,,-0.663855,,,,,,
1.200000,,,0.977326,,,,,,,,0.970882,,,,,,,,0.421945,,,,,,,,-0.003526,,,,,,,,-0.290823,,,,,,,,-0.622529,,,,,,,,0.000000,,,,,,,,0.795095,,,,,,,,-0.690185,,,,,,
1.300000,,,1.283193,,,,,,,,1.267802,,,,,,,,0.674889,,,,,,,,0.010854,,,,,,,,-0.256324,,,,,,,,-0.628486,,,,,,,,0.000000,,,,,,,,1.073776,,,,,,,,-0.981786,,,,,,
1.400000,,,1.867510,,,,,,,,1.878849,,,,,,,,1.092865,,,,,,,,0.081983,,,,,,,,-0.368156,,,,,,,,-0.809064,,,,,,,,0.000000,,,,,,,,1.631391,,,,,,,,-1.522548,,,,,,
1.500000,,,1.870157,,,,,,,,1.906871,,,,,,,,1.159121,,,,,,,,0.043722,,,,,,,,-0.201127,,,,,,,,-0.676144,,,,,,,,0.000000,,,,,,,,1.630347,,,,,,,,-1.515548,,,,,,
1.600000,,,1.917613,,,,,,,,1.923021,,,,,,,,1.222499,,,,,,,,0.033451,,,,,,,,-0.208027,,,,,,,,-0.562957,,,,,,,,0.000000,,,,,,,,1.629382,,,,,,,,-1.568179,,,,,,
1.700000,,,1.955592,,,,,,,,1.937469,,,,,,,,1.286128,,,,,,,,0.039614,,,,,,,,-0.214927,,,,,,,,-0.503384,,,,,,,,0.000000,,,,,,,,1.628784,,,,,,,,-1.603141,,,,,,
1.800000,,,2.000879,,,,,,,,1.949010,,,,,,,,1.333383,,,,,,,,0.041668,,,,,,,,-0.189628,,,,,,,,-0.440834,,,,,,,,0.000000,,,,,,,,1.627720,,,,,,,,-1.656019,,,,,,
2.000000,,,2.012972,,,,,,,,1.972203,,,,,,,,1.325919,,,,,,,,0.037559,,,,,,,,-0.155130,,,,,,,,-0.372326,,,,,,,,0.000000,,,,,,,,1.627871,,,,,,,,-1.624569,,,,,,
2.100000,,,2.053531,,,,,,,,1.986154,,,,,,,,1.373112,,,,,,,,0.027288,,,,,,,,-0.157430,,,,,,,,-0.381262,,,,,,,,0.000000,,,,,,,,1.627816,,,,,,,,-1.680491,,,,,,
2.200000,,,2.093141,,,,,,,,1.953840,,,,,,,,1.260513,,,,,,,,0.017017,,,,,,,,-0.180428,,,,,,,,-0.375304,,,,,,,,0.000000,,,,,,,,1.626701,,,,,,,,-1.683924,,,,,,
2.300000,,,2.121798,,,,,,,,1.958631,,,,,,,,1.299278,,,,,,,,-0.013798,,,,,,,,-0.079234,,,,,,,,-0.262117,,,,,,,,0.000000,,,,,,,,1.626943,,,,,,,,-1.736822,,,,,,
2.400000,,,2.183648,,,,,,,,1.946839,,,,,,,,1.309322,,,,,,,,-0.012771,,,,,,,,-0.112007,,,,,,,,-0.219300,,,,,,,,0.000000,,,,,,,,1.627436,,,,,,,,-1.818691,,,,,,
2.500000,,,1.968975,,,,,,,,1.783915,,,,,,,,1.285361,,,,,,,,-0.024069,,,,,,,,-0.129831,,,,,,,,-0.205524,,,,,,,,0.000000,,,,,,,,1.662774,,,,,,,,-1.617938,,,,,,
2.600000,,,1.605451,,,,,,,,1.396744,,,,,,,,1.204634,,,,,,,,-0.436979,,,,,,,,-0.102233,,,,,,,,-0.679122,,,,,,,,0.000000,,,,,,,,1.387272,,,,,,,,-1.419346,,,,,,
2.700000,,,1.229709,,,,,,,,1.009819,,,,,,,,0.892859,,,,,,,,-0.856051,,,,,,,,-0.196528,,,,,,,,-1.185486,,,,,,,,0.000000,,,,,,,,1.109435,,,,,,,,-1.153810,,,,,,
2.800000,,,0.949403,,,,,,,,0.577761,,,,,,,,1.206390,,,,,,,,-0.812911,,,,,,,,-0.189628,,,,,,,,-1.143785,,,,,,,,0.000000,,,,,,,,0.830865,,,,,,,,-0.950793,,,,,,
3.000000,,,0.562485,,,,,,,,0.043028,,,,,,,,1.474637,,,,,,,,-1.077913,,,,,,,,-0.235626,,,,,,,,-1.191443,,,,,,,,0.000000,,,,,,,,0.553634,,,,,,,,-0.686293,,,,,,
3.100000,,,0.196954,,,,,,,,-0.293467,,,,,,,,1.490301,,,,,,,,-0.706089,,,,,,,,-0.631205,,,,,,,,-1.227186,,,,,,,,0.000000,,,,,,,,0.275692,,,,,,,,-0.406760,,,,,,
3.200000,,,-0.103551,,,,,,,,-0.589278,,,,,,,,1.281129,,,,,,,,-0.667058,,,,,,,,-0.585207,,,,,,,,-1.188464,,,,,,,,0.000000,,,,,,,,-0.003251,,,,,,,,-0.165766,,,,,,
3.300000,,,-0.611956,,,,,,,,-1.041260,,,,,,,,1.557030,,,,,,,,-0.632135,,,,,,,,-0.576008,,,,,,,,-1.161657,,,,,,,,0.000000,,,,,,,,-0.280059,,,,,,,,0.090714,,,,,,
3.400000,,,-1.083050,,,,,,,,-1.541491,,,,,,,,1.659059,,,,,,,,-0.673734,,,,,,,,-0.613956,,,,,,,,-1.261440,,,,,,,,0.000000,,,,,,,,-0.873944,,,,,,,,0.437855,,,,,,
3.500000,,,-0.806865,,,,,,,,-1.265709,,,,,,,,1.523122,,,,,,,,-0.145271,,,,,,,,-0.578308,,,,,,,,-0.607636,,,,,,,,0.000000,,,,,,,,-0.871943,,,,,,,,0.477570,,,,,,
3.600000,,,-0.764898,,,,,,,,-1.166945,,,,,,,,1.583524,,,,,,,,0.300507,,,,,,,,-0.470213,,,,,,,,-0.089358,,,,,,,,0.000000,,,,,,,,-0.874648,,,,,,,,0.519433,,,,,,
3.700000,,,-0.801349,,,,,,,,-1.028107,,,,,,,,1.068035,,,,,,,,0.284072,,,,,,,,-0.463314,,,,,,,,-0.122123,,,,,,,,0.000000,,,,,,,,-0.877189,,,,,,,,0.548499,,,,,,
3.800000,,,-0.746853,,,,,,,,-0.778097,,,,,,,,0.545372,,,,,,,,0.577834,,,,,,,,-0.398917,,,,,,,,-0.068508,,,,,,,,0.000000,,,,,,,,-0.881201,,,,,,,,0.582549,,,,,,
4.000000,,,-0.733417,,,,,,,,-0.684822,,,,,,,,0.409079,,,,,,,,0.234770,,,,,,,,0.010462,,,,,,,,-0.029786,,,,,,,,0.000000,,,,,,,,-0.882560,,,,,,,,0.599416,,,,,,
4.100000,,,-0.754712,,,,,,,,-0.676194,,,,,,,,0.373340,,,,,,,,0.222444,,,,,,,,-0.024037,,,,,,,,-0.068508,,,,,,,,0.000000,,,,,,,,-0.884194,,,,,,,,0.646562,,,,,,
