time,x,y,z
19:53:54:62,-0.00,0.02,-0.00
19:53:54:63,-0.00,0.02,0.00
19:53:54:71,-0.00,0.02,0.00
19:53:54:72,-0.00,0.02,0.00
19:53:54:90,-0.00,0.02,0.00
19:53:54:91,0.00,0.01,0.00
19:53:54:91,-0.00,0.01,0.00
19:53:54:92,-0.00,0.01,0.00
19:53:54:118,-0.01,0.00,0.01
19:53:54:120,-0.01,-0.00,0.01
19:53:54:120,-0.01,-0.00,0.01
19:53:54:121,-0.01,-0.01,0.01
19:53:54:122,-0.01,-0.01,0.01
19:53:54:131,-0.01,-0.01,0.01
19:53:54:132,-0.01,-0.02,0.01
19:53:54:142,-0.01,-0.01,0.01
19:53:54:142,-0.01,-0.01,0.01
19:53:54:151,-0.01,-0.01,0.01
19:53:54:152,-0.01,-0.00,0.01
19:53:54:161,-0.01,0.00,0.01
19:53:54:162,-0.01,0.01,0.01
19:53:54:171,-0.01,0.01,0.00
19:53:54:172,-0.01,0.01,0.01
19:53:54:198,-0.01,0.01,0.01
19:53:54:199,-0.00,0.01,0.01
19:53:54:200,-0.00,0.01,0.01
19:53:54:200,-0.00,0.01,0.01
19:53:54:201,-0.00,0.01,0.01
19:53:54:202,-0.00,0.01,0.01
19:53:54:211,0.00,0.01,0.01
19:53:54:212,-0.00,0.01,0.00
19:53:54:221,-0.00,0.01,0.00
19:53:54:222,-0.00,0.01,0.00
19:53:54:232,-0.00,0.01,0.00
19:53:54:233,-0.00,0.01,0.00
19:53:54:241,-0.01,0.01,0.00
19:53:54:241,-0.01,0.01,0.00
19:53:54:251,-0.01,0.00,0.01
19:53:54:251,-0.01,0.00,0.01
19:53:54:260,-0.01,-0.00,0.01
19:53:54:261,-0.01,-0.00,0.01
19:53:54:270,-0.01,-0.00,0.01
19:53:54:271,-0.01,-0.00,0.01
19:53:54:280,-0.01,0.00,0.01
19:53:54:305,-0.01,0.00,0.00
19:53:54:306,-0.01,0.01,0.00
19:53:54:307,-0.01,0.01,0.00
19:53:54:308,-0.01,0.01,0.00
19:53:54:311,-0.01,0.01,0.00
19:53:54:311,-0.00,0.01,0.00
19:53:54:320,-0.01,0.01,0.00
19:53:54:322,-0.01,0.01,0.00
19:53:54:331,-0.00,0.01,0.00
19:53:54:332,-0.00,0.01,0.00
19:53:54:340,-0.00,0.01,0.00
19:53:54:388,-0.01,0.01,0.00
19:53:54:390,-0.00,0.01,0.01
19:53:54:391,-0.00,0.00,0.01
19:53:54:391,-0.00,0.00,0.01
19:53:54:392,-0.00,-0.00,0.01
19:53:54:393,-0.00,-0.00,0.01
19:53:54:394,-0.00,-0.00,0.01
19:53:54:395,-0.00,-0.00,0.01
19:53:54:396,-0.00,-0.00,0.01
19:53:54:396,-0.00,-0.00,0.01
19:53:54:397,-0.00,-0.00,0.01
19:53:54:400,-0.00,-0.00,0.01
19:53:54:401,-0.00,-0.00,0.01
19:53:54:412,-0.00,0.01,0.01
19:53:54:413,0.00,0.01,0.01
19:53:54:440,0.00,0.01,0.01
19:53:54:441,0.00,0.01,0.01
19:53:54:442,0.00,0.01,0.01
19:53:54:443,0.00,0.02,0.01
19:53:54:443,0.00,0.02,0.01
19:53:54:444,0.00,0.02,0.01
19:53:54:451,0.00,0.02,0.01
19:53:54:451,0.00,0.02,0.01
19:53:54:461,-0.00,0.01,0.01
19:53:54:462,-0.00,0.01,0.01
19:53:54:471,-0.00,0.01,0.01
19:53:54:472,-0.00,0.00,0.01
19:53:54:481,-0.00,-0.00,0.01
19:53:54:481,-0.00,-0.00,0.01
19:53:54:491,-0.00,-0.01,0.01
19:53:54:492,-0.00,-0.01,0.01
19:53:54:501,-0.00,-0.01,0.01
19:53:54:502,-0.00,-0.00,0.01
19:53:54:526,-0.00,0.00,0.00
19:53:54:527,-0.00,0.01,-0.00
19:53:54:528,-0.00,0.01,-0.00
19:53:54:528,-0.00,0.01,-0.00
19:53:54:532,-0.00,0.02,-0.00
19:53:54:532,-0.00,0.02,-0.00
19:53:54:541,0.00,0.02,-0.00
19:53:54:542,-0.00,0.02,0.00
19:53:54:552,-0.00,0.02,0.00
19:53:54:553,-0.00,0.02,0.00
19:53:54:562,-0.00,0.02,0.00
19:53:54:563,-0.00,0.02,0.00
19:53:54:573,0.00,0.01,-0.00
19:53:54:574,0.00,0.01,-0.00
19:53:54:591,-0.00,0.00,0.00
19:53:54:592,0.00,-0.00,0.00
19:53:54:592,0.00,-0.00,0.00
19:53:54:593,-0.00,-0.01,0.00
19:53:54:601,0.00,-0.00,0.00
19:53:54:601,0.00,-0.00,0.00
19:53:54:625,-0.00,-0.00,0.00
19:53:54:626,-0.00,0.00,-0.00
19:53:54:627,-0.00,0.00,0.00
19:53:54:627,-0.00,0.01,0.00
19:53:54:631,-0.00,0.01,0.00
19:53:54:632,-0.00,0.01,0.00
19:53:54:641,-0.00,0.01,-0.00
19:53:54:642,-0.00,0.01,-0.00
19:53:54:652,-0.00,0.01,-0.00
19:53:54:653,-0.00,0.01,-0.00
19:53:54:662,-0.00,0.01,-0.00
19:53:54:663,-0.00,0.01,0.00
19:53:54:672,-0.00,0.01,0.00
19:53:54:673,-0.01,0.01,0.00
19:53:54:682,-0.01,0.01,0.00
19:53:54:683,-0.01,0.01,0.00
19:53:54:726,-0.01,0.01,0.00
19:53:54:727,-0.01,0.01,0.00
19:53:54:728,-0.01,0.01,0.00
19:53:54:729,-0.01,0.00,-0.00
19:53:54:730,-0.01,0.00,0.00
19:53:54:731,-0.01,0.00,0.00
19:53:54:732,-0.01,0.00,0.00
19:53:54:733,-0.01,-0.00,0.00
19:53:54:734,-0.01,-0.00,0.00
19:53:54:734,-0.01,-0.01,0.00
19:53:54:743,-0.01,-0.00,0.01
19:53:54:745,-0.01,-0.00,0.01
19:53:54:752,-0.01,-0.00,0.01
19:53:54:753,-0.01,-0.00,0.01
19:53:54:764,-0.01,-0.00,0.01
19:53:54:765,-0.01,-0.00,0.01
19:53:54:775,-0.01,-0.00,0.00
19:53:54:775,-0.00,-0.00,0.00
19:53:54:817,-0.01,-0.00,0.00
19:53:54:818,-0.01,-0.00,-0.00
19:53:54:819,-0.01,0.00,-0.00
19:53:54:820,-0.01,0.00,-0.01
19:53:54:821,-0.01,0.00,-0.01
19:53:54:821,-0.01,0.00,-0.01
19:53:54:822,-0.01,0.01,-0.01
19:53:54:822,-0.01,0.01,-0.01
19:53:54:830,-0.01,0.01,-0.01
19:53:54:831,-0.01,0.01,-0.01
19:53:54:831,-0.01,0.01,-0.01
19:53:54:846,-0.01,0.01,-0.01
19:53:54:846,-0.01,0.01,-0.01
19:53:54:872,-0.01,0.01,-0.00
19:53:54:873,-0.01,0.00,-0.00
19:53:54:874,-0.01,0.00,-0.01
19:53:54:874,-0.01,0.00,-0.01
19:53:54:878,-0.01,0.01,-0.01
19:53:54:879,-0.01,0.01,-0.01
19:53:54:880,-0.01,0.01,-0.01
19:53:54:892,-0.01,0.02,-0.01
19:53:54:893,-0.01,0.02,-0.01
19:53:54:893,-0.01,0.03,-0.01
19:53:54:909,-0.01,0.03,-0.01
19:53:54:910,-0.01,0.04,-0.01
19:53:54:911,-0.01,0.04,-0.01
19:53:54:911,-0.01,0.04,-0.01
19:53:54:932,-0.01,0.04,-0.01
19:53:54:933,-0.01,0.04,-0.01
19:53:54:934,-0.01,0.03,-0.01
19:53:54:942,-0.01,0.02,-0.01
19:53:54:943,-0.01,0.02,-0.01
19:53:54:943,-0.01,0.01,-0.01
19:53:54:957,-0.01,0.01,-0.01
19:53:54:958,-0.01,0.00,-0.01
19:53:54:958,-0.01,-0.00,-0.00
19:53:54:973,-0.01,-0.01,-0.01
19:53:54:974,-0.01,-0.01,-0.01
19:53:54:975,-0.01,-0.01,-0.01
19:53:54:976,-0.01,-0.01,-0.01
19:53:54:990,-0.01,-0.01,-0.01
19:53:54:991,-0.01,-0.01,-0.01
19:53:54:992,-0.01,-0.01,-0.01
19:53:55:13,-0.01,-0.01,-0.01
19:53:55:14,-0.01,-0.01,-0.00
19:53:55:14,-0.01,-0.01,-0.00
19:53:55:22,-0.01,-0.00,-0.00
19:53:55:22,-0.01,-0.01,-0.00
19:53:55:23,-0.01,-0.01,-0.00
19:53:55:39,-0.01,-0.01,-0.00
19:53:55:40,-0.01,-0.01,-0.00
19:53:55:41,-0.01,-0.01,-0.00
19:53:55:42,-0.01,-0.02,-0.00
19:53:55:55,-0.01,-0.02,-0.00
19:53:55:56,-0.01,-0.02,-0.00
19:53:55:57,-0.02,-0.03,0.00
19:53:55:71,-0.02,-0.03,0.00
19:53:55:72,-0.02,-0.03,0.00
19:53:55:73,-0.02,-0.03,0.00
19:53:55:95,-0.02,-0.03,0.00
19:53:55:96,-0.02,-0.02,-0.00
19:53:55:97,-0.02,-0.02,-0.00
19:53:55:98,-0.02,-0.01,-0.00
19:53:55:99,-0.02,-0.01,-0.00
19:53:55:126,-0.02,-0.01,-0.00
19:53:55:128,-0.02,-0.01,-0.00
19:53:55:128,-0.02,-0.01,-0.00
19:53:55:129,-0.02,-0.01,-0.00
19:53:55:130,-0.01,-0.00,-0.00
19:53:55:130,-0.02,-0.01,-0.00
19:53:55:131,-0.02,-0.00,-0.01
19:53:55:145,-0.02,-0.00,-0.01
19:53:55:145,-0.02,-0.00,-0.01
19:53:55:146,-0.02,-0.00,-0.01
19:53:55:160,-0.01,-0.00,-0.01
19:53:55:161,-0.01,-0.00,-0.01
19:53:55:162,-0.02,-0.00,-0.01
19:53:55:176,-0.02,-0.01,-0.01
19:53:55:177,-0.02,-0.01,-0.01
19:53:55:177,-0.02,-0.02,-0.01
19:53:55:191,-0.02,-0.02,-0.01
19:53:55:192,-0.02,-0.02,-0.01
19:53:55:193,-0.02,-0.02,-0.01
19:53:55:217,-0.02,-0.02,-0.01
19:53:55:218,-0.02,-0.02,-0.01
19:53:55:219,-0.02,-0.02,-0.01
19:53:55:220,-0.02,-0.02,-0.01
19:53:55:225,-0.02,-0.01,-0.01
19:53:55:226,-0.02,-0.01,-0.01
19:53:55:227,-0.03,-0.00,-0.01
19:53:55:240,-0.03,0.00,-0.01
19:53:55:241,-0.03,0.00,-0.01
19:53:55:242,-0.03,0.00,-0.01
19:53:55:258,-0.03,0.00,-0.01
19:53:55:259,-0.03,-0.00,-0.01
19:53:55:260,-0.03,-0.00,-0.01
19:53:55:260,-0.04,-0.01,-0.01
19:53:55:274,-0.04,-0.01,-0.01
19:53:55:274,-0.04,-0.01,-0.01
19:53:55:275,-0.04,-0.02,-0.01
19:53:55:289,-0.04,-0.02,-0.01
19:53:55:290,-0.05,-0.02,-0.02
19:53:55:291,-0.05,-0.01,-0.02
19:53:55:324,-0.05,-0.00,-0.02
19:53:55:325,-0.05,-0.00,-0.02
19:53:55:325,-0.05,0.00,-0.02
19:53:55:326,-0.05,0.01,-0.02
19:53:55:327,-0.05,0.01,-0.02
19:53:55:327,-0.05,0.02,-0.02
19:53:55:339,-0.05,0.02,-0.01
19:53:55:340,-0.05,0.03,-0.01
19:53:55:340,-0.05,0.04,-0.01
19:53:55:341,-0.06,0.04,-0.02
19:53:55:355,-0.06,0.04,-0.02
19:53:55:356,-0.06,0.04,-0.02
19:53:55:357,-0.06,0.05,-0.02
19:53:55:371,-0.06,0.05,-0.03
19:53:55:372,-0.07,0.06,-0.03
19:53:55:373,-0.07,0.05,-0.04
19:53:55:388,-0.07,0.04,-0.05
19:53:55:389,-0.07,0.03,-0.05
19:53:55:390,-0.07,0.02,-0.06
19:53:55:390,-0.08,0.02,-0.06
19:53:55:405,-0.08,0.02,-0.05
19:53:55:406,-0.08,0.01,-0.05
19:53:55:407,-0.08,0.01,-0.05
19:53:55:420,-0.09,-0.01,-0.04
19:53:55:420,-0.10,-0.02,-0.04
19:53:55:421,-0.11,-0.04,-0.04
19:53:55:446,-0.12,-0.06,-0.03
19:53:55:447,-0.12,-0.09,-0.03
19:53:55:448,-0.13,-0.12,-0.03
19:53:55:448,-0.14,-0.16,-0.03
19:53:55:449,-0.14,-0.19,-0.03
19:53:55:462,-0.14,-0.23,-0.03
19:53:55:463,-0.13,-0.27,-0.02
19:53:55:464,-0.13,-0.31,-0.02
19:53:55:464,-0.12,-0.34,-0.02
19:53:55:473,-0.11,-0.38,-0.02
19:53:55:474,-0.10,-0.42,-0.02
19:53:55:482,-0.10,-0.44,-0.01
19:53:55:483,-0.10,-0.47,-0.00
19:53:55:493,-0.10,-0.49,0.01
19:53:55:493,-0.09,-0.51,0.01
19:53:55:503,-0.08,-0.52,0.01
19:53:55:503,-0.07,-0.54,0.02
19:53:55:533,-0.06,-0.55,0.03
19:53:55:534,-0.05,-0.56,0.03
19:53:55:535,-0.02,-0.56,0.04
19:53:55:535,0.01,-0.57,0.05
19:53:55:536,0.04,-0.57,0.05
19:53:55:536,0.06,-0.58,0.06
19:53:55:543,0.09,-0.59,0.06
19:53:55:544,0.12,-0.61,0.06
19:53:55:553,0.17,-0.66,0.06
19:53:55:563,0.21,-0.68,0.08
19:53:55:563,0.23,-0.71,0.09
19:53:55:572,0.26,-0.74,0.12
19:53:55:573,0.29,-0.77,0.14
19:53:55:589,0.31,-0.78,0.17
19:53:55:590,0.34,-0.79,0.19
19:53:55:591,0.36,-0.78,0.20
19:53:55:610,0.38,-0.75,0.21
19:53:55:612,0.41,-0.70,0.22
19:53:55:612,0.43,-0.64,0.23
19:53:55:613,0.45,-0.57,0.24
19:53:55:619,0.47,-0.51,0.25
19:53:55:620,0.49,-0.45,0.27
19:53:55:630,0.51,-0.40,0.29
19:53:55:631,0.52,-0.36,0.31
19:53:55:640,0.54,-0.33,0.32
19:53:55:641,0.56,-0.32,0.34
19:53:55:650,0.58,-0.33,0.35
19:53:55:651,0.60,-0.34,0.36
19:53:55:661,0.62,-0.37,0.37
19:53:55:662,0.65,-0.40,0.37
19:53:55:671,0.68,-0.43,0.38
19:53:55:671,0.70,-0.46,0.38
19:53:55:681,0.72,-0.49,0.38
19:53:55:682,0.75,-0.51,0.38
19:53:55:692,0.78,-0.53,0.37
19:53:55:693,0.81,-0.54,0.37
19:53:55:694,0.83,-0.55,0.36
19:53:55:722,0.86,-0.56,0.36
19:53:55:723,0.88,-0.56,0.35
19:53:55:724,0.89,-0.56,0.35
19:53:55:725,0.90,-0.57,0.35
19:53:55:725,0.92,-0.58,0.35
19:53:55:726,0.94,-0.60,0.35
19:53:55:734,0.96,-0.61,0.35
19:53:55:735,0.98,-0.63,0.35
19:53:55:745,0.98,-0.65,0.35
19:53:55:746,0.99,-0.66,0.36
19:53:55:754,1.02,-0.67,0.37
19:53:55:755,1.04,-0.67,0.37
19:53:55:764,1.05,-0.68,0.37
19:53:55:765,1.06,-0.70,0.37
19:53:55:774,1.07,-0.71,0.37
19:53:55:776,1.09,-0.72,0.37
19:53:55:784,1.10,-0.73,0.37
19:53:55:785,1.11,-0.74,0.37
19:53:55:794,1.12,-0.75,0.36
19:53:55:795,1.13,-0.77,0.36
19:53:55:816,1.14,-0.78,0.35
19:53:55:817,1.15,-0.79,0.34
19:53:55:817,1.17,-0.79,0.33
19:53:55:818,1.18,-0.80,0.32
19:53:55:827,1.19,-0.81,0.32
19:53:55:827,1.20,-0.81,0.31
19:53:55:828,1.21,-0.82,0.30
19:53:55:837,1.22,-0.82,0.30
19:53:55:838,1.22,-0.83,0.29
19:53:55:848,1.23,-0.85,0.29
19:53:55:882,1.23,-0.86,0.29
19:53:55:883,1.24,-0.88,0.28
19:53:55:884,1.24,-0.90,0.28
19:53:55:885,1.24,-0.92,0.28
19:53:55:886,1.24,-0.93,0.28
19:53:55:887,1.25,-0.93,0.27
19:53:55:888,1.25,-0.93,0.27
19:53:55:889,1.24,-0.92,0.27
19:53:55:890,1.24,-0.92,0.28
19:53:55:904,1.24,-0.92,0.28
19:53:55:905,1.25,-0.92,0.28
19:53:55:910,1.26,-0.92,0.28
19:53:55:912,1.26,-0.92,0.28
19:53:55:950,1.26,-0.93,0.27
19:53:55:953,1.27,-0.93,0.26
19:53:55:954,1.28,-0.93,0.26
19:53:55:955,1.28,-0.93,0.24
19:53:55:956,1.30,-0.93,0.23
19:53:55:957,1.31,-0.95,0.22
19:53:55:958,1.32,-0.97,0.21
19:53:55:959,1.33,-1.00,0.20
19:53:55:959,1.34,-1.03,0.20
19:53:55:964,1.34,-1.06,0.20
19:53:55:965,1.34,-1.10,0.19
19:53:55:974,1.35,-1.12,0.19
19:53:55:975,1.35,-1.12,0.17
19:53:55:985,1.35,-1.11,0.16
19:53:55:986,1.35,-1.10,0.14
19:53:55:994,1.34,-1.09,0.13
19:53:55:995,1.34,-1.07,0.12
19:53:56:6,1.34,-1.06,0.12
19:53:56:7,1.33,-1.04,0.11
19:53:56:51,1.33,-1.03,0.11
19:53:56:52,1.32,-1.02,0.10
19:53:56:53,1.32,-1.02,0.10
19:53:56:54,1.32,-1.02,0.10
19:53:56:55,1.33,-1.02,0.10
19:53:56:56,1.34,-1.01,0.09
19:53:56:57,1.35,-1.01,0.08
19:53:56:58,1.37,-1.00,0.07
19:53:56:59,1.37,-0.98,0.06
19:53:56:60,1.38,-0.95,0.05
19:53:56:61,1.38,-0.93,0.04
19:53:56:70,1.39,-0.91,0.03
19:53:56:71,1.39,-0.88,0.02
19:53:56:89,1.39,-0.86,0.01
19:53:56:90,1.40,-0.84,-0.01
19:53:56:91,1.40,-0.82,-0.02
19:53:56:92,1.39,-0.81,-0.04
19:53:56:99,1.39,-0.80,-0.05
19:53:56:100,1.38,-0.80,-0.06
19:53:56:137,1.37,-0.80,-0.07
19:53:56:139,1.36,-0.82,-0.08
19:53:56:140,1.35,-0.84,-0.08
19:53:56:141,1.34,-0.85,-0.09
19:53:56:142,1.33,-0.88,-0.10
19:53:56:143,1.31,-0.91,-0.11
19:53:56:144,1.29,-0.94,-0.12
19:53:56:145,1.28,-0.97,-0.13
19:53:56:146,1.28,-1.00,-0.12
19:53:56:154,1.28,-1.07,-0.12
19:53:56:156,1.26,-1.14,-0.13
19:53:56:163,1.25,-1.18,-0.16
19:53:56:164,1.25,-1.22,-0.18
19:53:56:173,1.24,-1.26,-0.20
19:53:56:175,1.23,-1.29,-0.22
19:53:56:183,1.23,-1.30,-0.24
19:53:56:184,1.22,-1.29,-0.26
19:53:56:194,1.21,-1.26,-0.28
19:53:56:195,1.20,-1.23,-0.30
19:53:56:236,1.19,-1.21,-0.31
19:53:56:238,1.18,-1.17,-0.32
19:53:56:239,1.16,-1.13,-0.33
19:53:56:240,1.15,-1.09,-0.34
19:53:56:241,1.15,-1.06,-0.34
19:53:56:242,1.15,-1.03,-0.34
19:53:56:243,1.15,-0.99,-0.34
19:53:56:244,1.15,-0.95,-0.34
19:53:56:245,1.15,-0.90,-0.34
19:53:56:247,1.15,-0.85,-0.34
19:53:56:248,1.14,-0.80,-0.34
19:53:56:258,1.12,-0.75,-0.34
19:53:56:260,1.11,-0.71,-0.33
19:53:56:268,1.09,-0.68,-0.33
19:53:56:269,1.08,-0.66,-0.32
19:53:56:278,1.07,-0.65,-0.32
19:53:56:279,1.06,-0.65,-0.31
19:53:56:291,1.05,-0.66,-0.31
19:53:56:292,1.03,-0.67,-0.30
19:53:56:298,1.01,-0.68,-0.30
19:53:56:299,1.00,-0.68,-0.30
19:53:56:309,0.98,-0.69,-0.31
19:53:56:310,0.97,-0.69,-0.32
19:53:56:320,0.95,-0.69,-0.32
19:53:56:321,0.94,-0.68,-0.33
19:53:56:349,0.93,-0.68,-0.34
19:53:56:350,0.92,-0.67,-0.36
19:53:56:351,0.92,-0.66,-0.37
19:53:56:352,0.90,-0.64,-0.38
19:53:56:352,0.89,-0.63,-0.39
19:53:56:379,0.87,-0.61,-0.39
19:53:56:380,0.85,-0.58,-0.40
19:53:56:380,0.84,-0.55,-0.40
19:53:56:381,0.83,-0.52,-0.39
19:53:56:382,0.82,-0.48,-0.39
19:53:56:382,0.81,-0.43,-0.38
19:53:56:383,0.80,-0.39,-0.37
19:53:56:384,0.78,-0.36,-0.36
19:53:56:409,0.77,-0.33,-0.35
19:53:56:410,0.75,-0.31,-0.34
19:53:56:410,0.74,-0.29,-0.32
19:53:56:411,0.73,-0.26,-0.31
19:53:56:414,0.71,-0.24,-0.30
19:53:56:414,0.70,-0.21,-0.29
19:53:56:426,0.69,-0.20,-0.29
19:53:56:427,0.67,-0.19,-0.28
19:53:56:436,0.66,-0.17,-0.28
19:53:56:437,0.65,-0.15,-0.28
19:53:56:438,0.63,-0.12,-0.28
19:53:56:447,0.61,-0.09,-0.27
19:53:56:448,0.60,-0.06,-0.27
19:53:56:459,0.58,-0.03,-0.26
19:53:56:460,0.56,0.00,-0.26
19:53:56:468,0.55,0.02,-0.26
19:53:56:469,0.53,0.03,-0.26
19:53:56:479,0.52,0.04,-0.27
19:53:56:479,0.52,0.04,-0.29
19:53:56:497,0.52,0.03,-0.29
19:53:56:498,0.51,0.02,-0.30
19:53:56:499,0.51,0.00,-0.30
19:53:56:499,0.51,-0.02,-0.30
19:53:56:508,0.51,-0.05,-0.29
19:53:56:508,0.51,-0.08,-0.27
19:53:56:531,0.51,-0.11,-0.25
19:53:56:532,0.50,-0.14,-0.24
19:53:56:532,0.49,-0.16,-0.21
19:53:56:533,0.49,-0.19,-0.20
19:53:56:539,0.49,-0.21,-0.18
19:53:56:540,0.48,-0.25,-0.18
19:53:56:551,0.48,-0.28,-0.18
19:53:56:552,0.47,-0.31,-0.20
19:53:56:553,0.46,-0.35,-0.22
19:53:56:562,0.45,-0.37,-0.24
19:53:56:563,0.44,-0.39,-0.27
19:53:56:572,0.43,-0.40,-0.28
19:53:56:573,0.42,-0.40,-0.30
19:53:56:592,0.40,-0.38,-0.31
19:53:56:593,0.40,-0.34,-0.32
19:53:56:593,0.40,-0.30,-0.33
19:53:56:594,0.40,-0.25,-0.33
19:53:56:615,0.41,-0.19,-0.33
19:53:56:616,0.41,-0.13,-0.33
19:53:56:616,0.42,-0.07,-0.33
19:53:56:617,0.42,-0.02,-0.32
19:53:56:623,0.42,0.03,-0.32
19:53:56:624,0.41,0.07,-0.31
19:53:56:634,0.40,0.10,-0.30
19:53:56:635,0.40,0.13,-0.30
19:53:56:646,0.39,0.17,-0.30
19:53:56:647,0.38,0.21,-0.31
19:53:56:647,0.37,0.25,-0.31
19:53:56:656,0.37,0.30,-0.32
19:53:56:656,0.36,0.35,-0.32
19:53:56:666,0.36,0.39,-0.31
19:53:56:667,0.35,0.42,-0.30
19:53:56:677,0.35,0.43,-0.29
19:53:56:677,0.34,0.43,-0.27
19:53:56:687,0.34,0.41,-0.26
19:53:56:688,0.34,0.38,-0.25
19:53:56:729,0.33,0.34,-0.24
19:53:56:730,0.33,0.28,-0.24
19:53:56:731,0.33,0.21,-0.23
19:53:56:731,0.32,0.13,-0.23
19:53:56:732,0.31,0.06,-0.23
19:53:56:732,0.30,-0.02,-0.23
19:53:56:733,0.28,-0.09,-0.23
19:53:56:734,0.26,-0.14,-0.23
19:53:56:740,0.25,-0.18,-0.23
19:53:56:741,0.23,-0.19,-0.23
19:53:56:741,0.22,-0.19,-0.23
19:53:56:751,0.21,-0.17,-0.24
19:53:56:752,0.21,-0.15,-0.25
19:53:56:762,0.21,-0.10,-0.26
19:53:56:763,0.21,-0.05,-0.28
19:53:56:772,0.21,0.01,-0.29
19:53:56:773,0.21,0.07,-0.30
19:53:56:783,0.21,0.13,-0.31
19:53:56:783,0.20,0.18,-0.31
19:53:56:793,0.20,0.21,-0.31
19:53:56:793,0.20,0.23,-0.30
19:53:56:803,0.19,0.25,-0.29
19:53:56:804,0.19,0.25,-0.27
19:53:56:837,0.18,0.26,-0.25
19:53:56:839,0.16,0.26,-0.23
19:53:56:840,0.15,0.25,-0.20
19:53:56:841,0.14,0.23,-0.18
19:53:56:841,0.13,0.22,-0.15
19:53:56:843,0.12,0.19,-0.13
19:53:56:843,0.10,0.17,-0.10
19:53:56:844,0.09,0.15,-0.08
19:53:56:850,0.08,0.14,-0.06
19:53:56:851,0.08,0.13,-0.05
19:53:56:854,0.08,0.13,-0.04
