Clock Time (s),Elapsed Time (s),ax,ay,az,gx,gy,gz,mr,mtheta,mphi,
71642.1,8.5,-0.45,-0.57,0.66,-0.02,-0.02,0.01,40.70403665485771,0.4563144847164382,1.9072994700436186,
71642.2,8.599999999991269,-0.45,-0.57,0.66,-0.02,-0.02,0.00,41.664105654627946,0.4322135596755257,1.8901355887647917,
71642.3,8.69999999999709,-0.45,-0.56,0.66,-0.02,-0.01,0.01,40.87925879954283,0.44372582032722063,1.8700116766611488,
71642.4,8.799999999988358,-0.46,-0.57,0.66,-0.02,0.00,0.00,43.38532701271249,0.41756765100838183,1.8464872635480043,
71642.5,8.89999999999418,-0.45,-0.57,0.66,-0.02,-0.00,0.00,41.17848224497838,0.450786947722365,1.8743806525295117,
71642.6,9.0,-0.45,-0.57,0.66,-0.03,-0.03,-0.00,40.964434574396364,0.44150005487344823,1.8673276607801537,
71642.7,9.099999999991269,-0.45,-0.57,0.67,-0.02,0.00,0.00,41.91874759579537,0.421333049282259,1.8603791303674677,
71642.8,9.19999999999709,-0.45,-0.57,0.67,0.00,-0.00,0.01,42.865129184454815,0.4679182794889323,1.879415562775945,
71642.9,9.299999999988358,-0.45,-0.56,0.67,-0.01,0.00,0.00,41.605021331565254,0.4661360101534984,1.8873154670147516,
71643.1,9.5,-0.45,-0.56,0.67,-0.01,0.01,-0.00,40.63912031528242,0.4463682229589016,1.870804537335131,
71643.2,9.599999999991269,-0.45,-0.56,0.66,-0.01,0.01,-0.00,41.39257662914934,0.449252022684245,1.852076777100056,
71643.3,9.69999999999709,-0.45,-0.56,0.66,-0.01,0.01,-0.00,42.57587344964281,0.43584929908785447,1.892951123354593,
71643.4,9.799999999988358,-0.45,-0.56,0.66,-0.01,0.00,-0.00,41.81901600946632,0.4655500238946395,1.8698361921207682,
71643.5,9.89999999999418,-0.46,-0.57,0.66,-0.01,0.01,0.00,41.421415958414556,0.43750604325080467,1.9012475112146856,
71643.6,10.0,-0.46,-0.57,0.66,-0.01,0.01,0.00,43.20061689374354,0.44977466424382956,1.871362020394303,
71643.7,10.099999999991269,-0.46,-0.57,0.66,-0.01,-0.01,0.01,42.24500917268216,0.46054546960541876,1.8701954181974487,
71643.8,10.19999999999709,-0.46,-0.57,0.66,-0.01,-0.01,0.01,42.69961709430191,0.4528976940173748,1.8725471315856246,
71643.9,10.299999999988358,-0.45,-0.56,0.65,-0.01,-0.01,0.01,41.636200595155174,0.36291397055741587,1.842150167465554,
71644.1,10.5,-0.73,-0.47,1.02,1.76,-1.96,1.46,42.71420957948303,0.3542656824987588,1.8509348632585836,
71644.2,10.599999999991269,-0.71,-0.46,1.03,1.79,-2.03,1.44,42.764505141530634,0.308524433595219,1.9043197329384205,
71644.3,10.69999999999709,-0.71,-0.46,1.02,1.67,-1.60,1.46,42.800081775622814,0.2995389633244624,1.9146831542174925,
71644.4,10.799999999988358,-0.70,-0.45,1.02,1.68,-1.65,1.46,41.34814747966346,0.20142635591873753,1.9482747319741098,
71644.5,10.89999999999418,-0.69,-0.45,1.02,1.69,-1.71,1.47,41.392581460933314,0.19590754206569003,1.9647965587643825,
71644.6,11.0,-0.69,-0.44,1.03,1.71,-1.81,1.47,41.45783761847692,0.059476874014837436,2.0977708008751033,
71644.7,11.099999999991269,-0.68,-0.43,1.02,1.73,-1.86,1.47,43.404867238594335,5.5352586977783735,2.2966182749042967,
71644.8,11.19999999999709,-0.66,-0.42,1.02,-0.05,0.23,-0.13,41.96274657359787,0.017384675785325467,2.1257405808889547,
71644.9,11.299999999988358,-0.64,-0.41,1.01,1.96,-2.03,1.30,41.99977261843211,6.2425835525282105,2.1983249691233215,
71645.1,11.5,-0.11,0.50,0.93,-0.01,0.03,-0.11,44.80597058428709,5.535887847480703,2.377487801897109,
71645.2,11.599999999991269,0.06,0.49,0.85,-0.13,-0.31,-0.10,44.36952219711184,5.56610055810808,2.34245563789413,
71645.3,11.69999999999709,0.24,0.44,0.85,-0.19,0.00,-0.10,44.83637920260734,5.507177669577368,2.427421512661262,
71645.4,11.799999999988358,0.06,0.49,0.85,-0.16,-0.25,-0.16,43.782674655621484,5.506884163648956,2.376788937569424,
71645.5,11.89999999999418,0.02,0.48,1.01,-0.13,-0.21,-0.17,43.60127177044266,5.628456136562731,2.373841604078762,
71645.6,12.0,-0.03,0.49,1.01,-0.07,-0.11,-0.17,44.23672230172575,5.552032516851723,2.3555525522777163,
71645.7,12.099999999991269,-0.02,0.22,0.54,-0.66,-0.23,1.17,44.51046281493824,5.624507240348782,2.342823019552926,
71645.8,12.19999999999709,-0.06,0.49,0.99,-0.04,-0.05,-0.15,44.51450325455739,5.555858484387035,2.428561667423344,
71645.9,12.299999999988358,-0.10,0.50,0.95,-1.83,-0.45,0.61,44.59085668609654,5.537508945463639,2.3789576398193257,
71646.1,12.5,-0.01,-0.19,0.96,-1.06,1.70,-0.24,42.26960491890124,5.6947347418880545,2.6866390182737323,
71646.2,12.599999999991269,-0.23,-0.32,0.86,-0.98,1.77,-0.45,43.03907759234624,5.763438512233767,2.6951089572544773,
71646.3,12.69999999999709,0.21,-0.00,1.07,-1.28,0.45,0.15,42.184529154655735,0.13154830223135391,2.245765991230903,
71646.4,12.799999999988358,0.17,-0.08,1.08,-1.15,1.10,0.02,43.62693663323154,5.812343577688488,2.699898212960904,
71646.5,12.89999999999418,0.14,-0.05,1.06,-1.15,1.28,-0.03,42.19802602018251,5.87894725799902,2.698889010738819,
71646.6,13.0,0.10,-0.07,1.06,-1.14,1.53,-0.14,42.08348250798643,0.48160700953165736,1.9497826212868363,
71646.7,13.099999999991269,-0.37,-0.68,0.59,0.24,0.50,-0.19,41.25688063826445,0.47546268857739865,1.9562043841637127,
71646.8,13.19999999999709,0.06,-0.10,1.02,0.11,0.19,0.06,41.76931170129573,6.0175404224956415,2.6752963474841183,
71646.9,13.299999999988358,0.02,-0.14,1.01,-1.09,1.68,-0.21,42.2547938108802,0.44632260993413403,1.9165400242118544,
71647.1,13.5,-0.54,-0.52,0.61,-0.04,-0.13,0.00,41.9976106463213,0.42345212019251444,1.8476691209486689,
71647.2,13.599999999991269,-0.53,-0.53,0.62,-0.04,-0.03,-0.01,42.77183185228335,0.42573550504038216,1.873735871831991,
71647.3,13.69999999999709,-0.48,-0.56,0.65,-0.01,-0.00,0.03,40.83694528242778,0.44411351970580837,1.8387008350652476,
71647.4,13.799999999988358,-0.55,-0.53,0.60,-0.00,0.02,0.00,42.11801870933627,0.41799855630960364,1.8510544441794263,
71647.5,13.89999999999418,-0.55,-0.53,0.60,-0.02,0.01,-0.00,42.70555116141226,0.41984003784268603,1.8668682989047687,
71647.6,14.0,-0.52,-0.54,0.63,0.05,0.20,-0.01,42.51795150286523,0.4166401332758505,1.8371163169903852,
71647.7,14.099999999991269,-0.50,-0.55,0.66,0.04,0.16,-0.00,43.4395810292871,0.4103189701574192,1.8617178828437544,
71647.8,14.19999999999709,-0.47,-0.56,0.65,-0.02,-0.01,-0.01,42.47373776817859,0.42086363424210427,1.8542802932933478,
71647.9,14.299999999988358,-0.47,-0.55,0.67,-0.00,-0.02,0.00,43.092905448577035,0.41340816866502456,1.8585567165869825,
71648.1,14.5,-0.46,-0.56,0.66,0.00,-0.00,0.00,42.471227907843684,0.42012034566868534,1.860679808421734,
71648.2,14.599999999991269,-0.47,-0.56,0.65,0.01,0.01,0.01,42.38741558528899,0.42693716094661904,1.90166062534437,
71648.3,14.69999999999709,-0.47,-0.55,0.66,-0.00,0.01,0.01,41.63269628549177,0.44152183108282017,1.8830566798036228,
71648.4,14.799999999988358,-0.46,-0.56,0.66,-0.00,0.02,-0.00,41.51832125700653,0.44743828915833184,1.8652669647988487,
71648.5,14.89999999999418,-0.47,-0.56,0.66,-0.02,-0.04,0.01,42.5920332926241,0.429550105892736,1.8398065655050415,
71648.6,15.0,-0.48,-0.56,0.66,0.01,0.01,-0.00,41.482543316436136,0.449252022684245,1.8594877756220245,
71648.7,15.099999999991269,-0.47,-0.56,0.66,0.00,0.02,-0.01,42.5920332926241,0.429550105892736,1.8398065655050415,
71648.8,15.19999999999709,-0.47,-0.55,0.64,0.00,0.01,0.01,42.86888265397175,0.39089950354258685,1.8737614630900765,
71648.9,15.299999999988358,-0.47,-0.56,0.65,0.00,0.01,0.01,40.709501347965436,0.4343624742269205,1.8661589999134143,
71649.1,15.5,-0.47,-0.56,0.66,-0.01,-0.02,-0.00,43.10922059142336,0.4680905793323888,1.864013204219325,
71649.2,15.599999999991269,-0.47,-0.56,0.66,-0.01,-0.00,-0.01,41.73188349451771,0.43788300336812075,1.8659685975932123,
71649.3,15.69999999999709,-0.48,-0.56,0.66,-0.01,0.01,-0.00,40.86150388813412,0.43212240781057343,1.8604276112128029,
71649.4,15.799999999988358,-0.47,-0.56,0.65,-0.01,0.01,0.00,39.87754882136063,0.41509095870308876,1.858623029222302,
71649.5,15.89999999999418,-0.47,-0.56,0.65,1.41,-0.60,1.18,41.956651439312935,0.3350518043364634,1.8424991985214296,
71649.6,16.0,-0.47,-0.56,0.65,-0.01,0.01,0.01,41.46054268819934,0.20503291199373205,1.9662051545373858,
71649.7,16.09999999999127,-0.46,-0.56,0.64,-0.01,-0.01,0.01,41.73778743536844,0.421333049282259,1.845453587439061,
71649.8,16.19999999999709,-0.11,0.23,0.64,1.68,-1.90,0.73,42.61959408534999,5.818245894677455,2.3217213173632754,
71649.9,16.29999999998836,-0.46,-0.55,0.66,-0.01,-0.02,-0.00,41.783198776541745,0.42269512575769186,1.8471369453879543,
71650.1,16.5,0.15,0.30,0.63,0.08,0.15,-0.45,44.311770445334275,5.351123142911266,2.3383791536593854,
71650.2,16.59999999999127,0.17,0.31,0.64,0.47,-0.25,-0.75,42.85409432014635,5.4234765825406965,2.3815184511829735,
71650.3,16.69999999999709,0.12,0.25,0.57,0.47,-0.02,-0.74,44.87866976638234,5.379291736309437,2.3887457362728894,
71650.4,16.79999999998836,0.11,0.24,0.54,0.43,0.04,-0.68,45.4952755788994,5.410823079967968,2.3438360468328563,
71650.5,16.89999999999418,0.11,0.25,0.53,0.38,0.08,-0.62,44.4739687907432,5.379750173213058,2.393206844752922,
71650.6,17.0,0.11,0.27,0.55,0.31,0.12,-0.57,42.89158891904099,5.392114169989068,2.4045679878654838,
71650.7,17.09999999999127,0.11,0.30,0.56,0.24,0.17,-0.54,44.25047005400056,5.338086615339256,2.4070524508969084,
71650.8,17.19999999999709,0.10,0.33,0.57,-0.14,-0.73,-0.17,43.834747632443374,5.358193474377152,2.3755518303762773,
71650.9,17.29999999998836,0.09,0.34,0.60,0.17,0.20,-0.52,43.182790553645326,5.376249878690492,2.3873094040364657,
71651.1,17.5,0.29,0.42,0.59,-0.46,0.70,-0.25,44.92036175277309,5.416752861720658,2.432074684182235,
71651.2,17.59999999999127,0.11,0.33,0.74,-0.51,0.65,-0.23,44.77066115214292,5.491305753059855,2.390669231608157,
71651.3,17.69999999999709,0.09,0.29,0.69,-0.49,0.67,-0.24,44.02386852606208,5.50867070660243,2.491716957595636,
71651.4,17.79999999998836,0.05,0.27,0.76,-0.73,0.06,0.49,45.07501636161655,5.42164299882036,2.4318250097869063,
71651.5,17.89999999999418,0.04,0.27,0.80,-0.83,0.48,0.34,44.198151545058984,5.434012722534873,2.427154468764952,
71651.6,18.0,-0.00,0.30,0.83,-1.23,0.76,0.34,42.51182188521212,5.672459342790377,2.5883443054313147,
71651.7,18.09999999999127,-0.03,0.36,0.82,-0.32,0.78,-0.24,44.25314791062891,5.434647245067007,2.4161342528138325,
71651.8,18.19999999999709,-0.04,0.38,0.78,-0.24,0.65,-0.13,41.614126207334934,6.11121870403248,2.5020549735869473,
71651.9,18.29999999998836,-0.04,0.40,0.77,-0.20,0.74,0.30,44.303604819472646,5.435308871916175,2.4077453280612047,
71652.1,18.5,-0.36,-0.45,0.92,-1.01,1.29,-0.47,41.75311964392601,0.23294298317258572,2.2743056198351166,
71652.2,18.59999999999127,-0.34,-0.46,0.94,-1.03,1.18,-0.42,41.63465263455431,0.24535485752639238,2.256071736179634,
71652.3,18.69999999999709,-0.35,-0.45,0.93,0.77,1.34,-0.03,41.54777130003485,0.4835846841391574,1.9507725130225815,
71652.4,18.79999999998836,-0.37,-0.43,0.91,-1.01,1.32,-0.51,41.56108035169442,0.25452277717241734,2.2426748931804994,
71652.5,18.89999999999418,-0.37,-0.44,0.89,-1.04,1.02,-0.39,41.71183165481947,0.2703704907538203,2.211689841961262,
71652.6,19.0,-0.36,-0.47,0.89,-1.01,0.64,-0.49,41.573970221762565,0.4344044740195776,1.826123385784309,
71652.7,19.09999999999127,-0.36,-0.47,0.88,-1.01,0.61,-0.51,41.823192130682706,0.27947237066777014,2.1937152881876343,
71652.8,19.19999999999709,-0.50,-0.54,0.66,0.02,0.04,0.01,41.79786956293347,0.4420443221945947,1.8328908522936966,
71652.9,19.29999999998836,-0.37,-0.48,0.88,-0.99,0.58,-0.54,41.25847549292145,0.2897533613307275,2.160078727025044,
71653.1,19.5,-0.50,-0.54,0.64,-0.04,-0.03,-0.01,42.26734082007053,0.4035122112996682,1.8233095684207103,
71653.2,19.59999999999127,-0.51,-0.54,0.65,-0.01,0.01,-0.00,41.9017350476087,0.39948012778221037,1.8282752491836314,
71653.3,19.69999999999709,-0.51,-0.54,0.65,-0.02,-0.00,-0.01,41.10977864207006,0.42471791016009136,1.8167633726269903,
71653.4,19.79999999998836,-0.51,-0.54,0.65,0.01,0.01,-0.00,41.866295513216826,0.41650341844605343,1.806329983771726,
71653.5,19.89999999999418,-0.51,-0.54,0.64,0.01,0.04,0.01,40.57640077680622,0.4209033358368562,1.8471179652295844,
71653.6,20.0,-0.52,-0.54,0.64,-0.02,0.00,-0.01,43.37222267765396,0.3981433270779023,1.8015567077504577,
71653.7,20.09999999999127,-0.51,-0.54,0.63,-0.02,0.01,-0.01,41.865942005405785,0.42735774574565927,1.7970079914485406,
71653.9,20.29999999998836,-0.51,-0.54,0.64,-0.03,-0.02,-0.00,41.90952874943836,0.4256493787548527,1.8200924822759863,
71654.1,20.5,-0.51,-0.54,0.63,0.01,0.02,0.00,43.03661348201087,0.4018596927981534,1.790037713597666,
71654.2,20.59999999999127,-0.51,-0.55,0.63,-0.01,-0.01,0.01,41.53349491675363,0.4283132774762498,1.8194161549736605,
71654.3,20.69999999999709,-0.51,-0.55,0.63,-0.00,-0.00,0.01,42.0660290495787,0.3944121595845085,1.8358583289397983,
71654.4,20.79999999998836,-0.51,-0.54,0.64,-0.00,-0.01,0.00,41.430784448281926,0.4082294702260245,1.8222877851036088,
71654.5,20.89999999999418,-0.51,-0.54,0.64,-0.00,-0.00,0.00,42.109339819094764,0.4024949521108743,1.844694463496493,
71654.6,21.0,-0.51,-0.55,0.65,0.00,-0.00,0.00,40.57827620784303,0.433717787567223,1.8068514501965462,
71654.7,21.09999999999127,-0.51,-0.54,0.64,0.01,0.01,0.00,40.16598187521376,0.4274591026330179,1.831159782424349,
71654.8,21.19999999999709,-0.51,-0.55,0.64,0.01,0.02,0.00,41.504715394759664,0.4069591003501342,1.774098682043874,
71654.9,21.29999999998836,-0.51,-0.54,0.64,-0.01,-0.01,-0.01,42.105336953882706,0.40960193120836186,1.8025268128675884,
71655.1,21.5,-0.49,-0.56,0.65,-0.04,-0.04,-0.02,40.41033778626454,0.42178424438933504,1.8549798340430856,
71655.2,21.59999999999127,-0.49,-0.56,0.65,-0.04,-0.04,-0.02,40.93801778298505,0.4339645800305482,1.8385297288907205,
71655.3,21.69999999999709,-0.49,-0.56,0.65,-0.05,-0.04,-0.02,41.57657273032494,0.367314051856351,1.7428948897550969,
71655.4,21.79999999998836,-0.50,-0.56,0.65,-0.06,-0.04,-0.02,41.33129322922282,0.4375207604844346,1.8359204557905924,
71655.5,21.89999999999418,-0.50,-0.55,0.66,1.91,-2.51,1.63,42.235647266260756,0.44600946900519045,1.8301112795003092,
71655.6,22.0,-0.49,-0.54,0.66,1.14,-2.14,0.55,41.27572046615298,0.42858811133882935,1.8498692983013445,
71655.7,22.09999999999127,-0.49,-0.55,0.68,0.68,-0.87,-0.23,43.37528558983791,5.5822014494576715,2.33327493737733,
71655.8,22.19999999999709,-0.49,-0.56,0.64,-0.07,-0.03,-0.02,40.522392574970205,0.4139023825262581,1.8665321390503402,
71655.9,22.29999999998836,-0.50,-0.57,0.73,-0.12,-0.02,-0.02,42.43478408098714,0.43696548962808385,1.8252123979346442,
71656.1,22.5,0.13,0.42,0.77,0.08,-0.42,-0.40,44.94838595544894,5.426024142634254,2.381585911838302,
71656.2,22.59999999999127,0.13,0.39,0.74,0.01,0.05,-0.42,44.53684878839094,5.454778050916284,2.384467975853345,
71656.3,22.69999999999709,0.13,0.40,0.74,-0.07,0.04,-0.23,43.96458347351878,5.436493892387905,2.397336629457281,
71656.4,22.79999999998836,0.14,0.41,0.80,-0.05,-0.10,-0.24,43.88203504852527,5.451745422061175,2.3853286193672463,
71656.5,22.89999999999418,0.13,0.38,0.81,-0.02,-0.14,-0.25,43.42052049434691,5.38147086184766,2.436252611944602,
71656.6,23.0,0.13,0.37,0.81,0.00,0.02,0.01,43.40940681465251,5.434916682375249,2.3698048094489277,
71656.7,23.09999999999127,0.13,0.40,0.82,-0.00,0.12,-0.04,44.25142031618872,5.348179978112903,2.448448516443029,
71656.8,23.19999999999709,0.14,0.42,0.83,0.10,-0.42,-0.40,43.03480800468384,5.420979585358257,2.3568452211799737,
71656.9,23.29999999998836,0.13,0.48,0.87,-0.05,0.10,-0.10,45.32561637749673,5.402022968353011,2.377641342362515,
71657.1,23.5,0.20,0.49,0.84,-0.04,0.02,-0.04,43.261983310985634,5.331767689854755,2.476458527645874,
