time,x,y,z
15:40:49:8,-0.12,-0.01,0.94
15:40:49:8,-0.11,-0.01,0.93
15:40:49:8,-0.10,-0.01,0.91
15:40:49:8,-0.08,-0.00,0.92
15:40:49:8,-0.07,-0.00,0.92
15:40:49:8,-0.06,-0.00,0.94
15:40:49:8,-0.05,-0.00,0.94
15:40:49:8,-0.04,-0.01,0.94
15:40:49:8,-0.04,-0.01,0.93
15:40:49:8,-0.04,-0.00,0.93
15:40:49:8,-0.06,-0.01,0.93
15:40:49:8,-0.07,-0.01,0.93
15:40:49:8,-0.07,-0.01,0.93
15:40:49:9,-0.08,-0.00,0.92
15:40:49:9,-0.07,0.00,0.91
15:40:49:9,-0.07,-0.00,0.91
15:40:49:9,-0.07,0.00,0.92
15:40:49:9,-0.06,0.00,0.92
15:40:49:9,-0.05,0.00,0.93
15:40:49:9,-0.04,0.00,0.92
15:40:49:9,-0.03,0.00,0.93
15:40:49:9,-0.04,-0.00,0.93
15:40:49:9,-0.05,-0.00,0.94
15:40:49:9,-0.06,-0.01,0.94
15:40:49:9,-0.07,-0.01,0.93
15:40:49:9,-0.08,-0.01,0.93
15:40:49:9,-0.09,-0.01,0.93
15:40:49:9,-0.09,-0.00,0.93
15:40:49:9,-0.09,0.01,0.91
15:40:50:0,-0.08,0.01,0.91
15:40:50:0,-0.07,0.02,0.91
15:40:50:0,-0.07,0.01,0.91
15:40:50:0,-0.06,0.00,0.92
15:40:50:0,-0.06,-0.01,0.92
15:40:50:0,-0.06,-0.02,0.93
15:40:50:0,-0.05,-0.01,0.92
15:40:50:0,-0.05,-0.02,0.93
15:40:50:0,-0.05,-0.01,0.93
15:40:50:0,-0.06,-0.01,0.93
15:40:50:0,-0.07,-0.00,0.91
15:40:50:0,-0.08,0.01,0.91
15:40:50:0,-0.10,0.01,0.90
15:40:50:0,-0.11,0.02,0.89
15:40:50:0,-0.11,0.02,0.89
15:40:50:0,-0.12,0.03,0.90
15:40:50:0,-0.10,0.02,0.90
15:40:50:0,-0.10,0.02,0.91
15:40:50:0,-0.09,0.02,0.91
15:40:50:0,-0.09,0.01,0.91
15:40:50:0,-0.07,0.01,0.91
15:40:50:0,-0.06,0.01,0.92
15:40:50:0,-0.05,0.01,0.92
15:40:50:1,-0.04,0.00,0.93
15:40:50:1,-0.03,0.00,0.92
15:40:50:1,-0.04,0.00,0.92
15:40:50:1,-0.04,0.00,0.91
15:40:50:1,-0.05,0.00,0.91
15:40:50:1,-0.05,0.00,0.90
15:40:50:1,-0.06,0.00,0.90
15:40:50:1,-0.06,0.00,0.91
15:40:50:1,-0.05,0.01,0.92
15:40:50:1,-0.04,0.01,0.92
15:40:50:1,-0.05,0.02,0.92
15:40:50:1,-0.06,0.02,0.92
15:40:50:1,-0.07,0.02,0.92
15:40:50:1,-0.07,0.01,0.90
15:40:50:1,-0.07,0.01,0.90
15:40:50:1,-0.07,0.01,0.91
15:40:50:1,-0.07,0.00,0.90
15:40:50:1,-0.06,0.01,0.91
15:40:50:1,-0.07,0.01,0.92
15:40:50:1,-0.07,0.01,0.92
15:40:50:1,-0.07,0.00,0.92
15:40:50:2,-0.07,0.01,0.91
15:40:50:2,-0.07,0.00,0.90
15:40:50:2,-0.07,0.00,0.91
15:40:50:2,-0.06,0.01,0.90
15:40:50:2,-0.07,0.01,0.90
15:40:50:2,-0.08,0.01,0.91
15:40:50:2,-0.08,0.01,0.91
15:40:50:2,-0.08,0.02,0.90
15:40:50:2,-0.08,0.01,0.91
15:40:50:2,-0.08,0.01,0.90
15:40:50:2,-0.09,0.00,0.90
15:40:50:2,-0.09,0.01,0.92
15:40:50:2,-0.09,-0.00,0.91
15:40:50:2,-0.09,-0.00,0.92
15:40:50:2,-0.09,-0.00,0.93
15:40:50:2,-0.08,0.00,0.93
15:40:50:2,-0.08,-0.00,0.92
15:40:50:2,-0.09,-0.00,0.91
15:40:50:2,-0.09,-0.00,0.91
15:40:50:2,-0.08,0.01,0.91
15:40:50:2,-0.08,0.02,0.88
15:40:50:3,-0.05,0.03,0.85
15:40:50:3,-0.04,0.04,0.90
15:40:50:3,-0.05,0.03,0.94
15:40:50:3,-0.03,0.02,0.96
15:40:50:3,-0.02,0.00,0.96
15:40:50:3,-0.01,-0.01,0.96
15:40:50:3,-0.03,-0.03,0.94
15:40:50:3,-0.07,-0.03,0.92
15:40:50:3,-0.09,-0.03,0.92
15:40:50:3,-0.11,-0.01,0.91
15:40:50:3,-0.12,-0.00,0.90
15:40:50:3,-0.12,0.01,0.90
15:40:50:3,-0.10,0.02,0.90
15:40:50:3,-0.07,0.01,0.92
15:40:50:3,-0.05,0.01,0.93
15:40:50:3,-0.05,0.00,0.95
15:40:50:3,-0.06,-0.01,0.96
15:40:50:3,-0.07,-0.00,0.95
15:40:50:3,-0.04,0.00,0.93
15:40:50:3,-0.01,0.00,0.92
15:40:50:4,0.01,0.00,0.93
15:40:50:4,0.02,0.01,0.93
15:40:50:4,0.01,0.01,0.94
15:40:50:4,-0.01,0.01,0.95
15:40:50:4,-0.05,0.01,0.93
15:40:50:4,-0.09,0.01,0.92
15:40:50:4,-0.13,0.02,0.90
15:40:50:4,-0.16,0.03,0.88
15:40:50:4,-0.20,0.04,0.88
15:40:50:4,-0.21,0.04,0.87
15:40:50:4,-0.20,0.04,0.88
15:40:50:4,-0.19,0.03,0.89
15:40:50:4,-0.16,0.02,0.89
15:40:50:4,-0.12,0.01,0.88
15:40:50:4,-0.10,0.01,0.89
15:40:50:4,-0.07,-0.01,0.87
15:40:50:4,-0.05,-0.01,0.87
15:40:50:4,-0.02,-0.01,0.86
15:40:50:4,0.10,-0.04,0.78
15:40:50:4,0.12,-0.03,0.91
15:40:50:5,0.11,-0.02,0.96
15:40:50:5,0.09,-0.01,1.00
15:40:50:5,0.06,-0.01,1.02
15:40:50:5,0.03,-0.01,1.00
15:40:50:5,-0.01,-0.02,0.98
15:40:50:5,-0.05,-0.02,0.95
15:40:50:5,-0.10,-0.03,0.95
15:40:50:5,-0.14,-0.03,0.94
15:40:50:5,-0.16,-0.03,0.94
15:40:50:5,-0.15,-0.03,0.92
15:40:50:5,-0.12,-0.02,0.89
15:40:50:5,-0.08,-0.01,0.89
15:40:50:5,-0.05,0.00,0.91
15:40:50:5,-0.02,0.01,0.92
15:40:50:5,-0.00,0.01,0.94
15:40:50:5,0.01,0.01,0.94
15:40:50:5,0.00,0.01,0.95
15:40:50:5,-0.01,0.00,0.97
15:40:50:5,-0.02,0.00,0.98
15:40:50:5,-0.03,-0.01,0.98
15:40:50:5,-0.03,-0.01,0.97
15:40:50:6,-0.04,-0.02,0.97
15:40:50:6,-0.06,-0.02,0.96
15:40:50:6,-0.07,-0.02,0.97
15:40:50:6,-0.08,-0.02,0.98
15:40:50:6,-0.09,-0.02,0.99
15:40:50:6,-0.09,-0.03,0.99
15:40:50:6,-0.09,-0.03,0.98
15:40:50:6,-0.09,-0.04,0.97
15:40:50:6,-0.08,-0.04,0.97
15:40:50:6,-0.08,-0.04,0.97
15:40:50:6,-0.07,-0.04,0.97
15:40:50:6,-0.06,-0.03,0.98
15:40:50:6,-0.05,-0.03,0.97
15:40:50:6,-0.04,-0.03,0.99
15:40:50:6,-0.04,-0.03,0.98
15:40:50:6,-0.03,-0.03,0.98
15:40:50:6,-0.03,-0.03,0.98
15:40:50:6,-0.03,-0.03,0.98
15:40:50:6,-0.03,-0.04,0.99
