time,mr,mtheta,mphi,gx,gy,gz,ax,ay,az,
56451.3,42.2894135688827,3.257370663710955,2.0822944822126486,0.16,0.12,0.16,0.08,0.12,0.90,
56451.3,42.60484244777816,3.252456455843825,2.0693032033841128,0.16,0.14,0.15,0.08,0.14,0.90,
56451.3,42.57895489558192,3.2787781388328847,2.077944039366125,0.16,0.15,0.14,0.08,0.15,0.89,
56451.4,45.28198979726928,3.250522856982079,2.0750958863274187,0.06,0.14,-0.02,0.02,0.14,0.88,
56451.4,45.03201749866421,3.251630854021146,2.083250689067874,0.06,0.11,-0.02,0.02,0.14,0.89,
56451.4,44.43107246061027,3.254413312124534,2.103109372972387,0.06,0.08,-0.02,0.03,0.14,0.89,
56451.5,43.28079135136048,3.2443502030524973,2.114242227234795,0.09,-0.18,-0.20,0.06,0.15,0.85,
56451.5,42.49376071848666,3.2369880619444613,2.116359633688372,0.08,-0.22,-0.21,0.08,0.15,0.85,
56451.5,42.66593020197731,3.2369880619444613,2.1229714114181917,0.07,-0.26,-0.23,0.09,0.15,0.86,
56451.6,44.669144831751595,3.273886294412919,2.1054277964853845,0.01,-0.29,-0.42,0.10,0.15,0.90,
56451.6,44.80284142774875,3.271105874846545,2.0982286779162207,0.01,-0.29,-0.43,0.10,0.15,0.92,
56451.6,44.216192735241236,3.2593448297032515,2.1015105082590084,0.00,-0.29,-0.44,0.09,0.15,0.92,
56451.7,43.63536753597934,3.305315106714303,2.0828511125370235,0.11,-0.08,-0.50,0.07,0.13,0.96,
56451.7,44.32975637199013,3.3457135641410374,2.0484946079496558,0.12,-0.04,-0.50,0.06,0.14,0.95,
56451.7,44.593718167472865,3.358927468257892,2.0368794422225953,0.14,-0.01,-0.50,0.06,0.14,0.94,
56451.8,44.935609487354235,3.36831603279359,2.0570706890988255,0.17,0.16,-0.40,-0.04,0.20,0.87,
56451.8,44.51351030866921,3.388233262742843,2.0547156127972013,0.16,0.12,-0.40,-0.04,0.20,0.86,
56451.8,44.160263812617785,3.4024947356481645,2.0738551107934597,0.15,0.07,-0.40,-0.04,0.21,0.86,
56451.9,45.51787011713092,3.409568951855895,2.0597536370522698,0.03,-0.21,-0.39,0.03,0.18,0.90,
56451.9,44.48387235841772,3.4178499900004797,2.072162049207414,0.03,-0.22,-0.38,0.03,0.17,0.89,
56451.9,44.657951139746665,3.4430434812385315,2.0748793169878232,0.02,-0.22,-0.36,0.04,0.16,0.90,
56452.0,45.46083699185487,3.4802854698660854,2.0329515687054722,-0.06,-0.20,0.25,0.12,0.20,0.91,
56452.0,45.685337910537555,3.4704708385156824,2.057804323680414,-0.05,-0.21,0.27,0.13,0.20,0.91,
56452.0,44.967417092824,3.4740783820605383,2.056445337886993,-0.05,-0.21,0.29,0.13,0.20,0.92,
56452.1,45.90698203977256,3.4006632660377303,2.0473884679583954,0.07,-0.17,0.29,0.14,0.19,0.89,
56452.1,45.99694555076457,3.396116858635591,2.045645454000594,0.08,-0.17,0.28,0.15,0.18,0.90,
56452.1,45.80532174322106,3.399139251172347,2.027748580261707,0.08,-0.17,0.27,0.14,0.18,0.90,
56452.2,45.10251545091471,3.40043420195131,2.0393964778134297,0.16,-0.04,0.18,0.12,0.21,0.84,
56452.2,45.53727044959985,3.405575662874679,2.0414564131923463,0.16,-0.02,0.18,0.12,0.22,0.84,
56452.2,45.62774704058924,3.4063777955178027,2.041922973128231,0.16,-0.00,0.18,0.11,0.23,0.84,
56452.3,46.164004375703804,3.4000769285294634,2.0159965020818222,0.06,0.12,0.27,0.15,0.22,0.89,
56452.3,46.781672693481156,3.4009430993668968,2.0175130574586415,0.06,0.16,0.27,0.15,0.22,0.88,
56452.3,45.06911248294113,3.380021452064469,2.0130853178312957,0.06,0.20,0.27,0.14,0.22,0.87,
56452.4,44.396852365905396,3.345406610538659,2.0338175888354844,-0.00,0.22,0.27,0.12,0.21,0.90,
56452.4,44.74298827749438,3.358927468257892,2.0434682466167233,-0.01,0.21,0.27,0.12,0.21,0.90,
56452.4,44.626253483795836,3.3573958867844493,2.043044100424135,-0.02,0.20,0.27,0.12,0.21,0.90,
56452.5,45.445374902183396,3.3039777844348728,2.043968196468324,-0.04,0.22,0.30,0.13,0.15,0.92,
56452.5,45.36365174894984,3.3014820839956296,2.046625870532902,-0.03,0.22,0.30,0.12,0.16,0.92,
56452.5,44.81731138745384,3.2859613154403147,2.0637780077923678,-0.03,0.22,0.29,0.11,0.15,0.91,
56452.6,43.88473196910287,3.3125485162472743,2.071329705465099,0.00,0.07,0.25,0.10,0.15,0.88,
56452.6,43.96269782440564,3.309211513373747,2.0698416967169293,0.00,0.06,0.25,0.11,0.15,0.89,
56452.6,45.46040145005321,3.278752070364024,2.051970535333221,-0.00,0.05,0.25,0.11,0.15,0.89,
56452.7,45.45456852726687,3.2860116365666716,2.074257076449464,0.04,0.23,0.08,0.08,0.16,0.87,
56452.7,45.0958423804235,3.2908596987868455,2.0816918350796696,0.03,0.21,0.08,0.07,0.16,0.87,
56452.7,45.10275047045357,3.2664184578946114,2.0737442702039446,0.02,0.20,0.07,0.07,0.16,0.87,
56452.8,46.6073309684217,3.312260755475216,2.088121838014901,-0.01,-0.11,-0.03,0.06,0.13,0.92,
56452.8,45.56313092841623,3.2855289883980774,2.0913170147707296,-0.01,-0.13,-0.02,0.07,0.13,0.92,
56452.8,44.84492055963529,3.2662029862944855,2.0933021479863365,-0.00,-0.14,-0.02,0.08,0.14,0.91,
56452.9,45.23706555469751,3.2764068546805185,2.0962203045575336,0.08,0.05,-0.03,0.07,0.14,0.89,
56452.9,43.70566439261621,3.2873671028257614,2.0906255788881296,0.08,0.06,-0.03,0.07,0.15,0.88,
56452.9,43.86932755354246,3.30194136786791,2.0932198892939082,0.08,0.07,-0.03,0.08,0.16,0.87,
56453.0,44.307327836374874,3.305315106714303,2.109218452690915,-0.03,0.14,-0.18,0.01,0.17,0.91,
56453.0,44.60790288726875,3.3069987202141276,2.1080665445921025,-0.02,0.13,-0.17,0.01,0.17,0.90,
56453.0,45.653098470969084,3.313140507530909,2.1043755444586747,-0.03,0.11,-0.17,-0.00,0.18,0.90,
56453.1,45.41654984694456,3.3232106282806444,2.107455149116083,-0.11,-0.18,0.05,0.07,0.15,0.95,
56453.1,44.8886143693476,3.2957937817985403,2.079938866171192,-0.11,-0.16,0.07,0.07,0.16,0.95,
56453.1,45.03001776593032,3.2947058038441908,2.0789491717804234,-0.11,-0.14,0.09,0.08,0.16,0.95,
56453.2,44.576014851038444,3.273509853135394,2.0970391471351335,-0.05,-0.16,0.10,0.06,0.13,0.88,
56453.2,44.42594062031776,3.26844934862601,2.107624515152276,-0.04,-0.17,0.10,0.07,0.14,0.88,
56453.2,45.40725052235601,3.2835601654615076,2.057060362688696,-0.04,-0.17,0.09,0.08,0.14,0.88,
56453.3,44.74963240072481,3.2552696620277435,2.0602813671708824,0.03,-0.14,-0.06,0.11,0.16,0.90,
56453.3,44.12695094837168,3.265852164512286,2.059068957526069,0.03,-0.10,-0.06,0.11,0.17,0.91,
56453.3,43.825605529188074,3.271105874846545,2.058587457068981,0.03,-0.06,-0.07,0.12,0.17,0.91,
56453.4,46.12310917533639,3.284816801079749,2.0699911923568948,0.03,0.12,0.03,0.04,0.16,0.89,
56453.4,45.07247275222427,3.2762710291312187,2.060739184527958,0.02,0.10,0.04,0.04,0.16,0.89,
56453.4,45.303403845627315,3.2734148397752394,2.0657825119962796,0.02,0.08,0.05,0.05,0.15,0.90,
56453.5,44.27093064303031,3.2835260150595693,2.0660506427059735,-0.00,0.12,0.16,0.09,0.15,0.89,
56453.5,44.616477897745355,3.2685922284398434,2.059331961884221,-0.01,0.13,0.16,0.08,0.16,0.89,
56453.5,45.44245812013254,3.2356771082836273,2.044001057719829,-0.02,0.13,0.16,0.08,0.15,0.89,
56453.6,44.89021051409761,3.2326608151282237,2.046046360296817,-0.11,0.06,0.13,0.11,0.13,0.91,
56453.6,45.395070216929945,3.2552696620277435,2.08633671735304,-0.12,0.08,0.13,0.11,0.13,0.91,
56453.6,45.49268182905906,3.2611724653060397,2.0906846261445002,-0.12,0.10,0.12,0.11,0.12,0.92,
56453.7,45.06466575932856,3.2188958421589966,2.096642874179472,-0.16,0.20,0.07,0.11,0.12,0.90,
56453.7,44.91279327763972,3.217357495854585,2.0968033059173075,-0.16,0.23,0.06,0.11,0.12,0.90,
56453.7,45.50182413925842,3.2381315838413522,2.0936108237762303,-0.17,0.27,0.05,0.11,0.13,0.90,
56453.8,44.990485660859456,3.246511015052799,2.1395214751905858,-0.26,0.88,0.06,-0.07,0.08,0.85,
56453.8,46.569103491478124,3.242370819708941,2.1306223439948706,-0.26,0.89,0.07,-0.09,0.08,0.84,
56453.8,47.072639611562046,3.2411367637745774,2.12818237166117,-0.27,0.90,0.07,-0.10,0.08,0.84,
56453.9,45.56314848646875,3.2117854201897873,2.1912334892100627,-0.34,0.33,0.15,-0.07,0.08,0.93,
56453.9,46.309256094219435,3.211073775378678,2.1996515225939293,-0.33,0.31,0.15,-0.08,0.08,0.94,
56453.9,45.205330437903,3.1863552582218677,2.2045662930943246,-0.33,0.29,0.15,-0.07,0.08,0.94,
56454.0,44.882658120926834,3.1760810767672947,2.2229706605506787,-0.29,0.08,0.20,-0.02,0.05,1.00,
56454.0,44.64335448865822,3.1594327318174815,2.229051076703607,-0.28,0.07,0.19,-0.02,0.04,1.02,
56454.0,44.29162787706047,3.1326822829132484,2.238077789785951,-0.26,0.05,0.18,-0.03,0.04,1.03,
56454.1,46.47051323151058,3.1129823104102643,2.2310182178616365,-0.04,-0.26,0.01,0.07,0.06,0.99,
56454.1,45.927932677184586,3.1519043640718536,2.2103090995068824,-0.03,-0.22,0.00,0.06,0.06,0.98,
56454.1,45.26246347692533,3.144070622086216,2.210230767572603,-0.02,-0.17,-0.01,0.06,0.06,0.97,
56454.2,46.15124483694887,3.12702924249562,2.2330994311817736,-0.04,-0.03,0.00,-0.11,0.02,0.91,
56454.2,46.22845227779101,3.1232234559063965,2.232345908847471,-0.04,-0.06,0.01,-0.11,0.01,0.91,
56454.2,44.829705553349335,3.099137296381963,2.2334576054434394,-0.05,-0.07,0.01,-0.10,0.01,0.92,
56454.3,46.94940574703795,3.1331803689921314,2.239033341420731,-0.02,0.05,0.08,-0.08,0.01,0.92,
56454.3,46.089055099882444,3.1331803689921314,2.2150181632256336,-0.02,0.03,0.09,-0.08,0.01,0.91,
56454.3,45.927406850376386,3.1331803689921314,2.2103176152122637,-0.03,0.01,0.09,-0.08,0.01,0.93,
56454.4,46.59939162693007,3.117553569362602,2.2378547153579715,-0.01,0.04,0.02,-0.05,0.01,0.93,
56454.4,46.7395025647471,3.1331803689921314,2.2333235538573355,-0.01,0.03,0.02,-0.06,0.01,0.93,
56454.4,45.182575181146994,3.117646822942823,2.2377576024183803,-0.01,0.03,0.02,-0.05,0.01,0.92,
56454.5,45.77371407259848,3.087659704794974,2.2563664903349334,-0.01,0.03,-0.02,-0.08,0.01,0.93,
56454.5,45.43276901092426,3.1003278995745522,2.2137565974130435,-0.01,0.03,-0.02,-0.09,0.00,0.93,
56454.5,45.86148711064655,3.111530635704875,2.2176570971796377,-0.01,0.03,-0.01,-0.09,0.01,0.94,
56454.6,46.47211852283044,3.0907144969905507,2.2424848741749512,0.00,-0.03,0.02,-0.07,0.01,0.92,
56454.6,46.2733821975442,3.0928843087298405,2.237901333145975,0.00,-0.03,0.02,-0.07,0.01,0.92,
56454.6,45.19558496136541,3.1048282529458033,2.2132647980715205,0.00,-0.03,0.03,-0.07,0.01,0.92,
56454.7,45.17636550232876,3.1182635534416066,2.2191256603724367,-0.00,0.01,-0.00,-0.07,0.01,0.94,
56454.7,45.07941991640975,3.1198750995217424,2.2196417598915925,0.00,0.00,-0.00,-0.07,0.00,0.93,
56454.7,44.5987006537186,3.1279996080985977,2.2278417996936817,0.00,0.00,0.00,-0.07,-0.00,0.94,
56454.8,45.99280487206667,3.133019854759634,2.2368942563726995,-0.01,0.00,0.02,-0.07,0.00,0.91,
56454.8,45.27506156815251,3.1201201833557404,2.2102990924128827,-0.01,0.00,0.02,-0.07,0.00,0.92,
56454.8,45.24984640857911,3.119013181239833,2.209887355800265,-0.01,-0.00,0.03,-0.07,0.00,0.92,
56454.9,44.9777244866834,3.1236189256234,2.2074605542108006,-0.01,0.02,0.01,-0.07,0.00,0.92,
56454.9,45.23539322256412,3.1267013109523276,2.2115028847372002,-0.01,0.02,0.01,-0.07,0.01,0.92,
56454.9,45.41053732340105,3.1283812009919876,2.214123412611318,-0.01,0.02,0.01,-0.07,0.01,0.92,
56455.0,45.96738300142831,3.1046535372499386,2.222195247187787,-0.01,0.01,-0.01,-0.06,0.00,0.93,
56455.0,45.59153649527508,3.1142211726074898,2.2251740143948795,-0.01,0.01,-0.01,-0.06,-0.00,0.92,
56455.0,44.870570533479956,3.0946017759354,2.23472637115757,-0.01,0.01,-0.01,-0.06,-0.00,0.92,
56455.1,45.95001414580849,3.1044796076305317,2.2467991256513273,-0.01,0.03,-0.02,-0.08,-0.00,0.93,
56455.1,46.16320396159695,3.1001226668263913,2.2408874545789423,-0.01,0.02,-0.01,-0.07,-0.00,0.93,
56455.1,46.849470648023335,3.087330296886367,2.2226030452221193,-0.02,0.02,-0.01,-0.08,0.00,0.92,
56455.2,44.43915053193523,3.113696847823064,2.2164512679912245,-0.01,0.03,-0.02,-0.07,-0.00,0.93,
56455.2,44.791585147212636,3.1138531340197075,2.2194716634646974,-0.01,0.03,-0.02,-0.07,-0.01,0.92,
56455.2,46.270146963241864,3.1144760142719323,2.232192128128786,-0.01,0.02,-0.02,-0.07,-0.01,0.92,
56455.3,45.2769665503333,3.117935096301123,2.2400537315304856,0.01,0.00,-0.04,-0.07,-0.01,0.92,
56455.3,44.737010405256186,3.1278635391319094,2.244478888182429,0.01,-0.00,-0.03,-0.08,-0.01,0.93,
56455.3,46.12111663869382,3.1185953061867218,2.257769363251915,0.01,-0.00,-0.03,-0.07,-0.01,0.93,
56455.4,46.97501782862887,3.072708087282888,2.242948410487106,0.01,0.04,-0.04,-0.07,-0.01,0.93,
56455.4,46.8060370037883,3.108172103893986,2.23655423709807,0.02,0.04,-0.04,-0.07,-0.01,0.93,
56455.4,46.742994127462566,3.123955405297944,2.233265279373228,0.02,0.04,-0.04,-0.07,-0.01,0.93,
56455.5,45.83196482805423,3.1301947596446142,2.239099221462995,0.02,0.09,-0.04,-0.07,-0.01,0.93,
56455.5,46.05249721784911,3.133099707109893,2.226527482290757,0.03,0.10,-0.05,-0.07,-0.00,0.94,
56455.5,46.650571271957645,3.1185177382130873,2.23127801442373,0.03,0.10,-0.05,-0.08,-0.00,0.93,
56455.6,46.22447620038544,3.1380143589255716,2.2373578357791146,0.05,0.14,-0.12,-0.06,-0.00,0.92,
56455.6,45.52634182536523,3.137959354876483,2.2374038804302487,0.06,0.13,-0.13,-0.07,-0.00,0.92,
56455.6,44.052002224643545,3.137837616357378,2.237450632411752,0.06,0.12,-0.13,-0.08,0.00,0.91,
56455.7,46.2674550845408,3.1424143460917984,2.232237413616245,0.02,0.09,-0.15,-0.08,-0.01,0.94,
56455.7,47.39958755094816,3.1194460859590234,2.2449892661243567,0.02,0.10,-0.15,-0.08,-0.01,0.95,
56455.7,47.197881308380786,3.129675557960917,2.243252503909618,0.03,0.11,-0.15,-0.09,-0.00,0.95,
56455.8,45.8609583414913,3.1756281460073743,2.274381347648323,0.01,-0.06,-0.07,-0.08,0.00,0.94,
56455.8,45.80381861810214,3.182099372254072,2.2780222186949137,0.02,-0.03,-0.07,-0.09,-0.01,0.93,
56455.8,45.623114755570995,3.1717571421687443,2.26219513922645,0.02,-0.01,-0.07,-0.09,-0.01,0.94,
56455.9,46.453620956821005,3.174503678278118,2.2064584558416365,0.01,-0.08,0.02,-0.12,0.00,0.91,
56455.9,45.84114854582071,3.1970608608548794,2.216352603650302,0.01,-0.08,0.02,-0.11,0.00,0.91,
56455.9,45.66873000204845,3.2037201382349765,2.219199365375582,0.01,-0.08,0.02,-0.11,0.00,0.91,
56456.0,45.888165140916236,3.1761202626340905,2.2625063460030344,-0.00,-0.06,0.02,-0.09,0.00,0.91,
56456.0,45.78401904595095,3.15210111632146,2.2310464649046042,-0.00,-0.07,0.02,-0.09,0.00,0.91,
56456.0,45.77249829318911,3.1693324839850168,2.2345659608347974,-0.00,-0.09,0.02,-0.09,0.00,0.91,
56456.1,44.97805909551901,3.123092060382122,2.2450370905010866,0.03,-0.06,-0.01,-0.07,0.00,0.93,
56456.1,45.65586928314912,3.141031171335491,2.2466318075085696,0.03,-0.05,-0.02,-0.08,-0.00,0.93,
56456.1,46.650010718112384,3.166085415052058,2.248504743916719,0.03,-0.05,-0.02,-0.07,0.00,0.93,
56456.2,44.57367945323787,3.1768216253636785,2.241379487940999,0.02,-0.09,-0.02,-0.07,-0.01,0.93,
56456.2,47.53071954010375,3.1742070793657917,2.2249005499132504,0.02,-0.09,-0.03,-0.07,-0.00,0.92,
56456.2,47.006243202366214,3.15819975246917,2.223805060774115,0.02,-0.09,-0.03,-0.07,-0.01,0.92,
56456.3,46.23166988115398,3.165124160368318,2.2298269946664147,0.02,0.01,-0.02,-0.06,0.00,0.92,
56456.3,46.26427347316717,3.165871647236888,2.2268239988045635,0.02,0.01,-0.01,-0.06,-0.00,0.92,
56456.3,45.35116977543137,3.166316706009211,2.224515615363955,0.02,0.02,-0.01,-0.07,0.00,0.92,
56456.4,45.884522444937794,3.1473193431002073,2.21564079131751,0.01,-0.02,-0.02,-0.06,0.01,0.92,
56456.4,46.63549828188823,3.1831222651444375,2.230443245331178,0.01,-0.02,-0.02,-0.07,0.00,0.93,
56456.4,46.77122512827732,3.189046824428089,2.2327945182237685,0.01,-0.02,-0.02,-0.07,0.00,0.92,
56456.5,45.14520794059985,3.166316706009211,2.2185370641960684,0.02,-0.02,-0.00,-0.07,-0.00,0.93,
56456.5,45.50310978383786,3.161219660199414,2.22251277559792,0.02,-0.02,-0.00,-0.07,-0.00,0.92,
56456.5,45.81636716283822,3.1567305007605904,2.2258110909698994,0.02,-0.02,-0.00,-0.07,-0.00,0.92,
56456.6,45.78033420585743,3.185465566198689,2.2358192741697036,0.01,-0.01,-0.02,-0.07,-0.00,0.93,
56456.6,46.251298360154166,3.1776106653798846,2.216710932544617,0.02,-0.01,-0.02,-0.07,0.00,0.94,
56456.6,46.76075918973086,3.169575840935668,2.197126228246219,0.02,-0.01,-0.02,-0.07,-0.00,0.93,
56456.7,44.832124642938794,3.175436043635692,2.196039659836138,0.03,-0.00,-0.03,-0.06,0.00,0.94,
56456.7,45.73397642890895,3.1750132032856,2.2061123281497874,0.04,0.00,-0.03,-0.07,0.00,0.94,
56456.7,46.18977159501874,3.1781617095033345,2.215275745012192,0.04,0.01,-0.02,-0.07,0.01,0.93,
56456.8,45.8661629090553,3.218047319534482,2.2296565338625314,0.02,-0.05,0.00,-0.06,0.01,0.92,
56456.8,46.743473341205615,3.2064296545261755,2.232172445981552,0.02,-0.05,0.00,-0.05,0.01,0.92,
56456.8,47.031419285409626,3.2025650654555173,2.2330657340393563,0.02,-0.04,-0.00,-0.05,0.01,0.91,
56456.9,46.13597945205022,3.1895753289167126,2.214525377209722,0.01,-0.09,0.03,-0.06,0.01,0.91,
56456.9,46.31681983901745,3.1846530118350582,2.2267680933080287,0.00,-0.10,0.03,-0.06,0.01,0.92,
56456.9,46.09487064739417,3.174904479446674,2.233778203652745,0.00,-0.10,0.02,-0.05,0.01,0.91,
56457.0,45.98698185356373,3.1975780433445387,2.2262517117863,0.03,0.04,0.00,-0.07,0.00,0.92,
56457.0,45.34531287795906,3.1904092270689737,2.2293462227942173,0.03,0.04,0.01,-0.07,0.00,0.91,
56457.0,45.17367042869109,3.2013551982724326,2.213351360914467,0.02,0.04,0.01,-0.07,0.01,0.92,
56457.1,45.462201882442955,3.183632878603481,2.20423560082138,0.02,0.01,0.01,-0.05,0.01,0.93,
56457.1,44.954878489436496,3.1757555169201557,2.2125488519981418,0.02,0.01,0.01,-0.05,0.01,0.92,
56457.1,44.65842585671824,3.1777583415722863,2.205785923188618,0.02,0.02,0.01,-0.05,0.01,0.92,
56457.2,45.82857732899855,3.210374676489285,2.2035084869554216,0.01,-0.01,0.00,-0.07,0.00,0.92,
56457.2,46.03766718677218,3.211247227318361,2.2055667683093354,0.01,-0.01,0.00,-0.07,0.00,0.92,
56457.2,46.07644734568844,3.2037201382349765,2.2307895590525546,0.01,-0.02,0.00,-0.07,0.00,0.92,
56457.3,44.68314559204622,3.1760810767672947,2.2171010133737195,0.01,0.02,-0.00,-0.06,0.01,0.92,
56457.3,45.70133477263,3.183212441185058,2.215370022339745,0.02,0.01,-0.01,-0.06,0.01,0.92,
56457.3,45.89758817192904,3.184937011107513,2.215154158354903,0.01,0.01,-0.01,-0.05,0.01,0.92,
56457.4,45.67954246706068,3.1895011717592925,2.2143596782446586,0.03,-0.02,-0.03,-0.07,0.01,0.93,
56457.4,45.98646105105284,3.1920852665640775,2.2262604191217057,0.03,-0.02,-0.02,-0.07,0.01,0.92,
56457.4,46.264151348533346,3.1943924187036052,2.2366833809966864,0.03,-0.02,-0.02,-0.06,0.01,0.92,
56457.5,45.320203000427966,3.2140818249979883,2.2172762119269205,0.03,0.03,-0.01,-0.06,0.01,0.92,
56457.5,43.85754895112129,3.1672946759803793,2.2313794119789954,0.03,0.03,-0.01,-0.06,0.01,0.92,
56457.5,44.76884742764773,3.1735145793640416,2.2178955206639483,0.03,0.03,-0.01,-0.06,0.01,0.92,
56457.6,45.760059003458466,3.249119851861734,2.224001942134028,0.03,0.04,-0.01,-0.07,0.02,0.91,
56457.6,46.95380921714446,3.215266686591818,2.211842875528528,0.03,0.03,-0.01,-0.06,0.01,0.92,
56457.6,46.49290483503907,3.214416897797113,2.21737288344045,0.02,0.02,-0.01,-0.06,0.01,0.92,
56457.7,45.70243319561881,3.1953825553412876,2.2446945802100338,0.02,0.04,0.00,-0.05,0.02,0.92,
56457.7,45.92186951769276,3.1974920407543035,2.241439991902223,0.01,0.04,0.00,-0.06,0.01,0.92,
56457.7,47.18169666300694,3.2104491428908375,2.2127347677091205,0.01,0.04,0.00,-0.06,0.01,0.93,
56457.8,46.00772435146081,3.1798372258753487,2.211728746138349,-0.00,-0.01,-0.01,-0.05,0.02,0.93,
56457.8,46.15163160712739,3.1798372258753487,2.2158969587841404,-0.00,-0.02,-0.01,-0.05,0.01,0.93,
56457.8,46.044706536148105,3.210791664023366,2.238495412662588,-0.00,-0.02,-0.01,-0.04,0.02,0.93,
56457.9,45.82697677132978,3.1794879209001046,2.1938270227938825,0.04,-0.07,-0.04,-0.04,0.02,0.93,
56457.9,45.77236065574945,3.2078539526303977,2.205765523372721,0.04,-0.07,-0.04,-0.05,0.01,0.93,
56457.9,45.752513592151416,3.2268648216796936,2.2131638769063584,0.04,-0.06,-0.04,-0.05,0.02,0.93,
56458.0,45.81345435568028,3.199319425770311,2.1980772339614414,0.04,0.01,-0.02,-0.05,0.02,0.92,
56458.0,45.7363542491091,3.203145560036333,2.208793120099224,0.04,0.01,-0.02,-0.05,0.02,0.92,
56458.0,45.67089883065583,3.2090020753968598,2.220262654745799,0.03,0.02,-0.02,-0.06,0.02,0.92,
56458.1,46.13452178141657,3.2343613729571103,2.198118756770547,0.00,-0.00,0.01,-0.04,0.01,0.92,
56458.1,45.731999737601676,3.2328400560228174,2.19963944571577,0.01,0.01,0.01,-0.04,0.01,0.92,
56458.1,44.61272127992194,3.2284755531610485,2.204314162339091,0.01,0.02,0.01,-0.05,0.01,0.91,
56458.2,45.86144459129041,3.2208428545315897,2.19785728081572,-0.01,-0.03,0.03,-0.05,0.01,0.92,
56458.2,45.8548634279942,3.2280737816042224,2.2009271650129696,-0.01,-0.03,0.03,-0.04,0.01,0.92,
56458.2,45.83336884847108,3.2545346230729137,2.211844564634443,-0.01,-0.03,0.03,-0.04,0.01,0.93,
56458.3,45.263369295711954,3.2104491428908375,2.2096653559695647,0.00,-0.01,0.03,-0.06,0.01,0.92,
56458.3,45.26085394687113,3.218047319534482,2.21218601134151,0.00,-0.02,0.03,-0.05,0.01,0.92,
56458.3,45.17005756029098,3.2096059566123074,2.222847342048237,-0.00,-0.02,0.03,-0.05,0.00,0.93,
56458.4,44.405083042372524,3.2010159215593155,2.226655133681521,0.01,0.01,0.01,-0.05,0.01,0.92,
56458.4,44.933722302965286,3.225376101954542,2.204589568844322,0.01,-0.00,0.01,-0.05,0.01,0.92,
56458.4,45.18528189576779,3.236104754054633,2.1950382783771167,0.01,-0.00,0.02,-0.04,0.01,0.92,
