Time,Column,Value,Is Positive Peak
56453.400000,magr,0.001072,1
56453.600000,aclz,0.014006,0
56453.600000,magr,-0.002569,0
56453.700000,aclx,0.036129,1
56453.700000,aclz,0.014064,1
56453.700000,magr,0.002423,1
56453.800000,aclz,0.014042,0
56453.800000,magr,-0.000125,0
56453.900000,magr,0.002319,1
56454.000000,gyry,0.000582,1
56454.000000,gyrz,0.002828,1
56454.000000,magphi,0.026638,1
56454.200000,gyry,-0.000547,0
56454.200000,gyrz,0.002553,0
56454.300000,gyrx,-0.001204,0
56454.300000,gyrz,0.002619,1
56454.500000,gyry,-0.000424,1
56454.500000,magr,-0.003010,0
56454.600000,magr,-0.000436,1
56454.700000,magr,-0.001635,0
56454.900000,magr,0.003275,1
56455.000000,gyry,-0.000779,0
56455.000000,magr,-0.000531,0
56455.200000,gyry,-0.000734,1
56455.200000,magr,0.004392,1
56455.300000,gyry,-0.000806,0
56455.300000,magr,0.002973,0
56455.400000,magr,0.005276,1
56455.500000,magr,0.002598,0
56455.500000,magphi,-0.021924,0
56455.600000,magr,0.004918,1
56455.700000,gyry,-0.000000,1
56455.800000,gyrz,-0.000084,0
56455.900000,magr,-0.000487,0
56456.000000,gyrz,-0.000024,1
56456.000000,magr,0.001973,1
56456.000000,magphi,-0.009487,1
56456.100000,magphi,-0.012273,0
56456.300000,magr,-0.005214,0
56456.600000,magr,0.004782,1
56456.800000,gyrz,-0.000452,0
56456.800000,magr,-0.000518,0
56456.900000,gyry,-0.002259,0
56456.900000,gyrz,-0.000378,1
56457.000000,gyrz,-0.000386,0
56457.000000,magr,-0.000472,1
56457.100000,gyry,-0.002115,1
56457.100000,gyrz,-0.000368,1
56457.100000,magr,-0.001669,0
56457.200000,gyry,-0.002156,0
56457.300000,gyry,-0.002101,1
56457.300000,magr,0.000917,1
56457.400000,acly,-0.030173,0
56457.400000,gyry,-0.002174,0
56457.500000,magr,-0.002766,0
56457.500000,magtheta,-0.034873,0
56457.600000,acly,-0.030026,1
56457.600000,magr,-0.002640,1
56457.600000,magtheta,-0.034810,1
56457.700000,gyrx,0.001027,1
56457.700000,gyry,-0.001865,1
56457.700000,magr,-0.003739,0
56457.800000,aclx,0.019153,0
56457.800000,gyrx,0.000981,0
56457.900000,aclz,0.024853,1
56457.900000,gyry,-0.002155,0
56457.900000,magr,-0.000969,1
56458.000000,acly,-0.030186,0
56458.000000,gyrx,0.001246,1
56458.000000,gyry,-0.002132,1
56458.000000,gyrz,-0.000706,0
56458.000000,magr,-0.007019,0
56458.200000,aclx,0.019305,1
56458.200000,acly,-0.030091,1
56458.200000,aclz,0.024787,0
56458.200000,magr,-0.006395,1
56458.300000,gyry,-0.002278,0
56458.400000,gyrz,-0.000486,1
56458.400000,magr,-0.009428,0
56458.500000,aclx,0.019127,0
56458.500000,aclz,0.024952,1
56458.500000,gyrx,0.001039,0
56458.500000,magr,-0.006562,1
56458.600000,aclx,0.019140,1
56458.600000,acly,-0.030204,0
56458.600000,aclz,0.024876,0
56458.600000,gyry,-0.002133,1
56458.600000,magr,-0.011139,0
56458.600000,magtheta,-0.035395,0
56458.700000,aclx,0.019116,0
56458.700000,aclz,0.024880,1
56458.700000,magr,-0.005757,1
56458.700000,magtheta,-0.035349,1
56458.800000,aclx,0.019221,1
56458.800000,aclz,0.024756,0
56458.800000,gyrx,0.001162,1
56458.800000,gyrz,-0.000665,0
56458.800000,magr,-0.006714,0
56458.800000,magtheta,-0.035470,0
56458.900000,aclx,0.019176,0
56458.900000,aclz,0.024882,1
56458.900000,gyrx,0.001155,0
56458.900000,magtheta,-0.035393,1
56459.000000,acly,-0.029943,1
56459.000000,aclz,0.024864,0
56459.000000,gyrx,0.001193,1
56459.000000,gyry,-0.002282,0
56459.000000,gyrz,-0.000630,1
56459.100000,acly,-0.030012,0
56459.100000,gyrx,0.001184,0
56459.100000,magtheta,-0.035517,0
56459.200000,aclz,0.024915,1
56459.200000,gyrx,0.001265,1
56459.200000,gyry,-0.002225,1
56459.200000,gyrz,-0.000699,0
56459.200000,magr,-0.003137,1
56459.200000,magtheta,-0.035482,1
56459.300000,magtheta,-0.035504,0
56459.400000,aclx,0.019370,1
56459.400000,acly,-0.029799,1
56459.400000,magr,-0.006459,0
56459.400000,magtheta,-0.035475,1
56459.500000,aclx,0.019362,0
56459.500000,aclz,0.024882,0
56459.500000,gyry,-0.002326,0
56459.600000,aclz,0.024969,1
56459.600000,gyrx,0.001133,0
56459.600000,magphi,0.025481,1
56459.700000,acly,-0.030085,0
56459.700000,gyrx,0.001172,1
56459.700000,gyry,-0.002265,1
56459.700000,gyrz,-0.000576,1
56459.700000,magr,0.001473,1
56459.700000,magphi,0.021094,0
56459.700000,magtheta,-0.035677,0
56459.800000,aclx,0.019524,1
56459.800000,aclz,0.024931,0
56459.800000,gyrz,-0.000601,0
56459.900000,aclx,0.019416,0
56459.900000,aclz,0.025012,1
56459.900000,gyry,-0.002271,0
56459.900000,magtheta,-0.035600,1
56460.000000,acly,-0.029894,1
56460.000000,aclz,0.025007,0
56460.000000,gyry,-0.002211,1
56460.000000,magr,-0.004538,0
56460.100000,gyrx,0.001098,0
56460.100000,magr,0.000543,1
56460.200000,acly,-0.029990,0
56460.200000,aclz,0.025085,1
56460.200000,gyrz,-0.000442,1
56460.200000,magr,-0.000700,0
56460.300000,aclx,0.019671,1
56460.300000,acly,-0.029932,1
56460.300000,aclz,0.025010,0
56460.300000,gyrx,0.001177,1
56460.300000,magr,0.001769,1
56460.400000,aclx,0.019643,0
56460.400000,acly,-0.030004,0
56460.400000,aclz,0.025013,1
56460.400000,gyry,-0.002290,0
56460.400000,magr,-0.000749,0
56460.500000,aclx,0.019683,1
56460.500000,acly,-0.029943,1
56460.500000,aclz,0.024925,0
56460.500000,gyry,-0.002229,1
56460.500000,gyrz,-0.000530,0
56460.500000,magtheta,-0.035895,0
56460.600000,gyrx,0.001025,0
56460.600000,magr,-0.000682,1
56460.600000,magtheta,-0.035879,1
56460.700000,aclx,0.019532,0
56460.700000,aclz,0.025071,1
56460.700000,gyrx,0.001069,1
56460.700000,magr,-0.003089,0
56460.800000,aclz,0.025028,0
56460.800000,gyrx,0.000976,0
56460.800000,gyry,-0.002243,0
56460.800000,gyrz,-0.000433,1
56460.900000,aclx,0.019552,1
56460.900000,aclz,0.025072,1
56460.900000,gyrx,0.000977,1
56460.900000,magr,0.002061,1
56461.000000,acly,-0.030093,0
56461.000000,aclz,0.025010,0
56461.000000,gyry,-0.002159,1
56461.000000,gyrz,-0.000444,0
56461.000000,magtheta,-0.036106,0
56461.100000,aclx,0.019459,0
56461.100000,gyrx,0.000847,0
56461.100000,gyry,-0.002198,0
56461.100000,gyrz,-0.000397,1
56461.100000,magtheta,-0.036035,1
56461.200000,aclz,0.025099,1
56461.200000,gyrx,0.000899,1
56461.200000,gyry,-0.002111,1
56461.200000,gyrz,-0.000430,0
56461.300000,aclz,0.025002,0
56461.300000,magr,-0.002945,0
56461.300000,magtheta,-0.036071,0
56461.400000,aclz,0.025040,1
56461.400000,gyrx,0.000730,0
56461.400000,gyry,-0.002255,0
56461.400000,gyrz,-0.000261,1
56461.500000,acly,-0.029838,1
56461.500000,gyry,-0.002228,1
56461.500000,gyrz,-0.000300,0
56461.500000,magtheta,-0.035988,1
56461.600000,gyry,-0.002357,0
56461.700000,gyrx,0.000935,1
56461.700000,gyrz,-0.000196,1
56461.700000,magr,0.006877,1
56461.800000,gyry,-0.002230,1
56461.800000,gyrz,-0.000239,0
56461.900000,gyry,-0.002266,0
56461.900000,gyrz,-0.000201,1
56462.100000,magr,-0.003134,0
56462.200000,aclx,0.020302,1
56462.200000,gyrx,0.000572,0
56462.300000,gyry,-0.001947,1
56462.300000,magr,-0.002856,1
56462.300000,magtheta,-0.036609,0
56462.400000,aclx,0.020180,0
56462.400000,acly,-0.030593,0
56462.400000,aclz,0.024565,0
56462.400000,gyry,-0.001964,0
56462.500000,aclx,0.020182,1
56462.500000,aclz,0.024617,1
56462.500000,magr,-0.006147,0
56462.600000,aclx,0.020181,0
56462.600000,gyry,-0.001751,1
56462.600000,gyrz,-0.000482,0
56462.600000,magr,-0.005868,1
56462.600000,magphi,0.031190,1
56462.700000,aclx,0.020188,1
56462.700000,aclz,0.024498,0
56462.700000,gyry,-0.001809,0
56462.700000,gyrz,-0.000459,1
56462.700000,magphi,0.031190,0
56462.800000,acly,-0.030198,1
56462.800000,aclz,0.024548,1
56462.800000,magr,-0.008892,0
56462.800000,magtheta,-0.036397,1
56462.900000,acly,-0.030229,0
56462.900000,aclz,0.024502,0
56462.900000,gyrx,0.001371,1
56462.900000,gyry,-0.001794,1
56462.900000,magr,-0.008488,1
56462.900000,magtheta,-0.036443,0
56463.000000,aclx,0.020136,0
56463.000000,aclz,0.024528,1
56463.000000,gyrz,-0.000817,0
56463.100000,acly,-0.030064,1
56463.100000,magr,-0.010116,0
56463.100000,magtheta,-0.036320,1
56463.200000,acly,-0.030068,0
56463.200000,gyrz,-0.000768,1
56463.300000,gyrx,0.001102,0
56463.300000,gyry,-0.002168,0
56463.300000,gyrz,-0.000784,0
56463.300000,magtheta,-0.036405,0
56463.400000,acly,-0.029920,1
56463.400000,aclz,0.024265,0
56463.400000,gyrx,0.001142,1
56463.400000,gyry,-0.001956,1
56463.400000,magtheta,-0.036379,1
56463.500000,aclz,0.024300,1
56463.600000,aclx,0.020663,1
56463.600000,aclz,0.024211,0
56463.600000,gyry,-0.002142,0
56463.600000,gyrz,-0.000729,1
56463.600000,magtheta,-0.036534,0
56463.700000,acly,-0.030169,0
56463.700000,gyrx,0.001040,0
56463.700000,gyrz,-0.000773,0
56463.800000,gyrx,0.001083,1
56463.800000,gyry,-0.002067,1
56463.900000,aclx,0.020518,0
56463.900000,acly,-0.030101,1
56463.900000,aclz,0.024351,1
56463.900000,gyry,-0.002079,0
56463.900000,gyrz,-0.000652,1
56463.900000,magr,-0.000364,1
56463.900000,magtheta,-0.036474,1
56464.000000,acly,-0.030166,0
56464.000000,gyrx,0.001076,0
56464.000000,magr,-0.001566,0
56464.000000,magphi,0.032437,1
56464.000000,magtheta,-0.036558,0
56464.100000,aclz,0.024123,0
56464.100000,gyry,-0.001732,1
56464.100000,gyrz,-0.000744,0
56464.100000,magphi,0.032395,0
56464.200000,aclx,0.020818,1
56464.200000,aclz,0.024141,1
56464.200000,gyrx,0.002039,1
56464.200000,gyry,-0.001822,0
56464.200000,gyrz,-0.000580,1
56464.200000,magphi,0.032426,1
56464.300000,acly,-0.029605,1
56464.300000,aclz,0.024103,0
56464.300000,gyry,-0.001814,1
56464.300000,gyrz,-0.000604,0
56464.300000,magphi,0.032409,0
56464.400000,acly,-0.029670,0
56464.400000,aclz,0.024298,1
56464.400000,gyry,-0.001900,0
56464.400000,magr,0.001137,1
56464.500000,magr,-0.001352,0
56464.500000,magtheta,-0.036246,1
56464.600000,acly,-0.029456,1
56464.600000,magtheta,-0.036254,0
56464.700000,aclz,0.024186,0
56464.700000,gyry,-0.001276,1
56464.800000,acly,-0.029566,0
56464.800000,magr,0.003588,1
56464.900000,acly,-0.029554,1
56464.900000,gyry,-0.001799,0
56464.900000,gyrz,0.000005,1
56464.900000,magtheta,-0.036080,1
56465.000000,gyrx,0.000365,0
56465.100000,gyry,-0.001600,1
56465.100000,gyrz,-0.000195,0
56465.100000,magtheta,-0.036182,0
56465.200000,acly,-0.029905,0
56465.200000,gyry,-0.001602,0
56465.200000,gyrz,-0.000185,1
56465.300000,acly,-0.029900,1
56465.300000,gyry,-0.001541,1
56465.300000,gyrz,-0.000254,0
56465.300000,magr,0.000724,0
56465.400000,aclx,0.019053,0
56465.400000,gyrz,-0.000241,1
56465.400000,magr,0.003128,1
56465.400000,magtheta,-0.035980,1
56465.500000,aclx,0.019138,1
56465.500000,gyry,-0.001612,0
56465.600000,acly,-0.030121,0
56465.600000,magtheta,-0.036109,0
56465.700000,gyrx,0.001670,1
56465.700000,gyry,-0.001400,1
56465.700000,magr,-0.004426,0
56465.700000,magphi,0.033625,1
56465.800000,aclx,0.018604,0
56465.800000,acly,-0.030057,1
56465.900000,acly,-0.030065,0
56466.000000,gyrx,0.001411,0
56466.000000,gyry,-0.002415,0
56466.000000,magr,0.000809,1
56466.100000,aclx,0.020280,1
56466.100000,gyry,0.000717,1
56466.100000,magr,-0.000446,0
56466.300000,aclz,0.026959,1
56466.400000,gyry,-0.000528,0
56466.500000,gyry,0.000172,1
56466.600000,gyrx,0.021567,1
56466.600000,gyry,-0.001537,0
56466.600000,magr,-0.000354,1
56466.700000,magr,-0.001556,0
56466.900000,gyrz,-0.022164,0
56467.100000,magr,-0.001292,1
56467.200000,gyrx,0.016339,0
56467.200000,gyry,0.014955,1
56467.200000,magr,-0.002452,0
56467.400000,magr,-0.002234,1
56467.500000,aclx,-0.014772,0
56467.500000,magr,-0.003351,0
56467.900000,gyrx,0.030128,1
56468.000000,gyrz,0.006069,1
56468.100000,magr,-0.002535,1
56468.200000,gyry,-0.007459,0
56468.200000,magr,-0.003639,0
56468.500000,magr,-0.003165,1
56468.600000,aclx,0.010803,1
56468.600000,magr,-0.004240,0
56468.600000,magphi,0.005061,0
56468.700000,gyry,0.013528,1
56468.800000,gyry,0.011837,0
56468.900000,gyry,0.017667,1
56469.000000,aclz,-0.039525,0
56469.200000,gyrx,0.000195,0
56469.200000,gyry,0.016221,0
56469.200000,gyrz,-0.015275,0
56469.200000,magtheta,0.033387,1
56469.300000,acly,0.036247,1
56469.300000,gyrx,0.001039,1
56469.300000,gyry,0.016629,1
56469.400000,acly,0.036143,0
56469.400000,magtheta,0.033078,0
56469.500000,gyrx,0.000497,0
56469.600000,gyrx,0.000520,1
56469.700000,aclx,-0.025607,0
56469.700000,gyrx,0.000452,0
56469.800000,aclz,-0.033932,1
56469.800000,gyrx,0.001509,1
56469.900000,magr,-0.000292,1
56470.000000,acly,0.039296,1
56470.000000,aclz,-0.034266,0
56470.000000,gyry,-0.008267,0
56470.100000,magr,-0.002648,0
56470.100000,magtheta,0.038037,1
56470.200000,magr,-0.002528,1
56470.500000,magr,-0.007912,0
56470.500000,magphi,0.015018,1
56470.600000,gyrx,-0.016759,0
56470.600000,gyrz,0.015406,1
56470.700000,magr,-0.000007,1
56470.800000,gyry,-0.001483,1
56470.800000,magr,-0.001226,0
56471.000000,magr,0.001321,1
56471.200000,gyry,-0.002000,0
56471.300000,gyry,-0.001952,1
56471.400000,gyry,-0.002001,0
56471.400000,magr,-0.005836,0
56471.500000,magr,-0.005571,1
56471.600000,gyry,-0.001847,1
56471.700000,magr,-0.013330,0
56471.800000,gyry,-0.001952,0
56471.900000,gyry,-0.001938,1
56471.900000,magr,-0.009819,1
56472.100000,gyry,-0.002004,0
56472.100000,magr,-0.012547,0
56472.200000,gyry,-0.001925,1
56472.200000,magr,-0.009540,1
56472.400000,magr,-0.013401,0
56472.600000,gyry,-0.002201,0
56472.700000,magr,-0.009329,1
56472.800000,gyry,-0.001780,1
56472.800000,magr,-0.012561,0
56472.900000,magr,-0.009552,1
56473.200000,gyry,-0.001901,0
56473.300000,gyry,-0.001827,1
56473.300000,magr,-0.020480,0
56473.400000,magphi,-0.047114,0
56473.500000,gyrx,-0.002669,1
56473.500000,magr,-0.013896,1
56473.600000,gyrx,-0.002861,0
56473.600000,magr,-0.014484,0
56473.600000,magtheta,-0.020492,0
56473.700000,acly,-0.024046,0
56473.700000,aclz,0.015178,1
56473.700000,gyry,-0.007388,0
56473.900000,aclx,0.014899,1
56474.200000,gyrx,0.010751,1
56474.200000,gyrz,-0.021240,0
56474.400000,gyrz,-0.019244,1
56474.500000,gyry,0.005078,1
56474.500000,gyrz,-0.019664,0
56474.600000,gyrx,0.007123,0
56474.600000,gyry,0.003021,0
56474.800000,gyry,0.005016,1
56475.000000,magphi,-0.011368,1
56475.100000,aclx,-0.001076,0
56475.500000,gyrx,0.036819,1
56475.500000,magtheta,0.022601,1
56475.600000,gyry,-0.014337,0
56475.600000,gyrz,0.003341,1
56475.700000,gyry,-0.014291,1
56475.800000,gyry,-0.014592,0
56475.800000,magr,-0.004287,1
56475.900000,magr,-0.005311,0
56475.900000,magtheta,0.021191,0
56476.300000,aclx,0.027163,1
56476.400000,aclz,-0.054933,0
56476.500000,magr,-0.001994,1
56476.500000,magphi,-0.023172,0
56476.600000,magr,-0.003122,0
56476.800000,acly,0.031854,1
56476.800000,gyrx,-0.012459,0
56476.900000,acly,0.031555,0
56476.900000,gyry,0.012477,1
56476.900000,gyrz,-0.010356,0
56476.900000,magr,0.002049,1
56477.000000,acly,0.031616,1
56477.100000,acly,0.031440,0
56477.200000,acly,0.031462,1
56477.300000,acly,0.031341,0
56477.400000,gyrx,-0.005222,1
56477.500000,gyry,0.005825,0
56477.700000,acly,0.033171,1
56477.700000,magtheta,0.038220,1
56477.800000,gyry,0.007831,1
56477.900000,aclx,0.001122,0
56477.900000,magr,-0.000734,0
56478.000000,gyry,0.004497,0
56478.100000,gyrz,0.017048,1
56478.200000,aclx,0.002957,1
56478.200000,gyrx,-0.023850,0
56478.200000,gyry,0.005645,1
56478.200000,magphi,0.002528,1
56478.400000,magr,0.012864,1
56478.700000,magphi,-0.012681,0
56478.800000,magphi,-0.010372,1
56479.100000,magphi,-0.018283,0
56479.200000,magphi,-0.015656,1
56479.300000,magphi,-0.018180,0
56479.600000,magr,0.000201,0
56479.800000,magr,0.009712,1
56479.900000,magphi,-0.004307,1
56480.000000,magphi,-0.007331,0
56480.500000,magr,0.003573,0
56480.600000,magr,0.005848,1
56480.700000,aclx,-0.003171,0
56480.800000,aclx,-0.003161,1
56480.800000,gyry,-0.000159,0
56480.900000,aclx,-0.003187,0
56480.900000,gyry,-0.000101,1
56481.100000,magr,0.001502,0
56481.200000,magr,0.003872,1
56481.300000,acly,-0.022808,0
56481.300000,magr,-0.001179,0
56481.400000,aclz,0.020845,1
56481.400000,magr,0.001312,1
56481.400000,magtheta,-0.017232,0
56481.500000,gyry,-0.005369,0
56481.600000,aclx,0.001969,1
56481.900000,gyrx,0.016834,1
56482.000000,gyrz,-0.020159,0
56482.400000,gyrx,0.013957,0
56482.500000,gyry,0.018793,1
56482.700000,magr,-0.000502,0
56482.800000,aclx,-0.029983,0
56482.800000,gyrx,0.017150,1
56483.200000,gyrz,0.007837,1
56483.400000,magr,-0.000363,1
56483.500000,gyry,0.000667,0
56483.500000,magr,-0.001565,0
56483.500000,magphi,0.017812,1
56483.600000,magphi,0.017808,0
56483.800000,aclx,-0.011950,1
56484.000000,magr,-0.001240,1
56484.100000,magr,-0.002403,0
56484.200000,aclz,-0.026219,0
56484.200000,magr,-0.002293,1
56484.200000,magtheta,0.033389,1
56484.300000,acly,0.038567,1
56484.300000,gyry,0.014131,1
56484.300000,magr,-0.004627,0
56484.400000,gyrx,-0.003005,0
56484.400000,gyry,0.013727,0
56484.500000,gyry,0.013967,1
56484.600000,aclz,-0.024002,1
56484.600000,gyrz,-0.013724,0
56484.700000,aclz,-0.024177,0
56484.700000,gyry,0.011798,0
56484.800000,gyry,0.011844,1
56484.900000,acly,0.037208,0
56484.900000,aclz,-0.023914,1
56484.900000,magtheta,0.030730,0
56485.200000,aclx,-0.047731,0
56485.200000,gyrx,0.001165,1
56485.200000,magphi,0.020476,1
56485.400000,acly,0.040030,1
56485.400000,aclz,-0.026008,0
56485.400000,magtheta,0.033906,1
56485.500000,gyry,-0.012838,0
56485.700000,magphi,0.020268,0
56485.900000,gyry,-0.004876,1
56485.900000,magr,0.008587,1
56486.000000,gyry,-0.005198,0
56486.100000,gyrx,-0.020971,0
56486.100000,gyry,-0.003973,1
56486.100000,gyrz,0.015349,1
56486.100000,magr,0.007824,0
56486.100000,magphi,0.021935,1
56486.200000,magphi,0.017706,0
56486.300000,gyry,-0.005239,0
56486.400000,gyry,-0.005169,1
56486.400000,magr,0.016011,1
56486.600000,gyry,-0.005373,0
56487.200000,magr,0.002729,0
56487.300000,magr,0.005043,1
56487.400000,magr,-0.000062,0
56487.500000,magr,0.002379,1
56487.600000,magphi,0.027311,1
56487.700000,magr,-0.001489,0
56487.900000,magr,-0.001357,1
56487.900000,magphi,0.014702,0
56488.000000,gyrx,-0.008365,1
56488.000000,magphi,0.015802,1
56488.100000,gyrx,-0.008432,0
56488.100000,gyry,-0.002515,1
56488.200000,gyry,-0.002538,0
56488.300000,magr,-0.005679,0
56488.400000,gyry,-0.002370,1
56488.700000,magphi,-0.007768,0
56488.800000,acly,-0.020685,0
56488.800000,aclz,0.017075,1
56488.800000,magtheta,-0.019166,0
56488.900000,aclx,0.006815,1
56488.900000,gyry,-0.006251,0
56488.900000,magr,0.006847,1
56489.000000,gyry,-0.004978,1
56489.100000,gyry,-0.005983,0
56489.300000,gyrx,0.012173,1
56489.400000,gyrz,-0.022656,0
56489.600000,gyry,0.005333,1
56489.700000,gyrx,0.010462,0
56490.000000,aclx,-0.009516,0
56490.200000,magphi,0.006395,1
56490.500000,gyry,-0.013393,0
56490.600000,gyrx,0.029253,1
56490.600000,gyrz,0.003614,1
56490.700000,magr,-0.000149,0
56491.200000,aclx,0.014980,1
56491.200000,magphi,-0.009697,0
56491.300000,aclz,-0.041013,0
56491.500000,gyry,0.013406,1
56491.500000,magtheta,0.034924,1
56491.700000,acly,0.035785,1
56491.700000,gyrx,-0.004626,0
56491.700000,gyrz,-0.014964,0
56491.800000,gyrx,-0.003832,1
56491.800000,magr,0.002348,1
56491.800000,magtheta,0.034758,0
56491.900000,gyrx,-0.004599,0
56492.000000,acly,0.035273,0
56492.100000,aclz,-0.032756,1
56492.100000,gyry,-0.003702,0
56492.200000,aclx,-0.010070,0
56492.200000,gyrx,0.000376,1
56492.300000,acly,0.037368,1
56492.300000,aclz,-0.032922,0
56492.300000,gyry,-0.003153,1
56492.300000,magtheta,0.037883,1
56492.400000,gyry,-0.003178,0
56492.700000,magr,-0.007716,0
56492.800000,magphi,0.007750,1
56492.900000,gyrx,-0.016617,0
56492.900000,gyrz,0.013318,1
56492.900000,magr,0.000171,1
56493.000000,magr,0.000163,0
56493.100000,aclx,-0.001367,1
56493.200000,gyry,0.004449,1
56493.200000,magr,0.004913,1
56493.300000,magr,0.002252,0
56493.800000,magr,0.015033,1
56493.900000,magr,0.013131,0
56494.000000,magr,0.014972,1
56494.300000,magr,0.013022,0
56494.400000,gyry,0.001713,0
56494.400000,magr,0.014867,1
56494.500000,gyry,0.001717,1
56494.500000,magr,0.014191,0
56494.600000,magr,0.015984,1
56494.700000,gyry,0.001321,0
56494.900000,gyry,0.001645,1
56495.300000,magr,0.004110,0
56495.500000,magr,0.008509,1
56495.600000,aclx,-0.008597,0
56495.800000,magphi,-0.048761,0
56495.900000,acly,-0.023974,0
56495.900000,aclz,0.021627,1
56496.000000,magr,0.003195,0
56496.000000,magtheta,-0.015427,0
56496.100000,gyry,-0.008411,0
56496.100000,magr,0.005487,1
56496.200000,aclx,-0.001187,1
56496.400000,gyrx,0.013880,1
56496.500000,gyrz,-0.023888,0
56496.900000,gyry,0.012529,1
56497.000000,gyrx,0.009043,0
56497.300000,aclx,-0.027760,0
56497.600000,magr,-0.000045,0
56497.600000,magphi,-0.008589,1
56497.700000,gyrx,0.023809,1
56497.800000,gyry,-0.010888,0
56497.900000,gyry,-0.010749,1
56497.900000,gyrz,0.005863,1
56498.000000,gyry,-0.011242,0
56498.300000,magphi,-0.016701,0
56498.400000,aclx,0.000367,1
56498.500000,aclz,-0.027363,0
56498.500000,magr,0.002408,1
56498.600000,magtheta,0.034764,1
56498.800000,acly,0.029277,1
56498.900000,gyry,0.018539,1
56498.900000,gyrz,-0.014433,0
56499.000000,gyrx,-0.004024,0
56499.300000,acly,0.027899,0
56499.400000,aclz,-0.020931,1
56499.400000,magtheta,0.029060,0
56499.500000,aclx,-0.033020,0
56499.500000,gyrx,0.000597,1
56499.700000,magtheta,0.030484,1
56499.800000,acly,0.031223,1
56499.800000,aclz,-0.021901,0
56499.800000,magr,-0.000964,0
56499.900000,gyry,-0.005622,0
56499.900000,magr,0.001518,1
56500.200000,gyrz,0.015250,1
56500.200000,magphi,0.007577,1
56500.300000,gyrx,-0.019134,0
56500.400000,magr,-0.009712,0
56500.600000,gyry,0.001153,1
56500.700000,magr,-0.004005,1
56500.800000,magr,-0.005042,0
56501.000000,magr,-0.004594,1
56501.100000,gyry,0.000657,0
56501.100000,magr,-0.005604,0
56501.200000,gyry,0.000834,1
56501.300000,magr,-0.000342,1
56501.400000,gyry,0.000705,0
56501.500000,magr,-0.006350,0
56501.700000,aclx,-0.008830,1
56501.700000,magr,-0.001021,1
56501.800000,magr,-0.002194,0
56501.900000,aclx,-0.008968,0
56501.900000,gyry,0.001731,1
56502.000000,aclx,-0.008940,1
56502.200000,aclx,-0.009023,0
56502.300000,magr,0.014044,1
56502.400000,magr,0.013405,0
56502.500000,magr,0.015233,1
56502.600000,gyry,-0.001120,0
56502.800000,gyry,-0.001074,1
56502.900000,gyry,-0.001162,0
56503.000000,gyry,-0.001153,1
56503.200000,gyrx,-0.003768,1
56503.200000,magr,0.007090,0
56503.300000,gyrx,-0.003820,0
56503.500000,magr,0.015373,1
56503.500000,magphi,-0.051727,0
56503.600000,acly,-0.026289,0
56503.600000,magr,0.011018,0
56503.700000,gyry,-0.005787,0
56503.700000,magr,0.012954,1
