Clock Time (s),Elapsed Time (s),ax,ay,az,gx,gy,gz,mr,mtheta,mphi,
56452.6,2.1999999999970896,0.10,0.15,0.88,0.00,0.07,0.25,43.88473196910287,3.3125485162472743,2.071329705465099,
56452.7,2.2999999999956344,0.08,0.16,0.87,0.04,0.23,0.08,45.45456852726687,3.2860116365666716,2.074257076449464,
56452.8,2.400000000001455,0.06,0.13,0.92,-0.01,-0.11,-0.03,46.6073309684217,3.312260755475216,2.088121838014901,
56452.9,2.5,0.07,0.14,0.89,0.08,0.05,-0.03,45.23706555469751,3.2764068546805185,2.0962203045575336,
56453.0,2.599999999998545,0.01,0.17,0.91,-0.03,0.14,-0.18,44.307327836374874,3.305315106714303,2.109218452690915,
56453.1,2.6999999999970896,0.07,0.15,0.95,-0.11,-0.18,0.05,45.41654984694456,3.3232106282806444,2.107455149116083,
56453.2,2.7999999999956344,0.06,0.13,0.88,-0.05,-0.16,0.10,44.576014851038444,3.273509853135394,2.0970391471351335,
56453.3,2.900000000001455,0.11,0.16,0.90,0.03,-0.14,-0.06,44.74963240072481,3.2552696620277435,2.0602813671708824,
56453.4,3.0,0.04,0.16,0.89,0.03,0.12,0.03,46.12310917533639,3.284816801079749,2.0699911923568948,
56453.5,3.099999999998545,0.09,0.15,0.89,-0.00,0.12,0.16,44.27093064303031,3.2835260150595693,2.0660506427059735,
56453.6,3.1999999999970896,0.11,0.13,0.91,-0.11,0.06,0.13,44.89021051409761,3.2326608151282237,2.046046360296817,
56453.7,3.2999999999956344,0.11,0.12,0.90,-0.16,0.20,0.07,45.06466575932856,3.2188958421589966,2.096642874179472,
56453.8,3.400000000001455,-0.07,0.08,0.85,-0.26,0.88,0.06,44.990485660859456,3.246511015052799,2.1395214751905858,
56453.9,3.5,-0.07,0.08,0.93,-0.34,0.33,0.15,45.56314848646875,3.2117854201897873,2.1912334892100627,
56454.0,3.599999999998545,-0.02,0.05,1.00,-0.29,0.08,0.20,44.882658120926834,3.1760810767672947,2.2229706605506787,
56454.1,3.6999999999970896,0.07,0.06,0.99,-0.04,-0.26,0.01,46.47051323151058,3.1129823104102643,2.2310182178616365,
56454.2,3.7999999999956344,-0.11,0.02,0.91,-0.04,-0.03,0.00,46.15124483694887,3.12702924249562,2.2330994311817736,
56454.3,3.900000000001455,-0.08,0.01,0.92,-0.02,0.05,0.08,46.94940574703795,3.1331803689921314,2.239033341420731,
56454.4,4.0,-0.05,0.01,0.93,-0.01,0.04,0.02,46.59939162693007,3.117553569362602,2.2378547153579715,
56454.5,4.099999999998545,-0.08,0.01,0.93,-0.01,0.03,-0.02,45.77371407259848,3.087659704794974,2.2563664903349334,
56454.6,4.19999999999709,-0.07,0.01,0.92,0.00,-0.03,0.02,46.47211852283044,3.0907144969905507,2.2424848741749512,
56454.7,4.299999999995634,-0.07,0.01,0.94,-0.00,0.01,-0.00,45.17636550232876,3.1182635534416066,2.2191256603724367,
56454.8,4.400000000001455,-0.07,0.00,0.91,-0.01,0.00,0.02,45.99280487206667,3.133019854759634,2.2368942563726995,
56454.9,4.5,-0.07,0.00,0.92,-0.01,0.02,0.01,44.9777244866834,3.1236189256234,2.2074605542108006,
56455.0,4.599999999998545,-0.06,0.00,0.93,-0.01,0.01,-0.01,45.96738300142831,3.1046535372499386,2.222195247187787,
56455.1,4.69999999999709,-0.08,-0.00,0.93,-0.01,0.03,-0.02,45.95001414580849,3.1044796076305317,2.2467991256513273,
56455.2,4.799999999995634,-0.07,-0.00,0.93,-0.01,0.03,-0.02,44.43915053193523,3.113696847823064,2.2164512679912245,
56455.3,4.900000000001455,-0.07,-0.01,0.92,0.01,0.00,-0.04,45.2769665503333,3.117935096301123,2.2400537315304856,
56455.4,5.0,-0.07,-0.01,0.93,0.01,0.04,-0.04,46.97501782862887,3.072708087282888,2.242948410487106,
56455.5,5.099999999998545,-0.07,-0.01,0.93,0.02,0.09,-0.04,45.83196482805423,3.1301947596446142,2.239099221462995,
56455.6,5.19999999999709,-0.06,-0.00,0.92,0.05,0.14,-0.12,46.22447620038544,3.1380143589255716,2.2373578357791146,
56455.7,5.299999999995634,-0.08,-0.01,0.94,0.02,0.09,-0.15,46.2674550845408,3.1424143460917984,2.232237413616245,
56455.8,5.400000000001455,-0.08,0.00,0.94,0.01,-0.06,-0.07,45.8609583414913,3.1756281460073743,2.274381347648323,
56455.9,5.5,-0.12,0.00,0.91,0.01,-0.08,0.02,46.453620956821005,3.174503678278118,2.2064584558416365,
56456.0,5.599999999998545,-0.09,0.00,0.91,-0.00,-0.06,0.02,45.888165140916236,3.1761202626340905,2.2625063460030344,
56456.1,5.69999999999709,-0.07,0.00,0.93,0.03,-0.06,-0.01,44.97805909551901,3.123092060382122,2.2450370905010866,
56456.2,5.799999999995634,-0.07,-0.01,0.93,0.02,-0.09,-0.02,44.57367945323787,3.1768216253636785,2.241379487940999,
56456.3,5.900000000001455,-0.06,0.00,0.92,0.02,0.01,-0.02,46.23166988115398,3.165124160368318,2.2298269946664147,
56456.4,6.0,-0.06,0.01,0.92,0.01,-0.02,-0.02,45.884522444937794,3.1473193431002073,2.21564079131751,
56456.5,6.099999999998545,-0.07,-0.00,0.93,0.02,-0.02,-0.00,45.14520794059985,3.166316706009211,2.2185370641960684,
56456.6,6.19999999999709,-0.07,-0.00,0.93,0.01,-0.01,-0.02,45.78033420585743,3.185465566198689,2.2358192741697036,
56456.7,6.299999999995634,-0.06,0.00,0.94,0.03,-0.00,-0.03,44.832124642938794,3.175436043635692,2.196039659836138,
56456.8,6.400000000001455,-0.06,0.01,0.92,0.02,-0.05,0.00,45.8661629090553,3.218047319534482,2.2296565338625314,
56456.9,6.5,-0.06,0.01,0.91,0.01,-0.09,0.03,46.13597945205022,3.1895753289167126,2.214525377209722,
56457.0,6.599999999998545,-0.07,0.00,0.92,0.03,0.04,0.00,45.98698185356373,3.1975780433445387,2.2262517117863,
56457.1,6.69999999999709,-0.05,0.01,0.93,0.02,0.01,0.01,45.462201882442955,3.183632878603481,2.20423560082138,
56457.2,6.799999999995634,-0.07,0.00,0.92,0.01,-0.01,0.00,45.82857732899855,3.210374676489285,2.2035084869554216,
56457.3,6.900000000001455,-0.06,0.01,0.92,0.01,0.02,-0.00,44.68314559204622,3.1760810767672947,2.2171010133737195,
56457.4,7.0,-0.07,0.01,0.93,0.03,-0.02,-0.03,45.67954246706068,3.1895011717592925,2.2143596782446586,
56457.5,7.099999999998545,-0.06,0.01,0.92,0.03,0.03,-0.01,45.320203000427966,3.2140818249979883,2.2172762119269205,
56457.6,7.19999999999709,-0.07,0.02,0.91,0.03,0.04,-0.01,45.760059003458466,3.249119851861734,2.224001942134028,
56457.7,7.299999999995634,-0.05,0.02,0.92,0.02,0.04,0.00,45.70243319561881,3.1953825553412876,2.2446945802100338,
56457.8,7.400000000001455,-0.05,0.02,0.93,-0.00,-0.01,-0.01,46.00772435146081,3.1798372258753487,2.211728746138349,
56457.9,7.5,-0.04,0.02,0.93,0.04,-0.07,-0.04,45.82697677132978,3.1794879209001046,2.1938270227938825,
56458.0,7.599999999998545,-0.05,0.02,0.92,0.04,0.01,-0.02,45.81345435568028,3.199319425770311,2.1980772339614414,
56458.1,7.69999999999709,-0.04,0.01,0.92,0.00,-0.00,0.01,46.13452178141657,3.2343613729571103,2.198118756770547,
56458.2,7.799999999995634,-0.05,0.01,0.92,-0.01,-0.03,0.03,45.86144459129041,3.2208428545315897,2.19785728081572,
56458.3,7.900000000001455,-0.06,0.01,0.92,0.00,-0.01,0.03,45.263369295711954,3.2104491428908375,2.2096653559695647,
56458.4,8.0,-0.05,0.01,0.92,0.01,0.01,0.01,44.405083042372524,3.2010159215593155,2.226655133681521,
56458.5,8.099999999998545,-0.05,0.01,0.93,0.01,0.01,-0.02,45.76050480490791,3.1979557906205325,2.2157650413645524,
56458.6,8.19999999999709,-0.06,0.01,0.92,0.02,0.03,-0.02,46.69018847680956,3.204908485232489,2.181651317804765,
56458.7,8.299999999995634,-0.05,0.02,0.92,0.02,-0.01,-0.02,44.66796279213996,3.2429250596410713,2.2086905798055456,
56458.8,8.400000000001455,-0.05,0.02,0.92,0.02,-0.01,-0.01,46.71142579712163,3.2080748431924704,2.1657404108183953,
56458.9,8.5,-0.04,0.01,0.93,0.01,-0.02,0.01,45.175928324717354,3.2388049943794472,2.232250749418621,
56459.0,8.599999999998545,-0.04,0.02,0.92,0.02,-0.00,0.00,46.36446268425851,3.214477494059953,2.199852268405036,
56459.1,8.69999999999709,-0.04,0.02,0.93,0.01,0.01,-0.01,45.42004073093727,3.1807078868929315,2.205737616697193,
56459.2,8.799999999995634,-0.04,0.02,0.92,0.03,0.01,-0.02,45.23168248031461,3.2371832708283628,2.2079835521149116,
56459.3,8.900000000001455,-0.04,0.01,0.92,0.01,-0.02,0.01,46.284990007560765,3.217007302952158,2.204583449078586,
56459.4,9.0,-0.04,0.02,0.92,0.01,-0.01,0.01,44.16386418781762,3.2388049943794472,2.202228770420142,
56459.5,9.099999999998545,-0.05,0.01,0.92,0.00,0.00,0.01,45.39889315831389,3.2161464184228725,2.201982114109904,
56459.6,9.19999999999709,-0.04,0.01,0.94,0.00,0.01,0.01,46.29864036880565,3.2011833978966666,2.205707462491853,
56459.7,9.299999999995634,-0.04,0.02,0.92,0.02,0.01,-0.00,46.988598617111364,3.1289750266968306,2.198083920750153,
56459.8,9.400000000001455,-0.04,0.01,0.93,0.01,-0.00,-0.01,46.163064239714416,3.2416048033987352,2.187543250445623,
56459.9,9.5,-0.05,0.02,0.92,0.01,0.00,0.00,45.37107228179647,3.2238748988296817,2.233372112969451,
56460.0,9.599999999998545,-0.04,0.02,0.92,0.01,0.02,0.01,45.058252296333016,3.218047319534482,2.2061397984969493,
56460.1,9.69999999999709,-0.04,0.02,0.93,0.00,-0.00,0.03,45.33920709496362,3.194161405978442,2.1972154874737995,
56460.2,9.799999999995634,-0.03,0.01,0.93,0.02,-0.01,0.02,45.448574235062644,3.1943924187036052,2.2134960961271752,
56460.3,9.900000000001455,-0.04,0.02,0.93,0.02,-0.01,-0.01,45.83386957262064,3.219419225630284,2.1713317517670188,
56460.4,10.0,-0.05,0.02,0.92,0.00,-0.00,-0.02,45.60705427891611,3.180024770542477,2.2065297260775942,
56460.5,10.099999999998545,-0.05,0.02,0.92,-0.00,0.02,0.00,45.27619683674856,3.2208428545315897,2.1797926544671413,
56460.6,10.19999999999709,-0.05,0.02,0.93,0.00,-0.00,0.01,45.95409666177761,3.2037201382349765,2.2273513544321037,
56460.7,10.299999999995634,-0.05,0.02,0.92,0.02,-0.00,0.02,43.22540341049462,3.1824987046463424,2.2182001118413703,
56460.8,10.400000000001455,-0.05,0.01,0.92,-0.01,0.00,0.01,47.95191862689125,3.2125523750602816,2.194343222293497,
56460.9,10.5,-0.05,0.02,0.94,0.01,0.02,0.00,45.4877708840519,3.1935782927233767,2.1935002268078154,
56461.0,10.599999999998545,-0.06,0.02,0.92,0.00,0.01,-0.00,45.40390291593884,3.184246400130197,2.1869787440103567,
56461.1,10.69999999999709,-0.05,0.01,0.93,-0.01,-0.01,0.02,46.08291006436117,3.2319809559763377,2.2213756773941626,
56461.2,10.799999999995634,-0.05,0.01,0.93,0.02,0.03,-0.01,45.613846581931675,3.216621156978272,2.1971882443370525,
56461.3,10.900000000001455,-0.04,0.02,0.91,-0.00,-0.00,0.02,45.484284099016,3.2151524535337557,2.191121381155363,
56461.4,11.0,-0.02,0.01,0.93,-0.02,-0.04,0.05,45.73271039420253,3.2270360526745696,2.2066761934629455,
56461.5,11.099999999998545,-0.05,0.01,0.93,0.02,0.01,-0.01,46.35476890245489,3.2504816069020688,2.1769814198769977,
56461.6,11.19999999999709,-0.03,0.00,0.91,0.04,-0.04,0.03,45.80418867308972,3.2035784189759107,2.1842704311151615,
56461.7,11.299999999995634,-0.02,0.00,0.92,0.01,0.00,0.02,45.547511457817315,3.215282667426281,2.1903996854214394,
56461.8,11.400000000001455,-0.05,0.00,0.94,-0.00,0.04,-0.01,44.8850030633841,3.1886136290163343,2.1634190678696523,
56461.9,11.5,-0.04,0.02,0.92,-0.00,-0.01,0.02,46.083325617841425,3.151717540743755,2.1898359487514307,
56462.0,11.599999999998545,-0.02,-0.01,0.92,-0.01,0.01,0.00,46.096009588683486,3.212671851306573,2.1931064863612435,
56462.1,11.69999999999709,-0.04,0.00,0.93,-0.02,0.01,0.00,45.70776958023657,3.161041306848998,2.1780098768313536,
56462.2,11.799999999995634,-0.05,0.01,0.93,-0.01,0.05,-0.02,45.17233666747825,3.2012072274064005,2.184643145056942,
56462.3,11.900000000001455,-0.06,0.01,0.91,0.03,0.04,-0.04,45.69290535739657,3.1768344666554014,2.180369748422138,
56462.4,12.0,-0.06,0.00,0.92,0.01,0.00,0.00,46.309256094219435,3.211073775378678,2.1996515225939293,
56462.5,12.099999999998545,-0.04,0.02,0.93,0.03,0.03,-0.01,45.26380562878027,3.2062840316097665,2.203343266255976,
56462.6,12.19999999999709,-0.05,0.02,0.91,0.06,0.05,-0.01,45.248130348114934,3.226104424747721,2.1856260217651378,
56462.7,12.299999999995634,-0.04,0.01,0.92,0.03,-0.01,0.01,44.27537238691505,3.2619063589565402,2.1956459509488404,
56462.8,12.400000000001455,-0.04,0.02,0.93,0.05,0.01,-0.04,45.313515643789984,3.227892463380611,2.2033599956767227,
56462.9,12.5,-0.05,0.02,0.91,0.03,0.01,-0.07,45.56328126902188,3.189046824428089,2.19799151955624,
56463.0,12.599999999998545,-0.04,0.01,0.92,0.00,-0.04,-0.03,46.08935343438873,3.231983388138543,2.209597130295388,
56463.1,12.69999999999709,-0.02,0.01,0.92,-0.01,-0.05,0.01,45.29908829104622,3.2443502030524973,2.184021852778268,
56463.2,12.799999999995634,-0.04,0.01,0.93,-0.01,-0.00,0.00,45.72818824313948,3.211073775378678,2.1819656350546497,
56463.3,12.900000000001455,-0.04,0.02,0.93,0.01,-0.01,-0.01,45.623789846964705,3.2197035037283155,2.1649355185720904,
56463.4,13.0,-0.05,0.01,0.91,0.02,0.07,-0.00,45.13847804257472,3.239335299313924,2.1730232151993922,
56463.5,13.099999999998545,-0.03,0.00,0.93,0.00,-0.03,0.01,45.38733744118507,3.2083773613206557,2.193732862289262,
56463.6,13.19999999999709,-0.03,-0.00,0.92,-0.00,-0.02,0.00,45.57003181916818,3.1742070793657917,2.166527804543037,
56463.7,13.299999999995634,-0.06,0.00,0.93,0.01,0.02,-0.02,45.08429660092303,3.2130370457244877,2.201038542778549,
56463.8,13.400000000001455,-0.04,0.02,0.92,0.02,0.01,0.02,45.73632582532182,3.2113352953569843,2.2036318951811165,
56463.9,13.5,-0.04,0.01,0.93,0.01,-0.00,0.02,46.37004528787954,3.2237351065405666,2.2027014189440974,
56464.0,13.599999999998545,-0.03,-0.00,0.90,0.01,0.04,-0.02,45.60945625635105,3.2014679484418855,2.1659419594986513,
56464.1,13.69999999999709,-0.04,0.05,0.92,0.09,0.08,-0.02,45.98736456897699,3.249932143839806,2.182796355960021,
56464.2,13.799999999995634,0.00,0.03,0.91,0.15,-0.02,0.06,45.508462949214184,3.2363097680615516,2.2155319050768996,
56464.3,13.900000000001455,-0.04,0.03,0.91,-0.01,0.01,-0.01,46.406336851770575,3.247458753021685,2.1981307405085158,
56464.4,14.0,-0.07,-0.01,0.96,-0.03,-0.02,0.10,47.52078387400612,3.2230659206443253,2.2029694931977306,
56464.5,14.099999999998545,-0.05,0.05,0.90,-0.02,0.10,0.02,44.26647715822889,3.2150935386108648,2.2145830577233534,
56464.6,14.19999999999709,-0.05,0.04,0.90,-0.02,0.08,0.02,45.992925542957146,3.2125556867009886,2.198202388993122,
56464.7,14.299999999995634,-0.09,0.01,0.90,-0.10,0.05,0.03,46.15921359815395,3.2171317059831517,2.22229586296396,
56464.8,14.400000000001455,-0.09,-0.00,0.95,-0.05,-0.06,0.01,47.038284407490885,3.2058565106103116,2.217943861402862,
56464.9,14.5,-0.03,0.00,0.94,-0.04,-0.08,0.08,45.33196223416763,3.2395376491835552,2.2315284150978965,
56465.0,14.599999999998545,-0.05,-0.00,0.94,-0.00,0.03,-0.04,44.776460333527936,3.1948902820369547,2.206062955522204,
56465.1,14.69999999999709,-0.09,-0.01,0.93,0.01,0.05,-0.02,46.056594533247896,3.192044060504453,2.191049766715274,
56465.2,14.799999999995634,-0.07,-0.00,0.91,0.02,0.01,0.01,45.276552430590385,3.2055099991870057,2.2445748892928448,
56465.3,14.900000000001455,-0.06,0.00,0.93,0.02,0.03,-0.02,46.13843842177583,3.2319050772881903,2.229747229378596,
56465.4,15.0,-0.07,-0.00,0.93,0.01,0.00,0.01,45.47877087169353,3.2105547111355173,2.23375562846005,
56465.5,15.099999999998545,-0.04,0.01,0.95,0.02,0.00,-0.01,47.296351867770944,3.1827259905281413,2.1933746347733627,
56465.6,15.19999999999709,-0.05,0.02,0.93,0.09,0.04,-0.04,45.14491665736022,3.181085786004944,2.2105108483612144,
56465.7,15.299999999995634,-0.09,0.02,0.93,0.16,0.05,-0.09,46.37232903359502,3.2099751542633688,2.2675899786836466,
56465.8,15.400000000001455,-0.07,-0.01,0.94,0.00,-0.11,-0.03,46.0375075346179,3.2545346230729137,2.2177636765223117,
56465.9,15.5,0.01,-0.01,0.94,-0.01,-0.10,-0.10,45.59967653394045,3.2348835313020152,2.2017517105492326,
56466.0,15.599999999998545,0.09,0.01,1.01,-0.00,-0.09,-0.34,44.590335275707446,3.248288518906439,2.2138993939979317,
56466.1,15.69999999999709,0.11,0.01,1.03,0.21,1.00,-0.69,45.78404197971167,3.259726201243802,2.2194833323219307,
56466.2,15.799999999995634,-0.02,-0.05,1.05,0.76,-0.02,-1.74,44.31326889318819,3.429227069652769,2.246338627093232,
56466.3,15.900000000001455,-0.15,0.00,0.98,1.08,-0.16,-2.15,45.7412964398693,3.6944487398396264,2.216080994094914,
56466.4,16.0,-0.37,0.15,0.86,1.26,-0.10,-1.83,46.520470762880294,3.892412857310917,2.0941410651116827,
56466.5,16.099999999998545,-0.49,0.23,0.65,1.19,0.25,-1.15,47.150991506011835,4.05118576031898,1.9478458936674525,
56466.6,16.19999999999709,-0.21,0.47,0.61,0.55,-0.51,-0.89,48.1846012746811,4.146309254001725,1.8692863695177946,
56466.7,16.299999999995634,-0.40,0.36,0.67,0.03,0.55,-0.56,48.38385061154186,4.182017040573067,1.7484410503566417,
56466.8,16.400000000001455,-0.24,0.32,0.66,-0.11,0.73,-0.57,49.850245736605956,4.163529827583499,1.7586587546507793,
56466.9,16.5,-0.42,0.18,0.70,-0.02,1.16,-0.42,49.641392003045205,4.148691174493882,1.8426587380011468,
56467.0,16.599999999998545,-0.62,0.12,0.94,0.03,1.07,-0.17,52.59086042270083,4.119004118300704,1.8869261668266275,
56467.1,16.69999999999709,-0.78,0.26,0.80,0.17,1.56,0.21,56.877090291258746,4.097393308209365,1.9880593558520072,
56467.2,16.799999999995634,-0.95,0.30,0.70,-0.10,0.82,0.69,58.67445440734835,4.113700560428155,2.0162329025780066,
56467.3,16.900000000001455,-0.92,0.40,0.72,0.27,-0.15,1.28,54.146288884834945,4.067665129180604,2.0072669990278955,
56467.4,17.0,-0.60,0.43,0.65,0.60,-0.29,1.63,49.57885436352881,4.048606503589718,1.910498786475477,
56467.5,17.099999999998545,-0.46,0.58,0.60,0.66,-1.57,1.71,43.76774383035982,4.036724847876881,1.8312257999072894,
56467.6,17.19999999999709,-0.09,0.63,0.56,0.93,-1.40,1.56,40.71620070684395,3.9894641710492955,1.6887129851876754,
56467.7,17.299999999995634,0.15,0.76,0.52,0.94,-0.52,1.13,40.898480411868604,3.914022496821296,1.5830220244448356,
56467.8,17.400000000001455,0.24,0.75,0.35,0.80,-1.00,0.78,40.82965221502628,3.8402900607106494,1.5075648296404494,
56467.9,17.5,0.34,0.79,0.23,0.43,-0.45,0.40,39.29579748522735,3.7776937732622184,1.3891176270214431,
56468.0,17.599999999998545,0.29,0.78,0.35,0.12,-0.38,0.16,39.23699529780536,3.784207468886975,1.3592153457860638,
56468.1,17.69999999999709,0.30,0.81,0.32,0.17,-0.45,0.00,39.73479457603877,3.790265319475139,1.2999741686648019,
56468.2,17.799999999995634,0.33,0.80,0.24,0.08,-0.21,0.06,41.89810258233659,3.762770913903569,1.2728377145589778,
56468.3,17.900000000001455,0.38,0.82,0.24,-0.12,0.18,-0.12,40.32617140270075,3.7767527534310217,1.2388930895638621,
56468.4,18.0,0.37,0.81,0.21,-0.53,0.46,-0.55,41.00734812201345,3.7923613717714777,1.2857841672058965,
56468.5,18.099999999998545,0.27,0.77,0.30,-0.97,1.11,-1.06,42.13635247621702,3.875398282012693,1.3679187445939143,
56468.6,18.19999999999709,0.09,0.66,0.43,-0.90,2.66,-1.48,39.06755431301018,3.9792876900649854,1.4959842319222407,
56468.7,18.299999999995634,-0.39,0.57,0.48,-0.53,2.27,-1.75,40.50908786926707,4.061255574417979,1.7142184079262832,
56468.8,18.400000000001455,-0.51,0.41,0.45,-0.86,-0.31,-1.63,40.07028949234083,4.11100067679136,1.8073340959259285,
56468.9,18.5,-0.89,0.42,0.50,-0.29,2.07,-1.08,44.00165110538467,4.0852346712526995,1.8666744912235185,
56469.0,18.599999999998545,-0.94,0.46,0.46,-0.35,0.22,-0.43,51.46332091888358,4.052552083566535,1.9777524540827287,
56469.1,18.69999999999709,-0.65,0.38,0.61,-0.27,0.00,-0.37,54.897657509223464,4.05420367012121,2.05881011946325,
56469.2,18.799999999995634,-0.78,0.29,0.56,-0.06,0.17,-0.41,58.40264805640237,4.070413423420895,2.1198663133653266,
56469.3,18.900000000001455,-1.08,0.28,0.57,0.19,0.40,-0.02,63.749582743732525,4.046738160248788,2.162349214041725,
56469.4,19.0,-0.82,0.24,0.53,0.01,0.01,0.07,67.41071502365185,4.054912791487585,2.166077657258972,
56469.5,19.099999999998545,-0.84,0.30,0.48,-0.11,-0.86,0.28,67.82507058603035,4.0450258080102355,2.1035696975819507,
56469.6,19.19999999999709,-0.73,0.33,0.65,0.01,-1.65,0.69,61.65833195927376,3.995829380161855,2.065065524631485,
56469.7,19.299999999995634,-0.50,0.35,0.61,-0.01,-2.05,0.96,56.60401575860144,4.03194639848611,1.987106199304517,
56469.8,19.400000000001455,-0.23,0.52,0.75,0.24,-1.87,0.68,50.412080893373165,3.993192277442502,1.8289501089496354,
56469.9,19.5,-0.16,0.43,0.67,-0.12,-0.56,1.03,45.66906830667777,3.9941047978601167,1.764922874468996,
56470.0,19.599999999998545,-0.11,0.39,0.66,-0.74,-0.21,1.32,45.343319243301984,3.9730921909318977,1.811517808906275,
56470.1,19.69999999999709,-0.08,0.26,0.73,-0.99,0.07,1.57,45.278968627829855,3.7908740448267393,1.8712390597692836,
56470.2,19.799999999995634,0.11,0.19,0.89,-0.86,0.15,1.36,44.03950953405362,3.6841966571910927,1.9553200814917504,
56470.3,19.900000000001455,0.10,0.05,0.94,-0.92,0.70,1.37,44.89751997605213,3.5094595126191415,2.022061343190847,
56470.4,20.0,0.05,-0.00,1.03,-0.60,0.65,1.05,45.23307086634733,3.3598914505668844,2.1402918439774616,
56470.5,20.099999999998545,0.05,0.01,0.94,-0.26,0.01,0.66,45.77022066802825,3.2310123792512746,2.16356583846589,
56470.6,20.19999999999709,0.07,-0.01,0.99,-0.23,0.15,0.49,46.276059685327574,3.124803186564609,2.1959030154227834,
56470.7,20.299999999995634,-0.01,-0.06,0.98,-0.09,0.10,0.11,46.26059338140833,3.133099707109893,2.2323528791422094,
56470.8,20.400000000001455,-0.08,-0.03,0.93,0.01,0.08,-0.03,46.23431950402212,3.089379120103021,2.2145518244108926,
56470.9,20.5,-0.03,-0.03,0.91,0.02,-0.06,0.01,46.450892348802086,3.064221749729772,2.2153598567124932,
56471.0,20.599999999998545,-0.06,-0.04,0.94,-0.00,-0.02,-0.06,46.92117858707302,3.10996971103473,2.2438618329973568,
56471.1,20.69999999999709,-0.07,-0.04,0.93,-0.00,-0.03,-0.02,46.44608702571186,3.087330296886367,2.211134816017508,
56471.2,20.799999999995634,-0.06,-0.05,0.94,0.00,-0.02,-0.01,46.56290046807651,3.0835676771262572,2.1956950062524125,
56471.3,20.900000000001455,-0.07,-0.05,0.93,0.04,0.02,-0.02,45.9858206407149,3.0940744744164412,2.21997727869667,
56471.4,21.0,-0.06,-0.04,0.92,0.05,-0.01,-0.03,46.81637106824919,3.114978879664419,2.223142645774524,
56471.5,21.099999999998545,-0.07,-0.03,0.93,0.01,0.03,-0.03,44.469762760779375,3.1185953061867218,2.2111569235253525,
56471.6,21.19999999999709,-0.07,-0.04,0.92,0.02,0.03,0.01,46.52418403368296,3.084534569223927,2.196825795331507,
56471.7,21.299999999995634,-0.07,-0.04,0.93,0.03,0.00,-0.04,45.26381667513247,3.0813847505781062,2.2074581767255212,
