time,x,y,z
15:40:51:3,0.10,0.33,0.06
15:40:51:3,0.10,0.34,0.05
15:40:51:3,0.09,0.34,0.04
15:40:51:3,0.09,0.34,0.02
15:40:51:3,0.08,0.33,0.01
15:40:51:3,0.08,0.31,0.00
15:40:51:3,0.07,0.28,-0.00
15:40:51:3,0.07,0.26,-0.01
15:40:51:3,0.07,0.23,-0.01
15:40:51:3,0.07,0.20,-0.02
15:40:51:3,0.06,0.17,-0.02
15:40:51:4,0.06,0.14,-0.02
15:40:51:4,0.06,0.11,-0.02
15:40:51:4,0.06,0.08,-0.02
15:40:51:4,0.06,0.06,-0.03
15:40:51:4,0.06,0.05,-0.03
15:40:51:4,0.06,0.05,-0.03
15:40:51:4,0.06,0.04,-0.04
15:40:51:4,0.07,0.04,-0.05
15:40:51:4,0.08,0.04,-0.05
15:40:51:4,0.09,0.04,-0.06
15:40:51:4,0.11,0.04,-0.07
15:40:51:4,0.12,0.04,-0.08
15:40:51:4,0.12,0.05,-0.09
15:40:51:4,0.13,0.04,-0.10
15:40:51:4,0.14,0.03,-0.12
15:40:51:4,0.14,0.00,-0.13
15:40:51:4,0.14,-0.02,-0.14
15:40:51:4,0.13,-0.05,-0.15
15:40:51:4,0.12,-0.09,-0.17
15:40:51:4,0.11,-0.14,-0.18
15:40:51:5,0.09,-0.18,-0.20
15:40:51:5,0.08,-0.22,-0.21
15:40:51:5,0.07,-0.26,-0.23
15:40:51:5,0.07,-0.30,-0.25
15:40:51:5,0.07,-0.32,-0.26
15:40:51:5,0.07,-0.35,-0.28
15:40:51:5,0.07,-0.37,-0.29
15:40:51:5,0.07,-0.39,-0.31
15:40:51:5,0.07,-0.41,-0.32
15:40:51:5,0.07,-0.42,-0.34
15:40:51:5,0.07,-0.42,-0.35
15:40:51:5,0.07,-0.42,-0.36
15:40:51:5,0.07,-0.42,-0.37
15:40:51:5,0.07,-0.41,-0.38
15:40:51:5,0.06,-0.40,-0.39
15:40:51:5,0.05,-0.38,-0.39
15:40:51:5,0.05,-0.37,-0.40
15:40:51:5,0.04,-0.35,-0.40
15:40:51:5,0.03,-0.33,-0.40
15:40:51:5,0.03,-0.31,-0.41
15:40:51:5,0.02,-0.30,-0.41
15:40:51:6,0.01,-0.29,-0.42
15:40:51:6,0.01,-0.29,-0.43
15:40:51:6,0.00,-0.29,-0.44
15:40:51:6,0.00,-0.30,-0.45
15:40:51:6,0.00,-0.31,-0.47
15:40:51:6,-0.00,-0.33,-0.48
15:40:51:6,-0.00,-0.36,-0.49
15:40:51:6,-0.01,-0.38,-0.51
15:40:51:6,-0.01,-0.40,-0.51
15:40:51:6,-0.01,-0.41,-0.52
15:40:51:6,-0.01,-0.41,-0.52
15:40:51:6,-0.01,-0.41,-0.52
15:40:51:6,-0.01,-0.39,-0.52
15:40:51:6,-0.00,-0.37,-0.53
15:40:51:6,0.01,-0.34,-0.53
15:40:51:6,0.02,-0.31,-0.52
15:40:51:6,0.04,-0.27,-0.52
15:40:51:6,0.05,-0.23,-0.51
15:40:51:6,0.07,-0.18,-0.51
15:40:51:6,0.09,-0.13,-0.51
15:40:51:7,0.11,-0.08,-0.50
15:40:51:7,0.12,-0.04,-0.50
15:40:51:7,0.14,-0.01,-0.50
15:40:51:7,0.15,0.02,-0.49
15:40:51:7,0.15,0.03,-0.49
15:40:51:7,0.14,0.05,-0.48
15:40:51:7,0.14,0.07,-0.48
15:40:51:7,0.13,0.08,-0.47
15:40:51:7,0.13,0.10,-0.47
15:40:51:7,0.13,0.12,-0.47
15:40:51:7,0.12,0.16,-0.46
15:40:51:7,0.13,0.19,-0.46
15:40:51:7,0.13,0.23,-0.45
15:40:51:7,0.14,0.25,-0.44
15:40:51:7,0.15,0.27,-0.44
15:40:51:7,0.16,0.28,-0.43
15:40:51:7,0.16,0.28,-0.43
15:40:51:7,0.17,0.27,-0.42
15:40:51:7,0.17,0.24,-0.41
15:40:51:7,0.17,0.21,-0.41
15:40:51:8,0.17,0.16,-0.40
15:40:51:8,0.16,0.12,-0.40
15:40:51:8,0.15,0.07,-0.40
15:40:51:8,0.14,0.01,-0.39
15:40:51:8,0.13,-0.04,-0.39
15:40:51:8,0.11,-0.09,-0.39
15:40:51:8,0.10,-0.14,-0.40
15:40:51:8,0.08,-0.18,-0.40
15:40:51:8,0.07,-0.22,-0.40
15:40:51:8,0.07,-0.24,-0.41
15:40:51:8,0.06,-0.26,-0.41
15:40:51:8,0.06,-0.26,-0.41
15:40:51:8,0.06,-0.26,-0.42
15:40:51:8,0.06,-0.25,-0.42
15:40:51:8,0.05,-0.24,-0.42
15:40:51:8,0.05,-0.23,-0.42
15:40:51:8,0.05,-0.22,-0.41
15:40:51:8,0.04,-0.22,-0.41
15:40:51:8,0.04,-0.21,-0.40
15:40:51:9,0.03,-0.21,-0.39
15:40:51:9,0.03,-0.22,-0.38
15:40:51:9,0.02,-0.22,-0.36
15:40:51:9,0.02,-0.24,-0.34
15:40:51:9,0.01,-0.25,-0.32
15:40:51:9,0.01,-0.26,-0.30
15:40:51:9,-0.00,-0.27,-0.27
15:40:51:9,-0.01,-0.28,-0.24
15:40:51:9,-0.01,-0.28,-0.21
15:40:51:9,-0.01,-0.28,-0.17
15:40:51:9,-0.02,-0.28,-0.14
15:40:51:9,-0.02,-0.26,-0.10
15:40:51:9,-0.02,-0.25,-0.06
15:40:51:9,-0.03,-0.24,-0.02
15:40:51:9,-0.03,-0.23,0.01
15:40:51:9,-0.04,-0.21,0.05
15:40:51:9,-0.05,-0.20,0.08
15:40:51:9,-0.06,-0.19,0.11
15:40:51:9,-0.06,-0.18,0.14
15:40:51:9,-0.07,-0.18,0.17
15:40:51:9,-0.06,-0.18,0.20
15:40:51:9,-0.06,-0.19,0.22
15:40:52:0,-0.06,-0.20,0.25
15:40:52:0,-0.05,-0.21,0.27
15:40:52:0,-0.05,-0.21,0.29
15:40:52:0,-0.04,-0.22,0.31
15:40:52:0,-0.03,-0.22,0.32
15:40:52:0,-0.02,-0.22,0.33
15:40:52:0,-0.01,-0.21,0.34
15:40:52:0,0.00,-0.20,0.35
15:40:52:0,0.02,-0.19,0.35
15:40:52:0,0.03,-0.17,0.35
15:40:52:0,0.04,-0.16,0.35
15:40:52:0,0.05,-0.15,0.35
15:40:52:0,0.06,-0.14,0.35
15:40:52:0,0.06,-0.14,0.34
15:40:52:0,0.06,-0.13,0.33
15:40:52:0,0.07,-0.14,0.32
15:40:52:0,0.07,-0.15,0.32
15:40:52:0,0.07,-0.16,0.31
15:40:52:0,0.07,-0.17,0.30
15:40:52:0,0.07,-0.17,0.29
15:40:52:1,0.07,-0.17,0.29
15:40:52:1,0.08,-0.17,0.28
15:40:52:1,0.08,-0.17,0.27
15:40:52:1,0.09,-0.17,0.26
15:40:52:1,0.10,-0.17,0.25
15:40:52:1,0.11,-0.16,0.24
15:40:52:1,0.12,-0.14,0.23
15:40:52:1,0.14,-0.13,0.23
15:40:52:1,0.14,-0.11,0.22
15:40:52:1,0.15,-0.10,0.21
15:40:52:1,0.16,-0.08,0.21
15:40:52:1,0.16,-0.07,0.20
15:40:52:1,0.16,-0.07,0.19
15:40:52:1,0.16,-0.07,0.18
15:40:52:1,0.16,-0.06,0.18
15:40:52:1,0.16,-0.06,0.17
15:40:52:1,0.16,-0.07,0.17
15:40:52:1,0.16,-0.07,0.17
15:40:52:1,0.16,-0.07,0.17
15:40:52:1,0.16,-0.06,0.17
15:40:52:2,0.16,-0.04,0.18
15:40:52:2,0.16,-0.02,0.18
15:40:52:2,0.16,-0.00,0.18
15:40:52:2,0.16,0.02,0.18
15:40:52:2,0.15,0.04,0.18
15:40:52:2,0.15,0.06,0.18
15:40:52:2,0.15,0.08,0.18
15:40:52:2,0.14,0.09,0.19
15:40:52:2,0.14,0.10,0.19
15:40:52:2,0.13,0.10,0.19
15:40:52:2,0.12,0.09,0.20
15:40:52:2,0.11,0.08,0.21
15:40:52:2,0.11,0.06,0.22
15:40:52:2,0.10,0.04,0.23
15:40:52:2,0.09,0.03,0.24
15:40:52:2,0.08,0.02,0.25
15:40:52:2,0.07,0.02,0.26
15:40:52:2,0.06,0.03,0.27
15:40:52:2,0.06,0.06,0.27
15:40:52:2,0.06,0.08,0.27
15:40:52:3,0.06,0.12,0.27
15:40:52:3,0.06,0.16,0.27
15:40:52:3,0.06,0.20,0.27
15:40:52:3,0.06,0.23,0.26
15:40:52:3,0.06,0.26,0.26
15:40:52:3,0.05,0.28,0.25
15:40:52:3,0.05,0.29,0.25
15:40:52:3,0.05,0.29,0.24
15:40:52:3,0.05,0.28,0.24
15:40:52:3,0.04,0.27,0.24
15:40:52:3,0.04,0.26,0.24
15:40:52:3,0.03,0.24,0.23
15:40:52:3,0.03,0.22,0.24
15:40:52:3,0.02,0.22,0.24
15:40:52:3,0.02,0.22,0.24
15:40:52:3,0.02,0.21,0.25
15:40:52:3,0.02,0.21,0.25
15:40:52:3,0.01,0.21,0.26
15:40:52:3,0.01,0.21,0.26
15:40:52:3,0.01,0.21,0.26
15:40:52:3,0.01,0.21,0.26
15:40:52:4,-0.00,0.22,0.27
15:40:52:4,-0.01,0.21,0.27
15:40:52:4,-0.02,0.20,0.27
15:40:52:4,-0.02,0.18,0.27
15:40:52:4,-0.03,0.15,0.27
15:40:52:4,-0.04,0.13,0.27
15:40:52:4,-0.05,0.11,0.27
15:40:52:4,-0.06,0.09,0.27
15:40:52:4,-0.07,0.08,0.27
15:40:52:4,-0.07,0.07,0.28
15:40:52:4,-0.07,0.06,0.28
15:40:52:4,-0.07,0.06,0.28
15:40:52:4,-0.07,0.07,0.28
15:40:52:4,-0.07,0.08,0.29
15:40:52:4,-0.07,0.11,0.29
15:40:52:4,-0.06,0.12,0.30
15:40:52:4,-0.06,0.14,0.30
15:40:52:4,-0.05,0.16,0.30
15:40:52:4,-0.05,0.19,0.30
15:40:52:4,-0.04,0.21,0.30
15:40:52:5,-0.04,0.22,0.30
15:40:52:5,-0.03,0.22,0.30
15:40:52:5,-0.03,0.22,0.29
15:40:52:5,-0.03,0.22,0.29
15:40:52:5,-0.03,0.21,0.29
15:40:52:5,-0.03,0.20,0.28
15:40:52:5,-0.04,0.18,0.28
15:40:52:5,-0.04,0.16,0.28
15:40:52:5,-0.04,0.14,0.27
15:40:52:5,-0.04,0.12,0.27
15:40:52:5,-0.04,0.11,0.27
15:40:52:5,-0.04,0.10,0.27
15:40:52:5,-0.03,0.10,0.27
15:40:52:5,-0.02,0.09,0.27
15:40:52:5,-0.02,0.09,0.27
15:40:52:5,-0.01,0.09,0.27
15:40:52:5,-0.00,0.09,0.27
15:40:52:5,0.00,0.09,0.27
15:40:52:5,0.01,0.08,0.27
15:40:52:5,0.01,0.07,0.26
15:40:52:5,0.01,0.07,0.26
15:40:52:6,0.00,0.07,0.25
15:40:52:6,0.00,0.06,0.25
15:40:52:6,-0.00,0.05,0.25
15:40:52:6,0.00,0.05,0.24
15:40:52:6,0.01,0.05,0.23
15:40:52:6,0.01,0.06,0.23
15:40:52:6,0.01,0.07,0.22
15:40:52:6,0.01,0.08,0.21
15:40:52:6,0.02,0.09,0.20
15:40:52:6,0.03,0.11,0.20
15:40:52:6,0.03,0.14,0.19
15:40:52:6,0.04,0.17,0.18
15:40:52:6,0.05,0.19,0.17
15:40:52:6,0.05,0.21,0.16
15:40:52:6,0.05,0.23,0.14
15:40:52:6,0.06,0.24,0.13
15:40:52:6,0.06,0.25,0.12
15:40:52:6,0.05,0.25,0.11
15:40:52:6,0.05,0.25,0.10
15:40:52:6,0.04,0.24,0.09
15:40:52:7,0.04,0.23,0.08
15:40:52:7,0.03,0.21,0.08
15:40:52:7,0.02,0.20,0.07
15:40:52:7,0.01,0.18,0.07
15:40:52:7,0.01,0.16,0.06
15:40:52:7,-0.00,0.14,0.06
15:40:52:7,-0.01,0.12,0.05
15:40:52:7,-0.02,0.10,0.05
15:40:52:7,-0.02,0.08,0.04
15:40:52:7,-0.02,0.07,0.03
15:40:52:7,-0.02,0.06,0.02
15:40:52:7,-0.02,0.05,0.01
15:40:52:7,-0.02,0.04,0.00
15:40:52:7,-0.02,0.03,-0.00
15:40:52:7,-0.02,0.01,-0.01
15:40:52:7,-0.02,-0.00,-0.02
15:40:52:7,-0.02,-0.02,-0.02
15:40:52:7,-0.02,-0.05,-0.03
15:40:52:7,-0.02,-0.07,-0.03
15:40:52:7,-0.01,-0.09,-0.03
15:40:52:8,-0.01,-0.11,-0.03
15:40:52:8,-0.01,-0.13,-0.02
15:40:52:8,-0.00,-0.14,-0.02
15:40:52:8,-0.00,-0.13,-0.01
15:40:52:8,-0.00,-0.12,-0.01
15:40:52:8,0.00,-0.11,-0.01
15:40:52:8,0.00,-0.09,-0.01
15:40:52:8,0.00,-0.07,-0.01
15:40:52:8,0.00,-0.05,-0.01
15:40:52:8,0.01,-0.03,-0.01
15:40:52:8,0.01,-0.01,-0.02
15:40:52:8,0.01,-0.00,-0.02
15:40:52:8,0.01,0.01,-0.03
15:40:52:8,0.01,0.02,-0.04
15:40:52:8,0.01,0.02,-0.04
15:40:52:8,0.02,0.02,-0.05
15:40:52:8,0.03,0.02,-0.05
15:40:52:8,0.04,0.03,-0.05
15:40:52:8,0.05,0.03,-0.04
15:40:52:8,0.06,0.03,-0.04
15:40:52:8,0.07,0.04,-0.04
15:40:52:9,0.08,0.05,-0.03
15:40:52:9,0.08,0.06,-0.03
15:40:52:9,0.08,0.07,-0.03
15:40:52:9,0.08,0.09,-0.03
15:40:52:9,0.08,0.11,-0.03
15:40:52:9,0.07,0.13,-0.03
15:40:52:9,0.05,0.15,-0.04
15:40:52:9,0.04,0.16,-0.05
15:40:52:9,0.03,0.18,-0.06
15:40:52:9,0.01,0.19,-0.08
15:40:52:9,0.00,0.20,-0.09
15:40:52:9,-0.01,0.20,-0.11
15:40:52:9,-0.02,0.19,-0.12
15:40:52:9,-0.03,0.18,-0.14
15:40:52:9,-0.03,0.18,-0.15
15:40:52:9,-0.04,0.17,-0.17
15:40:52:9,-0.04,0.17,-0.18
15:40:52:9,-0.04,0.17,-0.18
15:40:52:9,-0.04,0.17,-0.19
15:40:52:9,-0.03,0.16,-0.18
15:40:53:0,-0.03,0.14,-0.18
15:40:53:0,-0.02,0.13,-0.17
15:40:53:0,-0.03,0.11,-0.17
15:40:53:0,-0.03,0.08,-0.16
15:40:53:0,-0.04,0.05,-0.15
15:40:53:0,-0.05,0.01,-0.14
15:40:53:0,-0.06,-0.03,-0.12
15:40:53:0,-0.08,-0.07,-0.11
15:40:53:0,-0.09,-0.11,-0.10
15:40:53:0,-0.10,-0.13,-0.09
15:40:53:0,-0.11,-0.16,-0.08
15:40:53:0,-0.11,-0.18,-0.07
15:40:53:0,-0.11,-0.20,-0.06
15:40:53:0,-0.11,-0.22,-0.04
15:40:53:0,-0.11,-0.22,-0.03
15:40:53:0,-0.11,-0.22,-0.01
15:40:53:0,-0.10,-0.22,0.00
15:40:53:0,-0.10,-0.21,0.02
15:40:53:0,-0.10,-0.20,0.04
15:40:53:1,-0.11,-0.18,0.05
15:40:53:1,-0.11,-0.16,0.07
15:40:53:1,-0.11,-0.14,0.09
15:40:53:1,-0.11,-0.12,0.10
15:40:53:1,-0.10,-0.10,0.11
15:40:53:1,-0.11,-0.09,0.12
15:40:53:1,-0.11,-0.08,0.12
15:40:53:1,-0.11,-0.07,0.13
15:40:53:1,-0.11,-0.07,0.13
15:40:53:1,-0.10,-0.07,0.12
15:40:53:1,-0.10,-0.07,0.12
15:40:53:1,-0.10,-0.08,0.12
15:40:53:1,-0.10,-0.09,0.12
15:40:53:1,-0.09,-0.09,0.12
15:40:53:1,-0.09,-0.10,0.12
15:40:53:1,-0.09,-0.11,0.12
15:40:53:1,-0.08,-0.12,0.12
15:40:53:1,-0.07,-0.13,0.12
15:40:53:1,-0.07,-0.14,0.11
15:40:53:1,-0.06,-0.14,0.11
15:40:53:1,-0.05,-0.15,0.11
15:40:53:2,-0.05,-0.16,0.10
15:40:53:2,-0.04,-0.17,0.10
15:40:53:2,-0.04,-0.17,0.09
15:40:53:2,-0.03,-0.17,0.08
15:40:53:2,-0.03,-0.16,0.07
15:40:53:2,-0.02,-0.15,0.06
15:40:53:2,-0.01,-0.13,0.04
15:40:53:2,-0.01,-0.11,0.03
15:40:53:2,-0.00,-0.10,0.01
15:40:53:2,0.00,-0.09,-0.00
15:40:53:2,0.01,-0.08,-0.01
15:40:53:2,0.02,-0.08,-0.03
15:40:53:2,0.03,-0.09,-0.04
15:40:53:2,0.03,-0.10,-0.04
15:40:53:2,0.03,-0.13,-0.05
15:40:53:2,0.03,-0.15,-0.05
15:40:53:2,0.02,-0.17,-0.05
15:40:53:2,0.02,-0.20,-0.05
15:40:53:2,0.02,-0.20,-0.05
15:40:53:2,0.02,-0.20,-0.05
15:40:53:2,0.02,-0.18,-0.05
15:40:53:3,0.03,-0.14,-0.06
15:40:53:3,0.03,-0.10,-0.06
15:40:53:3,0.03,-0.06,-0.07
15:40:53:3,0.03,-0.03,-0.08
15:40:53:3,0.04,0.01,-0.10
15:40:53:3,0.04,0.04,-0.11
15:40:53:3,0.04,0.07,-0.12
15:40:53:3,0.04,0.09,-0.13
15:40:53:3,0.04,0.10,-0.14
15:40:53:3,0.05,0.11,-0.14
15:40:53:3,0.05,0.12,-0.13
15:40:53:3,0.05,0.12,-0.12
15:40:53:3,0.05,0.13,-0.11
15:40:53:3,0.05,0.13,-0.09
15:40:53:3,0.05,0.14,-0.07
15:40:53:3,0.05,0.15,-0.05
15:40:53:3,0.05,0.15,-0.03
15:40:53:3,0.05,0.15,-0.02
15:40:53:3,0.04,0.14,0.00
15:40:53:3,0.04,0.14,0.01
15:40:53:4,0.03,0.12,0.03
15:40:53:4,0.02,0.10,0.04
15:40:53:4,0.02,0.08,0.05
15:40:53:4,0.01,0.05,0.06
15:40:53:4,0.00,0.03,0.07
15:40:53:4,0.00,0.01,0.08
15:40:53:4,0.00,0.00,0.09
15:40:53:4,0.00,-0.00,0.10
15:40:53:4,0.00,-0.00,0.11
15:40:53:4,0.01,0.00,0.12
15:40:53:4,0.01,0.02,0.13
15:40:53:4,0.01,0.03,0.14
15:40:53:4,0.01,0.04,0.15
15:40:53:4,0.02,0.05,0.15
15:40:53:4,0.02,0.07,0.16
15:40:53:4,0.01,0.08,0.16
15:40:53:4,0.01,0.09,0.16
15:40:53:4,0.01,0.11,0.16
15:40:53:4,0.00,0.12,0.16
15:40:53:5,-0.00,0.12,0.16
15:40:53:5,-0.01,0.13,0.16
15:40:53:5,-0.02,0.13,0.16
15:40:53:5,-0.02,0.13,0.16
15:40:53:5,-0.03,0.12,0.15
15:40:53:5,-0.04,0.12,0.15
15:40:53:5,-0.05,0.12,0.15
15:40:53:5,-0.06,0.12,0.14
15:40:53:5,-0.06,0.11,0.14
15:40:53:5,-0.06,0.11,0.14
15:40:53:5,-0.07,0.10,0.14
15:40:53:5,-0.07,0.09,0.14
15:40:53:5,-0.07,0.09,0.14
15:40:53:5,-0.08,0.08,0.14
15:40:53:5,-0.08,0.07,0.14
15:40:53:5,-0.08,0.06,0.14
15:40:53:5,-0.09,0.05,0.14
15:40:53:5,-0.09,0.04,0.15
15:40:53:5,-0.10,0.04,0.14
15:40:53:5,-0.10,0.04,0.14
15:40:53:5,-0.11,0.04,0.14
15:40:53:5,-0.11,0.05,0.14
15:40:53:6,-0.11,0.06,0.13
15:40:53:6,-0.12,0.08,0.13
15:40:53:6,-0.12,0.10,0.12
15:40:53:6,-0.12,0.11,0.11
15:40:53:6,-0.12,0.13,0.11
15:40:53:6,-0.12,0.13,0.10
15:40:53:6,-0.12,0.14,0.09
15:40:53:6,-0.12,0.14,0.09
15:40:53:6,-0.12,0.15,0.08
15:40:53:6,-0.12,0.15,0.08
