Clock Time (s),Elapsed Time (s),ar,atheta,aphi,gx,gy,gz,mx,my,mz,
53140.8,9.10000000000582,0.961977130705299,0.04874185130993159,0.44085441475241594,0.01,0.09,-0.09,-7.59,-42.30,-25.23,
53140.9,9.200000000004366,0.9347192091746055,0.0,0.4540785230931955,-0.02,-0.01,-0.02,-6.22,-40.93,-24.90,
53141.0,9.30000000000291,0.9394147114027968,-0.0,0.4398425828157362,0.04,0.38,0.02,-6.56,-40.24,-23.56,
53141.1,9.400000000001455,0.9155326318597279,0.1599131231582193,0.35008399550688496,0.07,0.37,0.03,-6.50,-41.21,-23.28,
53141.2,9.5,0.9373899935459094,0.1707352114752828,0.31933389644589716,0.04,0.28,0.00,-4.68,-40.76,-23.39,
53141.3,9.60000000000582,0.9080748867797193,0.10308160852270024,0.3268497759241557,0.04,0.43,-0.01,-5.19,-41.27,-24.56,
53141.4,9.700000000004366,0.883742043811428,0.12435499454676144,0.27722316616206977,0.03,0.44,0.02,-4.34,-41.20,-23.39,
53141.5,9.80000000000291,0.8658521813797087,0.24497866312686414,0.1916471949754165,0.03,0.40,-0.07,-2.97,-42.47,-23.39,
53141.6,9.900000000001455,0.8565628990331066,0.3028848683749714,0.19697261446603348,-0.06,-0.01,-0.19,-1.75,-41.46,-23.04,
53141.7,10.0,0.9153141537199128,0.18822150530477078,0.2357315122378958,0.01,-0.11,-0.13,-0.57,-42.12,-23.72,
53141.8,10.10000000000582,0.9322553298319083,0.3529903878269105,0.21894365375504274,0.11,0.06,-0.03,-0.06,-41.27,-22.55,
53141.9,10.200000000004366,0.917605579756357,0.4636476090008061,0.1962045056044891,0.06,0.03,-0.08,-0.23,-41.56,-21.94,
53142.0,10.30000000000291,0.9517877914745493,0.5743048301747017,0.21437962442181122,-0.01,-0.01,-0.20,-0.57,-42.47,-22.72,
53142.1,10.400000000001455,0.9473119866232033,0.3392926144540447,0.19147212250784781,-0.13,0.11,-0.31,1.49,-41.62,-22.38,
53142.2,10.5,0.922496612459905,0.13255153229667402,0.16478597484555613,-0.11,0.19,-0.21,1.99,-42.30,-23.22,
53142.3,10.60000000000582,0.9168424073961675,0.4636476090008061,0.12224823045686284,-0.01,0.23,-0.07,3.36,-41.61,-23.22,
53142.4,10.700000000004366,0.9550916186418976,1.1525719972156676,0.10330314413926596,0.07,0.30,-0.08,4.75,-42.19,-21.77,
53142.5,10.80000000000291,0.9675226095549395,1.4876550949064553,0.12478158283700932,0.05,0.32,-0.20,5.14,-41.03,-21.38,
53142.6,10.900000000001455,0.916351460958076,1.9513027039072617,0.11780723029495299,0.01,0.28,-0.40,5.76,-40.93,-20.21,
53142.7,11.0,0.9124691775616314,1.1071487177940904,0.07358343210792452,0.15,0.35,-0.38,9.69,-41.78,-19.37,
53142.8,11.10000000000582,0.9047098982546836,1.7894652726688387,0.10208329515856278,0.08,0.46,-0.32,9.86,-42.30,-19.20,
53142.9,11.200000000004366,0.9007774419910837,2.0988707752212568,0.1548453115708044,0.01,0.40,-0.24,11.87,-40.62,-18.30,
53143.0,11.30000000000291,0.9185858696931932,2.356194490192345,0.20150301771815032,-0.09,0.22,-0.32,12.84,-42.07,-17.14,
53143.1,11.400000000001455,0.9249324299644812,2.704965493776252,0.17993318111939152,0.05,0.21,-0.27,13.97,-40.59,-17.86,
53143.2,11.5,0.882269800004511,2.723368324010564,0.22515947445816592,0.19,0.25,-0.33,15.37,-40.16,-16.16,
53143.3,11.60000000000582,0.9498420921395304,2.770701364777131,0.20475851233319003,0.07,-0.08,-0.25,15.68,-37.51,-13.84,
53143.4,11.700000000004366,0.9257969539807311,2.9441970937399127,0.2789905932427369,0.11,0.36,-0.27,18.42,-37.85,-13.50,
53143.5,11.80000000000291,0.9459386872308374,2.8632929945846817,0.3129293154005952,0.07,0.06,-0.17,18.86,-38.25,-12.48,
53143.6,11.900000000001455,0.9023303164584464,2.79856871316909,0.1655065287862288,-0.03,-0.90,0.20,18.73,-37.53,-12.37,
53143.7,12.0,0.9000555538409838,2.0344439357957027,0.1496196043219163,-0.00,-0.20,0.29,18.08,-38.53,-11.49,
53143.8,12.10000000000582,0.9124691775616314,2.0344439357957027,0.22237948938964291,-0.03,0.10,0.41,16.37,-40.73,-11.83,
53143.9,12.200000000004366,0.8085171612278863,2.3818298987140225,0.3481882488201932,-0.04,-1.37,0.31,15.85,-40.76,-11.66,
53144.0,12.30000000000291,0.9708243919473799,0.9272952180016123,0.20749622643520269,-0.05,-1.19,0.18,12.82,-42.87,-10.50,
53144.1,12.400000000001455,0.931396800509858,0.714090698612158,0.214761774353808,0.02,-0.48,0.13,10.54,-42.66,-9.54,
53144.2,12.5,0.9330058949438638,0.4636476090008061,0.2667824405773765,0.12,-0.28,0.19,10.03,-43.84,-10.65,
53144.3,12.60000000000582,0.897217922246318,0.8176450458327023,0.24694347943901387,0.06,-0.33,0.18,9.90,-44.20,-8.03,
53144.4,12.700000000004366,0.8981091247727082,0.42141920688780427,0.3616950148307604,-0.03,-1.09,0.14,7.13,-45.03,-8.47,
53144.5,12.80000000000291,1.0070749723828907,0.3016190462662397,0.48698558219523225,-0.01,-1.05,0.16,7.54,-45.70,-7.30,
53144.6,12.900000000001455,0.9798469268207152,0.2401710078601731,0.5408395013684699,0.13,-0.21,0.06,5.07,-47.18,-8.69,
53144.7,13.0,0.9064215354899728,0.3080527810237764,0.534493459174391,0.07,0.36,0.11,4.56,-45.89,-10.32,
53144.8,13.10000000000582,0.8716077099245968,0.3136206522166983,0.4625937279663536,0.05,0.19,0.11,5.75,-46.23,-8.81,
53144.9,13.200000000004366,0.9447221813845592,0.3985224456664202,0.45163344107953185,-0.01,0.23,0.03,4.03,-45.70,-8.89,
53145.0,13.30000000000291,0.9555626614722866,0.3507279482482035,0.47448470270240417,-0.04,0.26,-0.03,3.74,-46.17,-11.35,
53145.1,13.400000000001455,0.9718024490605074,0.3985224456664202,0.43816005503199185,-0.03,0.40,-0.04,3.85,-45.31,-10.55,
53145.2,13.5,0.9801020355044673,0.36520144978817304,0.3805115821640761,-0.14,0.23,-0.02,3.02,-45.03,-11.49,
53145.3,13.60000000000582,0.9662815324738439,0.41822432957922906,0.3107533951616296,-0.20,0.68,0.03,3.36,-44.69,-14.17,
53145.4,13.700000000004366,0.9087904048789248,0.39060704369768684,0.20370531127207842,-0.21,0.70,0.06,3.18,-42.37,-15.81,
53145.5,13.80000000000291,0.9236341266973628,0.32175055439664224,0.17203402854030175,-0.22,0.58,0.12,3.10,-42.44,-18.10,
53145.6,13.900000000001455,0.9347726996441436,0.5585993153435624,0.10109484149334458,-0.18,0.88,0.14,4.05,-40.93,-19.20,
53145.7,14.0,0.9005553841935542,1.892546881191539,0.03512196971610991,-0.24,0.90,0.10,4.30,-41.18,-21.97,
53145.8,14.10000000000582,0.9108786966440702,3.070285188804503,0.15470570973815687,-0.28,0.87,0.09,7.47,-39.56,-21.55,
53145.9,14.200000000004366,0.9278469701410896,3.2522498747636885,0.19645254921810718,-0.32,0.92,0.07,8.58,-38.79,-23.68,
53146.0,14.30000000000291,0.901665126307988,3.4107601463754937,0.34016293421179816,-0.27,0.81,0.20,8.19,-37.90,-23.57,
53146.1,14.400000000001455,0.887693640846886,3.2981945305718083,0.44823868144821394,-0.23,0.68,0.14,11.06,-39.05,-24.06,
53146.2,14.5,0.8847033401089881,3.3029677640104844,0.5148872589410297,-0.24,0.46,0.09,12.82,-37.43,-24.70,
53146.3,14.60000000000582,0.9283318372220141,3.3865713167166573,0.5104334515239415,-0.13,0.23,0.15,13.11,-38.36,-24.73,
53146.4,14.700000000004366,0.942443632266673,3.3642535942261578,0.6145638826869033,-0.10,0.29,0.07,13.68,-35.51,-25.29,
53146.5,14.80000000000291,0.9093404203047393,3.3771376343106563,0.6009945693559835,-0.04,0.05,0.05,14.40,-37.02,-24.74,
53146.6,14.900000000001455,0.9207062506576134,3.3352146464457384,0.5997915690469574,-0.04,-0.16,0.04,15.85,-35.97,-24.73,
53146.7,15.0,0.8996110270555825,3.32807955525701,0.6429243816434603,-0.04,-0.24,-0.15,13.61,-36.95,-25.17,
53146.8,15.10000000000582,0.8360621986431392,3.3700892928816555,0.5562916323385391,0.03,-0.98,-0.28,14.48,-35.97,-26.74,
53146.9,15.200000000004366,0.8542833253669417,3.590315997600514,0.3584051202115241,0.26,-1.88,-0.56,11.01,-36.26,-28.38,
53147.0,15.30000000000291,0.8976636341080104,4.363617976800782,0.13076304441583478,0.42,-1.87,-0.60,7.73,-37.37,-26.37,
53147.1,15.400000000001455,0.8886506625215558,6.038206644052722,0.1396455451281582,0.39,-1.70,-0.60,3.53,-38.02,-25.74,
53147.2,15.5,0.991463564635635,6.137173049468311,0.35396068518315194,0.43,-1.23,-0.49,3.19,-38.36,-24.06,
53147.3,15.60000000000582,0.9489467845985885,0.07485984771076686,0.4364267083755222,0.38,-0.90,-0.40,3.35,-39.33,-22.10,
53147.4,15.700000000004366,1.0525207836427746,0.2405342479459046,0.5450719218910295,0.22,-1.12,-0.15,3.70,-42.30,-18.19,
53147.5,15.80000000000291,0.9409569596958195,0.2495869254369846,0.59358044936151,0.06,-0.09,-0.10,4.05,-43.48,-16.67,
53147.6,15.900000000001455,0.9537295214053092,0.2730087030867106,0.5756984727202026,-0.01,-0.14,0.01,5.42,-43.32,-15.51,
53147.7,16.0,0.93,0.14981245657289735,0.6142528367621456,0.00,-0.17,-0.01,6.61,-44.86,-14.34,
53147.8,16.10000000000582,0.9069729874698584,0.14189705460416394,0.5772763172936248,0.01,-0.23,-0.04,7.80,-43.34,-16.16,
53147.9,16.200000000004366,1.067754653466797,0.09495170634275632,0.6343982876873543,-0.06,-0.88,0.04,8.67,-42.47,-13.33,
53148.0,16.30000000000291,0.9222255689363639,0.1707352114752828,0.6921483615512704,-0.12,0.07,-0.09,8.32,-43.49,-14.68,
53148.1,16.400000000001455,0.9962931295557548,0.22679884805388587,0.7336232361258925,-0.10,-0.04,-0.14,8.39,-41.99,-13.68,
53148.2,16.5,0.9544631999192007,0.1874291124436737,0.6668368749383674,-0.15,0.26,-0.22,8.84,-40.59,-15.85,
53148.3,16.60000000000582,0.8848728722251575,0.2046418098297779,0.6582334700870276,0.03,0.46,-0.30,8.84,-40.58,-16.85,
53148.4,16.700000000004366,0.8985543945694106,0.23109066719589708,0.6225125030637901,-0.13,0.18,-0.19,8.82,-38.02,-16.95,
53148.5,16.80000000000291,0.8999444427296609,0.2495869254369846,0.6246614044713243,-0.21,0.35,-0.17,10.21,-37.85,-16.52,
53148.6,16.900000000001455,0.9571833680126289,0.16859693960942962,0.521390401607695,-0.23,0.09,-0.17,9.43,-36.09,-19.37,
53148.7,17.0,0.9269843580125826,0.10220671810725353,0.436672045159393,-0.28,0.10,-0.02,9.69,-35.28,-20.37,
53148.8,17.10000000000582,0.8586617494683223,-0.0,0.45843932276173427,-0.57,0.06,0.17,10.38,-33.23,-24.73,
53148.9,17.200000000004366,0.8914033879226622,6.175495436346766,0.4306861088338454,-0.48,0.07,0.26,9.86,-32.21,-26.40,
53149.0,17.30000000000291,0.8793179174792244,6.118036629764959,0.42800382220425365,-0.05,-0.21,0.21,8.84,-32.03,-26.24,
53149.1,17.400000000001455,0.8537564055396597,6.118036629764959,0.5221321756514092,0.10,-0.30,0.14,7.87,-30.72,-27.29,
53149.2,17.5,0.8811923740024081,6.105092368948389,0.6144776563299974,0.16,-0.21,0.33,6.27,-32.20,-28.08,
53149.3,17.60000000000582,0.9202716990106781,6.0978373571838915,0.5593960306796352,0.23,-0.30,0.53,4.22,-31.52,-30.43,
53149.4,17.700000000004366,0.9100549433962765,6.138372808940647,0.562165651856646,0.20,-0.10,0.57,1.84,-33.78,-29.30,
53149.5,17.80000000000291,0.901443287178955,6.08997382333178,0.5468134911484064,0.16,-0.20,0.51,-0.40,-34.08,-30.93,
53149.6,17.900000000001455,0.8887069258197553,5.979184367839442,0.6453096885467506,0.24,-0.31,0.45,-3.61,-34.66,-30.21,
53149.7,18.0,0.8691375035056306,6.078543497349808,0.6723104268929009,0.15,-0.50,0.44,-5.19,-35.80,-29.25,
53149.8,18.10000000000582,0.9008329478876759,6.156593179899614,0.6629835567847672,0.37,-0.24,0.49,-9.13,-35.62,-29.42,
53149.9,18.200000000004366,0.8865100112237876,6.226641870234769,0.6420106592857945,0.70,-0.26,0.27,-10.91,-36.60,-28.02,
53150.0,18.30000000000291,0.9099999999999999,0.11065722117389563,0.6398291078276993,0.97,0.82,0.07,-11.95,-38.42,-26.12,
53150.1,18.400000000001455,0.948314293892062,0.34038193864190697,0.5668396873546399,0.77,1.24,-0.20,-9.81,-40.41,-26.07,
53150.2,18.5,0.9761147473529943,0.3080527810237764,0.4927317039922059,0.04,0.54,-0.14,-6.22,-43.32,-24.56,
53150.3,18.60000000000582,0.8702873088813831,0.3868757177310281,0.341606871890355,0.40,0.40,-0.17,-3.31,-45.55,-24.39,
53150.4,18.700000000004366,0.9033825324855468,0.2741674511196588,0.37682219861443034,-0.04,-0.19,-0.02,-3.31,-44.86,-23.05,
53150.5,18.80000000000291,0.9360555539069249,0.38588266939807375,0.37792575977525167,-0.06,-0.29,0.04,-3.33,-44.85,-22.24,
53150.6,18.900000000001455,0.8999444427296609,0.3217505543966422,0.39686018149995106,-0.11,-0.18,0.06,-3.14,-45.03,-23.56,
53150.7,19.0,0.9153687781435415,0.28897540999256643,0.4353123352922607,-0.01,-0.06,0.05,-2.97,-44.52,-23.72,
53150.8,19.10000000000582,0.9400531899844816,0.23923159996366058,0.4655685759170585,-0.03,-0.04,0.05,-4.00,-45.43,-23.84,
53150.9,19.200000000004366,0.9324162160752032,0.2639637236257046,0.42361224160458233,0.03,-0.06,0.06,-5.36,-44.86,-22.05,
53151.0,19.30000000000291,0.887862601982987,0.27490984148067255,0.47393931643896514,0.09,0.00,0.06,-4.90,-44.55,-22.65,
53151.1,19.400000000001455,0.9233634170791042,0.26211984126547283,0.4776933867406159,0.03,-0.10,0.04,-5.88,-44.35,-22.22,
53151.2,19.5,0.9336487562247379,0.2721458905311873,0.4985545867472678,0.02,-0.05,0.05,-7.25,-45.03,-22.22,
53151.3,19.60000000000582,0.9069729874698585,0.29849893158617924,0.4666496207366964,0.04,0.02,0.02,-5.12,-44.49,-22.35,
53151.4,19.700000000004366,0.9024411338142783,0.2914567944778671,0.48110435391138073,0.04,0.10,0.01,-4.51,-44.69,-22.22,
53151.5,19.80000000000291,0.9171150418568,0.30704573201879076,0.4881449892996046,0.06,0.13,0.03,-6.39,-45.55,-22.72,
53151.6,19.900000000001455,0.9041017641836565,0.3296244074207427,0.46030546557195984,0.02,-0.02,0.03,-4.34,-44.52,-22.05,
53151.7,20.0,0.9171150418568,0.30704573201879076,0.4881449892996046,0.01,-0.02,0.02,-5.02,-45.21,-22.72,
53151.8,20.10000000000582,0.9038252043398658,0.3142318990843383,0.4840296912950313,0.01,-0.02,0.02,-5.88,-45.79,-22.08,
53151.9,20.200000000004366,1.1344602240713422,0.38050637711236496,0.33872279195488475,0.14,0.24,0.09,-5.53,-46.40,-23.22,
53152.0,20.30000000000291,0.9751922887307918,0.2754261036960353,0.5122926997431431,-0.02,-0.11,0.05,-6.22,-46.40,-22.55,
53152.1,20.400000000001455,0.9024965373894793,0.38050637711236496,0.430898693464639,0.06,0.16,-0.08,-5.90,-45.42,-21.84,
53152.2,20.5,0.9982484660644363,0.3016190462662397,0.49167345063699114,0.02,0.01,-0.04,-5.49,-45.12,-21.89,
53152.3,20.60000000000582,0.910439454329611,0.36172924151993224,0.44950119041067693,0.10,0.67,-0.00,-3.47,-46.35,-21.22,
53152.4,20.700000000004366,0.9405317644821998,0.4783524313786575,0.3292868402863996,0.21,1.33,-0.20,-2.79,-45.02,-21.71,
53152.5,20.80000000000291,0.863770802933278,1.1071487177940904,0.2351465991184045,0.18,0.99,-0.24,-0.74,-47.77,-21.21,
53152.6,20.900000000001455,0.9457801012920498,0.8584387287005677,0.3124106738380322,0.12,0.46,-0.41,3.76,-47.86,-20.66,
53152.7,21.0,0.8854942122905152,1.8157749899217608,0.1873450374817372,-0.01,0.67,-0.50,6.10,-47.08,-21.01,
53152.8,21.10000000000582,0.9172785836374902,1.7063240407803975,0.24448795722459044,-0.02,0.36,-0.23,7.64,-46.23,-19.37,
53152.9,21.200000000004366,0.944986772394196,1.8045395076637982,0.23047235134718397,-0.07,0.02,-0.26,10.34,-46.75,-19.94,
53153.0,21.30000000000291,0.9553009996854395,5.414645911893697,0.17921987372103002,-0.08,-0.46,-0.08,12.62,-47.02,-19.39,
53153.1,21.400000000001455,0.9690201236300513,1.7848570103587182,0.24535113997989783,-0.03,0.37,0.14,11.73,-47.04,-19.58,
53153.2,21.5,1.0358571330062847,2.461071428922579,0.2638843697372047,-0.11,0.73,0.07,11.20,-46.13,-18.98,
53153.3,21.60000000000582,0.9554580053565934,1.849095985800008,0.30970732615645485,0.01,0.55,0.06,12.26,-46.75,-18.86,
53153.4,21.700000000004366,0.9486832980505138,2.498091544796509,0.3217505543966422,-0.04,0.21,0.13,14.37,-47.15,-19.31,
53153.5,21.80000000000291,0.875328509760764,2.483704048407583,0.32322681199019077,0.11,0.81,0.47,13.30,-47.26,-18.66,
53153.6,21.900000000001455,0.8927485648266257,2.5444159954971157,0.3454758294100354,0.03,-0.69,0.12,13.63,-48.11,-18.19,
53153.7,22.0,0.9558765610684259,2.020555939864736,0.34361139564491294,-0.09,-0.76,0.04,12.17,-47.34,-18.75,
53153.8,22.10000000000582,0.9546727187890099,1.3258176636680326,0.3071264183810728,0.03,-0.05,-0.09,11.92,-47.43,-18.19,
53153.9,22.200000000004366,0.9202716990106781,2.5948038127005457,0.29692964122012794,-0.10,0.76,-0.40,10.47,-47.18,-20.28,
53154.0,22.30000000000291,0.8947625383307014,2.587285157388242,0.2796617267172693,-0.11,0.65,-0.20,13.37,-47.55,-19.35,
53154.1,22.400000000001455,0.9312894286955049,2.4258490639209134,0.33342657140873283,0.03,0.31,0.06,14.87,-46.14,-19.65,
53154.2,22.5,0.946255779374689,2.6057814156293295,0.40421061622322635,0.03,0.35,0.23,16.11,-46.15,-17.44,
53154.3,22.60000000000582,0.9451454914456293,2.8068558162729786,0.5413556355433945,0.16,-0.39,0.50,15.51,-45.55,-16.35,
53154.4,22.700000000004366,0.859360227145753,2.105751400580993,0.37385856010657587,-0.11,-1.25,0.18,13.09,-48.80,-17.56,
53154.5,22.80000000000291,0.9382963284591921,1.7894652726688387,0.1978040644361189,-0.17,-0.40,-0.15,9.57,-46.88,-19.78,
53154.6,22.900000000001455,0.9261749294814668,1.929566997065469,0.28041170486062994,-0.01,0.13,0.15,9.35,-47.26,-19.37,
53154.7,23.0,0.9475758544834287,2.0852476398539244,0.28255834547402,-0.05,-0.16,0.05,9.52,-47.77,-19.87,
53154.8,23.10000000000582,0.9730878685915265,2.0032041023654346,0.2986979033820068,0.01,0.06,0.08,8.03,-47.18,-19.62,
53154.9,23.200000000004366,0.9582275303913993,2.0940746489268722,0.31861537772974174,0.20,0.10,0.10,9.89,-47.74,-18.46,
53155.0,23.30000000000291,0.9402127418834527,1.869295258381076,0.29352422422751484,0.29,0.36,0.09,7.92,-47.83,-17.25,
53155.1,23.400000000001455,0.9893937537704592,2.173083672929861,0.40334013269344954,0.27,0.57,-0.09,9.17,-48.11,-16.35,
53155.2,23.5,1.0121758740456128,2.2048190464583186,0.4300786813055106,0.11,-0.02,-0.30,10.55,-47.77,-12.83,
53155.3,23.60000000000582,0.9953893710503443,2.289626326416521,0.44136646630669935,0.11,0.50,-0.71,12.26,-46.57,-13.06,
53155.4,23.700000000004366,0.9875727821279806,2.5764432135830337,0.5139245949865542,0.20,0.71,-1.08,15.38,-45.39,-11.48,
53155.5,23.80000000000291,0.9088454214001411,2.601173153319209,0.5389817533744866,0.25,0.46,-1.08,18.93,-45.21,-10.65,
53155.6,23.900000000001455,0.8836854644046149,2.668686049926864,0.5782836322447197,0.15,0.31,-1.21,22.25,-42.80,-7.31,
53155.7,24.0,0.9141115905621151,2.8535372065391673,0.6638108471008527,0.14,0.53,-1.08,26.63,-39.90,-4.45,
53155.8,24.10000000000582,0.9126883367283708,2.9441970937399127,0.661814755224427,0.15,0.46,-0.60,28.31,-37.99,-2.28,
53155.9,24.200000000004366,0.8646964785403026,2.937574673997245,0.754550726098226,0.17,0.76,-0.23,31.05,-36.22,0.89,
53156.0,24.30000000000291,0.9047651629014017,2.971380728304319,0.8005482948684814,-0.07,0.19,-0.16,30.74,-36.82,1.58,
53156.1,24.400000000001455,0.9148770409186144,3.0326506965999274,0.7806191181102566,-0.20,-0.07,-0.03,31.94,-35.72,1.99,
53156.2,24.5,0.931074647920348,3.0132694259039985,0.7361201340117033,-0.18,-0.02,0.30,31.25,-35.28,1.08,
53156.3,24.60000000000582,0.9457801012920498,2.9912212255826587,0.7835535532880564,-0.30,-0.07,0.46,30.89,-35.01,0.79,
53156.4,24.700000000004366,0.9782126558167196,2.9786661947394206,0.8575999236894103,-0.18,0.07,0.12,28.13,-37.10,0.64,
53156.5,24.80000000000291,0.9672641831474997,2.999695598985629,0.8198418160408393,-0.05,-0.24,-0.11,28.68,-36.82,-0.10,
53156.6,24.900000000001455,0.9702061636580135,3.0810606338076862,0.7498322176371955,-0.00,-0.09,-0.26,27.41,-36.04,0.68,
53156.7,25.0,0.9898484732523458,3.0611216423243324,0.6794843689355888,-0.05,-0.13,0.07,28.03,-35.37,0.54,
53156.8,25.10000000000582,0.976165969494942,2.9876479891314434,0.6450920058437356,-0.16,-0.70,0.43,25.95,-36.14,0.24,
53156.9,25.200000000004366,0.9565040512198576,2.9660004916396128,0.7185801591073404,-0.21,0.33,0.16,26.34,-38.43,-0.15,
53157.0,25.30000000000291,0.9408506789071261,2.988943325194528,0.5934130157394001,0.02,-1.08,0.47,25.26,-39.22,-0.77,
53157.1,25.400000000001455,0.9616652224137048,2.9147938055359073,0.5882909195620326,0.02,-0.65,0.25,22.70,-41.44,-0.93,
53157.2,25.5,0.9538867857350787,2.7255281478659708,0.5153419993313746,0.06,-1.52,0.35,22.18,-43.27,-1.13,
53157.3,25.60000000000582,0.9596353474106715,2.4199378027250322,0.3543960604905996,0.05,-0.96,0.20,19.27,-44.52,-3.28,
53157.4,25.700000000004366,0.9247702417357514,2.289626326416521,0.23197297118465968,0.01,-0.71,0.25,18.59,-45.21,-4.62,
53157.5,25.80000000000291,0.891403387922662,2.173083672929861,0.21957958144808848,0.04,-0.78,0.16,17.32,-45.99,-5.73,
53157.6,25.900000000001455,0.9197825830053535,1.892546881191539,0.20777600399222992,0.01,-1.03,0.14,14.83,-46.23,-4.96,
53157.7,26.0,0.996794863550169,1.1071487177940904,0.2725528745351814,-0.01,-1.00,0.29,15.85,-47.26,-7.30,
53157.8,26.10000000000582,1.023083574298796,0.7853981633974483,0.32354556791358996,-0.19,0.85,0.16,12.60,-47.43,-8.47,
53157.9,26.200000000004366,1.0399038417084534,1.217805938967986,0.19596657723230215,-0.46,0.63,0.09,12.77,-46.92,-9.65,
53158.0,26.30000000000291,0.9233634170791044,2.677945044588987,0.17033841486145399,-0.64,1.50,0.08,12.07,-44.42,-12.47,
53158.1,26.400000000001455,0.8860022573334675,3.141592653589793,0.2860514417173182,-0.38,0.69,0.16,14.65,-40.93,-16.85,
53158.2,26.5,0.8828363381737296,3.2522498747636885,0.312790059873499,-0.36,0.85,0.15,14.65,-40.93,-18.19,
53158.3,26.60000000000582,0.9330058949438637,3.314838320042158,0.4503016478461351,-0.33,0.48,0.11,14.91,-39.40,-17.80,
53158.4,26.700000000004366,0.9463086177352502,3.3106938795911702,0.45507730693475285,-0.22,0.60,0.11,15.68,-39.22,-19.87,
53158.5,26.80000000000291,0.9434511116109833,3.2659476481365544,0.5383612863608476,-0.15,0.66,0.09,17.06,-38.98,-20.66,
53158.6,26.900000000001455,0.9027181176868003,3.2705034252737843,0.647505147340141,-0.21,0.46,0.03,18.76,-37.86,-19.88,
53158.7,27.0,0.8869611039949835,3.3037914870531755,0.6794202076235565,-0.27,0.13,-0.04,20.98,-36.65,-20.71,
53158.8,27.10000000000582,0.8532877591996735,3.3784414145367134,0.7743410885997333,-0.25,0.29,-0.11,20.93,-36.02,-20.18,
53158.9,27.200000000004366,0.8367197858303579,3.3526859868125394,0.7538817971545098,0.29,-0.68,-0.10,20.47,-35.45,-19.87,
53159.0,27.30000000000291,0.9011104260855048,3.3771376343106563,0.6072697909306937,0.56,-1.04,-0.25,19.44,-36.98,-21.55,
53159.1,27.400000000001455,0.8904493247793498,3.344637870843258,0.40045580870909064,0.72,-1.42,-0.39,18.93,-37.34,-21.71,
53159.2,27.5,0.9652978814852957,3.024483909022929,0.1782687393569586,0.60,-1.30,-0.41,15.85,-37.34,-19.37,
53159.3,27.60000000000582,0.9837682653958705,2.191045812777718,0.08755441693211312,0.50,-0.88,-0.33,14.14,-39.84,-19.37,
53159.4,27.700000000004366,0.9863569333664157,1.3909428270024184,0.11359397574569377,0.32,-0.69,-0.19,15.51,-41.78,-17.36,
53159.5,27.80000000000291,0.9973464794142505,1.1441688336680205,0.12145028755895998,0.11,-0.67,-0.05,14.65,-42.30,-16.52,
53159.6,27.900000000001455,0.9466784036831093,0.8253768505207384,0.18798824047382057,0.12,-0.26,0.01,15.68,-43.66,-15.18,
53159.7,28.0,0.9391485505499116,1.0121970114513341,0.20228165139240242,0.16,-0.21,-0.02,14.83,-42.81,-14.00,
53159.8,28.10000000000582,0.9298386956886662,0.8224182792713784,0.2069392869754183,0.04,-0.33,-0.05,13.63,-44.01,-13.84,
53159.9,28.200000000004366,0.9497894503520241,0.6350267353903138,0.2511159317509126,-0.02,-0.31,0.01,16.23,-44.97,-13.35,
53160.0,28.30000000000291,0.9247702417357514,0.7188299996216245,0.23197297118465968,-0.05,0.09,-0.06,15.51,-44.52,-13.00,
53160.1,28.400000000001455,0.9626006440887104,0.835356559119391,0.2986172095004139,-0.04,0.55,-0.12,14.65,-42.64,-12.83,
53160.2,28.5,0.9481033698917013,1.3521273809209546,0.19573132809300373,-0.02,0.46,-0.25,16.56,-42.20,-11.77,
53160.3,28.60000000000582,0.9002221947941519,1.2490457723982544,0.21235898300715336,0.12,0.62,-0.30,17.73,-42.98,-12.83,
53160.4,28.700000000004366,0.917877987534291,1.5152978215491797,0.1976920847474774,0.14,0.03,-0.38,19.59,-39.46,-11.30,
53160.5,28.80000000000291,0.90515192095029,1.8157749899217608,0.18322967144409857,0.13,0.01,-0.58,21.33,-38.70,-12.33,
53160.6,28.900000000001455,0.8615103017375938,1.642103791580187,0.1636488056088971,0.03,-0.56,-0.43,21.67,-36.31,-13.67,
53160.7,29.0,0.9029396436085858,1.1659045405098132,0.16949886854100493,-0.03,-0.08,-0.20,21.33,-35.28,-14.89,
53160.8,29.10000000000582,0.9088454214001411,1.2490457723982544,0.1396310855103196,-0.20,0.02,0.04,22.18,-34.77,-16.52,
53160.9,29.200000000004366,0.9153141537199128,1.1525719972156676,0.10780956881643501,-0.26,-0.10,0.18,21.54,-34.80,-17.98,
53161.0,29.30000000000291,0.882269800004511,0.32175055439664224,0.0717465858924563,-0.36,-0.33,0.33,20.81,-33.74,-19.20,
53161.1,29.400000000001455,0.9124691775616314,0.06656816377582381,0.16550861665235095,-0.39,-0.73,0.56,21.33,-34.25,-21.38,
53161.2,29.5,0.9043229511629128,0.06241880999595735,0.1782150415797362,-0.16,0.10,0.65,17.79,-33.08,-25.64,
53161.3,29.60000000000582,0.7930321557162736,6.07209197395684,0.18154081102294922,0.06,0.30,0.86,15.85,-35.28,-24.39,
53161.4,29.700000000004366,0.6982120021884471,6.025861592208497,0.28524076768924916,-0.03,-0.68,0.73,13.46,-36.83,-25.89,
