Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,aclx 8,aclx 9,aclx 10,aclx 11,aclx 12,aclx 13,aclx 14,aclx 15,aclx 16,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,acly 8,acly 9,acly 10,acly 11,acly 12,acly 13,acly 14,acly 15,acly 16,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,aclz 8,aclz 9,aclz 10,aclz 11,aclz 12,aclz 13,aclz 14,aclz 15,aclz 16,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyrx 8,gyrx 9,gyrx 10,gyrx 11,gyrx 12,gyrx 13,gyrx 14,gyrx 15,gyrx 16,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyry 8,gyry 9,gyry 10,gyry 11,gyry 12,gyry 13,gyry 14,gyry 15,gyry 16,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,gyrz 8,gyrz 9,gyrz 10,gyrz 11,gyrz 12,gyrz 13,gyrz 14,gyrz 15,gyrz 16,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magr 8,magr 9,magr 10,magr 11,magr 12,magr 13,magr 14,magr 15,magr 16,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magphi 8,magphi 9,magphi 10,magphi 11,magphi 12,magphi 13,magphi 14,magphi 15,magphi 16,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,magtheta 8,magtheta 9,magtheta 10,magtheta 11,magtheta 12,magtheta 13,magtheta 14,magtheta 15,magtheta 16,
4.100000,,-2.194435,,,,,,,,,,,,,,,,0.182436,,,,,,,,,,,,,,,,-0.722838,,,,,,,,,,,,,,,,0.155554,,,,,,,,,,,,,,,,-0.336223,,,,,,,,,,,,,,,,-0.289851,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.534757,,,,,,,,,,,,,,,,0.608678,,,,,,,,,,,,,,,
4.200000,,-2.129572,,,,,,,,,,,,,,,,0.196542,,,,,,,,,,,,,,,,-0.642208,,,,,,,,,,,,,,,,0.491895,,,,,,,,,,,,,,,,-1.041969,,,,,,,,,,,,,,,,-0.510343,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.535454,,,,,,,,,,,,,,,,0.607585,,,,,,,,,,,,,,,
4.300000,,-1.989743,,,,,,,,,,,,,,,,0.224344,,,,,,,,,,,,,,,,-0.526246,,,,,,,,,,,,,,,,0.758506,,,,,,,,,,,,,,,,-1.613995,,,,,,,,,,,,,,,,-0.688432,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.533054,,,,,,,,,,,,,,,,0.612325,,,,,,,,,,,,,,,
4.400000,,-1.806172,,,,,,,,,,,,,,,,0.265501,,,,,,,,,,,,,,,,-0.371955,,,,,,,,,,,,,,,,0.975897,,,,,,,,,,,,,,,,-2.041157,,,,,,,,,,,,,,,,-0.781717,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.529066,,,,,,,,,,,,,,,,0.633418,,,,,,,,,,,,,,,
4.500000,,-1.594079,,,,,,,,,,,,,,,,0.317209,,,,,,,,,,,,,,,,-0.209624,,,,,,,,,,,,,,,,1.131762,,,,,,,,,,,,,,,,-2.338314,,,,,,,,,,,,,,,,-0.785957,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.522213,,,,,,,,,,,,,,,,0.663712,,,,,,,,,,,,,,,
4.600000,,-1.354864,,,,,,,,,,,,,,,,0.382381,,,,,,,,,,,,,,,,-0.054199,,,,,,,,,,,,,,,,1.283525,,,,,,,,,,,,,,,,-2.542608,,,,,,,,,,,,,,,,-0.735075,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.515073,,,,,,,,,,,,,,,,0.707045,,,,,,,,,,,,,,,
4.700000,,-1.125350,,,,,,,,,,,,,,,,0.450400,,,,,,,,,,,,,,,,0.081648,,,,,,,,,,,,,,,,1.230203,,,,,,,,,,,,,,,,-2.368029,,,,,,,,,,,,,,,,-0.701153,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.507438,,,,,,,,,,,,,,,,0.756836,,,,,,,,,,,,,,,
4.800000,,-0.906018,,,,,,,,,,,,,,,,0.515518,,,,,,,,,,,,,,,,0.088627,,,,,,,,,,,,,,,,1.016914,,,,,,,,,,,,,,,,-2.104303,,,,,,,,,,,,,,,,-0.616348,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.499556,,,,,,,,,,,,,,,,0.819270,,,,,,,,,,,,,,,
4.900000,,-0.730338,,,,,,,,,,,,,,,,0.569579,,,,,,,,,,,,,,,,0.026898,,,,,,,,,,,,,,,,0.713387,,,,,,,,,,,,,,,,-1.691999,,,,,,,,,,,,,,,,-0.446740,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.493183,,,,,,,,,,,,,,,,0.892716,,,,,,,,,,,,,,,
5.000000,,-0.623329,,,,,,,,,,,,,,,,0.602510,,,,,,,,,,,,,,,,-0.130934,,,,,,,,,,,,,,,,0.446776,,,,,,,,,,,,,,,,-1.175690,,,,,,,,,,,,,,,,-0.298332,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.488847,,,,,,,,,,,,,,,,0.958151,,,,,,,,,,,,,,,
5.100000,,-0.554421,,,,,,,,,,,,,,,,0.634659,,,,,,,,,,,,,,,,-0.280390,,,,,,,,,,,,,,,,0.225283,,,,,,,,,,,,,,,,-0.644523,,,,,,,,,,,,,,,,-0.209287,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.486489,,,,,,,,,,,,,,,,1.017363,,,,,,,,,,,,,,,
5.200000,,-0.555138,,,,,,,,,,,,,,,,0.650709,,,,,,,,,,,,,,,,-0.399359,,,,,,,,,,,,,,,,0.085825,,,,,,,,,,,,,,,,-0.217361,,,,,,,,,,,,,,,,-0.234729,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.485427,,,,,,,,,,,,,,,,1.063811,,,,,,,,,,,,,,,
0.000000,,,-1.061661,,,,,,,,,,,,,,,,0.560937,,,,,,,,,,,,,,,,-0.493951,,,,,,,,,,,,,,,,-0.074142,,,,,,,,,,,,,,,,0.183800,,,,,,,,,,,,,,,,-0.824119,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.524714,,,,,,,,,,,,,,,,1.045703,,,,,,,,,,,,,,
0.100000,,,-1.090143,,,,,,,,,,,,,,,,0.512139,,,,,,,,,,,,,,,,-0.398966,,,,,,,,,,,,,,,,-0.213600,,,,,,,,,,,,,,,,-0.109642,,,,,,,,,,,,,,,,-0.578186,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.532643,,,,,,,,,,,,,,,,0.978153,,,,,,,,,,,,,,
0.200000,,,-1.093408,,,,,,,,,,,,,,,,0.460668,,,,,,,,,,,,,,,,-0.237255,,,,,,,,,,,,,,,,-0.422787,,,,,,,,,,,,,,,,-0.611093,,,,,,,,,,,,,,,,-0.213528,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.540388,,,,,,,,,,,,,,,,0.902940,,,,,,,,,,,,,,
0.300000,,,-1.043376,,,,,,,,,,,,,,,,0.409791,,,,,,,,,,,,,,,,-0.015984,,,,,,,,,,,,,,,,-0.545839,,,,,,,,,,,,,,,,-0.585092,,,,,,,,,,,,,,,,0.223215,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.545992,,,,,,,,,,,,,,,,0.774646,,,,,,,,,,,,,,
0.400000,,,-0.962834,,,,,,,,,,,,,,,,0.366302,,,,,,,,,,,,,,,,0.091627,,,,,,,,,,,,,,,,-0.574551,,,,,,,,,,,,,,,,-0.477372,,,,,,,,,,,,,,,,0.833807,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.547437,,,,,,,,,,,,,,,,0.662169,,,,,,,,,,,,,,
0.500000,,,-0.853981,,,,,,,,,,,,,,,,0.329043,,,,,,,,,,,,,,,,0.130530,,,,,,,,,,,,,,,,-0.599161,,,,,,,,,,,,,,,,-0.521946,,,,,,,,,,,,,,,,1.325672,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.545601,,,,,,,,,,,,,,,,0.551183,,,,,,,,,,,,,,
0.600000,,,-0.662560,,,,,,,,,,,,,,,,0.314260,,,,,,,,,,,,,,,,0.257177,,,,,,,,,,,,,,,,-0.377668,,,,,,,,,,,,,,,,-0.882248,,,,,,,,,,,,,,,,1.787856,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.539431,,,,,,,,,,,,,,,,0.416691,,,,,,,,,,,,,,
0.700000,,,-0.482232,,,,,,,,,,,,,,,,0.337309,,,,,,,,,,,,,,,,0.490823,,,,,,,,,,,,,,,,0.114537,,,,,,,,,,,,,,,,-0.733670,,,,,,,,,,,,,,,,1.953225,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.529540,,,,,,,,,,,,,,,,0.303026,,,,,,,,,,,,,,
0.800000,,,-0.356003,,,,,,,,,,,,,,,,0.383665,,,,,,,,,,,,,,,,0.626808,,,,,,,,,,,,,,,,0.483691,,,,,,,,,,,,,,,,-0.451371,,,,,,,,,,,,,,,,2.008348,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.517375,,,,,,,,,,,,,,,,0.234009,,,,,,,,,,,,,,
0.900000,,,-0.209929,,,,,,,,,,,,,,,,0.435975,,,,,,,,,,,,,,,,0.755222,,,,,,,,,,,,,,,,0.779015,,,,,,,,,,,,,,,,-0.429084,,,,,,,,,,,,,,,,2.097392,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.504360,,,,,,,,,,,,,,,,0.192978,,,,,,,,,,,,,,
1.000000,,,-0.102435,,,,,,,,,,,,,,,,0.511640,,,,,,,,,,,,,,,,0.708023,,,,,,,,,,,,,,,,1.164576,,,,,,,,,,,,,,,,0.064938,,,,,,,,,,,,,,,,1.965946,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.488316,,,,,,,,,,,,,,,,0.178714,,,,,,,,,,,,,,
1.100000,,,-0.031347,,,,,,,,,,,,,,,,0.584048,,,,,,,,,,,,,,,,0.495446,,,,,,,,,,,,,,,,1.394272,,,,,,,,,,,,,,,,0.295234,,,,,,,,,,,,,,,,1.796337,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.472653,,,,,,,,,,,,,,,,0.227389,,,,,,,,,,,,,,
1.200000,,,0.063087,,,,,,,,,,,,,,,,0.662366,,,,,,,,,,,,,,,,0.486187,,,,,,,,,,,,,,,,1.287627,,,,,,,,,,,,,,,,-0.143072,,,,,,,,,,,,,,,,1.414717,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.459019,,,,,,,,,,,,,,,,0.289354,,,,,,,,,,,,,,
1.300000,,,0.130171,,,,,,,,,,,,,,,,0.725026,,,,,,,,,,,,,,,,0.563543,,,,,,,,,,,,,,,,1.213796,,,,,,,,,,,,,,,,0.113226,,,,,,,,,,,,,,,,0.952533,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.448209,,,,,,,,,,,,,,,,0.340333,,,,,,,,,,,,,,
1.400000,,,0.085955,,,,,,,,,,,,,,,,0.768376,,,,,,,,,,,,,,,,0.475933,,,,,,,,,,,,,,,,0.971795,,,,,,,,,,,,,,,,0.495814,,,,,,,,,,,,,,,,0.592114,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.440605,,,,,,,,,,,,,,,,0.420553,,,,,,,,,,,,,,
1.500000,,,0.074806,,,,,,,,,,,,,,,,0.777020,,,,,,,,,,,,,,,,0.252049,,,,,,,,,,,,,,,,0.545217,,,,,,,,,,,,,,,,0.298948,,,,,,,,,,,,,,,,0.418265,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.436205,,,,,,,,,,,,,,,,0.492302,,,,,,,,,,,,,,
0.000000,,,,0.472223,,,,,,,,,,,,,,,,0.886345,,,,,,,,,,,,,,,,-1.181964,,,,,,,,,,,,,,,,-0.340753,,,,,,,,,,,,,,,,1.320423,,,,,,,,,,,,,,,,-0.709633,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.395260,,,,,,,,,,,,,,,,1.090826,,,,,,,,,,,,,
0.100000,,,,0.301356,,,,,,,,,,,,,,,,0.873479,,,,,,,,,,,,,,,,-1.189631,,,,,,,,,,,,,,,,-0.430991,,,,,,,,,,,,,,,,1.454143,,,,,,,,,,,,,,,,-0.997968,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.402121,,,,,,,,,,,,,,,,1.107937,,,,,,,,,,,,,
0.200000,,,,0.099190,,,,,,,,,,,,,,,,0.865450,,,,,,,,,,,,,,,,-1.131188,,,,,,,,,,,,,,,,-0.521228,,,,,,,,,,,,,,,,1.561862,,,,,,,,,,,,,,,,-1.286303,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.410852,,,,,,,,,,,,,,,,1.142329,,,,,,,,,,,,,
0.300000,,,,-0.132792,,,,,,,,,,,,,,,,0.850623,,,,,,,,,,,,,,,,-1.069503,,,,,,,,,,,,,,,,-0.517127,,,,,,,,,,,,,,,,1.591578,,,,,,,,,,,,,,,,-1.477113,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.420363,,,,,,,,,,,,,,,,1.170562,,,,,,,,,,,,,
0.400000,,,,-0.349104,,,,,,,,,,,,,,,,0.824507,,,,,,,,,,,,,,,,-1.114654,,,,,,,,,,,,,,,,-0.476110,,,,,,,,,,,,,,,,1.844161,,,,,,,,,,,,,,,,-1.634001,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.430355,,,,,,,,,,,,,,,,1.208310,,,,,,,,,,,,,
0.500000,,,,-0.596324,,,,,,,,,,,,,,,,0.783245,,,,,,,,,,,,,,,,-1.172858,,,,,,,,,,,,,,,,-0.373567,,,,,,,,,,,,,,,,1.721584,,,,,,,,,,,,,,,,-1.693364,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.441551,,,,,,,,,,,,,,,,1.249124,,,,,,,,,,,,,
0.600000,,,,-0.836168,,,,,,,,,,,,,,,,0.728216,,,,,,,,,,,,,,,,-1.303036,,,,,,,,,,,,,,,,-0.279227,,,,,,,,,,,,,,,,1.788444,,,,,,,,,,,,,,,,-1.727286,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.451513,,,,,,,,,,,,,,,,1.299557,,,,,,,,,,,,,
0.700000,,,,-1.085692,,,,,,,,,,,,,,,,0.671731,,,,,,,,,,,,,,,,-1.464453,,,,,,,,,,,,,,,,-0.160278,,,,,,,,,,,,,,,,1.483859,,,,,,,,,,,,,,,,-1.600079,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.460597,,,,,,,,,,,,,,,,1.360634,,,,,,,,,,,,,
0.800000,,,,-1.266539,,,,,,,,,,,,,,,,0.645244,,,,,,,,,,,,,,,,-1.542106,,,,,,,,,,,,,,,,-0.123362,,,,,,,,,,,,,,,,1.190417,,,,,,,,,,,,,,,,-1.337186,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.467437,,,,,,,,,,,,,,,,1.404727,,,,,,,,,,,,,
0.900000,,,,-1.422148,,,,,,,,,,,,,,,,0.637161,,,,,,,,,,,,,,,,-1.595909,,,,,,,,,,,,,,,,-0.070040,,,,,,,,,,,,,,,,0.833830,,,,,,,,,,,,,,,,-1.023410,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.470639,,,,,,,,,,,,,,,,1.468740,,,,,,,,,,,,,
1.000000,,,,-1.510860,,,,,,,,,,,,,,,,0.638912,,,,,,,,,,,,,,,,-1.630958,,,,,,,,,,,,,,,,0.032503,,,,,,,,,,,,,,,,0.477242,,,,,,,,,,,,,,,,-0.569706,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.470482,,,,,,,,,,,,,,,,1.513049,,,,,,,,,,,,,
1.100000,,,,-1.555317,,,,,,,,,,,,,,,,0.652651,,,,,,,,,,,,,,,,-1.794747,,,,,,,,,,,,,,,,0.135046,,,,,,,,,,,,,,,,-0.087355,,,,,,,,,,,,,,,,-0.196567,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.462972,,,,,,,,,,,,,,,,1.572110,,,,,,,,,,,,,
1.200000,,,,-1.524287,,,,,,,,,,,,,,,,0.682391,,,,,,,,,,,,,,,,-1.763869,,,,,,,,,,,,,,,,0.147351,,,,,,,,,,,,,,,,-0.934250,,,,,,,,,,,,,,,,0.079048,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.460409,,,,,,,,,,,,,,,,1.607289,,,,,,,,,,,,,
1.300000,,,,-1.407324,,,,,,,,,,,,,,,,0.706139,,,,,,,,,,,,,,,,-1.819954,,,,,,,,,,,,,,,,0.089927,,,,,,,,,,,,,,,,-1.067970,,,,,,,,,,,,,,,,0.278338,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.452021,,,,,,,,,,,,,,,,1.645286,,,,,,,,,,,,,
1.400000,,,,-1.250369,,,,,,,,,,,,,,,,0.730364,,,,,,,,,,,,,,,,-1.836823,,,,,,,,,,,,,,,,0.089927,,,,,,,,,,,,,,,,-1.677141,,,,,,,,,,,,,,,,0.549712,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.444133,,,,,,,,,,,,,,,,1.678244,,,,,,,,,,,,,
1.500000,,,,-1.061894,,,,,,,,,,,,,,,,0.775500,,,,,,,,,,,,,,,,-1.843348,,,,,,,,,,,,,,,,0.069418,,,,,,,,,,,,,,,,-1.851720,,,,,,,,,,,,,,,,0.621796,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.436842,,,,,,,,,,,,,,,,1.682849,,,,,,,,,,,,,
1.600000,,,,-0.844586,,,,,,,,,,,,,,,,0.802163,,,,,,,,,,,,,,,,-1.826101,,,,,,,,,,,,,,,,0.155554,,,,,,,,,,,,,,,,-2.174878,,,,,,,,,,,,,,,,0.723561,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.429752,,,,,,,,,,,,,,,,1.686720,,,,,,,,,,,,,
1.700000,,,,-0.580805,,,,,,,,,,,,,,,,0.831728,,,,,,,,,,,,,,,,-1.733211,,,,,,,,,,,,,,,,0.102232,,,,,,,,,,,,,,,,-1.948296,,,,,,,,,,,,,,,,0.740522,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.424397,,,,,,,,,,,,,,,,1.669041,,,,,,,,,,,,,
1.800000,,,,-0.390790,,,,,,,,,,,,,,,,0.844620,,,,,,,,,,,,,,,,-1.672270,,,,,,,,,,,,,,,,-0.078243,,,,,,,,,,,,,,,,-1.721714,,,,,,,,,,,,,,,,0.515790,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.422206,,,,,,,,,,,,,,,,1.635114,,,,,,,,,,,,,
1.900000,,,,-0.179643,,,,,,,,,,,,,,,,0.846200,,,,,,,,,,,,,,,,-1.412881,,,,,,,,,,,,,,,,-0.332550,,,,,,,,,,,,,,,,-1.116258,,,,,,,,,,,,,,,,0.397064,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.426609,,,,,,,,,,,,,,,,1.560827,,,,,,,,,,,,,
2.000000,,,,-0.109339,,,,,,,,,,,,,,,,0.817776,,,,,,,,,,,,,,,,-1.236098,,,,,,,,,,,,,,,,-0.529432,,,,,,,,,,,,,,,,-0.299079,,,,,,,,,,,,,,,,0.337701,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.427763,,,,,,,,,,,,,,,,1.461918,,,,,,,,,,,,,
2.100000,,,,-0.107749,,,,,,,,,,,,,,,,0.780746,,,,,,,,,,,,,,,,-0.995563,,,,,,,,,,,,,,,,-0.677094,,,,,,,,,,,,,,,,0.369523,,,,,,,,,,,,,,,,0.295299,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.433359,,,,,,,,,,,,,,,,1.330694,,,,,,,,,,,,,
2.200000,,,,-0.180466,,,,,,,,,,,,,,,,0.741668,,,,,,,,,,,,,,,,-0.764378,,,,,,,,,,,,,,,,-0.882179,,,,,,,,,,,,,,,,1.182988,,,,,,,,,,,,,,,,0.172332,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.440216,,,,,,,,,,,,,,,,1.189323,,,,,,,,,,,,,
2.300000,,,,-0.293624,,,,,,,,,,,,,,,,0.675454,,,,,,,,,,,,,,,,-0.434848,,,,,,,,,,,,,,,,-1.136485,,,,,,,,,,,,,,,,1.799587,,,,,,,,,,,,,,,,0.151131,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.449455,,,,,,,,,,,,,,,,1.049866,,,,,,,,,,,,,
2.400000,,,,-0.534840,,,,,,,,,,,,,,,,0.591239,,,,,,,,,,,,,,,,-0.247239,,,,,,,,,,,,,,,,-1.460521,,,,,,,,,,,,,,,,2.783918,,,,,,,,,,,,,,,,-0.022718,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.462107,,,,,,,,,,,,,,,,0.909253,,,,,,,,,,,,,
2.500000,,,,-0.871485,,,,,,,,,,,,,,,,0.490938,,,,,,,,,,,,,,,,-0.214511,,,,,,,,,,,,,,,,-1.706624,,,,,,,,,,,,,,,,3.088503,,,,,,,,,,,,,,,,-0.060880,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.477828,,,,,,,,,,,,,,,,0.778736,,,,,,,,,,,,,
2.600000,,,,-1.211255,,,,,,,,,,,,,,,,0.378584,,,,,,,,,,,,,,,,-0.177055,,,,,,,,,,,,,,,,-1.788658,,,,,,,,,,,,,,,,3.389374,,,,,,,,,,,,,,,,0.002724,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.494676,,,,,,,,,,,,,,,,0.649149,,,,,,,,,,,,,
2.700000,,,,-1.601212,,,,,,,,,,,,,,,,0.275835,,,,,,,,,,,,,,,,-0.369429,,,,,,,,,,,,,,,,-1.661505,,,,,,,,,,,,,,,,3.404231,,,,,,,,,,,,,,,,0.011204,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.511129,,,,,,,,,,,,,,,,0.575433,,,,,,,,,,,,,
2.800000,,,,-1.919538,,,,,,,,,,,,,,,,0.186628,,,,,,,,,,,,,,,,-0.603502,,,,,,,,,,,,,,,,-1.448216,,,,,,,,,,,,,,,,3.010499,,,,,,,,,,,,,,,,0.028165,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.526837,,,,,,,,,,,,,,,,0.537490,,,,,,,,,,,,,
2.900000,,,,-2.192951,,,,,,,,,,,,,,,,0.115013,,,,,,,,,,,,,,,,-0.808187,,,,,,,,,,,,,,,,-1.202113,,,,,,,,,,,,,,,,2.286181,,,,,,,,,,,,,,,,0.019685,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.540660,,,,,,,,,,,,,,,,0.522379,,,,,,,,,,,,,
3.000000,,,,-2.384767,,,,,,,,,,,,,,,,0.053761,,,,,,,,,,,,,,,,-0.985812,,,,,,,,,,,,,,,,-0.890383,,,,,,,,,,,,,,,,1.390998,,,,,,,,,,,,,,,,-0.065120,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.552412,,,,,,,,,,,,,,,,0.511266,,,,,,,,,,,,,
3.100000,,,,-2.477945,,,,,,,,,,,,,,,,0.015862,,,,,,,,,,,,,,,,-1.092092,,,,,,,,,,,,,,,,-0.463804,,,,,,,,,,,,,,,,0.414096,,,,,,,,,,,,,,,,-0.196567,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.560701,,,,,,,,,,,,,,,,0.497178,,,,,,,,,,,,,
3.200000,,,,-2.481627,,,,,,,,,,,,,,,,0.002575,,,,,,,,,,,,,,,,-1.051418,,,,,,,,,,,,,,,,0.094029,,,,,,,,,,,,,,,,-0.670524,,,,,,,,,,,,,,,,-0.349215,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.564428,,,,,,,,,,,,,,,,0.488324,,,,,,,,,,,,,
3.300000,,,,-2.366445,,,,,,,,,,,,,,,,0.017070,,,,,,,,,,,,,,,,-0.798841,,,,,,,,,,,,,,,,0.779015,,,,,,,,,,,,,,,,-1.569422,,,,,,,,,,,,,,,,-0.484902,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.562965,,,,,,,,,,,,,,,,0.476643,,,,,,,,,,,,,
3.400000,,,,-2.146058,,,,,,,,,,,,,,,,0.082592,,,,,,,,,,,,,,,,-0.577976,,,,,,,,,,,,,,,,1.328644,,,,,,,,,,,,,,,,-2.353171,,,,,,,,,,,,,,,,-0.523064,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.554907,,,,,,,,,,,,,,,,0.496589,,,,,,,,,,,,,
3.500000,,,,-1.853235,,,,,,,,,,,,,,,,0.169495,,,,,,,,,,,,,,,,-0.279585,,,,,,,,,,,,,,,,1.632171,,,,,,,,,,,,,,,,-3.118349,,,,,,,,,,,,,,,,-0.514583,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.543733,,,,,,,,,,,,,,,,0.521390,,,,,,,,,,,,,
3.600000,,,,-1.503213,,,,,,,,,,,,,,,,0.273999,,,,,,,,,,,,,,,,0.020440,,,,,,,,,,,,,,,,1.718307,,,,,,,,,,,,,,,,-3.508366,,,,,,,,,,,,,,,,-0.527304,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.530059,,,,,,,,,,,,,,,,0.564871,,,,,,,,,,,,,
3.700000,,,,-1.144801,,,,,,,,,,,,,,,,0.371987,,,,,,,,,,,,,,,,0.181616,,,,,,,,,,,,,,,,1.685493,,,,,,,,,,,,,,,,-3.538082,,,,,,,,,,,,,,,,-0.510343,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.515511,,,,,,,,,,,,,,,,0.616538,,,,,,,,,,,,,
3.800000,,,,-0.819078,,,,,,,,,,,,,,,,0.470429,,,,,,,,,,,,,,,,0.223687,,,,,,,,,,,,,,,,1.582951,,,,,,,,,,,,,,,,-3.185209,,,,,,,,,,,,,,,,-0.425539,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.501460,,,,,,,,,,,,,,,,0.685314,,,,,,,,,,,,,
3.900000,,,,-0.541972,,,,,,,,,,,,,,,,0.563607,,,,,,,,,,,,,,,,0.133304,,,,,,,,,,,,,,,,1.406577,,,,,,,,,,,,,,,,-2.665185,,,,,,,,,,,,,,,,-0.281371,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.487828,,,,,,,,,,,,,,,,0.769961,,,,,,,,,,,,,
4.000000,,,,-0.308038,,,,,,,,,,,,,,,,0.647922,,,,,,,,,,,,,,,,-0.055501,,,,,,,,,,,,,,,,1.103050,,,,,,,,,,,,,,,,-2.093160,,,,,,,,,,,,,,,,-0.107522,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.474650,,,,,,,,,,,,,,,,0.878680,,,,,,,,,,,,,
