Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,aclx 8,aclx 9,aclx 10,aclx 11,aclx 12,aclx 13,aclx 14,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,acly 8,acly 9,acly 10,acly 11,acly 12,acly 13,acly 14,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,aclz 8,aclz 9,aclz 10,aclz 11,aclz 12,aclz 13,aclz 14,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyrx 8,gyrx 9,gyrx 10,gyrx 11,gyrx 12,gyrx 13,gyrx 14,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyry 8,gyry 9,gyry 10,gyry 11,gyry 12,gyry 13,gyry 14,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,gyrz 8,gyrz 9,gyrz 10,gyrz 11,gyrz 12,gyrz 13,gyrz 14,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magr 8,magr 9,magr 10,magr 11,magr 12,magr 13,magr 14,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magphi 8,magphi 9,magphi 10,magphi 11,magphi 12,magphi 13,magphi 14,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,magtheta 8,magtheta 9,magtheta 10,magtheta 11,magtheta 12,magtheta 13,magtheta 14,
0.875000,,1.315156,,,,,,,,,,,,,,0.170113,,,,,,,,,,,,,,1.151071,,,,,,,,,,,,,,1.137131,,,,,,,,,,,,,,-1.032217,,,,,,,,,,,,,,-0.190445,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.648154,,,,,,,,,,,,,,-0.756624,,,,,,,,,,,,,
0.916667,,1.452884,,,,,,,,,,,,,,0.337430,,,,,,,,,,,,,,1.029115,,,,,,,,,,,,,,0.713535,,,,,,,,,,,,,,-0.673724,,,,,,,,,,,,,,-0.039343,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.638332,,,,,,,,,,,,,,-0.621797,,,,,,,,,,,,,
0.958333,,1.541574,,,,,,,,,,,,,,0.500772,,,,,,,,,,,,,,0.913631,,,,,,,,,,,,,,0.361625,,,,,,,,,,,,,,-0.304916,,,,,,,,,,,,,,0.051317,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.632991,,,,,,,,,,,,,,-0.499794,,,,,,,,,,,,,
1.000000,,1.540650,,,,,,,,,,,,,,0.582316,,,,,,,,,,,,,,0.821705,,,,,,,,,,,,,,0.140051,,,,,,,,,,,,,,-0.008321,,,,,,,,,,,,,,0.025414,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.630585,,,,,,,,,,,,,,-0.404090,,,,,,,,,,,,,
0.000000,,,-1.208548,,,,,,,,,,,,,,0.332398,,,,,,,,,,,,,,-1.950909,,,,,,,,,,,,,,-0.534331,,,,,,,,,,,,,,0.954146,,,,,,,,,,,,,,-1.870823,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.494237,,,,,,,,,,,,,,1.882420,,,,,,,,,,,,
0.055556,,,-1.267196,,,,,,,,,,,,,,0.022122,,,,,,,,,,,,,,-1.705682,,,,,,,,,,,,,,-0.722592,,,,,,,,,,,,,,0.257818,,,,,,,,,,,,,,-1.616446,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.688383,,,,,,,,,,,,,,1.649132,,,,,,,,,,,,
0.111111,,,-1.273920,,,,,,,,,,,,,,-0.305155,,,,,,,,,,,,,,-1.288183,,,,,,,,,,,,,,-1.004985,,,,,,,,,,,,,,-0.932111,,,,,,,,,,,,,,-1.239266,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.878040,,,,,,,,,,,,,,1.389380,,,,,,,,,,,,
0.166667,,,-1.170898,,,,,,,,,,,,,,-0.628656,,,,,,,,,,,,,,-0.716916,,,,,,,,,,,,,,-1.171098,,,,,,,,,,,,,,-0.870411,,,,,,,,,,,,,,-0.787528,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.015261,,,,,,,,,,,,,,0.946312,,,,,,,,,,,,
0.222222,,,-1.005050,,,,,,,,,,,,,,-0.905177,,,,,,,,,,,,,,-0.439089,,,,,,,,,,,,,,-1.209858,,,,,,,,,,,,,,-0.614796,,,,,,,,,,,,,,-0.155970,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.050645,,,,,,,,,,,,,,0.557870,,,,,,,,,,,,
0.277778,,,-0.780905,,,,,,,,,,,,,,-1.142092,,,,,,,,,,,,,,-0.338651,,,,,,,,,,,,,,-1.243080,,,,,,,,,,,,,,-0.720568,,,,,,,,,,,,,,0.352784,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.005685,,,,,,,,,,,,,,0.174572,,,,,,,,,,,,
0.333333,,,-0.386743,,,,,,,,,,,,,,-1.236084,,,,,,,,,,,,,,-0.011678,,,,,,,,,,,,,,-0.944077,,,,,,,,,,,,,,-1.575554,,,,,,,,,,,,,,0.830837,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.854616,,,,,,,,,,,,,,-0.289901,,,,,,,,,,,,
0.388889,,,-0.015421,,,,,,,,,,,,,,-1.089529,,,,,,,,,,,,,,0.591539,,,,,,,,,,,,,,-0.279624,,,,,,,,,,,,,,-1.222982,,,,,,,,,,,,,,1.001884,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.612416,,,,,,,,,,,,,,-0.682446,,,,,,,,,,,,
0.444444,,,0.244502,,,,,,,,,,,,,,-0.794778,,,,,,,,,,,,,,0.942619,,,,,,,,,,,,,,0.218716,,,,,,,,,,,,,,-0.553096,,,,,,,,,,,,,,1.058900,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.314534,,,,,,,,,,,,,,-0.920799,,,,,,,,,,,,
0.500000,,,0.545291,,,,,,,,,,,,,,-0.462167,,,,,,,,,,,,,,1.274153,,,,,,,,,,,,,,0.617387,,,,,,,,,,,,,,-0.500211,,,,,,,,,,,,,,1.151002,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.004166,,,,,,,,,,,,,,-1.062502,,,,,,,,,,,,
0.583333,,,0.766637,,,,,,,,,,,,,,0.018946,,,,,,,,,,,,,,1.152296,,,,,,,,,,,,,,1.137875,,,,,,,,,,,,,,0.672089,,,,,,,,,,,,,,1.015042,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.397037,,,,,,,,,,,,,,-1.111765,,,,,,,,,,,,
0.666667,,,0.913017,,,,,,,,,,,,,,0.479349,,,,,,,,,,,,,,0.603473,,,,,,,,,,,,,,1.447953,,,,,,,,,,,,,,1.218575,,,,,,,,,,,,,,0.839609,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.780589,,,,,,,,,,,,,,-0.943664,,,,,,,,,,,,
0.750000,,,1.107470,,,,,,,,,,,,,,0.977333,,,,,,,,,,,,,,0.579570,,,,,,,,,,,,,,1.303989,,,,,,,,,,,,,,0.178489,,,,,,,,,,,,,,0.444886,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.114440,,,,,,,,,,,,,,-0.729664,,,,,,,,,,,,
0.833333,,,1.245606,,,,,,,,,,,,,,1.375751,,,,,,,,,,,,,,0.779283,,,,,,,,,,,,,,1.204321,,,,,,,,,,,,,,0.786675,,,,,,,,,,,,,,-0.033168,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.379146,,,,,,,,,,,,,,-0.553605,,,,,,,,,,,,
0.916667,,,1.154558,,,,,,,,,,,,,,1.651389,,,,,,,,,,,,,,0.553095,,,,,,,,,,,,,,0.877631,,,,,,,,,,,,,,1.694546,,,,,,,,,,,,,,-0.405962,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.565352,,,,,,,,,,,,,,-0.276564,,,,,,,,,,,,
1.000000,,,1.131600,,,,,,,,,,,,,,1.706352,,,,,,,,,,,,,,-0.024919,,,,,,,,,,,,,,0.301772,,,,,,,,,,,,,,1.227389,,,,,,,,,,,,,,-0.585780,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.673087,,,,,,,,,,,,,,-0.028776,,,,,,,,,,,,
0.000000,,,,1.722406,,,,,,,,,,,,,,1.116261,,,,,,,,,,,,,,-0.367807,,,,,,,,,,,,,,-0.266566,,,,,,,,,,,,,,0.674361,,,,,,,,,,,,,,-0.604128,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.632761,,,,,,,,,,,,,,0.030583,,,,,,,,,,,
0.016129,,,,1.513907,,,,,,,,,,,,,,1.069869,,,,,,,,,,,,,,-0.380176,,,,,,,,,,,,,,-0.365517,,,,,,,,,,,,,,0.741437,,,,,,,,,,,,,,-1.034342,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.486428,,,,,,,,,,,,,,0.071626,,,,,,,,,,,
0.032258,,,,1.267215,,,,,,,,,,,,,,1.040917,,,,,,,,,,,,,,-0.285885,,,,,,,,,,,,,,-0.464467,,,,,,,,,,,,,,0.795471,,,,,,,,,,,,,,-1.464556,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.300202,,,,,,,,,,,,,,0.154123,,,,,,,,,,,
0.048387,,,,0.984139,,,,,,,,,,,,,,0.987452,,,,,,,,,,,,,,-0.186363,,,,,,,,,,,,,,-0.459969,,,,,,,,,,,,,,0.810376,,,,,,,,,,,,,,-1.749257,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.097339,,,,,,,,,,,,,,0.221847,,,,,,,,,,,
0.064516,,,,0.720186,,,,,,,,,,,,,,0.893283,,,,,,,,,,,,,,-0.259209,,,,,,,,,,,,,,-0.414992,,,,,,,,,,,,,,0.937075,,,,,,,,,,,,,,-1.983344,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.884217,,,,,,,,,,,,,,0.312391,,,,,,,,,,,
0.080645,,,,0.418517,,,,,,,,,,,,,,0.744494,,,,,,,,,,,,,,-0.353115,,,,,,,,,,,,,,-0.302548,,,,,,,,,,,,,,0.875589,,,,,,,,,,,,,,-2.071917,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.645413,,,,,,,,,,,,,,0.410293,,,,,,,,,,,
0.096774,,,,0.125847,,,,,,,,,,,,,,0.546067,,,,,,,,,,,,,,-0.563144,,,,,,,,,,,,,,-0.199100,,,,,,,,,,,,,,0.909127,,,,,,,,,,,,,,-2.122531,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.432922,,,,,,,,,,,,,,0.531268,,,,,,,,,,,
0.112903,,,,-0.178633,,,,,,,,,,,,,,0.342388,,,,,,,,,,,,,,-0.823572,,,,,,,,,,,,,,-0.068666,,,,,,,,,,,,,,0.756343,,,,,,,,,,,,,,-1.932730,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.239159,,,,,,,,,,,,,,0.677773,,,,,,,,,,,
0.129032,,,,-0.399311,,,,,,,,,,,,,,0.246880,,,,,,,,,,,,,,-0.948858,,,,,,,,,,,,,,-0.028186,,,,,,,,,,,,,,0.609149,,,,,,,,,,,,,,-1.540476,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.093273,,,,,,,,,,,,,,0.783539,,,,,,,,,,,
0.145161,,,,-0.589192,,,,,,,,,,,,,,0.217734,,,,,,,,,,,,,,-1.035663,,,,,,,,,,,,,,0.030285,,,,,,,,,,,,,,0.430280,,,,,,,,,,,,,,-1.072302,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.024979,,,,,,,,,,,,,,0.937087,,,,,,,,,,,
0.161290,,,,-0.697442,,,,,,,,,,,,,,0.224049,,,,,,,,,,,,,,-1.092211,,,,,,,,,,,,,,0.142728,,,,,,,,,,,,,,0.251410,,,,,,,,,,,,,,-0.395347,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.028311,,,,,,,,,,,,,,1.043371,,,,,,,,,,,
0.177419,,,,-0.751692,,,,,,,,,,,,,,0.273587,,,,,,,,,,,,,,-1.356467,,,,,,,,,,,,,,0.255172,,,,,,,,,,,,,,-0.031799,,,,,,,,,,,,,,0.161401,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.188494,,,,,,,,,,,,,,1.185042,,,,,,,,,,,
0.193548,,,,-0.713827,,,,,,,,,,,,,,0.380829,,,,,,,,,,,,,,-1.306649,,,,,,,,,,,,,,0.268665,,,,,,,,,,,,,,-0.456613,,,,,,,,,,,,,,0.572635,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.243180,,,,,,,,,,,,,,1.269426,,,,,,,,,,,
0.209677,,,,-0.571103,,,,,,,,,,,,,,0.466460,,,,,,,,,,,,,,-1.397136,,,,,,,,,,,,,,0.205697,,,,,,,,,,,,,,-0.523689,,,,,,,,,,,,,,0.869989,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.422076,,,,,,,,,,,,,,1.360569,,,,,,,,,,,
0.225806,,,,-0.379579,,,,,,,,,,,,,,0.553812,,,,,,,,,,,,,,-1.424353,,,,,,,,,,,,,,0.205697,,,,,,,,,,,,,,-0.829257,,,,,,,,,,,,,,1.274896,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.590325,,,,,,,,,,,,,,1.439626,,,,,,,,,,,
0.241935,,,,-0.149593,,,,,,,,,,,,,,0.716569,,,,,,,,,,,,,,-1.434880,,,,,,,,,,,,,,0.183208,,,,,,,,,,,,,,-0.916828,,,,,,,,,,,,,,1.382450,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.745845,,,,,,,,,,,,,,1.450671,,,,,,,,,,,
0.258065,,,,0.115575,,,,,,,,,,,,,,0.812711,,,,,,,,,,,,,,-1.407055,,,,,,,,,,,,,,0.277661,,,,,,,,,,,,,,-1.078928,,,,,,,,,,,,,,1.534290,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.897065,,,,,,,,,,,,,,1.459957,,,,,,,,,,,
0.274194,,,,0.437454,,,,,,,,,,,,,,0.919319,,,,,,,,,,,,,,-1.257186,,,,,,,,,,,,,,0.219190,,,,,,,,,,,,,,-0.965272,,,,,,,,,,,,,,1.559597,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.011283,,,,,,,,,,,,,,1.417549,,,,,,,,,,,
0.290323,,,,0.669318,,,,,,,,,,,,,,0.965808,,,,,,,,,,,,,,-1.158863,,,,,,,,,,,,,,0.021289,,,,,,,,,,,,,,-0.851616,,,,,,,,,,,,,,1.224283,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.058019,,,,,,,,,,,,,,1.336169,,,,,,,,,,,
0.306452,,,,0.926970,,,,,,,,,,,,,,0.971504,,,,,,,,,,,,,,-0.740367,,,,,,,,,,,,,,-0.257571,,,,,,,,,,,,,,-0.547911,,,,,,,,,,,,,,1.047136,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.964104,,,,,,,,,,,,,,1.157977,,,,,,,,,,,
0.322581,,,,1.012757,,,,,,,,,,,,,,0.869010,,,,,,,,,,,,,,-0.455146,,,,,,,,,,,,,,-0.473462,,,,,,,,,,,,,,-0.138002,,,,,,,,,,,,,,0.958562,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.939497,,,,,,,,,,,,,,0.920723,,,,,,,,,,,
0.338710,,,,1.014698,,,,,,,,,,,,,,0.735485,,,,,,,,,,,,,,-0.067068,,,,,,,,,,,,,,-0.635381,,,,,,,,,,,,,,0.197377,,,,,,,,,,,,,,0.895296,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.820129,,,,,,,,,,,,,,0.605956,,,,,,,,,,,
0.354839,,,,0.925965,,,,,,,,,,,,,,0.594573,,,,,,,,,,,,,,0.305925,,,,,,,,,,,,,,-0.860268,,,,,,,,,,,,,,0.605422,,,,,,,,,,,,,,0.711822,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.673881,,,,,,,,,,,,,,0.266848,,,,,,,,,,,
0.370968,,,,0.787885,,,,,,,,,,,,,,0.355813,,,,,,,,,,,,,,0.837587,,,,,,,,,,,,,,-1.139128,,,,,,,,,,,,,,0.914717,,,,,,,,,,,,,,0.680188,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.476825,,,,,,,,,,,,,,-0.067669,,,,,,,,,,,
0.387097,,,,0.493542,,,,,,,,,,,,,,0.052146,,,,,,,,,,,,,,1.140274,,,,,,,,,,,,,,-1.494450,,,,,,,,,,,,,,1.408470,,,,,,,,,,,,,,0.420795,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.206964,,,,,,,,,,,,,,-0.404957,,,,,,,,,,,
0.403226,,,,0.082753,,,,,,,,,,,,,,-0.309529,,,,,,,,,,,,,,1.193078,,,,,,,,,,,,,,-1.764315,,,,,,,,,,,,,,1.561254,,,,,,,,,,,,,,0.363854,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.128366,,,,,,,,,,,,,,-0.718030,,,,,,,,,,,
0.419355,,,,-0.331851,,,,,,,,,,,,,,-0.714664,,,,,,,,,,,,,,1.253508,,,,,,,,,,,,,,-1.854269,,,,,,,,,,,,,,1.712175,,,,,,,,,,,,,,0.458755,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.487737,,,,,,,,,,,,,,-1.028870,,,,,,,,,,,
0.435484,,,,-0.807694,,,,,,,,,,,,,,-1.085166,,,,,,,,,,,,,,0.943134,,,,,,,,,,,,,,-1.714839,,,,,,,,,,,,,,1.719628,,,,,,,,,,,,,,0.471408,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.838668,,,,,,,,,,,,,,-1.205694,,,,,,,,,,,
0.451613,,,,-1.196130,,,,,,,,,,,,,,-1.406834,,,,,,,,,,,,,,0.565481,,,,,,,,,,,,,,-1.480957,,,,,,,,,,,,,,1.522126,,,,,,,,,,,,,,0.496715,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.173704,,,,,,,,,,,,,,-1.296708,,,,,,,,,,,
0.467742,,,,-1.529761,,,,,,,,,,,,,,-1.665072,,,,,,,,,,,,,,0.235244,,,,,,,,,,,,,,-1.211092,,,,,,,,,,,,,,1.158798,,,,,,,,,,,,,,0.484061,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.468546,,,,,,,,,,,,,,-1.332954,,,,,,,,,,,
0.483871,,,,-1.763824,,,,,,,,,,,,,,-1.885937,,,,,,,,,,,,,,-0.051335,,,,,,,,,,,,,,-0.869264,,,,,,,,,,,,,,0.709762,,,,,,,,,,,,,,0.357528,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.719216,,,,,,,,,,,,,,-1.359611,,,,,,,,,,,
0.500000,,,,-1.877524,,,,,,,,,,,,,,-2.022598,,,,,,,,,,,,,,-0.222807,,,,,,,,,,,,,,-0.401499,,,,,,,,,,,,,,0.219736,,,,,,,,,,,,,,0.161401,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.896011,,,,,,,,,,,,,,-1.393404,,,,,,,,,,,
0.538462,,,,-1.882017,,,,,,,,,,,,,,-2.070507,,,,,,,,,,,,,,-0.157184,,,,,,,,,,,,,,0.210195,,,,,,,,,,,,,,-0.324324,,,,,,,,,,,,,,-0.066360,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.975506,,,,,,,,,,,,,,-1.414642,,,,,,,,,,,
0.576923,,,,-1.741467,,,,,,,,,,,,,,-2.018242,,,,,,,,,,,,,,0.250322,,,,,,,,,,,,,,0.961318,,,,,,,,,,,,,,-0.775224,,,,,,,,,,,,,,-0.268814,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.944295,,,,,,,,,,,,,,-1.442660,,,,,,,,,,,
0.615385,,,,-1.472541,,,,,,,,,,,,,,-1.781978,,,,,,,,,,,,,,0.606666,,,,,,,,,,,,,,1.564015,,,,,,,,,,,,,,-1.168363,,,,,,,,,,,,,,-0.325754,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.772426,,,,,,,,,,,,,,-1.394816,,,,,,,,,,,
0.653846,,,,-1.115224,,,,,,,,,,,,,,-1.468614,,,,,,,,,,,,,,1.088088,,,,,,,,,,,,,,1.896848,,,,,,,,,,,,,,-1.552186,,,,,,,,,,,,,,-0.313100,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.534097,,,,,,,,,,,,,,-1.335326,,,,,,,,,,,
0.692308,,,,-0.688112,,,,,,,,,,,,,,-1.091785,,,,,,,,,,,,,,1.572147,,,,,,,,,,,,,,1.991301,,,,,,,,,,,,,,-1.747824,,,,,,,,,,,,,,-0.332080,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.242434,,,,,,,,,,,,,,-1.231029,,,,,,,,,,,
0.730769,,,,-0.250760,,,,,,,,,,,,,,-0.738451,,,,,,,,,,,,,,1.832187,,,,,,,,,,,,,,1.955319,,,,,,,,,,,,,,-1.762730,,,,,,,,,,,,,,-0.306774,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.932133,,,,,,,,,,,,,,-1.107094,,,,,,,,,,,
0.769231,,,,0.146701,,,,,,,,,,,,,,-0.383481,,,,,,,,,,,,,,1.900064,,,,,,,,,,,,,,1.842875,,,,,,,,,,,,,,-1.585724,,,,,,,,,,,,,,-0.180240,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.632419,,,,,,,,,,,,,,-0.942120,,,,,,,,,,,
0.807692,,,,0.484840,,,,,,,,,,,,,,-0.047494,,,,,,,,,,,,,,1.754240,,,,,,,,,,,,,,1.649472,,,,,,,,,,,,,,-1.324873,,,,,,,,,,,,,,0.034867,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.341667,,,,,,,,,,,,,,-0.739078,,,,,,,,,,,
0.846154,,,,0.770297,,,,,,,,,,,,,,0.256536,,,,,,,,,,,,,,1.449624,,,,,,,,,,,,,,1.316639,,,,,,,,,,,,,,-1.037938,,,,,,,,,,,,,,0.294261,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.060574,,,,,,,,,,,,,,-0.478294,,,,,,,,,,,
0.884615,,,,0.964376,,,,,,,,,,,,,,0.494019,,,,,,,,,,,,,,0.975369,,,,,,,,,,,,,,0.853372,,,,,,,,,,,,,,-0.765907,,,,,,,,,,,,,,0.452428,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.153227,,,,,,,,,,,,,,-0.241219,,,,,,,,,,,
0.923077,,,,1.095192,,,,,,,,,,,,,,0.585095,,,,,,,,,,,,,,0.557519,,,,,,,,,,,,,,0.453073,,,,,,,,,,,,,,-0.603807,,,,,,,,,,,,,,0.446101,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.266395,,,,,,,,,,,,,,-0.059751,,,,,,,,,,,
0.961538,,,,1.181001,,,,,,,,,,,,,,0.628201,,,,,,,,,,,,,,0.272882,,,,,,,,,,,,,,0.192204,,,,,,,,,,,,,,-0.415622,,,,,,,,,,,,,,0.287934,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.308499,,,,,,,,,,,,,,0.035341,,,,,,,,,,,
1.000000,,,,1.225741,,,,,,,,,,,,,,0.629484,,,,,,,,,,,,,,-0.000838,,,,,,,,,,,,,,0.030285,,,,,,,,,,,,,,-0.115644,,,,,,,,,,,,,,0.161401,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.316986,,,,,,,,,,,,,,0.114168,,,,,,,,,,,
0.000000,,,,,-0.408157,,,,,,,,,,,,,,1.167195,,,,,,,,,,,,,,-1.984606,,,,,,,,,,,,,,-0.792844,,,,,,,,,,,,,,1.310571,,,,,,,,,,,,,,-1.842267,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.105273,,,,,,,,,,,,,,1.875583,,,,,,,,,,
0.055556,,,,,-0.659605,,,,,,,,,,,,,,0.860848,,,,,,,,,,,,,,-1.688329,,,,,,,,,,,,,,-1.090873,,,,,,,,,,,,,,1.463817,,,,,,,,,,,,,,-1.606714,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.403262,,,,,,,,,,,,,,1.661604,,,,,,,,,,
0.111111,,,,,-0.889534,,,,,,,,,,,,,,0.371047,,,,,,,,,,,,,,-1.390934,,,,,,,,,,,,,,-1.336027,,,,,,,,,,,,,,1.625576,,,,,,,,,,,,,,-1.103486,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.682050,,,,,,,,,,,,,,1.401512,,,,,,,,,,
0.166667,,,,,-1.224143,,,,,,,,,,,,,,-0.123450,,,,,,,,,,,,,,-1.026974,,,,,,,,,,,,,,-1.268730,,,,,,,,,,,,,,1.029620,,,,,,,,,,,,,,-0.562785,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.941708,,,,,,,,,,,,,,1.039792,,,,,,,,,,
0.222222,,,,,-1.262590,,,,,,,,,,,,,,-0.604210,,,,,,,,,,,,,,-0.426332,,,,,,,,,,,,,,-1.086067,,,,,,,,,,,,,,-0.315537,,,,,,,,,,,,,,0.036805,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.129298,,,,,,,,,,,,,,0.614149,,,,,,,,,,
0.277778,,,,,-1.103226,,,,,,,,,,,,,,-1.041628,,,,,,,,,,,,,,0.106889,,,,,,,,,,,,,,-0.903403,,,,,,,,,,,,,,-1.149876,,,,,,,,,,,,,,0.497205,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.155249,,,,,,,,,,,,,,0.158449,,,,,,,,,,
0.333333,,,,,-0.816597,,,,,,,,,,,,,,-1.326127,,,,,,,,,,,,,,0.475011,,,,,,,,,,,,,,-0.590952,,,,,,,,,,,,,,-0.962575,,,,,,,,,,,,,,0.882655,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.013423,,,,,,,,,,,,,,-0.286991,,,,,,,,,,
0.388889,,,,,-0.542440,,,,,,,,,,,,,,-1.391891,,,,,,,,,,,,,,0.713462,,,,,,,,,,,,,,-0.153521,,,,,,,,,,,,,,-1.081766,,,,,,,,,,,,,,1.187804,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.786628,,,,,,,,,,,,,,-0.627376,,,,,,,,,,
0.444444,,,,,-0.166426,,,,,,,,,,,,,,-1.231517,,,,,,,,,,,,,,0.925358,,,,,,,,,,,,,,0.384855,,,,,,,,,,,,,,-0.996630,,,,,,,,,,,,,,1.326994,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.492830,,,,,,,,,,,,,,-0.902098,,,,,,,,,,
0.500000,,,,,0.252615,,,,,,,,,,,,,,-0.924470,,,,,,,,,,,,,,1.003915,,,,,,,,,,,,,,0.952073,,,,,,,,,,,,,,-0.988116,,,,,,,,,,,,,,1.262753,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.093531,,,,,,,,,,,,,,-1.013413,,,,,,,,,,
0.583333,,,,,0.605725,,,,,,,,,,,,,,-0.366274,,,,,,,,,,,,,,0.896125,,,,,,,,,,,,,,1.322207,,,,,,,,,,,,,,-0.690138,,,,,,,,,,,,,,0.936190,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.335322,,,,,,,,,,,,,,-0.987962,,,,,,,,,,
