Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,aclx 8,aclx 9,aclx 10,aclx 11,aclx 12,aclx 13,aclx 14,aclx 15,aclx 16,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,acly 8,acly 9,acly 10,acly 11,acly 12,acly 13,acly 14,acly 15,acly 16,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,aclz 8,aclz 9,aclz 10,aclz 11,aclz 12,aclz 13,aclz 14,aclz 15,aclz 16,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyrx 8,gyrx 9,gyrx 10,gyrx 11,gyrx 12,gyrx 13,gyrx 14,gyrx 15,gyrx 16,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyry 8,gyry 9,gyry 10,gyry 11,gyry 12,gyry 13,gyry 14,gyry 15,gyry 16,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,gyrz 8,gyrz 9,gyrz 10,gyrz 11,gyrz 12,gyrz 13,gyrz 14,gyrz 15,gyrz 16,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magr 8,magr 9,magr 10,magr 11,magr 12,magr 13,magr 14,magr 15,magr 16,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magphi 8,magphi 9,magphi 10,magphi 11,magphi 12,magphi 13,magphi 14,magphi 15,magphi 16,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,magtheta 8,magtheta 9,magtheta 10,magtheta 11,magtheta 12,magtheta 13,magtheta 14,magtheta 15,magtheta 16,
0.000000,,,-0.028300,,,,,,,,,,,,,,,,0.023180,,,,,,,,,,,,,,,,-0.008037,,,,,,,,,,,,,,,,0.002805,,,,,,,,,,,,,,,,-0.016122,,,,,,,,,,,,,,,,0.012349,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.013849,,,,,,,,,,,,,,,,0.023352,,,,,,,,,,,,,,
0.006410,,,-0.025206,,,,,,,,,,,,,,,,0.024179,,,,,,,,,,,,,,,,-0.005853,,,,,,,,,,,,,,,,0.004150,,,,,,,,,,,,,,,,-0.005486,,,,,,,,,,,,,,,,0.004887,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.013723,,,,,,,,,,,,,,,,0.023216,,,,,,,,,,,,,,
0.012821,,,-0.025666,,,,,,,,,,,,,,,,0.024685,,,,,,,,,,,,,,,,-0.004707,,,,,,,,,,,,,,,,0.006842,,,,,,,,,,,,,,,,0.008141,,,,,,,,,,,,,,,,-0.001184,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.013649,,,,,,,,,,,,,,,,0.024104,,,,,,,,,,,,,,
0.019231,,,-0.028180,,,,,,,,,,,,,,,,0.025524,,,,,,,,,,,,,,,,-0.007761,,,,,,,,,,,,,,,,0.010268,,,,,,,,,,,,,,,,0.018113,,,,,,,,,,,,,,,,-0.008266,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.013646,,,,,,,,,,,,,,,,0.025732,,,,,,,,,,,,,,
0.025641,,,-0.031946,,,,,,,,,,,,,,,,0.025657,,,,,,,,,,,,,,,,-0.011465,,,,,,,,,,,,,,,,0.012837,,,,,,,,,,,,,,,,0.024539,,,,,,,,,,,,,,,,-0.023823,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.013700,,,,,,,,,,,,,,,,0.027681,,,,,,,,,,,,,,
0.032051,,,-0.035789,,,,,,,,,,,,,,,,0.025651,,,,,,,,,,,,,,,,-0.018003,,,,,,,,,,,,,,,,0.016507,,,,,,,,,,,,,,,,0.031408,,,,,,,,,,,,,,,,-0.038114,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.013802,,,,,,,,,,,,,,,,0.029995,,,,,,,,,,,,,,
0.038462,,,-0.040790,,,,,,,,,,,,,,,,0.025242,,,,,,,,,,,,,,,,-0.027284,,,,,,,,,,,,,,,,0.018220,,,,,,,,,,,,,,,,0.034178,,,,,,,,,,,,,,,,-0.054430,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.013954,,,,,,,,,,,,,,,,0.033159,,,,,,,,,,,,,,
0.044872,,,-0.046971,,,,,,,,,,,,,,,,0.024270,,,,,,,,,,,,,,,,-0.037237,,,,,,,,,,,,,,,,0.017486,,,,,,,,,,,,,,,,0.038942,,,,,,,,,,,,,,,,-0.069354,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.014079,,,,,,,,,,,,,,,,0.036602,,,,,,,,,,,,,,
0.051282,,,-0.054475,,,,,,,,,,,,,,,,0.022842,,,,,,,,,,,,,,,,-0.047493,,,,,,,,,,,,,,,,0.015773,,,,,,,,,,,,,,,,0.040050,,,,,,,,,,,,,,,,-0.078080,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.014023,,,,,,,,,,,,,,,,0.040350,,,,,,,,,,,,,,
0.057692,,,-0.061258,,,,,,,,,,,,,,,,0.020942,,,,,,,,,,,,,,,,-0.061050,,,,,,,,,,,,,,,,0.014550,,,,,,,,,,,,,,,,0.042155,,,,,,,,,,,,,,,,-0.079851,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.009216,,,,,,,,,,,,,,,,0.043970,,,,,,,,,,,,,,
0.064103,,,-0.067988,,,,,,,,,,,,,,,,0.018873,,,,,,,,,,,,,,,,-0.073783,,,,,,,,,,,,,,,,0.012347,,,,,,,,,,,,,,,,0.044481,,,,,,,,,,,,,,,,-0.078080,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.004120,,,,,,,,,,,,,,,,0.046595,,,,,,,,,,,,,,
0.070513,,,-0.074361,,,,,,,,,,,,,,,,0.016646,,,,,,,,,,,,,,,,-0.085953,,,,,,,,,,,,,,,,0.008555,,,,,,,,,,,,,,,,0.038166,,,,,,,,,,,,,,,,-0.069480,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,-0.001064,,,,,,,,,,,,,,,,0.049192,,,,,,,,,,,,,,
0.076923,,,-0.078900,,,,,,,,,,,,,,,,0.014864,,,,,,,,,,,,,,,,-0.095281,,,,,,,,,,,,,,,,0.003906,,,,,,,,,,,,,,,,0.030078,,,,,,,,,,,,,,,,-0.052027,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,-0.006039,,,,,,,,,,,,,,,,0.051548,,,,,,,,,,,,,,
0.083333,,,-0.083346,,,,,,,,,,,,,,,,0.013392,,,,,,,,,,,,,,,,-0.102666,,,,,,,,,,,,,,,,-0.002823,,,,,,,,,,,,,,,,0.024206,,,,,,,,,,,,,,,,-0.032549,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,-0.010909,,,,,,,,,,,,,,,,0.053657,,,,,,,,,,,,,,
0.089744,,,-0.087067,,,,,,,,,,,,,,,,0.012474,,,,,,,,,,,,,,,,-0.108423,,,,,,,,,,,,,,,,-0.006861,,,,,,,,,,,,,,,,0.021547,,,,,,,,,,,,,,,,-0.015728,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,-0.015809,,,,,,,,,,,,,,,,0.055014,,,,,,,,,,,,,,
0.096154,,,-0.088912,,,,,,,,,,,,,,,,0.011968,,,,,,,,,,,,,,,,-0.111708,,,,,,,,,,,,,,,,-0.009185,,,,,,,,,,,,,,,,0.013016,,,,,,,,,,,,,,,,-0.003460,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,-0.019416,,,,,,,,,,,,,,,,0.055820,,,,,,,,,,,,,,
0.102564,,,-0.089908,,,,,,,,,,,,,,,,0.011574,,,,,,,,,,,,,,,,-0.113271,,,,,,,,,,,,,,,,-0.011020,,,,,,,,,,,,,,,,0.006923,,,,,,,,,,,,,,,,0.000840,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,-0.024128,,,,,,,,,,,,,,,,0.056006,,,,,,,,,,,,,,
0.108974,,,-0.090016,,,,,,,,,,,,,,,,0.011329,,,,,,,,,,,,,,,,-0.109921,,,,,,,,,,,,,,,,-0.013712,,,,,,,,,,,,,,,,-0.002938,,,,,,,,,,,,,,,,0.004634,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,-0.023952,,,,,,,,,,,,,,,,0.056067,,,,,,,,,,,,,,
0.115385,,,-0.089047,,,,,,,,,,,,,,,,0.011441,,,,,,,,,,,,,,,,-0.105902,,,,,,,,,,,,,,,,-0.014813,,,,,,,,,,,,,,,,-0.012799,,,,,,,,,,,,,,,,0.012096,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,-0.023187,,,,,,,,,,,,,,,,0.056329,,,,,,,,,,,,,,
0.121795,,,-0.088080,,,,,,,,,,,,,,,,0.012032,,,,,,,,,,,,,,,,-0.103353,,,,,,,,,,,,,,,,-0.014935,,,,,,,,,,,,,,,,-0.008367,,,,,,,,,,,,,,,,0.014499,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,-0.021448,,,,,,,,,,,,,,,,0.056731,,,,,,,,,,,,,,
0.128205,,,-0.086254,,,,,,,,,,,,,,,,0.012473,,,,,,,,,,,,,,,,-0.100458,,,,,,,,,,,,,,,,-0.012488,,,,,,,,,,,,,,,,-0.020111,,,,,,,,,,,,,,,,0.016649,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,-0.017892,,,,,,,,,,,,,,,,0.056920,,,,,,,,,,,,,,
0.134615,,,-0.083602,,,,,,,,,,,,,,,,0.013182,,,,,,,,,,,,,,,,-0.096706,,,,,,,,,,,,,,,,-0.008573,,,,,,,,,,,,,,,,-0.026537,,,,,,,,,,,,,,,,0.013994,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,-0.014234,,,,,,,,,,,,,,,,0.057028,,,,,,,,,,,,,,
0.141026,,,-0.079837,,,,,,,,,,,,,,,,0.013988,,,,,,,,,,,,,,,,-0.091570,,,,,,,,,,,,,,,,-0.005637,,,,,,,,,,,,,,,,-0.044153,,,,,,,,,,,,,,,,0.016902,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,-0.010339,,,,,,,,,,,,,,,,0.057079,,,,,,,,,,,,,,
0.147436,,,-0.074225,,,,,,,,,,,,,,,,0.015217,,,,,,,,,,,,,,,,-0.084689,,,,,,,,,,,,,,,,-0.004414,,,,,,,,,,,,,,,,-0.052130,,,,,,,,,,,,,,,,0.020823,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,-0.006973,,,,,,,,,,,,,,,,0.056516,,,,,,,,,,,,,,
0.153846,,,-0.067957,,,,,,,,,,,,,,,,0.016442,,,,,,,,,,,,,,,,-0.078028,,,,,,,,,,,,,,,,-0.004291,,,,,,,,,,,,,,,,-0.058999,,,,,,,,,,,,,,,,0.027273,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,-0.002194,,,,,,,,,,,,,,,,0.055778,,,,,,,,,,,,,,
0.160256,,,-0.061426,,,,,,,,,,,,,,,,0.017718,,,,,,,,,,,,,,,,-0.073033,,,,,,,,,,,,,,,,-0.003190,,,,,,,,,,,,,,,,-0.066201,,,,,,,,,,,,,,,,0.028412,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.002452,,,,,,,,,,,,,,,,0.054745,,,,,,,,,,,,,,
0.166667,,,-0.054735,,,,,,,,,,,,,,,,0.018835,,,,,,,,,,,,,,,,-0.068020,,,,,,,,,,,,,,,,-0.001110,,,,,,,,,,,,,,,,-0.069857,,,,,,,,,,,,,,,,0.024744,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.006732,,,,,,,,,,,,,,,,0.053804,,,,,,,,,,,,,,
0.173077,,,-0.046389,,,,,,,,,,,,,,,,0.020062,,,,,,,,,,,,,,,,-0.059519,,,,,,,,,,,,,,,,0.001337,,,,,,,,,,,,,,,,-0.084592,,,,,,,,,,,,,,,,0.026388,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.010162,,,,,,,,,,,,,,,,0.052294,,,,,,,,,,,,,,
0.179487,,,-0.037659,,,,,,,,,,,,,,,,0.021388,,,,,,,,,,,,,,,,-0.051909,,,,,,,,,,,,,,,,-0.001233,,,,,,,,,,,,,,,,-0.063209,,,,,,,,,,,,,,,,0.022467,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.011483,,,,,,,,,,,,,,,,0.050461,,,,,,,,,,,,,,
0.185897,,,-0.030845,,,,,,,,,,,,,,,,0.022103,,,,,,,,,,,,,,,,-0.043153,,,,,,,,,,,,,,,,-0.007105,,,,,,,,,,,,,,,,-0.049028,,,,,,,,,,,,,,,,0.020444,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.012568,,,,,,,,,,,,,,,,0.048353,,,,,,,,,,,,,,
0.192308,,,-0.026800,,,,,,,,,,,,,,,,0.021712,,,,,,,,,,,,,,,,-0.036252,,,,,,,,,,,,,,,,-0.015669,,,,,,,,,,,,,,,,-0.015568,,,,,,,,,,,,,,,,0.017029,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.013455,,,,,,,,,,,,,,,,0.045447,,,,,,,,,,,,,,
0.198718,,,-0.026247,,,,,,,,,,,,,,,,0.020432,,,,,,,,,,,,,,,,-0.031114,,,,,,,,,,,,,,,,-0.020930,,,,,,,,,,,,,,,,0.002712,,,,,,,,,,,,,,,,0.016523,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.013697,,,,,,,,,,,,,,,,0.041885,,,,,,,,,,,,,,
0.205128,,,-0.026931,,,,,,,,,,,,,,,,0.019238,,,,,,,,,,,,,,,,-0.026237,,,,,,,,,,,,,,,,-0.025457,,,,,,,,,,,,,,,,0.019996,,,,,,,,,,,,,,,,0.015258,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.013868,,,,,,,,,,,,,,,,0.038327,,,,,,,,,,,,,,
0.211538,,,-0.029338,,,,,,,,,,,,,,,,0.017758,,,,,,,,,,,,,,,,-0.021064,,,,,,,,,,,,,,,,-0.029984,,,,,,,,,,,,,,,,0.033956,,,,,,,,,,,,,,,,0.014626,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.014038,,,,,,,,,,,,,,,,0.035022,,,,,,,,,,,,,,
0.217949,,,-0.032731,,,,,,,,,,,,,,,,0.015996,,,,,,,,,,,,,,,,-0.015259,,,,,,,,,,,,,,,,-0.032797,,,,,,,,,,,,,,,,0.052015,,,,,,,,,,,,,,,,0.014246,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.014308,,,,,,,,,,,,,,,,0.031138,,,,,,,,,,,,,,
0.224359,,,-0.038383,,,,,,,,,,,,,,,,0.013935,,,,,,,,,,,,,,,,-0.012424,,,,,,,,,,,,,,,,-0.034510,,,,,,,,,,,,,,,,0.070407,,,,,,,,,,,,,,,,0.011717,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.014537,,,,,,,,,,,,,,,,0.027677,,,,,,,,,,,,,,
0.230769,,,-0.046310,,,,,,,,,,,,,,,,0.011737,,,,,,,,,,,,,,,,-0.012657,,,,,,,,,,,,,,,,-0.034755,,,,,,,,,,,,,,,,0.066086,,,,,,,,,,,,,,,,0.010073,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.014837,,,,,,,,,,,,,,,,0.024772,,,,,,,,,,,,,,
0.237179,,,-0.053260,,,,,,,,,,,,,,,,0.009515,,,,,,,,,,,,,,,,-0.014933,,,,,,,,,,,,,,,,-0.032430,,,,,,,,,,,,,,,,0.060546,,,,,,,,,,,,,,,,0.008429,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.015174,,,,,,,,,,,,,,,,0.022068,,,,,,,,,,,,,,
0.243590,,,-0.058716,,,,,,,,,,,,,,,,0.007712,,,,,,,,,,,,,,,,-0.018046,,,,,,,,,,,,,,,,-0.027659,,,,,,,,,,,,,,,,0.047140,,,,,,,,,,,,,,,,0.006026,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.015480,,,,,,,,,,,,,,,,0.020257,,,,,,,,,,,,,,
0.250000,,,-0.062506,,,,,,,,,,,,,,,,0.006623,,,,,,,,,,,,,,,,-0.021920,,,,,,,,,,,,,,,,-0.019462,,,,,,,,,,,,,,,,0.031962,,,,,,,,,,,,,,,,0.002737,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.015671,,,,,,,,,,,,,,,,0.019578,,,,,,,,,,,,,,
0.256410,,,-0.065341,,,,,,,,,,,,,,,,0.005770,,,,,,,,,,,,,,,,-0.022643,,,,,,,,,,,,,,,,-0.008206,,,,,,,,,,,,,,,,0.011022,,,,,,,,,,,,,,,,-0.002322,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.015825,,,,,,,,,,,,,,,,0.018883,,,,,,,,,,,,,,
0.262821,,,-0.065455,,,,,,,,,,,,,,,,0.005442,,,,,,,,,,,,,,,,-0.021560,,,,,,,,,,,,,,,,0.004640,,,,,,,,,,,,,,,,-0.010029,,,,,,,,,,,,,,,,-0.008646,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.015950,,,,,,,,,,,,,,,,0.018155,,,,,,,,,,,,,,
0.269231,,,-0.063520,,,,,,,,,,,,,,,,0.005862,,,,,,,,,,,,,,,,-0.019155,,,,,,,,,,,,,,,,0.014672,,,,,,,,,,,,,,,,-0.031079,,,,,,,,,,,,,,,,-0.015222,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.015971,,,,,,,,,,,,,,,,0.018123,,,,,,,,,,,,,,
0.275641,,,-0.059349,,,,,,,,,,,,,,,,0.006692,,,,,,,,,,,,,,,,-0.015697,,,,,,,,,,,,,,,,0.022624,,,,,,,,,,,,,,,,-0.048141,,,,,,,,,,,,,,,,-0.020534,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.015900,,,,,,,,,,,,,,,,0.018264,,,,,,,,,,,,,,
0.282051,,,-0.053874,,,,,,,,,,,,,,,,0.007919,,,,,,,,,,,,,,,,-0.011094,,,,,,,,,,,,,,,,0.029109,,,,,,,,,,,,,,,,-0.060883,,,,,,,,,,,,,,,,-0.023317,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.015781,,,,,,,,,,,,,,,,0.018893,,,,,,,,,,,,,,
0.288462,,,-0.047547,,,,,,,,,,,,,,,,0.009462,,,,,,,,,,,,,,,,-0.006253,,,,,,,,,,,,,,,,0.033758,,,,,,,,,,,,,,,,-0.069746,,,,,,,,,,,,,,,,-0.023443,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.015576,,,,,,,,,,,,,,,,0.019797,,,,,,,,,,,,,,
0.294872,,,-0.040412,,,,,,,,,,,,,,,,0.011405,,,,,,,,,,,,,,,,-0.001617,,,,,,,,,,,,,,,,0.038284,,,,,,,,,,,,,,,,-0.075840,,,,,,,,,,,,,,,,-0.021925,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.015363,,,,,,,,,,,,,,,,0.021089,,,,,,,,,,,,,,
0.301282,,,-0.033566,,,,,,,,,,,,,,,,0.013434,,,,,,,,,,,,,,,,0.002435,,,,,,,,,,,,,,,,0.036694,,,,,,,,,,,,,,,,-0.070632,,,,,,,,,,,,,,,,-0.020914,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.015136,,,,,,,,,,,,,,,,0.022575,,,,,,,,,,,,,,
0.307692,,,-0.027024,,,,,,,,,,,,,,,,0.015377,,,,,,,,,,,,,,,,0.002644,,,,,,,,,,,,,,,,0.030332,,,,,,,,,,,,,,,,-0.062766,,,,,,,,,,,,,,,,-0.018384,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.014900,,,,,,,,,,,,,,,,0.024437,,,,,,,,,,,,,,
0.314103,,,-0.021784,,,,,,,,,,,,,,,,0.016989,,,,,,,,,,,,,,,,0.000802,,,,,,,,,,,,,,,,0.021279,,,,,,,,,,,,,,,,-0.050468,,,,,,,,,,,,,,,,-0.013325,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.014710,,,,,,,,,,,,,,,,0.026627,,,,,,,,,,,,,,
0.320513,,,-0.018592,,,,,,,,,,,,,,,,0.017971,,,,,,,,,,,,,,,,-0.003905,,,,,,,,,,,,,,,,0.013326,,,,,,,,,,,,,,,,-0.035068,,,,,,,,,,,,,,,,-0.008898,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.014581,,,,,,,,,,,,,,,,0.028579,,,,,,,,,,,,,,
0.326923,,,-0.016537,,,,,,,,,,,,,,,,0.018930,,,,,,,,,,,,,,,,-0.008363,,,,,,,,,,,,,,,,0.006720,,,,,,,,,,,,,,,,-0.019225,,,,,,,,,,,,,,,,-0.006243,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.014511,,,,,,,,,,,,,,,,0.030345,,,,,,,,,,,,,,
0.333333,,,-0.016558,,,,,,,,,,,,,,,,0.019409,,,,,,,,,,,,,,,,-0.011912,,,,,,,,,,,,,,,,0.002560,,,,,,,,,,,,,,,,-0.006483,,,,,,,,,,,,,,,,-0.007001,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.014479,,,,,,,,,,,,,,,,0.031731,,,,,,,,,,,,,,
0.000000,,,,-0.031667,,,,,,,,,,,,,,,,0.016731,,,,,,,,,,,,,,,,-0.014733,,,,,,,,,,,,,,,,-0.002211,,,,,,,,,,,,,,,,0.005482,,,,,,,,,,,,,,,,-0.024581,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.015651,,,,,,,,,,,,,,,,0.031191,,,,,,,,,,,,,
0.037037,,,,-0.032516,,,,,,,,,,,,,,,,0.015276,,,,,,,,,,,,,,,,-0.011900,,,,,,,,,,,,,,,,-0.006371,,,,,,,,,,,,,,,,-0.003270,,,,,,,,,,,,,,,,-0.017246,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.015887,,,,,,,,,,,,,,,,0.029176,,,,,,,,,,,,,
0.074074,,,,-0.032614,,,,,,,,,,,,,,,,0.013741,,,,,,,,,,,,,,,,-0.007077,,,,,,,,,,,,,,,,-0.012611,,,,,,,,,,,,,,,,-0.018227,,,,,,,,,,,,,,,,-0.006369,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.016118,,,,,,,,,,,,,,,,0.026932,,,,,,,,,,,,,
0.111111,,,,-0.031121,,,,,,,,,,,,,,,,0.012223,,,,,,,,,,,,,,,,-0.000477,,,,,,,,,,,,,,,,-0.016281,,,,,,,,,,,,,,,,-0.017452,,,,,,,,,,,,,,,,0.006658,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.016286,,,,,,,,,,,,,,,,0.023106,,,,,,,,,,,,,
0.148148,,,,-0.028719,,,,,,,,,,,,,,,,0.010926,,,,,,,,,,,,,,,,0.002733,,,,,,,,,,,,,,,,-0.017137,,,,,,,,,,,,,,,,-0.014239,,,,,,,,,,,,,,,,0.024870,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.016329,,,,,,,,,,,,,,,,0.019751,,,,,,,,,,,,,
0.185185,,,,-0.025472,,,,,,,,,,,,,,,,0.009815,,,,,,,,,,,,,,,,0.003893,,,,,,,,,,,,,,,,-0.017871,,,,,,,,,,,,,,,,-0.015568,,,,,,,,,,,,,,,,0.039541,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.016274,,,,,,,,,,,,,,,,0.016440,,,,,,,,,,,,,
0.222222,,,,-0.019763,,,,,,,,,,,,,,,,0.009374,,,,,,,,,,,,,,,,0.007671,,,,,,,,,,,,,,,,-0.011265,,,,,,,,,,,,,,,,-0.026315,,,,,,,,,,,,,,,,0.053327,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.016090,,,,,,,,,,,,,,,,0.012429,,,,,,,,,,,,,
0.259259,,,,-0.014384,,,,,,,,,,,,,,,,0.010061,,,,,,,,,,,,,,,,0.014640,,,,,,,,,,,,,,,,0.003416,,,,,,,,,,,,,,,,-0.021884,,,,,,,,,,,,,,,,0.058260,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.015795,,,,,,,,,,,,,,,,0.009039,,,,,,,,,,,,,
0.296296,,,,-0.010619,,,,,,,,,,,,,,,,0.011444,,,,,,,,,,,,,,,,0.018696,,,,,,,,,,,,,,,,0.014427,,,,,,,,,,,,,,,,-0.013463,,,,,,,,,,,,,,,,0.059904,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.015432,,,,,,,,,,,,,,,,0.006980,,,,,,,,,,,,,
0.333333,,,,-0.006262,,,,,,,,,,,,,,,,0.013004,,,,,,,,,,,,,,,,0.022526,,,,,,,,,,,,,,,,0.023236,,,,,,,,,,,,,,,,-0.012799,,,,,,,,,,,,,,,,0.062560,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.015044,,,,,,,,,,,,,,,,0.005756,,,,,,,,,,,,,
0.388889,,,,-0.003055,,,,,,,,,,,,,,,,0.015261,,,,,,,,,,,,,,,,0.021119,,,,,,,,,,,,,,,,0.034736,,,,,,,,,,,,,,,,0.001937,,,,,,,,,,,,,,,,0.058639,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.014565,,,,,,,,,,,,,,,,0.005331,,,,,,,,,,,,,
0.444444,,,,-0.000935,,,,,,,,,,,,,,,,0.017421,,,,,,,,,,,,,,,,0.014778,,,,,,,,,,,,,,,,0.041588,,,,,,,,,,,,,,,,0.008806,,,,,,,,,,,,,,,,0.053580,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.014098,,,,,,,,,,,,,,,,0.006782,,,,,,,,,,,,,
0.500000,,,,0.001882,,,,,,,,,,,,,,,,0.019757,,,,,,,,,,,,,,,,0.014502,,,,,,,,,,,,,,,,0.038407,,,,,,,,,,,,,,,,-0.004267,,,,,,,,,,,,,,,,0.042197,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.013691,,,,,,,,,,,,,,,,0.008631,,,,,,,,,,,,,
0.555556,,,,0.003883,,,,,,,,,,,,,,,,0.021626,,,,,,,,,,,,,,,,0.016809,,,,,,,,,,,,,,,,0.036205,,,,,,,,,,,,,,,,0.003377,,,,,,,,,,,,,,,,0.028412,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.013369,,,,,,,,,,,,,,,,0.010151,,,,,,,,,,,,,
0.611111,,,,0.002564,,,,,,,,,,,,,,,,0.022919,,,,,,,,,,,,,,,,0.014196,,,,,,,,,,,,,,,,0.028986,,,,,,,,,,,,,,,,0.014789,,,,,,,,,,,,,,,,0.017661,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.013142,,,,,,,,,,,,,,,,0.012544,,,,,,,,,,,,,
0.666667,,,,0.002231,,,,,,,,,,,,,,,,0.023177,,,,,,,,,,,,,,,,0.007518,,,,,,,,,,,,,,,,0.016262,,,,,,,,,,,,,,,,0.008917,,,,,,,,,,,,,,,,0.012476,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.013011,,,,,,,,,,,,,,,,0.014684,,,,,,,,,,,,,
