time,r,theta,phi,
53126.1,47.96406154612013,5.345059130990151,2.1166392213208645,
53126.2,46.50735963264309,5.349863665471468,2.0995253102036457,
53126.2,45.759112753636295,5.352365431064945,2.090373462239646,
53126.2,47.61929545887885,5.32963172442138,2.1051063463142348,
53126.2,47.736905010693775,5.328105919502936,2.107057355059189,
53126.2,46.90786820992828,5.335423651227895,2.117595079179131,
53126.3,46.93522025089474,5.336805228654937,2.1025920475953512,
53126.3,47.028077783383836,5.34018761873091,2.070882066424635,
53126.3,46.275399512051756,5.339097090032009,2.091709770913501,
53126.3,45.7492437095959,5.33849257724606,2.1074527197859596,
53126.3,46.830452699071785,5.327575218496664,2.1006885427089728,
53126.3,47.047802286610576,5.325514327216786,2.09921470716605,
53126.4,47.342972023310914,5.319690783483396,2.1080717452426527,
53126.4,47.11435980675106,5.323317067055127,2.105775745741227,
53126.4,46.395776747458385,5.335423651227895,2.099183022600108,
53126.4,46.39636300401143,5.338860711189161,2.094938200633444,
53126.4,46.398195007995724,5.3422807565937696,2.0906885068267003,
53126.4,47.22640892551539,5.348828613770992,2.099213536008757,
53126.4,47.5024609888793,5.350860589128803,2.1019171456170715,
53126.5,45.944770104985835,5.3413505651621636,2.0838117050035923,
53126.5,46.101931629813514,5.341513290989254,2.0759337011363055,
53126.5,46.95883516442885,5.342884009496307,2.0353815201147887,
53126.5,46.784640641988474,5.332610279091255,2.062539812713865,
53126.5,46.59478618901475,5.317571786891815,2.1009152806980675,
53126.6,46.159359830916195,5.331349696568099,2.067097735784338,
53126.6,45.97346843560969,5.338139023654208,2.0503159748763986,
53126.6,46.2838859647718,5.344468708547694,2.0543819589402563,
53126.6,46.29973002081113,5.34490152049524,2.056154728528342,
53126.6,46.199616881528364,5.343200039090714,2.0725415319498586,
53126.6,46.78721406538329,5.346021988454435,2.0849533396513573,
53126.7,47.96179312744677,5.351714950801026,2.1083942936757554,
53126.7,47.09300372666836,5.34912175223879,2.1070322963509422,
53126.7,46.49856771987714,5.3472885809704165,2.1061243959121114,
53126.7,46.11164820303,5.3406472134919944,2.107571705443153,
53126.7,46.0401846216976,5.339456676116471,2.107989906764659,
53126.7,47.149484620725175,5.334447943729553,2.13543024468577,
53126.8,47.09503370844955,5.337907857754517,2.1296380967032484,
53126.8,46.96426194458932,5.348184549418501,2.112882517579949,
53126.8,46.760788060082994,5.3472885809704165,2.115505292279588,
53126.8,46.55766639340937,5.346381898585465,2.118150610551338,
53126.8,46.694355119221854,5.337986630699792,2.1131138204700166,
53126.8,46.737132988663305,5.335423651227895,2.1115637821423885,
53126.9,47.29806549955294,5.306961881556929,2.1125810099299382,
53126.9,47.05961857048993,5.317024638817339,2.1111669096764114,
53126.9,46.03787679726336,5.364363607747116,2.1037271715597665,
53126.9,46.62186825943379,5.342556882618827,2.101818148666146,
53126.9,47.41122019100543,5.314953003869068,2.098891771735066,
53126.9,46.81482777924106,5.341185266800123,2.106339690607439,
53126.9,46.55518338488208,5.353237309976041,2.1096523541883947,
53127.0,48.07599608952476,5.331774692166775,2.090844083328487,
53127.0,48.05768825068471,5.332331726464692,2.0915419350418465,
53127.0,47.08098129818451,5.34906999130501,2.1071840677718443,
53127.0,46.42285643947386,5.346863253122443,2.1080946270369134,
53127.0,45.22198359205399,5.342644124066459,2.1100166302477126,
53127.1,46.09199713616237,5.343538246887537,2.0909913927714294,
53127.1,46.656554737785775,5.343963688936004,2.079405180914716,
53127.1,46.926769545750744,5.329778985471728,2.0761976398916664,
53127.1,46.960700591026104,5.327320872092937,2.0757978755324027,
53127.1,46.787701375468316,5.313879423227508,2.0859296004876144,
53127.1,46.62644528591044,5.324429695528316,2.0891226594272125,
53127.2,46.214947798304394,5.353237309976041,2.0972089051773084,
53127.2,46.16335126482912,5.3601842656091625,2.091104572070391,
53127.2,46.12056049095674,5.366155338800496,2.085896400940043,
53127.2,47.116082180079445,5.334072856341369,2.1062475730659256,
53127.2,47.38912744501633,5.325514327216786,2.1114248939559435,
53127.2,46.23514247842219,5.3422807565937696,2.0844940879684977,
53127.3,46.37485309949779,5.335822062928421,2.0942101965065794,
53127.3,47.00829182176268,5.3092495513143785,2.133305186092028,
53127.3,47.21820411663281,5.323439093871135,2.1133519456428678,
53127.3,47.52063972633365,5.34018761873091,2.0895343460937603,
53127.3,47.33380398827037,5.34149337176355,2.1121266504696363,
53127.3,47.25529494141371,5.3422807565937696,2.1215476445022574,
53127.3,47.378526781655,5.332752426480978,2.103944531179536,
53127.4,47.34867474386163,5.329444864450386,2.104316647808094,
53127.4,47.01333640574768,5.305830054339699,2.112253963299338,
53127.4,47.49527344904964,5.315193246136732,2.106162516687238,
53127.4,48.333393218353706,5.330637134816697,2.0959081024634134,
53127.4,47.47787063464409,5.326108947803779,2.1088309358671435,
53127.5,46.98367588854665,5.323461756135407,2.1166132263276927,
53127.5,47.10238847447123,5.294207917166894,2.0933855324170594,
53127.5,47.12029711281541,5.293337027240747,2.0909641009825024,
53127.5,47.31898350556571,5.361844157190109,2.108373780803626,
53127.5,46.90453282999416,5.342573444472032,2.109918900787133,
53127.5,45.97803171080728,5.294969483698485,2.1128525597513574,
53127.6,46.00729181336367,5.317496673035582,2.126736864529071,
53127.6,46.04751133340433,5.33652903152237,2.137737141666758,
53127.6,47.31379714205995,5.329179261777126,2.1074551334989007,
53127.6,47.628425336137234,5.327519588031359,2.1003642761701196,
53127.6,46.44292626439467,5.299894989194418,2.14099860284978,
53127.6,46.77977981991792,5.305660979410055,2.1371476137098986,
53127.7,48.02827708756582,5.326522769609303,2.123882217404563,
53127.7,46.85781258232185,5.32413110131877,2.1057954368905545,
53127.7,45.55223375422988,5.321504374206944,2.084382733510316,
53127.7,45.88729453781297,5.3221076266375045,2.089529009779419,
53127.7,46.01014127341928,5.322560746263342,2.091509614098033,
53127.7,46.04661333909368,5.352686415901471,2.0910554146350293,
53127.8,46.12681974730103,5.350346521133963,2.09005951620236,
53127.8,46.59955149998763,5.331349696568099,2.0842705965363133,
53127.8,46.81412820933441,5.324064708057815,2.094467519651091,
53127.8,47.17721695903649,5.312793305220173,2.110166131672725,
53127.8,47.6609704055635,5.314196474047992,2.1146114287997717,
53127.8,47.928088841513386,5.314953003869068,2.1170951720366737,
53127.9,48.14682336354082,5.3106893958505665,2.114335185675054,
53127.9,48.06782291720731,5.311701186540356,2.111927058161138,
53127.9,46.31689648497619,5.337196529001858,2.0750943813831624,
53127.9,46.48250208411763,5.333896687036111,2.077060762866764,
53127.9,46.841377007940316,5.326522769609303,2.081361612346842,
53127.9,46.841377007940316,5.326522769609303,2.081361612346842,
53128.0,46.15795164432668,5.3404092710945275,2.1021934066166197,
53128.0,46.242081484293074,5.336200079146732,2.104135256459026,
53128.0,46.64681875540924,5.316493475330188,2.112726781973767,
53128.0,46.5981383748321,5.323561690606701,2.0949138450353635,
53128.0,46.558948656515,5.332325263450729,2.072227428419776,
53128.0,46.32286908212832,5.329541067096474,2.092615351022891,
53128.1,46.225375066082485,5.328498306921999,2.10133627585871,
53128.1,46.395229280605996,5.321711060236738,2.1154907084541152,
53128.1,46.28809134107821,5.3209212850820276,2.115629999694473,
53128.1,45.2392727616172,5.316937351833958,2.1141722876809608,
53128.1,45.64311339074056,5.316428815106629,2.113435367535066,
53128.1,46.34951024552471,5.3155451135000735,2.112307501760548,
53128.2,47.133395803824705,5.338217647985302,2.1023338162197582,
53128.2,47.622180756450035,5.351714950801026,2.096309492272817,
53128.2,47.95193635297745,5.314988596210599,2.1065755061108877,
53128.2,47.98777344282604,5.310480022937866,2.107586508428004,
53128.2,47.12627504906366,5.327519588031359,2.081867050007137,
53128.2,46.941671252736626,5.333178960725029,2.085296826559741,
53128.3,46.45123679731251,5.348184549418501,2.0942554439711625,
53128.3,46.826020544137634,5.35197378954905,2.103220847445879,
53128.3,47.143264630273535,5.355148249551448,2.1105972766391847,
53128.3,46.717384344588474,5.316278481702377,2.0924511795845184,
53128.3,46.62121191045981,5.306961881556929,2.0879524280605954,
53128.4,48.063551679001,5.2789498697821555,2.1195227739813784,
53128.4,47.78734351269172,5.289204851470497,2.1139907629776187,
53128.4,46.76253307937884,5.331349696568099,2.090417527467785,
53128.4,46.54349148914379,5.339166427012582,2.089397169052078,
53128.4,46.287159126479125,5.348184549418501,2.0880806593065184,
53128.4,46.331644693448986,5.334665451487423,2.0935025497160655,
53128.4,46.34454228924912,5.329508223272717,2.095584702675529,
53128.5,45.536361295123264,5.318112148766824,2.1143364081662366,
53128.5,45.640418490631745,5.3185649468178795,2.1139827809657286,
53128.5,46.51572959763181,5.322560746263342,2.1101595382649103,
53128.5,46.696059790950244,5.317683299771582,2.0951858399736016,
53128.5,46.996308365657825,5.310279597459838,2.071251478452508,
53128.5,46.46952764984813,5.322508234633363,2.0828843875325243,
53128.6,46.18008553478436,5.329508223272717,2.0894003547212447,
53128.6,45.858035282816026,5.313583243669959,2.1202999363496433,
53128.6,45.84980479783965,5.313184972207602,2.1234820338425933,
53128.6,46.43873490955583,5.345464310450637,2.1237559716808674,
53128.6,46.38745304497758,5.351759338404309,2.1143324191470727,
53128.6,46.2840166796271,5.366155338800496,2.092101181651324,
53128.7,45.973188925720606,5.350545512426144,2.100771625626204,
53128.7,45.7492437095959,5.33849257724606,2.1074527197859596,
53128.7,47.10014543501963,5.333354942328941,2.1039811785812828,
53128.7,47.3893964933085,5.332325263450729,2.1033192343064737,
53128.7,47.57708902402499,5.318637483710769,2.125785734619223,
53128.8,47.53226903904336,5.317699652885592,2.1199449219678366,
53128.8,47.41122019100543,5.314953003869068,2.098891771735066,
53128.8,47.28926516663163,5.309186431924781,2.0925736944451185,
53128.8,47.15561154306028,5.3034325260386215,2.0856554423691493,
53128.8,46.26972876514406,5.328496912722831,2.115365098319844,
53128.8,45.98245208772582,5.337516766654583,2.1257926151137196,
53128.9,46.43900946402711,5.35919635906619,2.106885217026706,
53128.9,46.53466987096825,5.352434401025581,2.109915931805872,
53128.9,47.12297210490866,5.310582578871403,2.127516742023372,
53128.9,47.20920461096543,5.329326171098834,2.1161900903980833,
53128.9,47.37987547472028,5.356818820947318,2.0992777448723783,
53128.9,46.7332397764161,5.347195944759013,2.0937374940706945,
53128.9,46.398195007995724,5.3422807565937696,2.0906885068267003,
53129.0,46.29323708707353,5.321808352407116,2.119355629822852,
53129.0,46.26873242266315,5.321204330717308,2.12069300867078,
53129.0,45.98666872040201,5.333460544866995,2.104384133538798,
53129.0,46.227733018178604,5.324959734219693,2.097298382912954,
53129.0,46.74801172242516,5.308080599521649,2.0824805990399593,
53129.0,46.89256444256381,5.305338683720139,2.0807503164313825,
53129.1,46.993993233178216,5.3034325260386215,2.0795435701319454,
53129.1,46.24185333656081,5.323567163699268,2.1026320373351304,
53129.1,46.10778025452971,5.32747631359405,2.107116931901666,
53129.1,47.12874388311235,5.306961881556929,2.1065816496882235,
53129.1,47.28563206725696,5.316910578870404,2.100686924726677,
53129.2,47.81840126980408,5.347690014021758,2.0819023707543227,
53129.2,46.859749252423455,5.33278044325272,2.078942282052192,
53129.2,45.93178529079835,5.317571786891815,2.075743104688682,
53129.2,46.27993625751876,5.325945125896606,2.1001440502178914,
53129.2,46.393227954088296,5.328498306921999,2.1074716109607055,
53129.2,47.680027265092875,5.333289563232334,2.1038657081076337,
53129.3,47.520043139711056,5.327391924790472,2.101211829968825,
53129.3,46.69810595730838,5.295133147117012,2.0870160932418695,
53129.3,46.60039699401712,5.310047495304084,2.0882065076237,
53129.3,46.47234661602532,5.33036266584285,2.089775390015193,
53129.3,46.1566051611251,5.310324800416802,2.1082528042925315,
53129.3,46.018059498418665,5.301096752703321,2.1166454492321414,
53129.3,46.61029285469037,5.315605082879674,2.1129481677165747,
53129.4,46.70920251941794,5.318659447768929,2.109925868763725,
53129.4,47.477315635996106,5.34109670068575,2.077725627498574,
53129.4,47.39335290945345,5.33201937594683,2.083061745587047,
53129.4,47.24579663843124,5.314953003869068,2.092858530779476,
53129.4,46.728781280919364,5.327087601581327,2.0965118639806093,
53129.5,46.395776747458385,5.335423651227895,2.099183022600108,
53129.5,45.57545940525449,5.337115827108161,2.1058922407397516,
53129.5,45.46345675374894,5.337516766654583,2.1070973383458087,
53129.5,48.04430663460552,5.285914480940775,2.111492763036668,
53129.5,47.49643565574158,5.305206411773371,2.1041908095686637,
53129.5,46.06518207931018,5.3602218684965495,2.0823398145774785,
53129.6,46.36084662729963,5.347961613092071,2.0851933541012864,
53129.6,46.644324413587555,5.337196529001858,2.087670611398761,
53129.6,46.94971778402933,5.303943966857734,2.0969829218433267,
53129.6,47.03242498532262,5.295133147117012,2.099405589998597,
53129.6,47.21214356497701,5.374313054836535,2.0971837733359227,
53129.6,46.96838298259798,5.363540482860821,2.1009423286106466,
53129.7,45.940193730544934,5.313114443027937,2.1176752910918983,
53129.7,46.24756534132364,5.327220517633518,2.1005535979933523,
53129.7,46.656554737785775,5.343963688936004,2.079405180914716,
53129.7,46.95674285978532,5.32824668886299,2.078766951717875,
53129.7,47.08441568077489,5.321761038184539,2.0784728352756705,
53129.7,45.85534756165304,5.354159987097959,2.060778687746721,
53129.8,45.748749709691516,5.3513257231774265,2.0632617803080597,
53129.8,45.13564998978081,5.3191438087881675,2.089596623935786,
53129.8,45.64473901776633,5.307738219178302,2.0895354214937587,
53129.8,46.536337414970674,5.2881108977390445,2.088990115501253,
53129.8,47.405250764024025,5.30488287731243,2.106798498625243,
53129.8,47.928088841513386,5.314953003869068,2.1170951720366737,
53129.9,45.33284129634938,5.304820442752683,2.1131835573727544,
53129.9,45.06852005557759,5.304770908365958,2.111796525593878,
53129.9,46.883606943152316,5.356818820947318,2.0808571781757674,
53129.9,46.93592547292532,5.345718949589885,2.0919867309012625,
53129.9,47.10832304381042,5.317571786891815,2.1192304129141233,
53129.9,46.51400111794297,5.31425372098947,2.097202569328691,
53130.0,46.04766335005501,5.311694431546516,2.0783241134957358,
53130.0,46.89642417071903,5.322039174388961,2.1050597733196064,
53130.0,47.10372172132474,5.324494058426909,2.111100338061405,
53130.0,48.58684904374845,5.305534815582968,2.1168002561073846,
53130.0,48.06994175157694,5.3104712103029446,2.1089906777291723,
53130.0,46.14369837800173,5.33036266584285,2.0771670846138415,
53130.1,46.717737530835116,5.3395523189637,2.0917063276125405,
53130.1,47.37736379327158,5.350142461371756,2.107639352188235,
53130.1,46.189956700564245,5.328429441766892,2.104298705199798,
53130.1,45.76664942946992,5.320435322596467,2.1029105137575983,
53130.1,46.20992425875637,5.339456676116471,2.1141254000353427,
53130.1,46.29002160293296,5.340074361869225,2.110560439958496,
53130.2,46.81813964693599,5.343963688936004,2.0855615840345463,
53130.2,46.82087568595871,5.342714707361331,2.1015511534765166,
53130.2,46.8512251707466,5.3404092710945275,2.126852975881834,
53130.2,46.17439983367407,5.335920986816962,2.1082752418916066,
53130.2,45.81467123094959,5.333460544866995,2.097994524615009,
53130.2,45.73068226038181,5.328933374940021,2.0836881199862347,
53130.3,45.72944565594471,5.327413914505652,2.0844564251641478,
53130.3,45.83994982545247,5.304750567328799,2.1318382039557147,
53130.3,46.08180009504837,5.310645096304987,2.123436351735834,
53130.3,46.63938357225575,5.323461756135407,2.1043346390636817,
53130.3,46.705491111859644,5.328063090392921,2.096553641985107,
53130.3,46.76253307937884,5.331349696568099,2.090417527467785,
53130.4,46.70531982547599,5.341330407313263,2.091118430922775,
53130.4,46.688805938897175,5.343200039090714,2.091321109803518,
53130.4,46.90814001855115,5.34906999130501,2.1009537550009254,
53130.4,46.79466743123622,5.339607294445676,2.093967430145047,
53130.4,46.42362437380348,5.308080599521649,2.0698964346569744,
53130.4,46.51974312052894,5.3155419398070265,2.086967628346968,
53130.5,46.63938357225575,5.323461756135407,2.1043346390636817,
53130.5,47.22881323937751,5.351108772889133,2.1251261407613486,
53130.5,47.43470670300387,5.3602218684965495,2.1316260794030786,
53130.5,47.19975105866555,5.302294660544604,2.097336343816188,
53130.5,47.02275831977533,5.307562122784396,2.0990331410166805,
53130.5,46.0401846216976,5.339456676116471,2.107989906764659,
53130.6,46.10364844564907,5.346879499795682,2.112224606660889,
53130.6,46.20641081062237,5.357512476722277,2.118475154546725,
53130.6,46.26080954760736,5.325015768930866,2.111947297853898,
53130.6,46.30240814471748,5.3092495513143785,2.108638920292333,
53130.6,47.68944851851403,5.348931225403737,2.102775606831946,
53130.7,47.80466295247776,5.34846448308844,2.1023280408637968,
53130.7,48.075169266472685,5.305534815582968,2.0990228580471815,
53130.7,47.288583188757094,5.311692845700266,2.103348290983715,
53130.7,45.701153158317574,5.325395227844918,2.112414333812888,
53130.7,46.295962026941396,5.325407157455621,2.097191308387895,
53130.7,46.71359331072701,5.325514327216786,2.086827937581886,
53130.7,46.19206641837969,5.354391214457327,2.093244754687774,
53130.8,46.10038720010928,5.35919635906619,2.0943902531980374,
53130.8,46.225375066082485,5.328498306921999,2.10133627585871,
53130.8,46.48497606754251,5.323012785119144,2.1013024094370163,
53130.8,47.24570456665876,5.308080599521649,2.100936680004086,
53130.8,47.513877972651315,5.304667962968624,2.106419689809467,
53130.8,48.12333113989513,5.29769162424256,2.1182767036166217,
53130.9,46.837491393113694,5.317573204582598,2.1030765593927203,
53130.9,46.47241977775636,5.323461756135407,2.098220560190879,
53130.9,46.339000852413726,5.337516766654583,2.1380813767883007,
53130.9,46.034171003722875,5.331953310527273,2.129957726217829,
53130.9,44.638900076054746,5.304750567328799,2.0874389927558994,
53131.0,45.08132207466858,5.309447512961118,2.087221123410341,
53131.0,45.67326898745042,5.3155451135000735,2.0871635118887246,
53131.0,46.69032662126064,5.335456494334634,2.094762068098337,
53131.0,47.1516076078006,5.343963688936004,2.097929952179234,
53131.0,46.79909614511802,5.345006629996431,2.0747772388742107,
53131.0,46.765676516009044,5.345387299999,2.0751713816561503,
53131.1,46.572928832101596,5.34906999130501,2.0885422047016546,
53131.1,46.58175179187661,5.343962225461403,2.0985925655369044,
53131.1,46.622032345233514,5.334447943729553,2.1173093961895306,
53131.1,46.45396646143362,5.334992086894393,2.103942159681787,
53131.1,46.196136202067805,5.337057210171369,2.083727925043897,
53131.1,46.26626849012139,5.345464310450637,2.1176862562119623,
53131.2,45.951280722086516,5.336156143779261,2.1144741365386546,
53131.2,45.35462159471734,5.31804727850809,2.1082676316775686,
53131.2,45.70752673247591,5.327928185611942,2.098599822860403,
53131.2,45.93988572036287,5.334447943729553,2.0923868988159438,
53131.2,46.629443487993726,5.3411669825903685,2.1017227425362357,
53131.2,46.73465951518209,5.3422807565937696,2.1031308729608993,
53131.3,46.287159126479125,5.348184549418501,2.0880806593065184,
53131.3,46.68965731294245,5.344220738064523,2.093781163755505,
53131.3,47.84857051156283,5.333289563232334,2.1098055848580515,
53131.3,47.17512374122616,5.3434913766377,2.109698658368072,
53131.3,46.55518338488208,5.353237309976041,2.1096523541883947,
53131.3,46.744571877384864,5.357993346129666,2.1172171210980437,
53131.3,46.78477637009714,5.35919635906619,2.1191973894876783,
53131.4,45.364965557134504,5.310836936308727,2.1168788716728013,
53131.4,45.38408862145411,5.309157662570582,2.111217858088116,
53131.4,45.46489414922243,5.3021436320378985,2.0854666756445837,
53131.4,45.987935374400095,5.328532610170239,2.090282945136191,
53131.4,46.68811626099301,5.361037794042154,2.0955317197800145,
53131.4,47.01083492132425,5.334459115744442,2.1147701030970008,
53131.5,47.161070810574266,5.323461756135407,2.122775110003511,
53131.5,46.08431511913788,5.312039802609398,2.079868814048001,
53131.5,46.047707869122,5.3115643033709965,2.079566447066308,
53131.5,46.09247877908065,5.310582578871403,2.0904854237405197,
53131.5,46.11797371958139,5.314895390212141,2.0931690044282227,
53131.6,46.1752033022054,5.322560746263342,2.0977091565293264,
53131.6,47.365062018327386,5.320269011406107,2.088249578355523,
53131.6,48.0752597496883,5.318990087906929,2.0829605945475187,
53131.6,47.14469959603094,5.3402993993334835,2.101208958338334,
53131.6,47.015453842327204,5.343000641042606,2.103562526037833,
53131.6,46.34454228924912,5.329508223272717,2.095584702675529,
53131.7,46.546071799884466,5.326334692369597,2.0990394934172074,
53131.7,47.0527161808965,5.318637483710769,2.107541246838588,
53131.7,46.70613664177332,5.317870877231018,2.1005107483866476,
53131.7,46.42379669953762,5.317571786891815,2.0945966267162874,
53131.7,47.205797313465645,5.323923090710782,2.1083234145058434,
53131.7,47.38912744501633,5.325514327216786,2.1114248939559435,
53131.8,45.11515155687721,5.3230514069901815,2.1114341641535774,
53131.8,45.337738143846565,5.317025909038304,2.1051544526923305,
53131.8,46.24762156046514,5.293934742766939,2.080126606079015,
53131.8,46.178376974510485,5.309259916528619,2.0926658912797356,
53131.8,46.10778025452971,5.32747631359405,2.107116931901666,
53131.8,45.968059563135796,5.340516022402715,2.105634410484397,
53131.9,45.921412216960405,5.345464310450637,2.105223820934881,
53131.9,48.06737979128881,5.328784649895529,2.106843235215228,
53131.9,47.80454162524728,5.328959098843345,2.107920056241505,
53131.9,45.749185785104416,5.33144983029352,2.115867758933907,
53131.9,46.7343610205596,5.316450012387806,2.111349823839774,
53131.9,48.32373536886403,5.294193729271712,2.1039349306342263,
53132.0,47.10369518413603,5.295439086247194,2.114074079389897,
53132.0,46.4439673154652,5.296191692624834,2.1196433305154914,
53132.0,46.67692149231781,5.3135220718510805,2.1241311954374678,
53132.0,46.746565649253846,5.315388715493112,2.1244681626152646,
53132.0,47.81517959811507,5.313879423227508,2.1227014984222436,
53132.0,47.800553344077514,5.308747367723198,2.117738200792097,
53132.1,47.78309952273921,5.29769162424256,2.1064828545162158,
53132.1,46.800008547007764,5.310994326231808,2.1047890659362607,
53132.1,46.05685291028904,5.321504374206944,2.1034841574944196,
53132.1,46.9243849187179,5.335444552233353,2.096064494349225,
53132.1,47.10381407062489,5.338139023654208,2.0945935042886257,
53132.1,46.30240814471748,5.3092495513143785,2.108638920292333,
53132.2,46.35493716962628,5.3106472768214825,2.1109788968208654,
53132.2,46.525669259023026,5.3155451135000735,2.118569815983163,
53132.2,46.456756236310774,5.321653108017426,2.113179919615992,
53132.2,46.393227954088296,5.328498306921999,2.1074716109607055,
53132.2,47.28522496509877,5.3183222953498035,2.1056009438712326,
53132.2,47.583448803129016,5.314953003869068,2.1050637307067497,
53132.3,47.2701565472339,5.335380638687243,2.0680859177915827,
53132.3,47.04037627400529,5.330695518343579,2.0707392146114447,
53132.3,45.75389054495803,5.30331758923662,2.0861633838287794,
53132.3,46.211550504175904,5.30856616312529,2.0788280122889224,
53132.3,46.876186918306395,5.316014260550142,2.0685214539744567,
53132.3,47.40500711950163,5.282450520454624,2.0979915915395146,
53132.4,47.69063325224357,5.266191361096402,2.1117874368441365,
53132.4,46.93154269784875,5.286681604571134,2.1021437731698995,
53132.4,46.79335636604837,5.289397730168477,2.101152988107197,
53132.4,45.67109151312239,5.308251622779145,2.0957724150901584,
53132.4,45.89319557407177,5.308251622779145,2.104068899367,
53132.4,46.35719361652515,5.308251622779145,2.1207884050702237,
53132.5,46.613562404090075,5.289192605196091,2.1049110989545494,
53132.5,46.79469521217123,5.276506743697803,2.0942138031947346,
53132.5,47.63202389149552,5.300526327581647,2.0978892074395006,
53132.5,47.778527603935224,5.304557386616667,2.098526354449638,
53132.5,47.16986538034638,5.319690783483396,2.10187927454137,
53132.5,47.29786993089646,5.314499995220157,2.0973532386172877,
53132.6,47.69794230362564,5.29985782364134,2.0833192384322095,
53132.6,47.045231426787566,5.294223476288467,2.1059053034236808,
53132.6,46.45866119465777,5.2889980693674845,2.1277962833993262,
53132.6,46.13168217180032,5.27376128022092,2.118955409777591,
53132.6,46.03637909306074,5.269587623243565,2.1164037564450293,
53132.7,47.36420694997436,5.309186431924781,2.095319235273445,
53132.7,47.25804164372451,5.302492705958913,2.094663387843566,
53132.7,46.76369638940019,5.270596589475763,2.0904032967875184,
53132.7,47.44020763023704,5.262222034641962,2.098291387608377,
53132.7,48.3252128810624,5.251941034881687,2.108006516776204,
53132.7,47.42975226585102,5.25180033179074,2.104776247228119,
53132.7,47.039782099835456,5.251708091730865,2.103504364555211,
53132.8,46.2028678763559,5.289971676239524,2.09811205729127,
53132.8,46.217495605019536,5.2876207088912395,2.09717687104449,
53132.8,46.703076986425636,5.251708091730865,2.0911459480304715,
53132.8,46.66841544342383,5.248646085393981,2.096023744510262,
53132.8,46.60352347194362,5.242975535495088,2.104789211687173,
53132.8,47.09235712936867,5.222437753255411,2.106546484581763,
53132.9,47.39880272749513,5.209854973932002,2.107370183310622,
53132.9,47.451547919957264,5.212996368580832,2.092066073217499,
53132.9,47.46464895056109,5.213169198429009,2.0904506202902406,
53132.9,47.539940050446006,5.204205871172688,2.1095216770157403,
53132.9,47.36695261466585,5.2075265607290575,2.105069671206162,
53132.9,46.91290760547677,5.215857043098243,2.0927601988714892,
53133.0,47.3739063198297,5.211502061758329,2.0959325008950893,
53133.0,47.77283851729976,5.20779087307008,2.09859576785259,
53133.0,47.20837743451897,5.188673279346015,2.1021371169261043,
53133.0,47.07576977596862,5.1837541869853325,2.1030537273097103,
53133.0,46.72356792883009,5.1915973574980345,2.115987983777301,
53133.1,46.79226111228223,5.194163520449427,2.1175978446862214,
53133.1,47.059496384895574,5.204858642678401,2.1241048806026113,
53133.1,47.059496384895574,5.204858642678401,2.1241048806026113,
53133.1,47.059496384895574,5.204858642678401,2.1241048806026113,
