Time,Column,Value,Is Positive Peak
53139.800000,gyry,-0.000675,0
53139.900000,gyrx,-0.000881,0
53139.900000,magr,-0.000917,1
53140.000000,acly,0.009810,0
53140.000000,gyry,-0.000519,1
53140.000000,magr,-0.003330,0
53140.000000,magtheta,-0.006660,0
53140.100000,acly,0.009815,1
53140.100000,gyrz,0.001834,0
53140.100000,magr,-0.003179,1
53140.100000,magtheta,-0.006618,1
53140.200000,acly,0.009803,0
53140.200000,aclz,0.012085,0
53140.200000,magr,-0.005488,0
53140.200000,magtheta,-0.006668,0
53140.300000,aclz,0.012126,1
53140.300000,gyry,-0.000631,0
53140.400000,magr,-0.000315,1
53140.400000,magtheta,-0.006569,1
53140.500000,aclz,0.011815,0
53140.500000,gyrz,0.002089,1
53140.500000,magr,-0.002755,0
53140.500000,magtheta,-0.006573,0
53140.600000,aclz,0.011952,1
53140.700000,aclz,0.011825,0
53140.700000,gyrx,0.000345,1
53140.700000,magr,-0.002510,1
53140.800000,aclx,0.029869,1
53140.800000,aclz,0.011952,1
53140.800000,gyry,0.001479,1
53140.800000,magphi,0.011286,0
53140.900000,gyrx,0.000195,0
53140.900000,gyry,0.001417,0
53140.900000,gyrz,0.000976,0
53140.900000,magr,-0.007084,0
53140.900000,magphi,0.011286,1
53141.000000,magr,-0.006762,1
53141.100000,aclz,0.011743,0
53141.100000,gyrz,0.001056,1
53141.100000,magr,-0.008909,0
53141.100000,magphi,0.011271,0
53141.200000,magr,-0.008504,1
53141.300000,aclz,0.011999,1
53141.300000,gyrz,0.000902,0
53141.300000,magr,-0.010572,0
53141.400000,gyrz,0.000927,1
53141.500000,gyrx,0.000732,1
53141.500000,gyry,0.007289,1
53141.600000,aclz,0.011382,0
53141.700000,gyrx,0.000412,0
53141.900000,gyrx,0.000901,1
53142.000000,gyry,0.005845,0
53142.300000,gyrx,-0.000300,0
53142.300000,magr,-0.006639,1
53142.400000,magr,-0.008792,0
53142.500000,aclz,0.013637,1
53142.500000,gyrx,0.000075,1
53142.500000,magr,-0.008392,1
53142.600000,gyrx,0.000067,0
53142.600000,magr,-0.010465,0
53142.800000,gyrx,0.000801,1
53143.000000,gyrx,0.000352,0
53143.000000,magr,-0.008688,1
53143.100000,magr,-0.010748,0
53143.200000,gyry,0.011400,1
53143.300000,acly,0.013614,1
53143.300000,gyry,0.010682,0
53143.400000,acly,0.013597,0
53143.400000,gyry,0.011284,1
53143.500000,acly,0.013643,1
53143.500000,gyrx,0.001729,1
53143.500000,gyrz,-0.011945,0
53143.500000,magr,-0.008923,1
53143.600000,acly,0.013627,0
53143.600000,magr,-0.010971,0
53143.700000,gyry,0.006978,0
53143.800000,gyry,0.006987,1
53144.000000,gyrx,0.000663,0
53144.000000,magphi,0.012673,1
53144.100000,aclx,-0.007179,0
53144.200000,aclx,-0.006993,1
53144.300000,aclx,-0.007012,0
53144.300000,gyrx,0.001167,1
53144.500000,gyrx,0.000839,0
53144.600000,gyry,-0.009545,0
53144.800000,gyrx,0.001476,1
53144.900000,gyrz,0.000291,1
53145.200000,aclz,-0.014973,0
53145.200000,gyrz,-0.000107,0
53145.300000,acly,0.017454,1
53145.300000,magtheta,0.024202,1
53145.400000,aclx,0.001007,1
53145.500000,magphi,0.012252,0
53146.200000,gyry,0.016424,1
53146.300000,gyry,0.016385,0
53146.400000,gyrx,-0.007694,0
53146.400000,gyry,0.016522,1
53146.500000,gyrz,0.003724,1
53146.600000,aclz,-0.005364,1
53146.700000,aclz,-0.005387,0
53146.900000,aclx,-0.019992,0
53147.000000,magphi,0.013140,1
53147.200000,acly,0.011629,0
53147.300000,magtheta,0.013223,0
53147.400000,aclz,0.000313,1
53147.400000,gyry,-0.014512,0
53147.400000,magr,-0.001873,1
53147.500000,gyrx,0.001598,1
53147.500000,gyrz,-0.008161,0
53147.500000,magr,-0.004242,0
53147.700000,gyry,-0.013650,1
53147.900000,gyry,-0.015583,0
53147.900000,gyrz,-0.006811,1
53148.100000,magphi,0.012881,0
53148.200000,gyrx,-0.000598,0
53148.300000,gyrx,-0.000502,1
53148.300000,magr,-0.002924,1
53148.400000,magr,-0.005245,0
53148.500000,aclz,-0.012278,0
53148.500000,magtheta,0.017550,1
53148.600000,acly,0.014490,1
53148.600000,gyrz,-0.009318,0
53148.700000,magr,0.000347,1
53148.900000,gyrx,-0.007073,0
53148.900000,gyry,-0.005749,1
53149.100000,magr,-0.002167,0
53149.300000,gyry,-0.007439,0
53149.400000,gyry,-0.007359,1
53149.400000,magphi,0.013302,1
53149.900000,acly,0.010228,0
53149.900000,aclz,-0.000143,1
53149.900000,gyry,-0.009707,0
53149.900000,gyrz,0.008365,1
53150.000000,aclz,-0.000250,0
53150.100000,gyrx,0.008569,1
53150.200000,aclz,0.000537,1
53150.200000,gyrx,0.008285,0
53150.200000,magtheta,0.002958,0
53150.300000,aclz,0.000529,0
53150.300000,gyrx,0.009340,1
53150.300000,gyry,0.000133,1
53150.500000,aclz,0.000735,1
53150.600000,aclz,0.000733,0
53150.800000,aclz,0.000859,1
53150.800000,gyrz,0.004781,0
53150.900000,gyrx,0.006160,0
53150.900000,gyry,-0.001762,0
53151.000000,gyrx,0.006170,1
53151.000000,gyry,-0.001647,1
53151.000000,gyrz,0.004785,1
53151.200000,gyry,-0.001858,0
53151.400000,magr,0.004165,1
53151.800000,aclz,-0.001589,0
53151.800000,gyrx,0.004673,0
53151.800000,gyrz,0.003926,0
53151.900000,aclz,0.000224,1
53151.900000,gyrx,0.004934,1
53151.900000,gyry,0.000003,1
53151.900000,gyrz,0.004082,1
53152.000000,gyry,-0.000284,0
53152.100000,aclz,-0.000097,0
53152.200000,aclz,0.000113,1
53152.200000,gyrx,0.004389,0
53152.300000,aclx,0.021662,1
53152.300000,aclz,-0.000284,0
53152.400000,aclz,0.000007,1
53152.500000,aclz,-0.000302,0
53152.500000,magphi,0.011737,0
53152.600000,aclz,-0.000217,1
53152.600000,gyrx,0.005588,1
53152.800000,aclz,-0.000386,0
53152.800000,gyry,0.011843,1
53152.900000,acly,0.016683,1
53152.900000,magr,-0.002419,0
53153.000000,acly,0.016267,0
53153.000000,gyry,0.009570,0
53153.000000,gyrz,-0.004192,0
53153.200000,aclz,0.000857,1
53153.400000,gyrx,0.002457,0
53153.400000,magr,-0.001917,1
53153.500000,gyrx,0.002709,1
53153.500000,gyry,0.014914,1
53153.500000,magr,-0.004284,0
53153.700000,gyrz,0.000388,1
53153.800000,gyry,0.008967,0
53153.900000,acly,0.018111,1
53154.000000,acly,0.018111,0
53154.000000,gyrx,0.001103,0
53154.000000,gyrz,-0.002244,0
53154.200000,gyry,0.013124,1
53154.300000,gyrx,0.001635,1
53154.400000,aclz,-0.004478,0
53154.400000,gyrz,0.001625,1
53154.500000,gyry,0.005819,0
53154.500000,gyrz,0.000964,0
53154.500000,magr,0.002218,1
53154.600000,gyry,0.005969,1
53154.800000,gyrx,0.000052,0
53154.800000,gyry,0.005236,0
53154.900000,aclz,-0.003547,1
53154.900000,magphi,0.012633,1
53155.000000,gyrz,0.002350,1
53155.100000,gyry,0.007590,1
53155.200000,gyry,0.007221,0
53155.200000,magphi,0.012622,0
53155.500000,acly,0.021014,1
53155.700000,magphi,0.012798,1
53155.900000,gyrx,0.005565,1
53155.900000,gyry,0.014996,1
53155.900000,gyrz,-0.019303,0
53156.000000,magr,-0.010102,0
53156.500000,gyrz,-0.012615,1
53156.600000,gyrz,-0.013051,0
53156.600000,magr,-0.007641,1
53156.700000,magr,-0.009748,0
53156.800000,gyry,0.007067,0
53156.800000,magr,-0.004397,1
53156.900000,gyrx,-0.001021,0
53156.900000,gyry,0.007745,1
53156.900000,magr,-0.006651,0
53156.900000,magphi,-0.000706,0
53157.100000,acly,0.016822,0
53157.200000,aclx,-0.050348,0
53157.200000,aclz,-0.052467,0
53157.300000,magr,-0.005522,1
53157.400000,magr,-0.007725,0
53157.600000,gyrx,-0.000324,1
53157.700000,gyry,-0.013669,0
53157.800000,magtheta,0.041289,1
53157.900000,acly,0.018404,1
53158.200000,aclx,-0.042149,1
53158.500000,gyrz,0.003369,1
53158.700000,aclz,-0.037026,1
53158.800000,gyrx,-0.010484,0
53158.800000,gyry,0.007921,1
53158.900000,aclz,-0.037361,0
53159.100000,aclx,-0.048541,0
53159.200000,acly,0.013441,0
53159.500000,gyrz,-0.004018,0
53159.600000,magtheta,0.030184,0
53159.700000,gyrx,0.002705,1
53159.700000,gyrz,-0.003723,1
53159.800000,gyrz,-0.003757,0
53159.900000,gyry,-0.012014,0
53159.900000,gyrz,-0.003559,1
53160.200000,gyrx,0.001629,0
53160.500000,acly,0.015788,1
53160.500000,gyrx,0.002671,1
53160.500000,gyry,-0.004426,1
53160.500000,magtheta,0.031253,1
53160.600000,gyry,-0.005827,0
53160.700000,gyrz,-0.010404,0
53160.800000,gyry,-0.005406,1
53161.100000,gyry,-0.007923,0
53161.200000,gyrx,-0.002944,0
53161.300000,gyrx,-0.002631,1
53161.300000,gyry,-0.005996,1
53161.400000,gyrx,-0.002664,0
53161.500000,acly,0.013681,0
53161.500000,gyry,-0.010361,0
53161.700000,gyry,-0.006272,1
53161.800000,gyry,-0.006741,0
53161.800000,magphi,0.012420,1
53161.900000,aclz,-0.005939,1
53162.000000,aclz,-0.006569,0
53162.000000,gyrx,0.008973,1
53162.000000,gyry,-0.002296,1
53162.000000,gyrz,0.012025,1
53162.000000,magtheta,0.021657,0
53162.100000,gyry,-0.004729,0
53162.100000,magtheta,0.021689,1
53162.300000,gyry,-0.004272,1
53162.400000,gyry,-0.004365,0
53162.600000,gyrx,0.005054,0
53162.700000,gyrx,0.005225,1
53162.800000,aclz,-0.004578,1
53162.900000,gyrx,0.005111,0
53162.900000,gyry,-0.003759,1
53163.000000,gyrx,0.005168,1
53163.400000,magr,-0.000474,1
53163.500000,gyry,-0.005003,0
53163.500000,magr,-0.002907,0
53163.600000,gyrx,0.003677,0
53163.600000,gyry,-0.004887,1
53163.600000,gyrz,0.006366,0
53163.800000,gyry,-0.005447,0
53163.800000,magr,-0.002528,1
53163.800000,magtheta,0.018764,0
53163.900000,magr,-0.004867,0
53164.200000,gyrx,0.005587,1
53164.200000,gyry,-0.004426,1
53164.200000,gyrz,0.008387,1
53164.300000,gyry,-0.005242,0
53164.400000,gyrx,0.005150,0
53164.400000,gyrz,0.007079,0
53164.500000,gyrz,0.007091,1
53164.600000,gyrx,0.005613,1
53164.700000,magr,-0.003355,1
53164.900000,aclx,0.006954,1
53164.900000,aclz,-0.016988,0
53164.900000,magr,-0.007854,0
53165.000000,aclz,-0.016627,1
53165.000000,magphi,0.011459,0
53165.200000,acly,0.022814,1
53165.600000,gyrx,-0.000768,0
53165.600000,gyry,0.013261,1
53165.700000,gyrx,-0.000738,1
53165.700000,gyry,0.012927,0
53165.800000,gyrx,-0.000746,0
53165.800000,gyry,0.014069,1
53165.900000,gyrx,-0.000275,1
53165.900000,gyrz,-0.011647,0
53166.000000,gyrx,-0.000341,0
53166.100000,acly,0.021474,0
53166.200000,magphi,0.012017,1
53166.300000,gyrx,0.000897,1
53166.300000,magphi,0.011973,0
53166.400000,magphi,0.011988,1
53166.500000,aclx,-0.012616,0
53166.600000,aclx,-0.012600,1
53166.600000,gyrx,0.000035,0
53166.600000,magr,-0.003561,1
53166.700000,aclx,-0.012673,0
53166.800000,aclz,-0.032721,0
53166.800000,gyrx,0.000969,1
53166.800000,gyry,-0.006761,0
53166.800000,magr,-0.008042,0
53166.900000,aclz,-0.032586,1
53166.900000,gyrz,-0.000950,1
53166.900000,magr,-0.007677,1
53166.900000,magphi,0.011930,0
53167.000000,aclz,-0.032746,0
53167.000000,gyrz,-0.001148,0
53167.000000,magr,-0.009782,0
53167.000000,magtheta,0.036096,1
53167.100000,aclx,-0.009364,1
53167.100000,acly,0.022641,1
53167.100000,gyrz,-0.000915,1
53167.600000,gyrz,-0.001512,0
53167.700000,aclz,-0.024092,1
53167.800000,gyrx,-0.014138,0
53167.900000,gyry,0.021056,1
53168.000000,gyrz,-0.000315,1
53168.200000,aclz,-0.027770,0
53168.500000,aclx,-0.031151,0
53168.500000,acly,0.013787,0
53168.500000,gyrz,-0.004923,0
53168.600000,magphi,0.013409,1
53168.700000,magtheta,0.025475,0
53168.800000,gyrx,0.004059,1
53168.900000,aclz,-0.017335,1
53168.900000,gyrz,-0.004004,1
53169.000000,gyrx,0.003759,0
53169.000000,gyry,-0.011717,0
53169.000000,gyrz,-0.004025,0
53169.100000,gyrx,0.003804,1
53169.400000,gyry,-0.009362,1
53169.400000,gyrz,-0.003307,1
53169.500000,gyry,-0.010129,0
53169.700000,magphi,0.013158,0
53169.800000,magr,-0.000534,1
53169.900000,acly,0.017720,1
53169.900000,aclz,-0.021918,0
53169.900000,gyry,-0.004574,1
53169.900000,magtheta,0.028770,1
53170.000000,aclx,-0.017381,1
53170.000000,gyry,-0.004828,0
53170.000000,gyrz,-0.008016,0
53170.000000,magr,-0.005284,0
53170.200000,aclx,-0.017496,0
53170.200000,gyry,-0.002957,1
53170.300000,aclx,-0.017405,1
53170.300000,gyrx,-0.006469,0
53170.400000,aclx,-0.017479,0
53170.500000,magphi,0.013497,1
53170.600000,gyry,-0.008348,0
53170.700000,gyry,-0.007115,1
53170.800000,acly,0.014827,0
53170.800000,gyry,-0.007663,0
53171.000000,aclz,-0.007579,1
53171.100000,aclz,-0.007636,0
53171.100000,gyrx,0.005267,1
53171.100000,gyry,-0.004608,1
53171.100000,gyrz,0.009141,1
53171.100000,magr,-0.003168,1
53171.200000,gyry,-0.005562,0
53171.300000,aclz,-0.005243,1
53171.300000,gyrz,0.007115,0
53171.300000,magr,-0.007683,0
53171.400000,aclz,-0.005457,0
53171.400000,gyrz,0.007241,1
53171.500000,gyry,-0.004437,1
53171.500000,gyrz,0.007131,0
53171.600000,aclz,-0.004888,1
53171.700000,gyrz,0.007713,1
53171.800000,gyry,-0.006579,0
53172.300000,aclz,-0.006184,0
53172.300000,gyry,-0.005326,1
53172.400000,aclz,-0.005737,1
53172.500000,gyrx,0.002615,0
53172.500000,gyry,-0.006366,0
53172.500000,magr,0.004402,1
53172.500000,magtheta,0.016961,0
53172.700000,gyrx,0.004459,1
53172.900000,gyrx,0.003248,0
53173.100000,aclx,0.006857,1
53173.200000,gyrx,0.004409,1
53173.400000,gyrx,0.004039,0
53173.400000,gyry,0.004671,1
53173.500000,gyrx,0.004145,1
53173.500000,gyry,0.004610,0
53173.500000,magphi,0.011957,0
53173.700000,gyrx,0.003595,0
53173.700000,gyry,0.005955,1
53173.800000,gyrx,0.004531,1
53173.800000,magr,-0.001995,0
53173.900000,gyry,0.003549,0
53174.000000,acly,0.021853,1
53174.100000,gyry,0.005166,1
53174.100000,magr,0.003174,1
53174.200000,gyrz,-0.012453,0
53174.300000,acly,0.021744,0
53174.300000,gyry,0.000250,0
53174.300000,magr,-0.001905,0
53174.400000,gyry,0.001091,1
53174.500000,aclx,-0.006380,0
53174.500000,gyrx,-0.000639,0
53174.600000,magr,-0.001657,1
53174.600000,magphi,0.012260,1
53174.700000,gyrx,0.000862,1
53174.800000,gyry,-0.007548,0
53174.900000,magr,-0.008475,0
53175.000000,aclz,-0.026750,0
53175.000000,gyrx,0.000631,0
53175.100000,aclx,-0.003243,1
53175.100000,gyrx,0.000634,1
53175.100000,gyrz,0.001767,1
53175.100000,magtheta,0.032141,1
53175.300000,acly,0.022784,1
53175.300000,magphi,0.012124,0
53175.500000,magr,-0.006411,1
53175.600000,magr,-0.008574,0
53175.700000,aclz,-0.021559,1
53175.700000,gyrz,-0.001037,0
53176.100000,gyry,0.021838,1
53176.100000,gyrz,0.000043,1
53176.200000,gyrx,-0.010857,0
53176.400000,aclz,-0.028691,0
53176.400000,magr,-0.005909,1
53176.500000,magr,-0.008095,0
53176.800000,aclx,-0.030178,0
53176.800000,acly,0.015721,0
53176.900000,gyrz,-0.004346,0
53176.900000,magphi,0.013262,1
53177.000000,gyrz,-0.004313,1
53177.100000,aclz,-0.020405,1
53177.100000,magtheta,0.025398,0
53177.200000,gyrx,0.004753,1
53177.300000,gyrz,-0.004702,0
53177.400000,gyrz,-0.004423,1
53177.600000,gyry,-0.014173,0
53177.800000,gyry,-0.013054,1
53177.800000,magphi,0.013025,0
53177.900000,gyry,-0.013245,0
53178.000000,magtheta,0.028383,1
53178.100000,acly,0.019128,1
53178.100000,aclz,-0.026046,0
53178.100000,gyry,-0.012213,1
53178.100000,gyrz,-0.010854,0
53178.200000,gyry,-0.012880,0
53178.500000,gyry,-0.010118,1
53178.600000,gyrx,-0.004155,0
53178.600000,gyry,-0.010354,0
53178.600000,magr,0.003797,1
53178.700000,magr,0.003624,0
53178.700000,magphi,0.013288,1
53178.800000,gyry,-0.008135,1
53178.800000,magr,0.008368,1
53179.000000,gyry,-0.008462,0
53179.200000,acly,0.016809,0
53179.400000,gyry,-0.002256,1
53179.600000,gyry,-0.003101,0
53179.600000,gyrz,0.008804,1
53179.700000,gyry,-0.002078,1
53179.700000,gyrz,0.008739,0
53179.800000,gyry,-0.002095,0
53179.900000,gyrz,0.008918,1
53180.000000,gyrx,0.006427,1
53180.000000,gyry,-0.000111,1
53180.600000,aclz,-0.004127,1
53180.700000,aclz,-0.004206,0
53180.700000,gyry,-0.001932,0
53181.000000,gyry,-0.001862,1
53181.100000,gyry,-0.001977,0
53181.200000,gyry,-0.001969,1
53181.300000,aclz,-0.003842,1
53181.300000,gyry,-0.002050,0
53181.400000,aclz,-0.003864,0
53181.400000,gyry,-0.001980,1
53181.500000,aclz,-0.003800,1
53181.500000,gyrx,0.002404,0
53181.500000,gyry,-0.002031,0
53181.700000,gyrz,0.005171,0
53181.800000,aclz,-0.003963,0
53181.900000,aclz,-0.003865,1
53181.900000,magtheta,0.013006,0
53182.200000,gyrx,0.005286,1
53182.200000,gyry,0.000897,1
53182.200000,magr,-0.001929,0
53182.300000,gyrz,0.006929,1
53182.400000,gyry,-0.000052,0
53182.500000,gyry,0.000248,1
53182.500000,magr,-0.001678,1
53182.600000,gyry,-0.000079,0
53182.600000,magr,-0.004056,0
53182.700000,aclx,0.013325,1
53182.700000,aclz,-0.008409,0
53182.800000,acly,0.021240,1
53182.800000,magphi,0.011717,0
53182.900000,aclz,-0.008311,1
53183.100000,gyry,0.007051,1
53183.200000,magr,-0.003068,1
53183.300000,aclz,-0.009565,0
53183.300000,gyry,0.006672,0
53183.300000,magr,-0.005383,0
53183.400000,aclz,-0.009449,1
53183.500000,aclz,-0.009605,0
53183.500000,gyry,0.009135,1
53183.700000,gyrx,-0.005210,0
53183.700000,gyry,0.007412,0
53183.800000,gyry,0.007723,1
53183.900000,gyrz,-0.013746,0
53184.000000,magr,-0.003887,1
53184.100000,aclz,-0.007693,1
53184.100000,gyry,0.003639,0
53184.100000,magr,-0.006165,0
53184.200000,acly,0.018622,0
53184.200000,gyry,0.003742,1
53184.400000,aclx,-0.006837,0
53184.500000,magr,-0.005118,1
53184.600000,magr,-0.007340,0
53184.600000,magphi,0.012804,1
53184.800000,gyrx,0.003029,1
53184.800000,gyry,-0.007025,0
53185.100000,aclz,-0.016422,0
53185.100000,magtheta,0.025192,1
53185.200000,aclx,-0.001737,1
53185.200000,acly,0.020522,1
53185.200000,magphi,0.012704,0
53186.000000,aclz,-0.009579,1
53186.200000,gyrx,-0.010399,0
53186.200000,gyry,0.021244,1
53186.300000,gyrx,-0.010336,1
53186.300000,gyry,0.020576,0
53186.400000,gyrx,-0.010498,0
53186.400000,gyry,0.021137,1
53186.400000,magtheta,0.021234,0
53186.600000,magtheta,0.021354,1
53186.700000,gyrz,0.000495,1
53186.900000,aclz,-0.018027,0
53187.200000,aclx,-0.039074,0
53187.200000,acly,0.009098,0
53187.300000,magphi,0.014415,1
53187.700000,gyry,-0.011538,0
53187.700000,gyrz,-0.005259,0
53187.700000,magtheta,0.018673,0
53187.800000,gyry,-0.011505,1
53187.900000,aclz,-0.008152,1
53187.900000,gyry,-0.012263,0
53188.000000,aclz,-0.008389,0
53188.000000,gyry,-0.012138,1
53188.100000,aclz,-0.008239,1
53188.100000,gyrx,0.006061,1
53188.100000,gyry,-0.012604,0
53188.100000,magr,-0.001441,1
53188.200000,gyrz,-0.004246,1
53188.200000,magr,-0.003829,0
53188.300000,gyrz,-0.004295,0
53188.600000,aclz,-0.011121,0
53188.600000,gyry,-0.010562,1
53188.600000,gyrz,-0.003553,1
53188.700000,aclz,-0.010181,1
53188.700000,gyry,-0.011888,0
53188.700000,gyrz,-0.004094,0
53188.800000,gyry,-0.011869,1
53188.800000,gyrz,-0.003458,1
53188.900000,gyrx,0.002821,0
53188.900000,gyry,-0.012171,0
53189.100000,gyrx,0.002991,1
53189.200000,gyrz,-0.005745,0
53189.200000,magphi,0.013633,0
53189.300000,magtheta,0.021936,1
53189.400000,acly,0.016570,1
53189.400000,aclz,-0.014946,0
53189.800000,gyry,-0.001300,1
53189.900000,gyrx,-0.005792,0
53189.900000,magr,-0.001737,1
53189.900000,magphi,0.013805,1
53190.000000,gyry,-0.003408,0
53190.000000,magr,-0.004112,0
53190.100000,gyry,-0.002137,1
53190.200000,acly,0.013810,0
53190.200000,gyry,-0.002619,0
53190.200000,magr,-0.003747,1
53190.300000,magr,-0.006031,0
53190.400000,gyry,-0.000849,1
53190.400000,gyrz,0.012845,1
53190.500000,gyrx,0.003161,1
53190.500000,magr,-0.005495,1
53190.600000,gyry,-0.002155,0
53190.600000,magr,-0.007699,0
53190.700000,gyrx,0.002398,0
53190.800000,gyry,0.000079,1
53191.000000,gyrx,0.004056,1
53191.100000,aclz,0.003042,1
53191.100000,gyrz,0.005406,0
53191.300000,gyrz,0.005653,1
53191.400000,magtheta,0.012760,0
53191.500000,gyry,-0.003780,0
53191.500000,magtheta,0.012783,1
53191.600000,gyry,-0.003720,1
53191.600000,magr,-0.000566,1
53191.700000,gyry,-0.003808,0
53191.700000,gyrz,0.005085,0
53191.700000,magr,-0.002995,0
53191.800000,gyrz,0.005112,1
53192.200000,magr,0.002535,1
53192.300000,gyrx,0.001469,0
53192.300000,gyry,-0.002821,1
53192.300000,gyrz,0.004631,0
53192.400000,gyry,-0.003155,0
53192.400000,gyrz,0.004717,1
53192.500000,magtheta,0.011711,0
53192.600000,gyry,-0.002283,1
53192.600000,gyrz,0.004094,0
53192.800000,gyry,-0.002725,0
53193.000000,gyry,-0.002266,1
53193.100000,gyry,-0.002392,0
53193.200000,gyrx,0.004246,1
53193.200000,gyry,-0.001780,1
53193.300000,gyry,-0.002863,0
53193.400000,gyrz,0.006274,1
53193.600000,acly,0.020027,1
53193.700000,aclx,0.013598,1
53193.900000,aclz,-0.007908,0
53194.000000,magphi,0.011858,0
53194.100000,magtheta,0.015263,1
53194.200000,aclz,-0.007614,1
53194.200000,gyry,0.007294,1
53194.200000,magtheta,0.015206,0
53194.300000,aclz,-0.007791,0
53194.400000,gyrx,-0.003476,0
53194.400000,magr,-0.001543,0
53194.500000,gyry,0.004699,0
53194.600000,gyry,0.004841,1
53194.700000,gyrx,-0.001855,1
53194.800000,gyrx,-0.002144,0
53194.800000,gyrz,-0.014129,0
53194.800000,magr,-0.001281,1
53194.900000,aclz,-0.006332,1
53194.900000,magr,-0.003677,0
53195.000000,acly,0.018257,0
53195.000000,magr,-0.003510,1
53195.100000,magr,-0.005805,0
53195.200000,aclx,0.002296,0
53195.300000,magphi,0.012491,1
53195.400000,gyrx,0.001935,1
53195.400000,gyry,-0.004598,0
53195.600000,acly,0.019754,1
53195.600000,aclz,-0.012711,0
53195.700000,aclx,0.004386,1
53195.700000,magtheta,0.021641,1
53195.800000,gyrz,-0.001629,1
53195.800000,magphi,0.012415,0
53195.900000,magr,-0.000457,1
53196.000000,gyrz,-0.002360,0
53196.000000,magr,-0.002890,0
53196.300000,magr,-0.002514,1
53196.400000,aclz,-0.004061,1
53196.400000,magr,-0.004854,0
53196.500000,gyrx,-0.014298,0
53196.600000,gyry,0.021190,1
53196.700000,gyrz,0.001015,1
53196.700000,magr,-0.004222,1
53196.800000,aclz,-0.005207,0
53196.800000,magr,-0.006484,0
53197.200000,aclx,-0.018978,0
53197.200000,acly,0.008934,0
53197.300000,magphi,0.013854,1
53197.600000,aclz,0.004025,1
53197.600000,magtheta,0.011549,0
53197.700000,gyrz,-0.009026,0
53197.800000,gyrx,0.003541,1
53197.800000,gyry,-0.010830,0
53197.800000,magr,-0.000359,1
53197.900000,magr,-0.002797,0
53198.200000,gyrx,0.002594,0
