Clock Time (s),Elapsed Time (s),ax,ay,az,gx,gy,gz,mr,mtheta,mphi,
71979.5,2.1000000000058208,-0.21,-0.32,0.90,-0.01,-0.01,0.00,42.506448922487046,0.389193417271497,2.2636384822933797,
71979.6,2.2000000000116415,-0.21,-0.33,0.90,-0.01,-0.01,0.00,41.43848814809729,0.3768015656388165,2.3117289924972217,
71979.7,2.3000000000029104,-0.21,-0.32,0.91,-0.03,0.03,0.01,41.44100022924157,0.38877357980963545,2.2800760464209198,
71979.8,2.400000000008731,-0.21,-0.32,0.90,-0.04,-0.08,0.01,42.17932550432735,0.3839004847715997,2.270093894889143,
71979.9,2.5,-0.21,-0.32,0.90,0.02,-0.03,-0.01,42.17614135977828,0.37334700173801966,2.2550707331146396,
71980.1,2.7000000000116415,-0.21,-0.30,0.90,0.01,-0.01,0.00,42.20629929287807,0.3645068148834322,2.279812876542467,
71980.2,2.8000000000029104,-0.22,-0.30,0.91,-0.00,-0.03,0.00,42.116643978360855,0.4068130527761176,2.2741448731391647,
71980.3,2.900000000008731,-0.20,-0.33,0.91,-0.02,-0.07,0.01,42.2999397162691,0.39047282451857196,2.268314762163373,
71980.4,3.0,-0.19,-0.37,0.91,-0.02,-0.07,0.01,42.689571326027625,0.3857992209369644,2.321152824702132,
71980.5,3.1000000000058208,-0.14,-0.36,0.92,-0.02,-0.07,0.01,42.636307297888735,0.444244767113394,2.2913040952953416,
71980.6,3.2000000000116415,-0.20,-0.30,0.90,-0.03,-0.07,0.00,43.51037347575863,0.43985904155367866,2.303707121902736,
71980.7,3.3000000000029104,-0.19,-0.31,0.90,-0.03,-0.07,-0.00,42.24630279681288,0.40083814974786575,2.3029337484589165,
71980.8,3.400000000008731,-0.22,-0.30,0.91,0.57,-0.50,0.06,42.517164769067094,0.4475925660468857,2.3647403897735453,
71980.9,3.5,-0.06,-0.31,1.22,-0.03,-0.08,-0.01,41.66202467475627,0.39348218347122454,2.4168098044044455,
71981.1,3.7000000000116415,0.01,-0.15,1.17,1.57,-0.25,-0.08,41.90560225077311,0.06149753473578313,2.616977433162587,
71981.2,3.8000000000029104,0.04,-0.18,1.18,1.53,-0.78,-0.14,41.296315816304975,0.25607187629968337,2.545751512199949,
71981.3,3.900000000008731,0.02,-0.16,1.18,1.55,-0.52,-0.14,42.07952114746555,0.21665398026471272,2.5743824000630178,
71981.4,4.0,0.19,0.39,0.78,1.55,-0.44,-0.12,43.204630538867015,5.500256274566821,2.582667923384544,
71981.5,4.100000000005821,0.16,0.48,0.70,1.55,-0.38,-0.11,42.19414295847233,0.17215239657409223,2.5847593989315847,
71981.6,4.2000000000116415,0.19,0.46,0.74,1.56,-0.32,-0.09,43.921818040695904,5.455293055096988,2.480557477929688,
71981.7,4.30000000000291,-0.01,-0.09,1.11,1.57,-0.28,-0.08,44.304778523315065,5.414380600362952,2.434747586363739,
71981.8,4.400000000008731,-0.02,-0.08,1.02,0.25,-0.39,-0.30,42.25330992951913,0.14962704821310477,2.590146205890237,
71981.9,4.5,-0.04,-0.06,0.98,0.18,-0.09,-0.19,44.91459117035354,5.3886947849269555,2.411953179752649,
71982.1,4.7000000000116415,0.17,0.62,0.69,-0.04,-0.24,-0.11,43.90270720582046,5.367240186181874,2.401566679803646,
71982.2,4.80000000000291,0.17,0.62,0.68,0.08,-0.14,-0.10,44.07825200708395,5.390763589274126,2.403600039727934,
71982.3,4.900000000008731,0.16,0.61,0.66,0.03,-0.04,-0.07,44.51020220129313,5.415795717479019,2.397955270054306,
71982.4,5.0,0.15,0.59,0.64,-0.02,-0.10,-0.12,42.719738997330026,5.456133929440481,2.43674269268116,
71982.5,5.100000000005821,0.14,0.59,0.70,-0.02,-0.15,-0.13,44.702454071337065,5.42000700684198,2.402211367983001,
71982.6,5.2000000000116415,0.15,0.60,0.68,-0.03,-0.24,-0.12,44.36570747773555,5.400328548732515,2.4946221773653408,
71982.7,5.30000000000291,0.17,0.60,0.68,-0.04,-0.26,-0.11,45.08893766768075,5.361394109400234,2.451430182854259,
71982.8,5.400000000008731,0.17,0.64,0.70,0.02,0.20,-0.05,45.37548236658207,5.407307048021383,2.4628997207370125,
71982.9,5.5,0.14,0.62,0.76,-0.08,-0.27,-0.01,42.89147817457449,5.401562020435227,2.3921668682996566,
71983.1,5.7000000000116415,0.17,0.59,0.76,-0.13,-0.14,0.11,44.37349884784837,5.393351134281741,2.491405610495904,
71983.2,5.80000000000291,0.17,0.58,0.77,-0.10,-0.05,0.14,43.958896710449864,5.4159151445506675,2.498200845451056,
71983.3,5.900000000008731,0.20,0.58,0.82,-0.07,0.05,0.15,43.703311087376434,5.360553758638247,2.4625939010453033,
71983.4,6.0,0.20,0.58,0.81,-0.02,0.21,0.14,44.411884670659944,5.3638315405998895,2.4607526541039517,
71983.5,6.100000000005821,0.19,0.58,0.80,-0.00,0.25,0.13,43.93562335963836,5.416580145458326,2.496632543028305,
71983.6,6.2000000000116415,0.18,0.60,0.77,0.02,0.31,0.11,44.77624146799282,5.302498507335557,2.358357684368648,
71983.7,6.30000000000291,0.19,0.61,0.76,0.04,0.32,0.09,44.171853028823676,5.395796296776856,2.4674889788575856,
71983.8,6.400000000008731,0.22,0.62,0.70,-0.12,-0.19,0.09,43.620910123471745,5.398885325552362,2.4032032028183825,
71983.9,6.5,0.21,0.63,0.70,-0.13,-0.17,0.10,42.536409110313954,5.39121322338423,2.472313833716266,
71984.1,6.7000000000116415,0.03,0.17,0.88,-1.08,0.82,-0.27,43.57415977388434,5.839692724930046,2.515924735268432,
71984.2,6.80000000000291,0.15,0.24,0.90,-1.51,0.45,-0.37,42.987645899723326,5.675910303902436,2.576293992332969,
71984.3,6.900000000008731,0.05,0.24,0.83,-1.04,0.38,-0.07,41.01939297454315,0.006226569592633664,2.513880498906956,
71984.4,7.0,-0.00,0.28,0.87,-1.01,0.48,-0.18,42.98382137502435,5.701896383679243,2.5618320771213408,
71984.5,7.100000000005821,0.14,0.27,0.95,-1.04,0.62,-0.25,43.007202885098216,5.7364117551737905,2.541371296440696,
71984.6,7.2000000000116415,0.04,0.31,0.93,-1.05,0.59,-0.23,42.018084201924296,0.4556969814518249,2.3527917258986557,
71984.7,7.30000000000291,0.15,0.25,0.92,-1.06,0.60,-0.22,43.22817946663958,5.7564768590080195,2.531516272140214,
71984.8,7.400000000008731,0.08,0.24,0.93,-1.07,0.65,-0.23,43.64570311038648,5.790406175572814,2.5136595192605187,
71984.9,7.5,0.05,0.18,0.89,-0.17,-0.06,-0.02,42.96637173418301,0.4270426677358515,2.3050844653914933,
71985.1,7.7000000000116415,-0.16,-0.33,0.89,-0.05,-0.03,-0.00,42.524967960011445,0.481878408064767,2.2936051235923283,
71985.2,7.80000000000291,-0.15,-0.32,0.88,0.01,0.07,-0.02,42.31192975982069,0.4679797118641438,2.320426505369532,
71985.3,7.900000000008731,-0.15,-0.32,0.89,-0.08,0.07,-0.08,41.28000726744122,0.44230984598517065,2.343618862964395,
71985.4,8.0,-0.16,-0.34,0.93,-0.06,0.09,-0.08,43.24413717488187,0.47482352998397037,2.335214196113206,
71985.5,8.10000000000582,-0.16,-0.34,0.92,-0.08,-0.00,-0.04,42.68531480497713,0.4605110353119087,2.3161329213393254,
71985.6,8.200000000011642,-0.17,-0.34,0.92,-0.07,-0.01,-0.03,42.866990797115676,0.45220318735437964,2.324315461260087,
71985.7,8.30000000000291,-0.16,-0.34,0.93,-0.06,-0.01,-0.02,42.73622117127344,0.4436359848221634,2.320135671076486,
71985.8,8.400000000008731,-0.16,-0.33,0.93,-0.06,-0.02,-0.01,41.48357506290893,0.43403829388166854,2.2877979956437264,
71985.9,8.5,-0.16,-0.33,0.93,0.00,0.05,-0.01,43.28518684261395,0.48669702779016477,2.3481486474114868,
71986.1,8.700000000011642,-0.16,-0.32,0.92,-0.00,0.02,-0.00,42.086883942625164,0.4849178962386619,2.3241120646055937,
71986.2,8.80000000000291,-0.16,-0.32,0.92,-0.02,-0.00,0.00,41.1550993195254,0.4653109977585313,2.3397978524173224,
71986.3,8.900000000008731,-0.15,-0.32,0.92,-0.01,0.01,0.01,41.91187659840585,0.48482778679795774,2.3224685244486514,
71986.4,9.0,-0.16,-0.32,0.91,-0.00,0.00,0.01,42.45730325868566,0.48829898388185494,2.303217355116728,
71986.5,9.10000000000582,-0.16,-0.32,0.92,0.01,-0.00,0.01,43.585975955575435,0.48446308210885375,2.3381875561607934,
71986.6,9.200000000011642,-0.16,-0.32,0.91,-0.01,0.01,0.01,41.811217394378744,0.48940842694671327,2.303604033574368,
71986.7,9.30000000000291,-0.16,-0.32,0.91,-0.00,0.01,0.01,42.42344870469632,0.46053543910800515,2.3007675492229422,
71986.8,9.400000000008731,-0.16,-0.32,0.91,-0.00,0.01,-0.00,42.1898483050129,0.43856586295595124,2.3215015869445415,
71986.9,9.5,-0.16,-0.32,0.92,-0.00,0.02,-0.00,42.19138063633377,0.46774774710241995,2.3322181669353537,
71987.1,9.700000000011642,-0.17,-0.31,0.91,-0.01,-0.01,0.00,42.24422445731487,0.49333619911362786,2.305846288858755,
71987.2,9.80000000000291,-0.17,-0.31,0.91,-0.01,-0.02,-0.01,43.0101720526668,0.4605831249316928,2.2988579885169704,
71987.3,9.900000000008731,-0.17,-0.32,0.92,-0.01,-0.02,-0.01,43.103880335765595,0.46836520963459655,2.296921674149804,
71987.4,10.0,-0.17,-0.32,0.91,-0.01,-0.03,-0.01,42.626877671253375,0.4535584245593148,2.3110254484296986,
71987.5,10.10000000000582,-0.17,-0.32,0.91,-0.01,-0.03,-0.01,42.03719662394247,0.4649265624032268,2.2955943735135014,
71987.6,10.200000000011642,-0.16,-0.32,0.91,-0.01,-0.03,-0.00,42.3567916632032,0.46028799558183875,2.3337154567157343,
71987.7,10.30000000000291,-0.16,-0.32,0.91,-0.01,-0.03,-0.00,42.31265531729249,0.4860108111309236,2.2983561009406053,
71987.8,10.400000000008731,-0.16,-0.32,0.91,-0.07,-0.00,0.03,41.99064657754153,0.5011726478310692,2.294350035501276,
71987.9,10.5,-0.16,-0.32,0.91,-0.01,-0.02,0.00,42.721146988347584,0.47148180798440104,2.2961120152692995,
71988.1,10.700000000011642,-0.10,-0.28,1.19,0.80,-0.42,0.44,43.08701080372135,0.43406704127950774,2.333567557169619,
71988.2,10.80000000000291,-0.12,-0.29,1.20,1.19,-0.82,0.55,42.1213674991684,0.4533681309942241,2.3030459347713164,
71988.3,10.900000000008731,-0.14,-0.27,1.21,0.35,-0.37,0.20,42.93444421440669,0.09803250280194535,2.5044242395171628,
71988.4,11.0,-0.14,-0.26,1.21,0.39,-0.35,0.20,42.533285788897146,6.035524486872544,2.60612931775863,
71988.5,11.10000000000582,-0.12,-0.28,1.19,0.58,-0.26,0.29,41.90951562592916,0.4374571991486102,2.324155597467177,
71988.6,11.200000000011642,-0.14,-0.25,1.22,0.63,-0.27,0.32,42.41184975923592,0.4627776657665887,2.327274982077618,
71988.7,11.30000000000291,-0.16,-0.26,1.22,0.32,-0.38,0.21,43.249939884351285,5.4369362855638235,2.4919527706269653,
71988.8,11.400000000008731,-0.16,-0.27,1.21,0.73,-0.31,0.39,42.8277129905392,0.444765609410598,2.3312818958874746,
71988.9,11.5,-0.16,-0.27,1.18,0.78,-0.38,0.43,44.208770623033615,5.370435747961863,2.409111675740556,
71989.1,11.700000000011642,0.11,0.49,0.61,0.20,-0.29,-0.47,43.969373431969665,5.411038850796435,2.3665066784448285,
71989.2,11.80000000000291,0.12,0.54,0.62,0.16,-0.26,-0.33,42.727817636757436,5.380155228296241,2.3630651839593892,
71989.3,11.900000000008731,0.13,0.57,0.61,0.14,-0.25,-0.31,43.104415087088235,5.39144140222541,2.404305970820278,
71989.4,12.0,0.13,0.58,0.63,-0.02,0.04,0.02,44.21871323320026,5.392516499587809,2.3639853450394313,
71989.5,12.10000000000582,0.13,0.56,0.64,0.10,-0.27,-0.30,45.41158222304085,5.401698428264771,2.3646123064604816,
71989.6,12.200000000011642,0.13,0.53,0.64,0.04,-0.31,-0.27,43.73769312618122,5.390116739690388,2.4080952413085037,
71989.7,12.30000000000291,0.11,0.46,0.62,0.02,-0.32,-0.24,44.70242275313498,5.430762831150955,2.377318453954225,
71989.8,12.400000000008731,0.12,0.50,0.65,0.24,-0.28,-0.53,44.39476207842542,5.444279260706418,2.3829366948365083,
71989.9,12.5,0.14,0.51,0.64,0.22,-0.29,-0.52,43.03256092774401,5.38557777153683,2.364159099420105,
71990.1,12.700000000011642,0.25,0.56,0.83,-0.19,-0.82,0.16,44.45499859408388,5.403619399648581,2.4029742034126924,
71990.2,12.80000000000291,0.21,0.58,0.86,0.11,-0.00,0.28,44.28356805859257,5.367948459588265,2.489601549142818,
71990.3,12.900000000008731,0.23,0.52,0.57,0.08,1.19,0.49,43.59657899422844,5.301407947033861,2.4652667405976403,
71990.4,13.0,0.24,0.52,0.74,-0.14,-0.68,0.16,44.28435502522307,5.365847831318366,2.4940571629686947,
71990.5,13.10000000000582,0.21,0.54,0.73,-0.12,-0.62,0.16,43.05062833455512,5.471655193770766,2.3244541323517236,
71990.6,13.200000000011642,0.23,0.57,0.72,-0.01,-0.06,0.17,43.41551450806497,5.571882923980462,2.378950763544395,
71990.7,13.30000000000291,0.23,0.58,0.86,-0.01,0.08,0.17,43.158931868154475,5.292771689659466,2.4783787369806727,
71990.8,13.400000000008731,0.24,0.57,0.85,-0.01,0.20,0.18,43.197558958811555,5.294020912939014,2.47949107309305,
71990.9,13.5,0.22,0.53,0.68,-0.01,0.29,0.20,42.415380465109585,0.014614344087233241,2.4816764453687195,
71991.1,13.700000000011642,-0.18,-0.09,1.13,-0.86,0.34,-0.16,42.10700773030541,0.2655096587899116,2.4028367524758876,
71991.2,13.80000000000291,-0.11,-0.07,1.18,-0.85,0.27,-0.15,42.33378083752974,0.17336784230980748,2.4741784196094083,
71991.3,13.900000000008731,-0.10,-0.11,1.16,-0.53,0.33,-0.07,41.79765184792083,0.1759735220340446,2.475768252442558,
71991.4,14.0,-0.12,-0.17,1.11,-0.83,0.10,-0.14,42.72139744905356,0.4026177708756825,2.283044001779465,
71991.5,14.10000000000582,-0.14,-0.18,1.09,-0.02,0.27,0.16,42.17338497204131,0.1995965834415855,2.4550996518206305,
71991.6,14.200000000011642,-0.17,-0.19,1.07,-0.09,-0.18,-0.14,42.65207732338485,0.43095930093172924,2.348940359182385,
71991.7,14.30000000000291,-0.16,-0.16,1.07,-0.01,0.22,-0.02,42.074521981835986,0.21385647049388187,2.443425687800866,
71991.8,14.400000000008731,-0.15,-0.13,1.07,-0.79,0.14,-0.15,41.000191462967585,0.25465864496265245,2.4126065794251996,
71991.9,14.5,-0.11,-0.09,1.08,-0.68,0.38,-0.10,41.90003102624149,0.4632175631557573,2.301698005627026,
71992.1,14.700000000011642,-0.19,-0.31,0.91,0.04,0.10,-0.00,41.36187737518693,0.425194194653027,2.266188481106785,
71992.2,14.80000000000291,-0.19,-0.30,0.90,0.04,0.06,-0.01,42.68531480497713,0.4605110353119087,2.3161329213393254,
71992.3,14.900000000008731,-0.20,-0.31,0.91,0.04,0.13,0.00,41.94282894607849,0.42444644284727634,2.2921779936361864,
71992.4,15.0,-0.17,-0.30,0.91,-0.00,-0.01,0.00,41.52751979109757,0.43856586295595124,2.304245093783303,
71992.5,15.10000000000582,-0.17,-0.29,0.91,-0.01,0.02,0.01,41.80793226171321,0.4605110353119087,2.2931049649644084,
71992.6,15.200000000011642,-0.17,-0.30,0.91,0.04,0.02,-0.01,43.23982539280195,0.43438164071499985,2.289207726770378,
71992.7,15.30000000000291,-0.16,-0.30,0.90,0.03,0.01,-0.00,43.77050833609315,0.42692613430061693,2.2786564675718246,
71992.8,15.400000000008731,-0.17,-0.30,0.91,-0.01,0.00,0.01,42.14981138747836,0.4605831249316928,2.275656041165456,
71992.9,15.5,-0.17,-0.31,0.91,-0.00,-0.01,-0.01,41.43023774974022,0.4257143466771407,2.2695317746172146,
71993.1,15.700000000011642,-0.18,-0.31,0.92,-0.01,-0.04,0.02,40.96864410741463,0.4626073359327513,2.316607313659644,
71993.2,15.80000000000291,-0.18,-0.32,0.92,-0.01,-0.04,0.02,41.737299864749275,0.44182822248500164,2.2914040486270215,
71993.3,15.900000000008731,-0.17,-0.31,0.92,-0.02,-0.04,0.02,41.54482518918572,0.4143764238188311,2.303869786356347,
71993.4,16.0,-0.17,-0.32,0.92,-0.00,0.03,-0.00,42.16045303361908,0.4220286765736487,2.2980773401955785,
71993.5,16.10000000000582,-0.17,-0.32,0.91,-0.01,0.00,0.00,42.440241516749175,0.43598838016329133,2.3153704961787795,
71993.6,16.20000000001164,-0.17,-0.32,0.91,-0.02,-0.03,0.02,42.42466028149194,0.425194194653027,2.2956925402619315,
71993.7,16.30000000000291,-0.17,-0.32,0.91,-0.01,0.00,0.01,41.260001211827415,0.4471639681470049,2.313717267258642,
71993.8,16.40000000000873,-0.18,-0.31,0.92,-0.01,0.02,-0.00,42.752887621773574,0.43030347461545954,2.2889125283718936,
71993.9,16.5,-0.18,-0.31,0.91,-0.01,0.02,-0.00,41.92533720794622,0.465194071988433,2.280219306855572,
71994.1,16.70000000001164,-0.17,-0.32,0.92,-0.01,0.00,-0.00,42.11589011287782,0.49203556062217274,2.279151872166988,
71994.2,16.80000000000291,-0.17,-0.32,0.92,-0.01,-0.00,0.00,42.49698812857213,0.4490582962674963,2.293244613474032,
71994.3,16.90000000000873,-0.18,-0.32,0.91,-0.01,-0.00,0.00,42.20031871917557,0.4295214603174787,2.3004112595306516,
71994.4,17.0,-0.17,-0.32,0.91,-0.01,0.00,0.00,41.17165044056407,0.4360507467044171,2.2725917439171246,
71994.5,17.10000000000582,-0.17,-0.32,0.90,-0.01,-0.00,-0.00,42.10427294230361,0.42319989201266656,2.2916523883847337,
71994.6,17.20000000001164,-0.18,-0.31,0.91,-0.01,0.01,0.01,43.15941959758032,0.40423545690192775,2.306041460519666,
71994.7,17.30000000000291,-0.18,-0.31,0.91,-0.01,-0.00,-0.00,42.80335150429228,0.4306848426160421,2.2962827420874152,
71994.8,17.40000000000873,-0.18,-0.32,0.91,-0.01,-0.00,-0.00,42.636307297888735,0.444244767113394,2.2913040952953416,
71994.9,17.5,-0.18,-0.32,0.91,-0.01,-0.00,-0.00,42.97842481990237,0.45354280477551134,2.275140495554819,
71995.1,17.70000000001164,-0.17,-0.32,0.91,0.01,-0.00,-0.00,40.99802678178549,0.4493690467685326,2.2838913928253426,
71995.2,17.80000000000291,-0.17,-0.32,0.91,0.01,0.00,-0.00,42.33811285355076,0.4723202990428595,2.266943596205144,
71995.3,17.90000000000873,-0.17,-0.32,0.91,0.01,0.02,-0.00,42.4681115662093,0.4021039601116632,2.303938760774132,
71995.4,18.0,-0.17,-0.32,0.91,0.00,0.01,-0.00,42.441669382812925,0.47623687192735914,2.2756837986266065,
71995.5,18.10000000000582,-0.17,-0.32,0.91,0.00,0.00,-0.00,42.1262495363639,0.45584204332978157,2.316752308024483,
71995.6,18.20000000001164,-0.17,-0.32,0.91,-0.00,-0.00,0.00,43.290939005755,0.4794196120762144,2.3082793733573843,
71995.7,18.30000000000291,-0.17,-0.32,0.91,-0.00,-0.00,0.00,42.471230262378796,0.44119564608072176,2.3207951447567794,
71995.8,18.40000000000873,-0.17,-0.32,0.91,0.00,-0.00,0.00,43.444080149083604,0.46087176602630525,2.3060122418145124,
71995.9,18.5,-0.17,-0.32,0.91,0.00,-0.00,-0.00,42.59214598960705,0.43719138770175775,2.2872227637812785,
71996.1,18.70000000001164,-0.00,-0.06,1.16,1.16,-0.97,0.38,41.645231419695584,0.29502924938795255,2.4588403195109017,
71996.2,18.80000000000291,-0.05,-0.16,1.19,1.20,-0.95,0.36,40.47412753846585,0.3031986203557945,2.4846513772527263,
71996.3,18.90000000000873,-0.04,-0.17,1.20,1.22,-0.91,0.34,43.42977434894176,5.820172484382133,2.633335959932856,
71996.4,19.0,0.03,-0.11,1.24,1.25,-0.80,0.30,40.832992787695595,0.258596111606129,2.501101933156603,
71996.5,19.10000000000582,0.03,-0.10,1.23,1.26,-0.76,0.29,41.39444769531295,0.19625400783433325,2.5215906077995625,
71996.6,19.20000000001164,0.02,-0.09,1.21,1.29,-0.68,0.25,42.270804345316165,5.305017373306294,2.4493216636898243,
71996.7,19.30000000000291,0.01,-0.09,1.20,1.12,-0.99,0.39,41.80269249701507,0.1623193426139627,2.535214376631402,
71996.8,19.40000000000873,0.01,-0.09,1.19,1.14,-0.98,0.39,42.34132260570045,0.12067467467528686,2.550611613030121,
71996.9,19.5,-0.01,-0.08,1.17,-0.00,0.17,-0.05,43.36735292821086,5.297882178911024,2.417273112097027,
71997.1,19.70000000001164,0.08,0.52,0.73,-0.07,0.51,-0.24,42.83169854208445,5.3473856875484795,2.42226153234333,
71997.2,19.80000000000291,0.06,0.55,0.74,0.03,0.53,-0.05,44.36593851143014,5.407999276956655,2.373187615487791,
71997.3,19.90000000000873,0.05,0.51,0.75,0.05,0.45,-0.00,42.843121968409356,5.36507427953023,2.3992315006000915,
71997.4,20.0,0.12,0.64,0.80,-0.08,0.54,-0.23,43.591203241021006,5.3262797570615055,2.4060011900020672,
71997.5,20.10000000000582,0.14,0.62,0.82,0.15,0.28,0.02,42.460810166552406,0.41665594943484213,2.2746823545267993,
71997.6,20.20000000001164,0.20,0.61,0.80,0.18,0.26,0.02,43.60377277254802,5.384068495891901,2.3797440674995265,
71997.7,20.30000000000291,0.04,0.50,0.76,-0.10,0.54,-0.25,41.875335222538816,0.3494566002313291,2.3461023826469067,
71997.8,20.40000000000873,0.26,0.64,0.71,-0.11,0.52,-0.26,42.47402029476372,0.3522353241182643,2.354409162506042,
71997.9,20.5,0.23,0.65,0.71,-0.10,0.51,-0.26,41.46418333935928,0.399944053157161,2.2952690102930675,
71998.1,20.70000000001164,-0.19,-0.30,0.92,-0.01,0.01,-0.02,41.220055798118466,0.4085158967451202,2.3109873655702176,
71998.2,20.80000000000291,-0.19,-0.29,0.91,-0.00,0.02,-0.02,43.36760772742716,0.38964294825170853,2.2866346140448504,
71998.3,20.90000000000873,-0.19,-0.29,0.92,-0.00,0.02,-0.02,43.17844832784059,0.3962567011012712,2.287990105656594,
71998.4,21.0,-0.19,-0.29,0.92,0.01,0.01,0.01,41.46418333935928,0.399944053157161,2.2952690102930675,
71998.5,21.10000000000582,-0.19,-0.30,0.90,-0.00,0.04,0.00,42.113235449202904,0.4035185608988419,2.294630145648427,
71998.6,21.20000000001164,-0.19,-0.30,0.92,-0.02,0.01,-0.04,43.737728564707155,0.40587514749114373,2.2732914932910697,
71998.7,21.30000000000291,-0.19,-0.31,0.91,-0.02,0.01,-0.04,42.206574132473726,0.425194194653027,2.2898396859269257,
71998.8,21.40000000000873,-0.19,-0.31,0.91,-0.00,0.01,-0.02,41.74585248860059,0.38854990374236753,2.3069519004914527,
71998.9,21.5,-0.19,-0.30,0.91,0.00,-0.00,-0.02,42.064315042563095,0.42269504695467186,2.292804010174369,
71999.1,21.70000000001164,-0.19,-0.29,0.92,-0.01,0.01,0.00,42.928784049865655,0.3874342917855643,2.2361042775390567,
71999.2,21.80000000000291,-0.19,-0.29,0.90,-0.01,0.01,0.00,42.26282763848155,0.4061919575106869,2.307363233121089,
71999.3,21.90000000000873,-0.19,-0.29,0.92,-0.00,-0.01,0.01,41.85575468200281,0.40634148083344784,2.282278143983485,
71999.4,22.0,-0.20,-0.29,0.91,0.00,0.02,0.00,42.492848810123334,0.40832905274152065,2.2993069919827622,
71999.5,22.10000000000582,-0.20,-0.30,0.91,-0.01,0.00,-0.00,42.4533673576078,0.386327171433881,2.3138054460981365,
71999.6,22.20000000001164,-0.20,-0.29,0.92,-0.01,-0.00,-0.00,42.39249225983299,0.3839004847715997,2.2760512866628897,
71999.7,22.30000000000291,-0.20,-0.29,0.92,-0.01,-0.02,0.01,42.644184832166744,0.425194194653027,2.3014853324691518,
71999.8,22.40000000000873,-0.19,-0.29,0.92,-0.00,0.01,0.00,42.71951661711542,0.40423545690192775,2.2945827517048976,
71999.9,22.5,-0.20,-0.29,0.92,-0.00,-0.02,0.01,42.71951661711542,0.40423545690192775,2.2945827517048976,
72000.1,22.70000000001164,-0.19,-0.29,0.91,-0.01,-0.01,0.00,42.52199195710379,0.3915745389402414,2.288035996238924,
72000.2,22.80000000000291,-0.19,-0.29,0.91,-0.01,0.02,-0.00,41.46418333935928,0.399944053157161,2.2952690102930675,
72000.3,22.90000000000873,-0.20,-0.30,0.91,-0.00,0.01,-0.00,41.56596083335498,0.4002746263483471,2.289582316074689,
72000.4,23.0,-0.19,-0.30,0.91,-0.00,-0.02,-0.00,41.27884930566743,0.38175771718142903,2.2860166748101394,
72000.5,23.10000000000582,-0.19,-0.29,0.92,-0.00,-0.00,-0.00,41.80639903172719,0.40171142445000196,2.2776205672563,
72000.7,23.30000000000291,-0.19,-0.29,0.91,-0.01,0.01,0.01,42.15795298635834,0.39671646207775857,2.2811098572473316,
72000.9,23.5,-0.19,-0.30,0.91,-0.01,-0.01,0.00,42.648345806138835,0.3906577270785628,2.286075886319759,
