Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,aclx 8,aclx 9,aclx 10,aclx 11,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,acly 8,acly 9,acly 10,acly 11,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,aclz 8,aclz 9,aclz 10,aclz 11,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyrx 8,gyrx 9,gyrx 10,gyrx 11,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyry 8,gyry 9,gyry 10,gyry 11,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,gyrz 8,gyrz 9,gyrz 10,gyrz 11,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magr 8,magr 9,magr 10,magr 11,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magphi 8,magphi 9,magphi 10,magphi 11,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,magtheta 8,magtheta 9,magtheta 10,magtheta 11,
0.959184,,,,,-0.027944,,,,,,,,,,,-0.026144,,,,,,,,,,,-0.003145,,,,,,,,,,,-0.003117,,,,,,,,,,,-0.008449,,,,,,,,,,,0.021187,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027897,,,,,,,,,,,0.026336,,,,,,,
0.979592,,,,,-0.027648,,,,,,,,,,,-0.026322,,,,,,,,,,,-0.003839,,,,,,,,,,,-0.002924,,,,,,,,,,,-0.007595,,,,,,,,,,,0.023056,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027879,,,,,,,,,,,0.027052,,,,,,,
1.000000,,,,,-0.027426,,,,,,,,,,,-0.026247,,,,,,,,,,,-0.003454,,,,,,,,,,,-0.001574,,,,,,,,,,,-0.000970,,,,,,,,,,,0.017760,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027902,,,,,,,,,,,0.026320,,,,,,,
0.000000,,,,,,-0.025608,,,,,,,,,,,-0.027130,,,,,,,,,,,0.000234,,,,,,,,,,,-0.000707,,,,,,,,,,,0.001595,,,,,,,,,,,0.010595,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027787,,,,,,,,,,,0.022149,,,,,,
0.040000,,,,,,-0.023291,,,,,,,,,,,-0.026672,,,,,,,,,,,0.006732,,,,,,,,,,,-0.000707,,,,,,,,,,,0.001808,,,,,,,,,,,0.010595,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027769,,,,,,,,,,,0.023668,,,,,,
0.060000,,,,,,-0.025619,,,,,,,,,,,-0.026938,,,,,,,,,,,0.023022,,,,,,,,,,,-0.000707,,,,,,,,,,,0.002022,,,,,,,,,,,0.010595,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027804,,,,,,,,,,,0.023567,,,,,,
0.080000,,,,,,-0.025538,,,,,,,,,,,-0.026429,,,,,,,,,,,0.036169,,,,,,,,,,,-0.000707,,,,,,,,,,,0.002236,,,,,,,,,,,0.010283,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027811,,,,,,,,,,,0.023003,,,,,,
0.100000,,,,,,-0.024216,,,,,,,,,,,-0.023065,,,,,,,,,,,0.046423,,,,,,,,,,,-0.000707,,,,,,,,,,,0.002236,,,,,,,,,,,0.009972,,,,,,,,,,,0.000000,,,,,,,,,,,-0.016698,,,,,,,,,,,0.016189,,,,,,
0.120000,,,,,,-0.024436,,,,,,,,,,,-0.018716,,,,,,,,,,,0.049648,,,,,,,,,,,-0.000827,,,,,,,,,,,0.002182,,,,,,,,,,,0.009894,,,,,,,,,,,0.000000,,,,,,,,,,,-0.015333,,,,,,,,,,,0.016304,,,,,,
0.140000,,,,,,-0.021332,,,,,,,,,,,-0.012011,,,,,,,,,,,0.030331,,,,,,,,,,,-0.000707,,,,,,,,,,,0.001381,,,,,,,,,,,0.009037,,,,,,,,,,,0.000000,,,,,,,,,,,-0.016745,,,,,,,,,,,0.017635,,,,,,
0.160000,,,,,,-0.012100,,,,,,,,,,,-0.002719,,,,,,,,,,,0.023941,,,,,,,,,,,0.007392,,,,,,,,,,,-0.004175,,,,,,,,,,,-0.002490,,,,,,,,,,,0.000000,,,,,,,,,,,-0.006249,,,,,,,,,,,0.009395,,,,,,
0.180000,,,,,,-0.002933,,,,,,,,,,,0.006135,,,,,,,,,,,0.018443,,,,,,,,,,,0.012309,,,,,,,,,,,-0.008449,,,,,,,,,,,-0.023050,,,,,,,,,,,0.000000,,,,,,,,,,,0.004333,,,,,,,,,,,-0.001328,,,,,,
0.200000,,,,,,0.004232,,,,,,,,,,,0.015064,,,,,,,,,,,0.008071,,,,,,,,,,,0.022239,,,,,,,,,,,-0.018921,,,,,,,,,,,-0.027723,,,,,,,,,,,0.000000,,,,,,,,,,,0.014884,,,,,,,,,,,-0.014447,,,,,,
0.240000,,,,,,0.016070,,,,,,,,,,,0.025554,,,,,,,,,,,-0.014397,,,,,,,,,,,0.032073,,,,,,,,,,,-0.028324,,,,,,,,,,,-0.032396,,,,,,,,,,,0.000000,,,,,,,,,,,0.025349,,,,,,,,,,,-0.021806,,,,,,
0.260000,,,,,,0.025821,,,,,,,,,,,0.034567,,,,,,,,,,,-0.033369,,,,,,,,,,,0.041425,,,,,,,,,,,-0.038154,,,,,,,,,,,-0.040185,,,,,,,,,,,0.000000,,,,,,,,,,,0.035902,,,,,,,,,,,-0.031360,,,,,,
0.280000,,,,,,0.034536,,,,,,,,,,,0.040829,,,,,,,,,,,-0.051096,,,,,,,,,,,0.050777,,,,,,,,,,,-0.047771,,,,,,,,,,,-0.048907,,,,,,,,,,,0.000000,,,,,,,,,,,0.035313,,,,,,,,,,,-0.033147,,,,,,
0.300000,,,,,,0.045354,,,,,,,,,,,0.047351,,,,,,,,,,,-0.058087,,,,,,,,,,,0.059937,,,,,,,,,,,-0.056319,,,,,,,,,,,-0.057942,,,,,,,,,,,0.000000,,,,,,,,,,,0.045831,,,,,,,,,,,-0.040884,,,,,,
0.320000,,,,,,0.060924,,,,,,,,,,,0.060199,,,,,,,,,,,-0.052530,,,,,,,,,,,0.077267,,,,,,,,,,,-0.070183,,,,,,,,,,,-0.076673,,,,,,,,,,,0.000000,,,,,,,,,,,0.066912,,,,,,,,,,,-0.061308,,,,,,
0.340000,,,,,,0.059288,,,,,,,,,,,0.063498,,,,,,,,,,,-0.052840,,,,,,,,,,,0.077580,,,,,,,,,,,-0.067859,,,,,,,,,,,-0.077257,,,,,,,,,,,0.000000,,,,,,,,,,,0.066891,,,,,,,,,,,-0.054761,,,,,,
0.360000,,,,,,0.059327,,,,,,,,,,,0.066034,,,,,,,,,,,-0.054629,,,,,,,,,,,0.072567,,,,,,,,,,,-0.067217,,,,,,,,,,,-0.061992,,,,,,,,,,,0.000000,,,,,,,,,,,0.066783,,,,,,,,,,,-0.048490,,,,,,
0.380000,,,,,,0.059781,,,,,,,,,,,0.067897,,,,,,,,,,,-0.056526,,,,,,,,,,,0.062540,,,,,,,,,,,-0.061447,,,,,,,,,,,-0.055450,,,,,,,,,,,0.000000,,,,,,,,,,,0.066702,,,,,,,,,,,-0.043398,,,,,,
0.400000,,,,,,0.059931,,,,,,,,,,,0.069213,,,,,,,,,,,-0.056231,,,,,,,,,,,0.051356,,,,,,,,,,,-0.054609,,,,,,,,,,,-0.051711,,,,,,,,,,,0.000000,,,,,,,,,,,0.066714,,,,,,,,,,,-0.041418,,,,,,
0.440000,,,,,,0.059603,,,,,,,,,,,0.070991,,,,,,,,,,,-0.055347,,,,,,,,,,,0.040365,,,,,,,,,,,-0.046916,,,,,,,,,,,-0.044234,,,,,,,,,,,0.000000,,,,,,,,,,,0.066651,,,,,,,,,,,-0.036614,,,,,,
0.460000,,,,,,0.059208,,,,,,,,,,,0.072538,,,,,,,,,,,-0.050350,,,,,,,,,,,0.029278,,,,,,,,,,,-0.039009,,,,,,,,,,,-0.036135,,,,,,,,,,,0.000000,,,,,,,,,,,0.066596,,,,,,,,,,,-0.036529,,,,,,
0.480000,,,,,,0.057246,,,,,,,,,,,0.073951,,,,,,,,,,,-0.044145,,,,,,,,,,,0.018576,,,,,,,,,,,-0.032811,,,,,,,,,,,-0.028035,,,,,,,,,,,0.000000,,,,,,,,,,,0.066589,,,,,,,,,,,-0.033884,,,,,,
0.500000,,,,,,0.057010,,,,,,,,,,,0.074461,,,,,,,,,,,-0.044299,,,,,,,,,,,0.008356,,,,,,,,,,,-0.028965,,,,,,,,,,,-0.019624,,,,,,,,,,,0.000000,,,,,,,,,,,0.066548,,,,,,,,,,,-0.028756,,,,,,
0.520000,,,,,,0.058939,,,,,,,,,,,0.074814,,,,,,,,,,,-0.042824,,,,,,,,,,,-0.011131,,,,,,,,,,,-0.024744,,,,,,,,,,,-0.000620,,,,,,,,,,,0.000000,,,,,,,,,,,0.066486,,,,,,,,,,,-0.032851,,,,,,
0.540000,,,,,,0.059006,,,,,,,,,,,0.074929,,,,,,,,,,,-0.044605,,,,,,,,,,,-0.010734,,,,,,,,,,,-0.030033,,,,,,,,,,,-0.002490,,,,,,,,,,,0.000000,,,,,,,,,,,0.066470,,,,,,,,,,,-0.033279,,,,,,
0.560000,,,,,,0.056973,,,,,,,,,,,0.073356,,,,,,,,,,,-0.041820,,,,,,,,,,,-0.022978,,,,,,,,,,,-0.016143,,,,,,,,,,,-0.011212,,,,,,,,,,,0.000000,,,,,,,,,,,0.066578,,,,,,,,,,,-0.035070,,,,,,
0.580000,,,,,,0.052800,,,,,,,,,,,0.069976,,,,,,,,,,,-0.036574,,,,,,,,,,,-0.034451,,,,,,,,,,,-0.004816,,,,,,,,,,,-0.017131,,,,,,,,,,,0.000000,,,,,,,,,,,0.067019,,,,,,,,,,,-0.037442,,,,,,
0.600000,,,,,,0.050772,,,,,,,,,,,0.063654,,,,,,,,,,,-0.025180,,,,,,,,,,,-0.046213,,,,,,,,,,,0.006510,,,,,,,,,,,-0.024297,,,,,,,,,,,0.000000,,,,,,,,,,,0.067683,,,,,,,,,,,-0.041752,,,,,,
0.640000,,,,,,0.042659,,,,,,,,,,,0.055010,,,,,,,,,,,-0.011635,,,,,,,,,,,-0.053444,,,,,,,,,,,0.015058,,,,,,,,,,,-0.033331,,,,,,,,,,,0.000000,,,,,,,,,,,0.057082,,,,,,,,,,,-0.039150,,,,,,
0.660000,,,,,,0.040745,,,,,,,,,,,0.047326,,,,,,,,,,,-0.007522,,,,,,,,,,,-0.058072,,,,,,,,,,,0.027453,,,,,,,,,,,-0.035512,,,,,,,,,,,0.000000,,,,,,,,,,,0.046541,,,,,,,,,,,-0.039143,,,,,,
0.680000,,,,,,0.037462,,,,,,,,,,,0.039840,,,,,,,,,,,-0.006108,,,,,,,,,,,-0.069256,,,,,,,,,,,0.043694,,,,,,,,,,,-0.044234,,,,,,,,,,,0.000000,,,,,,,,,,,0.036098,,,,,,,,,,,-0.037268,,,,,,
0.700000,,,,,,0.034294,,,,,,,,,,,0.037834,,,,,,,,,,,0.000862,,,,,,,,,,,-0.081404,,,,,,,,,,,0.061645,,,,,,,,,,,-0.058253,,,,,,,,,,,0.000000,,,,,,,,,,,0.036211,,,,,,,,,,,-0.035141,,,,,,
0.720000,,,,,,0.027509,,,,,,,,,,,0.030198,,,,,,,,,,,0.019619,,,,,,,,,,,-0.104736,,,,,,,,,,,0.094742,,,,,,,,,,,-0.080177,,,,,,,,,,,0.000000,,,,,,,,,,,0.032667,,,,,,,,,,,-0.038915,,,,,,
0.740000,,,,,,0.020851,,,,,,,,,,,0.022428,,,,,,,,,,,0.026557,,,,,,,,,,,-0.109074,,,,,,,,,,,0.095410,,,,,,,,,,,-0.097506,,,,,,,,,,,0.000000,,,,,,,,,,,0.015410,,,,,,,,,,,-0.025948,,,,,,
0.760000,,,,,,0.015964,,,,,,,,,,,0.014409,,,,,,,,,,,0.028850,,,,,,,,,,,-0.096733,,,,,,,,,,,0.087075,,,,,,,,,,,-0.090652,,,,,,,,,,,0.000000,,,,,,,,,,,0.004538,,,,,,,,,,,-0.018889,,,,,,
0.780000,,,,,,0.008761,,,,,,,,,,,0.009366,,,,,,,,,,,0.023298,,,,,,,,,,,-0.083814,,,,,,,,,,,0.079168,,,,,,,,,,,-0.083487,,,,,,,,,,,0.000000,,,,,,,,,,,-0.006582,,,,,,,,,,,-0.009900,,,,,,
0.800000,,,,,,0.006992,,,,,,,,,,,0.006971,,,,,,,,,,,0.012599,,,,,,,,,,,-0.074655,,,,,,,,,,,0.072971,,,,,,,,,,,-0.072895,,,,,,,,,,,0.000000,,,,,,,,,,,-0.006462,,,,,,,,,,,-0.004016,,,,,,
0.840000,,,,,,0.000384,,,,,,,,,,,0.003334,,,,,,,,,,,0.011423,,,,,,,,,,,-0.068677,,,,,,,,,,,0.061004,,,,,,,,,,,-0.068845,,,,,,,,,,,0.000000,,,,,,,,,,,-0.006384,,,,,,,,,,,-0.000222,,,,,,
0.860000,,,,,,-0.005073,,,,,,,,,,,-0.000408,,,,,,,,,,,0.012532,,,,,,,,,,,-0.056240,,,,,,,,,,,0.045404,,,,,,,,,,,-0.058876,,,,,,,,,,,0.000000,,,,,,,,,,,-0.006436,,,,,,,,,,,0.001229,,,,,,
0.880000,,,,,,-0.011370,,,,,,,,,,,-0.009432,,,,,,,,,,,0.013056,,,,,,,,,,,-0.043225,,,,,,,,,,,0.033436,,,,,,,,,,,-0.043611,,,,,,,,,,,0.000000,,,,,,,,,,,-0.017038,,,,,,,,,,,0.007743,,,,,,
0.900000,,,,,,-0.017276,,,,,,,,,,,-0.018367,,,,,,,,,,,0.009841,,,,,,,,,,,-0.030016,,,,,,,,,,,0.020400,,,,,,,,,,,-0.026789,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027713,,,,,,,,,,,0.015306,,,,,,
0.920000,,,,,,-0.023766,,,,,,,,,,,-0.026838,,,,,,,,,,,0.003979,,,,,,,,,,,-0.002454,,,,,,,,,,,0.000019,,,,,,,,,,,0.007440,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027756,,,,,,,,,,,0.015609,,,,,,
0.940000,,,,,,-0.023795,,,,,,,,,,,-0.027185,,,,,,,,,,,0.002135,,,,,,,,,,,-0.002249,,,,,,,,,,,-0.004389,,,,,,,,,,,0.009660,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027793,,,,,,,,,,,0.015944,,,,,,
0.960000,,,,,,-0.024154,,,,,,,,,,,-0.027231,,,,,,,,,,,0.001321,,,,,,,,,,,-0.001960,,,,,,,,,,,-0.007167,,,,,,,,,,,0.009660,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027810,,,,,,,,,,,0.016354,,,,,,
0.980000,,,,,,-0.024363,,,,,,,,,,,-0.027595,,,,,,,,,,,-0.000007,,,,,,,,,,,-0.002153,,,,,,,,,,,-0.007808,,,,,,,,,,,0.007168,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027774,,,,,,,,,,,0.018325,,,,,,
1.000000,,,,,,-0.024295,,,,,,,,,,,-0.027474,,,,,,,,,,,0.000190,,,,,,,,,,,-0.002056,,,,,,,,,,,-0.005030,,,,,,,,,,,0.006545,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027807,,,,,,,,,,,0.018046,,,,,,
0.000000,,,,,,,-0.022565,,,,,,,,,,,-0.026746,,,,,,,,,,,0.004474,,,,,,,,,,,0.001414,,,,,,,,,,,0.008006,,,,,,,,,,,0.007168,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027730,,,,,,,,,,,0.012647,,,,,
0.020833,,,,,,,-0.020030,,,,,,,,,,,-0.025531,,,,,,,,,,,0.022419,,,,,,,,,,,0.018865,,,,,,,,,,,-0.014006,,,,,,,,,,,0.014956,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027834,,,,,,,,,,,0.005188,,,,,
0.041667,,,,,,,-0.017761,,,,,,,,,,,-0.024081,,,,,,,,,,,0.039080,,,,,,,,,,,0.030434,,,,,,,,,,,-0.031102,,,,,,,,,,,0.022121,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027973,,,,,,,,,,,-0.001571,,,,,
0.062500,,,,,,,-0.012842,,,,,,,,,,,-0.019669,,,,,,,,,,,0.056486,,,,,,,,,,,0.043064,,,,,,,,,,,-0.046275,,,,,,,,,,,0.030221,,,,,,,,,,,0.000000,,,,,,,,,,,-0.017223,,,,,,,,,,,-0.014952,,,,,
0.104167,,,,,,,-0.010683,,,,,,,,,,,-0.018034,,,,,,,,,,,0.070429,,,,,,,,,,,0.058394,,,,,,,,,,,-0.062089,,,,,,,,,,,0.040813,,,,,,,,,,,0.000000,,,,,,,,,,,-0.017343,,,,,,,,,,,-0.019305,,,,,
0.125000,,,,,,,-0.004024,,,,,,,,,,,-0.012032,,,,,,,,,,,0.084698,,,,,,,,,,,0.066396,,,,,,,,,,,-0.073415,,,,,,,,,,,0.023367,,,,,,,,,,,0.000000,,,,,,,,,,,-0.006888,,,,,,,,,,,-0.028050,,,,,
0.145833,,,,,,,0.003376,,,,,,,,,,,-0.005603,,,,,,,,,,,0.098995,,,,,,,,,,,0.072085,,,,,,,,,,,-0.069782,,,,,,,,,,,0.005922,,,,,,,,,,,0.000000,,,,,,,,,,,0.003502,,,,,,,,,,,-0.037619,,,,,
0.166667,,,,,,,0.005636,,,,,,,,,,,-0.004515,,,,,,,,,,,0.116069,,,,,,,,,,,0.087993,,,,,,,,,,,-0.087519,,,,,,,,,,,0.015891,,,,,,,,,,,0.000000,,,,,,,,,,,0.003393,,,,,,,,,,,-0.043826,,,,,
0.187500,,,,,,,0.013251,,,,,,,,,,,0.001155,,,,,,,,,,,0.145134,,,,,,,,,,,0.117181,,,,,,,,,,,-0.121150,,,,,,,,,,,0.027768,,,,,,,,,,,0.000000,,,,,,,,,,,0.007066,,,,,,,,,,,-0.058504,,,,,
0.208333,,,,,,,0.020869,,,,,,,,,,,0.010632,,,,,,,,,,,0.136939,,,,,,,,,,,0.121351,,,,,,,,,,,-0.128550,,,,,,,,,,,0.033336,,,,,,,,,,,0.000000,,,,,,,,,,,0.024202,,,,,,,,,,,-0.056231,,,,,
0.229167,,,,,,,0.029141,,,,,,,,,,,0.020293,,,,,,,,,,,0.114716,,,,,,,,,,,0.106986,,,,,,,,,,,-0.114659,,,,,,,,,,,0.018071,,,,,,,,,,,0.000000,,,,,,,,,,,0.034800,,,,,,,,,,,-0.055968,,,,,
0.250000,,,,,,,0.033219,,,,,,,,,,,0.026565,,,,,,,,,,,0.095841,,,,,,,,,,,0.094452,,,,,,,,,,,-0.098418,,,,,,,,,,,0.005922,,,,,,,,,,,0.000000,,,,,,,,,,,0.034513,,,,,,,,,,,-0.050388,,,,,
0.270833,,,,,,,0.038434,,,,,,,,,,,0.035383,,,,,,,,,,,0.081345,,,,,,,,,,,0.076327,,,,,,,,,,,-0.086023,,,,,,,,,,,-0.012770,,,,,,,,,,,0.000000,,,,,,,,,,,0.045113,,,,,,,,,,,-0.051203,,,,,
0.312500,,,,,,,0.039559,,,,,,,,,,,0.039675,,,,,,,,,,,0.069178,,,,,,,,,,,0.065721,,,,,,,,,,,-0.078116,,,,,,,,,,,-0.004670,,,,,,,,,,,0.000000,,,,,,,,,,,0.045139,,,,,,,,,,,-0.050961,,,,,
0.333333,,,,,,,0.040109,,,,,,,,,,,0.043675,,,,,,,,,,,0.057090,,,,,,,,,,,0.059647,,,,,,,,,,,-0.082177,,,,,,,,,,,0.010283,,,,,,,,,,,0.000000,,,,,,,,,,,0.045201,,,,,,,,,,,-0.051371,,,,,
0.354167,,,,,,,0.045651,,,,,,,,,,,0.053238,,,,,,,,,,,0.039472,,,,,,,,,,,0.043739,,,,,,,,,,,-0.064012,,,,,,,,,,,-0.000620,,,,,,,,,,,0.000000,,,,,,,,,,,0.055799,,,,,,,,,,,-0.049278,,,,,
0.375000,,,,,,,0.051450,,,,,,,,,,,0.061652,,,,,,,,,,,0.024851,,,,,,,,,,,0.027928,,,,,,,,,,,-0.043710,,,,,,,,,,,-0.009032,,,,,,,,,,,0.000000,,,,,,,,,,,0.066476,,,,,,,,,,,-0.050174,,,,,
0.395833,,,,,,,0.055878,,,,,,,,,,,0.069916,,,,,,,,,,,-0.003376,,,,,,,,,,,-0.005600,,,,,,,,,,,0.000259,,,,,,,,,,,-0.026205,,,,,,,,,,,0.000000,,,,,,,,,,,0.066524,,,,,,,,,,,-0.052230,,,,,
0.416667,,,,,,,0.057524,,,,,,,,,,,0.069973,,,,,,,,,,,-0.006015,,,,,,,,,,,-0.005045,,,,,,,,,,,0.008006,,,,,,,,,,,-0.013705,,,,,,,,,,,0.000000,,,,,,,,,,,0.066547,,,,,,,,,,,-0.051478,,,,,
0.437500,,,,,,,0.058080,,,,,,,,,,,0.070166,,,,,,,,,,,-0.009092,,,,,,,,,,,-0.004756,,,,,,,,,,,0.005655,,,,,,,,,,,-0.008409,,,,,,,,,,,0.000000,,,,,,,,,,,0.066543,,,,,,,,,,,-0.052151,,,,,
0.458333,,,,,,,0.059164,,,,,,,,,,,0.070464,,,,,,,,,,,-0.014793,,,,,,,,,,,-0.001285,,,,,,,,,,,0.007578,,,,,,,,,,,0.000626,,,,,,,,,,,0.000000,,,,,,,,,,,0.066552,,,,,,,,,,,-0.051788,,,,,
0.479167,,,,,,,0.061464,,,,,,,,,,,0.071260,,,,,,,,,,,-0.022247,,,,,,,,,,,0.002378,,,,,,,,,,,0.009502,,,,,,,,,,,0.011841,,,,,,,,,,,0.000000,,,,,,,,,,,0.066489,,,,,,,,,,,-0.051189,,,,,
0.520833,,,,,,,0.063426,,,,,,,,,,,0.072006,,,,,,,,,,,-0.029352,,,,,,,,,,,0.003921,,,,,,,,,,,0.008219,,,,,,,,,,,0.017137,,,,,,,,,,,0.000000,,,,,,,,,,,0.066493,,,,,,,,,,,-0.049741,,,,,
0.541667,,,,,,,0.065828,,,,,,,,,,,0.072305,,,,,,,,,,,-0.033983,,,,,,,,,,,0.005174,,,,,,,,,,,0.006510,,,,,,,,,,,0.021498,,,,,,,,,,,0.000000,,,,,,,,,,,0.066493,,,,,,,,,,,-0.053180,,,,,
0.562500,,,,,,,0.065601,,,,,,,,,,,0.071915,,,,,,,,,,,-0.039006,,,,,,,,,,,0.005849,,,,,,,,,,,0.004586,,,,,,,,,,,0.023990,,,,,,,,,,,0.000000,,,,,,,,,,,0.066554,,,,,,,,,,,-0.053129,,,,,
0.583333,,,,,,,0.063223,,,,,,,,,,,0.070687,,,,,,,,,,,-0.041036,,,,,,,,,,,0.005078,,,,,,,,,,,0.003091,,,,,,,,,,,0.025548,,,,,,,,,,,0.000000,,,,,,,,,,,0.066796,,,,,,,,,,,-0.052346,,,,,
0.604167,,,,,,,0.061582,,,,,,,,,,,0.070439,,,,,,,,,,,-0.041540,,,,,,,,,,,0.009802,,,,,,,,,,,-0.002626,,,,,,,,,,,0.031272,,,,,,,,,,,0.000000,,,,,,,,,,,0.066790,,,,,,,,,,,-0.054761,,,,,
0.625000,,,,,,,0.053129,,,,,,,,,,,0.063355,,,,,,,,,,,-0.040627,,,,,,,,,,,0.009513,,,,,,,,,,,-0.003534,,,,,,,,,,,0.035206,,,,,,,,,,,0.000000,,,,,,,,,,,0.045297,,,,,,,,,,,-0.047345,,,,,
0.645833,,,,,,,0.043465,,,,,,,,,,,0.053519,,,,,,,,,,,-0.031110,,,,,,,,,,,0.005753,,,,,,,,,,,0.003304,,,,,,,,,,,0.033025,,,,,,,,,,,0.000000,,,,,,,,,,,0.034725,,,,,,,,,,,-0.042843,,,,,
0.666667,,,,,,,0.032819,,,,,,,,,,,0.043078,,,,,,,,,,,-0.022473,,,,,,,,,,,0.001125,,,,,,,,,,,0.006296,,,,,,,,,,,0.029598,,,,,,,,,,,0.000000,,,,,,,,,,,0.024270,,,,,,,,,,,-0.034023,,,,,
0.687500,,,,,,,0.022769,,,,,,,,,,,0.032397,,,,,,,,,,,-0.014089,,,,,,,,,,,-0.008420,,,,,,,,,,,0.011211,,,,,,,,,,,0.018383,,,,,,,,,,,0.000000,,,,,,,,,,,0.013700,,,,,,,,,,,-0.029037,,,,,
0.729167,,,,,,,0.011854,,,,,,,,,,,0.022429,,,,,,,,,,,0.003331,,,,,,,,,,,-0.015554,,,,,,,,,,,0.021896,,,,,,,,,,,0.011529,,,,,,,,,,,0.000000,,,,,,,,,,,0.003192,,,,,,,,,,,-0.019369,,,,,
0.750000,,,,,,,0.002535,,,,,,,,,,,0.012737,,,,,,,,,,,0.021817,,,,,,,,,,,-0.022207,,,,,,,,,,,0.031299,,,,,,,,,,,0.004053,,,,,,,,,,,0.000000,,,,,,,,,,,-0.007432,,,,,,,,,,,-0.013720,,,,,
0.770833,,,,,,,-0.004361,,,,,,,,,,,0.004237,,,,,,,,,,,0.034519,,,,,,,,,,,-0.028281,,,,,,,,,,,0.039634,,,,,,,,,,,-0.004359,,,,,,,,,,,0.000000,,,,,,,,,,,-0.018236,,,,,,,,,,,-0.009364,,,,,
0.791667,,,,,,,-0.015179,,,,,,,,,,,-0.005907,,,,,,,,,,,0.043337,,,,,,,,,,,-0.033390,,,,,,,,,,,0.047113,,,,,,,,,,,-0.013393,,,,,,,,,,,0.000000,,,,,,,,,,,-0.028680,,,,,,,,,,,0.001211,,,,,
0.812500,,,,,,,-0.027417,,,,,,,,,,,-0.018973,,,,,,,,,,,0.062328,,,,,,,,,,,-0.043670,,,,,,,,,,,0.063007,,,,,,,,,,,-0.030060,,,,,,,,,,,0.000000,,,,,,,,,,,-0.028213,,,,,,,,,,,0.012955,,,,,
0.833333,,,,,,,-0.028475,,,,,,,,,,,-0.019293,,,,,,,,,,,0.059764,,,,,,,,,,,-0.042646,,,,,,,,,,,0.063568,,,,,,,,,,,-0.031150,,,,,,,,,,,0.000000,,,,,,,,,,,-0.028188,,,,,,,,,,,0.015400,,,,,
0.854167,,,,,,,-0.029353,,,,,,,,,,,-0.019916,,,,,,,,,,,0.054736,,,,,,,,,,,-0.039272,,,,,,,,,,,0.062500,,,,,,,,,,,-0.029904,,,,,,,,,,,0.000000,,,,,,,,,,,-0.028166,,,,,,,,,,,0.017576,,,,,
0.875000,,,,,,,-0.030428,,,,,,,,,,,-0.020209,,,,,,,,,,,0.050051,,,,,,,,,,,-0.031077,,,,,,,,,,,0.059722,,,,,,,,,,,-0.021804,,,,,,,,,,,0.000000,,,,,,,,,,,-0.028093,,,,,,,,,,,0.022443,,,,,
0.895833,,,,,,,-0.030876,,,,,,,,,,,-0.021392,,,,,,,,,,,0.036084,,,,,,,,,,,-0.025195,,,,,,,,,,,0.050532,,,,,,,,,,,-0.018689,,,,,,,,,,,0.000000,,,,,,,,,,,-0.028048,,,,,,,,,,,0.023169,,,,,
0.937500,,,,,,,-0.032216,,,,,,,,,,,-0.022417,,,,,,,,,,,0.021167,,,,,,,,,,,-0.019796,,,,,,,,,,,0.042198,,,,,,,,,,,-0.015574,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027963,,,,,,,,,,,0.028719,,,,,
0.958333,,,,,,,-0.034301,,,,,,,,,,,-0.024038,,,,,,,,,,,0.011479,,,,,,,,,,,-0.014783,,,,,,,,,,,0.034291,,,,,,,,,,,-0.011524,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027876,,,,,,,,,,,0.033629,,,,,
0.979167,,,,,,,-0.034888,,,,,,,,,,,-0.024584,,,,,,,,,,,0.005817,,,,,,,,,,,-0.010541,,,,,,,,,,,0.026170,,,,,,,,,,,-0.006539,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027908,,,,,,,,,,,0.033878,,,,,
