time,x,y,z
19:59:37:480,0.01,0.02,-0.03
19:59:37:481,0.00,0.03,-0.02
19:59:37:482,0.00,0.03,-0.01
19:59:37:498,0.00,0.03,-0.00
19:59:37:499,-0.00,0.03,-0.00
19:59:37:500,-0.00,0.03,-0.01
19:59:37:520,-0.01,0.03,-0.02
19:59:37:522,-0.01,0.03,-0.02
19:59:37:523,-0.01,0.02,-0.02
19:59:37:524,-0.01,0.02,-0.01
19:59:37:569,-0.02,0.02,-0.01
19:59:37:570,-0.02,0.01,-0.01
19:59:37:571,-0.02,0.01,0.00
19:59:37:572,-0.02,-0.00,0.00
19:59:37:573,-0.02,-0.01,0.00
19:59:37:574,-0.02,-0.02,0.00
19:59:37:575,-0.01,-0.02,0.00
19:59:37:576,-0.01,-0.03,0.00
19:59:37:577,-0.01,-0.03,0.00
19:59:37:578,-0.00,-0.02,0.01
19:59:37:591,-0.00,-0.02,0.01
19:59:37:592,-0.00,-0.02,0.01
19:59:37:593,0.00,-0.01,0.01
19:59:37:594,0.00,-0.01,0.01
19:59:37:614,-0.00,-0.00,0.01
19:59:37:615,0.00,-0.00,0.00
19:59:37:616,0.00,-0.00,0.00
19:59:37:617,0.00,0.00,-0.00
19:59:37:618,-0.00,0.00,-0.01
19:59:37:665,-0.00,0.00,-0.01
19:59:37:667,-0.00,0.00,-0.01
19:59:37:667,-0.00,0.00,-0.01
19:59:37:668,-0.00,0.00,-0.01
19:59:37:669,-0.00,0.00,-0.01
19:59:37:670,-0.00,0.01,-0.01
19:59:37:671,-0.00,0.01,-0.01
19:59:37:672,-0.00,0.01,-0.01
19:59:37:672,-0.00,0.01,-0.01
19:59:37:681,0.00,0.01,-0.01
19:59:37:682,0.00,0.01,-0.00
19:59:37:682,-0.00,0.01,-0.00
19:59:37:683,-0.00,0.01,-0.00
19:59:37:704,-0.00,0.01,0.00
19:59:37:705,-0.00,0.00,0.00
19:59:37:706,-0.00,0.00,0.00
19:59:37:707,-0.01,-0.00,0.00
19:59:37:710,-0.01,-0.01,0.00
19:59:37:767,-0.01,-0.01,0.00
19:59:37:768,-0.01,-0.01,0.00
19:59:37:769,-0.01,-0.01,0.01
19:59:37:770,-0.01,-0.01,0.01
19:59:37:770,-0.01,-0.01,0.00
19:59:37:771,-0.01,-0.01,0.01
19:59:37:772,-0.01,0.00,0.01
19:59:37:773,-0.01,0.01,0.01
19:59:37:774,-0.01,0.01,0.01
19:59:37:774,-0.00,0.02,0.01
19:59:37:775,-0.00,0.03,0.01
19:59:37:782,-0.00,0.03,0.01
19:59:37:783,-0.00,0.04,0.01
19:59:37:784,-0.00,0.04,0.01
19:59:37:785,-0.00,0.04,0.01
19:59:37:785,-0.00,0.03,0.01
19:59:37:804,-0.00,0.02,0.01
19:59:37:805,-0.00,0.02,0.01
19:59:37:806,-0.00,0.01,0.01
19:59:37:806,-0.00,0.01,0.01
19:59:37:827,-0.00,-0.00,0.01
19:59:37:828,-0.01,-0.00,0.01
19:59:37:828,-0.01,-0.01,0.01
19:59:37:829,-0.01,-0.01,0.01
19:59:37:829,-0.00,-0.01,0.01
19:59:37:865,-0.00,-0.01,0.00
19:59:37:867,-0.00,-0.01,0.00
19:59:37:867,-0.00,-0.01,0.00
19:59:37:869,-0.00,-0.00,0.00
19:59:37:871,0.00,-0.00,0.00
19:59:37:872,0.00,0.01,0.00
19:59:37:873,0.01,0.01,-0.00
19:59:37:874,0.01,0.01,0.00
19:59:37:894,0.01,0.01,-0.00
19:59:37:895,0.01,0.01,0.00
19:59:37:895,0.01,0.01,-0.00
19:59:37:896,0.01,0.01,-0.00
19:59:37:896,0.01,0.02,-0.00
19:59:37:917,0.01,0.02,-0.00
19:59:37:918,0.01,0.02,-0.00
19:59:37:919,0.01,0.02,-0.00
19:59:37:919,0.01,0.01,0.00
19:59:37:920,0.00,0.01,0.00
19:59:37:959,0.00,0.01,0.00
19:59:37:960,0.00,0.01,0.00
19:59:37:961,-0.00,0.01,0.00
19:59:37:962,-0.00,0.01,0.01
19:59:37:964,-0.00,0.01,0.00
19:59:37:964,-0.01,0.01,0.00
19:59:37:965,-0.01,0.01,0.00
19:59:37:966,-0.01,0.01,0.01
19:59:37:966,-0.00,0.01,0.00
19:59:37:987,-0.00,0.01,0.00
19:59:37:988,-0.00,0.02,-0.00
19:59:37:989,-0.00,0.02,-0.00
19:59:37:989,-0.00,0.02,-0.00
19:59:37:990,-0.00,0.03,-0.00
19:59:38:9,-0.00,0.03,-0.01
19:59:38:10,-0.00,0.03,-0.01
19:59:38:11,-0.00,0.03,-0.01
19:59:38:12,-0.00,0.03,-0.01
19:59:38:32,-0.00,0.03,-0.00
19:59:38:33,0.00,0.02,-0.00
19:59:38:33,0.00,0.02,-0.00
19:59:38:34,0.00,0.03,-0.01
19:59:38:34,0.00,0.03,-0.01
19:59:38:65,0.00,0.03,-0.01
19:59:38:65,0.01,0.03,-0.01
19:59:38:66,0.01,0.03,-0.00
19:59:38:67,0.01,0.03,-0.01
19:59:38:78,0.01,0.03,-0.01
19:59:38:78,0.01,0.03,-0.01
19:59:38:79,0.01,0.02,-0.01
19:59:38:79,0.01,0.02,-0.01
19:59:38:80,0.01,0.02,-0.01
19:59:38:99,0.01,0.02,-0.01
19:59:38:100,0.01,0.02,-0.01
19:59:38:100,0.01,0.01,-0.01
19:59:38:101,0.01,0.01,-0.01
19:59:38:122,0.01,0.01,-0.01
19:59:38:123,0.01,0.01,-0.01
19:59:38:123,0.01,0.00,-0.01
19:59:38:124,0.01,0.00,-0.01
19:59:38:125,0.01,0.00,-0.01
19:59:38:159,0.01,0.00,-0.01
19:59:38:160,0.01,0.00,-0.01
19:59:38:161,0.01,0.00,-0.02
19:59:38:162,0.01,0.00,-0.01
19:59:38:166,0.01,0.00,-0.01
19:59:38:167,0.01,-0.00,-0.01
19:59:38:168,0.01,-0.00,-0.01
19:59:38:168,0.01,-0.00,-0.01
19:59:38:169,0.01,-0.00,-0.01
19:59:38:188,0.01,-0.01,-0.01
19:59:38:189,0.01,-0.01,-0.01
19:59:38:191,0.01,-0.01,-0.01
19:59:38:191,0.01,-0.01,-0.02
19:59:38:208,0.01,-0.01,-0.02
19:59:38:209,0.01,-0.00,-0.01
19:59:38:250,0.00,-0.01,-0.02
19:59:38:251,0.00,-0.01,-0.02
19:59:38:252,-0.00,-0.01,-0.02
19:59:38:252,-0.00,-0.01,-0.02
19:59:38:253,-0.01,-0.02,-0.01
19:59:38:253,-0.01,-0.03,-0.01
19:59:38:254,-0.01,-0.04,-0.01
19:59:38:255,-0.01,-0.05,-0.01
19:59:38:255,-0.01,-0.06,-0.01
19:59:38:265,-0.01,-0.06,-0.01
19:59:38:266,-0.01,-0.05,-0.01
19:59:38:267,-0.01,-0.05,-0.01
19:59:38:267,-0.01,-0.05,-0.01
19:59:38:282,-0.01,-0.04,-0.01
19:59:38:283,-0.01,-0.04,-0.00
19:59:38:283,-0.01,-0.04,-0.00
19:59:38:284,-0.02,-0.04,-0.00
19:59:38:320,-0.02,-0.04,-0.00
19:59:38:321,-0.02,-0.04,-0.00
19:59:38:322,-0.02,-0.04,-0.00
19:59:38:324,-0.02,-0.04,-0.00
19:59:38:324,-0.03,-0.05,-0.01
19:59:38:325,-0.03,-0.05,-0.00
19:59:38:326,-0.03,-0.05,-0.00
19:59:38:327,-0.03,-0.06,-0.00
19:59:38:343,-0.03,-0.05,0.00
19:59:38:344,-0.02,-0.05,0.00
19:59:38:345,-0.02,-0.04,0.00
19:59:38:345,-0.02,-0.04,0.00
19:59:38:390,-0.02,-0.04,0.01
19:59:38:391,-0.02,-0.04,0.01
19:59:38:392,-0.02,-0.04,0.01
19:59:38:392,-0.02,-0.04,0.01
19:59:38:393,-0.02,-0.03,0.01
19:59:38:394,-0.02,-0.03,0.01
19:59:38:394,-0.02,-0.03,0.01
19:59:38:395,-0.02,-0.03,0.01
19:59:38:396,-0.02,-0.03,0.01
19:59:38:411,-0.02,-0.03,0.01
19:59:38:412,-0.02,-0.02,0.01
19:59:38:413,-0.01,-0.02,0.01
19:59:38:413,-0.01,-0.02,0.01
19:59:38:414,-0.01,-0.01,0.01
19:59:38:433,-0.01,-0.01,0.01
19:59:38:434,-0.01,-0.01,0.01
19:59:38:435,-0.01,-0.01,0.01
19:59:38:435,-0.01,-0.01,0.01
19:59:38:456,-0.01,-0.01,0.01
19:59:38:457,-0.02,-0.01,0.00
19:59:38:458,-0.01,-0.01,0.00
19:59:38:459,-0.01,-0.02,0.01
19:59:38:460,-0.01,-0.02,0.01
19:59:38:506,-0.01,-0.02,0.01
19:59:38:507,-0.01,-0.02,0.01
19:59:38:508,-0.01,-0.02,0.00
19:59:38:509,-0.01,-0.01,0.01
19:59:38:510,-0.01,-0.01,0.01
19:59:38:511,-0.01,-0.00,0.00
19:59:38:513,-0.00,0.00,0.00
19:59:38:514,-0.00,0.01,0.00
19:59:38:515,-0.00,0.01,0.00
19:59:38:524,-0.00,0.01,0.00
19:59:38:526,-0.00,0.01,-0.00
19:59:38:526,-0.00,0.01,-0.00
19:59:38:527,-0.01,0.01,-0.00
19:59:38:547,-0.01,0.01,-0.00
19:59:38:549,-0.00,0.00,-0.00
19:59:38:550,-0.00,0.00,-0.00
19:59:38:551,-0.01,-0.00,-0.00
19:59:38:552,-0.00,-0.01,-0.00
19:59:38:569,-0.01,-0.01,-0.00
19:59:38:570,-0.01,-0.01,-0.00
19:59:38:571,-0.01,-0.01,-0.00
19:59:38:572,-0.00,-0.01,-0.00
19:59:38:593,-0.00,-0.01,-0.00
19:59:38:594,-0.00,-0.00,-0.00
19:59:38:594,-0.00,-0.00,-0.00
19:59:38:595,-0.00,0.00,-0.01
19:59:38:596,-0.00,0.01,-0.01
19:59:38:634,-0.00,0.01,-0.01
19:59:38:636,-0.00,0.01,-0.01
19:59:38:636,0.00,0.01,-0.01
19:59:38:637,-0.00,0.01,-0.01
19:59:38:638,-0.00,0.02,-0.01
19:59:38:638,-0.00,0.02,-0.01
19:59:38:639,-0.00,0.02,-0.01
19:59:38:639,-0.00,0.02,-0.01
19:59:38:640,-0.00,0.02,-0.00
19:59:38:659,-0.00,0.02,-0.00
19:59:38:659,-0.00,0.01,-0.00
19:59:38:660,-0.00,0.01,-0.00
19:59:38:660,-0.00,0.01,-0.00
19:59:38:693,-0.00,0.01,-0.00
19:59:38:694,-0.00,0.01,-0.00
19:59:38:695,-0.01,0.01,-0.00
19:59:38:695,-0.01,0.01,-0.00
19:59:38:696,-0.00,0.01,0.00
19:59:38:703,-0.01,0.00,0.00
19:59:38:704,-0.01,0.00,0.00
19:59:38:705,-0.01,0.00,0.00
19:59:38:710,-0.01,0.00,0.00
19:59:38:738,-0.01,0.01,0.00
19:59:38:739,-0.01,0.01,0.00
19:59:38:739,-0.01,0.01,0.00
19:59:38:740,-0.01,0.00,0.00
19:59:38:741,-0.01,0.00,0.00
19:59:38:741,-0.01,0.00,0.00
