Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,
0.611111,0.721374,,,,,,0.944048,,,,,,-1.162011,,,,,,-0.891206,,,,,,1.193423,,,,,,-1.188623,,,,,,0.000000,,,,,,0.081020,,,,,,0.552473,,,,,,
0.666667,0.345915,,,,,,0.566233,,,,,,-1.110292,,,,,,-0.905653,,,,,,1.072563,,,,,,-1.203797,,,,,,0.000000,,,,,,-0.318314,,,,,,0.798092,,,,,,
0.722222,-0.095578,,,,,,0.153666,,,,,,-1.085517,,,,,,-0.882537,,,,,,0.926407,,,,,,-1.044473,,,,,,0.000000,,,,,,-0.716583,,,,,,1.061555,,,,,,
0.833333,-0.333829,,,,,,-0.060613,,,,,,-1.014438,,,,,,-0.922990,,,,,,0.850518,,,,,,-1.052059,,,,,,0.000000,,,,,,-0.717170,,,,,,1.033625,,,,,,
0.888889,-0.801341,,,,,,-0.467175,,,,,,-0.988183,,,,,,-0.975001,,,,,,0.788683,,,,,,-1.067233,,,,,,0.000000,,,,,,-1.116270,,,,,,1.232219,,,,,,
0.944444,-0.990028,,,,,,-0.671647,,,,,,-0.921110,,,,,,-0.951885,,,,,,0.639716,,,,,,-0.907909,,,,,,0.000000,,,,,,-1.114300,,,,,,1.331345,,,,,,
1.000000,-1.334356,,,,,,-0.914165,,,,,,-0.825318,,,,,,-0.925880,,,,,,0.496371,,,,,,-0.740997,,,,,,0.000000,,,,,,-1.111870,,,,,,1.416721,,,,,,
0.000000,,-1.278916,,,,,,-1.197385,,,,,,-0.057914,,,,,,-0.312518,,,,,,0.006320,,,,,,-1.183271,,,,,,0.000000,,,,,,-1.234869,,,,,,1.324042,,,,,
0.025000,,-1.292641,,,,,,-1.173451,,,,,,0.430249,,,,,,-0.313069,,,,,,0.000083,,,,,,-1.165375,,,,,,0.000000,,,,,,-1.238555,,,,,,1.145311,,,,,
0.050000,,-1.170458,,,,,,-1.105502,,,,,,0.667607,,,,,,-0.011177,,,,,,-0.252721,,,,,,-0.560892,,,,,,0.000000,,,,,,-1.244093,,,,,,0.795942,,,,,
0.075000,,-1.028165,,,,,,-1.028750,,,,,,0.931544,,,,,,0.288511,,,,,,-0.512177,,,,,,0.035637,,,,,,0.000000,,,,,,-0.975218,,,,,,0.385367,,,,,
0.100000,,-0.821028,,,,,,-0.894442,,,,,,1.205678,,,,,,0.588199,,,,,,-0.761655,,,,,,0.632166,,,,,,0.000000,,,,,,-0.717104,,,,,,-0.062935,,,,,
0.150000,,-0.646942,,,,,,-0.804609,,,,,,1.489714,,,,,,0.892295,,,,,,-0.987848,,,,,,1.236649,,,,,,0.000000,,,,,,-0.449755,,,,,,-0.480211,,,,,
0.175000,,-0.420554,,,,,,-0.649973,,,,,,1.692584,,,,,,1.203001,,,,,,-1.190756,,,,,,1.833178,,,,,,0.000000,,,,,,-0.196360,,,,,,-0.952307,,,,,
0.200000,,-0.234025,,,,,,-0.549544,,,,,,1.931813,,,,,,1.310977,,,,,,-1.230672,,,,,,1.236649,,,,,,0.000000,,,,,,0.070487,,,,,,-1.362658,,,,,
0.225000,,0.035839,,,,,,-0.363441,,,,,,2.126601,,,,,,1.615072,,,,,,-1.486803,,,,,,1.849086,,,,,,0.000000,,,,,,0.321114,,,,,,-1.695217,,,,,
0.250000,,0.503740,,,,,,-0.071606,,,,,,2.000573,,,,,,2.218580,,,,,,-1.849792,,,,,,2.762770,,,,,,0.000000,,,,,,0.802824,,,,,,-2.194076,,,,,
0.275000,,0.686793,,,,,,0.134548,,,,,,1.732770,,,,,,2.273945,,,,,,-1.742933,,,,,,2.580828,,,,,,0.000000,,,,,,1.083530,,,,,,-1.866869,,,,,
0.300000,,0.793313,,,,,,0.342219,,,,,,1.358996,,,,,,2.005107,,,,,,-1.387012,,,,,,1.880901,,,,,,0.000000,,,,,,1.065848,,,,,,-1.597252,,,,,
0.325000,,0.862964,,,,,,0.492711,,,,,,0.995168,,,,,,1.709826,,,,,,-1.167472,,,,,,1.324140,,,,,,0.000000,,,,,,1.059660,,,,,,-1.298891,,,,,
0.350000,,0.988696,,,,,,0.686060,,,,,,0.557862,,,,,,1.401324,,,,,,-0.901362,,,,,,0.719657,,,,,,0.000000,,,,,,1.043541,,,,,,-1.093152,,,,,
0.400000,,1.030092,,,,,,0.814482,,,,,,0.227843,,,,,,1.114857,,,,,,-0.575378,,,,,,0.011776,,,,,,0.000000,,,,,,1.042077,,,,,,-0.790358,,,,,
0.425000,,1.147526,,,,,,0.998465,,,,,,-0.173134,,,,,,0.989253,,,,,,-0.555420,,,,,,0.592398,,,,,,0.000000,,,,,,1.026567,,,,,,-0.578910,,,,,
0.450000,,1.179032,,,,,,1.105261,,,,,,-0.479606,,,,,,0.707193,,,,,,-0.162909,,,,,,-0.131391,,,,,,0.000000,,,,,,1.026516,,,,,,-0.548145,,,,,
0.475000,,1.201515,,,,,,1.205145,,,,,,-0.745022,,,,,,0.398691,,,,,,0.073263,,,,,,-0.704059,,,,,,0.000000,,,,,,1.026368,,,,,,-0.484138,,,,,
0.500000,,1.216311,,,,,,1.370529,,,,,,-1.175960,,,,,,-0.188566,,,,,,0.582613,,,,,,-1.711199,,,,,,0.000000,,,,,,1.027607,,,,,,-0.413725,,,,,
0.517241,,1.208868,,,,,,1.363960,,,,,,-1.106271,,,,,,-0.381380,,,,,,0.908181,,,,,,-0.863134,,,,,,0.000000,,,,,,1.026482,,,,,,-0.535782,,,,,
0.534483,,1.191346,,,,,,1.364744,,,,,,-1.153833,,,,,,-0.443081,,,,,,1.134374,,,,,,-0.751781,,,,,,0.000000,,,,,,1.026509,,,,,,-0.568606,,,,,
0.551724,,1.134975,,,,,,1.369254,,,,,,-1.155324,,,,,,-0.506985,,,,,,1.284061,,,,,,-0.632476,,,,,,0.000000,,,,,,1.026238,,,,,,-0.485334,,,,,
0.568966,,1.072696,,,,,,1.336442,,,,,,-1.181737,,,,,,-0.614961,,,,,,1.353914,,,,,,-0.409771,,,,,,0.000000,,,,,,1.032187,,,,,,-0.506190,,,,,
0.603448,,1.025582,,,,,,1.320111,,,,,,-1.170933,,,,,,-0.703104,,,,,,1.580107,,,,,,-0.242743,,,,,,0.000000,,,,,,1.031906,,,,,,-0.423561,,,,,
0.620690,,0.931779,,,,,,1.214796,,,,,,-1.118311,,,,,,-0.837523,,,,,,1.656614,,,,,,0.035637,,,,,,0.000000,,,,,,1.046491,,,,,,-0.438030,,,,,
0.637931,,0.931501,,,,,,1.176548,,,,,,-1.094540,,,,,,-0.969739,,,,,,1.802974,,,,,,0.282202,,,,,,0.000000,,,,,,1.047139,,,,,,-0.371632,,,,,
0.655172,,0.970077,,,,,,1.152150,,,,,,-1.089037,,,,,,-1.260612,,,,,,1.886133,,,,,,0.067452,,,,,,0.000000,,,,,,1.047924,,,,,,-0.383466,,,,,
0.672414,,0.973469,,,,,,1.123938,,,,,,-1.164513,,,,,,-1.351235,,,,,,1.828753,,,,,,-0.395852,,,,,,0.000000,,,,,,1.052772,,,,,,-0.343254,,,,,
0.689655,,0.766468,,,,,,0.855443,,,,,,-1.138018,,,,,,-1.194505,,,,,,1.184270,,,,,,-0.226836,,,,,,0.000000,,,,,,0.547293,,,,,,0.095846,,,,,
0.706897,,0.517692,,,,,,0.575378,,,,,,-0.947290,,,,,,-1.141619,,,,,,0.981361,,,,,,-0.306373,,,,,,0.000000,,,,,,0.295542,,,,,,0.231211,,,,,
0.724138,,0.309140,,,,,,0.331895,,,,,,-0.777184,,,,,,-1.075511,,,,,,0.765147,,,,,,-0.385910,,,,,,0.000000,,,,,,0.038213,,,,,,0.402172,,,,,
0.741379,,0.024981,,,,,,0.069848,,,,,,-0.610984,,,,,,-0.985164,,,,,,0.542281,,,,,,-0.473401,,,,,,0.000000,,,,,,-0.213431,,,,,,0.555594,,,,,
0.775862,,-0.187483,,,,,,-0.108577,,,,,,-0.490360,,,,,,-0.890409,,,,,,0.296130,,,,,,-0.560892,,,,,,0.000000,,,,,,-0.479368,,,,,,0.761473,,,,,
0.793103,,-0.486569,,,,,,-0.358332,,,,,,-0.366313,,,,,,-0.791248,,,,,,0.003410,,,,,,-0.616568,,,,,,0.000000,,,,,,-0.731673,,,,,,0.927911,,,,,
0.810345,,-0.772979,,,,,,-0.613840,,,,,,-0.238878,,,,,,-0.557667,,,,,,-0.249394,,,,,,-0.187067,,,,,,0.000000,,,,,,-0.983426,,,,,,1.063649,,,,,
0.827586,,-1.039942,,,,,,-0.886687,,,,,,-0.091657,,,,,,-0.434266,,,,,,-0.468935,,,,,,-0.362049,,,,,,0.000000,,,,,,-1.235846,,,,,,1.228269,,,,,
0.844828,,-1.348611,,,,,,-1.158375,,,,,,0.165007,,,,,,-0.461260,,,,,,-0.341701,,,,,,-0.547967,,,,,,0.000000,,,,,,-1.236203,,,,,,1.141162,,,,,
0.862069,,-1.317432,,,,,,-1.165288,,,,,,0.089964,,,,,,-0.482745,,,,,,-0.442324,,,,,,-0.362049,,,,,,0.000000,,,,,,-1.235742,,,,,,1.145170,,,,,
0.879310,,-1.300445,,,,,,-1.171450,,,,,,0.046140,,,,,,-0.460709,,,,,,-0.395754,,,,,,-0.385910,,,,,,0.000000,,,,,,-1.235276,,,,,,1.168870,,,,,
0.896552,,-1.271634,,,,,,-1.176580,,,,,,0.033955,,,,,,-0.440877,,,,,,-0.365817,,,,,,-0.457494,,,,,,0.000000,,,,,,-1.234879,,,,,,1.144104,,,,,
0.913793,,-1.257817,,,,,,-1.180773,,,,,,-0.012248,,,,,,-0.423248,,,,,,-0.332554,,,,,,-0.529077,,,,,,0.000000,,,,,,-1.234905,,,,,,1.225561,,,,,
0.948276,,-1.221325,,,,,,-1.184886,,,,,,-0.013400,,,,,,-0.399009,,,,,,-0.239415,,,,,,-0.632476,,,,,,0.000000,,,,,,-1.234306,,,,,,1.159253,,,,,
0.965517,,-1.209327,,,,,,-1.184522,,,,,,-0.037669,,,,,,-0.374769,,,,,,-0.132972,,,,,,-0.751781,,,,,,0.000000,,,,,,-1.234714,,,,,,1.183747,,,,,
0.982759,,-1.201859,,,,,,-1.188876,,,,,,-0.050543,,,,,,-0.370362,,,,,,-0.119666,,,,,,-0.704059,,,,,,0.000000,,,,,,-1.234281,,,,,,1.206823,,,,,
1.000000,,-1.196241,,,,,,-1.187037,,,,,,-0.043389,,,,,,-0.339512,,,,,,-0.016549,,,,,,-0.839272,,,,,,0.000000,,,,,,-1.234831,,,,,,1.183222,,,,,
0.000000,,,-1.517879,,,,,,-1.571784,,,,,,0.320945,,,,,,0.170873,,,,,,0.028548,,,,,,1.460895,,,,,,0.000000,,,,,,-1.484596,,,,,,1.641607,,,,
0.037037,,,-1.445911,,,,,,-1.559125,,,,,,0.511804,,,,,,0.170873,,,,,,0.033111,,,,,,1.460895,,,,,,0.000000,,,,,,-1.484089,,,,,,1.702124,,,,
0.055556,,,-1.518221,,,,,,-1.566460,,,,,,0.990231,,,,,,0.170873,,,,,,0.037674,,,,,,1.460895,,,,,,0.000000,,,,,,-1.485039,,,,,,1.698126,,,,
0.074074,,,-1.515707,,,,,,-1.552405,,,,,,1.376350,,,,,,0.170873,,,,,,0.042237,,,,,,1.451059,,,,,,0.000000,,,,,,-1.485233,,,,,,1.675648,,,,
0.092593,,,-1.474642,,,,,,-1.459460,,,,,,1.677488,,,,,,0.170873,,,,,,0.042237,,,,,,1.441223,,,,,,0.000000,,,,,,-1.181525,,,,,,1.404096,,,,
0.111111,,,-1.481455,,,,,,-1.339287,,,,,,1.772199,,,,,,0.168572,,,,,,0.041097,,,,,,1.438764,,,,,,0.000000,,,,,,-1.144222,,,,,,1.408676,,,,
0.129630,,,-1.385048,,,,,,-1.154019,,,,,,1.204883,,,,,,0.170873,,,,,,0.023985,,,,,,1.411716,,,,,,0.000000,,,,,,-1.182811,,,,,,1.461745,,,,
0.148148,,,-1.098291,,,,,,-0.897247,,,,,,1.017212,,,,,,0.325508,,,,,,-0.094659,,,,,,1.047797,,,,,,0.000000,,,,,,-0.895964,,,,,,1.133360,,,,
0.166667,,,-0.813581,,,,,,-0.652596,,,,,,0.855750,,,,,,0.419394,,,,,,-0.185923,,,,,,0.398644,,,,,,0.000000,,,,,,-0.606770,,,,,,0.706100,,,,
0.185185,,,-0.591003,,,,,,-0.405854,,,,,,0.551127,,,,,,0.609007,,,,,,-0.409519,,,,,,0.251109,,,,,,0.000000,,,,,,-0.318443,,,,,,0.183323,,,,
0.222222,,,-0.223309,,,,,,-0.115998,,,,,,-0.108737,,,,,,0.796779,,,,,,-0.610300,,,,,,0.103574,,,,,,0.000000,,,,,,-0.032426,,,,,,-0.109938,,,,
0.240741,,,0.079561,,,,,,0.133054,,,,,,-0.665950,,,,,,0.975346,,,,,,-0.820207,,,,,,-0.142317,,,,,,0.000000,,,,,,0.255961,,,,,,-0.490664,,,,
0.259259,,,0.350258,,,,,,0.306091,,,,,,-1.186577,,,,,,1.153914,,,,,,-1.025551,,,,,,-0.417715,,,,,,0.000000,,,,,,0.239855,,,,,,-0.561880,,,,
0.277778,,,0.686270,,,,,,0.486282,,,,,,-1.391877,,,,,,1.328799,,,,,,-1.208079,,,,,,-0.702949,,,,,,0.000000,,,,,,0.527310,,,,,,-0.870191,,,,
0.296296,,,1.169871,,,,,,0.841302,,,,,,-1.228688,,,,,,1.659701,,,,,,-1.504117,,,,,,-1.294318,,,,,,0.000000,,,,,,1.103432,,,,,,-1.684048,,,,
0.314815,,,1.119046,,,,,,0.932470,,,,,,-1.237775,,,,,,1.665684,,,,,,-1.454492,,,,,,-1.312760,,,,,,0.000000,,,,,,1.102857,,,,,,-1.423155,,,,
0.333333,,,1.120281,,,,,,1.002546,,,,,,-1.290320,,,,,,1.569957,,,,,,-1.440802,,,,,,-0.830813,,,,,,0.000000,,,,,,1.099913,,,,,,-1.173280,,,,
0.351852,,,1.134364,,,,,,1.054014,,,,,,-1.346037,,,,,,1.378504,,,,,,-1.317596,,,,,,-0.624264,,,,,,0.000000,,,,,,1.097702,,,,,,-0.970351,,,,
0.370370,,,1.139028,,,,,,1.090395,,,,,,-1.337374,,,,,,1.164959,,,,,,-1.171574,,,,,,-0.506236,,,,,,0.000000,,,,,,1.098033,,,,,,-0.891469,,,,
0.407407,,,1.128858,,,,,,1.139508,,,,,,-1.311426,,,,,,0.955096,,,,,,-1.007298,,,,,,-0.270181,,,,,,0.000000,,,,,,1.096308,,,,,,-0.700009,,,,
0.425926,,,1.116586,,,,,,1.182258,,,,,,-1.164651,,,,,,0.743393,,,,,,-0.838460,,,,,,-0.014454,,,,,,0.000000,,,,,,1.094796,,,,,,-0.696624,,,,
0.444444,,,1.055638,,,,,,1.221323,,,,,,-0.982414,,,,,,0.539053,,,,,,-0.706127,,,,,,0.241273,,,,,,0.000000,,,,,,1.094596,,,,,,-0.591224,,,,
0.462963,,,1.048312,,,,,,1.235393,,,,,,-0.986943,,,,,,0.343917,,,,,,-0.623990,,,,,,0.506836,,,,,,0.000000,,,,,,1.093481,,,,,,-0.386898,,,,
0.481481,,,1.108207,,,,,,1.245170,,,,,,-0.943622,,,,,,-0.028175,,,,,,-0.533866,,,,,,1.106811,,,,,,0.000000,,,,,,1.091787,,,,,,-0.550080,,,,
0.500000,,,1.110287,,,,,,1.248324,,,,,,-0.995948,,,,,,-0.020581,,,,,,-0.646806,,,,,,1.047797,,,,,,0.000000,,,,,,1.091360,,,,,,-0.567129,,,,
0.527778,,,1.047168,,,,,,1.204878,,,,,,-0.914133,,,,,,-0.254375,,,,,,-0.350198,,,,,,0.772399,,,,,,0.000000,,,,,,1.094308,,,,,,-0.638505,,,,
0.555556,,,0.917551,,,,,,1.111470,,,,,,-0.760077,,,,,,-0.473443,,,,,,-0.108348,,,,,,0.585521,,,,,,0.000000,,,,,,1.106372,,,,,,-0.733029,,,,
0.583333,,,0.854548,,,,,,0.936779,,,,,,-0.425446,,,,,,-0.698033,,,,,,0.133501,,,,,,0.359301,,,,,,0.000000,,,,,,1.124517,,,,,,-0.904752,,,,
0.638889,,,0.602563,,,,,,0.697931,,,,,,-0.027634,,,,,,-0.836100,,,,,,0.316029,,,,,,0.074067,,,,,,0.000000,,,,,,0.834789,,,,,,-0.801062,,,,
0.666667,,,0.543108,,,,,,0.485611,,,,,,0.093168,,,,,,-0.924463,,,,,,0.580695,,,,,,0.005218,,,,,,0.000000,,,,,,0.546710,,,,,,-0.800805,,,,
0.694444,,,0.441123,,,,,,0.278754,,,,,,0.134686,,,,,,-1.138008,,,,,,0.927498,,,,,,-0.270181,,,,,,0.000000,,,,,,0.261315,,,,,,-0.726091,,,,
0.722222,,,0.342725,,,,,,0.223306,,,,,,0.339383,,,,,,-1.369961,,,,,,1.310807,,,,,,-0.712785,,,,,,0.000000,,,,,,0.264402,,,,,,-0.641338,,,,
0.750000,,,0.131986,,,,,,0.012324,,,,,,0.890286,,,,,,-1.815459,,,,,,2.017532,,,,,,-1.404969,,,,,,0.000000,,,,,,0.167549,,,,,,-0.791697,,,,
0.777778,,,-0.074835,,,,,,-0.202387,,,,,,1.094035,,,,,,-1.898300,,,,,,2.031792,,,,,,-1.952078,,,,,,0.000000,,,,,,-0.304072,,,,,,-0.274976,,,,
0.805556,,,-0.226601,,,,,,-0.423958,,,,,,1.161373,,,,,,-1.662665,,,,,,1.853827,,,,,,-1.735693,,,,,,0.000000,,,,,,-0.601180,,,,,,0.006286,,,,
0.833333,,,-0.450346,,,,,,-0.563324,,,,,,0.998315,,,,,,-1.415984,,,,,,1.684989,,,,,,-1.509473,,,,,,0.000000,,,,,,-0.905080,,,,,,0.364487,,,,
0.861111,,,-0.505288,,,,,,-0.629487,,,,,,0.684096,,,,,,-1.241098,,,,,,1.552656,,,,,,-1.175061,,,,,,0.000000,,,,,,-0.901784,,,,,,0.598962,,,,
0.916667,,,-0.710530,,,,,,-0.729994,,,,,,0.649559,,,,,,-1.126963,,,,,,1.297117,,,,,,-1.047197,,,,,,0.000000,,,,,,-0.899664,,,,,,0.750174,,,,
0.944444,,,-0.880023,,,,,,-0.833403,,,,,,0.682129,,,,,,-0.889486,,,,,,0.964004,,,,,,-0.732456,,,,,,0.000000,,,,,,-0.901089,,,,,,0.807984,,,,
0.972222,,,-1.075611,,,,,,-1.082754,,,,,,0.697518,,,,,,-0.640965,,,,,,0.708464,,,,,,-0.250509,,,,,,0.000000,,,,,,-1.190816,,,,,,1.067562,,,,
1.000000,,,-1.259059,,,,,,-1.329639,,,,,,0.603093,,,,,,-0.388761,,,,,,0.430109,,,,,,0.280616,,,,,,0.000000,,,,,,-1.482551,,,,,,1.368935,,,,
0.000000,,,,-1.078345,,,,,,-1.236703,,,,,,-0.501940,,,,,,-0.366095,,,,,,0.384066,,,,,,0.063729,,,,,,0.000000,,,,,,-1.138387,,,,,,1.194094,,,
0.019231,,,,-1.007674,,,,,,-1.204811,,,,,,-0.147096,,,,,,0.024191,,,,,,-0.022328,,,,,,0.452915,,,,,,0.000000,,,,,,-1.141071,,,,,,0.957063,,,
0.038462,,,,-0.944400,,,,,,-1.166717,,,,,,0.182363,,,,,,0.282943,,,,,,-0.337974,,,,,,0.810966,,,,,,0.000000,,,,,,-1.144648,,,,,,0.742284,,,
0.057692,,,,-0.807231,,,,,,-1.050850,,,,,,0.526559,,,,,,0.565415,,,,,,-0.618110,,,,,,1.215719,,,,,,0.000000,,,,,,-0.867194,,,,,,0.317077,,,
0.096154,,,,-0.746999,,,,,,-1.007925,,,,,,0.802282,,,,,,0.908263,,,,,,-0.910082,,,,,,1.745012,,,,,,0.000000,,,,,,-0.870275,,,,,,0.178764,,,
0.115385,,,,-0.561318,,,,,,-0.850301,,,,,,1.084455,,,,,,1.087233,,,,,,-1.119198,,,,,,0.873236,,,,,,0.000000,,,,,,-0.600419,,,,,,-0.099135,,,
0.134615,,,,-0.354966,,,,,,-0.681459,,,,,,1.367163,,,,,,1.214453,,,,,,-1.052123,,,,,,0.001459,,,,,,0.000000,,,,,,-0.332233,,,,,,-0.403214,,,
0.153846,,,,-0.291938,,,,,,-0.652867,,,,,,1.704790,,,,,,1.570238,,,,,,-1.379605,,,,,,0.499617,,,,,,0.000000,,,,,,-0.335047,,,,,,-0.600445,,,
0.173077,,,,-0.079590,,,,,,-0.503963,,,,,,2.279543,,,,,,2.223050,,,,,,-2.000540,,,,,,1.093126,,,,,,0.000000,,,,,,-0.240256,,,,,,-1.066864,,,
0.192308,,,,0.132868,,,,,,-0.255077,,,,,,2.117494,,,,,,2.316309,,,,,,-2.137155,,,,,,1.371393,,,,,,0.000000,,,,,,0.202055,,,,,,-0.994622,,,
0.211538,,,,0.363529,,,,,,-0.001357,,,,,,1.678044,,,,,,1.995024,,,,,,-1.880693,,,,,,0.608589,,,,,,0.000000,,,,,,0.475604,,,,,,-0.986277,,,
0.230769,,,,0.477250,,,,,,0.163351,,,,,,1.304795,,,,,,1.714709,,,,,,-1.580830,,,,,,0.001459,,,,,,0.000000,,,,,,0.468185,,,,,,-0.808946,,,
0.250000,,,,0.622680,,,,,,0.394930,,,,,,1.018145,,,,,,1.309329,,,,,,-1.351986,,,,,,-0.932586,,,,,,0.000000,,,,,,0.741779,,,,,,-0.834842,,,
0.288462,,,,0.654056,,,,,,0.507663,,,,,,0.777549,,,,,,1.072139,,,,,,-1.206000,,,,,,-0.527833,,,,,,0.000000,,,,,,0.742458,,,,,,-0.827168,,,
0.307692,,,,0.669382,,,,,,0.612710,,,,,,0.538502,,,,,,0.936294,,,,,,-1.280966,,,,,,0.219403,,,,,,0.000000,,,,,,0.744057,,,,,,-0.840208,,,
0.326923,,,,0.823923,,,,,,0.863845,,,,,,0.190123,,,,,,0.580509,,,,,,-0.945592,,,,,,-0.325457,,,,,,0.000000,,,,,,1.017618,,,,,,-0.773688,,,
0.346154,,,,0.985644,,,,,,1.084817,,,,,,-0.099009,,,,,,0.226880,,,,,,-0.570763,,,,,,-0.745777,,,,,,0.000000,,,,,,1.293198,,,,,,-0.802167,,,
0.365385,,,,1.109113,,,,,,1.301839,,,,,,-0.657178,,,,,,-0.522964,,,,,,0.241039,,,,,,-1.603932,,,,,,0.000000,,,,,,1.294438,,,,,,-0.867492,,,
0.384615,,,,1.155033,,,,,,1.303349,,,,,,-0.709364,,,,,,-0.510565,,,,,,0.384066,,,,,,-0.979289,,,,,,0.000000,,,,,,1.295024,,,,,,-0.843606,,,
0.403846,,,,1.170536,,,,,,1.308402,,,,,,-0.770214,,,,,,-0.504096,,,,,,0.340664,,,,,,-0.714642,,,,,,0.000000,,,,,,1.294925,,,,,,-0.864971,,,
