Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,
0.263158,,,,0.041906,,,,,,,0.064476,,,,,,,0.046750,,,,,,,0.030743,,,,,,,-0.023591,,,,,,,-0.030968,,,,,,,0.000000,,,,,,,0.076786,,,,,,,-0.057658,,,,
0.280702,,,,0.040759,,,,,,,0.067092,,,,,,,0.044090,,,,,,,0.025034,,,,,,,-0.025216,,,,,,,-0.023155,,,,,,,0.000000,,,,,,,0.076415,,,,,,,-0.054175,,,,
0.298246,,,,0.040481,,,,,,,0.068967,,,,,,,0.042261,,,,,,,0.018303,,,,,,,-0.021642,,,,,,,-0.016593,,,,,,,0.000000,,,,,,,0.076184,,,,,,,-0.052020,,,,
0.315789,,,,0.041932,,,,,,,0.068972,,,,,,,0.042861,,,,,,,0.011742,,,,,,,-0.017093,,,,,,,-0.009405,,,,,,,0.000000,,,,,,,0.076172,,,,,,,-0.051565,,,,
0.333333,,,,0.038905,,,,,,,0.073963,,,,,,,0.037182,,,,,,,0.001805,,,,,,,-0.019977,,,,,,,0.010439,,,,,,,0.000000,,,,,,,0.075708,,,,,,,-0.046926,,,,
0.350877,,,,0.034000,,,,,,,0.071998,,,,,,,0.038385,,,,,,,0.001858,,,,,,,-0.016119,,,,,,,0.010595,,,,,,,0.000000,,,,,,,0.076164,,,,,,,-0.047335,,,,
0.368421,,,,0.029487,,,,,,,0.068146,,,,,,,0.041007,,,,,,,-0.009559,,,,,,,-0.016444,,,,,,,0.006220,,,,,,,0.000000,,,,,,,0.076636,,,,,,,-0.048986,,,,
0.385965,,,,0.028915,,,,,,,0.061428,,,,,,,0.046342,,,,,,,-0.021147,,,,,,,-0.016444,,,,,,,0.001845,,,,,,,0.000000,,,,,,,0.064529,,,,,,,-0.051031,,,,
0.403509,,,,0.024152,,,,,,,0.057541,,,,,,,0.050769,,,,,,,-0.032480,,,,,,,-0.016119,,,,,,,-0.001593,,,,,,,0.000000,,,,,,,0.064995,,,,,,,-0.052122,,,,
0.438596,,,,0.020149,,,,,,,0.051028,,,,,,,0.050836,,,,,,,-0.043897,,,,,,,-0.014819,,,,,,,-0.004718,,,,,,,0.000000,,,,,,,0.053214,,,,,,,-0.050349,,,,
0.456140,,,,0.017374,,,,,,,0.047801,,,,,,,0.053597,,,,,,,-0.055485,,,,,,,-0.013844,,,,,,,-0.007530,,,,,,,0.000000,,,,,,,0.053554,,,,,,,-0.052496,,,,
0.473684,,,,0.013003,,,,,,,0.043379,,,,,,,0.057772,,,,,,,-0.066817,,,,,,,-0.017093,,,,,,,-0.012218,,,,,,,0.000000,,,,,,,0.054036,,,,,,,-0.054710,,,,
0.491228,,,,0.009028,,,,,,,0.035804,,,,,,,0.054707,,,,,,,-0.078235,,,,,,,-0.020017,,,,,,,-0.016593,,,,,,,0.000000,,,,,,,0.042397,,,,,,,-0.047407,,,,
0.508772,,,,0.003464,,,,,,,0.024437,,,,,,,0.050098,,,,,,,-0.094051,,,,,,,-0.022901,,,,,,,-0.016280,,,,,,,0.000000,,,,,,,0.024705,,,,,,,-0.035867,,,,
0.526316,,,,-0.000793,,,,,,,0.008993,,,,,,,0.031652,,,,,,,-0.095106,,,,,,,-0.026190,,,,,,,-0.012530,,,,,,,0.000000,,,,,,,0.006810,,,,,,,-0.017861,,,,
0.543860,,,,-0.003445,,,,,,,0.002991,,,,,,,0.018220,,,,,,,-0.086330,,,,,,,-0.026840,,,,,,,-0.006280,,,,,,,0.000000,,,,,,,0.007379,,,,,,,-0.005313,,,,
0.561404,,,,-0.003640,,,,,,,-0.005788,,,,,,,0.006024,,,,,,,-0.076872,,,,,,,-0.030089,,,,,,,-0.000030,,,,,,,0.000000,,,,,,,-0.004625,,,,,,,0.006832,,,,
0.578947,,,,-0.002745,,,,,,,-0.012182,,,,,,,-0.001903,,,,,,,-0.067329,,,,,,,-0.033338,,,,,,,0.005908,,,,,,,0.000000,,,,,,,-0.004326,,,,,,,0.014024,,,,
0.614035,,,,-0.003477,,,,,,,-0.021623,,,,,,,-0.014607,,,,,,,-0.057615,,,,,,,-0.034638,,,,,,,0.010908,,,,,,,0.000000,,,,,,,-0.016203,,,,,,,0.027603,,,,
0.631579,,,,-0.002522,,,,,,,-0.029849,,,,,,,-0.027737,,,,,,,-0.048243,,,,,,,-0.033013,,,,,,,0.016845,,,,,,,0.000000,,,,,,,-0.028212,,,,,,,0.039755,,,,
0.649123,,,,-0.000900,,,,,,,-0.034708,,,,,,,-0.034621,,,,,,,-0.036910,,,,,,,-0.030739,,,,,,,0.021220,,,,,,,0.000000,,,,,,,-0.028119,,,,,,,0.042978,,,,
0.666667,,,,0.000002,,,,,,,-0.039400,,,,,,,-0.041502,,,,,,,-0.031883,,,,,,,-0.030739,,,,,,,0.017783,,,,,,,0.000000,,,,,,,-0.028073,,,,,,,0.045982,,,,
0.000000,,,,,0.002582,,,,,,,-0.039792,,,,,,,-0.052064,,,,,,,0.002572,,,,,,,0.003050,,,,,,,0.011142,,,,,,,0.000000,,,,,,,-0.028070,,,,,,,0.042492,,,
0.016667,,,,,0.000727,,,,,,,-0.038011,,,,,,,-0.045513,,,,,,,0.002710,,,,,,,0.003050,,,,,,,0.010595,,,,,,,0.000000,,,,,,,-0.028439,,,,,,,0.031339,,,
0.033333,,,,,0.003863,,,,,,,-0.034735,,,,,,,-0.035220,,,,,,,0.012168,,,,,,,0.005649,,,,,,,-0.015030,,,,,,,0.000000,,,,,,,-0.028686,,,,,,,0.023915,,,
0.050000,,,,,0.008817,,,,,,,-0.030432,,,,,,,-0.020836,,,,,,,0.021541,,,,,,,0.008898,,,,,,,-0.040656,,,,,,,0.000000,,,,,,,-0.029124,,,,,,,0.011607,,,
0.066667,,,,,0.011281,,,,,,,-0.025528,,,,,,,-0.006223,,,,,,,0.031084,,,,,,,0.013122,,,,,,,-0.066281,,,,,,,0.000000,,,,,,,-0.029713,,,,,,,-0.000133,,,
0.100000,,,,,0.012772,,,,,,,-0.018939,,,,,,,0.001963,,,,,,,0.040627,,,,,,,0.017671,,,,,,,-0.091907,,,,,,,0.000000,,,,,,,-0.030008,,,,,,,-0.010198,,,
0.116667,,,,,0.014312,,,,,,,-0.008520,,,,,,,0.010409,,,,,,,0.050170,,,,,,,0.022219,,,,,,,-0.117532,,,,,,,0.000000,,,,,,,-0.018153,,,,,,,-0.021891,,,
0.133333,,,,,0.018951,,,,,,,-0.005084,,,,,,,0.022867,,,,,,,0.059798,,,,,,,0.026768,,,,,,,-0.142533,,,,,,,0.000000,,,,,,,-0.018376,,,,,,,-0.030036,,,
0.150000,,,,,0.017846,,,,,,,0.002774,,,,,,,0.036830,,,,,,,0.069597,,,,,,,0.032291,,,,,,,-0.167533,,,,,,,0.000000,,,,,,,-0.006759,,,,,,,-0.038258,,,
0.166667,,,,,0.021847,,,,,,,0.015183,,,,,,,0.056295,,,,,,,0.088555,,,,,,,0.037042,,,,,,,-0.218081,,,,,,,0.000000,,,,,,,0.009355,,,,,,,-0.046278,,,
0.183333,,,,,0.023720,,,,,,,0.012949,,,,,,,0.057750,,,,,,,0.088428,,,,,,,0.033915,,,,,,,-0.218159,,,,,,,0.000000,,,,,,,0.004816,,,,,,,-0.047591,,,
0.200000,,,,,0.023181,,,,,,,0.021027,,,,,,,0.053314,,,,,,,0.078799,,,,,,,0.017021,,,,,,,-0.194721,,,,,,,0.000000,,,,,,,0.016800,,,,,,,-0.044957,,,
0.216667,,,,,0.025620,,,,,,,0.028746,,,,,,,0.050507,,,,,,,0.069171,,,,,,,0.000451,,,,,,,-0.171283,,,,,,,0.000000,,,,,,,0.028890,,,,,,,-0.044259,,,
0.233333,,,,,0.027786,,,,,,,0.034836,,,,,,,0.051877,,,,,,,0.059458,,,,,,,-0.014819,,,,,,,-0.147533,,,,,,,0.000000,,,,,,,0.040707,,,,,,,-0.045388,,,
0.266667,,,,,0.030871,,,,,,,0.036795,,,,,,,0.052957,,,,,,,0.049488,,,,,,,-0.026515,,,,,,,-0.122845,,,,,,,0.000000,,,,,,,0.040386,,,,,,,-0.042790,,,
0.283333,,,,,0.030445,,,,,,,0.045655,,,,,,,0.049848,,,,,,,0.039349,,,,,,,-0.037562,,,,,,,-0.098157,,,,,,,0.000000,,,,,,,0.052217,,,,,,,-0.042533,,,
0.300000,,,,,0.036239,,,,,,,0.050211,,,,,,,0.046740,,,,,,,0.029209,,,,,,,-0.058680,,,,,,,-0.074406,,,,,,,0.000000,,,,,,,0.052128,,,,,,,-0.044184,,,
0.316667,,,,,0.037890,,,,,,,0.054307,,,,,,,0.041131,,,,,,,0.019496,,,,,,,-0.074275,,,,,,,-0.050656,,,,,,,0.000000,,,,,,,0.052084,,,,,,,-0.045506,,,
0.333333,,,,,0.038115,,,,,,,0.072299,,,,,,,0.036042,,,,,,,-0.000591,,,,,,,-0.089789,,,,,,,-0.001514,,,,,,,0.000000,,,,,,,0.075769,,,,,,,-0.045486,,,
0.350000,,,,,0.028849,,,,,,,0.069425,,,,,,,0.037377,,,,,,,-0.001805,,,,,,,-0.068102,,,,,,,0.000283,,,,,,,0.000000,,,,,,,0.075794,,,,,,,-0.046775,,,
0.366667,,,,,0.026783,,,,,,,0.065177,,,,,,,0.039914,,,,,,,-0.012967,,,,,,,-0.069077,,,,,,,0.002783,,,,,,,0.000000,,,,,,,0.063535,,,,,,,-0.049284,,,
0.383333,,,,,0.022911,,,,,,,0.061847,,,,,,,0.041028,,,,,,,-0.024044,,,,,,,-0.073300,,,,,,,0.004033,,,,,,,0.000000,,,,,,,0.063896,,,,,,,-0.049435,,,
0.400000,,,,,0.018567,,,,,,,0.058242,,,,,,,0.046709,,,,,,,-0.034269,,,,,,,-0.083372,,,,,,,0.003408,,,,,,,0.000000,,,,,,,0.064299,,,,,,,-0.051231,,,
0.433333,,,,,0.020032,,,,,,,0.049583,,,,,,,0.050018,,,,,,,-0.045090,,,,,,,-0.089870,,,,,,,0.004970,,,,,,,0.000000,,,,,,,0.052502,,,,,,,-0.052004,,,
0.450000,,,,,0.015695,,,,,,,0.043161,,,,,,,0.052224,,,,,,,-0.055059,,,,,,,-0.091495,,,,,,,0.005283,,,,,,,0.000000,,,,,,,0.052953,,,,,,,-0.053407,,,
0.466667,,,,,0.014838,,,,,,,0.036262,,,,,,,0.056574,,,,,,,-0.065199,,,,,,,-0.092469,,,,,,,0.006220,,,,,,,0.000000,,,,,,,0.053423,,,,,,,-0.055227,,,
0.483333,,,,,0.012383,,,,,,,0.028823,,,,,,,0.058200,,,,,,,-0.074827,,,,,,,-0.105465,,,,,,,0.005908,,,,,,,0.000000,,,,,,,0.041755,,,,,,,-0.051143,,,
0.500000,,,,,0.019137,,,,,,,0.021705,,,,,,,0.065302,,,,,,,-0.094531,,,,,,,-0.131457,,,,,,,0.006923,,,,,,,0.000000,,,,,,,0.038030,,,,,,,-0.053721,,,
0.516667,,,,,0.018435,,,,,,,0.015156,,,,,,,0.053942,,,,,,,-0.094424,,,,,,,-0.123334,,,,,,,0.009033,,,,,,,0.000000,,,,,,,0.031412,,,,,,,-0.032040,,,
0.533333,,,,,0.017645,,,,,,,0.006086,,,,,,,0.043401,,,,,,,-0.085989,,,,,,,-0.106440,,,,,,,0.009970,,,,,,,0.000000,,,,,,,0.019515,,,,,,,-0.020831,,,
0.550000,,,,,0.016951,,,,,,,-0.002585,,,,,,,0.029908,,,,,,,-0.078405,,,,,,,-0.085971,,,,,,,0.011845,,,,,,,0.000000,,,,,,,0.007597,,,,,,,-0.009681,,,
0.566667,,,,,0.012017,,,,,,,-0.006432,,,,,,,0.016780,,,,,,,-0.070140,,,,,,,-0.070701,,,,,,,0.011845,,,,,,,0.000000,,,,,,,0.007840,,,,,,,0.000636,,,
0.600000,,,,,0.011268,,,,,,,-0.012341,,,,,,,0.004085,,,,,,,-0.060171,,,,,,,-0.052832,,,,,,,0.012783,,,,,,,0.000000,,,,,,,-0.004145,,,,,,,0.011722,,,
0.616667,,,,,0.010061,,,,,,,-0.017420,,,,,,,-0.006223,,,,,,,-0.052759,,,,,,,-0.036912,,,,,,,0.014658,,,,,,,0.000000,,,,,,,-0.016180,,,,,,,0.023898,,,
0.633333,,,,,0.007695,,,,,,,-0.022381,,,,,,,-0.015393,,,,,,,-0.045005,,,,,,,-0.026840,,,,,,,0.016533,,,,,,,0.000000,,,,,,,-0.016079,,,,,,,0.029240,,,
0.650000,,,,,0.002898,,,,,,,-0.030169,,,,,,,-0.028864,,,,,,,-0.036825,,,,,,,-0.021967,,,,,,,0.017783,,,,,,,0.000000,,,,,,,-0.028144,,,,,,,0.041445,,,
0.666667,,,,,-0.001626,,,,,,,-0.038457,,,,,,,-0.041960,,,,,,,-0.020146,,,,,,,-0.003894,,,,,,,0.016416,,,,,,,0.000000,,,,,,,-0.028129,,,,,,,0.043784,,,
0.000000,,,,,,-0.008301,,,,,,,-0.030731,,,,,,,-0.020378,,,,,,,0.013702,,,,,,,-0.021642,,,,,,,-0.003780,,,,,,,0.000000,,,,,,,-0.028994,,,,,,,0.027196,,
0.017544,,,,,,0.003396,,,,,,,-0.021800,,,,,,,-0.007590,,,,,,,0.026057,,,,,,,-0.003123,,,,,,,-0.020968,,,,,,,0.000000,,,,,,,-0.016990,,,,,,,0.010161,,
0.035088,,,,,,0.008466,,,,,,,-0.011520,,,,,,,0.002443,,,,,,,0.038241,,,,,,,0.018970,,,,,,,-0.036906,,,,,,,0.000000,,,,,,,-0.005288,,,,,,,-0.001910,,
0.052632,,,,,,0.013670,,,,,,,-0.000920,,,,,,,0.009864,,,,,,,0.050085,,,,,,,0.043337,,,,,,,-0.051906,,,,,,,0.000000,,,,,,,0.006363,,,,,,,-0.011944,,
0.087719,,,,,,0.018609,,,,,,,0.009662,,,,,,,0.014248,,,,,,,0.061843,,,,,,,0.069004,,,,,,,-0.065969,,,,,,,0.000000,,,,,,,0.017984,,,,,,,-0.019248,,
0.105263,,,,,,0.027710,,,,,,,0.019045,,,,,,,0.024742,,,,,,,0.061502,,,,,,,0.103118,,,,,,,-0.066594,,,,,,,0.000000,,,,,,,0.029974,,,,,,,-0.037120,,
0.122807,,,,,,0.031300,,,,,,,0.024586,,,,,,,0.022763,,,,,,,0.072324,,,,,,,0.135283,,,,,,,-0.077219,,,,,,,0.000000,,,,,,,0.029446,,,,,,,-0.043244,,
0.140351,,,,,,0.032780,,,,,,,0.029684,,,,,,,0.015934,,,,,,,0.082634,,,,,,,0.170047,,,,,,,-0.086907,,,,,,,0.000000,,,,,,,0.041412,,,,,,,-0.041817,,
0.157895,,,,,,0.050620,,,,,,,0.048740,,,,,,,0.038132,,,,,,,0.106097,,,,,,,0.210293,,,,,,,-0.118939,,,,,,,0.000000,,,,,,,0.063519,,,,,,,-0.071965,,
0.175439,,,,,,0.049827,,,,,,,0.048686,,,,,,,0.038826,,,,,,,0.107002,,,,,,,0.200262,,,,,,,-0.123157,,,,,,,0.000000,,,,,,,0.065061,,,,,,,-0.071289,,
0.192982,,,,,,0.048333,,,,,,,0.051093,,,,,,,0.036654,,,,,,,0.095329,,,,,,,0.180768,,,,,,,-0.104095,,,,,,,0.000000,,,,,,,0.064889,,,,,,,-0.068890,,
0.210526,,,,,,0.049738,,,,,,,0.052564,,,,,,,0.036538,,,,,,,0.083997,,,,,,,0.159000,,,,,,,-0.086282,,,,,,,0.000000,,,,,,,0.064832,,,,,,,-0.067650,,
0.228070,,,,,,0.050678,,,,,,,0.054249,,,,,,,0.038028,,,,,,,0.072750,,,,,,,0.135933,,,,,,,-0.069094,,,,,,,0.000000,,,,,,,0.064795,,,,,,,-0.067747,,
0.263158,,,,,,0.046889,,,,,,,0.057789,,,,,,,0.036830,,,,,,,0.062014,,,,,,,0.111565,,,,,,,-0.050343,,,,,,,0.000000,,,,,,,0.064286,,,,,,,-0.061490,,
0.280702,,,,,,0.044327,,,,,,,0.061453,,,,,,,0.034992,,,,,,,0.051619,,,,,,,0.084274,,,,,,,-0.032218,,,,,,,0.000000,,,,,,,0.076625,,,,,,,-0.056231,,
0.298246,,,,,,0.042986,,,,,,,0.063487,,,,,,,0.033108,,,,,,,0.041564,,,,,,,0.053734,,,,,,,-0.015343,,,,,,,0.000000,,,,,,,0.076630,,,,,,,-0.056717,,
0.315789,,,,,,0.039023,,,,,,,0.065470,,,,,,,0.030499,,,,,,,0.029550,,,,,,,0.042363,,,,,,,0.005908,,,,,,,0.000000,,,,,,,0.076642,,,,,,,-0.055153,,
0.333333,,,,,,0.030686,,,,,,,0.071673,,,,,,,0.023646,,,,,,,0.005831,,,,,,,0.015112,,,,,,,0.049815,,,,,,,0.000000,,,,,,,0.076059,,,,,,,-0.046588,,
0.350877,,,,,,0.037593,,,,,,,0.065485,,,,,,,0.032913,,,,,,,0.006033,,,,,,,0.015396,,,,,,,0.050596,,,,,,,0.000000,,,,,,,0.076036,,,,,,,-0.045947,,
0.368421,,,,,,0.037113,,,,,,,0.057476,,,,,,,0.036742,,,,,,,-0.004191,,,,,,,0.017995,,,,,,,0.047783,,,,,,,0.000000,,,,,,,0.064203,,,,,,,-0.045218,,
0.385965,,,,,,0.037567,,,,,,,0.048994,,,,,,,0.040611,,,,,,,-0.012797,,,,,,,0.008249,,,,,,,0.049346,,,,,,,0.000000,,,,,,,0.052342,,,,,,,-0.045629,,
0.403509,,,,,,0.037976,,,,,,,0.040216,,,,,,,0.045147,,,,,,,-0.025493,,,,,,,0.028067,,,,,,,0.040283,,,,,,,0.000000,,,,,,,0.040501,,,,,,,-0.046443,,
0.438596,,,,,,0.037916,,,,,,,0.029938,,,,,,,0.045732,,,,,,,-0.037933,,,,,,,0.046911,,,,,,,0.030283,,,,,,,0.000000,,,,,,,0.028967,,,,,,,-0.040461,,
0.456140,,,,,,0.037044,,,,,,,0.020994,,,,,,,0.050926,,,,,,,-0.049862,,,,,,,0.060882,,,,,,,0.019970,,,,,,,0.000000,,,,,,,0.017093,,,,,,,-0.040036,,
0.473684,,,,,,0.034625,,,,,,,0.013506,,,,,,,0.053825,,,,,,,-0.061279,,,,,,,0.067380,,,,,,,0.012470,,,,,,,0.000000,,,,,,,0.004870,,,,,,,-0.035972,,
0.491228,,,,,,0.034356,,,,,,,0.004820,,,,,,,0.059991,,,,,,,-0.072271,,,,,,,0.070953,,,,,,,0.004970,,,,,,,0.000000,,,,,,,-0.007064,,,,,,,-0.037286,,
0.508772,,,,,,0.025234,,,,,,,-0.007012,,,,,,,0.059331,,,,,,,-0.094243,,,,,,,0.081634,,,,,,,-0.007843,,,,,,,0.000000,,,,,,,-0.030739,,,,,,,-0.036273,,
0.526316,,,,,,0.029575,,,,,,,-0.009555,,,,,,,0.048055,,,,,,,-0.093913,,,,,,,0.077776,,,,,,,-0.009093,,,,,,,0.000000,,,,,,,-0.030029,,,,,,,-0.021319,,
0.543860,,,,,,0.029955,,,,,,,-0.013988,,,,,,,0.035137,,,,,,,-0.086159,,,,,,,0.084924,,,,,,,-0.013468,,,,,,,0.000000,,,,,,,-0.029591,,,,,,,-0.011086,,
0.561404,,,,,,0.030209,,,,,,,-0.018178,,,,,,,0.022839,,,,,,,-0.074486,,,,,,,0.061856,,,,,,,-0.010343,,,,,,,0.000000,,,,,,,-0.029188,,,,,,,-0.000214,,
0.578947,,,,,,0.032665,,,,,,,-0.020863,,,,,,,0.015373,,,,,,,-0.062983,,,,,,,0.040088,,,,,,,-0.006905,,,,,,,0.000000,,,,,,,-0.029086,,,,,,,0.002994,,
0.614035,,,,,,0.035094,,,,,,,-0.024692,,,,,,,0.003412,,,,,,,-0.051566,,,,,,,0.023194,,,,,,,-0.003155,,,,,,,0.000000,,,,,,,-0.028706,,,,,,,0.011972,,
0.631579,,,,,,0.036604,,,,,,,-0.028479,,,,,,,-0.009189,,,,,,,-0.040915,,,,,,,0.013122,,,,,,,0.001533,,,,,,,0.000000,,,,,,,-0.028324,,,,,,,0.020205,,
0.649123,,,,,,0.039365,,,,,,,-0.032467,,,,,,,-0.022552,,,,,,,-0.030775,,,,,,,0.006299,,,,,,,0.005908,,,,,,,0.000000,,,,,,,-0.027874,,,,,,,0.031078,,
0.666667,,,,,,0.043446,,,,,,,-0.035987,,,,,,,-0.034056,,,,,,,-0.020466,,,,,,,0.001101,,,,,,,0.008720,,,,,,,0.000000,,,,,,,-0.027519,,,,,,,0.039333,,
0.000000,,,,,,,0.033962,,,,,,,-0.039222,,,,,,,-0.040681,,,,,,,0.017025,,,,,,,-0.008646,,,,,,,0.022470,,,,,,,0.000000,,,,,,,-0.027860,,,,,,,0.033629,
0.017544,,,,,,,0.036899,,,,,,,-0.029093,,,,,,,-0.028961,,,,,,,0.027165,,,,,,,-0.016768,,,,,,,0.009658,,,,,,,0.000000,,,,,,,-0.016157,,,,,,,0.021081,
0.035088,,,,,,,0.038753,,,,,,,-0.019270,,,,,,,-0.017768,,,,,,,0.036878,,,,,,,-0.023916,,,,,,,-0.003780,,,,,,,0.000000,,,,,,,-0.004355,,,,,,,0.009131,
0.052632,,,,,,,0.041361,,,,,,,-0.009603,,,,,,,-0.005868,,,,,,,0.040116,,,,,,,-0.014494,,,,,,,-0.016593,,,,,,,0.000000,,,,,,,0.007439,,,,,,,-0.003286,
0.087719,,,,,,,0.043719,,,,,,,-0.001512,,,,,,,-0.001153,,,,,,,0.049659,,,,,,,-0.021317,,,,,,,-0.030343,,,,,,,0.000000,,,,,,,0.019399,,,,,,,-0.011741,
0.105263,,,,,,,0.047459,,,,,,,0.008376,,,,,,,0.010503,,,,,,,0.059969,,,,,,,-0.027815,,,,,,,-0.042843,,,,,,,0.000000,,,,,,,0.031202,,,,,,,-0.025146,
0.122807,,,,,,,0.051389,,,,,,,0.017013,,,,,,,0.015460,,,,,,,0.055708,,,,,,,-0.040486,,,,,,,-0.064094,,,,,,,0.000000,,,,,,,0.043264,,,,,,,-0.030446,
0.140351,,,,,,,0.053617,,,,,,,0.028472,,,,,,,0.024805,,,,,,,0.064059,,,,,,,-0.043735,,,,,,,-0.080344,,,,,,,0.000000,,,,,,,0.054743,,,,,,,-0.042131,
0.157895,,,,,,,0.057992,,,,,,,0.049337,,,,,,,0.047861,,,,,,,0.080887,,,,,,,-0.049583,,,,,,,-0.109446,,,,,,,0.000000,,,,,,,0.078161,,,,,,,-0.070718,
0.175439,,,,,,,0.058764,,,,,,,0.052179,,,,,,,0.043304,,,,,,,0.077521,,,,,,,-0.048608,,,,,,,-0.114720,,,,,,,0.000000,,,,,,,0.077667,,,,,,,-0.068093,
0.192982,,,,,,,0.059562,,,,,,,0.055240,,,,,,,0.042338,,,,,,,0.067808,,,,,,,-0.046984,,,,,,,-0.098782,,,,,,,0.000000,,,,,,,0.077328,,,,,,,-0.066450,
0.210526,,,,,,,0.058480,,,,,,,0.057998,,,,,,,0.039540,,,,,,,0.064570,,,,,,,-0.062254,,,,,,,-0.083157,,,,,,,0.000000,,,,,,,0.076994,,,,,,,-0.064643,
0.228070,,,,,,,0.058803,,,,,,,0.061380,,,,,,,0.037930,,,,,,,0.055112,,,,,,,-0.060305,,,,,,,-0.067844,,,,,,,0.000000,,,,,,,0.076626,,,,,,,-0.062605,
0.263158,,,,,,,0.059795,,,,,,,0.064298,,,,,,,0.036809,,,,,,,0.044802,,,,,,,-0.056406,,,,,,,-0.055031,,,,,,,0.000000,,,,,,,0.076310,,,,,,,-0.060694,
0.280702,,,,,,,0.060085,,,,,,,0.066922,,,,,,,0.035903,,,,,,,0.034492,,,,,,,-0.051207,,,,,,,-0.042218,,,,,,,0.000000,,,,,,,0.076040,,,,,,,-0.058595,
0.298246,,,,,,,0.062361,,,,,,,0.067897,,,,,,,0.038638,,,,,,,0.025972,,,,,,,-0.047309,,,,,,,-0.026280,,,,,,,0.000000,,,,,,,0.076129,,,,,,,-0.060869,
0.315789,,,,,,,0.062760,,,,,,,0.069311,,,,,,,0.039721,,,,,,,0.017621,,,,,,,-0.042435,,,,,,,-0.010343,,,,,,,0.000000,,,,,,,0.076091,,,,,,,-0.060459,
0.333333,,,,,,,0.062582,,,,,,,0.071529,,,,,,,0.042636,,,,,,,0.001997,,,,,,,-0.033501,,,,,,,0.022744,,,,,,,0.000000,,,,,,,0.076125,,,,,,,-0.060386,
0.350877,,,,,,,0.065544,,,,,,,0.066951,,,,,,,0.045962,,,,,,,0.001858,,,,,,,-0.023591,,,,,,,0.020283,,,,,,,0.000000,,,,,,,0.051489,,,,,,,-0.066838,
0.368421,,,,,,,0.065955,,,,,,,0.059747,,,,,,,0.050903,,,,,,,-0.008878,,,,,,,-0.004747,,,,,,,0.010283,,,,,,,0.000000,,,,,,,0.039459,,,,,,,-0.067748,
0.385965,,,,,,,0.065578,,,,,,,0.052003,,,,,,,0.054814,,,,,,,-0.019528,,,,,,,0.012147,,,,,,,0.001845,,,,,,,0.000000,,,,,,,0.027423,,,,,,,-0.068961,
0.403509,,,,,,,0.063072,,,,,,,0.042881,,,,,,,0.055491,,,,,,,-0.030009,,,,,,,0.027092,,,,,,,-0.005655,,,,,,,0.000000,,,,,,,0.015753,,,,,,,-0.064989,
0.438596,,,,,,,0.061337,,,,,,,0.033356,,,,,,,0.054467,,,,,,,-0.040744,,,,,,,0.043662,,,,,,,-0.013468,,,,,,,0.000000,,,,,,,0.004177,,,,,,,-0.058834,
0.456140,,,,,,,0.058268,,,,,,,0.023935,,,,,,,0.055268,,,,,,,-0.051395,,,,,,,0.058607,,,,,,,-0.020968,,,,,,,0.000000,,,,,,,-0.007891,,,,,,,-0.057552,
0.473684,,,,,,,0.056239,,,,,,,0.016949,,,,,,,0.057040,,,,,,,-0.061535,,,,,,,0.067380,,,,,,,-0.026906,,,,,,,0.000000,,,,,,,-0.020079,,,,,,,-0.055573,
0.491228,,,,,,,0.054455,,,,,,,0.006935,,,,,,,0.053878,,,,,,,-0.071674,,,,,,,0.074527,,,,,,,-0.033156,,,,,,,0.000000,,,,,,,-0.031598,,,,,,,-0.047065,
0.508772,,,,,,,0.046324,,,,,,,-0.005516,,,,,,,0.053938,,,,,,,-0.092230,,,,,,,0.088214,,,,,,,-0.046867,,,,,,,0.000000,,,,,,,-0.030787,,,,,,,-0.036782,
0.526316,,,,,,,0.043030,,,,,,,-0.010062,,,,,,,0.040394,,,,,,,-0.091272,,,,,,,0.072578,,,,,,,-0.045656,,,,,,,0.000000,,,,,,,-0.029910,,,,,,,-0.018461,
0.543860,,,,,,,0.042267,,,,,,,-0.014911,,,,,,,0.027177,,,,,,,-0.082069,,,,,,,0.058283,,,,,,,-0.038156,,,,,,,0.000000,,,,,,,-0.029383,,,,,,,-0.007800,
0.561404,,,,,,,0.042325,,,,,,,-0.018501,,,,,,,0.016787,,,,,,,-0.072952,,,,,,,0.044637,,,,,,,-0.030656,,,,,,,0.000000,,,,,,,-0.029165,,,,,,,-0.001800,
0.578947,,,,,,,0.041292,,,,,,,-0.021483,,,,,,,0.008146,,,,,,,-0.063580,,,,,,,0.029367,,,,,,,-0.023155,,,,,,,0.000000,,,,,,,-0.029081,,,,,,,0.002306,
