Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,
0.500000,,,,,1.989684,,,,,,1.692834,,,,,,0.330420,,,,,,0.057144,,,,,,-1.028969,,,,,,0.597898,,,,,,0.000000,,,,,,1.630778,,,,,,-0.711098,,
0.525000,,,,,1.078802,,,,,,1.610089,,,,,,0.369090,,,,,,0.035415,,,,,,-0.596279,,,,,,0.621277,,,,,,0.000000,,,,,,1.631470,,,,,,-0.750147,,
0.550000,,,,,0.875621,,,,,,1.487776,,,,,,0.442601,,,,,,-0.164332,,,,,,-0.615726,,,,,,0.653803,,,,,,0.000000,,,,,,1.290237,,,,,,-0.826122,,
0.575000,,,,,0.495040,,,,,,1.391920,,,,,,0.474899,,,,,,-0.362555,,,,,,-0.699995,,,,,,0.670066,,,,,,0.000000,,,,,,1.300307,,,,,,-0.830711,,
0.600000,,,,,0.067911,,,,,,1.288145,,,,,,0.639515,,,,,,-0.545529,,,,,,-0.900944,,,,,,0.661934,,,,,,0.000000,,,,,,1.311523,,,,,,-0.885094,,
0.650000,,,,,0.211937,,,,,,1.038836,,,,,,0.735407,,,,,,-0.739178,,,,,,-1.030589,,,,,,0.682263,,,,,,0.000000,,,,,,0.983138,,,,,,-0.908495,,
0.675000,,,,,-0.214376,,,,,,0.853975,,,,,,0.799348,,,,,,-0.917578,,,,,,-1.063000,,,,,,0.686329,,,,,,0.000000,,,,,,0.995696,,,,,,-0.951003,,
0.700000,,,,,-0.298639,,,,,,0.655354,,,,,,0.925404,,,,,,-1.099028,,,,,,-1.082447,,,,,,0.698526,,,,,,0.000000,,,,,,1.008791,,,,,,-1.006104,,
0.725000,,,,,-0.539981,,,,,,0.441196,,,,,,0.972522,,,,,,-1.271329,,,,,,-1.341737,,,,,,0.694460,,,,,,0.000000,,,,,,0.684007,,,,,,-0.882424,,
0.750000,,,,,0.124022,,,,,,0.236271,,,,,,1.178341,,,,,,-1.623937,,,,,,-1.860316,,,,,,0.707674,,,,,,0.000000,,,,,,0.580314,,,,,,-0.960514,,
0.775000,,,,,0.055001,,,,,,0.047729,,,,,,0.849130,,,,,,-1.622031,,,,,,-1.698260,,,,,,0.735117,,,,,,0.000000,,,,,,0.396116,,,,,,-0.303889,,
0.800000,,,,,-0.022689,,,,,,-0.213385,,,,,,0.543667,,,,,,-1.471077,,,,,,-1.361184,,,,,,0.747315,,,,,,0.000000,,,,,,0.064968,,,,,,0.035565,,
0.825000,,,,,-0.090937,,,,,,-0.463016,,,,,,0.152640,,,,,,-1.335370,,,,,,-0.952802,,,,,,0.771709,,,,,,0.000000,,,,,,-0.266773,,,,,,0.373220,,
0.850000,,,,,-0.575940,,,,,,-0.573756,,,,,,-0.227797,,,,,,-1.187466,,,,,,-0.648137,,,,,,0.771709,,,,,,0.000000,,,,,,-0.260008,,,,,,0.685689,,
0.900000,,,,,-0.649656,,,,,,-0.743866,,,,,,-0.595677,,,,,,-1.009065,,,,,,-0.291613,,,,,,0.783906,,,,,,0.000000,,,,,,-0.593596,,,,,,1.021399,,
0.925000,,,,,-0.768313,,,,,,-0.890107,,,,,,-0.894384,,,,,,-0.876409,,,,,,0.026017,,,,,,0.808301,,,,,,0.000000,,,,,,-0.928589,,,,,,1.390147,,
0.950000,,,,,-1.000850,,,,,,-1.032934,,,,,,-1.160133,,,,,,-0.737653,,,,,,0.226966,,,,,,0.832695,,,,,,0.000000,,,,,,-0.925788,,,,,,1.551918,,
0.975000,,,,,-1.472426,,,,,,-1.257119,,,,,,-1.550513,,,,,,-0.591273,,,,,,0.324200,,,,,,0.848958,,,,,,0.000000,,,,,,-1.261607,,,,,,1.921559,,
1.000000,,,,,-1.917253,,,,,,-1.495726,,,,,,-1.930028,,,,,,-0.292796,,,,,,0.684775,,,,,,0.831171,,,,,,0.000000,,,,,,-1.261172,,,,,,1.992387,,
0.000000,,,,,,-3.143276,,,,,,-1.433227,,,,,,-1.968395,,,,,,0.106556,,,,,,-1.482415,,,,,,0.351253,,,,,,0.000000,,,,,,-1.233544,,,,,,1.796983,
0.026316,,,,,,-2.266417,,,,,,-1.178530,,,,,,-1.420051,,,,,,0.306260,,,,,,-1.179459,,,,,,-0.000548,,,,,,0.000000,,,,,,-0.945285,,,,,,1.259600,
0.052632,,,,,,-1.886410,,,,,,-0.885364,,,,,,-0.989875,,,,,,0.503209,,,,,,-0.818038,,,,,,-0.326764,,,,,,0.000000,,,,,,-0.664281,,,,,,0.878839,
0.078947,,,,,,-1.496287,,,,,,-0.583068,,,,,,-0.671682,,,,,,0.694650,,,,,,-0.419412,,,,,,-0.633791,,,,,,0.000000,,,,,,-0.384513,,,,,,0.562313,
0.131579,,,,,,-1.126042,,,,,,-0.281304,,,,,,-0.483722,,,,,,0.884713,,,,,,0.000475,,,,,,-0.921629,,,,,,0.000000,,,,,,-0.105449,,,,,,0.331914,
0.157895,,,,,,-0.443842,,,,,,-0.013733,,,,,,-0.033761,,,,,,0.879203,,,,,,0.558551,,,,,,-0.934422,,,,,,0.000000,,,,,,0.182471,,,,,,-0.231864,
0.184211,,,,,,-0.174736,,,,,,0.144290,,,,,,-0.118605,,,,,,1.054117,,,,,,1.084738,,,,,,-1.151899,,,,,,0.000000,,,,,,0.169783,,,,,,-0.425052,
0.210526,,,,,,-0.063765,,,,,,0.289683,,,,,,-0.411409,,,,,,1.220766,,,,,,1.653445,,,,,,-1.350187,,,,,,0.000000,,,,,,0.457127,,,,,,-0.380036,
0.236842,,,,,,1.273512,,,,,,0.833130,,,,,,0.540373,,,,,,1.600031,,,,,,2.311843,,,,,,-2.005818,,,,,,0.000000,,,,,,0.988001,,,,,,-1.331020,
0.263158,,,,,,1.214071,,,,,,0.831569,,,,,,0.570140,,,,,,1.614664,,,,,,2.147742,,,,,,-2.092169,,,,,,0.000000,,,,,,1.025019,,,,,,-1.309721,
0.289474,,,,,,1.102132,,,,,,0.900230,,,,,,0.477010,,,,,,1.425979,,,,,,1.828841,,,,,,-1.701989,,,,,,0.000000,,,,,,1.020895,,,,,,-1.234033,
0.315789,,,,,,1.207418,,,,,,0.942156,,,,,,0.472024,,,,,,1.242802,,,,,,1.472734,,,,,,-1.337395,,,,,,0.000000,,,,,,1.019523,,,,,,-1.194931,
0.342105,,,,,,1.277921,,,,,,0.990232,,,,,,0.535936,,,,,,1.061003,,,,,,1.095368,,,,,,-0.985593,,,,,,0.000000,,,,,,1.018639,,,,,,-1.197971,
0.394737,,,,,,0.993858,,,,,,1.091161,,,,,,0.484548,,,,,,0.887467,,,,,,0.696742,,,,,,-0.601809,,,,,,0.000000,,,,,,1.006417,,,,,,-1.000608,
0.421053,,,,,,0.801816,,,,,,1.195652,,,,,,0.405748,,,,,,0.719440,,,,,,0.250280,,,,,,-0.230818,,,,,,0.000000,,,,,,1.302708,,,,,,-0.834710,
0.447368,,,,,,0.701278,,,,,,1.253681,,,,,,0.324985,,,,,,0.556923,,,,,,-0.249331,,,,,,0.114587,,,,,,0.000000,,,,,,1.302831,,,,,,-0.850051,
0.473684,,,,,,0.404179,,,,,,1.310208,,,,,,0.213118,,,,,,0.362728,,,,,,-0.435357,,,,,,0.549542,,,,,,0.000000,,,,,,1.303111,,,,,,-0.800718,
0.500000,,,,,,-0.220714,,,,,,1.487107,,,,,,-0.080741,,,,,,-0.020669,,,,,,-0.881154,,,,,,1.448235,,,,,,0.000000,,,,,,1.289129,,,,,,-0.530507,
0.526316,,,,,,0.297024,,,,,,1.310659,,,,,,0.316609,,,,,,-0.017398,,,,,,-0.876503,,,,,,1.464226,,,,,,0.000000,,,,,,1.288554,,,,,,-0.510306,
0.552632,,,,,,0.261048,,,,,,1.082251,,,,,,0.480778,,,,,,-0.182670,,,,,,-0.833983,,,,,,1.406658,,,,,,0.000000,,,,,,1.004417,,,,,,-0.487293,
0.578947,,,,,,0.295105,,,,,,0.840348,,,,,,0.646679,,,,,,-0.321774,,,,,,-0.993434,,,,,,1.438640,,,,,,0.000000,,,,,,0.719586,,,,,,-0.500258,
0.605263,,,,,,0.325753,,,,,,0.590016,,,,,,0.841166,,,,,,-0.526987,,,,,,-0.669218,,,,,,1.253145,,,,,,0.000000,,,,,,0.435265,,,,,,-0.525937,
0.657895,,,,,,0.321258,,,,,,0.296922,,,,,,0.866234,,,,,,-0.728068,,,,,,-0.360947,,,,,,1.048460,,,,,,0.000000,,,,,,0.158275,,,,,,-0.337246,
0.684211,,,,,,0.255872,,,,,,0.041872,,,,,,1.088966,,,,,,-0.920886,,,,,,-0.132401,,,,,,0.837379,,,,,,0.000000,,,,,,-0.126859,,,,,,-0.323830,
0.710526,,,,,,0.074565,,,,,,-0.171676,,,,,,1.213244,,,,,,-1.105439,,,,,,-0.026101,,,,,,0.683866,,,,,,0.000000,,,,,,-0.420355,,,,,,-0.195645,
0.736842,,,,,,0.054348,,,,,,-0.419392,,,,,,1.477662,,,,,,-1.283107,,,,,,0.032365,,,,,,0.530352,,,,,,0.000000,,,,,,-0.706934,,,,,,-0.237084,
0.763158,,,,,,-0.629422,,,,,,-0.756823,,,,,,1.449366,,,,,,-1.638270,,,,,,0.207096,,,,,,0.268100,,,,,,0.000000,,,,,,-1.275456,,,,,,-0.205127,
0.789474,,,,,,-0.304028,,,,,,-0.829328,,,,,,0.965859,,,,,,-1.632933,,,,,,0.143980,,,,,,0.242515,,,,,,0.000000,,,,,,-1.258390,,,,,,0.266591,
0.815789,,,,,,-0.275537,,,,,,-0.955761,,,,,,0.411969,,,,,,-1.507602,,,,,,0.260910,,,,,,0.152965,,,,,,0.000000,,,,,,-1.247874,,,,,,0.589374,
0.842105,,,,,,-0.256509,,,,,,-1.075246,,,,,,-0.115330,,,,,,-1.318916,,,,,,-0.116456,,,,,,0.216929,,,,,,0.000000,,,,,,-1.238216,,,,,,0.932327,
0.868421,,,,,,-0.072407,,,,,,-1.151821,,,,,,-0.435453,,,,,,-1.132985,,,,,,-0.472562,,,,,,0.287289,,,,,,0.000000,,,,,,-1.235746,,,,,,1.033523,
0.921053,,,,,,0.109675,,,,,,-1.261006,,,,,,-0.948306,,,,,,-0.948431,,,,,,-0.748943,,,,,,0.364046,,,,,,0.000000,,,,,,-1.226630,,,,,,1.316747,
0.947368,,,,,,0.222889,,,,,,-1.369015,,,,,,-1.488601,,,,,,-0.776272,,,,,,-0.913709,,,,,,0.459992,,,,,,0.000000,,,,,,-1.217447,,,,,,1.576446,
0.973684,,,,,,0.429874,,,,,,-1.482745,,,,,,-2.061614,,,,,,-0.612378,,,,,,-1.025324,,,,,,0.549542,,,,,,0.000000,,,,,,-1.206647,,,,,,1.919447,
1.000000,,,,,,0.735798,,,,,,-1.583127,,,,,,-2.554869,,,,,,-0.445728,,,,,,-1.110364,,,,,,0.607109,,,,,,0.000000,,,,,,-1.198124,,,,,,2.179844,
