Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,aclx 8,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,acly 8,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,aclz 8,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyrx 8,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyry 8,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,gyrz 8,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magr 8,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magphi 8,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,magtheta 8,
1.300000,0.609237,,,,,,,,0.558173,,,,,,,,1.254996,,,,,,,,1.729275,,,,,,,,-1.133983,,,,,,,,-1.766409,,,,,,,,0.000000,,,,,,,,0.413154,,,,,,,,-1.156668,,,,,,,,
1.400000,0.679345,,,,,,,,0.790160,,,,,,,,1.197379,,,,,,,,1.531171,,,,,,,,-0.955290,,,,,,,,-1.688282,,,,,,,,0.000000,,,,,,,,0.709625,,,,,,,,-1.203229,,,,,,,,
1.600000,0.714612,,,,,,,,0.957092,,,,,,,,1.065478,,,,,,,,1.343719,,,,,,,,-0.825331,,,,,,,,-1.563280,,,,,,,,0.000000,,,,,,,,0.698348,,,,,,,,-1.152911,,,,,,,,
1.700000,0.857040,,,,,,,,1.090317,,,,,,,,1.087938,,,,,,,,1.152006,,,,,,,,-0.687251,,,,,,,,-1.407027,,,,,,,,0.000000,,,,,,,,0.995005,,,,,,,,-1.190552,,,,,,,,
1.800000,0.871686,,,,,,,,1.313173,,,,,,,,1.005698,,,,,,,,0.960293,,,,,,,,-0.516680,,,,,,,,-1.250774,,,,,,,,0.000000,,,,,,,,1.292764,,,,,,,,-1.204256,,,,,,,,
1.900000,0.893165,,,,,,,,1.431697,,,,,,,,0.907847,,,,,,,,0.772840,,,,,,,,-0.354232,,,,,,,,-1.102334,,,,,,,,0.000000,,,,,,,,1.292110,,,,,,,,-1.215878,,,,,,,,
2.000000,0.990586,,,,,,,,1.860734,,,,,,,,0.724832,,,,,,,,0.385420,,,,,,,,0.094530,,,,,,,,-0.776155,,,,,,,,0.000000,,,,,,,,1.887594,,,,,,,,-1.275907,,,,,,,,
2.100000,1.054240,,,,,,,,1.856861,,,,,,,,0.686014,,,,,,,,0.365982,,,,,,,,0.319927,,,,,,,,-0.657012,,,,,,,,0.000000,,,,,,,,1.887838,,,,,,,,-1.309142,,,,,,,,
2.200000,1.111399,,,,,,,,1.849484,,,,,,,,0.652153,,,,,,,,0.255215,,,,,,,,0.449885,,,,,,,,-0.532010,,,,,,,,0.000000,,,,,,,,1.886828,,,,,,,,-1.299844,,,,,,,,
2.300000,1.118572,,,,,,,,1.844539,,,,,,,,0.612885,,,,,,,,0.155098,,,,,,,,0.328049,,,,,,,,-0.375757,,,,,,,,0.000000,,,,,,,,1.885518,,,,,,,,-1.291535,,,,,,,,
2.400000,1.032927,,,,,,,,1.778179,,,,,,,,0.624670,,,,,,,,0.052851,,,,,,,,0.214336,,,,,,,,-0.235129,,,,,,,,0.000000,,,,,,,,1.892697,,,,,,,,-1.292060,,,,,,,,
2.600000,1.018960,,,,,,,,1.776358,,,,,,,,0.582222,,,,,,,,-0.045136,,,,,,,,0.116867,,,,,,,,-0.125752,,,,,,,,0.000000,,,,,,,,1.892212,,,,,,,,-1.274644,,,,,,,,
2.700000,0.994794,,,,,,,,1.770230,,,,,,,,0.564401,,,,,,,,-0.145253,,,,,,,,0.027520,,,,,,,,-0.024188,,,,,,,,0.000000,,,,,,,,1.891659,,,,,,,,-1.263529,,,,,,,,
2.800000,0.941934,,,,,,,,1.704960,,,,,,,,0.575494,,,,,,,,-0.249630,,,,,,,,0.011276,,,,,,,,0.077377,,,,,,,,0.000000,,,,,,,,1.585755,,,,,,,,-1.288375,,,,,,,,
2.900000,0.927089,,,,,,,,1.697673,,,,,,,,0.554583,,,,,,,,-0.347616,,,,,,,,-0.045581,,,,,,,,0.155503,,,,,,,,0.000000,,,,,,,,1.586615,,,,,,,,-1.245355,,,,,,,,
3.000000,0.775671,,,,,,,,1.563960,,,,,,,,0.519725,,,,,,,,-0.565956,,,,,,,,-0.015122,,,,,,,,0.401602,,,,,,,,0.000000,,,,,,,,1.212944,,,,,,,,-1.149703,,,,,,,,
3.100000,0.200917,,,,,,,,1.108317,,,,,,,,0.627435,,,,,,,,-0.620275,,,,,,,,0.238703,,,,,,,,0.546136,,,,,,,,0.000000,,,,,,,,0.698645,,,,,,,,-0.882092,,,,,,,,
3.200000,-0.037665,,,,,,,,0.844658,,,,,,,,0.647060,,,,,,,,-0.709741,,,,,,,,0.246825,,,,,,,,0.577387,,,,,,,,0.000000,,,,,,,,0.406463,,,,,,,,-0.716038,,,,,,,,
3.300000,-0.174003,,,,,,,,0.624298,,,,,,,,0.572785,,,,,,,,-0.752344,,,,,,,,0.206213,,,,,,,,0.616450,,,,,,,,0.000000,,,,,,,,0.110444,,,,,,,,-0.487588,,,,,,,,
3.400000,-0.327542,,,,,,,,0.337103,,,,,,,,0.492433,,,,,,,,-0.754474,,,,,,,,0.214336,,,,,,,,0.663326,,,,,,,,0.000000,,,,,,,,-0.181480,,,,,,,,-0.324540,,,,,,,,
3.600000,-0.492427,,,,,,,,0.068183,,,,,,,,0.494816,,,,,,,,-0.737433,,,,,,,,0.254948,,,,,,,,0.694576,,,,,,,,0.000000,,,,,,,,-0.473122,,,,,,,,-0.162161,,,,,,,,
3.700000,-0.631306,,,,,,,,-0.149100,,,,,,,,0.398504,,,,,,,,-0.899324,,,,,,,,0.214336,,,,,,,,0.686764,,,,,,,,0.000000,,,,,,,,-0.455995,,,,,,,,0.137943,,,,,,,,
3.800000,-0.824953,,,,,,,,-0.422941,,,,,,,,0.400343,,,,,,,,-1.061215,,,,,,,,-0.021214,,,,,,,,0.678951,,,,,,,,0.000000,,,,,,,,-0.748351,,,,,,,,0.306132,,,,,,,,
3.900000,-0.962967,,,,,,,,-0.617881,,,,,,,,0.279217,,,,,,,,-1.140030,,,,,,,,-0.451701,,,,,,,,0.655513,,,,,,,,0.000000,,,,,,,,-0.741179,,,,,,,,0.461962,,,,,,,,
4.000000,-0.814335,,,,,,,,-0.718650,,,,,,,,-0.089806,,,,,,,,-1.251331,,,,,,,,-1.111646,,,,,,,,0.603754,,,,,,,,0.000000,,,,,,,,-0.732082,,,,,,,,0.651648,,,,,,,,
4.100000,-0.768735,,,,,,,,-0.758748,,,,,,,,-0.203288,,,,,,,,-1.265709,,,,,,,,-1.142105,,,,,,,,0.624262,,,,,,,,0.000000,,,,,,,,-0.726482,,,,,,,,0.824568,,,,,,,,
4.200000,-0.760097,,,,,,,,-0.781686,,,,,,,,-0.350194,,,,,,,,-1.159202,,,,,,,,-0.971535,,,,,,,,0.561761,,,,,,,,0.000000,,,,,,,,-0.725593,,,,,,,,0.845477,,,,,,,,
4.300000,-0.808009,,,,,,,,-0.793203,,,,,,,,-0.453840,,,,,,,,-1.093167,,,,,,,,-0.890311,,,,,,,,0.507073,,,,,,,,0.000000,,,,,,,,-0.723251,,,,,,,,0.928982,,,,,,,,
4.400000,-0.801163,,,,,,,,-0.822636,,,,,,,,-0.645336,,,,,,,,-1.046304,,,,,,,,-0.857821,,,,,,,,0.468009,,,,,,,,0.000000,,,,,,,,-0.721762,,,,,,,,1.001893,,,,,,,,
4.600000,-0.819739,,,,,,,,-0.838473,,,,,,,,-0.773633,,,,,,,,-0.811988,,,,,,,,-0.792842,,,,,,,,0.507073,,,,,,,,0.000000,,,,,,,,-0.723207,,,,,,,,1.011075,,,,,,,,
4.700000,-0.825232,,,,,,,,-0.861141,,,,,,,,-0.955612,,,,,,,,-0.577672,,,,,,,,-0.581660,,,,,,,,0.546136,,,,,,,,0.000000,,,,,,,,-0.720729,,,,,,,,1.082798,,,,,,,,
4.800000,-0.837180,,,,,,,,-0.868088,,,,,,,,-0.999083,,,,,,,,-0.405130,,,,,,,,-0.378600,,,,,,,,0.491447,,,,,,,,0.000000,,,,,,,,-0.719018,,,,,,,,1.151658,,,,,,,,
4.900000,-0.845708,,,,,,,,-0.863905,,,,,,,,-1.000044,,,,,,,,-0.243239,,,,,,,,-0.208029,,,,,,,,0.428946,,,,,,,,0.000000,,,,,,,,-0.719628,,,,,,,,1.140237,,,,,,,,
0.000000,,-1.063856,,,,,,,,-0.864176,,,,,,,,-1.181614,,,,,,,,0.037940,,,,,,,,-0.005985,,,,,,,,0.287342,,,,,,,,0.000000,,,,,,,,-0.725923,,,,,,,,1.150982,,,,,,,
0.100000,,-0.978192,,,,,,,,-0.844759,,,,,,,,-1.017727,,,,,,,,0.037940,,,,,,,,-0.004969,,,,,,,,0.288318,,,,,,,,0.000000,,,,,,,,-0.728577,,,,,,,,0.918304,,,,,,,
0.200000,,-0.754057,,,,,,,,-0.793036,,,,,,,,-0.784175,,,,,,,,0.223262,,,,,,,,-0.086193,,,,,,,,-0.266380,,,,,,,,0.000000,,,,,,,,-0.730466,,,,,,,,0.755581,,,,,,,
0.300000,,-0.468293,,,,,,,,-0.726551,,,,,,,,-0.498393,,,,,,,,0.466099,,,,,,,,-0.037459,,,,,,,,-0.649200,,,,,,,,0.000000,,,,,,,,-0.734328,,,,,,,,0.508632,,,,,,,
0.400000,,-0.248221,,,,,,,,-0.680577,,,,,,,,-0.272013,,,,,,,,0.657812,,,,,,,,-0.273008,,,,,,,,-1.016394,,,,,,,,0.000000,,,,,,,,-0.736214,,,,,,,,0.346188,,,,,,,
0.600000,,-0.083963,,,,,,,,-0.631210,,,,,,,,-0.066015,,,,,,,,0.841004,,,,,,,,-0.508558,,,,,,,,-1.461715,,,,,,,,0.000000,,,,,,,,-0.738707,,,,,,,,0.161146,,,,,,,
0.700000,,0.220469,,,,,,,,-0.516169,,,,,,,,0.296712,,,,,,,,1.019937,,,,,,,,-0.711618,,,,,,,,-1.938287,,,,,,,,0.000000,,,,,,,,-0.756437,,,,,,,,-0.200929,,,,,,,
0.800000,,0.478413,,,,,,,,-0.466826,,,,,,,,0.537225,,,,,,,,1.213780,,,,,,,,-0.939045,,,,,,,,-2.289857,,,,,,,,0.000000,,,,,,,,-0.757765,,,,,,,,-0.380424,,,,,,,
0.900000,,0.729106,,,,,,,,-0.411698,,,,,,,,0.790784,,,,,,,,1.394842,,,,,,,,-1.133983,,,,,,,,-2.797679,,,,,,,,0.000000,,,,,,,,-0.759777,,,,,,,,-0.568811,,,,,,,
1.000000,,1.099803,,,,,,,,-0.048696,,,,,,,,1.013921,,,,,,,,1.770547,,,,,,,,-1.477154,,,,,,,,-3.782073,,,,,,,,0.000000,,,,,,,,-0.431661,,,,,,,,-0.820580,,,,,,,
1.100000,,1.157181,,,,,,,,-0.068699,,,,,,,,1.065995,,,,,,,,1.759097,,,,,,,,-1.507613,,,,,,,,-3.868012,,,,,,,,0.000000,,,,,,,,-0.467159,,,,,,,,-0.835319,,,,,,,
1.200000,,0.976811,,,,,,,,0.178849,,,,,,,,0.953133,,,,,,,,1.522651,,,,,,,,-1.507613,,,,,,,,-3.493005,,,,,,,,0.000000,,,,,,,,-0.173373,,,,,,,,-0.783534,,,,,,,
1.300000,,0.947704,,,,,,,,0.445493,,,,,,,,0.866706,,,,,,,,1.326678,,,,,,,,-1.418267,,,,,,,,-3.071122,,,,,,,,0.000000,,,,,,,,0.118611,,,,,,,,-0.845661,,,,,,,
1.400000,,0.901787,,,,,,,,0.712255,,,,,,,,0.782089,,,,,,,,1.128574,,,,,,,,-1.385777,,,,,,,,-2.578925,,,,,,,,0.000000,,,,,,,,0.410528,,,,,,,,-0.892453,,,,,,,
1.600000,,0.749190,,,,,,,,0.907234,,,,,,,,0.598528,,,,,,,,0.941121,,,,,,,,-1.223329,,,,,,,,-2.063290,,,,,,,,0.000000,,,,,,,,0.719281,,,,,,,,-0.748318,,,,,,,
1.700000,,0.627744,,,,,,,,1.171143,,,,,,,,0.519477,,,,,,,,0.728107,,,,,,,,-1.028391,,,,,,,,-1.735158,,,,,,,,0.000000,,,,,,,,1.011062,,,,,,,,-0.767867,,,,,,,
1.800000,,0.505649,,,,,,,,1.427134,,,,,,,,0.442933,,,,,,,,0.547044,,,,,,,,-0.809087,,,,,,,,-1.235149,,,,,,,,0.000000,,,,,,,,1.304055,,,,,,,,-0.790779,,,,,,,
1.900000,,0.454669,,,,,,,,1.440710,,,,,,,,0.482186,,,,,,,,0.359592,,,,,,,,-0.646639,,,,,,,,-0.711701,,,,,,,,0.000000,,,,,,,,1.302687,,,,,,,,-0.757404,,,,,,,
2.000000,,0.234987,,,,,,,,1.937590,,,,,,,,0.355308,,,,,,,,-0.021971,,,,,,,,-0.353217,,,,,,,,0.384023,,,,,,,,0.000000,,,,,,,,1.887184,,,,,,,,-0.833040,,,,,,,
0.000000,,,0.271519,,,,,,,,1.753528,,,,,,,,0.355415,,,,,,,,-0.640245,,,,,,,,0.012291,,,,,,,,0.436759,,,,,,,,0.000000,,,,,,,,1.546619,,,,,,,,-1.055183,,,,,,
0.100000,,,0.173933,,,,,,,,1.382133,,,,,,,,0.734711,,,,,,,,-0.688440,,,,,,,,0.027520,,,,,,,,0.413321,,,,,,,,0.000000,,,,,,,,0.985677,,,,,,,,-1.036983,,,,,,
0.200000,,,0.122080,,,,,,,,1.178657,,,,,,,,0.915279,,,,,,,,-0.652227,,,,,,,,0.141234,,,,,,,,0.491447,,,,,,,,0.000000,,,,,,,,0.687882,,,,,,,,-1.045523,,,,,,
0.300000,,,0.063084,,,,,,,,0.973370,,,,,,,,1.026304,,,,,,,,-0.603234,,,,,,,,0.360539,,,,,,,,0.569574,,,,,,,,0.000000,,,,,,,,0.389896,,,,,,,,-0.951252,,,,,,
0.400000,,,0.001692,,,,,,,,0.765209,,,,,,,,1.161391,,,,,,,,-0.598974,,,,,,,,0.742291,,,,,,,,0.624262,,,,,,,,0.000000,,,,,,,,0.092393,,,,,,,,-0.925167,,,,,,
0.600000,,,-0.043445,,,,,,,,0.548786,,,,,,,,1.292581,,,,,,,,-0.671399,,,,,,,,0.709802,,,,,,,,0.764890,,,,,,,,0.000000,,,,,,,,-0.203554,,,,,,,,-0.906566,,,,,,
0.700000,,,-0.143195,,,,,,,,0.363419,,,,,,,,1.247766,,,,,,,,-0.714001,,,,,,,,0.644823,,,,,,,,0.905518,,,,,,,,0.000000,,,,,,,,-0.186477,,,,,,,,-0.660701,,,,,,
0.800000,,,-0.197730,,,,,,,,0.101937,,,,,,,,1.305073,,,,,,,,-0.771515,,,,,,,,0.604211,,,,,,,,1.038333,,,,,,,,0.000000,,,,,,,,-0.482005,,,,,,,,-0.646236,,,,,,
0.900000,,,-0.317016,,,,,,,,-0.136986,,,,,,,,1.342689,,,,,,,,-0.826899,,,,,,,,0.604211,,,,,,,,1.163335,,,,,,,,0.000000,,,,,,,,-0.772335,,,,,,,,-0.423781,,,,,,
1.000000,,,-0.376739,,,,,,,,-0.225329,,,,,,,,1.054424,,,,,,,,-0.875094,,,,,,,,0.615379,,,,,,,,1.438731,,,,,,,,0.000000,,,,,,,,-0.758254,,,,,,,,-0.139522,,,,,,
1.100000,,,-0.346717,,,,,,,,-0.216120,,,,,,,,1.108905,,,,,,,,-0.860981,,,,,,,,0.628578,,,,,,,,1.397715,,,,,,,,0.000000,,,,,,,,-0.757513,,,,,,,,-0.169251,,,,,,
1.200000,,,-0.396292,,,,,,,,-0.298736,,,,,,,,0.810924,,,,,,,,-0.775776,,,,,,,,0.612333,,,,,,,,1.249275,,,,,,,,0.000000,,,,,,,,-0.752673,,,,,,,,-0.005743,,,,,,
1.300000,,,-0.484251,,,,,,,,-0.390667,,,,,,,,0.480450,,,,,,,,-0.605364,,,,,,,,0.352416,,,,,,,,1.132085,,,,,,,,0.000000,,,,,,,,-0.745589,,,,,,,,0.225448,,,,,,
1.400000,,,-0.583656,,,,,,,,-0.476650,,,,,,,,0.183334,,,,,,,,-0.507377,,,,,,,,0.287437,,,,,,,,0.975832,,,,,,,,0.000000,,,,,,,,-0.739765,,,,,,,,0.435885,,,,,,
1.600000,,,-0.648517,,,,,,,,-0.537945,,,,,,,,-0.002920,,,,,,,,-0.430692,,,,,,,,0.287437,,,,,,,,0.827391,,,,,,,,0.000000,,,,,,,,-0.738508,,,,,,,,0.501723,,,,,,
1.700000,,,-0.727177,,,,,,,,-0.581838,,,,,,,,-0.250374,,,,,,,,-0.358267,,,,,,,,0.246825,,,,,,,,0.671138,,,,,,,,0.000000,,,,,,,,-0.732537,,,,,,,,0.724150,,,,,,
1.800000,,,-0.775498,,,,,,,,-0.642023,,,,,,,,-0.471268,,,,,,,,-0.283712,,,,,,,,0.173724,,,,,,,,0.530511,,,,,,,,0.000000,,,,,,,,-0.732326,,,,,,,,0.758726,,,,,,
1.900000,,,-0.798995,,,,,,,,-0.705753,,,,,,,,-0.684573,,,,,,,,-0.189986,,,,,,,,0.149356,,,,,,,,0.382070,,,,,,,,0.000000,,,,,,,,-0.731287,,,,,,,,0.781274,,,,,,
0.000000,,,,-0.759986,,,,,,,,-0.880205,,,,,,,,-1.291899,,,,,,,,0.006786,,,,,,,,0.140219,,,,,,,,0.032454,,,,,,,,0.000000,,,,,,,,-0.718111,,,,,,,,1.076912,,,,,
0.100000,,,,-0.782328,,,,,,,,-0.787003,,,,,,,,-0.985944,,,,,,,,0.016638,,,,,,,,0.060010,,,,,,,,0.085190,,,,,,,,0.000000,,,,,,,,-0.737292,,,,,,,,0.653650,,,,,
0.200000,,,,-0.724090,,,,,,,,-0.606042,,,,,,,,-0.696060,,,,,,,,0.325509,,,,,,,,-0.013092,,,,,,,,0.077377,,,,,,,,0.000000,,,,,,,,-0.752309,,,,,,,,0.369178,,,,,
0.300000,,,,-0.694812,,,,,,,,-0.412418,,,,,,,,-0.384985,,,,,,,,0.630120,,,,,,,,-0.118683,,,,,,,,0.077377,,,,,,,,0.000000,,,,,,,,-0.454568,,,,,,,,0.083911,,,,,
0.400000,,,,-0.620904,,,,,,,,-0.242272,,,,,,,,-0.075181,,,,,,,,0.936861,,,,,,,,-0.248641,,,,,,,,0.085190,,,,,,,,0.000000,,,,,,,,-0.470670,,,,,,,,-0.190582,,,,,
0.600000,,,,-0.516209,,,,,,,,-0.058093,,,,,,,,0.232165,,,,,,,,1.241472,,,,,,,,-0.402967,,,,,,,,0.085190,,,,,,,,0.000000,,,,,,,,-0.488771,,,,,,,,-0.469557,,,,,
0.700000,,,,-0.364635,,,,,,,,0.167295,,,,,,,,0.485107,,,,,,,,1.546082,,,,,,,,-0.557292,,,,,,,,0.077377,,,,,,,,0.000000,,,,,,,,-0.194010,,,,,,,,-0.663794,,,,,
0.800000,,,,-0.243509,,,,,,,,0.356804,,,,,,,,0.800910,,,,,,,,1.829392,,,,,,,,-0.565415,,,,,,,,-0.039813,,,,,,,,0.000000,,,,,,,,-0.212053,,,,,,,,-0.941824,,,,,
0.900000,,,,-0.123942,,,,,,,,0.530300,,,,,,,,1.082181,,,,,,,,2.129742,,,,,,,,-0.671006,,,,,,,,-0.078876,,,,,,,,0.000000,,,,,,,,-0.226101,,,,,,,,-1.174447,,,,,
1.000000,,,,0.144034,,,,,,,,0.888967,,,,,,,,1.339235,,,,,,,,2.697958,,,,,,,,-0.700450,,,,,,,,-0.310326,,,,,,,,0.000000,,,,,,,,0.182208,,,,,,,,-1.221224,,,,,
1.100000,,,,0.259489,,,,,,,,1.013921,,,,,,,,1.187605,,,,,,,,2.709142,,,,,,,,-0.671006,,,,,,,,-0.274192,,,,,,,,0.000000,,,,,,,,0.060602,,,,,,,,-1.251983,,,,,
1.200000,,,,0.390774,,,,,,,,1.129939,,,,,,,,1.151830,,,,,,,,2.383230,,,,,,,,-0.760352,,,,,,,,-0.242942,,,,,,,,0.000000,,,,,,,,0.050624,,,,,,,,-1.250706,,,,,
1.300000,,,,0.485964,,,,,,,,1.271829,,,,,,,,1.102837,,,,,,,,2.057317,,,,,,,,-0.841576,,,,,,,,-0.203879,,,,,,,,0.000000,,,,,,,,0.356074,,,,,,,,-1.236548,,,,,
1.400000,,,,0.564915,,,,,,,,1.398980,,,,,,,,1.056951,,,,,,,,1.735665,,,,,,,,-0.906555,,,,,,,,-0.141377,,,,,,,,0.000000,,,,,,,,0.663255,,,,,,,,-1.221972,,,,,
1.600000,,,,0.642306,,,,,,,,1.470578,,,,,,,,1.037925,,,,,,,,1.418274,,,,,,,,-0.939045,,,,,,,,-0.086689,,,,,,,,0.000000,,,,,,,,0.661910,,,,,,,,-1.260238,,,,,
1.700000,,,,0.718184,,,,,,,,1.592900,,,,,,,,0.973735,,,,,,,,1.105142,,,,,,,,-0.979657,,,,,,,,-0.008562,,,,,,,,0.000000,,,,,,,,0.968892,,,,,,,,-1.232290,,,,,
1.800000,,,,0.801506,,,,,,,,1.728127,,,,,,,,0.938450,,,,,,,,0.794141,,,,,,,,-0.987779,,,,,,,,0.069564,,,,,,,,0.000000,,,,,,,,1.273004,,,,,,,,-1.240110,,,,,
1.900000,,,,0.873361,,,,,,,,1.783127,,,,,,,,0.937551,,,,,,,,0.487400,,,,,,,,-1.125860,,,,,,,,0.194567,,,,,,,,0.000000,,,,,,,,1.272906,,,,,,,,-1.278245,,,,,
2.000000,,,,0.901067,,,,,,,,1.896193,,,,,,,,1.028017,,,,,,,,-0.170548,,,,,,,,-1.166472,,,,,,,,0.225817,,,,,,,,0.000000,,,,,,,,1.888488,,,,,,,,-1.236100,,,,,
2.100000,,,,0.832335,,,,,,,,1.891506,,,,,,,,1.022422,,,,,,,,-0.375308,,,,,,,,-0.597904,,,,,,,,0.561761,,,,,,,,0.000000,,,,,,,,1.890108,,,,,,,,-1.208040,,,,,
2.200000,,,,0.791210,,,,,,,,1.842545,,,,,,,,0.997126,,,,,,,,-0.530809,,,,,,,,-0.134928,,,,,,,,0.757078,,,,,,,,0.000000,,,,,,,,1.893767,,,,,,,,-1.220941,,,,,
2.300000,,,,0.789676,,,,,,,,1.781297,,,,,,,,1.095191,,,,,,,,-0.690570,,,,,,,,0.344294,,,,,,,,0.944581,,,,,,,,0.000000,,,,,,,,1.897983,,,,,,,,-1.241137,,,,,
2.400000,,,,0.867472,,,,,,,,1.666423,,,,,,,,1.289496,,,,,,,,-0.854591,,,,,,,,0.799148,,,,,,,,1.147710,,,,,,,,0.000000,,,,,,,,1.909783,,,,,,,,-1.297482,,,,,
2.600000,,,,0.833513,,,,,,,,1.612326,,,,,,,,1.256776,,,,,,,,-1.022872,,,,,,,,1.237758,,,,,,,,1.374277,,,,,,,,0.000000,,,,,,,,1.914766,,,,,,,,-1.312787,,,,,
2.700000,,,,0.802605,,,,,,,,1.560811,,,,,,,,1.225233,,,,,,,,-1.169852,,,,,,,,1.562654,,,,,,,,1.600844,,,,,,,,0.000000,,,,,,,,1.919069,,,,,,,,-1.322771,,,,,
2.800000,,,,0.653735,,,,,,,,1.425478,,,,,,,,1.201934,,,,,,,,-1.318963,,,,,,,,2.017508,,,,,,,,1.811785,,,,,,,,0.000000,,,,,,,,1.619718,,,,,,,,-1.312481,,,,,
2.900000,,,,0.564855,,,,,,,,1.357066,,,,,,,,1.185151,,,,,,,,-1.497895,,,,,,,,2.293670,,,,,,,,2.178980,,,,,,,,0.000000,,,,,,,,1.625330,,,,,,,,-1.337171,,,,,
3.000000,,,,0.401958,,,,,,,,1.111212,,,,,,,,1.090119,,,,,,,,-1.634757,,,,,,,,2.506883,,,,,,,,2.475861,,,,,,,,0.000000,,,,,,,,1.260599,,,,,,,,-1.232823,,,,,
3.100000,,,,0.187229,,,,,,,,0.913443,,,,,,,,0.873479,,,,,,,,-1.602272,,,,,,,,2.261180,,,,,,,,2.132104,,,,,,,,0.000000,,,,,,,,0.741622,,,,,,,,-0.879402,,,,,
