time,x,y,z
15:24:12:5,-0.03,-0.01,0.88
15:24:12:5,-0.03,-0.01,0.88
15:24:12:5,-0.03,-0.02,0.90
15:24:12:5,-0.04,-0.03,0.94
15:24:12:5,-0.04,-0.02,0.95
15:24:12:5,-0.04,-0.03,0.97
15:24:12:6,-0.04,-0.03,0.96
15:24:12:6,-0.04,-0.03,0.95
15:24:12:6,-0.04,-0.02,0.93
15:24:12:6,-0.03,-0.02,0.90
15:24:12:6,-0.03,-0.01,0.89
15:24:12:6,-0.03,-0.01,0.89
15:24:12:6,-0.03,-0.01,0.90
15:24:12:6,-0.04,-0.02,0.91
15:24:12:6,-0.03,-0.02,0.93
15:24:12:6,-0.04,-0.03,0.95
15:24:12:6,-0.04,-0.03,0.95
15:24:12:6,-0.04,-0.03,0.95
15:24:12:6,-0.04,-0.02,0.95
15:24:12:6,-0.03,-0.03,0.93
15:24:12:6,-0.03,-0.02,0.91
15:24:12:6,-0.03,-0.01,0.90
15:24:12:6,-0.03,-0.01,0.90
15:24:12:6,-0.03,-0.02,0.90
15:24:12:6,-0.03,-0.02,0.91
15:24:12:7,-0.04,-0.02,0.92
15:24:12:7,-0.04,-0.03,0.94
15:24:12:7,-0.04,-0.03,0.94
15:24:12:7,-0.04,-0.03,0.95
15:24:12:7,-0.04,-0.03,0.94
15:24:12:7,-0.04,-0.02,0.93
15:24:12:7,-0.03,-0.02,0.91
15:24:12:7,-0.03,-0.02,0.91
15:24:12:7,-0.03,-0.01,0.91
15:24:12:7,-0.03,-0.02,0.91
15:24:12:7,-0.03,-0.02,0.92
15:24:12:7,-0.04,-0.02,0.92
15:24:12:7,-0.04,-0.02,0.93
15:24:12:7,-0.03,-0.03,0.93
15:24:12:7,-0.04,-0.02,0.94
15:24:12:7,-0.03,-0.02,0.93
15:24:12:7,-0.04,-0.03,0.93
15:24:12:7,-0.04,-0.02,0.92
15:24:12:7,-0.04,-0.02,0.92
15:24:12:7,-0.03,-0.02,0.91
15:24:12:7,-0.04,-0.02,0.92
15:24:12:8,-0.04,-0.02,0.92
15:24:12:8,-0.03,-0.02,0.92
15:24:12:8,-0.04,-0.02,0.93
15:24:12:8,-0.04,-0.02,0.93
15:24:12:8,-0.04,-0.02,0.95
15:24:12:8,-0.04,-0.03,0.93
15:24:12:8,-0.04,-0.02,0.92
15:24:12:8,-0.04,-0.02,0.93
15:24:12:8,-0.04,-0.02,0.92
15:24:12:8,-0.04,-0.02,0.92
15:24:12:8,-0.04,-0.02,0.92
15:24:12:8,-0.03,-0.02,0.92
15:24:12:8,-0.03,-0.02,0.93
15:24:12:8,-0.04,-0.02,0.93
15:24:12:8,-0.04,-0.02,0.93
15:24:12:8,-0.04,-0.02,0.93
15:24:12:8,-0.04,-0.02,0.93
15:24:12:8,-0.04,-0.02,0.92
15:24:12:8,-0.03,-0.02,0.93
15:24:12:8,-0.03,-0.02,0.92
15:24:12:8,-0.04,-0.02,0.92
15:24:12:9,-0.04,-0.02,0.92
15:24:12:9,-0.04,-0.02,0.92
15:24:12:9,-0.04,-0.02,0.92
15:24:12:9,-0.03,-0.02,0.93
15:24:12:9,-0.04,-0.02,0.92
15:24:12:9,-0.04,-0.02,0.93
15:24:12:9,-0.04,-0.02,0.93
15:24:12:9,-0.04,-0.02,0.93
15:24:12:9,-0.04,-0.02,0.93
15:24:12:9,-0.04,-0.02,0.92
15:24:12:9,-0.04,-0.02,0.92
15:24:12:9,-0.04,-0.02,0.92
15:24:12:9,-0.04,-0.02,0.92
15:24:12:9,-0.04,-0.02,0.92
15:24:12:9,-0.04,-0.02,0.92
15:24:12:9,-0.04,-0.02,0.92
15:24:12:9,-0.04,-0.02,0.92
15:24:12:9,-0.04,-0.02,0.93
15:24:12:9,-0.04,-0.02,0.92
15:24:12:9,-0.04,-0.02,0.93
15:24:13:0,-0.03,-0.02,0.92
15:24:13:0,-0.04,-0.02,0.93
15:24:13:0,-0.03,-0.02,0.93
15:24:13:0,-0.03,-0.02,0.92
15:24:13:0,-0.03,-0.02,0.92
15:24:13:0,-0.03,-0.02,0.92
15:24:13:0,-0.04,-0.02,0.92
15:24:13:0,-0.04,-0.02,0.93
15:24:13:0,-0.04,-0.02,0.93
15:24:13:0,-0.04,-0.02,0.93
15:24:13:0,-0.04,-0.03,0.93
15:24:13:0,-0.04,-0.02,0.93
15:24:13:0,-0.04,-0.02,0.93
15:24:13:0,-0.04,-0.02,0.93
15:24:13:0,-0.04,-0.02,0.92
15:24:13:0,-0.04,-0.02,0.91
15:24:13:0,-0.04,-0.02,0.92
15:24:13:0,-0.04,-0.02,0.92
15:24:13:1,-0.04,-0.02,0.93
15:24:13:1,-0.03,-0.02,0.92
15:24:13:1,-0.04,-0.02,0.93
15:24:13:1,-0.04,-0.03,0.92
15:24:13:1,-0.04,-0.02,0.93
15:24:13:1,-0.04,-0.02,0.92
15:24:13:1,-0.04,-0.02,0.91
15:24:13:1,-0.04,-0.02,0.92
15:24:13:1,-0.03,-0.02,0.92
15:24:13:1,-0.04,-0.02,0.92
15:24:13:1,-0.04,-0.02,0.93
15:24:13:1,-0.04,-0.02,0.92
15:24:13:1,-0.04,-0.02,0.93
15:24:13:1,-0.04,-0.02,0.93
15:24:13:1,-0.04,-0.03,0.93
15:24:13:1,-0.04,-0.03,0.92
15:24:13:1,-0.04,-0.02,0.92
15:24:13:1,-0.04,-0.02,0.92
15:24:13:1,-0.04,-0.02,0.92
15:24:13:1,-0.04,-0.03,0.94
15:24:13:1,-0.04,-0.03,0.94
15:24:13:1,-0.04,-0.02,0.93
15:24:13:1,-0.03,-0.02,0.93
15:24:13:2,-0.03,-0.01,0.92
15:24:13:2,-0.03,-0.01,0.90
15:24:13:2,-0.03,-0.01,0.88
15:24:13:2,-0.02,-0.00,0.85
15:24:13:2,-0.05,-0.02,0.85
15:24:13:2,-0.05,-0.02,0.91
15:24:13:2,-0.04,-0.03,0.98
15:24:13:2,-0.01,-0.04,1.03
15:24:13:2,-0.08,-0.08,1.02
15:24:13:2,-0.06,-0.01,0.97
15:24:13:2,0.04,0.01,0.98
15:24:13:2,-0.15,-0.08,0.91
15:24:13:2,0.04,0.04,0.81
15:24:13:2,0.03,0.00,0.86
15:24:13:2,-0.09,-0.05,0.86
15:24:13:2,-0.03,-0.00,0.83
15:24:13:2,-0.04,-0.01,0.90
15:24:13:2,-0.03,-0.02,0.99
15:24:13:2,-0.02,-0.04,1.03
15:24:13:2,-0.05,-0.06,1.01
15:24:13:3,-0.05,-0.04,0.99
15:24:13:3,-0.05,-0.03,0.95
15:24:13:3,-0.04,-0.01,0.90
15:24:13:3,-0.03,0.00,0.84
15:24:13:3,-0.02,-0.01,0.85
15:24:13:3,-0.02,-0.02,0.87
15:24:13:3,-0.03,-0.02,0.89
15:24:13:3,-0.04,-0.02,0.92
15:24:13:3,-0.04,-0.02,0.96
15:24:13:3,-0.05,-0.02,0.99
15:24:13:3,-0.04,-0.03,0.97
15:24:13:3,-0.03,-0.04,0.95
15:24:13:3,-0.03,-0.04,0.93
15:24:13:3,-0.04,-0.02,0.90
15:24:13:3,-0.04,-0.01,0.88
15:24:13:3,-0.04,-0.01,0.89
15:24:13:3,-0.03,-0.01,0.90
15:24:13:3,-0.03,-0.01,0.92
15:24:13:3,-0.03,-0.02,0.92
15:24:13:3,-0.04,-0.03,0.92
15:24:13:4,-0.05,-0.03,0.94
15:24:13:4,-0.04,-0.02,0.94
15:24:13:4,-0.04,-0.03,0.94
15:24:13:4,-0.04,-0.03,0.94
15:24:13:4,-0.04,-0.03,0.94
15:24:13:4,-0.04,-0.02,0.93
15:24:13:4,-0.03,-0.01,0.92
15:24:13:4,-0.04,-0.01,0.91
15:24:13:4,-0.04,-0.01,0.90
15:24:13:4,-0.03,-0.02,0.90
15:24:13:4,-0.03,-0.02,0.90
15:24:13:4,-0.03,-0.03,0.92
15:24:13:4,-0.04,-0.03,0.95
15:24:13:4,-0.04,-0.03,0.95
15:24:13:4,-0.05,-0.03,0.95
15:24:13:4,-0.04,-0.03,0.95
15:24:13:4,-0.03,-0.03,0.93
15:24:13:4,-0.04,-0.02,0.92
15:24:13:5,-0.03,-0.01,0.90
15:24:13:5,-0.03,-0.02,0.89
15:24:13:5,-0.04,-0.02,0.89
15:24:13:5,-0.04,-0.02,0.91
15:24:13:5,-0.04,-0.03,0.93
15:24:13:5,-0.04,-0.03,0.95
15:24:13:5,-0.04,-0.02,0.96
15:24:13:5,-0.04,-0.03,0.95
15:24:13:5,-0.04,-0.03,0.94
15:24:13:5,-0.04,-0.03,0.92
15:24:13:5,-0.04,-0.02,0.91
15:24:13:5,-0.03,-0.01,0.89
15:24:13:5,-0.03,-0.02,0.90
15:24:13:5,-0.03,-0.02,0.91
15:24:13:5,-0.04,-0.02,0.92
15:24:13:5,-0.03,-0.03,0.93
15:24:13:5,-0.04,-0.03,0.94
15:24:13:5,-0.04,-0.03,0.95
15:24:13:5,-0.04,-0.03,0.94
15:24:13:5,-0.04,-0.03,0.93
15:24:13:5,-0.04,-0.03,0.92
15:24:13:5,-0.04,-0.02,0.91
15:24:13:5,-0.03,-0.02,0.90
15:24:13:6,-0.04,-0.02,0.91
15:24:13:6,-0.03,-0.02,0.92
15:24:13:6,-0.04,-0.02,0.93
15:24:13:6,-0.04,-0.02,0.93
15:24:13:6,-0.04,-0.03,0.93
15:24:13:6,-0.04,-0.03,0.93
15:24:13:6,-0.04,-0.02,0.93
15:24:13:6,-0.04,-0.03,0.92
15:24:13:6,-0.03,-0.02,0.93
15:24:13:6,-0.04,-0.02,0.92
15:24:13:6,-0.04,-0.02,0.92
15:24:13:6,-0.04,-0.02,0.91
15:24:13:6,-0.03,-0.02,0.92
15:24:13:6,-0.04,-0.02,0.92
15:24:13:6,-0.04,-0.02,0.92
15:24:13:6,-0.04,-0.02,0.93
15:24:13:6,-0.04,-0.02,0.93
15:24:13:6,-0.04,-0.03,0.93
15:24:13:6,-0.04,-0.02,0.93
15:24:13:6,-0.03,-0.03,0.93
15:24:13:7,-0.04,-0.02,0.93
15:24:13:7,-0.04,-0.02,0.93
15:24:13:7,-0.04,-0.02,0.92
15:24:13:7,-0.04,-0.02,0.92
15:24:13:7,-0.04,-0.02,0.91
15:24:13:7,-0.04,-0.02,0.92
15:24:13:7,-0.04,-0.02,0.92
15:24:13:7,-0.04,-0.02,0.93
15:24:13:7,-0.04,-0.03,0.93
15:24:13:7,-0.04,-0.02,0.93
15:24:13:7,-0.04,-0.02,0.93
15:24:13:7,-0.04,-0.02,0.93
15:24:13:7,-0.04,-0.02,0.92
15:24:13:7,-0.03,-0.02,0.92
15:24:13:7,-0.04,-0.02,0.92
15:24:13:7,-0.04,-0.02,0.92
15:24:13:7,-0.04,-0.02,0.92
15:24:13:7,-0.04,-0.03,0.92
15:24:13:7,-0.04,-0.02,0.92
15:24:13:7,-0.04,-0.02,0.94
15:24:13:7,-0.04,-0.02,0.93
15:24:13:8,-0.03,-0.02,0.93
15:24:13:8,-0.04,-0.02,0.93
15:24:13:8,-0.04,-0.02,0.92
15:24:13:8,-0.04,-0.02,0.92
15:24:13:8,-0.04,-0.02,0.92
15:24:13:8,-0.04,-0.02,0.92
15:24:13:8,-0.04,-0.02,0.93
15:24:13:8,-0.04,-0.02,0.92
15:24:13:8,-0.04,-0.02,0.93
15:24:13:8,-0.04,-0.02,0.92
15:24:13:8,-0.04,-0.03,0.92
15:24:13:8,-0.04,-0.02,0.93
15:24:13:8,-0.04,-0.02,0.93
15:24:13:8,-0.04,-0.02,0.93
15:24:13:8,-0.03,-0.02,0.92
15:24:13:8,-0.04,-0.02,0.92
15:24:13:8,-0.04,-0.02,0.92
15:24:13:8,-0.04,-0.02,0.92
15:24:13:8,-0.04,-0.02,0.92
15:24:13:8,-0.04,-0.02,0.92
15:24:13:9,-0.04,-0.02,0.92
15:24:13:9,-0.04,-0.02,0.92
15:24:13:9,-0.04,-0.02,0.93
15:24:13:9,-0.04,-0.02,0.93
15:24:13:9,-0.04,-0.02,0.92
15:24:13:9,-0.03,-0.02,0.92
15:24:13:9,-0.03,-0.02,0.92
15:24:13:9,-0.03,-0.02,0.92
15:24:13:9,-0.04,-0.02,0.92
15:24:13:9,-0.03,-0.02,0.92
15:24:13:9,-0.04,-0.02,0.92
15:24:13:9,-0.04,-0.03,0.92
15:24:13:9,-0.03,-0.02,0.93
15:24:13:9,-0.03,-0.03,0.93
15:24:13:9,-0.04,-0.03,0.93
15:24:13:9,-0.03,-0.02,0.93
15:24:13:9,-0.04,-0.02,0.92
15:24:13:9,-0.04,-0.02,0.92
15:24:13:9,-0.04,-0.02,0.92
15:24:13:9,-0.04,-0.02,0.92
15:24:14:0,-0.04,-0.02,0.92
15:24:14:0,-0.03,-0.02,0.93
15:24:14:0,-0.04,-0.03,0.93
15:24:14:0,-0.03,-0.02,0.93
15:24:14:0,-0.04,-0.02,0.92
15:24:14:0,-0.04,-0.02,0.93
15:24:14:0,-0.04,-0.02,0.93
15:24:14:0,-0.04,-0.02,0.92
15:24:14:0,-0.04,-0.02,0.91
15:24:14:0,-0.04,-0.02,0.92
15:24:14:0,-0.04,-0.02,0.92
15:24:14:0,-0.04,-0.02,0.93
15:24:14:0,-0.04,-0.02,0.93
15:24:14:0,-0.04,-0.02,0.93
15:24:14:0,-0.04,-0.02,0.93
15:24:14:0,-0.04,-0.02,0.93
15:24:14:0,-0.04,-0.02,0.92
15:24:14:0,-0.04,-0.02,0.92
15:24:14:0,-0.04,-0.02,0.91
15:24:14:0,-0.03,-0.02,0.92
15:24:14:1,-0.04,-0.02,0.92
15:24:14:1,-0.04,-0.03,0.92
15:24:14:1,-0.04,-0.02,0.93
15:24:14:1,-0.04,-0.02,0.93
15:24:14:1,-0.04,-0.02,0.93
15:24:14:1,-0.04,-0.02,0.93
15:24:14:1,-0.03,-0.02,0.92
15:24:14:1,-0.03,-0.02,0.92
15:24:14:1,-0.04,-0.02,0.92
15:24:14:1,-0.03,-0.03,0.92
15:24:14:1,-0.04,-0.02,0.92
15:24:14:1,-0.04,-0.02,0.92
15:24:14:1,-0.03,-0.02,0.92
15:24:14:1,-0.04,-0.02,0.92
15:24:14:1,-0.04,-0.02,0.93
15:24:14:1,-0.04,-0.02,0.93
15:24:14:1,-0.04,-0.02,0.92
15:24:14:1,-0.04,-0.02,0.92
15:24:14:1,-0.04,-0.02,0.93
15:24:14:1,-0.03,-0.02,0.92
15:24:14:1,-0.04,-0.02,0.92
15:24:14:2,-0.04,-0.02,0.92
15:24:14:2,-0.04,-0.02,0.93
15:24:14:2,-0.04,-0.02,0.92
15:24:14:2,-0.04,-0.02,0.93
15:24:14:2,-0.04,-0.02,0.93
15:24:14:2,-0.03,-0.02,0.92
15:24:14:2,-0.03,-0.02,0.93
15:24:14:2,-0.04,-0.02,0.93
15:24:14:2,-0.04,-0.02,0.92
15:24:14:2,-0.04,-0.02,0.92
15:24:14:2,-0.04,-0.02,0.93
15:24:14:2,-0.03,-0.02,0.92
15:24:14:2,-0.04,-0.02,0.92
15:24:14:2,-0.03,-0.02,0.93
15:24:14:2,-0.03,-0.02,0.92
15:24:14:2,-0.04,-0.02,0.92
15:24:14:2,-0.03,-0.02,0.93
15:24:14:2,-0.04,-0.02,0.92
15:24:14:2,-0.04,-0.02,0.93
15:24:14:2,-0.04,-0.02,0.93
15:24:14:3,-0.03,-0.02,0.92
15:24:14:3,-0.04,-0.02,0.92
15:24:14:3,-0.04,-0.02,0.92
15:24:14:3,-0.04,-0.03,0.93
15:24:14:3,-0.03,-0.02,0.93
15:24:14:3,-0.03,-0.02,0.92
15:24:14:3,-0.04,-0.02,0.92
15:24:14:3,-0.04,-0.03,0.93
15:24:14:3,-0.04,-0.02,0.92
15:24:14:3,-0.04,-0.02,0.93
15:24:14:3,-0.03,-0.02,0.92
15:24:14:3,-0.03,-0.02,0.93
15:24:14:3,-0.03,-0.02,0.93
15:24:14:3,-0.04,-0.02,0.93
15:24:14:3,-0.04,-0.02,0.92
15:24:14:3,-0.04,-0.03,0.93
15:24:14:3,-0.03,-0.02,0.92
15:24:14:3,-0.04,-0.02,0.92
15:24:14:3,-0.04,-0.02,0.92
15:24:14:3,-0.03,-0.02,0.92
15:24:14:4,-0.04,-0.02,0.92
15:24:14:4,-0.04,-0.02,0.92
15:24:14:4,-0.04,-0.02,0.92
15:24:14:4,-0.04,-0.02,0.92
15:24:14:4,-0.04,-0.03,0.92
15:24:14:4,-0.04,-0.02,0.93
15:24:14:4,-0.04,-0.03,0.92
15:24:14:4,-0.04,-0.02,0.92
15:24:14:4,-0.04,-0.02,0.92
15:24:14:4,-0.04,-0.02,0.92
15:24:14:4,-0.04,-0.02,0.93
15:24:14:4,-0.04,-0.02,0.92
15:24:14:4,-0.04,-0.02,0.92
15:24:14:4,-0.03,-0.02,0.93
15:24:14:4,-0.04,-0.02,0.93
15:24:14:4,-0.04,-0.02,0.93
15:24:14:4,-0.04,-0.03,0.93
15:24:14:4,-0.04,-0.02,0.92
15:24:14:4,-0.04,-0.02,0.92
15:24:14:4,-0.04,-0.02,0.91
15:24:14:4,-0.04,-0.02,0.92
15:24:14:5,-0.04,-0.02,0.92
15:24:14:5,-0.04,-0.02,0.93
15:24:14:5,-0.03,-0.02,0.92
15:24:14:5,-0.04,-0.02,0.93
15:24:14:5,-0.04,-0.02,0.92
15:24:14:5,-0.03,-0.02,0.92
15:24:14:5,-0.04,-0.02,0.92
15:24:14:5,-0.03,-0.02,0.92
15:24:14:5,-0.03,-0.02,0.92
15:24:14:5,-0.04,-0.02,0.92
15:24:14:5,-0.04,-0.02,0.92
15:24:14:5,-0.04,-0.02,0.93
15:24:14:5,-0.04,-0.02,0.92
15:24:14:5,-0.04,-0.02,0.93
15:24:14:5,-0.04,-0.02,0.93
15:24:14:5,-0.03,-0.02,0.92
15:24:14:5,-0.04,-0.02,0.92
15:24:14:5,-0.04,-0.02,0.92
15:24:14:5,-0.04,-0.02,0.92
15:24:14:5,-0.04,-0.02,0.92
15:24:14:6,-0.04,-0.02,0.92
15:24:14:6,-0.04,-0.02,0.92
15:24:14:6,-0.04,-0.02,0.92
15:24:14:6,-0.04,-0.02,0.93
15:24:14:6,-0.04,-0.02,0.93
15:24:14:6,-0.03,-0.03,1.00
15:24:14:6,-0.03,-0.03,0.95
15:24:14:6,-0.06,-0.03,0.87
15:24:14:6,-0.05,-0.03,0.95
15:24:14:6,-0.03,-0.02,1.02
15:24:14:6,-0.03,-0.02,0.97
15:24:14:6,-0.03,-0.01,0.92
15:24:14:6,-0.02,0.00,0.88
15:24:14:6,-0.03,0.00,0.81
15:24:14:6,-0.04,0.00,0.76
15:24:14:6,-0.02,0.00,0.78
15:24:14:6,0.00,-0.01,0.81
15:24:14:6,-0.07,-0.04,0.82
15:24:14:6,-0.07,-0.02,0.98
15:24:14:7,0.01,-0.01,1.20
15:24:14:7,-0.05,-0.09,1.26
15:24:14:7,-0.13,-0.08,1.05
15:24:14:7,0.06,-0.00,0.97
15:24:14:7,-0.10,-0.07,0.88
15:24:14:7,-0.04,0.01,0.78
15:24:14:7,-0.01,0.03,0.75
15:24:14:7,-0.04,0.00,0.84
15:24:14:7,-0.01,-0.01,0.91
15:24:14:7,-0.03,-0.03,0.89
15:24:14:7,-0.05,-0.02,0.86
15:24:14:7,-0.03,-0.00,0.89
15:24:14:7,-0.04,-0.00,0.98
15:24:14:7,-0.03,-0.02,1.00
15:24:14:7,-0.04,-0.05,0.99
15:24:14:7,-0.05,-0.07,0.99
15:24:14:7,-0.05,-0.07,0.99
15:24:14:7,-0.05,-0.04,0.95
15:24:14:7,-0.04,-0.00,0.90
15:24:14:7,-0.03,0.01,0.90
15:24:14:8,-0.02,0.01,0.91
15:24:14:8,-0.01,-0.01,0.88
15:24:14:8,-0.03,-0.02,0.85
15:24:14:8,-0.04,-0.02,0.83
15:24:14:8,-0.04,-0.01,0.84
15:24:14:8,-0.04,-0.01,0.91
15:24:14:8,-0.04,-0.03,1.00
15:24:14:8,-0.04,-0.05,1.06
15:24:14:8,-0.04,-0.06,1.05
15:24:14:8,-0.05,-0.05,1.00
15:24:14:8,-0.04,-0.03,0.94
15:24:14:8,-0.04,-0.00,0.87
15:24:14:8,-0.03,0.01,0.84
15:24:14:8,-0.02,-0.00,0.83
15:24:14:8,-0.03,-0.01,0.84
15:24:14:8,-0.03,-0.02,0.86
15:24:14:8,-0.04,-0.02,0.91
15:24:14:8,-0.04,-0.02,0.96
15:24:14:8,-0.04,-0.03,1.02
15:24:14:8,-0.04,-0.04,1.02
15:24:14:8,-0.04,-0.04,0.98
15:24:14:8,-0.04,-0.04,0.94
15:24:14:9,-0.04,-0.02,0.89
15:24:14:9,-0.04,-0.01,0.86
15:24:14:9,-0.04,-0.01,0.85
15:24:14:9,-0.03,-0.01,0.87
15:24:14:9,-0.03,-0.01,0.90
15:24:14:9,-0.03,-0.02,0.93
15:24:14:9,-0.04,-0.02,0.94
15:24:14:9,-0.04,-0.03,0.96
15:24:14:9,-0.04,-0.03,0.96
15:24:14:9,-0.04,-0.03,0.95
15:24:14:9,-0.04,-0.03,0.94
15:24:14:9,-0.04,-0.03,0.92
15:24:14:9,-0.04,-0.02,0.91
15:24:14:9,-0.04,-0.02,0.91
15:24:14:9,-0.03,-0.01,0.90
15:24:14:9,-0.04,-0.01,0.91
15:24:14:9,-0.04,-0.01,0.91
15:24:14:9,-0.04,-0.02,0.91
15:24:14:9,-0.04,-0.03,0.92
15:24:14:9,-0.04,-0.03,0.93
15:24:15:0,-0.04,-0.02,0.94
15:24:15:0,-0.04,-0.03,0.94
15:24:15:0,-0.04,-0.03,0.95
15:24:15:0,-0.04,-0.02,0.94
15:24:15:0,-0.04,-0.02,0.92
15:24:15:0,-0.03,-0.01,0.91
15:24:15:0,-0.04,-0.02,0.90
15:24:15:0,-0.04,-0.02,0.89
15:24:15:0,-0.04,-0.02,0.90
15:24:15:0,-0.04,-0.02,0.91
15:24:15:0,-0.04,-0.03,0.93
15:24:15:0,-0.04,-0.03,0.96
15:24:15:0,-0.04,-0.03,0.96
15:24:15:0,-0.04,-0.03,0.96
15:24:15:0,-0.04,-0.02,0.94
15:24:15:0,-0.03,-0.02,0.92
15:24:15:0,-0.04,-0.02,0.90
15:24:15:0,-0.03,-0.01,0.89
15:24:15:0,-0.04,-0.01,0.90
15:24:15:0,-0.04,-0.02,0.91
15:24:15:1,-0.04,-0.03,0.92
15:24:15:1,-0.04,-0.03,0.95
15:24:15:1,-0.04,-0.03,0.95
15:24:15:1,-0.04,-0.02,0.96
15:24:15:1,-0.04,-0.03,0.94
15:24:15:1,-0.03,-0.02,0.93
15:24:15:1,-0.04,-0.02,0.90
15:24:15:1,-0.04,-0.02,0.90
15:24:15:1,-0.04,-0.02,0.89
15:24:15:1,-0.04,-0.02,0.91
15:24:15:1,-0.03,-0.02,0.92
15:24:15:1,-0.04,-0.02,0.93
15:24:15:1,-0.03,-0.02,0.94
15:24:15:1,-0.04,-0.03,0.95
15:24:15:1,-0.04,-0.03,0.94
15:24:15:1,-0.04,-0.03,0.93
15:24:15:1,-0.03,-0.02,0.93
15:24:15:1,-0.04,-0.02,0.91
15:24:15:1,-0.04,-0.02,0.91
15:24:15:1,-0.03,-0.02,0.91
15:24:15:2,-0.03,-0.02,0.91
15:24:15:2,-0.03,-0.02,0.92
15:24:15:2,-0.04,-0.02,0.92
15:24:15:2,-0.03,-0.02,0.93
15:24:15:2,-0.04,-0.02,0.93
15:24:15:2,-0.04,-0.02,0.94
15:24:15:2,-0.04,-0.02,0.93
15:24:15:2,-0.04,-0.03,0.93
15:24:15:2,-0.04,-0.02,0.92
15:24:15:2,-0.03,-0.02,0.92
15:24:15:2,-0.04,-0.02,0.92
15:24:15:2,-0.04,-0.02,0.91
15:24:15:2,-0.04,-0.02,0.92
15:24:15:2,-0.04,-0.02,0.92
15:24:15:2,-0.04,-0.02,0.92
15:24:15:2,-0.04,-0.02,0.93
15:24:15:2,-0.04,-0.02,0.93
