time,x,y,z
11:16:21:2,0.01,-0.02,0.01
11:16:21:2,0.01,-0.02,0.01
11:16:21:2,0.01,-0.02,0.01
11:16:21:3,0.01,-0.01,0.02
11:16:21:3,0.02,-0.01,0.02
11:16:21:3,0.02,-0.01,0.02
11:16:21:3,0.01,-0.01,0.02
11:16:21:3,0.01,-0.01,0.03
11:16:21:3,0.01,-0.01,0.03
11:16:21:3,0.01,-0.01,0.03
11:16:21:3,0.01,-0.02,0.03
11:16:21:3,0.01,-0.02,0.03
11:16:21:3,0.00,-0.02,0.03
11:16:21:3,0.00,-0.03,0.03
11:16:21:3,-0.00,-0.03,0.03
11:16:21:3,-0.01,-0.03,0.03
11:16:21:3,-0.01,-0.04,0.04
11:16:21:3,-0.02,-0.04,0.04
11:16:21:3,-0.03,-0.04,0.04
11:16:21:3,-0.03,-0.04,0.05
11:16:21:3,-0.03,-0.03,0.05
11:16:21:3,-0.03,-0.03,0.05
11:16:21:3,-0.03,-0.03,0.05
11:16:21:4,-0.03,-0.02,0.05
11:16:21:4,-0.03,-0.02,0.05
11:16:21:4,-0.04,-0.01,0.05
11:16:21:4,-0.04,-0.01,0.04
11:16:21:4,-0.04,-0.00,0.04
11:16:21:4,-0.04,-0.00,0.03
11:16:21:4,-0.04,0.00,0.03
11:16:21:4,-0.05,-0.00,0.02
11:16:21:4,-0.05,-0.00,0.02
11:16:21:4,-0.05,-0.01,0.02
11:16:21:4,-0.04,-0.01,0.01
11:16:21:4,-0.04,-0.01,0.01
11:16:21:4,-0.04,-0.02,0.01
11:16:21:4,-0.03,-0.02,0.01
11:16:21:4,-0.03,-0.02,0.01
11:16:21:4,-0.03,-0.02,0.01
11:16:21:4,-0.03,-0.02,0.01
11:16:21:4,-0.03,-0.01,0.01
11:16:21:4,-0.02,-0.01,0.01
11:16:21:4,-0.02,-0.00,0.01
11:16:21:4,-0.02,0.00,0.01
11:16:21:5,-0.02,0.01,0.01
11:16:21:5,-0.02,0.01,0.01
11:16:21:5,-0.01,0.02,0.01
11:16:21:5,-0.01,0.02,0.01
11:16:21:5,-0.01,0.02,0.00
11:16:21:5,-0.01,0.02,0.00
11:16:21:5,-0.01,0.02,0.00
11:16:21:5,-0.01,0.02,-0.00
11:16:21:5,-0.02,0.01,-0.00
11:16:21:5,-0.02,0.00,-0.01
11:16:21:5,-0.03,-0.00,-0.01
11:16:21:5,-0.03,-0.01,-0.00
11:16:21:5,-0.03,-0.01,-0.00
11:16:21:5,-0.03,-0.02,0.00
11:16:21:5,-0.03,-0.02,0.00
11:16:21:5,-0.03,-0.02,0.01
11:16:21:5,-0.03,-0.02,0.01
11:16:21:5,-0.03,-0.02,0.02
11:16:21:5,-0.02,-0.01,0.02
11:16:21:5,-0.02,-0.00,0.02
11:16:21:6,-0.02,-0.00,0.03
11:16:21:6,-0.01,0.00,0.03
11:16:21:6,-0.01,0.00,0.03
11:16:21:6,-0.00,0.01,0.03
11:16:21:6,0.00,0.01,0.03
11:16:21:6,0.00,0.01,0.03
11:16:21:6,0.00,0.00,0.02
11:16:21:6,-0.00,-0.00,0.02
11:16:21:6,-0.01,-0.01,0.02
11:16:21:6,-0.01,-0.02,0.01
11:16:21:6,-0.01,-0.02,0.01
11:16:21:6,-0.01,-0.03,0.01
11:16:21:6,-0.01,-0.03,0.01
11:16:21:6,-0.01,-0.03,0.00
11:16:21:6,-0.01,-0.03,-0.00
11:16:21:6,-0.01,-0.02,-0.00
11:16:21:6,-0.00,-0.02,-0.00
11:16:21:6,-0.00,-0.01,-0.00
11:16:21:6,-0.00,-0.00,-0.00
11:16:21:6,-0.04,0.01,-0.00
11:16:21:7,-0.24,0.05,-0.04
11:16:21:7,-0.39,0.05,-0.14
11:16:21:7,-0.35,0.05,-0.20
11:16:21:7,-0.20,0.05,-0.21
11:16:21:7,-0.03,0.04,-0.19
11:16:21:7,0.11,0.04,-0.16
11:16:21:7,0.19,0.03,-0.13
11:16:21:7,0.20,0.04,-0.10
11:16:21:7,0.18,0.04,-0.06
11:16:21:7,0.14,0.04,-0.02
11:16:21:7,0.09,0.03,0.03
11:16:21:7,0.04,0.01,0.06
11:16:21:7,-0.02,-0.02,0.09
11:16:21:7,-0.05,-0.05,0.12
11:16:21:7,-0.06,-0.08,0.13
11:16:21:7,-0.03,-0.10,0.14
11:16:21:7,0.00,-0.12,0.14
11:16:21:7,0.03,-0.12,0.14
11:16:21:7,0.05,-0.11,0.12
11:16:21:7,0.04,-0.10,0.10
11:16:21:8,0.02,-0.08,0.08
11:16:21:8,-0.00,-0.07,0.06
11:16:21:8,-0.03,-0.04,0.03
11:16:21:8,-0.04,-0.03,-0.00
11:16:21:8,-0.04,-0.02,-0.03
11:16:21:8,-0.04,0.00,-0.05
11:16:21:8,-0.02,0.02,-0.08
11:16:21:8,-0.01,0.04,-0.10
11:16:21:8,-0.00,0.06,-0.12
11:16:21:8,0.00,0.08,-0.14
11:16:21:8,0.01,0.09,-0.14
11:16:21:8,0.01,0.10,-0.14
11:16:21:8,0.01,0.11,-0.14
11:16:21:8,0.01,0.10,-0.14
11:16:21:8,0.01,0.10,-0.13
11:16:21:8,0.01,0.08,-0.11
11:16:21:8,0.01,0.06,-0.09
11:16:21:8,0.01,0.04,-0.07
11:16:21:8,0.01,0.02,-0.06
11:16:21:8,0.00,-0.01,-0.04
11:16:21:8,-0.00,-0.03,-0.02
11:16:21:9,-0.01,-0.05,-0.01
11:16:21:9,-0.02,-0.06,-0.00
11:16:21:9,-0.03,-0.07,0.01
11:16:21:9,-0.03,-0.08,0.01
11:16:21:9,-0.03,-0.08,0.01
11:16:21:9,-0.03,-0.08,0.01
11:16:21:9,-0.03,-0.07,0.01
11:16:21:9,-0.03,-0.06,-0.00
11:16:21:9,-0.03,-0.05,-0.01
11:16:21:9,-0.02,-0.03,-0.02
11:16:21:9,-0.02,-0.02,-0.03
11:16:21:9,-0.01,-0.00,-0.04
11:16:21:9,0.00,0.02,-0.05
11:16:21:9,0.01,0.03,-0.05
11:16:21:9,0.01,0.05,-0.06
11:16:21:9,0.02,0.06,-0.06
11:16:21:9,0.02,0.07,-0.07
11:16:21:9,0.02,0.07,-0.07
11:16:21:9,0.01,0.06,-0.07
11:16:21:9,0.00,0.06,-0.07
11:16:22:0,-0.00,0.05,-0.06
11:16:22:0,-0.01,0.04,-0.05
11:16:22:0,-0.02,0.03,-0.05
11:16:22:0,-0.03,0.02,-0.04
11:16:22:0,-0.03,0.02,-0.03
11:16:22:0,-0.03,0.01,-0.02
11:16:22:0,-0.03,0.01,-0.01
11:16:22:0,-0.02,0.00,-0.00
11:16:22:0,-0.02,0.00,0.00
11:16:22:0,-0.03,-0.00,0.01
11:16:22:0,-0.02,-0.01,0.01
11:16:22:0,-0.03,-0.01,0.01
11:16:22:0,-0.03,-0.01,0.01
11:16:22:0,-0.03,-0.01,0.01
11:16:22:0,-0.03,-0.00,0.00
11:16:22:0,-0.03,-0.00,-0.00
11:16:22:0,-0.04,-0.00,-0.01
11:16:22:0,-0.04,-0.00,-0.02
11:16:22:0,-0.05,-0.01,-0.03
11:16:22:0,-0.05,-0.01,-0.03
11:16:22:1,-0.05,-0.01,-0.04
11:16:22:1,-0.05,-0.00,-0.04
11:16:22:1,-0.05,-0.00,-0.04
11:16:22:1,-0.05,-0.00,-0.04
11:16:22:1,-0.05,0.01,-0.04
11:16:22:1,-0.05,0.01,-0.04
11:16:22:1,-0.04,0.01,-0.04
11:16:22:1,-0.04,0.02,-0.03
11:16:22:1,-0.03,0.02,-0.03
11:16:22:1,-0.03,0.03,-0.03
11:16:22:1,-0.02,0.03,-0.02
11:16:22:1,-0.02,0.03,-0.03
11:16:22:1,-0.02,0.04,-0.03
11:16:22:1,-0.02,0.03,-0.03
11:16:22:1,-0.02,0.03,-0.03
11:16:22:1,-0.02,0.02,-0.03
11:16:22:1,-0.02,0.02,-0.03
11:16:22:1,-0.02,0.01,-0.03
11:16:22:1,-0.02,0.00,-0.04
11:16:22:1,-0.02,-0.00,-0.04
11:16:22:1,-0.01,-0.00,-0.03
11:16:22:2,-0.01,-0.01,-0.03
11:16:22:2,-0.01,-0.01,-0.03
11:16:22:2,-0.01,-0.01,-0.03
11:16:22:2,-0.00,-0.01,-0.03
11:16:22:2,0.00,-0.00,-0.02
11:16:22:2,0.00,-0.00,-0.02
11:16:22:2,0.01,0.00,-0.01
11:16:22:2,0.01,0.01,-0.00
11:16:22:2,0.00,0.01,-0.00
11:16:22:2,0.01,0.01,0.00
11:16:22:2,0.01,0.02,0.01
11:16:22:2,0.01,0.02,0.01
11:16:22:2,0.01,0.02,0.01
11:16:22:2,0.01,0.03,0.01
11:16:22:2,0.02,0.03,0.01
11:16:22:2,0.02,0.03,0.01
11:16:22:2,0.03,0.03,0.01
11:16:22:2,0.03,0.03,0.01
11:16:22:2,0.03,0.03,0.01
11:16:22:2,0.03,0.02,0.00
11:16:22:3,0.03,0.01,-0.00
11:16:22:3,0.02,0.01,-0.00
11:16:22:3,0.01,-0.01,-0.00
11:16:22:3,0.00,-0.01,-0.00
11:16:22:3,-0.00,-0.02,-0.00
11:16:22:3,-0.01,-0.03,-0.00
11:16:22:3,-0.01,-0.03,-0.00
11:16:22:3,-0.01,-0.03,0.00
11:16:22:3,-0.01,-0.02,0.01
11:16:22:3,-0.00,-0.01,0.01
11:16:22:3,-0.00,-0.00,0.01
11:16:22:3,0.00,0.01,0.01
11:16:22:3,0.01,0.01,0.01
11:16:22:3,0.01,0.02,0.01
11:16:22:3,0.01,0.03,0.01
11:16:22:3,0.01,0.03,0.01
11:16:22:3,0.01,0.03,0.00
11:16:22:3,0.01,0.02,-0.00
11:16:22:3,0.01,0.01,-0.01
11:16:22:3,0.01,0.01,-0.01
11:16:22:3,0.01,-0.00,-0.02
11:16:22:4,0.01,-0.01,-0.02
11:16:22:4,0.00,-0.01,-0.03
11:16:22:4,0.00,-0.01,-0.03
11:16:22:4,-0.00,-0.02,-0.04
11:16:22:4,-0.00,-0.02,-0.04
11:16:22:4,0.00,-0.02,-0.04
11:16:22:4,0.00,-0.01,-0.04
11:16:22:4,0.00,-0.01,-0.04
11:16:22:4,0.00,-0.01,-0.04
11:16:22:4,-0.00,-0.01,-0.04
