Time,Column,Value,Is Positive Peak
40604.000000,magtheta,0.022730,1
40604.100000,aclx,-0.010571,0
40604.100000,magphi,-0.004137,1
40604.300000,gyrx,0.013209,1
40604.300000,gyry,-0.005875,0
40604.400000,aclz,-0.012581,0
40604.400000,magr,-0.003142,0
40604.500000,gyrz,0.010521,1
40604.800000,gyry,-0.003033,1
40604.900000,gyry,-0.003274,0
40605.000000,aclx,0.006186,1
40605.000000,aclz,-0.002187,1
40605.100000,gyrx,0.005224,0
40605.100000,magtheta,-0.005048,0
40605.200000,gyrz,-0.002029,0
40605.300000,gyrx,0.006430,1
40605.400000,gyry,0.009005,1
40605.400000,gyrz,0.000011,1
40605.400000,magr,0.012134,1
40605.500000,gyrz,-0.000044,0
40605.800000,aclz,-0.023029,0
40605.900000,gyrx,0.003674,0
40605.900000,magtheta,0.014284,1
40606.000000,aclx,-0.025597,0
40606.000000,aclz,-0.022182,1
40606.100000,aclz,-0.022536,0
40606.100000,magphi,-0.008172,0
40606.300000,gyry,-0.018945,0
40606.300000,magphi,-0.008128,1
40606.400000,gyrx,0.004956,1
40606.400000,gyrz,0.010717,1
40606.400000,magr,0.003436,0
40606.500000,magr,0.008203,1
40606.600000,magphi,-0.008298,0
40606.700000,acly,0.012634,1
40606.800000,aclx,-0.001877,1
40606.800000,aclz,-0.009942,1
40606.800000,magr,0.004892,0
40606.800000,magtheta,-0.009805,0
40606.900000,aclz,-0.010360,0
40606.900000,gyry,-0.006875,1
40606.900000,magr,0.009592,1
40607.000000,aclx,-0.002435,0
40607.100000,aclz,-0.007841,1
40607.200000,gyrx,-0.018032,0
40607.300000,gyry,-0.009128,0
40607.300000,gyrz,-0.007765,0
40607.500000,aclz,-0.014164,0
40607.500000,gyry,-0.007878,1
40607.700000,gyry,-0.008728,0
40607.800000,aclx,0.001562,1
40607.800000,gyry,-0.007473,1
40607.900000,magr,-0.004948,0
40607.900000,magtheta,0.013569,1
40608.000000,aclx,0.001458,0
40608.000000,acly,-0.022710,0
40608.000000,aclz,-0.007278,1
40608.000000,magr,0.000200,1
40608.000000,magphi,-0.003726,1
40608.200000,gyrx,0.011579,1
40608.200000,gyry,-0.009394,0
40608.300000,aclz,-0.011209,0
40608.400000,gyrz,0.014714,1
40608.500000,magr,-0.002303,0
40608.700000,aclx,0.014119,1
40608.700000,gyrx,0.007153,0
40608.800000,aclz,-0.005007,1
40608.800000,gyrx,0.007222,1
40608.800000,magtheta,-0.008433,0
40608.900000,gyrx,0.007061,0
40609.000000,aclz,-0.008901,0
40609.000000,magr,-0.001825,1
40609.100000,aclz,-0.006601,1
40609.100000,gyry,0.016009,1
40609.100000,magr,-0.004204,0
40609.200000,gyrx,0.010102,1
40609.200000,gyrz,-0.001634,0
40609.300000,magr,0.001093,1
40609.600000,aclz,-0.019123,0
40609.700000,magtheta,0.009831,1
40609.800000,aclx,-0.019728,0
40609.800000,magr,-0.003945,0
40609.900000,gyry,-0.007425,0
40609.900000,magr,-0.003766,1
40610.000000,gyry,-0.007012,1
40610.000000,magr,-0.006056,0
40610.100000,gyrz,0.009083,1
40610.100000,magr,-0.005781,1
40610.200000,gyry,-0.008432,0
40610.200000,magr,-0.007980,0
40610.400000,magphi,-0.008579,0
40610.500000,magr,0.002468,1
40610.600000,acly,0.013873,1
40610.600000,aclz,-0.004888,1
40610.600000,magtheta,-0.007071,0
40610.700000,aclx,-0.003151,1
40610.700000,aclz,-0.005918,0
40610.800000,gyry,0.002430,1
40610.900000,gyry,0.002024,0
40611.000000,gyrx,-0.016149,0
40611.000000,gyry,0.002790,1
40611.000000,gyrz,-0.012307,0
40611.100000,aclz,-0.000415,1
40611.100000,gyry,0.001872,0
40611.300000,gyry,0.002098,1
40611.400000,gyry,0.001995,0
40611.500000,gyry,0.002310,1
40611.600000,aclz,-0.012338,0
40611.700000,aclx,-0.008616,0
40611.800000,aclx,-0.007586,1
40611.900000,aclx,-0.007678,0
40611.900000,acly,-0.025545,0
40611.900000,aclz,-0.006938,1
40611.900000,magr,-0.001175,0
40611.900000,magtheta,0.023927,1
40612.000000,magphi,-0.004019,1
40612.200000,aclz,-0.011373,0
40612.200000,gyrx,0.012827,1
40612.200000,magr,0.003901,1
40612.300000,gyry,-0.005384,0
40612.300000,gyrz,0.013787,1
40612.700000,gyrx,0.008837,0
40612.700000,gyry,-0.003283,1
40612.800000,aclx,0.004645,1
40612.800000,gyry,-0.003925,0
40612.900000,gyrx,0.010534,1
40613.000000,aclz,-0.001583,1
40613.000000,gyrx,0.010298,0
40613.000000,magtheta,0.001100,0
40613.100000,gyrx,0.010933,1
40613.200000,gyrx,0.009439,0
40613.200000,gyry,0.013056,1
40613.200000,gyrz,-0.001366,0
40613.300000,gyrx,0.009708,1
40613.500000,magr,0.002131,0
40613.600000,magr,0.006957,1
40613.700000,aclz,-0.018970,0
40613.900000,aclx,-0.019342,0
40613.900000,magtheta,0.013071,1
40614.100000,gyry,-0.008453,0
40614.100000,gyrz,0.006723,1
40614.100000,magphi,-0.008988,0
40614.300000,acly,0.013874,1
40614.300000,magr,-0.001162,0
40614.400000,gyrz,0.005153,0
40614.400000,magr,0.003814,1
40614.500000,gyrz,0.006029,1
40614.600000,aclz,-0.005805,1
40614.700000,aclz,-0.005960,0
40614.700000,magr,0.003317,0
40614.800000,aclx,-0.004512,1
40614.800000,aclz,-0.003418,1
40614.800000,magr,0.008089,1
40614.800000,magtheta,-0.002276,0
40614.900000,aclz,-0.005142,0
40614.900000,gyry,0.005968,1
40614.900000,magr,0.007722,0
40615.000000,gyry,0.004534,0
40615.000000,gyrz,-0.012909,0
40615.000000,magr,0.012294,1
40615.100000,aclx,-0.007882,0
40615.100000,aclz,0.001027,1
40615.100000,gyrx,-0.019039,0
40615.100000,gyry,0.004733,1
40615.200000,aclx,-0.007428,1
40615.300000,aclx,-0.007472,0
40615.600000,aclz,-0.008368,0
40615.700000,aclx,-0.004046,1
40615.800000,gyry,0.000363,0
40615.900000,aclx,-0.004771,0
40615.900000,aclz,-0.004881,1
40615.900000,gyry,0.001287,1
40616.000000,acly,-0.026282,0
40616.000000,magphi,-0.003687,1
40616.000000,magtheta,0.017913,1
40616.100000,aclz,-0.007859,0
40616.100000,magr,0.007370,0
40616.200000,magr,0.011958,1
40616.300000,gyrx,0.010559,1
40616.300000,gyry,-0.003865,0
40616.300000,gyrz,0.009667,1
40616.500000,gyrz,0.008332,0
40616.600000,gyry,-0.001918,1
40616.600000,gyrz,0.008398,1
40616.700000,gyry,-0.002828,0
40616.800000,aclx,0.010244,1
40616.800000,gyrx,0.007366,0
40616.900000,gyrx,0.007830,1
40616.900000,magr,0.008634,0
40617.000000,aclz,0.007477,1
40617.000000,magr,0.013165,1
40617.000000,magtheta,-0.006736,0
40617.100000,gyrx,0.006528,0
40617.100000,gyry,0.016731,1
40617.200000,gyrx,0.007790,1
40617.200000,gyrz,-0.003568,0
40617.400000,magr,0.006225,0
40617.500000,magr,0.010865,1
40617.700000,aclz,-0.008942,0
40617.800000,magr,0.007207,0
40617.800000,magtheta,0.010288,1
40617.900000,aclx,-0.017395,0
40617.900000,gyrx,0.002224,0
40617.900000,magr,0.011802,1
40618.000000,acly,0.008093,1
40618.000000,gyrx,0.002694,1
40618.000000,gyry,-0.006237,0
40618.000000,gyrz,0.005798,1
40618.100000,acly,0.008074,0
40618.100000,aclz,-0.004659,1
40618.100000,gyrx,0.001397,0
40618.100000,gyry,-0.005507,1
40618.200000,aclz,-0.004664,0
40618.200000,gyrx,0.002513,1
40618.200000,gyrz,0.002889,0
40618.300000,gyry,-0.008401,0
40618.300000,gyrz,0.003202,1
40618.400000,magphi,-0.008176,0
40618.500000,acly,0.010085,1
40618.700000,aclx,-0.002619,1
40618.700000,magtheta,-0.006352,0
40618.800000,gyry,0.006196,1
40618.800000,magr,-0.000439,0
40618.900000,magr,-0.000419,1
40619.000000,aclz,0.003026,1
40619.000000,magr,-0.002862,0
40619.100000,aclz,0.002761,0
40619.100000,gyrx,-0.017674,0
40619.100000,gyry,0.003609,0
40619.100000,gyrz,-0.015448,0
40619.200000,aclx,-0.006693,0
40619.200000,aclz,0.003227,1
40619.200000,gyry,0.005458,1
40619.200000,magr,-0.002607,1
40619.300000,magr,-0.004950,0
40619.400000,magr,0.000198,1
40619.500000,aclz,-0.003722,0
40619.700000,aclx,-0.004221,1
40619.800000,aclx,-0.004400,0
40619.800000,magtheta,0.016450,1
40619.900000,acly,-0.025080,0
40619.900000,aclz,0.000169,1
40619.900000,magr,0.000157,0
40619.900000,magphi,-0.003330,1
40620.000000,magr,0.005072,1
40620.200000,aclz,-0.002641,0
40620.200000,gyrx,0.009681,1
40620.200000,gyry,-0.005811,0
40620.200000,gyrz,0.012270,1
40620.300000,gyry,-0.005307,1
40620.400000,gyry,-0.005815,0
40620.500000,gyry,-0.005394,1
40620.600000,gyry,-0.005445,0
40620.700000,gyrx,0.006678,0
40620.800000,aclz,0.010221,1
40620.800000,gyrx,0.007022,1
40620.800000,magr,-0.001208,0
40620.900000,aclx,0.016227,1
40620.900000,gyrx,0.006717,0
40620.900000,magtheta,-0.009902,0
40621.000000,magr,0.003822,1
40621.100000,gyry,0.014736,1
40621.200000,gyrx,0.010053,1
40621.200000,gyrz,-0.001054,0
40621.600000,magr,0.000648,0
40621.700000,aclz,-0.006670,0
40621.700000,magr,0.005542,1
40621.700000,magtheta,0.002626,1
40621.800000,aclx,-0.011192,0
40621.800000,magr,0.002829,0
40621.900000,aclz,-0.004634,1
40622.000000,aclz,-0.007680,0
40622.000000,gyry,-0.006887,0
40622.000000,gyrz,0.007669,1
40622.000000,magr,0.012200,1
40622.100000,gyrx,0.002284,0
40622.100000,gyry,-0.006416,1
40622.200000,gyry,-0.007988,0
40622.200000,magr,0.011116,0
40622.200000,magphi,-0.008266,0
40622.300000,aclz,-0.000665,1
40622.300000,gyrx,0.002433,1
40622.300000,magr,0.015533,1
40622.300000,magphi,-0.008260,1
40622.400000,aclz,-0.000727,0
40622.400000,magr,0.014827,0
40622.500000,acly,0.013693,1
40622.500000,magphi,-0.008304,0
40622.600000,aclz,0.001128,1
40622.600000,magr,0.023132,1
40622.700000,aclx,0.006152,1
40622.700000,magtheta,-0.013545,0
40622.800000,aclz,-0.000562,0
40622.900000,gyry,0.004209,1
40623.100000,aclz,0.002156,1
40623.100000,gyrx,-0.016517,0
40623.100000,gyrz,-0.016015,0
40623.200000,gyry,0.002876,0
40623.500000,gyry,0.005547,1
40623.600000,aclz,-0.010536,0
40623.800000,aclx,-0.005263,0
40623.800000,aclz,-0.005011,1
40623.800000,magr,0.008589,0
40623.800000,magtheta,0.017506,1
40623.900000,acly,-0.022972,0
40623.900000,magr,0.013122,1
40623.900000,magphi,-0.003738,1
40624.000000,aclz,-0.010653,0
40624.000000,gyry,-0.005939,0
40624.100000,gyry,-0.005058,1
40624.200000,gyrx,0.010372,1
40624.200000,gyry,-0.005372,0
40624.300000,gyrz,0.008631,1
40624.600000,gyrx,0.008088,0
40624.600000,gyry,-0.002804,1
40624.700000,gyry,-0.002932,0
40624.900000,aclx,0.011620,1
40624.900000,gyrx,0.009847,1
40625.000000,aclz,0.004855,1
40625.000000,gyrx,0.009363,0
40625.100000,gyrx,0.009990,1
40625.100000,magtheta,-0.010581,0
40625.200000,gyrx,0.009450,0
40625.200000,gyry,0.010251,1
40625.300000,gyrx,0.009997,1
40625.300000,gyrz,-0.001307,0
40625.800000,aclz,-0.011714,0
40625.900000,aclx,-0.010095,0
40625.900000,magtheta,0.000699,1
40626.200000,gyrz,0.007285,1
40626.300000,gyry,-0.009100,0
40626.300000,magphi,-0.009445,0
40626.400000,acly,0.018262,1
40626.500000,acly,0.017845,0
40626.500000,gyrx,-0.000465,0
40626.600000,aclz,0.000148,1
40626.600000,gyrx,-0.000151,1
40626.600000,gyrz,0.002875,0
40626.600000,magr,-0.002441,0
40626.700000,acly,0.017935,1
40626.700000,aclz,-0.000331,0
40626.700000,gyrz,0.003245,1
40626.700000,magr,-0.002330,1
40626.800000,magr,-0.007147,0
40626.900000,aclx,0.006149,1
40626.900000,magtheta,-0.016142,0
40627.100000,gyry,0.001850,1
40627.200000,gyry,0.001263,0
40627.200000,magr,-0.001234,1
40627.300000,gyry,0.001363,1
40627.300000,magr,-0.003640,0
40627.400000,gyrx,-0.017025,0
40627.400000,gyry,0.000758,0
40627.400000,magr,0.001449,1
40627.500000,gyry,0.001046,1
40627.500000,gyrz,-0.005319,0
40627.600000,magr,0.001320,0
40627.700000,aclx,0.002847,0
40627.700000,magr,0.006183,1
40627.800000,magr,0.005902,0
40627.900000,magtheta,-0.005378,1
40628.000000,aclz,0.011678,1
40628.000000,magr,0.015000,1
40628.100000,acly,-0.010900,0
40628.100000,gyry,-0.011055,0
40628.200000,aclz,0.010644,0
40628.200000,gyry,-0.009900,1
40628.300000,gyrx,-0.001552,1
40628.300000,gyry,-0.010447,0
40628.300000,gyrz,0.018933,1
40628.300000,magphi,-0.005664,1
40628.700000,acly,-0.010105,1
40628.700000,gyrx,-0.002395,0
40628.700000,magphi,-0.005770,0
40628.800000,acly,-0.010140,0
40628.900000,acly,-0.010071,1
40629.000000,gyrx,-0.001876,1
40629.000000,magphi,-0.005713,1
40629.100000,acly,-0.010213,0
40629.100000,magphi,-0.005719,0
40629.200000,gyrx,-0.001976,0
40629.200000,magr,-0.001903,0
40629.200000,magphi,-0.005717,1
40629.300000,gyrx,-0.001719,1
40629.300000,magr,-0.001816,1
40629.300000,magphi,-0.005734,0
40629.400000,aclx,0.032942,1
40629.400000,aclz,0.031121,1
40629.400000,gyrx,-0.001778,0
40629.400000,magr,-0.006657,0
40629.400000,magtheta,-0.020825,0
