time,x,y,z
11:13:43:5,-0.03,0.02,-0.00
11:13:43:5,-0.03,0.02,0.00
11:13:43:5,-0.02,0.01,0.01
11:13:43:5,-0.02,0.01,0.01
11:13:43:5,-0.01,0.01,0.02
11:13:43:5,-0.01,0.01,0.03
11:13:43:5,-0.01,0.00,0.03
11:13:43:5,-0.02,-0.00,0.04
11:13:43:6,-0.02,-0.01,0.04
11:13:43:6,-0.02,-0.02,0.04
11:13:43:6,-0.03,-0.02,0.05
11:13:43:6,-0.03,-0.03,0.05
11:13:43:6,-0.04,-0.04,0.05
11:13:43:6,-0.04,-0.04,0.05
11:13:43:6,-0.04,-0.05,0.05
11:13:43:6,-0.04,-0.05,0.05
11:13:43:6,-0.04,-0.05,0.04
11:13:43:6,-0.03,-0.05,0.04
11:13:43:6,-0.03,-0.04,0.03
11:13:43:6,-0.03,-0.04,0.03
11:13:43:6,-0.03,-0.03,0.03
11:13:43:6,-0.02,-0.03,0.02
11:13:43:6,-0.02,-0.02,0.01
11:13:43:6,-0.02,-0.02,0.01
11:13:43:6,-0.02,-0.02,0.01
11:13:43:6,-0.02,-0.01,-0.00
11:13:43:6,-0.01,-0.01,-0.01
11:13:43:6,-0.01,-0.01,-0.01
11:13:43:7,-0.00,-0.00,-0.01
11:13:43:7,0.01,0.00,-0.02
11:13:43:7,0.01,0.00,-0.02
11:13:43:7,0.02,0.01,-0.03
11:13:43:7,0.03,0.01,-0.03
11:13:43:7,0.03,0.02,-0.04
11:13:43:7,0.03,0.02,-0.04
11:13:43:7,0.03,0.02,-0.04
11:13:43:7,0.03,0.02,-0.04
11:13:43:7,0.03,0.02,-0.04
11:13:43:7,0.02,0.02,-0.04
11:13:43:7,0.01,0.01,-0.04
11:13:43:7,0.01,0.01,-0.04
11:13:43:7,0.00,0.01,-0.04
11:13:43:7,0.00,0.00,-0.04
11:13:43:7,0.00,-0.00,-0.03
11:13:43:7,0.01,-0.01,-0.03
11:13:43:7,0.01,-0.01,-0.02
11:13:43:7,0.01,-0.01,-0.02
11:13:43:7,0.02,-0.01,-0.02
11:13:43:8,0.02,-0.01,-0.01
11:13:43:8,0.02,-0.01,-0.00
11:13:43:8,0.03,-0.01,-0.00
11:13:43:8,0.03,-0.00,0.00
11:13:43:8,0.03,-0.00,0.00
11:13:43:8,0.03,-0.00,0.01
11:13:43:8,0.03,-0.00,0.01
11:13:43:8,0.03,-0.01,0.00
11:13:43:8,0.03,-0.01,0.00
11:13:43:8,0.03,-0.01,-0.00
11:13:43:8,0.03,-0.01,-0.00
11:13:43:8,0.02,-0.02,-0.01
11:13:43:8,0.01,-0.02,-0.01
11:13:43:8,0.00,-0.02,-0.01
11:13:43:8,-0.00,-0.02,-0.01
11:13:43:8,-0.01,-0.02,-0.01
11:13:43:8,-0.02,-0.02,-0.01
11:13:43:8,-0.02,-0.01,-0.01
11:13:43:8,-0.02,-0.01,-0.01
11:13:43:8,-0.02,-0.00,-0.01
11:13:43:8,-0.02,0.01,-0.01
11:13:43:9,-0.01,0.01,-0.00
11:13:43:9,-0.01,0.02,0.00
11:13:43:9,-0.00,0.03,0.00
11:13:43:9,0.01,0.03,0.01
11:13:43:9,0.01,0.03,0.01
11:13:43:9,0.02,0.03,0.01
11:13:43:9,0.02,0.03,0.02
11:13:43:9,0.02,0.02,0.02
11:13:43:9,0.01,0.02,0.02
11:13:43:9,0.01,0.01,0.02
11:13:43:9,0.01,0.01,0.03
11:13:43:9,0.01,0.01,0.03
11:13:43:9,0.01,0.01,0.03
11:13:43:9,0.01,0.01,0.03
11:13:43:9,0.01,0.01,0.03
11:13:43:9,0.01,0.00,0.04
11:13:43:9,0.01,0.00,0.04
11:13:43:9,0.02,0.01,0.04
11:13:43:9,0.02,0.01,0.04
11:13:43:9,0.02,0.01,0.04
11:13:44:0,0.02,0.01,0.04
11:13:44:0,0.02,0.01,0.04
11:13:44:0,0.02,0.01,0.04
11:13:44:0,0.01,0.01,0.04
11:13:44:0,0.01,0.01,0.04
11:13:44:0,0.01,0.01,0.04
11:13:44:0,0.00,0.01,0.04
11:13:44:0,0.00,0.01,0.04
11:13:44:0,0.00,0.01,0.04
11:13:44:0,0.00,0.01,0.04
11:13:44:0,0.03,0.04,0.05
11:13:44:0,0.08,0.07,0.08
11:13:44:0,0.11,0.09,0.12
11:13:44:0,0.11,0.11,0.15
11:13:44:0,0.08,0.12,0.17
11:13:44:0,0.03,0.12,0.16
11:13:44:0,-0.01,0.10,0.12
11:13:44:0,-0.04,0.08,0.09
11:13:44:0,-0.05,0.04,0.05
11:13:44:0,-0.04,0.00,0.02
11:13:44:1,-0.02,-0.03,-0.01
11:13:44:1,0.00,-0.05,-0.04
11:13:44:1,0.03,-0.07,-0.04
11:13:44:1,0.05,-0.08,-0.04
11:13:44:1,0.07,-0.07,-0.07
11:13:44:1,0.07,-0.07,-0.06
11:13:44:1,0.07,-0.08,-0.07
11:13:44:1,0.06,-0.07,-0.09
11:13:44:1,0.05,-0.07,-0.07
11:13:44:1,0.04,-0.06,-0.07
11:13:44:1,0.03,-0.06,-0.07
11:13:44:2,0.03,-0.05,-0.08
11:13:44:2,0.02,-0.04,-0.07
11:13:44:2,0.02,-0.04,-0.06
11:13:44:2,0.03,-0.03,-0.05
11:13:44:2,0.03,-0.02,-0.05
11:13:44:2,0.02,-0.01,-0.05
11:13:44:2,0.02,-0.00,-0.06
11:13:44:2,0.02,0.01,-0.06
11:13:44:2,0.01,0.02,-0.05
11:13:44:2,0.01,0.03,-0.04
11:13:44:2,0.01,0.03,-0.03
11:13:44:2,0.01,0.04,-0.02
11:13:44:2,0.01,0.04,-0.02
11:13:44:2,0.01,0.03,-0.02
11:13:44:2,0.01,0.03,-0.03
11:13:44:2,0.00,0.03,-0.04
11:13:44:2,0.00,0.02,-0.06
11:13:44:2,0.00,0.01,-0.07
11:13:44:2,-0.00,0.01,-0.08
11:13:44:2,-0.00,0.01,-0.09
11:13:44:2,0.00,-0.00,-0.10
11:13:44:2,0.01,-0.01,-0.11
11:13:44:2,0.01,-0.01,-0.12
11:13:44:2,0.01,-0.02,-0.13
11:13:44:2,0.02,-0.02,-0.13
11:13:44:2,0.02,-0.03,-0.14
11:13:44:2,0.03,-0.03,-0.14
11:13:44:2,0.03,-0.04,-0.14
11:13:44:2,0.03,-0.04,-0.14
11:13:44:2,0.03,-0.04,-0.14
11:13:44:3,0.03,-0.04,-0.13
11:13:44:3,0.03,-0.04,-0.13
11:13:44:3,0.02,-0.03,-0.12
11:13:44:3,0.02,-0.03,-0.11
11:13:44:3,0.02,-0.02,-0.11
11:13:44:3,0.02,-0.02,-0.10
11:13:44:3,0.02,-0.02,-0.09
11:13:44:3,0.02,-0.01,-0.09
11:13:44:3,0.02,-0.00,-0.08
11:13:44:3,0.02,0.00,-0.07
11:13:44:3,0.02,0.01,-0.06
11:13:44:3,0.03,0.01,-0.06
11:13:44:3,0.02,0.02,-0.05
11:13:44:3,0.02,0.02,-0.04
11:13:44:3,0.02,0.02,-0.04
11:13:44:3,0.01,0.02,-0.04
11:13:44:3,0.01,0.02,-0.03
11:13:44:3,0.01,0.01,-0.03
11:13:44:3,0.00,0.01,-0.03
11:13:44:3,0.00,0.00,-0.02
11:13:44:4,-0.00,-0.01,-0.02
11:13:44:4,-0.01,-0.02,-0.02
11:13:44:4,-0.01,-0.02,-0.02
11:13:44:4,-0.01,-0.03,-0.01
11:13:44:4,-0.01,-0.04,-0.01
11:13:44:4,-0.02,-0.04,-0.00
11:13:44:4,-0.02,-0.05,0.00
11:13:44:4,-0.02,-0.05,0.01
11:13:44:4,-0.03,-0.04,0.02
11:13:44:4,-0.02,-0.04,0.02
11:13:44:4,-0.02,-0.04,0.03
11:13:44:4,-0.02,-0.03,0.04
11:13:44:4,-0.01,-0.03,0.05
11:13:44:4,-0.01,-0.02,0.05
11:13:44:4,-0.01,-0.01,0.06
11:13:44:4,-0.01,-0.01,0.07
11:13:44:4,-0.00,-0.00,0.07
11:13:44:4,-0.00,0.00,0.08
11:13:44:4,-0.00,0.00,0.08
11:13:44:4,-0.00,0.01,0.08
11:13:44:4,-0.00,0.01,0.08
11:13:44:5,-0.00,0.01,0.08
11:13:44:5,-0.00,0.00,0.09
11:13:44:5,-0.01,-0.00,0.09
11:13:44:5,-0.01,-0.00,0.09
11:13:44:5,-0.01,-0.01,0.09
11:13:44:5,-0.00,-0.01,0.09
11:13:44:5,-0.00,-0.01,0.08
11:13:44:5,-0.01,-0.01,0.08
11:13:44:5,-0.01,-0.01,0.08
11:13:44:5,-0.01,-0.01,0.08
11:13:44:5,-0.01,-0.01,0.08
11:13:44:5,-0.01,-0.02,0.08
11:13:44:5,-0.01,-0.02,0.09
11:13:44:5,-0.01,-0.02,0.09
11:13:44:5,-0.02,-0.02,0.09
11:13:44:5,-0.02,-0.02,0.09
11:13:44:5,-0.03,-0.02,0.10
11:13:44:5,-0.03,-0.02,0.10
11:13:44:5,-0.04,-0.02,0.10
11:13:44:5,-0.04,-0.02,0.11
11:13:44:6,-0.04,-0.02,0.11
11:13:44:6,-0.03,-0.02,0.11
11:13:44:6,-0.03,-0.02,0.11
11:13:44:6,-0.03,-0.02,0.11
11:13:44:6,-0.03,-0.03,0.11
11:13:44:6,-0.02,-0.03,0.10
11:13:44:6,-0.02,-0.03,0.10
11:13:44:6,-0.03,-0.03,0.10
11:13:44:6,-0.03,-0.03,0.09
11:13:44:6,-0.03,-0.03,0.08
11:13:44:6,-0.04,-0.04,0.08
11:13:44:6,-0.05,-0.04,0.07
11:13:44:6,-0.05,-0.04,0.06
11:13:44:6,-0.05,-0.04,0.05
11:13:44:6,-0.04,-0.04,0.04
11:13:44:6,-0.04,-0.04,0.04
11:13:44:6,-0.03,-0.04,0.03
11:13:44:6,-0.03,-0.03,0.02
11:13:44:6,-0.02,-0.03,0.02
11:13:44:6,-0.01,-0.03,0.01
11:13:44:7,-0.00,-0.02,0.01
11:13:44:7,0.00,-0.01,0.01
11:13:44:7,0.00,-0.01,0.00
11:13:44:7,0.00,-0.00,0.01
11:13:44:7,0.00,-0.00,0.00
11:13:44:7,0.00,0.00,0.00
11:13:44:7,-0.00,0.00,0.00
11:13:44:7,-0.01,0.01,0.00
11:13:44:7,-0.01,0.01,0.00
11:13:44:7,-0.01,0.02,0.00
11:13:44:7,-0.02,0.02,0.00
11:13:44:7,-0.02,0.02,0.00
11:13:44:7,-0.02,0.02,0.00
11:13:44:7,-0.02,0.01,-0.00
11:13:44:7,-0.02,0.01,-0.00
11:13:44:7,-0.02,0.01,-0.00
11:13:44:7,-0.02,0.00,-0.00
11:13:44:7,-0.02,-0.01,-0.00
11:13:44:7,-0.03,-0.01,-0.00
11:13:44:7,-0.03,-0.02,-0.00
11:13:44:7,-0.03,-0.03,-0.00
11:13:44:8,-0.04,-0.04,-0.00
11:13:44:8,-0.04,-0.04,-0.00
11:13:44:8,-0.04,-0.04,-0.00
11:13:44:8,-0.04,-0.04,-0.00
11:13:44:8,-0.04,-0.04,-0.00
11:13:44:8,-0.04,-0.03,-0.00
11:13:44:8,-0.04,-0.03,0.00
11:13:44:8,-0.03,-0.02,0.00
11:13:44:8,-0.03,-0.01,0.00
11:13:44:8,-0.02,-0.00,0.00
11:13:44:8,-0.01,0.00,0.00
11:13:44:8,-0.01,0.01,0.00
11:13:44:8,-0.01,0.01,0.01
11:13:44:8,-0.01,0.01,0.01
11:13:44:8,-0.01,0.01,0.01
11:13:44:8,-0.01,0.01,0.01
11:13:44:8,-0.02,0.01,0.01
11:13:44:8,-0.02,0.01,0.01
11:13:44:8,-0.03,0.01,0.02
11:13:44:8,-0.03,0.01,0.02
11:13:44:9,-0.03,0.00,0.02
11:13:44:9,-0.03,0.00,0.03
11:13:44:9,-0.03,-0.00,0.03
11:13:44:9,-0.03,-0.01,0.03
11:13:44:9,-0.02,-0.01,0.04
11:13:44:9,-0.02,-0.01,0.04
11:13:44:9,-0.01,-0.01,0.04
11:13:44:9,-0.01,-0.02,0.04
11:13:44:9,-0.01,-0.02,0.05
11:13:44:9,-0.00,-0.02,0.05
11:13:44:9,-0.00,-0.02,0.05
11:13:44:9,-0.00,-0.02,0.04
11:13:44:9,-0.01,-0.02,0.04
11:13:44:9,-0.01,-0.03,0.04
11:13:44:9,-0.01,-0.03,0.03
11:13:44:9,-0.02,-0.05,0.03
11:13:44:9,-0.10,-0.11,0.02
11:13:44:9,-0.20,-0.14,-0.02
11:13:44:9,-0.24,-0.12,-0.06
11:13:44:9,-0.22,-0.08,-0.09
11:13:45:0,-0.18,-0.05,-0.10
11:13:45:0,-0.12,-0.03,-0.11
11:13:45:0,-0.06,-0.01,-0.11
11:13:45:0,-0.01,0.00,-0.11
11:13:45:0,0.03,0.03,-0.10
11:13:45:0,0.07,0.05,-0.08
11:13:45:0,0.09,0.07,-0.06
11:13:45:0,0.09,0.08,-0.04
11:13:45:0,0.08,0.08,-0.01
11:13:45:0,0.04,0.07,0.01
11:13:45:0,0.01,0.05,0.03
11:13:45:0,-0.03,0.04,0.06
11:13:45:0,-0.05,0.03,0.07
11:13:45:0,-0.06,0.02,0.09
11:13:45:1,-0.05,0.01,0.09
11:13:45:1,-0.03,-0.00,0.10
11:13:45:1,0.02,-0.01,0.10
11:13:45:1,0.05,-0.01,0.09
11:13:45:1,0.06,-0.01,0.08
11:13:45:1,0.07,-0.00,0.07
11:13:45:1,0.06,-0.00,0.05
11:13:45:1,0.05,0.00,0.04
11:13:45:1,0.03,-0.00,0.02
11:13:45:1,0.01,-0.01,0.00
11:13:45:1,-0.01,-0.01,-0.01
11:13:45:1,-0.02,-0.02,-0.03
11:13:45:1,-0.03,-0.02,-0.04
11:13:45:1,-0.03,-0.03,-0.05
11:13:45:1,-0.03,-0.03,-0.06
11:13:45:1,-0.03,-0.03,-0.07
11:13:45:1,-0.02,-0.02,-0.07
11:13:45:1,-0.01,-0.02,-0.07
11:13:45:1,-0.01,-0.01,-0.07
11:13:45:1,-0.01,-0.00,-0.06
11:13:45:1,-0.01,0.01,-0.06
11:13:45:1,-0.01,0.01,-0.05
11:13:45:1,-0.02,0.01,-0.04
11:13:45:1,-0.02,0.01,-0.03
11:13:45:1,-0.02,0.01,-0.02
11:13:45:1,-0.01,0.01,-0.01
11:13:45:2,-0.01,0.01,-0.00
11:13:45:2,-0.01,0.01,0.01
11:13:45:2,-0.00,0.01,0.01
11:13:45:2,0.00,0.00,0.02
11:13:45:2,0.00,0.00,0.03
11:13:45:2,0.01,0.00,0.03
11:13:45:2,0.01,0.00,0.03
11:13:45:2,0.00,0.00,0.03
11:13:45:2,0.00,-0.00,0.03
11:13:45:2,-0.00,-0.00,0.03
11:13:45:2,-0.01,-0.00,0.03
11:13:45:2,-0.01,-0.00,0.03
11:13:45:2,-0.01,-0.00,0.03
11:13:45:2,-0.01,-0.01,0.02
11:13:45:2,-0.02,-0.01,0.02
11:13:45:2,-0.01,-0.01,0.02
11:13:45:2,-0.01,-0.01,0.02
11:13:45:2,-0.01,-0.02,0.02
11:13:45:2,-0.01,-0.02,0.02
11:13:45:2,-0.01,-0.01,0.02
11:13:45:3,-0.00,-0.01,0.02
11:13:45:3,-0.00,-0.01,0.03
11:13:45:3,0.00,-0.00,0.03
11:13:45:3,0.00,-0.00,0.03
11:13:45:3,0.01,-0.00,0.03
11:13:45:3,0.01,0.00,0.03
11:13:45:3,0.01,0.00,0.03
11:13:45:3,0.01,0.01,0.03
11:13:45:3,0.00,0.01,0.03
11:13:45:3,0.00,0.01,0.03
11:13:45:3,-0.00,0.01,0.02
11:13:45:3,-0.00,0.01,0.02
11:13:45:3,-0.00,0.01,0.01
11:13:45:3,-0.00,0.01,0.01
11:13:45:3,-0.00,0.00,0.01
11:13:45:3,-0.00,0.00,-0.00
11:13:45:3,-0.00,0.00,-0.01
11:13:45:3,0.00,-0.00,-0.01
11:13:45:3,0.00,-0.00,-0.01
11:13:45:3,0.00,-0.00,-0.02
11:13:45:4,0.01,0.00,-0.02
11:13:45:4,0.01,0.01,-0.02
11:13:45:4,0.01,0.01,-0.02
11:13:45:4,0.02,0.01,-0.02
11:13:45:4,0.02,0.02,-0.03
11:13:45:4,0.03,0.01,-0.03
11:13:45:4,0.03,0.01,-0.03
11:13:45:4,0.03,0.01,-0.03
11:13:45:4,0.04,0.01,-0.03
11:13:45:4,0.04,0.00,-0.03
11:13:45:4,0.04,-0.01,-0.02
11:13:45:4,0.04,-0.01,-0.02
11:13:45:4,0.03,-0.02,-0.02
11:13:45:4,0.03,-0.03,-0.01
11:13:45:4,0.02,-0.03,-0.00
11:13:45:4,0.01,-0.03,0.01
11:13:45:4,-0.00,-0.03,0.01
11:13:45:4,-0.01,-0.02,0.01
11:13:45:4,-0.01,-0.02,0.02
11:13:45:4,-0.02,-0.01,0.02
11:13:45:4,-0.02,-0.01,0.03
11:13:45:5,-0.02,-0.01,0.03
11:13:45:5,-0.02,-0.01,0.03
11:13:45:5,-0.02,-0.01,0.03
11:13:45:5,-0.02,-0.00,0.03
11:13:45:5,-0.02,-0.00,0.03
11:13:45:5,-0.02,0.00,0.02
11:13:45:5,-0.02,0.00,0.02
11:13:45:5,-0.02,0.00,0.02
11:13:45:5,-0.02,0.00,0.02
11:13:45:5,-0.02,-0.00,0.02
11:13:45:5,-0.02,-0.01,0.02
11:13:45:5,-0.02,-0.01,0.02
11:13:45:5,-0.02,-0.02,0.02
11:13:45:5,-0.02,-0.02,0.02
11:13:45:5,-0.02,-0.02,0.02
11:13:45:5,-0.01,-0.02,0.02
11:13:45:5,-0.01,-0.03,0.02
11:13:45:5,-0.01,-0.03,0.02
11:13:45:5,-0.00,-0.03,0.02
11:13:45:5,0.00,-0.03,0.01
11:13:45:6,0.01,-0.03,0.01
11:13:45:6,0.01,-0.03,0.01
11:13:45:6,0.02,-0.03,0.02
11:13:45:6,0.02,-0.03,0.02
11:13:45:6,0.03,-0.02,0.02
11:13:45:6,0.03,-0.02,0.02
11:13:45:6,0.04,-0.01,0.02
11:13:45:6,0.04,-0.00,0.03
11:13:45:6,0.04,0.00,0.03
11:13:45:6,0.04,0.01,0.03
11:13:45:6,0.04,0.01,0.03
11:13:45:6,0.03,0.01,0.03
11:13:45:6,0.03,0.02,0.03
11:13:45:6,0.02,0.02,0.03
11:13:45:6,0.02,0.02,0.03
11:13:45:6,0.01,0.02,0.02
11:13:45:6,0.00,0.02,0.02
11:13:45:6,-0.00,0.02,0.02
11:13:45:6,-0.01,0.02,0.02
11:13:45:6,-0.01,0.02,0.01
11:13:45:7,-0.02,0.01,0.01
11:13:45:7,-0.02,0.00,0.01
11:13:45:7,-0.02,-0.00,0.01
11:13:45:7,-0.02,-0.00,0.01
11:13:45:7,-0.02,-0.00,0.01
11:13:45:7,-0.02,-0.00,0.02
11:13:45:7,-0.02,0.00,0.02
11:13:45:7,-0.02,0.01,0.02
11:13:45:7,-0.02,0.01,0.02
11:13:45:7,-0.01,0.01,0.02
11:13:45:7,-0.01,0.01,0.01
11:13:45:7,-0.00,0.01,0.01
11:13:45:7,0.00,0.02,0.01
11:13:45:7,0.00,0.02,0.01
11:13:45:7,0.00,0.01,0.00
11:13:45:7,0.00,0.01,-0.00
11:13:45:7,0.00,0.01,-0.00
11:13:45:7,-0.00,0.01,-0.01
11:13:45:7,-0.01,0.01,-0.01
11:13:45:7,-0.01,0.02,-0.01
11:13:45:8,-0.01,0.02,-0.01
11:13:45:8,-0.01,0.02,-0.02
11:13:45:8,-0.02,0.02,-0.02
11:13:45:8,-0.01,0.03,-0.02
11:13:45:8,-0.01,0.03,-0.02
11:13:45:8,-0.01,0.03,-0.02
11:13:45:8,-0.01,0.03,-0.02
11:13:45:8,-0.12,0.08,-0.03
11:13:45:8,-0.32,0.12,-0.09
11:13:45:8,-0.42,0.11,-0.16
11:13:45:8,-0.41,0.10,-0.20
11:13:45:8,-0.31,0.06,-0.20
11:13:45:8,-0.17,0.02,-0.18
11:13:45:8,-0.01,-0.02,-0.15
11:13:45:8,0.16,-0.07,-0.10
11:13:45:8,0.30,-0.10,-0.03
11:13:45:8,0.41,-0.11,0.03
11:13:45:8,0.47,-0.10,0.10
11:13:45:8,0.44,-0.06,0.14
11:13:45:8,0.34,-0.02,0.16
11:13:45:8,0.19,0.02,0.17
11:13:45:9,0.04,0.05,0.16
11:13:45:9,-0.10,0.06,0.15
11:13:45:9,-0.20,0.06,0.14
11:13:45:9,-0.25,0.04,0.11
11:13:45:9,-0.25,0.02,0.09
11:13:45:9,-0.22,0.01,0.06
11:13:45:9,-0.16,-0.01,0.04
11:13:45:9,-0.08,-0.01,0.01
11:13:45:9,-0.02,0.01,-0.01
11:13:45:9,0.03,0.03,-0.03
11:13:45:9,0.05,0.06,-0.05
11:13:45:9,0.05,0.09,-0.06
11:13:45:9,0.04,0.11,-0.07
11:13:45:9,0.02,0.13,-0.07
11:13:45:9,-0.01,0.13,-0.08
11:13:45:9,-0.03,0.13,-0.08
11:13:45:9,-0.03,0.11,-0.09
11:13:45:9,-0.03,0.09,-0.09
11:13:45:9,-0.02,0.07,-0.10
11:13:45:9,0.00,0.05,-0.10
11:13:46:0,0.02,0.04,-0.10
11:13:46:0,0.04,0.02,-0.10
11:13:46:0,0.05,0.02,-0.10
11:13:46:0,0.05,0.01,-0.09
11:13:46:0,0.04,0.01,-0.08
11:13:46:0,0.03,0.01,-0.07
11:13:46:0,0.01,0.00,-0.06
11:13:46:0,-0.01,0.00,-0.05
11:13:46:0,-0.03,-0.01,-0.03
11:13:46:0,-0.04,-0.02,-0.02
11:13:46:0,-0.04,-0.02,-0.01
11:13:46:0,-0.04,-0.03,0.00
11:13:46:0,-0.04,-0.04,0.01
11:13:46:0,-0.03,-0.03,0.02
11:13:46:0,-0.02,-0.03,0.03
11:13:46:0,-0.01,-0.02,0.03
11:13:46:0,0.00,-0.01,0.03
11:13:46:0,0.01,-0.00,0.03
11:13:46:0,0.02,0.01,0.03
11:13:46:0,0.02,0.02,0.03
11:13:46:0,0.03,0.03,0.03
11:13:46:1,0.03,0.03,0.02
11:13:46:1,0.03,0.03,0.01
11:13:46:1,0.04,0.04,0.01
11:13:46:1,0.04,0.04,0.00
11:13:46:1,0.04,0.04,-0.00
11:13:46:1,0.03,0.03,-0.01
11:13:46:1,0.03,0.03,-0.01
11:13:46:1,0.03,0.04,-0.01
11:13:46:1,0.02,0.04,-0.02
11:13:46:1,0.02,0.04,-0.02
11:13:46:1,0.01,0.03,-0.02
11:13:46:1,0.00,0.03,-0.02
11:13:46:1,-0.00,0.02,-0.02
11:13:46:1,-0.01,0.02,-0.02
11:13:46:1,-0.01,0.01,-0.02
11:13:46:1,-0.02,0.00,-0.01
11:13:46:1,-0.02,-0.00,-0.01
11:13:46:1,-0.02,-0.01,-0.00
11:13:46:1,-0.02,-0.01,0.00
11:13:46:1,-0.02,-0.01,0.01
11:13:46:2,-0.03,0.00,0.01
11:13:46:2,-0.03,0.01,0.02
11:13:46:2,-0.04,0.02,0.02
11:13:46:2,-0.04,0.03,0.02
11:13:46:2,-0.04,0.04,0.01
11:13:46:2,-0.04,0.05,0.01
11:13:46:2,-0.04,0.06,0.00
11:13:46:2,-0.05,0.07,-0.01
11:13:46:2,-0.05,0.07,-0.02
11:13:46:2,-0.06,0.07,-0.03
11:13:46:2,-0.07,0.06,-0.04
11:13:46:2,-0.08,0.05,-0.05
11:13:46:2,-0.08,0.04,-0.06
11:13:46:2,-0.09,0.03,-0.07
11:13:46:2,-0.10,0.02,-0.07
11:13:46:2,-0.10,-0.00,-0.08
11:13:46:2,-0.09,-0.01,-0.08
11:13:46:2,-0.09,-0.03,-0.08
11:13:46:2,-0.08,-0.04,-0.07
11:13:46:2,-0.07,-0.04,-0.07
11:13:46:3,-0.06,-0.04,-0.06
11:13:46:3,-0.05,-0.05,-0.06
11:13:46:3,-0.04,-0.05,-0.05
11:13:46:3,-0.03,-0.04,-0.04
11:13:46:3,-0.02,-0.04,-0.04
11:13:46:3,-0.02,-0.04,-0.03
11:13:46:3,-0.01,-0.04,-0.02
11:13:46:3,-0.01,-0.04,-0.01
11:13:46:3,-0.00,-0.03,-0.01
11:13:46:3,0.00,-0.03,-0.00
11:13:46:3,0.01,-0.02,0.00
11:13:46:3,0.01,-0.01,0.01
11:13:46:3,0.01,-0.00,0.01
11:13:46:3,0.01,0.01,0.01
11:13:46:3,0.01,0.02,0.01
11:13:46:3,0.00,0.03,0.02
11:13:46:3,0.00,0.04,0.02
11:13:46:3,-0.00,0.05,0.02
11:13:46:3,-0.00,0.05,0.01
11:13:46:3,-0.00,0.06,0.01
11:13:46:3,-0.01,0.06,0.01
11:13:46:4,-0.01,0.06,0.00
11:13:46:4,-0.02,0.06,0.00
11:13:46:4,-0.02,0.05,-0.01
11:13:46:4,-0.03,0.04,-0.01
11:13:46:4,-0.03,0.03,-0.01
11:13:46:4,-0.03,0.02,-0.02
11:13:46:4,-0.03,0.01,-0.02
11:13:46:4,-0.02,-0.01,-0.02
11:13:46:4,-0.02,-0.02,-0.02
11:13:46:4,-0.01,-0.03,-0.03
11:13:46:4,-0.01,-0.03,-0.03
11:13:46:4,-0.00,-0.03,-0.03
11:13:46:4,-0.00,-0.04,-0.03
11:13:46:4,-0.00,-0.04,-0.03
11:13:46:4,-0.01,-0.04,-0.03
