Clock Time (s),Elapsed Time (s),ar,atheta,aphi,gx,gy,gz,mx,my,mz,
61329.7,7.399999999994179,1.3378340704287657,5.07203607462017,1.5109624832471173,-2.72,-6.42,3.15,15.18,-39.25,-10.66,
61329.8,7.5,2.337798109332797,5.259499830601078,1.734066866541755,-2.29,-6.67,3.42,12.16,-38.30,-14.17,
61329.9,7.599999999998545,1.528037957643723,4.804235106649427,1.6166227451512718,-1.80,-6.93,3.61,14.92,-42.16,2.97,
61330.1,7.799999999995634,1.2877111477346153,5.012030115928749,1.5474970686484977,0.36,-7.11,3.54,5.06,-38.96,-13.54,
61330.2,7.899999999994179,2.5086450526130633,5.446403841643533,1.7268918618744764,0.62,-6.94,3.84,0.94,-39.92,-13.39,
61330.3,8.0,0.9598437372822723,4.880985919994119,1.4559419885804947,0.89,-6.47,4.40,-23.33,24.60,16.54,
61330.4,8.099999999998545,0.9585927185202274,4.891306150862784,1.4872434733496955,0.90,-6.06,4.53,-3.62,-40.98,-13.22,
61330.5,8.19999999999709,0.9424966843443005,5.027382880845547,1.6877742144179007,0.77,-5.65,4.64,-9.25,-39.41,-11.46,
61330.6,8.299999999995634,1.015332457867865,4.95494046381188,1.7490201725035124,0.53,-5.33,4.76,-20.49,-28.03,8.53,
61330.7,8.39999999999418,1.1040833301884418,4.961802204242737,1.7070770902888872,0.50,-7.02,3.68,-11.47,-38.79,-10.77,
61330.8,8.5,1.2259282197584,4.985083316930357,1.6034304567113329,0.07,-4.97,5.16,-18.83,-34.93,-7.63,
61330.9,8.599999999998545,0.5529014378711634,4.559739651989425,1.8833282647810201,0.03,-4.90,5.42,11.17,-41.44,-8.67,
61331.1,8.799999999995634,1.3989639023220006,5.386010102247659,1.6495071958300198,0.39,-6.25,5.03,-15.19,-34.91,-15.48,
61331.2,8.89999999999418,2.4642037253441527,5.416097992189661,1.7461928180333115,1.08,-6.72,5.40,-16.99,-34.06,-15.76,
61331.3,9.0,0.7479304780526062,4.928155176791732,1.6109177699548902,-0.25,-5.75,4.70,-23.34,30.12,10.47,
61331.4,9.099999999998545,0.9063112048297759,5.111449928960823,1.6813588188016135,2.31,-7.13,6.07,-31.69,27.13,2.56,
61331.5,9.19999999999709,1.2332072007574397,5.569094608567428,1.833286257950922,2.68,-6.89,6.23,-24.84,-30.53,-11.02,
61331.6,9.299999999995634,1.2641993513682879,5.609743065524595,1.8844074664961372,2.75,-6.42,6.21,-22.14,-25.40,14.43,
61331.7,9.39999999999418,1.2654643416548725,5.538699973557577,1.8675138956860657,2.61,-5.80,6.11,-25.86,-29.80,-9.87,
61331.8,9.5,1.218113295223396,5.438333484473481,1.785896037385956,0.07,-5.99,4.86,-31.68,-25.66,-3.33,
61331.9,9.599999999998545,1.222620137246234,5.415619621420438,1.735117926155066,2.52,-4.80,6.12,8.88,-43.26,-1.46,
61332.1,9.799999999995634,0.6507687761409578,5.252808480655274,1.7406426148785703,0.40,-4.26,5.32,-17.65,-38.77,-0.07,
61332.2,9.89999999999418,0.7024243731534378,5.6912144704929855,1.4709757820185556,0.60,-4.15,5.23,-18.96,-37.98,0.19,
61332.3,10.0,0.7823681997627461,5.652504008859203,1.4940307193186455,0.70,-4.09,5.19,-20.49,26.98,19.06,
61332.4,10.099999999998545,2.9669007398293594,5.505343675012915,1.900296336163399,0.19,-4.41,5.43,-24.33,-34.74,1.24,
61332.5,10.19999999999709,2.9190580672538875,5.505343675012915,1.8484095193197754,1.16,-3.63,5.12,-33.56,5.06,-7.51,
61332.6,10.299999999995634,2.7508907648250958,5.484934381122872,1.5744315209481128,1.29,-3.35,5.11,-26.97,-32.82,3.54,
61332.7,10.39999999999418,1.84499322491981,5.200421998558214,1.6794112415760176,1.36,-3.03,5.08,-30.35,-30.36,6.47,
61332.8,10.5,0.6314269553954757,5.1976159729520255,1.7458983388377465,1.37,-2.71,5.06,-32.73,-25.00,9.70,
61332.9,10.599999999998545,0.8239538822045807,5.62748968093805,1.4735503140297272,0.29,-4.33,5.38,15.29,-39.76,-8.78,
61333.0,10.69999999999709,0.7181225522151494,5.092895357497055,1.795485332912531,1.54,-4.97,6.18,
61333.1,10.799999999995634,0.7535250493513803,5.133379554636935,1.798361665383623,1.77,-4.84,6.11,-15.12,-38.21,-5.10,
61333.2,10.89999999999418,0.7966178506661773,5.193276260580026,1.7858523871669707,1.90,-4.67,6.00,-20.16,-36.92,-2.84,
61333.3,11.0,0.8306021911842034,5.269684515502195,1.776923684238458,1.95,-4.56,5.94,-18.34,30.39,15.46,
61333.4,11.099999999998545,0.8637129152675673,5.313462734882439,1.7571192667905282,1.62,-4.95,6.17,-25.64,-33.37,0.38,
61333.5,11.19999999999709,0.8906739021662192,5.376435143211374,1.7514160596109891,1.93,-3.79,5.80,-27.67,-32.04,1.57,
61333.6,11.299999999995634,0.9184225606985055,5.450946430866169,1.734854794974223,1.86,-3.59,5.81,-14.64,-33.58,16.66,
61333.7,11.39999999999418,0.9315041599477697,5.513170545562733,1.732530385892267,1.59,-3.00,5.88,-32.86,-25.20,8.55,
61333.8,11.5,0.9479978902930111,5.573400287018968,1.7296923160616084,1.53,-2.83,5.92,21.58,-38.05,-0.88,
61333.9,11.599999999998545,0.9583840566286566,5.6249173393448615,1.7174001388972149,1.70,-4.90,6.15,13.76,-35.41,-17.38,
61334.0,11.69999999999709,0.6712674578735365,5.142715593507249,1.5558985840295558,
61334.1,11.799999999995634,0.8685620300243385,5.217250352043816,1.5938249271013771,1.03,-5.90,4.40,-16.90,-32.48,-17.74,
61334.2,11.89999999999418,0.7201388754955533,5.157405205140231,1.5707963267948966,0.92,-5.32,4.94,-35.17,12.53,13.00,
61334.3,12.0,2.8046390142048585,5.5130143931592555,1.6851420210441757,0.79,-4.95,5.20,-22.03,34.04,7.79,
61334.4,12.099999999998545,0.7737570678190926,5.181816871829158,1.5837206396287027,0.63,-4.57,5.46,-26.35,-30.82,-12.48,
61334.5,12.19999999999709,2.813058833369825,5.505343675012915,1.634827358038121,1.02,-5.78,4.53,-19.55,2.94,-26.40,
61334.6,12.299999999995634,2.617899921692959,5.42725217787756,1.6549323823704198,0.29,-3.80,5.94,-27.49,-29.67,-11.67,
61334.7,12.39999999999418,1.0223502335305645,5.246097172023951,1.5903603423706418,0.16,-3.49,6.13,-33.69,-23.42,-7.25,
61334.8,12.5,1.1405700329221349,5.266341489025717,1.5707963267948966,0.16,-3.27,6.29,23.43,-34.84,-0.24,
61334.9,12.599999999998545,0.8189017035029296,5.208811733789572,1.5830081081449092,0.40,-3.11,6.40,-35.41,-20.37,-4.67,
61335.0,12.69999999999709,0.7733692520394123,1.7224018142331696,1.2279264746602223,-0.53,0.29,0.06,
61335.1,12.799999999995634,0.8713208364316787,1.6456561745056635,1.169934300321768,-0.49,0.09,0.03,24.29,-35.19,6.02,
61335.2,12.89999999999418,0.8061017305526641,1.7294515889812982,1.2292491321204655,-0.52,0.19,0.05,24.09,-34.52,0.92,
61335.3,13.0,0.8340863264674706,1.7234456551901618,1.2411509699638201,-0.51,0.12,0.07,24.42,-35.19,6.15,
61335.4,13.099999999998545,0.8314445261110329,1.698305885010135,1.2400637008603619,-0.53,0.17,0.09,23.53,-35.27,5.14,
61335.5,13.19999999999709,0.8334866525625951,1.684231318602113,1.2661615216103748,-0.52,0.15,0.12,23.08,-34.86,-1.70,
61335.6,13.299999999995634,0.8334866525625951,1.684231318602113,1.2661615216103748,-0.50,0.13,0.04,23.25,-35.36,4.68,
61335.7,13.39999999999418,0.83168503653727,1.6967089524806949,1.2780625477283232,-0.51,0.03,0.15,24.84,-35.13,5.13,
61335.8,13.5,0.8334866525625951,1.684231318602113,1.2661615216103748,-0.52,-0.00,0.16,23.86,-32.84,-3.78,
61335.9,13.599999999998545,0.8444524853418338,1.6591731129397456,1.2202427364313833,-0.66,-0.12,0.17,25.59,-35.03,5.33,
61336.1,13.799999999995634,0.98,1.4501726582147938,0.7455809987648959,-0.05,0.03,-0.02,22.75,-33.85,-3.98,
61336.2,13.89999999999418,0.9590620417887468,1.4352686128093959,0.7677819946183835,-0.04,0.02,-0.02,21.58,-33.68,-5.78,
61336.3,14.0,0.9885848471426214,1.4226363060630653,0.7549383154659456,-0.01,-0.03,-0.00,22.23,-34.20,-3.65,
61336.4,14.099999999998545,0.9644687656943588,1.4787494779314898,0.7434224068248876,-0.00,-0.05,0.01,22.92,-35.03,-4.15,
61336.5,14.19999999999709,0.9725224933131367,1.4635174711464938,0.7372162060827491,-0.05,0.03,-0.01,21.28,-34.46,-4.51,
61336.6,14.299999999995634,0.9737042672187485,1.35970299357215,0.8259975560990657,0.01,-0.04,0.04,21.95,-33.40,-5.73,
61336.7,14.39999999999418,0.9944847912361456,1.3625903772709091,0.817878028787297,-0.00,0.00,0.05,21.91,-36.37,-2.51,
61336.8,14.5,0.9998499887483122,1.3258176636680326,0.8364521217369213,-0.05,0.03,-0.02,20.37,-34.09,-3.21,
61336.9,14.599999999998545,0.9912113800799505,1.303385529611023,0.8688899559851717,-0.01,0.10,0.06,22.02,-33.42,-5.78,
61337.1,14.799999999995634,0.9764220398987316,1.316171660600355,0.8828249206235734,0.03,-0.00,-0.03,20.71,-35.19,-3.09,
61337.2,14.89999999999418,0.9784170889758621,1.303385529611023,0.8844997342868152,0.04,-0.03,0.00,21.05,-35.91,-2.86,
61337.3,15.0,0.9796427920420789,1.306832603169192,0.8986384331857983,0.08,-0.07,-0.03,20.58,-36.37,-2.84,
61337.4,15.099999999998545,0.9922197337283712,1.306832603169192,0.882865470006615,0.07,-0.05,-0.05,20.55,-36.19,-2.86,
