Clock Time (s),Elapsed Time (s),ax,ay,az,gx,gy,gz,mr,mtheta,mphi,
61324.5,2.1999999999970896,0.70,1.06,0.37,0.03,-3.24,-1.73,83.67479070783504,5.329484212033639,1.016103831552762,
61324.6,2.2999999999956344,-0.36,0.47,0.62,0.65,-2.25,-0.36,80.92715551655081,5.352010847112519,1.0608925453623292,
61324.7,2.3999999999941792,0.55,0.96,0.47,0.56,-2.36,-0.83,72.4394733553468,5.609784015349148,1.0532401306926606,
61324.8,2.5,0.38,0.88,0.57,0.59,-2.17,-1.01,80.25248531977063,5.3369649944351725,1.056184951248885,
61324.9,2.599999999998545,-0.02,0.84,0.43,0.62,-1.94,-0.98,80.06983826635346,5.332771991085481,1.0548946828304304,
61325.1,2.7999999999956344,0.37,0.65,0.38,-3.41,4.45,1.54,73.53225210749362,5.260938382835217,1.1085869108665878,
61325.2,2.8999999999941792,0.47,0.63,0.88,-2.69,4.52,1.72,75.85217795159214,5.1966522250111,1.0900077669459705,
61325.3,3.0,0.49,0.77,0.99,-3.60,4.05,1.23,76.36202328382873,5.199265002980357,1.0758614783734508,
61325.4,3.099999999998545,0.54,0.72,0.05,-3.30,3.94,0.93,78.81276229139542,5.423586597842654,1.0386255254884351,
61325.5,3.1999999999970896,0.40,0.93,1.00,-2.91,3.32,0.71,76.48857757861626,5.200000043959608,1.0725917590046938,
61325.6,3.2999999999956344,0.44,0.68,0.20,-2.37,2.44,0.54,68.61138316635221,5.744783165707932,0.9575069700074997,
61325.7,3.3999999999941792,-0.38,-0.89,0.15,-1.73,1.64,0.34,75.81104998613328,5.219890200208023,1.099076179120711,
61325.8,3.5,0.51,0.83,1.06,-3.10,4.53,1.62,74.18055135950392,5.2382176448080955,1.0881353303755785,
61325.9,3.599999999998545,0.50,0.77,1.00,-0.62,0.51,0.04,74.0491708258776,5.242631910101268,1.0920803599481328,
61326.1,3.7999999999956344,0.69,0.93,0.79,-1.43,0.52,0.98,64.61030722725283,5.5394768998625175,1.0535332295963389,
61326.2,3.8999999999941792,0.75,0.82,0.85,-1.44,0.73,1.17,69.553741811638,5.559636127969675,1.0292883914245121,
61326.3,4.0,0.37,1.06,0.82,-1.42,-0.13,-0.06,66.4416495881913,5.537920396381997,1.0771963680079526,
61326.4,4.099999999998545,0.11,1.07,1.00,-1.45,-0.26,-0.15,75.03990671635994,5.50510895658434,1.0148831307212913,
61326.5,4.19999999999709,0.35,1.01,1.30,-1.51,-0.19,-0.14,66.15065834895371,5.534465705056565,1.0765461508195655,
61326.6,4.299999999995634,0.48,1.11,0.93,-1.44,0.10,-0.31,65.14821639922309,5.5223470730228925,1.074879709514383,
61326.7,4.399999999994179,0.19,0.71,0.48,-1.45,0.63,1.12,65.45380661199164,5.501444771948127,1.088818029896026,
61326.8,4.5,0.14,0.74,0.87,-1.00,0.88,-0.51,65.25084597152745,5.520373106166311,1.071894821590858,
61326.9,4.599999999998545,0.21,0.66,1.47,-0.86,1.02,-0.47,65.37324911613312,5.518152183771316,1.0683824300429032,
61327.1,4.799999999995634,-0.14,0.70,0.48,-0.52,-0.12,0.22,73.94559757010555,5.48280859361611,1.1057795630212601,
61327.2,4.899999999994179,0.09,0.80,0.60,-0.59,-0.80,-0.05,77.14109540316367,5.493432131912181,1.084386516147594,
61327.3,5.0,-0.10,0.72,0.47,-0.45,0.03,0.23,77.19823896955164,5.496857103748545,1.0894601684184115,
61327.4,5.099999999998545,-0.04,0.72,0.46,-0.55,-1.45,-0.36,79.10955631274896,5.5026248403701725,1.0905276124141146,
61327.5,5.19999999999709,0.03,0.74,0.46,-0.63,-1.51,-0.30,77.25979161245517,5.500361538259612,1.0946880107893187,
61327.6,5.299999999995634,-0.06,0.69,0.51,-0.75,-1.43,-0.20,76.31708458792173,5.490172813001316,1.09362527536032,
61327.7,5.399999999994179,0.76,0.18,0.28,-0.82,-1.35,-0.14,66.228717336213,5.373332076325447,1.1845382794198454,
61327.8,5.5,0.93,-0.39,0.32,-1.09,-1.01,0.01,77.4216752595809,5.5012093019463055,1.077377164375694,
61327.9,5.599999999998545,1.19,-1.29,0.08,-1.18,-0.85,0.03,50.32344781510901,4.911797419963713,1.3173127523471884,
61328.1,5.799999999995634,1.76,-1.41,0.37,-1.55,-2.46,4.56,42.28317987096051,3.899785189046726,0.8958764690948662,
61328.2,5.899999999994179,1.65,-1.31,-0.05,-1.40,-2.01,4.09,43.730919267721774,4.2244710199860975,1.1438167220724118,
61328.3,6.0,1.83,-1.34,0.46,-1.05,-1.93,3.65,43.8776355333785,4.1643902584478525,1.125480024722006,
61328.4,6.099999999998545,1.68,-1.34,-0.01,-0.81,-1.97,3.40,48.95855185766834,3.4079751431939114,0.42465989723740677,
61328.5,6.19999999999709,1.70,-1.37,0.04,-1.51,-2.68,4.66,53.33847485633612,3.0297617240346737,0.2861240347696252,
61328.6,6.299999999995634,1.70,-1.40,0.13,0.64,-2.54,2.06,41.84744914567673,3.9968341964230505,0.9799992144484596,
61328.7,6.399999999994179,1.69,-1.41,0.22,1.17,-2.81,1.50,74.53302288247808,4.153674284863953,0.3787748811922582,
61328.8,6.5,1.70,-1.42,0.29,1.63,-3.03,0.97,41.87489582076593,3.982421030216401,0.9665757620902418,
61328.9,6.599999999998545,1.73,-1.41,0.34,1.94,-3.12,0.51,44.27376311089899,4.416176143915686,1.2140886991816602,
61329.1,6.799999999995634,0.52,-1.13,0.14,-5.32,-6.34,1.25,42.20878344610278,4.93220822174208,1.9837738079349385,
61329.2,6.899999999994179,0.41,-0.95,0.26,-4.25,-6.60,1.79,43.74101393429284,5.183501426694961,1.5884008518196682,
61329.3,7.0,0.90,-1.96,0.04,-3.83,-6.54,1.99,33.516009607350334,3.382120434527142,1.007385284221004,
61329.4,7.099999999998545,0.82,-1.63,0.17,-3.55,-6.42,2.24,43.76036905694467,5.172046024259142,1.6204049194228396,
61329.5,7.19999999999709,0.50,-1.40,0.10,-3.35,-6.34,2.55,44.36622702011069,5.125192993624596,1.7511888614377875,
61329.6,7.299999999995634,0.46,-1.30,0.08,-5.04,-6.47,1.40,38.982900097350374,2.3987964893531526,1.7508200022498208,
61329.7,7.399999999994179,0.47,-1.25,0.08,-2.72,-6.42,3.15,43.41233119748351,5.081422404313914,1.818885774795227,
61329.8,7.5,1.20,-1.97,-0.38,-2.29,-6.67,3.42,42.609206751593014,5.019816572855419,1.909810179743792,
61329.9,7.599999999998545,0.14,-1.52,-0.07,-1.80,-6.93,3.61,44.82067491682828,5.0525250159524955,1.5044836748814896,
61330.1,7.799999999995634,0.38,-1.23,0.03,0.36,-7.11,3.54,41.55498526049552,4.8415428267719705,1.902689373071695,
61330.2,7.899999999994179,1.66,-1.84,-0.39,0.62,-6.94,3.84,42.11629257187769,4.735931724002066,1.8943409073809618,
61330.3,8.0,0.16,-0.94,0.11,0.89,-6.47,4.40,37.722943946622195,2.3297037139106704,1.1169119197124786,
61330.4,8.099999999998545,0.17,-0.94,0.08,0.90,-6.06,4.53,43.21149384133809,4.624281904539912,1.8817189174466489,
61330.5,8.19999999999709,0.29,-0.89,-0.11,0.77,-5.65,4.64,42.071869461672364,4.4818499631321265,1.8466734869378072,
61330.6,8.299999999995634,0.24,-0.97,-0.18,0.53,-5.33,4.76,35.75306839978913,4.081157547909211,1.3298920151526286,
61330.7,8.39999999999418,0.27,-1.06,-0.15,0.50,-7.02,3.68,41.85950190816895,4.424886606344768,1.8310122930830646,
61330.8,8.5,0.33,-1.18,-0.04,0.07,-4.97,5.16,40.409042304909924,4.217969714249399,1.7607558279149729,
61330.9,8.599999999998545,-0.08,-0.52,-0.17,0.03,-4.90,5.42,43.78597263964796,4.97567792387232,1.770122223498371,
61331.1,8.799999999995634,0.87,-1.09,-0.11,0.39,-6.25,5.03,41.098352765044,4.301978867001118,1.956981653626915,
61331.2,8.89999999999418,1.57,-1.85,-0.43,1.08,-6.72,5.40,41.196132099992106,4.249681331158755,1.9633620123606468,
61331.3,9.0,0.16,-0.73,-0.03,-0.25,-5.75,4.70,39.516969772491414,2.23004416543805,1.3026448127823862,
61331.4,9.099999999998545,0.35,-0.83,-0.10,2.31,-7.13,6.07,41.79529399346295,2.433564389762955,1.5095070480700192,
61331.5,9.19999999999709,0.90,-0.78,-0.32,2.68,-6.89,6.23,40.87232437726046,4.029394584844716,1.8437948217613618,
61331.6,9.299999999995634,0.94,-0.75,-0.39,2.75,-6.42,6.21,36.6546654602112,3.9954574652765444,1.1661710688813112,
61331.7,9.39999999999418,0.89,-0.82,-0.37,2.61,-5.80,6.11,40.67181456488019,3.997659859019053,1.8159178307023924,
61331.8,9.5,0.79,-0.89,-0.26,0.07,-5.99,4.86,40.90411837455979,3.8223862341286208,1.6522964164701517,
61331.9,9.599999999998545,0.78,-0.92,-0.20,2.52,-4.80,6.12,44.186124518902986,4.914847113556876,1.6038443891042653,
61332.1,9.799999999995634,0.33,-0.55,-0.11,0.40,-4.26,5.32,42.59859504725479,4.285178646167454,1.5724395742171513,
61332.2,9.89999999999418,0.58,-0.39,0.07,0.60,-4.15,5.23,42.449948174291094,4.249373482551274,1.5663204524401388,
61332.3,10.0,0.63,-0.46,0.06,0.70,-4.09,5.19,38.87215069944034,2.2203189697516685,1.0583333345690624,
61332.4,10.099999999998545,2.00,-1.97,-0.96,0.19,-4.41,5.43,42.430579774497545,4.10143122600137,1.5415679594476328,
61332.5,10.19999999999709,2.00,-1.97,-0.80,1.16,-3.63,5.12,34.760283370536555,2.9919451082931334,1.788564628851464,
61332.6,10.299999999995634,1.92,-1.97,-0.01,1.29,-3.35,5.11,42.627044232505725,4.024522826767107,1.4876547027914928,
61332.7,10.39999999999418,0.86,-1.62,-0.20,1.36,-3.03,5.08,43.413281377937786,3.9271555344952227,1.4212063168271505,
61332.8,10.5,0.29,-0.55,-0.11,1.37,-2.71,5.06,42.312443796122196,3.7938833573133866,1.3394923363517814,
61332.9,10.599999999998545,0.65,-0.50,0.08,0.29,-4.33,5.38,43.494023727404205,5.079512252121143,1.7740599284989675,
61333.1,10.799999999995634,0.30,-0.67,-0.17,1.77,-4.84,6.11,41.40807288440263,4.335588131072379,1.6942742505845325,
61333.2,10.89999999999418,0.36,-0.69,-0.17,1.90,-4.67,6.00,42.16132825232146,4.212586919888036,1.6382076779735881,
61333.3,11.0,0.43,-0.69,-0.17,1.95,-4.56,5.94,38.71587917121346,2.1137765790658505,1.1600220022142906,
61333.4,11.099999999998545,0.48,-0.70,-0.16,1.62,-4.95,6.17,42.08456843072054,4.057243911164358,1.5617667661275658,
61333.5,11.19999999999709,0.54,-0.69,-0.16,1.93,-3.79,5.80,42.3633733312162,4.000047634392975,1.5337275220855728,
61333.6,11.299999999995634,0.61,-0.67,-0.15,1.86,-3.59,5.81,40.243031694940676,4.301260268734406,1.1439691571852717,
61333.7,11.39999999999418,0.66,-0.64,-0.15,1.59,-3.00,5.88,42.2838278778069,3.7958159171625483,1.3671874524547674,
61333.8,11.5,0.71,-0.61,-0.15,1.53,-2.83,5.92,43.752409076529716,5.228302622264911,1.5909108613291756,
61333.9,11.599999999998545,0.75,-0.58,-0.14,1.70,-4.90,6.15,41.776429957572965,5.083021307774764,1.9998649805568773,
61334.1,11.799999999995634,0.42,-0.76,-0.02,1.03,-5.90,4.40,40.68498494530875,4.23261767715385,2.0219822591264895,
61334.2,11.89999999999418,0.31,-0.65,-0.00,0.92,-5.32,4.94,39.533906966046246,2.7993434459114095,1.235730164426714,
61334.3,12.0,2.00,-1.94,-0.32,0.79,-4.95,5.20,41.28833491435565,2.145186417806653,1.380985477304655,
61334.4,12.099999999998545,0.35,-0.69,-0.01,0.63,-4.57,5.46,42.42576222061308,4.005019929935736,1.8693737730661597,
61334.5,12.19999999999709,2.00,-1.97,-0.18,1.02,-5.78,4.53,32.98190564536864,2.992327537171926,2.498823388044375,
61334.6,12.299999999995634,1.71,-1.97,-0.22,0.29,-3.80,5.94,42.09748092225947,3.9651109000655547,1.8516893019414133,
61334.7,12.39999999999418,0.52,-0.88,-0.02,0.16,-3.49,6.13,41.66623333107997,3.749064097083985,1.7456883506752108,
61334.8,12.5,0.60,-0.97,-0.00,0.16,-3.27,6.29,41.98628466535233,5.304421156520317,1.5765125102797666,
61334.9,12.599999999998545,0.39,-0.72,-0.01,0.40,-3.11,6.40,41.11707552830089,3.663623229246046,1.6846200646820877,
61335.1,12.799999999995634,-0.06,0.80,0.34,-0.49,0.09,0.03,43.180789710240354,5.31654327688179,1.4309268707244192,
61335.2,12.89999999999418,-0.12,0.75,0.27,-0.52,0.19,0.05,42.10468976254308,5.321674780734439,1.5489442901762023,
61335.3,13.0,-0.12,0.78,0.27,-0.51,0.12,0.07,43.27233527324357,5.319041063249026,1.42819033141026,
61335.4,13.099999999998545,-0.10,0.78,0.27,-0.53,0.17,0.09,42.70893817457887,5.300718659213326,1.4501543777783519,
61335.5,13.19999999999709,-0.09,0.79,0.25,-0.52,0.15,0.12,41.8425142648001,5.297207303862889,1.6114360462202912,
61335.6,13.299999999995634,-0.09,0.79,0.25,-0.50,0.13,0.04,42.57692450142448,5.294034348825233,1.4606550773291254,
61335.7,13.39999999999418,-0.10,0.79,0.24,-0.51,0.03,0.15,43.32965958786199,5.327856140825636,1.4521233192207994,
61335.8,13.5,-0.09,0.79,0.25,-0.52,-0.00,0.16,40.768291600213026,5.340714354714379,1.6636488088913772,
61335.9,13.599999999998545,-0.07,0.79,0.29,-0.66,-0.12,0.17,43.70764120837454,5.343303728167888,1.4485454014202532,
61336.1,13.799999999995634,0.08,0.66,0.72,-0.05,0.03,-0.02,40.97835282194735,5.304131790904854,1.6680741275406834,
61336.2,13.89999999999418,0.09,0.66,0.69,-0.04,0.02,-0.02,40.41592755337925,5.282224373445835,1.7143012935976196,
61336.3,14.0,0.10,0.67,0.72,-0.01,-0.03,-0.00,40.9528436131119,5.288764200975873,1.6600416487998295,
61336.4,14.099999999998545,0.06,0.65,0.71,-0.00,-0.05,0.01,42.06720575460177,5.291778532496776,1.6696087147852388,
61336.5,14.19999999999709,0.07,0.65,0.72,-0.05,0.03,-0.01,40.751320224012375,5.265596806930538,1.6816947615182918,
61336.6,14.299999999995634,0.15,0.70,0.66,0.01,-0.04,0.04,40.37567832247528,5.293799035444472,1.7131941967227708,
61336.7,14.39999999999418,0.15,0.71,0.68,-0.00,0.00,0.05,42.53381125645808,5.254585682112424,1.6298425071892957,
61336.8,14.5,0.18,0.72,0.67,-0.05,0.03,-0.02,39.84180091311135,5.250994697880067,1.6514523955321492,
61336.9,14.599999999998545,0.20,0.73,0.64,-0.01,0.10,0.06,40.43742326113275,5.294986231171708,1.714224481708425,
61337.1,14.799999999995634,0.19,0.73,0.62,0.03,-0.00,-0.03,40.948605592864816,5.244324141229323,1.6463285713927116,
61337.2,14.89999999999418,0.20,0.73,0.62,0.04,-0.03,0.00,41.72301762816299,5.242590459687721,1.6393974165651017,
61337.3,15.0,0.20,0.74,0.61,0.08,-0.07,-0.03,41.885306492850205,5.227320344129183,1.6386525957347953,
61337.4,15.099999999998545,0.20,0.74,0.63,0.07,-0.05,-0.05,41.715682902237134,5.2288229741984615,1.6394094974224473,
61337.5,15.19999999999709,0.20,0.72,0.61,0.06,-0.03,-0.05,40.814934766577785,5.267543722832556,1.6684648567729614,
