time,x,y,z
17:02:01:130,-0.02,0.01,0.02
17:02:01:135,-0.01,0.01,0.02
17:02:01:141,-0.01,0.01,0.02
17:02:01:145,-0.00,0.03,0.02
17:02:01:154,0.00,0.04,0.02
17:02:01:155,0.01,0.05,0.01
17:02:01:160,0.02,0.05,0.01
17:02:01:165,0.02,0.06,0.00
17:02:01:170,0.02,0.05,0.00
17:02:01:175,0.02,0.05,-0.00
17:02:01:181,0.02,0.05,-0.00
17:02:01:185,0.02,0.05,-0.00
17:02:01:190,0.02,0.05,-0.00
17:02:01:195,0.02,0.05,-0.00
17:02:01:202,0.03,0.05,-0.00
17:02:01:205,0.03,0.06,0.00
17:02:01:210,0.02,0.07,0.01
17:02:01:214,0.01,0.07,0.02
17:02:01:221,0.01,0.07,0.03
17:02:01:225,-0.00,0.07,0.03
17:02:01:230,-0.01,0.07,0.04
17:02:01:235,-0.02,0.06,0.04
17:02:01:240,-0.02,0.05,0.04
17:02:01:245,-0.02,0.04,0.04
17:02:01:250,-0.02,0.03,0.04
17:02:01:255,-0.02,0.03,0.03
17:02:01:260,-0.01,0.02,0.02
17:02:01:265,-0.01,0.01,0.01
17:02:01:269,-0.00,0.01,0.00
17:02:01:274,0.00,0.00,-0.01
17:02:01:281,0.01,-0.00,-0.02
17:02:01:284,0.02,0.01,-0.02
17:02:01:290,0.02,0.02,-0.03
17:02:01:295,0.03,0.04,-0.03
17:02:01:300,0.04,0.06,-0.03
17:02:01:304,0.05,0.08,-0.04
17:02:01:309,0.06,0.10,-0.04
17:02:01:314,0.07,0.12,-0.04
17:02:01:320,0.07,0.13,-0.04
17:02:01:325,0.07,0.15,-0.04
17:02:01:329,0.07,0.15,-0.04
17:02:01:334,0.07,0.15,-0.04
17:02:01:340,0.07,0.15,-0.04
17:02:01:345,0.06,0.15,-0.05
17:02:01:349,0.06,0.15,-0.05
17:02:01:355,0.05,0.15,-0.05
17:02:01:359,0.05,0.16,-0.05
17:02:01:364,0.05,0.16,-0.05
17:02:01:369,0.05,0.17,-0.04
17:02:01:374,0.05,0.17,-0.05
17:02:01:380,0.04,0.17,-0.04
17:02:01:384,0.03,0.17,-0.04
17:02:01:389,0.03,0.15,-0.04
17:02:01:394,0.02,0.13,-0.04
17:02:01:400,0.01,0.11,-0.04
17:02:01:404,0.01,0.09,-0.03
17:02:01:409,0.01,0.07,-0.03
17:02:01:414,0.01,0.05,-0.03
17:02:01:420,0.00,0.03,-0.02
17:02:01:424,0.00,0.02,-0.03
17:02:01:429,0.00,0.02,-0.03
17:02:01:434,-0.00,0.02,-0.03
17:02:01:441,-0.00,0.03,-0.02
17:02:01:444,-0.00,0.03,-0.02
17:02:01:449,-0.00,0.02,-0.02
17:02:01:454,-0.00,0.02,-0.02
17:02:01:460,0.00,0.02,-0.03
17:02:01:464,0.00,0.03,-0.03
17:02:01:469,0.01,0.03,-0.03
17:02:01:474,0.02,0.03,-0.02
17:02:01:479,0.03,0.03,-0.02
17:02:01:484,0.03,0.03,-0.02
17:02:01:489,0.03,0.04,-0.03
17:02:01:494,0.02,0.05,-0.03
17:02:01:499,0.01,0.06,-0.03
17:02:01:504,-0.00,0.06,-0.04
17:02:01:508,-0.02,0.07,-0.04
17:02:01:513,-0.04,0.08,-0.04
17:02:01:520,-0.08,0.12,-0.05
17:02:01:523,-0.14,0.17,-0.05
17:02:01:528,-0.18,0.14,-0.05
17:02:01:534,-0.19,0.05,-0.04
17:02:01:539,-0.17,-0.04,-0.04
17:02:01:543,-0.13,-0.14,-0.03
17:02:01:549,-0.07,-0.21,-0.02
17:02:01:554,-0.03,-0.24,-0.02
17:02:01:558,0.01,-0.22,-0.02
17:02:01:564,0.05,-0.17,-0.02
17:02:01:568,0.08,-0.11,-0.02
17:02:01:573,0.11,-0.04,-0.01
17:02:01:579,0.14,0.03,-0.00
17:02:01:583,0.15,0.08,0.01
17:02:01:588,0.16,0.12,0.01
17:02:01:594,0.16,0.12,0.01
17:02:01:599,0.15,0.11,-0.00
17:02:01:603,0.13,0.09,-0.01
17:02:01:609,0.12,0.07,-0.02
17:02:01:614,0.10,0.05,-0.04
17:02:01:619,0.09,0.03,-0.05
17:02:01:627,0.07,0.02,-0.05
17:02:01:628,0.06,0.01,-0.06
17:02:01:633,0.06,-0.01,-0.06
17:02:01:640,0.05,-0.01,-0.06
17:02:01:643,0.05,-0.02,-0.05
17:02:01:688,0.06,-0.02,-0.04
17:02:01:689,0.07,-0.01,-0.03
17:02:01:690,0.08,-0.01,-0.02
17:02:01:697,0.08,-0.00,-0.01
17:02:01:702,0.09,-0.00,-0.00
17:02:01:704,0.09,-0.00,0.00
17:02:01:712,0.10,-0.00,0.01
17:02:01:720,0.10,-0.01,0.01
17:02:01:722,0.10,-0.01,0.01
17:02:01:722,0.10,-0.01,0.02
17:02:01:725,0.10,-0.00,0.02
17:02:01:726,0.10,-0.00,0.02
17:02:01:727,0.09,-0.00,0.02
17:02:01:729,0.08,0.00,0.01
17:02:01:730,0.07,0.01,0.01
17:02:01:731,0.07,0.02,0.00
17:02:01:732,0.06,0.02,-0.00
17:02:01:733,0.06,0.02,-0.00
17:02:01:762,0.05,0.01,-0.00
17:02:01:764,0.04,0.02,-0.00
17:02:01:765,0.04,0.03,-0.01
17:02:01:770,0.03,0.03,-0.01
17:02:01:771,0.02,0.03,-0.01
17:02:01:772,0.01,0.03,-0.02
17:02:01:775,0.00,0.02,-0.02
17:02:01:779,-0.00,0.02,-0.02
17:02:01:783,-0.01,0.02,-0.03
17:02:01:788,-0.01,0.02,-0.03
17:02:01:795,-0.01,0.02,-0.03
17:02:01:798,-0.02,0.02,-0.04
17:02:01:803,-0.02,0.02,-0.03
17:02:01:811,-0.02,0.02,-0.04
17:02:01:813,-0.02,0.02,-0.04
17:02:01:818,-0.03,0.03,-0.04
17:02:01:823,-0.03,0.03,-0.04
17:02:01:829,-0.03,0.03,-0.04
17:02:01:833,-0.02,0.02,-0.04
17:02:01:838,-0.02,0.02,-0.04
17:02:01:845,-0.01,0.01,-0.04
17:02:01:848,-0.01,0.01,-0.04
17:02:01:853,-0.00,0.01,-0.04
17:02:01:858,0.01,0.02,-0.04
17:02:01:863,0.00,0.03,-0.04
17:02:01:868,-0.01,0.06,-0.06
17:02:01:873,-0.02,0.07,-0.07
17:02:01:878,-0.02,0.05,-0.08
17:02:01:883,-0.02,0.04,-0.10
17:02:01:888,-0.02,0.04,-0.11
17:02:01:893,-0.02,0.05,-0.11
17:02:01:900,-0.01,0.06,-0.11
17:02:01:903,0.01,0.07,-0.10
17:02:01:908,0.02,0.07,-0.10
17:02:01:917,0.02,0.06,-0.10
17:02:01:918,0.03,0.05,-0.11
17:02:01:922,0.03,0.05,-0.10
17:02:01:932,0.03,0.04,-0.10
17:02:01:933,0.03,0.05,-0.10
17:02:01:938,0.04,0.06,-0.10
17:02:01:943,0.04,0.07,-0.10
17:02:01:949,0.05,0.09,-0.10
17:02:01:952,0.05,0.10,-0.11
17:02:01:958,0.06,0.09,-0.11
17:02:01:962,0.06,0.08,-0.12
17:02:01:968,0.06,0.07,-0.12
17:02:01:973,0.07,0.05,-0.13
17:02:01:977,0.07,0.04,-0.13
17:02:01:983,0.08,0.04,-0.13
17:02:01:990,0.08,0.04,-0.12
17:02:01:992,0.09,0.06,-0.12
17:02:01:998,0.10,0.08,-0.12
17:02:02:3,0.12,0.12,-0.12
17:02:02:7,0.13,0.16,-0.12
17:02:02:12,0.14,0.19,-0.12
17:02:02:18,0.15,0.21,-0.12
17:02:02:22,0.16,0.22,-0.12
17:02:02:27,0.16,0.22,-0.12
17:02:02:36,0.16,0.22,-0.13
17:02:02:53,0.16,0.22,-0.14
17:02:02:54,0.17,0.22,-0.15
17:02:02:55,0.18,0.23,-0.16
17:02:02:56,0.20,0.25,-0.17
17:02:02:58,0.21,0.29,-0.17
17:02:02:62,0.23,0.34,-0.18
17:02:02:67,0.26,0.42,-0.20
17:02:02:72,0.29,0.53,-0.20
17:02:02:79,0.33,0.66,-0.21
17:02:02:82,0.37,0.80,-0.21
17:02:02:88,0.42,0.95,-0.21
17:02:02:92,0.46,1.09,-0.20
17:02:02:97,0.51,1.23,-0.19
17:02:02:102,0.54,1.34,-0.18
17:02:02:108,0.57,1.43,-0.16
17:02:02:112,0.58,1.48,-0.14
17:02:02:117,0.57,1.47,-0.13
17:02:02:122,0.55,1.42,-0.13
17:02:02:127,0.51,1.33,-0.12
17:02:02:133,0.47,1.21,-0.11
17:02:02:138,0.41,1.06,-0.10
17:02:02:142,0.35,0.91,-0.10
17:02:02:147,0.29,0.75,-0.10
17:02:02:157,0.24,0.61,-0.11
17:02:02:158,0.19,0.48,-0.12
17:02:02:162,0.15,0.37,-0.12
17:02:02:167,0.12,0.30,-0.13
17:02:02:172,0.09,0.24,-0.13
17:02:02:177,0.08,0.21,-0.13
17:02:02:182,0.07,0.20,-0.12
17:02:02:187,0.08,0.20,-0.11
17:02:02:192,0.08,0.22,-0.11
17:02:02:197,0.09,0.26,-0.12
17:02:02:201,0.10,0.30,-0.12
17:02:02:206,0.11,0.36,-0.13
17:02:02:212,0.12,0.42,-0.14
17:02:02:216,0.12,0.47,-0.14
17:02:02:221,0.14,0.51,-0.15
17:02:02:229,0.15,0.53,-0.15
17:02:02:232,0.16,0.54,-0.15
17:02:02:242,0.17,0.53,-0.15
17:02:02:243,0.16,0.50,-0.14
17:02:02:246,0.15,0.46,-0.14
17:02:02:252,0.13,0.41,-0.14
17:02:02:258,0.08,0.37,-0.14
17:02:02:261,-0.06,0.31,-0.14
17:02:02:266,-0.17,0.18,-0.11
17:02:02:272,-0.20,0.04,-0.08
17:02:02:276,-0.18,-0.08,-0.04
17:02:02:281,-0.12,-0.17,0.00
17:02:02:287,-0.07,-0.22,0.03
17:02:02:291,-0.03,-0.24,0.04
17:02:02:296,-0.01,-0.24,0.04
17:02:02:302,0.00,-0.24,0.03
17:02:02:306,0.02,-0.23,0.04
17:02:02:311,0.05,-0.22,0.06
17:02:02:317,0.06,-0.20,0.08
17:02:02:321,0.07,-0.17,0.10
17:02:02:326,0.06,-0.15,0.10
17:02:02:331,0.05,-0.13,0.09
17:02:02:336,0.03,-0.13,0.08
17:02:02:341,0.01,-0.14,0.06
17:02:02:347,-0.01,-0.16,0.05
17:02:02:351,-0.02,-0.19,0.04
17:02:02:356,-0.04,-0.23,0.03
17:02:02:361,-0.05,-0.26,0.02
17:02:02:366,-0.05,-0.29,0.02
17:02:02:372,-0.06,-0.32,0.01
17:02:02:378,-0.07,-0.35,0.02
17:02:02:381,-0.07,-0.38,0.02
17:02:02:386,-0.08,-0.41,0.03
17:02:02:391,-0.08,-0.43,0.04
17:02:02:396,-0.08,-0.45,0.05
17:02:02:401,-0.08,-0.46,0.05
17:02:02:407,-0.07,-0.46,0.06
17:02:02:411,-0.06,-0.45,0.07
17:02:02:416,-0.06,-0.42,0.07
17:02:02:422,-0.05,-0.39,0.08
17:02:02:426,-0.05,-0.35,0.08
17:02:02:431,-0.05,-0.33,0.09
17:02:02:436,-0.05,-0.31,0.09
17:02:02:441,-0.06,-0.31,0.09
17:02:02:446,-0.07,-0.31,0.09
17:02:02:452,-0.08,-0.32,0.10
17:02:02:457,-0.09,-0.33,0.10
17:02:02:461,-0.10,-0.34,0.11
17:02:02:467,-0.11,-0.35,0.11
17:02:02:471,-0.12,-0.35,0.11
17:02:02:476,-0.13,-0.35,0.11
17:02:02:481,-0.13,-0.35,0.10
17:02:02:486,-0.14,-0.35,0.09
17:02:02:491,-0.14,-0.35,0.09
17:02:02:498,-0.15,-0.36,0.09
17:02:02:501,-0.16,-0.37,0.08
17:02:02:506,-0.18,-0.39,0.08
17:02:02:512,-0.19,-0.41,0.08
17:02:02:516,-0.20,-0.43,0.07
17:02:02:520,-0.22,-0.44,0.07
17:02:02:528,-0.23,-0.45,0.07
17:02:02:530,-0.24,-0.46,0.07
17:02:02:535,-0.24,-0.47,0.08
17:02:02:541,-0.25,-0.47,0.08
17:02:02:546,-0.25,-0.47,0.09
17:02:02:551,-0.25,-0.48,0.09
17:02:02:557,-0.25,-0.48,0.09
17:02:02:560,-0.26,-0.49,0.10
17:02:02:565,-0.26,-0.50,0.10
17:02:02:571,-0.27,-0.50,0.10
17:02:02:576,-0.28,-0.50,0.10
17:02:02:580,-0.28,-0.50,0.10
17:02:02:586,-0.29,-0.49,0.11
17:02:02:590,-0.30,-0.48,0.11
17:02:02:595,-0.30,-0.46,0.11
17:02:02:600,-0.30,-0.44,0.11
17:02:02:605,-0.30,-0.43,0.11
17:02:02:610,-0.30,-0.41,0.10
17:02:02:616,-0.29,-0.41,0.09
17:02:02:620,-0.29,-0.41,0.09
17:02:02:625,-0.29,-0.41,0.09
17:02:02:632,-0.29,-0.42,0.09
17:02:02:635,-0.29,-0.43,0.09
17:02:02:640,-0.30,-0.46,0.09
17:02:02:646,-0.30,-0.48,0.09
17:02:02:681,-0.31,-0.50,0.08
17:02:02:682,-0.32,-0.52,0.08
17:02:02:683,-0.33,-0.54,0.08
17:02:02:686,-0.33,-0.56,0.08
17:02:02:687,-0.34,-0.57,0.09
17:02:02:688,-0.35,-0.58,0.09
17:02:02:691,-0.35,-0.59,0.10
17:02:02:692,-0.36,-0.60,0.10
17:02:02:693,-0.37,-0.62,0.11
17:02:02:696,-0.39,-0.63,0.11
17:02:02:700,-0.40,-0.65,0.11
17:02:02:706,-0.42,-0.65,0.11
17:02:02:710,-0.43,-0.64,0.11
17:02:02:715,-0.44,-0.61,0.11
17:02:02:721,-0.43,-0.57,0.11
17:02:02:728,-0.41,-0.51,0.11
17:02:02:731,-0.37,-0.45,0.11
17:02:02:736,-0.32,-0.38,0.12
17:02:02:740,-0.27,-0.33,0.12
17:02:02:745,-0.23,-0.29,0.13
17:02:02:750,-0.21,-0.26,0.18
17:02:02:755,-0.18,-0.27,0.26
17:02:02:760,-0.15,-0.30,0.34
17:02:02:765,-0.13,-0.33,0.41
17:02:02:770,-0.11,-0.35,0.46
17:02:02:775,-0.11,-0.34,0.51
17:02:02:780,-0.11,-0.32,0.55
17:02:02:785,-0.11,-0.28,0.59
17:02:02:789,-0.11,-0.25,0.63
17:02:02:795,-0.10,-0.21,0.66
17:02:02:799,-0.10,-0.19,0.68
17:02:02:805,-0.09,-0.17,0.68
17:02:02:810,-0.09,-0.15,0.68
17:02:02:815,-0.10,-0.13,0.66
17:02:02:819,-0.11,-0.12,0.64
17:02:02:825,-0.12,-0.10,0.62
17:02:02:829,-0.14,-0.09,0.59
17:02:02:834,-0.16,-0.09,0.56
17:02:02:840,-0.18,-0.08,0.54
17:02:02:844,-0.19,-0.07,0.51
17:02:02:849,-0.20,-0.06,0.48
17:02:02:855,-0.21,-0.05,0.44
17:02:02:859,-0.21,-0.04,0.41
17:02:02:865,-0.22,-0.03,0.37
17:02:02:871,-0.22,-0.02,0.34
17:02:02:874,-0.22,-0.00,0.31
17:02:02:879,-0.22,0.01,0.29
17:02:02:885,-0.22,0.02,0.27
17:02:02:889,-0.21,0.03,0.26
17:02:02:894,-0.21,0.02,0.24
17:02:02:899,-0.20,0.01,0.23
17:02:02:904,-0.19,-0.00,0.22
17:02:02:909,-0.18,-0.03,0.21
