time,x,y,z
17:02:03:117,-0.04,0.85,0.54
17:02:03:129,-0.03,0.84,0.52
17:02:03:130,-0.03,0.85,0.50
17:02:03:132,-0.02,0.85,0.47
17:02:03:138,-0.01,0.85,0.47
17:02:03:161,-0.00,0.86,0.45
17:02:03:163,-0.00,0.86,0.43
17:02:03:164,-0.00,0.86,0.42
17:02:03:166,-0.01,0.86,0.41
17:02:03:167,-0.01,0.87,0.41
17:02:03:168,-0.02,0.87,0.41
17:02:03:172,-0.03,0.87,0.41
17:02:03:179,-0.03,0.88,0.42
17:02:03:183,-0.04,0.88,0.43
17:02:03:187,-0.04,0.89,0.43
17:02:03:196,-0.05,0.89,0.43
17:02:03:198,-0.05,0.89,0.43
17:02:03:202,-0.05,0.89,0.43
17:02:03:207,-0.05,0.89,0.44
17:02:03:215,-0.06,0.88,0.45
17:02:03:217,-0.06,0.88,0.45
17:02:03:224,-0.06,0.88,0.46
17:02:03:232,-0.06,0.88,0.47
17:02:03:233,-0.05,0.88,0.48
17:02:03:237,-0.04,0.87,0.49
17:02:03:263,-0.04,0.87,0.48
17:02:03:264,-0.03,0.88,0.49
17:02:03:266,-0.03,0.88,0.49
17:02:03:267,-0.03,0.88,0.49
17:02:03:268,-0.03,0.87,0.48
17:02:03:270,-0.03,0.87,0.48
17:02:03:272,-0.02,0.87,0.48
17:02:03:281,-0.03,0.87,0.47
17:02:03:283,-0.02,0.87,0.47
17:02:03:287,-0.02,0.87,0.48
17:02:03:292,-0.03,0.87,0.50
17:02:03:299,-0.04,0.87,0.51
17:02:03:302,-0.04,0.87,0.51
17:02:03:308,-0.05,0.86,0.52
17:02:03:315,-0.06,0.85,0.51
17:02:03:317,-0.07,0.85,0.51
17:02:03:322,-0.09,0.85,0.50
17:02:03:327,-0.09,0.85,0.50
17:02:03:334,-0.10,0.85,0.50
17:02:03:337,-0.11,0.84,0.50
17:02:03:342,-0.11,0.85,0.50
17:02:03:364,-0.11,0.84,0.50
17:02:03:365,-0.11,0.84,0.49
17:02:03:367,-0.10,0.84,0.48
17:02:03:406,-0.10,0.84,0.47
17:02:03:412,-0.09,0.84,0.46
17:02:03:413,-0.08,0.84,0.45
17:02:03:414,-0.07,0.84,0.45
17:02:03:416,-0.07,0.84,0.44
17:02:03:418,-0.07,0.84,0.45
17:02:03:419,-0.08,0.85,0.44
17:02:03:420,-0.08,0.85,0.45
17:02:03:421,-0.08,0.85,0.46
17:02:03:423,-0.08,0.85,0.46
17:02:03:425,-0.08,0.85,0.46
17:02:03:426,-0.07,0.85,0.46
17:02:03:427,-0.07,0.85,0.47
17:02:03:429,-0.07,0.85,0.47
17:02:03:437,-0.06,0.85,0.47
17:02:03:439,-0.05,0.85,0.47
17:02:03:441,-0.04,0.85,0.46
17:02:03:451,-0.03,0.85,0.46
17:02:03:453,-0.03,0.86,0.46
17:02:03:456,-0.02,0.85,0.45
17:02:03:461,-0.03,0.86,0.47
17:02:03:480,-0.03,0.87,0.47
17:02:03:481,-0.05,0.87,0.47
17:02:03:482,-0.07,0.87,0.49
17:02:03:483,-0.08,0.87,0.51
17:02:03:486,-0.11,0.87,0.51
17:02:03:491,-0.12,0.87,0.52
17:02:03:496,-0.14,0.87,0.52
17:02:03:503,-0.15,0.87,0.53
17:02:03:506,-0.17,0.86,0.54
17:02:03:512,-0.18,0.86,0.54
17:02:03:519,-0.18,0.86,0.54
17:02:03:521,-0.17,0.85,0.54
17:02:03:526,-0.15,0.85,0.53
17:02:03:537,-0.13,0.85,0.52
17:02:03:538,-0.11,0.84,0.52
17:02:03:541,-0.08,0.84,0.52
17:02:03:546,-0.04,0.83,0.52
17:02:03:567,-0.02,0.83,0.52
17:02:03:568,-0.00,0.84,0.52
17:02:03:569,0.01,0.84,0.51
17:02:03:570,0.02,0.84,0.53
17:02:03:571,0.02,0.85,0.54
17:02:03:576,0.02,0.85,0.55
17:02:03:581,0.01,0.85,0.57
17:02:03:587,0.02,0.85,0.58
17:02:03:591,0.03,0.85,0.60
17:02:03:596,0.03,0.85,0.61
17:02:03:603,0.03,0.85,0.63
17:02:03:606,0.02,0.85,0.64
17:02:03:610,0.02,0.85,0.64
17:02:03:620,0.02,0.84,0.63
17:02:03:622,0.01,0.84,0.63
17:02:03:625,0.01,0.84,0.61
17:02:03:631,0.02,0.83,0.59
17:02:03:638,0.02,0.82,0.58
17:02:03:641,0.03,0.81,0.56
17:02:03:646,0.05,0.81,0.54
17:02:03:668,0.06,0.80,0.53
17:02:03:670,0.06,0.80,0.51
17:02:03:671,0.06,0.79,0.48
17:02:03:672,0.06,0.79,0.46
17:02:03:673,0.06,0.78,0.43
17:02:03:676,0.06,0.78,0.41
17:02:03:680,0.07,0.77,0.40
17:02:03:688,0.08,0.77,0.38
17:02:03:691,0.10,0.77,0.37
17:02:03:695,0.12,0.78,0.36
17:02:03:700,0.16,0.79,0.36
17:02:03:706,0.19,0.79,0.36
17:02:03:710,0.18,0.77,0.36
17:02:03:715,0.18,0.75,0.36
17:02:03:726,0.19,0.73,0.38
17:02:03:729,0.20,0.72,0.39
17:02:03:733,0.22,0.72,0.38
17:02:03:735,0.27,0.73,0.38
17:02:03:745,0.29,0.75,0.37
17:02:03:746,0.32,0.74,0.37
17:02:03:751,0.34,0.74,0.37
17:02:03:756,0.37,0.74,0.37
17:02:03:777,0.39,0.73,0.36
17:02:03:779,0.41,0.72,0.36
17:02:03:780,0.43,0.72,0.38
17:02:03:781,0.45,0.71,0.40
17:02:03:782,0.47,0.71,0.43
17:02:03:785,0.48,0.70,0.46
17:02:03:793,0.49,0.70,0.48
17:02:03:795,0.49,0.69,0.50
17:02:03:800,0.50,0.69,0.53
17:02:03:808,0.48,0.69,0.55
17:02:03:811,0.45,0.69,0.58
17:02:03:815,0.40,0.68,0.61
17:02:03:826,0.35,0.68,0.62
17:02:03:827,0.29,0.67,0.64
17:02:03:830,0.24,0.65,0.66
17:02:03:835,0.20,0.65,0.69
17:02:03:845,0.17,0.64,0.71
17:02:03:846,0.15,0.64,0.74
17:02:03:850,0.15,0.65,0.75
17:02:03:875,0.15,0.65,0.76
17:02:03:882,0.17,0.66,0.78
17:02:03:883,0.20,0.67,0.79
17:02:03:884,0.23,0.67,0.74
17:02:03:887,0.21,0.65,0.76
17:02:03:888,-0.02,0.61,1.11
17:02:03:889,-0.43,0.64,1.76
17:02:03:891,-0.56,0.78,1.74
17:02:03:898,-0.33,0.87,1.54
17:02:03:900,-0.04,0.85,1.64
17:02:03:904,0.11,0.83,1.83
17:02:03:912,0.24,0.87,1.61
17:02:03:915,0.38,0.89,1.30
17:02:03:920,0.44,0.85,1.00
17:02:03:928,0.40,0.79,0.79
17:02:03:931,0.34,0.72,0.66
17:02:03:934,0.33,0.67,0.45
17:02:03:944,0.42,0.61,0.24
17:02:03:946,0.52,0.61,0.24
17:02:03:949,0.55,0.66,0.24
17:02:03:954,0.62,0.81,0.12
17:02:03:976,0.68,0.88,-0.00
17:02:03:977,0.65,0.75,-0.07
17:02:03:978,0.66,0.76,0.04
17:02:03:980,0.72,0.92,0.22
17:02:03:981,0.56,0.79,-0.02
17:02:03:984,0.56,0.77,0.28
17:02:03:990,0.51,0.66,0.40
17:02:03:997,0.41,0.63,0.49
17:02:03:999,-0.33,0.73,0.47
17:02:04:4,-1.25,0.91,0.52
17:02:04:13,-1.35,0.93,0.76
17:02:04:15,-0.98,0.86,1.27
17:02:04:20,-0.48,0.71,1.82
17:02:04:31,-0.11,0.65,1.23
17:02:04:32,0.09,0.55,0.15
17:02:04:35,0.30,0.67,-0.01
17:02:04:39,0.48,0.86,0.26
17:02:04:46,0.61,1.00,0.42
17:02:04:50,0.70,1.06,0.37
17:02:04:54,0.71,1.05,0.36
17:02:04:79,0.55,0.96,0.47
17:02:04:81,0.38,0.88,0.57
17:02:04:82,0.29,0.82,0.61
17:02:04:83,0.24,0.79,0.57
17:02:04:84,0.17,0.79,0.53
17:02:04:85,0.10,0.81,0.52
17:02:04:89,0.04,0.84,0.48
17:02:04:97,-0.02,0.84,0.43
17:02:04:99,-0.06,0.82,0.37
17:02:04:104,-0.08,0.78,0.28
17:02:04:114,-0.08,0.75,0.19
17:02:04:117,-0.06,0.75,0.08
17:02:04:119,-0.00,0.79,0.07
17:02:04:124,0.08,0.82,0.12
17:02:04:134,0.14,0.83,0.14
17:02:04:135,0.17,0.87,0.17
17:02:04:139,0.26,0.92,0.22
17:02:04:151,0.30,0.94,0.26
17:02:04:153,0.31,0.96,0.26
17:02:04:154,0.27,1.01,0.26
17:02:04:159,0.31,1.06,0.38
17:02:04:187,0.41,1.21,0.51
17:02:04:189,0.48,1.33,0.61
17:02:04:190,0.60,1.44,0.66
17:02:04:192,0.67,1.51,0.67
17:02:04:194,0.72,1.52,0.55
17:02:04:195,0.78,1.49,0.30
17:02:04:197,0.88,1.46,-0.05
17:02:04:206,0.98,1.44,-0.40
17:02:04:209,1.38,1.85,-0.54
17:02:04:211,1.33,1.71,-0.57
17:02:04:218,1.27,1.54,-0.51
17:02:04:220,1.19,1.38,-0.37
17:02:04:225,1.10,1.27,-0.23
17:02:04:233,1.00,1.19,-0.07
17:02:04:235,0.92,1.12,0.08
17:02:04:238,0.85,1.06,0.22
17:02:04:243,0.72,0.97,0.55
17:02:04:261,0.58,0.98,0.84
17:02:04:262,0.49,0.91,0.70
17:02:04:263,0.45,0.86,0.66
17:02:04:264,0.42,0.85,0.62
17:02:04:272,0.41,0.85,0.66
17:02:04:273,0.49,0.81,0.63
17:02:04:278,0.56,0.75,0.60
17:02:04:284,0.61,0.69,0.59
17:02:04:289,0.64,0.62,0.58
17:02:04:293,0.64,0.56,0.61
17:02:04:301,0.62,0.50,0.66
17:02:04:303,0.60,0.44,0.71
17:02:04:308,0.60,0.37,0.82
17:02:04:313,0.56,0.28,1.11
17:02:04:320,0.45,0.34,0.96
17:02:04:323,0.39,0.36,0.85
17:02:04:328,0.39,0.35,0.88
17:02:04:334,0.42,0.32,0.96
17:02:04:338,0.23,0.27,0.98
17:02:04:343,0.04,0.24,0.88
17:02:04:366,-0.13,0.20,0.79
17:02:04:368,-0.19,0.17,0.75
17:02:04:396,-0.16,0.17,0.74
17:02:04:398,-0.20,0.21,0.75
17:02:04:399,-0.24,0.26,0.76
17:02:04:401,-0.26,0.30,0.80
17:02:04:402,-0.28,0.35,0.79
17:02:04:404,-0.31,0.37,0.75
17:02:04:405,-0.29,0.38,0.73
17:02:04:406,-0.25,0.38,0.72
17:02:04:407,-0.21,0.38,0.72
17:02:04:409,-0.19,0.39,0.67
17:02:04:410,-0.17,0.41,0.63
17:02:04:420,-0.14,0.43,0.66
17:02:04:422,-0.15,0.44,0.66
17:02:04:424,-0.18,0.42,0.65
17:02:04:428,-0.19,0.40,0.67
17:02:04:438,-0.19,0.37,0.71
17:02:04:439,-0.19,0.34,0.78
17:02:04:442,-0.19,0.33,0.87
17:02:04:448,-0.23,0.33,0.91
17:02:04:471,-0.26,0.33,0.95
17:02:04:473,-0.27,0.32,0.99
17:02:04:474,-0.30,0.31,1.02
17:02:04:475,-0.32,0.29,1.03
17:02:04:477,-0.34,0.29,1.03
17:02:04:478,-0.36,0.30,1.02
17:02:04:482,-0.37,0.30,1.05
17:02:04:491,-0.34,0.31,1.10
17:02:04:492,-0.33,0.32,1.14
17:02:04:498,-0.36,0.32,1.13
17:02:04:505,-0.37,0.36,1.08
17:02:04:507,-0.34,0.43,1.02
17:02:04:512,-0.28,0.52,0.96
17:02:04:523,-0.23,0.59,0.88
17:02:04:524,-0.24,0.62,0.85
17:02:04:528,-0.22,0.52,0.85
17:02:04:532,-0.23,0.46,0.75
17:02:04:539,-0.21,0.41,0.62
17:02:04:542,-0.24,0.39,0.51
17:02:04:547,-0.28,0.44,0.43
17:02:04:577,-0.28,0.44,0.39
17:02:04:578,-0.32,0.46,0.42
17:02:04:579,-0.35,0.49,0.53
17:02:04:581,-0.39,0.49,0.62
17:02:04:582,-0.41,0.49,0.72
17:02:04:584,-0.42,0.50,0.78
17:02:04:585,-0.37,0.60,0.81
17:02:04:593,-0.46,0.49,0.87
17:02:04:594,-0.33,0.50,0.71
17:02:04:597,-0.41,0.44,0.73
17:02:04:602,-0.36,0.47,0.62
17:02:04:609,-0.44,0.47,0.61
17:02:04:612,-0.43,0.49,0.55
17:02:04:617,-0.45,0.48,0.55
17:02:04:626,-0.44,0.47,0.54
17:02:04:628,-0.46,0.45,0.54
17:02:04:632,-0.48,0.44,0.53
17:02:04:642,-0.51,0.44,0.52
17:02:04:643,-0.54,0.41,0.53
17:02:04:648,-0.57,0.38,0.54
17:02:04:652,-0.59,0.36,0.54
17:02:04:677,-0.61,0.34,0.56
17:02:04:678,-0.59,0.36,0.56
17:02:04:679,-0.56,0.39,0.58
17:02:04:681,-0.53,0.42,0.60
17:02:04:682,-0.49,0.46,0.61
17:02:04:683,-0.45,0.49,0.61
17:02:04:686,-0.41,0.50,0.60
17:02:04:692,-0.37,0.52,0.59
17:02:04:696,-0.35,0.54,0.59
17:02:04:702,-0.34,0.55,0.58
17:02:04:710,-0.36,0.57,0.55
17:02:04:712,-0.36,0.57,0.52
17:02:04:717,-0.33,0.59,0.47
17:02:04:726,-0.31,0.61,0.45
17:02:04:729,-0.27,0.63,0.44
17:02:04:732,-0.23,0.65,0.45
17:02:04:737,-0.10,0.61,0.52
17:02:04:743,-0.02,0.62,0.59
17:02:04:746,-0.08,0.67,0.60
17:02:04:751,-0.15,0.69,0.55
17:02:04:778,-0.19,0.71,0.50
17:02:04:779,-0.16,0.70,0.45
17:02:04:780,-0.14,0.69,0.40
17:02:04:781,-0.16,0.66,0.40
17:02:04:783,-0.19,0.63,0.43
17:02:04:784,-0.23,0.61,0.44
17:02:04:786,-0.27,0.61,0.45
17:02:04:801,-0.29,0.62,0.45
17:02:04:802,-0.31,0.63,0.44
17:02:04:803,-0.34,0.64,0.40
17:02:04:806,-0.37,0.64,0.36
17:02:04:812,-0.41,0.65,0.33
17:02:04:816,-0.49,0.67,0.31
17:02:04:821,-0.57,0.69,0.31
17:02:04:829,-0.48,0.65,0.31
17:02:04:831,-0.33,0.59,0.32
17:02:04:836,-0.20,0.57,0.35
17:02:04:847,-0.06,0.62,0.37
17:02:04:849,0.09,0.70,0.41
17:02:04:851,0.26,0.78,0.42
17:02:04:859,0.43,0.84,0.44
17:02:04:889,0.59,0.88,0.46
17:02:04:891,0.71,0.91,0.47
17:02:04:892,0.79,0.94,0.46
17:02:04:894,0.83,0.99,0.46
17:02:04:895,0.83,1.02,0.45
17:02:04:898,0.78,1.03,0.42
17:02:04:899,0.70,1.00,0.40
17:02:04:900,0.60,0.96,0.35
17:02:04:901,0.51,0.92,0.30
17:02:04:908,0.41,0.87,0.23
17:02:04:915,0.29,0.81,0.17
17:02:04:918,0.16,0.76,0.13
17:02:04:921,0.08,0.73,0.06
17:02:04:926,0.10,0.71,0.04
17:02:04:933,0.18,0.70,0.06
17:02:04:936,0.24,0.67,0.12
17:02:04:941,0.27,0.66,0.16
17:02:04:951,0.34,0.68,0.19
17:02:04:952,0.46,0.74,0.20
17:02:04:956,0.60,0.83,0.20
17:02:04:985,0.82,0.86,0.17
17:02:04:987,0.95,0.88,0.09
17:02:04:988,1.02,0.88,0.00
17:02:04:989,1.00,0.88,-0.08
17:02:04:991,0.94,0.87,-0.14
17:02:04:993,0.84,0.86,-0.15
17:02:04:994,0.73,0.83,-0.12
17:02:04:996,0.64,0.78,-0.06
17:02:05:4,0.54,0.72,0.05
17:02:05:6,0.44,0.68,0.20
17:02:05:10,0.37,0.65,0.38
17:02:05:17,0.34,0.65,0.59
17:02:05:21,0.47,0.63,0.88
17:02:05:25,0.53,0.67,0.97
17:02:05:33,0.49,0.77,0.99
17:02:05:36,0.44,0.88,1.00
17:02:05:40,0.41,0.93,1.00
17:02:05:53,0.40,0.93,1.00
17:02:05:54,0.42,0.91,1.03
17:02:05:56,0.45,0.89,1.05
17:02:05:60,0.49,0.87,1.06
17:02:05:88,0.51,0.83,1.06
17:02:05:89,0.52,0.79,1.05
17:02:05:91,0.50,0.77,1.00
17:02:05:92,0.48,0.75,0.90
17:02:05:93,0.48,0.76,0.78
17:02:05:94,0.49,0.77,0.66
17:02:05:96,0.52,0.79,0.57
17:02:05:102,0.55,0.81,0.51
17:02:05:105,0.76,1.03,0.48
17:02:05:110,0.65,0.77,0.39
17:02:05:118,0.74,0.84,0.41
17:02:05:120,0.85,0.95,0.50
17:02:05:126,0.87,1.00,0.61
17:02:05:130,0.84,0.97,0.64
17:02:05:137,0.87,0.98,0.67
17:02:05:140,0.88,0.96,0.63
17:02:05:146,1.04,1.07,0.61
17:02:05:176,1.26,1.17,0.64
17:02:05:178,1.31,1.18,0.67
17:02:05:179,1.26,1.12,0.66
17:02:05:181,1.16,1.05,0.63
17:02:05:182,1.06,0.98,0.58
17:02:05:183,0.93,0.87,0.54
17:02:05:184,0.87,0.84,0.59
17:02:05:186,0.82,0.84,0.65
17:02:05:193,0.74,0.79,0.69
17:02:05:195,0.68,0.75,0.74
17:02:05:205,0.63,0.75,0.80
17:02:05:208,0.52,0.72,0.86
17:02:05:209,0.38,0.65,0.89
17:02:05:215,0.26,0.57,0.87
17:02:05:222,0.18,0.49,0.86
17:02:05:227,0.13,0.44,0.88
17:02:05:231,0.12,0.43,0.93
17:02:05:237,0.12,0.44,0.95
17:02:05:239,0.15,0.47,0.97
17:02:05:245,0.17,0.46,0.96
17:02:05:269,0.16,0.44,0.95
17:02:05:270,0.12,0.41,0.91
17:02:05:271,0.07,0.38,0.88
17:02:05:272,0.02,0.34,0.86
17:02:05:273,-0.10,0.25,0.79
17:02:05:275,-0.23,0.26,0.76
17:02:05:279,-0.19,0.37,0.80
17:02:05:288,-0.05,0.39,0.90
17:02:05:291,-0.06,0.37,0.95
17:02:05:294,-0.16,0.37,0.90
17:02:05:299,-0.23,0.35,0.84
17:02:05:307,-0.22,0.34,0.81
17:02:05:309,-0.18,0.34,0.80
17:02:05:314,-0.12,0.35,0.78
17:02:05:325,-0.05,0.38,0.74
17:02:05:327,0.05,0.44,0.69
17:02:05:329,0.14,0.51,0.67
17:02:05:341,0.21,0.55,0.68
17:02:05:342,0.15,0.50,0.72
17:02:05:344,0.20,0.58,0.77
17:02:05:350,0.19,0.63,0.78
17:02:05:388,0.14,0.63,0.75
17:02:05:390,0.08,0.62,0.73
17:02:05:391,0.02,0.56,0.71
17:02:05:392,-0.06,0.55,0.68
17:02:05:393,-0.04,0.62,0.62
17:02:05:395,0.08,0.72,0.56
17:02:05:396,0.19,0.78,0.29
17:02:05:397,0.19,0.78,0.04
17:02:05:398,0.16,0.79,-0.02
17:02:05:400,0.23,0.90,-0.02
17:02:05:437,0.33,1.00,0.11
17:02:05:438,0.43,1.05,0.23
17:02:05:439,0.50,1.03,0.23
17:02:05:440,0.54,1.05,0.19
17:02:05:441,0.54,1.14,0.24
17:02:05:442,0.54,1.21,0.28
17:02:05:443,0.50,1.19,0.25
17:02:05:444,0.45,1.09,0.22
17:02:05:445,0.38,0.98,0.18
17:02:05:449,0.31,0.95,0.28
17:02:05:459,0.23,0.88,0.41
17:02:05:461,0.11,0.81,0.48
17:02:05:464,0.00,0.78,0.51
17:02:05:469,-0.04,0.79,0.59
17:02:05:492,-0.07,0.77,0.71
17:02:05:494,0.02,0.75,0.86
17:02:05:495,0.18,0.74,1.07
17:02:05:496,0.26,0.77,1.29
17:02:05:497,0.34,0.71,1.64
17:02:05:499,0.76,1.05,1.60
17:02:05:504,1.13,2.01,1.06
17:02:05:511,2.00,2.01,-0.16
17:02:05:515,2.00,2.01,-0.20
17:02:05:527,2.00,1.92,0.35
17:02:05:529,2.00,2.01,0.88
17:02:05:531,2.00,2.01,0.86
17:02:05:533,1.92,2.01,0.76
17:02:05:538,1.81,1.93,0.78
17:02:05:545,1.56,1.48,0.93
17:02:05:549,1.29,1.24,1.06
17:02:05:554,1.21,1.06,1.14
17:02:05:581,1.27,0.81,1.19
17:02:05:582,1.33,0.56,1.20
17:02:05:583,1.31,0.31,1.19
17:02:05:584,1.24,0.05,1.14
17:02:05:585,1.14,-0.23,1.09
17:02:05:587,0.99,-0.53,1.09
17:02:05:588,0.78,-0.84,1.15
17:02:05:595,0.52,-1.15,1.27
17:02:05:598,0.24,-1.43,1.41
17:02:05:604,-0.09,-1.73,1.55
17:02:05:613,-0.42,-1.97,1.62
17:02:05:615,-0.81,-1.97,1.66
17:02:05:618,-1.22,-1.97,1.68
17:02:05:623,-1.60,-1.97,1.71
17:02:05:630,-1.91,-1.97,1.71
17:02:05:633,-1.98,-1.97,1.66
17:02:05:638,-1.98,-1.97,1.56
17:02:05:651,-1.98,-1.97,1.46
17:02:05:653,-1.98,-1.97,1.35
17:02:05:654,-1.98,-1.97,1.23
17:02:05:657,-1.98,-1.97,1.04
17:02:05:685,-1.98,-1.89,0.91
17:02:05:686,-1.85,-1.78,0.83
17:02:05:688,-1.59,-1.66,0.74
17:02:05:689,-1.32,-1.50,0.65
17:02:05:691,-1.06,-1.34,0.54
17:02:05:692,-0.81,-1.19,0.41
17:02:05:695,-0.58,-1.04,0.28
17:02:05:723,-0.38,-0.89,0.15
17:02:05:724,-0.23,-0.75,0.03
17:02:05:726,-0.14,-0.61,-0.06
17:02:05:727,-0.06,-0.46,-0.12
17:02:05:728,-0.02,-0.32,-0.16
17:02:05:729,-0.01,-0.19,-0.19
17:02:05:731,-0.01,-0.07,-0.20
17:02:05:732,-0.02,0.02,-0.21
