Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,aclx 8,aclx 9,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,acly 8,acly 9,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,aclz 8,aclz 9,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyrx 8,gyrx 9,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyry 8,gyry 9,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,gyrz 8,gyrz 9,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magr 8,magr 9,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magphi 8,magphi 9,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,magtheta 8,magtheta 9,
0.562500,,,-0.025305,,,,,,,,,-0.126977,,,,,,,,,-0.037166,,,,,,,,,0.046172,,,,,,,,,-0.018410,,,,,,,,,0.033201,,,,,,,,,0.000000,,,,,,,,,0.093042,,,,,,,,,0.077249,,,,,,,
0.593750,,,-0.027247,,,,,,,,,-0.117372,,,,,,,,,-0.037410,,,,,,,,,0.067318,,,,,,,,,-0.030225,,,,,,,,,0.046079,,,,,,,,,0.000000,,,,,,,,,0.086568,,,,,,,,,0.073997,,,,,,,
0.625000,,,-0.025470,,,,,,,,,-0.104826,,,,,,,,,-0.032485,,,,,,,,,0.081366,,,,,,,,,-0.044303,,,,,,,,,0.057822,,,,,,,,,0.000000,,,,,,,,,0.080913,,,,,,,,,0.067760,,,,,,,
0.656250,,,-0.018963,,,,,,,,,-0.090533,,,,,,,,,-0.030088,,,,,,,,,0.093935,,,,,,,,,-0.066424,,,,,,,,,0.057064,,,,,,,,,0.000000,,,,,,,,,0.075451,,,,,,,,,0.060603,,,,,,,
0.687500,,,-0.012745,,,,,,,,,-0.074644,,,,,,,,,-0.024681,,,,,,,,,0.101180,,,,,,,,,-0.073212,,,,,,,,,0.045701,,,,,,,,,0.000000,,,,,,,,,0.067657,,,,,,,,,0.049223,,,,,,,
0.718750,,,-0.007242,,,,,,,,,-0.058016,,,,,,,,,-0.023554,,,,,,,,,0.103251,,,,,,,,,-0.067933,,,,,,,,,0.032064,,,,,,,,,0.000000,,,,,,,,,0.059247,,,,,,,,,0.036379,,,,,,,
0.750000,,,-0.001894,,,,,,,,,-0.039525,,,,,,,,,-0.047702,,,,,,,,,0.097927,,,,,,,,,-0.064916,,,,,,,,,0.017292,,,,,,,,,0.000000,,,,,,,,,0.050493,,,,,,,,,0.025384,,,,,,,
0.781250,,,0.005118,,,,,,,,,-0.021423,,,,,,,,,-0.068789,,,,,,,,,0.084323,,,,,,,,,-0.060894,,,,,,,,,0.008958,,,,,,,,,0.000000,,,,,,,,,0.040142,,,,,,,,,0.013015,,,,,,,
0.812500,,,0.014186,,,,,,,,,-0.006843,,,,,,,,,-0.076090,,,,,,,,,0.065987,,,,,,,,,-0.051844,,,,,,,,,-0.003541,,,,,,,,,0.000000,,,,,,,,,0.033296,,,,,,,,,0.001216,,,,,,,
0.843750,,,0.022791,,,,,,,,,0.004253,,,,,,,,,-0.065956,,,,,,,,,0.051200,,,,,,,,,-0.048073,,,,,,,,,-0.015284,,,,,,,,,0.000000,,,,,,,,,0.028183,,,,,,,,,-0.010106,,,,,,,
0.875000,,,0.031254,,,,,,,,,0.013922,,,,,,,,,-0.047044,,,,,,,,,0.041441,,,,,,,,,-0.037515,,,,,,,,,-0.028541,,,,,,,,,0.000000,,,,,,,,,0.022810,,,,,,,,,-0.020261,,,,,,,
0.906250,,,0.034445,,,,,,,,,0.022310,,,,,,,,,-0.033999,,,,,,,,,0.031681,,,,,,,,,-0.019416,,,,,,,,,-0.028162,,,,,,,,,0.000000,,,,,,,,,0.017417,,,,,,,,,-0.030229,,,,,,,
0.937500,,,0.035721,,,,,,,,,0.030382,,,,,,,,,-0.031713,,,,,,,,,0.021478,,,,,,,,,-0.011874,,,,,,,,,-0.016420,,,,,,,,,0.000000,,,,,,,,,0.010877,,,,,,,,,-0.035269,,,,,,,
0.968750,,,0.038960,,,,,,,,,0.036155,,,,,,,,,-0.026673,,,,,,,,,0.010388,,,,,,,,,-0.016148,,,,,,,,,-0.003920,,,,,,,,,0.000000,,,,,,,,,0.006354,,,,,,,,,-0.039439,,,,,,,
1.000000,,,0.042400,,,,,,,,,0.037273,,,,,,,,,0.003098,,,,,,,,,0.000480,,,,,,,,,-0.012377,,,,,,,,,0.005549,,,,,,,,,0.000000,,,,,,,,,0.003395,,,,,,,,,-0.043327,,,,,,,
0.000000,,,,0.047451,,,,,,,,,0.045601,,,,,,,,,0.012429,,,,,,,,,0.022365,,,,,,,,,0.015023,,,,,,,,,0.030549,,,,,,,,,0.000000,,,,,,,,,-0.014819,,,,,,,,,-0.051579,,,,,,
0.021739,,,,0.045411,,,,,,,,,0.049684,,,,,,,,,-0.006350,,,,,,,,,0.021922,,,,,,,,,0.016280,,,,,,,,,0.036989,,,,,,,,,0.000000,,,,,,,,,-0.020975,,,,,,,,,-0.053118,,,,,,
0.043478,,,,0.046102,,,,,,,,,0.054613,,,,,,,,,-0.024019,,,,,,,,,0.019112,,,,,,,,,-0.018913,,,,,,,,,0.060094,,,,,,,,,0.000000,,,,,,,,,-0.025701,,,,,,,,,-0.053989,,,,,,
0.065217,,,,0.049318,,,,,,,,,0.060901,,,,,,,,,-0.044616,,,,,,,,,0.006395,,,,,,,,,-0.013885,,,,,,,,,0.065397,,,,,,,,,0.000000,,,,,,,,,-0.032183,,,,,,,,,-0.054277,,,,,,
0.086957,,,,0.052748,,,,,,,,,0.060190,,,,,,,,,-0.063387,,,,,,,,,-0.010906,,,,,,,,,0.018040,,,,,,,,,0.061231,,,,,,,,,0.000000,,,,,,,,,-0.029706,,,,,,,,,-0.052515,,,,,,
0.108696,,,,0.050355,,,,,,,,,0.056953,,,,,,,,,-0.071374,,,,,,,,,-0.025989,,,,,,,,,0.046446,,,,,,,,,0.038882,,,,,,,,,0.000000,,,,,,,,,-0.026282,,,,,,,,,-0.048090,,,,,,
0.130435,,,,0.036323,,,,,,,,,0.048801,,,,,,,,,-0.070776,,,,,,,,,-0.040184,,,,,,,,,0.042927,,,,,,,,,0.021080,,,,,,,,,0.000000,,,,,,,,,-0.023061,,,,,,,,,-0.039840,,,,,,
0.152174,,,,0.031870,,,,,,,,,0.040603,,,,,,,,,-0.054499,,,,,,,,,-0.051422,,,,,,,,,0.017789,,,,,,,,,0.013504,,,,,,,,,0.000000,,,,,,,,,-0.015542,,,,,,,,,-0.031464,,,,,,
0.173913,,,,0.029956,,,,,,,,,0.029475,,,,,,,,,-0.030732,,,,,,,,,-0.063696,,,,,,,,,0.015023,,,,,,,,,0.015019,,,,,,,,,0.000000,,,,,,,,,-0.002572,,,,,,,,,-0.025216,,,,,,
0.195652,,,,0.027304,,,,,,,,,0.014378,,,,,,,,,-0.014386,,,,,,,,,-0.077448,,,,,,,,,0.023319,,,,,,,,,0.013883,,,,,,,,,0.000000,,,,,,,,,0.009534,,,,,,,,,-0.016522,,,,,,
0.217391,,,,0.022378,,,,,,,,,-0.002223,,,,,,,,,-0.002966,,,,,,,,,-0.088094,,,,,,,,,0.063791,,,,,,,,,-0.014905,,,,,,,,,0.000000,,,,,,,,,0.022703,,,,,,,,,-0.006707,,,,,,
0.239130,,,,0.012776,,,,,,,,,-0.020525,,,,,,,,,0.005189,,,,,,,,,-0.089129,,,,,,,,,0.070327,,,,,,,,,-0.025890,,,,,,,,,0.000000,,,,,,,,,0.034927,,,,,,,,,0.004546,,,,,,
0.260870,,,,0.005201,,,,,,,,,-0.039287,,,,,,,,,0.024683,,,,,,,,,-0.087355,,,,,,,,,0.041670,,,,,,,,,-0.028541,,,,,,,,,0.000000,,,,,,,,,0.045178,,,,,,,,,0.015356,,,,,,
0.282609,,,,0.003710,,,,,,,,,-0.056385,,,,,,,,,0.037586,,,,,,,,,-0.080257,,,,,,,,,0.029101,,,,,,,,,-0.017178,,,,,,,,,0.000000,,,,,,,,,0.055875,,,,,,,,,0.024581,,,,,,
0.304348,,,,0.005222,,,,,,,,,-0.070569,,,,,,,,,0.024200,,,,,,,,,-0.074934,,,,,,,,,0.040162,,,,,,,,,-0.010738,,,,,,,,,0.000000,,,,,,,,,0.065297,,,,,,,,,0.032878,,,,,,
0.326087,,,,-0.000084,,,,,,,,,-0.085194,,,,,,,,,0.000058,,,,,,,,,-0.071089,,,,,,,,,0.055747,,,,,,,,,-0.006193,,,,,,,,,0.000000,,,,,,,,,0.073520,,,,,,,,,0.042024,,,,,,
0.347826,,,,-0.004329,,,,,,,,,-0.098119,,,,,,,,,-0.025223,,,,,,,,,-0.061921,,,,,,,,,0.047954,,,,,,,,,-0.008466,,,,,,,,,0.000000,,,,,,,,,0.079106,,,,,,,,,0.052442,,,,,,
0.369565,,,,-0.007284,,,,,,,,,-0.107670,,,,,,,,,-0.038099,,,,,,,,,-0.046543,,,,,,,,,0.046949,,,,,,,,,-0.016041,,,,,,,,,0.000000,,,,,,,,,0.084230,,,,,,,,,0.059480,,,,,,
0.391304,,,,-0.011017,,,,,,,,,-0.114984,,,,,,,,,-0.044103,,,,,,,,,-0.029094,,,,,,,,,0.040162,,,,,,,,,-0.008087,,,,,,,,,0.000000,,,,,,,,,0.086721,,,,,,,,,0.065270,,,,,,
0.876359,,,,-0.009941,,,,,,,,,-0.119774,,,,,,,,,-0.039620,,,,,,,,,-0.008983,,,,,,,,,0.008739,,,,,,,,,0.002140,,,,,,,,,0.000000,,,,,,,,,0.090012,,,,,,,,,0.069314,,,,,,
0.885870,,,,-0.009628,,,,,,,,,-0.118013,,,,,,,,,-0.032050,,,,,,,,,0.014084,,,,,,,,,0.004968,,,,,,,,,0.005171,,,,,,,,,0.000000,,,,,,,,,0.090415,,,,,,,,,0.070268,,,,,,
0.895380,,,,-0.009159,,,,,,,,,-0.112413,,,,,,,,,-0.026656,,,,,,,,,0.035674,,,,,,,,,-0.027209,,,,,,,,,0.007443,,,,,,,,,0.000000,,,,,,,,,0.088576,,,,,,,,,0.068530,,,,,,
0.904891,,,,-0.008690,,,,,,,,,-0.104409,,,,,,,,,-0.009438,,,,,,,,,0.055932,,,,,,,,,-0.050084,,,,,,,,,-0.000511,,,,,,,,,0.000000,,,,,,,,,0.083946,,,,,,,,,0.063011,,,,,,
0.914402,,,,-0.004739,,,,,,,,,-0.093165,,,,,,,,,0.005993,,,,,,,,,0.075155,,,,,,,,,-0.074971,,,,,,,,,-0.000511,,,,,,,,,0.000000,,,,,,,,,0.079116,,,,,,,,,0.054527,,,,,,
0.923913,,,,0.004208,,,,,,,,,-0.078353,,,,,,,,,0.011206,,,,,,,,,0.090682,,,,,,,,,-0.088294,,,,,,,,,-0.004299,,,,,,,,,0.000000,,,,,,,,,0.074938,,,,,,,,,0.042537,,,,,,
0.933424,,,,0.014247,,,,,,,,,-0.060714,,,,,,,,,0.012565,,,,,,,,,0.100885,,,,,,,,,-0.085781,,,,,,,,,-0.008844,,,,,,,,,0.000000,,,,,,,,,0.068959,,,,,,,,,0.029561,,,,,,
0.942935,,,,0.021685,,,,,,,,,-0.041171,,,,,,,,,0.001346,,,,,,,,,0.106652,,,,,,,,,-0.094830,,,,,,,,,-0.013769,,,,,,,,,0.000000,,,,,,,,,0.059900,,,,,,,,,0.015498,,,,,,
0.952446,,,,0.028222,,,,,,,,,-0.021276,,,,,,,,,-0.015404,,,,,,,,,0.103103,,,,,,,,,-0.086535,,,,,,,,,-0.019450,,,,,,,,,0.000000,,,,,,,,,0.048908,,,,,,,,,0.000158,,,,,,
0.961957,,,,0.036591,,,,,,,,,-0.002671,,,,,,,,,-0.047464,,,,,,,,,0.091569,,,,,,,,,-0.079496,,,,,,,,,-0.022481,,,,,,,,,0.000000,,,,,,,,,0.039118,,,,,,,,,-0.016067,,,,,,
0.971467,,,,0.044893,,,,,,,,,0.013139,,,,,,,,,-0.070565,,,,,,,,,0.072198,,,,,,,,,-0.054861,,,,,,,,,-0.022102,,,,,,,,,0.000000,,,,,,,,,0.030794,,,,,,,,,-0.030605,,,,,,
0.980978,,,,0.054767,,,,,,,,,0.025478,,,,,,,,,-0.075671,,,,,,,,,0.051644,,,,,,,,,-0.037767,,,,,,,,,-0.010738,,,,,,,,,0.000000,,,,,,,,,0.024281,,,,,,,,,-0.042015,,,,,,
0.990489,,,,0.061684,,,,,,,,,0.034883,,,,,,,,,-0.078615,,,,,,,,,0.031977,,,,,,,,,-0.015897,,,,,,,,,-0.011117,,,,,,,,,0.000000,,,,,,,,,0.018867,,,,,,,,,-0.050140,,,,,,
1.000000,,,,0.063968,,,,,,,,,0.040207,,,,,,,,,-0.067581,,,,,,,,,0.014232,,,,,,,,,-0.007852,,,,,,,,,-0.008844,,,,,,,,,0.000000,,,,,,,,,0.013546,,,,,,,,,-0.056133,,,,,,
0.000000,,,,,0.073618,,,,,,,,,0.042659,,,,,,,,,-0.036746,,,,,,,,,0.010536,,,,,,,,,0.017789,,,,,,,,,0.034716,,,,,,,,,0.000000,,,,,,,,,0.012574,,,,,,,,,-0.059456,,,,,
0.035714,,,,,0.069566,,,,,,,,,0.044873,,,,,,,,,-0.055214,,,,,,,,,0.005952,,,,,,,,,0.030358,,,,,,,,,0.029034,,,,,,,,,0.000000,,,,,,,,,0.008893,,,,,,,,,-0.057370,,,,,
0.071429,,,,,0.063883,,,,,,,,,0.047319,,,,,,,,,-0.070008,,,,,,,,,-0.004104,,,,,,,,,0.037145,,,,,,,,,0.026004,,,,,,,,,0.000000,,,,,,,,,0.004416,,,,,,,,,-0.054597,,,,,
0.107143,,,,,0.055778,,,,,,,,,0.045700,,,,,,,,,-0.066982,,,,,,,,,-0.017264,,,,,,,,,0.041418,,,,,,,,,0.020701,,,,,,,,,0.000000,,,,,,,,,0.002407,,,,,,,,,-0.049619,,,,,
0.142857,,,,,0.048351,,,,,,,,,0.042446,,,,,,,,,-0.049178,,,,,,,,,-0.030425,,,,,,,,,0.059267,,,,,,,,,0.006307,,,,,,,,,0.000000,,,,,,,,,0.002178,,,,,,,,,-0.043245,,,,,
0.178571,,,,,0.035967,,,,,,,,,0.037023,,,,,,,,,-0.042397,,,,,,,,,-0.044325,,,,,,,,,0.076612,,,,,,,,,-0.014147,,,,,,,,,0.000000,,,,,,,,,0.002516,,,,,,,,,-0.034376,,,,,
0.214286,,,,,0.021004,,,,,,,,,0.028378,,,,,,,,,-0.033990,,,,,,,,,-0.055711,,,,,,,,,0.074098,,,,,,,,,-0.030814,,,,,,,,,0.000000,,,,,,,,,0.002282,,,,,,,,,-0.024518,,,,,
0.250000,,,,,0.008384,,,,,,,,,0.015789,,,,,,,,,-0.006336,,,,,,,,,-0.066653,,,,,,,,,0.084907,,,,,,,,,-0.046723,,,,,,,,,0.000000,,,,,,,,,0.006150,,,,,,,,,-0.014024,,,,,
0.285714,,,,,-0.006127,,,,,,,,,0.000671,,,,,,,,,0.010220,,,,,,,,,-0.075821,,,,,,,,,0.083148,,,,,,,,,-0.053541,,,,,,,,,0.000000,,,,,,,,,0.012701,,,,,,,,,-0.002234,,,,,
0.321429,,,,,-0.019179,,,,,,,,,-0.014023,,,,,,,,,0.024448,,,,,,,,,-0.084693,,,,,,,,,0.072087,,,,,,,,,-0.048617,,,,,,,,,0.000000,,,,,,,,,0.019514,,,,,,,,,0.008124,,,,,
0.357143,,,,,-0.032012,,,,,,,,,-0.030488,,,,,,,,,0.047109,,,,,,,,,-0.086172,,,,,,,,,0.069573,,,,,,,,,-0.045208,,,,,,,,,0.000000,,,,,,,,,0.025929,,,,,,,,,0.019577,,,,,
0.392857,,,,,-0.042722,,,,,,,,,-0.045713,,,,,,,,,0.044162,,,,,,,,,-0.079370,,,,,,,,,0.068819,,,,,,,,,-0.042178,,,,,,,,,0.000000,,,,,,,,,0.032487,,,,,,,,,0.030025,,,,,
0.428571,,,,,-0.053705,,,,,,,,,-0.060225,,,,,,,,,0.030441,,,,,,,,,-0.069315,,,,,,,,,0.058010,,,,,,,,,-0.029678,,,,,,,,,0.000000,,,,,,,,,0.038690,,,,,,,,,0.040606,,,,,
0.464286,,,,,-0.058032,,,,,,,,,-0.072869,,,,,,,,,0.040409,,,,,,,,,-0.052457,,,,,,,,,0.032117,,,,,,,,,-0.011496,,,,,,,,,0.000000,,,,,,,,,0.044374,,,,,,,,,0.048097,,,,,
0.500000,,,,,-0.059013,,,,,,,,,-0.080786,,,,,,,,,0.066443,,,,,,,,,-0.028207,,,,,,,,,0.009996,,,,,,,,,0.008958,,,,,,,,,0.000000,,,,,,,,,0.048143,,,,,,,,,0.053547,,,,,
0.535714,,,,,-0.061047,,,,,,,,,-0.083559,,,,,,,,,0.079638,,,,,,,,,0.005508,,,,,,,,,-0.022181,,,,,,,,,0.027898,,,,,,,,,0.000000,,,,,,,,,0.049603,,,,,,,,,0.055684,,,,,
0.571429,,,,,-0.057646,,,,,,,,,-0.078238,,,,,,,,,0.081653,,,,,,,,,0.039370,,,,,,,,,-0.041789,,,,,,,,,0.041155,,,,,,,,,0.000000,,,,,,,,,0.048548,,,,,,,,,0.052686,,,,,
0.607143,,,,,-0.051644,,,,,,,,,-0.067837,,,,,,,,,0.066461,,,,,,,,,0.069388,,,,,,,,,-0.050839,,,,,,,,,0.046079,,,,,,,,,0.000000,,,,,,,,,0.045552,,,,,,,,,0.048109,,,,,
0.642857,,,,,-0.046475,,,,,,,,,-0.052861,,,,,,,,,0.040343,,,,,,,,,0.089794,,,,,,,,,-0.071703,,,,,,,,,0.050625,,,,,,,,,0.000000,,,,,,,,,0.037402,,,,,,,,,0.040636,,,,,
0.678571,,,,,-0.037518,,,,,,,,,-0.034019,,,,,,,,,0.028885,,,,,,,,,0.102807,,,,,,,,,-0.096087,,,,,,,,,0.050246,,,,,,,,,0.000000,,,,,,,,,0.027089,,,,,,,,,0.029567,,,,,
0.714286,,,,,-0.026564,,,,,,,,,-0.014219,,,,,,,,,0.011495,,,,,,,,,0.106947,,,,,,,,,-0.102372,,,,,,,,,0.048352,,,,,,,,,0.000000,,,,,,,,,0.015581,,,,,,,,,0.015593,,,,,
0.750000,,,,,-0.015060,,,,,,,,,0.004786,,,,,,,,,-0.017948,,,,,,,,,0.100589,,,,,,,,,-0.102875,,,,,,,,,0.047973,,,,,,,,,0.000000,,,,,,,,,0.003935,,,,,,,,,0.000524,,,,,
0.785714,,,,,-0.001062,,,,,,,,,0.022041,,,,,,,,,-0.051081,,,,,,,,,0.084619,,,,,,,,,-0.097344,,,,,,,,,0.040776,,,,,,,,,0.000000,,,,,,,,,-0.004423,,,,,,,,,-0.013880,,,,,
0.821429,,,,,0.012695,,,,,,,,,0.035486,,,,,,,,,-0.079336,,,,,,,,,0.059333,,,,,,,,,-0.080753,,,,,,,,,0.027519,,,,,,,,,0.000000,,,,,,,,,-0.009350,,,,,,,,,-0.026783,,,,,
0.857143,,,,,0.024104,,,,,,,,,0.043252,,,,,,,,,-0.088768,,,,,,,,,0.032716,,,,,,,,,-0.064665,,,,,,,,,0.017671,,,,,,,,,0.000000,,,,,,,,,-0.011393,,,,,,,,,-0.035612,,,,,
0.892857,,,,,0.033349,,,,,,,,,0.045762,,,,,,,,,-0.071488,,,,,,,,,0.011275,,,,,,,,,-0.058380,,,,,,,,,0.010474,,,,,,,,,0.000000,,,,,,,,,-0.011970,,,,,,,,,-0.042199,,,,,
0.928571,,,,,0.044651,,,,,,,,,0.045543,,,,,,,,,-0.051100,,,,,,,,,-0.001590,,,,,,,,,-0.050084,,,,,,,,,0.008580,,,,,,,,,0.000000,,,,,,,,,-0.007515,,,,,,,,,-0.048444,,,,,
0.964286,,,,,0.054511,,,,,,,,,0.043183,,,,,,,,,-0.036617,,,,,,,,,-0.012532,,,,,,,,,-0.030979,,,,,,,,,0.008958,,,,,,,,,0.000000,,,,,,,,,-0.000539,,,,,,,,,-0.051740,,,,,
1.000000,,,,,0.061232,,,,,,,,,0.040138,,,,,,,,,-0.016373,,,,,,,,,-0.018595,,,,,,,,,-0.023187,,,,,,,,,0.005171,,,,,,,,,0.000000,,,,,,,,,0.006291,,,,,,,,,-0.053635,,,,,
0.000000,,,,,,0.058718,,,,,,,,,0.047572,,,,,,,,,-0.049452,,,,,,,,,0.002994,,,,,,,,,0.042424,,,,,,,,,0.038125,,,,,,,,,0.000000,,,,,,,,,-0.000185,,,,,,,,,-0.055634,,,,
0.035714,,,,,,0.051531,,,,,,,,,0.048524,,,,,,,,,-0.046973,,,,,,,,,-0.009723,,,,,,,,,0.056501,,,,,,,,,0.027140,,,,,,,,,0.000000,,,,,,,,,-0.003584,,,,,,,,,-0.052535,,,,
0.071429,,,,,,0.043442,,,,,,,,,0.046736,,,,,,,,,-0.033512,,,,,,,,,-0.019039,,,,,,,,,0.069070,,,,,,,,,0.022216,,,,,,,,,0.000000,,,,,,,,,-0.006977,,,,,,,,,-0.046780,,,,
0.107143,,,,,,0.034817,,,,,,,,,0.044414,,,,,,,,,-0.018142,,,,,,,,,-0.027911,,,,,,,,,0.066557,,,,,,,,,0.017671,,,,,,,,,0.000000,,,,,,,,,-0.008649,,,,,,,,,-0.040101,,,,
0.142857,,,,,,0.026497,,,,,,,,,0.039778,,,,,,,,,-0.011821,,,,,,,,,-0.036783,,,,,,,,,0.071081,,,,,,,,,-0.000511,,,,,,,,,0.000000,,,,,,,,,-0.008039,,,,,,,,,-0.032085,,,,
0.178571,,,,,,0.014546,,,,,,,,,0.031266,,,,,,,,,-0.004337,,,,,,,,,-0.048613,,,,,,,,,0.077366,,,,,,,,,-0.015663,,,,,,,,,0.000000,,,,,,,,,-0.006340,,,,,,,,,-0.022229,,,,
0.214286,,,,,,0.003489,,,,,,,,,0.020323,,,,,,,,,0.006981,,,,,,,,,-0.060738,,,,,,,,,0.080634,,,,,,,,,-0.028541,,,,,,,,,0.000000,,,,,,,,,-0.001304,,,,,,,,,-0.011464,,,,
0.250000,,,,,,-0.006617,,,,,,,,,0.007505,,,,,,,,,0.023207,,,,,,,,,-0.070202,,,,,,,,,0.085159,,,,,,,,,-0.035359,,,,,,,,,0.000000,,,,,,,,,0.007285,,,,,,,,,-0.001617,,,,
0.285714,,,,,,-0.015449,,,,,,,,,-0.007549,,,,,,,,,0.049557,,,,,,,,,-0.073455,,,,,,,,,0.085913,,,,,,,,,-0.043314,,,,,,,,,0.000000,,,,,,,,,0.013515,,,,,,,,,0.006345,,,,
0.321429,,,,,,-0.025439,,,,,,,,,-0.022924,,,,,,,,,0.051339,,,,,,,,,-0.071533,,,,,,,,,0.079126,,,,,,,,,-0.040662,,,,,,,,,0.000000,,,,,,,,,0.020694,,,,,,,,,0.016365,,,,
0.357143,,,,,,-0.034181,,,,,,,,,-0.037314,,,,,,,,,0.050721,,,,,,,,,-0.067836,,,,,,,,,0.069322,,,,,,,,,-0.044829,,,,,,,,,0.000000,,,,,,,,,0.028712,,,,,,,,,0.026570,,,,
0.392857,,,,,,-0.040019,,,,,,,,,-0.051450,,,,,,,,,0.040931,,,,,,,,,-0.061478,,,,,,,,,0.070579,,,,,,,,,-0.038011,,,,,,,,,0.000000,,,,,,,,,0.038316,,,,,,,,,0.035011,,,,
0.428571,,,,,,-0.046923,,,,,,,,,-0.062675,,,,,,,,,0.043338,,,,,,,,,-0.050092,,,,,,,,,0.058261,,,,,,,,,-0.023238,,,,,,,,,0.000000,,,,,,,,,0.043503,,,,,,,,,0.043216,,,,
0.464286,,,,,,-0.052101,,,,,,,,,-0.070669,,,,,,,,,0.043861,,,,,,,,,-0.034565,,,,,,,,,0.047703,,,,,,,,,-0.009981,,,,,,,,,0.000000,,,,,,,,,0.047636,,,,,,,,,0.048552,,,,
0.500000,,,,,,-0.056663,,,,,,,,,-0.075238,,,,,,,,,0.051756,,,,,,,,,-0.015194,,,,,,,,,0.035134,,,,,,,,,0.007822,,,,,,,,,0.000000,,,,,,,,,0.047866,,,,,,,,,0.053202,,,,
0.535714,,,,,,-0.063535,,,,,,,,,-0.076783,,,,,,,,,0.062455,,,,,,,,,0.010831,,,,,,,,,0.004465,,,,,,,,,0.022216,,,,,,,,,0.000000,,,,,,,,,0.045913,,,,,,,,,0.057481,,,,
0.571429,,,,,,-0.066286,,,,,,,,,-0.072026,,,,,,,,,0.043532,,,,,,,,,0.037596,,,,,,,,,-0.030225,,,,,,,,,0.041534,,,,,,,,,0.000000,,,,,,,,,0.043536,,,,,,,,,0.058199,,,,
0.607143,,,,,,-0.061473,,,,,,,,,-0.061899,,,,,,,,,0.044169,,,,,,,,,0.058741,,,,,,,,,-0.049330,,,,,,,,,0.056307,,,,,,,,,0.000000,,,,,,,,,0.038218,,,,,,,,,0.053652,,,,
0.642857,,,,,,-0.055953,,,,,,,,,-0.049206,,,,,,,,,0.036970,,,,,,,,,0.077225,,,,,,,,,-0.063156,,,,,,,,,0.060852,,,,,,,,,0.000000,,,,,,,,,0.030248,,,,,,,,,0.046594,,,,
0.678571,,,,,,-0.048421,,,,,,,,,-0.032820,,,,,,,,,0.025221,,,,,,,,,0.092604,,,,,,,,,-0.089049,,,,,,,,,0.055928,,,,,,,,,0.000000,,,,,,,,,0.020319,,,,,,,,,0.036741,,,,
0.714286,,,,,,-0.038318,,,,,,,,,-0.014698,,,,,,,,,0.005034,,,,,,,,,0.096596,,,,,,,,,-0.095082,,,,,,,,,0.049488,,,,,,,,,0.000000,,,,,,,,,0.009992,,,,,,,,,0.023262,,,,
0.750000,,,,,,-0.028426,,,,,,,,,0.003258,,,,,,,,,-0.021395,,,,,,,,,0.089942,,,,,,,,,-0.092819,,,,,,,,,0.041534,,,,,,,,,0.000000,,,,,,,,,-0.000319,,,,,,,,,0.010426,,,,
0.785714,,,,,,-0.017260,,,,,,,,,0.019265,,,,,,,,,-0.044341,,,,,,,,,0.077669,,,,,,,,,-0.098098,,,,,,,,,0.031686,,,,,,,,,0.000000,,,,,,,,,-0.009260,,,,,,,,,-0.004033,,,,
0.821429,,,,,,-0.000691,,,,,,,,,0.032323,,,,,,,,,-0.068924,,,,,,,,,0.057706,,,,,,,,,-0.095333,,,,,,,,,0.024110,,,,,,,,,0.000000,,,,,,,,,-0.013669,,,,,,,,,-0.018073,,,,
0.857143,,,,,,0.014923,,,,,,,,,0.040895,,,,,,,,,-0.069527,,,,,,,,,0.035230,,,,,,,,,-0.074217,,,,,,,,,0.008580,,,,,,,,,0.000000,,,,,,,,,-0.015091,,,,,,,,,-0.029810,,,,
0.892857,,,,,,0.025674,,,,,,,,,0.044685,,,,,,,,,-0.066823,,,,,,,,,0.017633,,,,,,,,,-0.058631,,,,,,,,,-0.005814,,,,,,,,,0.000000,,,,,,,,,-0.014490,,,,,,,,,-0.037757,,,,
0.928571,,,,,,0.033994,,,,,,,,,0.045667,,,,,,,,,-0.055295,,,,,,,,,0.000924,,,,,,,,,-0.043046,,,,,,,,,-0.007329,,,,,,,,,0.000000,,,,,,,,,-0.012691,,,,,,,,,-0.044863,,,,
0.964286,,,,,,0.038906,,,,,,,,,0.044024,,,,,,,,,-0.041029,,,,,,,,,-0.013567,,,,,,,,,-0.019667,,,,,,,,,-0.011117,,,,,,,,,0.000000,,,,,,,,,-0.008389,,,,,,,,,-0.047245,,,,
1.000000,,,,,,0.044075,,,,,,,,,0.040904,,,,,,,,,-0.018411,,,,,,,,,-0.021257,,,,,,,,,-0.013131,,,,,,,,,-0.007708,,,,,,,,,0.000000,,,,,,,,,-0.001831,,,,,,,,,-0.048660,,,,
