Clock Time (s),Elapsed Time (s),ax,ay,az,gx,gy,gz,mr,mtheta,mphi,
40122.4,0.0,0.09,-0.01,0.93,-0.07,-0.00,-0.09,41.21901017734414,0.517265743969889,2.4045137321944416,
40122.5,0.09999999999854481,0.03,0.01,0.92,-0.00,0.10,-0.17,42.08065945300763,0.5260371766655731,2.393688524240716,
40122.6,0.19999999999708962,0.04,-0.01,0.92,-0.04,-0.01,-0.05,42.19249814836756,0.5319303449744482,2.367500572176121,
40122.7,0.2999999999956344,0.03,-0.01,0.93,-0.01,0.01,0.01,41.52741985724613,0.4938475646892855,2.37252784762251,
40122.8,0.4000000000014552,0.04,-0.01,0.93,0.01,0.01,0.04,40.83900831313121,0.5319467224179428,2.4085800681214176,
40122.9,0.5,0.05,-0.01,0.93,-0.00,0.01,0.03,43.70721221949531,0.507675908575298,2.3762751590290696,
40123.0,0.5999999999985448,0.06,-0.01,0.91,-0.01,0.03,0.01,42.404463208487854,0.5504978074436564,2.3742176667978026,
40123.1,0.6999999999970896,0.06,-0.01,0.93,-0.00,-0.00,-0.02,41.75534456809092,0.542826813867791,2.390471805327554,
40123.2,0.7999999999956344,0.04,-0.01,0.91,-0.00,-0.02,-0.02,41.649986794715794,0.48868462537930396,2.3674293432048037,
40123.3,0.9000000000014552,0.04,0.00,0.92,0.00,0.00,-0.02,42.66405630035663,0.5029607767274279,2.3679301547547738,
40123.4,1.0,0.04,-0.00,0.92,-0.00,0.01,0.01,43.00643323969101,0.5366772182413886,2.3764556012721645,
40123.5,1.0999999999985448,0.06,-0.02,0.87,0.10,0.05,0.06,41.88967653253006,0.5334266072652508,2.3708026792134955,
40123.6,1.1999999999970896,0.08,-0.01,0.92,0.02,-0.00,0.02,41.08484513783641,0.5319467224179428,2.4139545038670307,
40123.7,1.2999999999956344,0.04,0.00,0.91,0.00,-0.00,0.01,40.9852754047109,0.4817762885818203,2.3686611287544754,
40123.8,1.4000000000014552,0.04,0.01,0.91,0.00,0.05,0.01,40.25882015161398,0.5195904599182339,2.3754454994391176,
40123.9,1.5,0.03,0.00,0.91,-0.00,0.00,0.02,41.13542147590079,0.45644773341293643,2.394509901964699,
40124.0,1.5999999999985448,0.04,-0.00,0.92,-0.02,0.01,0.01,41.51116596772488,0.519146114246523,2.3967932227148934,
40124.1,1.6999999999970896,0.05,-0.00,0.93,0.01,-0.00,-0.02,41.179454828834245,0.4834238810708831,2.3697396431996594,
40124.2,1.7999999999956344,0.04,-0.00,0.91,-0.00,-0.01,-0.00,41.88388831042314,0.48767399247137166,2.381629025567822,
40124.3,1.9000000000014552,0.04,-0.00,0.92,-0.00,0.02,-0.02,41.120331953913016,0.4843751435506959,2.4192169918057322,
40124.4,2.0,0.05,0.00,0.92,-0.02,-0.01,-0.01,42.712118889139646,0.4883244936290152,2.389466156304569,
40124.5,2.099999999998545,0.03,-0.00,0.92,-0.00,0.00,-0.01,41.12953561614816,0.5025807721052893,2.38010560419201,
40124.6,2.1999999999970896,0.05,0.01,0.92,-0.01,0.03,0.02,41.179454828834245,0.4834238810708831,2.3697396431996594,
40124.7,2.2999999999956344,0.05,0.00,0.91,-0.02,-0.03,0.02,41.184231205644714,0.505646244276489,2.368576773198158,
40124.8,2.400000000001455,0.04,-0.01,0.91,-0.03,0.00,-0.01,42.041353451096214,0.5201327725853561,2.383213785157971,
40124.9,2.5,0.04,-0.01,0.92,-0.01,0.01,-0.00,40.53504409766936,0.5218342798144103,2.374057325810223,
40125.0,2.599999999998545,0.06,0.01,0.92,0.01,-0.02,-0.01,41.12904326628569,0.5112002611442554,2.394677358618983,
40125.1,2.6999999999970896,0.04,-0.01,0.91,-0.01,-0.02,0.01,42.18867857612988,0.491574155856073,2.368271615954271,
40125.2,2.7999999999956344,0.05,-0.01,0.92,-0.02,-0.01,0.03,39.84195276338749,0.4786155766766361,2.3801771327409904,
40125.3,2.900000000001455,0.06,-0.01,0.93,0.01,-0.02,-0.02,40.871547560619724,0.5089537898332245,2.3953599706119357,
40125.4,3.0,0.03,-0.00,0.91,0.02,0.04,-0.06,40.980183015696745,0.5210799128793427,2.40331048898853,
40125.5,3.099999999998545,0.03,0.00,0.92,0.02,0.02,-0.03,40.46850380233992,0.5293444825424634,2.365831895821777,
40125.6,3.1999999999970896,0.06,0.01,0.92,0.04,-0.00,-0.01,41.16735599962669,0.5000361786234566,2.4008437148886994,
40125.7,3.2999999999956344,0.04,0.00,0.91,-0.00,-0.00,0.02,41.62310175851867,0.453913264258047,2.3878934990753615,
40125.8,3.400000000001455,0.05,-0.01,0.93,-0.03,-0.00,0.01,40.30179152345463,0.533985207615998,2.364734559549053,
40125.9,3.5,0.05,0.00,0.93,-0.02,-0.01,-0.04,41.82336906563124,0.46726914137985154,2.3540466374526483,
40126.0,3.599999999998545,0.04,0.01,0.91,0.00,0.04,-0.06,40.47292181199672,0.48775110098523555,2.3958219994110452,
40126.1,3.6999999999970896,0.05,0.02,0.93,0.01,-0.04,-0.00,40.774728693150124,0.5063689578828934,2.386053321320805,
40126.2,3.7999999999956344,0.07,0.01,0.91,0.02,-0.03,0.02,42.73595792772171,0.5195904599182339,2.429823941342859,
40126.3,3.900000000001455,0.06,0.01,0.92,-0.03,-0.04,0.00,42.310094540192175,0.48776167230464157,2.3885523739157852,
40126.4,4.0,0.06,0.02,0.91,-0.01,0.01,-0.02,40.8941475030352,0.5126296188107337,2.4133077651107504,
40126.5,4.099999999998545,0.06,0.01,0.92,-0.03,-0.01,-0.00,41.99810710020156,0.5385881086866035,2.3784271750796755,
40126.6,4.19999999999709,0.06,-0.00,0.92,-0.02,0.02,-0.01,41.43569837712404,0.5008752200590226,2.3758617512096682,
40126.7,4.299999999995634,0.05,0.00,0.92,-0.01,0.04,-0.01,41.84463286970027,0.5300992559934441,2.405821949890802,
40126.8,4.400000000001455,0.04,0.01,0.92,0.02,0.01,0.00,42.0754714768593,0.5366805236042691,2.3994305780967333,
40126.9,4.5,0.04,-0.01,0.92,0.02,0.00,0.03,41.90054534251315,0.5335711152063006,2.3920072046556706,
