Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,
1.200000,,,,,-1.197629,,,,,,-0.390870,,,,,,1.398452,,,,,,1.364071,,,,,,-1.685323,,,,,,1.041536,,,,,,0.000000,,,,,,0.193613,,,,,,0.633977,,
1.300000,,,,,-0.994986,,,,,,-0.094341,,,,,,1.039885,,,,,,1.638002,,,,,,-1.777377,,,,,,0.984421,,,,,,0.000000,,,,,,0.018039,,,,,,0.427319,,
1.400000,,,,,-0.801440,,,,,,0.222387,,,,,,0.460100,,,,,,1.803634,,,,,,-1.934409,,,,,,0.919147,,,,,,0.000000,,,,,,-0.183074,,,,,,0.206067,,
1.500000,,,,,-0.542579,,,,,,0.535578,,,,,,-0.367067,,,,,,1.749485,,,,,,-2.075197,,,,,,0.796758,,,,,,0.000000,,,,,,-0.352558,,,,,,-0.052115,,
1.600000,,,,,-0.315939,,,,,,0.811509,,,,,,-1.360233,,,,,,1.450073,,,,,,-1.891090,,,,,,0.543820,,,,,,0.000000,,,,,,-0.517288,,,,,,-0.313187,,
1.700000,,,,,-0.063877,,,,,,1.002053,,,,,,-1.951120,,,,,,1.023251,,,,,,-1.734057,,,,,,0.331679,,,,,,0.000000,,,,,,-0.624930,,,,,,-0.554515,,
1.800000,,,,,0.237809,,,,,,1.169775,,,,,,-2.044686,,,,,,0.570948,,,,,,-1.658248,,,,,,0.192971,,,,,,0.000000,,,,,,-0.687941,,,,,,-0.770707,,
1.900000,,,,,0.563492,,,,,,1.234182,,,,,,-1.754334,,,,,,0.140941,,,,,,-1.154660,,,,,,-0.035489,,,,,,0.000000,,,,,,-0.630779,,,,,,-0.954241,,
2.000000,,,,,0.682088,,,,,,1.189614,,,,,,-1.371256,,,,,,-0.187139,,,,,,-0.797275,,,,,,-0.019170,,,,,,0.000000,,,,,,-0.566270,,,,,,-1.007908,,
2.100000,,,,,0.849759,,,,,,1.157493,,,,,,-0.911078,,,,,,-0.410105,,,,,,-0.916404,,,,,,0.062423,,,,,,0.000000,,,,,,-0.445300,,,,,,-1.074588,,
2.200000,,,,,1.014856,,,,,,1.029152,,,,,,-0.118598,,,,,,-0.473810,,,,,,-0.569849,,,,,,0.176653,,,,,,0.000000,,,,,,-0.273313,,,,,,-1.099637,,
0.000000,,,,,,0.839112,,,,,,1.505276,,,,,,-1.027009,,,,,,-0.687221,,,,,,0.919255,,,,,,-0.312904,,,,,,0.000000,,,,,,-0.789508,,,,,,-1.186031,
0.100000,,,,,,0.607505,,,,,,1.401668,,,,,,-0.729917,,,,,,-1.082190,,,,,,1.276640,,,,,,-0.777983,,,,,,0.000000,,,,,,-0.750450,,,,,,-1.043013,
0.200000,,,,,,0.389831,,,,,,1.194564,,,,,,-0.101451,,,,,,-1.387973,,,,,,1.233321,,,,,,-0.949328,,,,,,0.000000,,,,,,-0.620161,,,,,,-0.837816,
0.300000,,,,,,0.162208,,,,,,0.917099,,,,,,0.626773,,,,,,-1.645977,,,,,,1.406599,,,,,,-1.104354,,,,,,0.000000,,,,,,-0.519560,,,,,,-0.640020,
0.400000,,,,,,-0.061654,,,,,,0.627160,,,,,,1.111734,,,,,,-1.840277,,,,,,1.655685,,,,,,-1.438885,,,,,,0.000000,,,,,,-0.353374,,,,,,-0.376294,
0.500000,,,,,,-0.342534,,,,,,0.214359,,,,,,1.482913,,,,,,-1.884870,,,,,,1.742324,,,,,,-1.553114,,,,,,0.000000,,,,,,-0.133880,,,,,,-0.101838,
0.600000,,,,,,-0.600216,,,,,,-0.175164,,,,,,1.524154,,,,,,-1.817980,,,,,,1.639440,,,,,,-1.504159,,,,,,0.000000,,,,,,0.079670,,,,,,0.155229,
0.700000,,,,,,-0.828776,,,,,,-0.569529,,,,,,1.386684,,,,,,-1.709682,,,,,,1.395769,,,,,,-1.332814,,,,,,0.000000,,,,,,0.357031,,,,,,0.402716,
0.800000,,,,,,-0.981378,,,,,,-0.913276,,,,,,1.634317,,,,,,-1.464419,,,,,,1.119608,,,,,,-0.998283,,,,,,0.000000,,,,,,0.573484,,,,,,0.604691,
0.900000,,,,,,-1.059652,,,,,,-1.171597,,,,,,1.864018,,,,,,-1.088561,,,,,,0.745978,,,,,,-0.598479,,,,,,0.000000,,,,,,0.759241,,,,,,0.770931,
1.000000,,,,,,-1.126266,,,,,,-1.367993,,,,,,1.695086,,,,,,-0.559811,,,,,,-0.087920,,,,,,-0.149718,,,,,,0.000000,,,,,,0.883100,,,,,,0.905846,
1.100000,,,,,,-1.033596,,,,,,-1.431548,,,,,,1.730101,,,,,,0.029457,,,,,,-1.051777,,,,,,0.299042,,,,,,0.000000,,,,,,0.992559,,,,,,0.960136,
1.200000,,,,,,-0.828400,,,,,,-1.412908,,,,,,1.804933,,,,,,0.672875,,,,,,-1.349598,,,,,,0.658050,,,,,,0.000000,,,,,,1.084049,,,,,,0.901613,
1.300000,,,,,,-0.636895,,,,,,-1.244208,,,,,,1.678847,,,,,,1.233477,,,,,,-1.701568,,,,,,0.853873,,,,,,0.000000,,,,,,1.080134,,,,,,0.749097,
1.400000,,,,,,-0.379851,,,,,,-0.998768,,,,,,1.508574,,,,,,1.682595,,,,,,-2.356773,,,,,,1.204722,,,,,,0.000000,,,,,,1.029764,,,,,,0.556106,
1.500000,,,,,,-0.025442,,,,,,-0.645458,,,,,,1.115320,,,,,,1.982007,,,,,,-2.221400,,,,,,1.033377,,,,,,0.000000,,,,,,0.888892,,,,,,0.298272,
1.600000,,,,,,0.196409,,,,,,-0.284654,,,,,,0.494044,,,,,,2.029786,,,,,,-1.539120,,,,,,0.723324,,,,,,0.000000,,,,,,0.700094,,,,,,0.031243,
1.700000,,,,,,0.317312,,,,,,0.072523,,,,,,-0.116587,,,,,,1.950155,,,,,,-1.663663,,,,,,0.470387,,,,,,0.000000,,,,,,0.444570,,,,,,-0.203103,
1.800000,,,,,,0.530530,,,,,,0.439814,,,,,,-0.343780,,,,,,1.704892,,,,,,-1.349598,,,,,,0.192971,,,,,,0.000000,,,,,,0.189459,,,,,,-0.490639,
1.900000,,,,,,0.656100,,,,,,0.734227,,,,,,-1.034133,,,,,,1.325849,,,,,,-0.862255,,,,,,-0.019170,,,,,,0.000000,,,,,,-0.003277,,,,,,-0.713952,
2.000000,,,,,,0.739009,,,,,,0.934456,,,,,,-1.635960,,,,,,0.832137,,,,,,-0.802690,,,,,,-0.092604,,,,,,0.000000,,,,,,-0.156787,,,,,,-0.913637,
2.100000,,,,,,0.902087,,,,,,1.020782,,,,,,-1.641121,,,,,,0.354351,,,,,,-0.851425,,,,,,-0.076285,,,,,,0.000000,,,,,,-0.202699,,,,,,-1.055559,
2.200000,,,,,,1.023503,,,,,,1.049851,,,,,,-1.297503,,,,,,-0.021506,,,,,,-0.347837,,,,,,-0.321063,,,,,,0.000000,,,,,,-0.174211,,,,,,-1.133828,
2.300000,,,,,,1.004470,,,,,,1.017616,,,,,,-0.974621,,,,,,-0.263584,,,,,,-0.342422,,,,,,-0.182356,,,,,,0.000000,,,,,,-0.134567,,,,,,-1.157532,
2.400000,,,,,,1.108391,,,,,,0.959189,,,,,,-0.587183,,,,,,-0.390994,,,,,,-1.003043,,,,,,0.005308,,,,,,0.000000,,,,,,0.004646,,,,,,-1.151134,
