Clock Time (s),Elapsed Time (s),ar,atheta,aphi,gx,gy,gz,mx,my,mz,
40131.7,9.299999999995634,1.117765628385486,1.7234456551901618,0.11794504004807786,0.47,0.13,0.32,6.43,24.51,-29.35,
40131.8,9.400000000001455,1.0202450685987166,1.719686274404394,0.19954605828366914,0.63,-0.35,0.55,5.75,23.10,-28.67,
40131.9,9.5,1.034021276376845,1.4181469983996315,0.2572311564529596,0.66,-0.86,0.45,5.91,21.20,-29.58,
40132.0,9.599999999998545,0.9409038208021051,1.0191413442663497,0.3304420192333185,0.74,-0.66,0.28,5.59,20.20,-29.83,
40132.1,9.69999999999709,0.9413819628609844,0.697902822595057,0.4442625554401395,0.61,0.11,-0.31,1.65,20.70,-28.34,
40132.2,9.799999999995634,0.8420807562223471,1.1839206090638685,0.35354193267280887,0.50,0.72,-0.49,5.32,19.70,-31.07,
40132.3,9.900000000001455,0.7835177087979569,1.4801364395941514,0.4366589618809458,0.54,-0.38,-0.25,6.78,17.28,-32.36,
40132.4,10.0,0.7740800992145451,1.4219063791853994,0.5498078467065772,0.31,-1.20,-0.14,2.85,17.45,-35.21,
40132.5,10.099999999998545,0.8400595217006948,1.0468769791096977,0.6670363362141798,-0.14,0.23,-0.18,0.02,16.54,-34.39,
40132.6,10.19999999999709,0.7658328799418317,1.217805938967986,0.5571810267624312,-0.12,0.42,-0.06,1.14,14.72,-35.21,
40132.7,10.299999999995634,0.8830628516702534,1.1743550435764554,0.5561068561409326,-0.14,-0.06,-0.03,0.42,14.75,-34.76,
40132.8,10.400000000001455,0.9047651629014017,0.9953716762596118,0.5091590115014034,0.04,0.22,0.00,0.20,16.49,-33.82,
40132.9,10.5,0.918313671900838,1.2551806647561303,0.5959708729720217,-0.04,0.10,0.08,0.79,16.77,-33.53,
40133.0,10.599999999998545,0.96591925128346,1.073453610448074,0.42497451604006636,0.01,-0.05,0.04,1.98,15.70,-34.43,
40133.1,10.69999999999709,0.887693640846886,1.0838970949836275,0.44823868144821394,0.41,0.32,0.28,0.99,15.41,-34.21,
40133.2,10.799999999995634,0.872238499494261,1.2627435457711202,0.5578564066855192,0.38,0.35,0.15,2.39,14.19,-33.40,
40133.3,10.900000000001455,0.8572630868059117,1.2548260548419161,0.6921244113536018,0.37,0.28,0.14,2.95,13.31,-34.71,
40133.4,11.0,0.8367197858303579,1.35970299357215,0.7538817971545098,0.25,0.21,0.10,4.04,12.83,-36.38,
40133.5,11.099999999998545,0.7663550091178369,1.4382447944982226,0.9105736017527238,-0.18,0.23,0.05,5.41,11.26,-36.65,
40133.6,11.19999999999709,0.8902246907382427,1.4181469983996315,0.8312035319046637,-0.64,0.12,0.05,6.09,11.81,-36.68,
40133.7,11.299999999995634,0.853580693314932,1.3661545169651188,0.686903479450522,-0.96,0.20,-0.09,6.10,15.23,-36.05,
40133.8,11.400000000001455,0.846994687114388,1.5405025668761214,0.4004053670090776,-1.01,0.35,-0.08,6.06,16.63,-33.21,
40133.9,11.5,0.8609878047916824,1.4536875822280324,0.4089201080003728,-0.92,0.06,-0.16,8.32,20.19,-31.19,
40134.0,11.599999999998545,0.9687104830649867,1.2220253232109897,0.24407132190015787,-0.81,-0.32,-0.05,5.24,20.53,-29.84,
40134.1,11.69999999999709,0.9304837451562493,0.6022873461349642,0.21021574236112545,-0.79,0.59,-0.02,4.72,21.69,-28.97,
40134.2,11.799999999995634,1.032811696293182,0.4048917862850834,0.07380524110595278,-0.83,0.46,0.04,7.30,22.59,-28.84,
40134.3,11.900000000001455,0.9508417323613851,6.07209197395684,0.15115542823393677,-0.47,-0.08,0.01,5.54,23.86,-29.36,
40134.4,12.0,1.0225947388873073,3.4198923125949046,0.07125279841776111,-0.37,0.72,-0.20,6.56,24.86,-28.55,
40134.5,12.099999999998545,0.95420123663722,4.2487413713838835,0.09387351000859356,-0.26,0.20,-0.10,6.44,26.18,-29.34,
40134.6,12.19999999999709,0.9932270636667125,4.71238898038469,0.08063287594517382,-0.33,0.38,-0.08,8.00,27.07,-28.47,
40134.7,12.299999999995634,1.009603882718366,4.1843145319583295,0.13804090168935892,-0.20,0.02,-0.16,9.01,27.72,-27.50,
40134.8,12.400000000001455,1.1051244273836318,3.993558980763065,0.09633853560688023,0.07,-0.21,-0.01,9.39,28.70,-28.41,
40134.9,12.5,1.2104131526053408,5.034139534781332,0.026128578476632407,0.62,-0.25,0.07,7.95,28.54,-28.13,
40135.0,12.599999999998545,1.220327824807744,5.497787143782138,0.023179676538927208,1.14,0.55,0.11,8.15,25.84,-30.01,
40135.1,12.69999999999709,1.0688779163215976,2.498091544796509,0.18822150530477075,1.12,-0.17,0.59,8.88,21.12,-28.69,
40135.2,12.799999999995634,0.9222255689363639,1.7681918866447774,0.33814979650324095,1.07,-0.78,0.42,10.20,20.02,-30.10,
40135.3,12.900000000001455,0.8644651525654461,1.3554386270971586,0.38863355581074355,0.88,-0.37,0.31,9.01,18.82,-30.52,
40135.4,13.0,0.7292461861401813,1.5102643070127895,0.470522867002823,0.73,-0.44,-0.12,8.73,18.07,-33.39,
40135.5,13.099999999998545,0.7021395872616782,1.5707963267948966,0.6235607321590254,0.34,-0.74,-0.23,7.64,16.77,-34.20,
40135.6,13.19999999999709,0.7707788269017255,1.368474698416593,0.5427786570649392,0.01,-0.22,-0.15,7.30,16.09,-34.87,
40135.7,13.299999999995634,0.8075270893288967,1.319793640151862,0.5219592848884778,-0.04,-0.51,0.04,4.03,15.46,-35.31,
40135.8,13.400000000001455,0.8994442728707543,1.089132649240035,0.5847534353052254,-0.12,-0.20,0.10,2.16,15.40,-36.21,
40135.9,13.5,0.9187491496594705,1.0056468867881372,0.5567435865378122,-0.03,0.05,0.02,2.05,15.43,-34.91,
40136.0,13.599999999998545,0.9207062506576134,1.0468769791096977,0.5997915690469574,-0.04,-0.06,0.02,2.67,16.26,-34.37,
40136.1,13.69999999999709,0.936269192059634,1.136842957401,0.5036713910838578,-0.10,0.01,0.03,0.62,15.57,-33.03,
40136.2,13.799999999995634,0.9220086767487603,1.2187520124794793,0.6018541699891855,0.01,0.07,-0.15,2.02,16.84,-34.27,
40136.3,13.900000000001455,0.9224424101265076,1.1525719972156676,0.5631433137455948,-0.13,-0.35,0.01,1.82,16.77,-33.20,
40136.4,14.0,0.8884818512496472,1.1597317794050321,0.4993332859664621,0.10,0.43,-0.04,2.50,15.21,-35.13,
40136.5,14.099999999998545,0.9174420962654809,1.0978897231319675,0.5544504463067115,0.28,-0.23,0.38,4.55,16.08,-34.53,
40136.6,14.19999999999709,0.8415461959987699,1.0873493252276976,0.5666852052775475,0.26,0.18,0.21,4.04,15.91,-33.03,
40136.7,14.299999999995634,0.8618004409374598,1.049361887023153,0.6802076004148285,0.26,0.24,0.07,2.30,15.67,-35.95,
40136.8,14.400000000001455,0.8670640114778148,1.177345688865961,0.7232537181505605,0.41,0.09,0.22,4.49,14.19,-35.37,
40136.9,14.5,0.8295179322956195,1.287700541495401,0.7622100819538679,0.08,0.42,0.19,6.10,13.52,-35.04,
40137.0,14.599999999998545,0.8449260322655469,1.3465615756858005,0.764170327244418,-0.26,0.42,-0.28,8.46,11.81,-33.71,
40137.1,14.69999999999709,0.897440805847383,1.5056711634605107,0.5394422499694731,-0.83,0.28,-0.18,8.32,14.03,-34.20,
40137.2,14.799999999995634,0.8823264701911646,1.463106455962076,0.4354178711204803,-1.01,-0.20,-0.11,8.15,15.23,-34.03,
40137.3,14.900000000001455,0.9216289925995167,1.092443895416239,0.33630421763329954,-1.14,0.31,-0.15,7.37,17.93,-32.24,
40137.4,15.0,0.9065870063044142,1.396124127786657,0.1915837403379601,-1.21,0.60,-0.22,4.90,20.19,-28.17,
40137.5,15.099999999998545,0.8721238444166058,1.7359450042095235,0.06980321748816039,-1.21,-0.02,-0.17,6.62,23.23,-27.51,
40137.6,15.19999999999709,1.0857716150277645,5.176036589385496,0.10315422067197828,-1.33,-0.06,-0.32,5.92,25.32,-27.16,
40137.7,15.299999999995634,1.1280514172678477,4.71238898038469,0.223476601140633,-1.01,0.46,-0.22,5.75,27.21,-25.99,
40137.8,15.400000000001455,1.0579224924350554,4.641081515599399,0.2685606856532891,-0.61,0.48,-0.04,6.64,30.64,-25.09,
40137.9,15.5,1.0148398888494676,4.475540219437769,0.2983738030513829,-0.44,0.15,-0.01,6.78,32.00,-25.32,
40138.0,15.599999999998545,0.9849365461794989,4.453618088420992,0.365149672499039,-0.31,0.13,-0.01,8.82,33.72,-25.00,
40138.1,15.69999999999709,1.0445094542415592,4.460699008626503,0.35329006955263753,-0.15,0.18,0.04,9.24,34.79,-23.58,
40138.2,15.799999999995634,1.101771301132862,4.562017552377555,0.3077720993361689,0.17,-0.09,-0.01,9.69,35.93,-23.48,
40138.3,15.900000000001455,1.1026332119068427,4.411468746024265,0.27898627963013845,0.52,-0.25,-0.01,8.50,34.54,-23.57,
40138.4,16.0,1.1348127598859648,4.458714884246047,0.24833541503180212,0.89,-0.28,0.13,7.81,32.34,-25.66,
40138.5,16.099999999998545,1.0678014796768172,4.504892753949487,0.18285337964011397,1.12,-0.38,0.21,7.12,29.94,-27.00,
40138.6,16.19999999999709,0.9950376877284598,4.068887871591405,0.1006686521578289,1.26,-0.21,0.29,8.37,26.06,-25.87,
40138.7,16.299999999995634,0.8748714191239761,2.432966381462123,0.10557773872024032,0.99,-0.32,0.33,9.01,23.61,-25.82,
40138.8,16.400000000001455,0.8203657720797475,1.5707963267948966,0.15913672579869362,0.64,-0.43,0.30,7.98,23.61,-27.16,
40138.9,16.5,0.874642784226795,0.8110335719191257,0.32087807930877926,0.70,-0.70,0.02,7.95,24.42,-26.84,
40139.0,16.599999999998545,0.8867919710958145,0.8850668158886104,0.3263008336650123,0.66,-0.36,-0.31,6.61,21.90,-29.84,
40139.1,16.69999999999709,0.8481155581640983,1.2827408797442708,0.33845828794916416,0.66,-0.04,-0.37,4.69,21.02,-31.74,
40139.2,16.799999999995634,0.7915806970865321,1.295886485314224,0.537403672604161,0.53,-0.16,-0.26,4.90,19.85,-32.19,
40139.3,16.900000000001455,0.7870832230456954,1.1777383076129642,0.5991169684261358,0.20,-0.22,-0.01,2.85,17.11,-34.87,
40139.4,17.0,0.8516454661418682,1.1479424006619559,0.5410580990684689,0.02,0.15,-0.04,2.33,17.28,-34.03,
40139.5,17.099999999998545,0.875956619930462,1.2793395323170296,0.4969536944281645,-0.01,-0.17,0.02,2.16,17.11,-34.54,
40139.6,17.19999999999709,0.9231467922275417,1.0974402849599816,0.5224462881086558,-0.02,-0.01,-0.05,1.97,16.72,-34.03,
40139.7,17.299999999995634,0.8974408058473828,1.1459641638755542,0.5394422499694731,0.04,0.02,0.03,2.33,16.94,-32.69,
40139.8,17.400000000001455,0.9128526715741154,1.142532173918242,0.5870922213116031,-0.03,-0.06,-0.00,5.58,16.09,-33.87,
40139.9,17.5,0.9049309365912959,1.1824776086224307,0.5531122478618824,-0.09,-0.21,-0.04,3.02,16.26,-33.70,
40140.0,17.599999999998545,0.9535197952848173,1.0636978224025597,0.4465983375351136,-0.14,-0.01,-0.01,2.58,16.60,-34.61,
40140.1,17.69999999999709,0.9406912352095134,1.1071487177940904,0.3901505316234531,0.12,0.18,0.02,0.96,17.63,-32.69,
40140.2,17.799999999995634,0.9086253353280438,1.1902899496825317,0.4939839607893933,0.32,-0.08,0.07,3.49,15.12,-34.60,
40140.3,17.900000000001455,0.8452810183601663,1.194835372923591,0.5044333146620064,0.28,-0.23,0.19,4.04,14.54,-35.04,
40140.4,18.0,0.9583318840568752,0.9652516631899266,0.7207583267050297,0.44,-0.07,0.25,1.31,14.54,-34.03,
40140.5,18.099999999998545,0.8400595217006948,1.0468769791096977,0.6670363362141798,0.35,0.49,0.10,1.57,12.81,-35.69,
40140.6,18.19999999999709,0.799124520960282,1.1938870564700756,0.7023357742655415,0.17,0.51,-0.02,5.24,11.98,-36.88,
40140.7,18.299999999995634,0.7947955712005447,1.3481353861585317,0.7528439031982727,-0.12,-0.16,0.13,4.21,12.54,-36.66,
40140.8,18.400000000001455,0.9022749026765623,1.1071487177940904,0.7001684273179645,-0.33,-1.41,0.60,4.04,14.20,-37.72,
40140.9,18.5,0.9309672389509741,0.9613377888499761,0.7674526932439012,-0.74,0.38,0.16,4.04,14.54,-35.38,
40141.0,18.599999999998545,0.8609297300012354,0.9197196053504169,0.6602420735293217,-0.85,1.19,-0.04,4.00,16.74,-32.45,
40141.1,18.69999999999709,0.8151073548925932,1.2120256565243244,0.43265471721554594,-0.74,0.90,-0.40,7.12,18.65,-33.03,
40141.2,18.799999999995634,0.8725823743349392,1.8337910584758161,0.3136959265383317,-0.52,-0.21,-0.22,8.25,20.58,-31.36,
40141.3,18.900000000001455,0.9626525853079085,0.9209258773829491,0.3322689053374035,-0.41,-0.51,-0.10,6.44,20.36,-30.68,
40141.4,19.0,0.9565040512198577,1.1071487177940904,0.2359585335723381,-0.66,0.40,0.02,4.73,21.39,-30.01,
40141.5,19.099999999998545,0.8748714191239761,0.8621700546672264,0.10557773872024032,-1.05,0.17,0.10,6.36,22.83,-29.36,
