Time,Column,Value,Is Positive Peak
40166.900000,magr,0.006044,1
40167.000000,magtheta,-0.032919,0
40167.100000,acly,0.031386,1
40167.200000,gyry,0.005942,1
40167.300000,gyry,0.004930,0
40167.300000,gyrz,0.004037,0
40167.300000,magphi,-0.008046,0
40167.500000,gyry,0.006035,1
40167.500000,gyrz,0.004264,1
40167.800000,gyry,0.000545,0
40167.900000,gyry,0.002749,1
40168.000000,gyrx,-0.011677,0
40168.000000,gyry,0.002522,0
40168.200000,gyrz,-0.004632,0
40168.300000,aclz,0.015257,1
40168.300000,gyrz,-0.004610,1
40168.500000,aclz,0.012680,0
40168.500000,gyrx,-0.010151,1
40168.500000,gyry,0.006240,1
40168.500000,gyrz,-0.005522,0
40168.600000,gyrx,-0.010364,0
40168.800000,aclz,0.015854,1
40168.800000,gyry,0.005137,0
40168.800000,magphi,0.015317,1
