time,x,y,z
19:48:59:722,-0.28,-0.68,0.99
19:48:59:724,-0.26,-0.67,0.95
19:48:59:726,-0.25,-0.66,0.91
19:48:59:731,-0.25,-0.64,0.87
19:48:59:772,-0.24,-0.63,0.85
19:48:59:774,-0.25,-0.61,0.83
19:48:59:775,-0.25,-0.61,0.84
19:48:59:776,-0.27,-0.61,0.83
19:48:59:777,-0.29,-0.63,0.82
19:48:59:779,-0.30,-0.64,0.81
19:48:59:780,-0.28,-0.63,0.86
19:48:59:781,-0.31,-0.67,0.78
19:48:59:782,-0.31,-0.69,0.78
19:48:59:784,-0.31,-0.71,0.79
19:48:59:791,-0.32,-0.73,0.78
19:48:59:792,-0.33,-0.76,0.78
19:48:59:796,-0.35,-0.79,0.78
19:48:59:801,-0.36,-0.83,0.77
19:48:59:808,-0.37,-0.85,0.78
19:48:59:811,-0.37,-0.85,0.79
19:48:59:816,-0.35,-0.84,0.78
19:48:59:825,-0.34,-0.81,0.79
19:48:59:827,-0.31,-0.79,0.79
19:48:59:831,-0.30,-0.76,0.78
19:48:59:874,-0.28,-0.74,0.79
19:48:59:875,-0.27,-0.72,0.78
19:48:59:876,-0.25,-0.71,0.79
19:48:59:877,-0.24,-0.69,0.78
19:48:59:877,-0.22,-0.69,0.77
19:48:59:878,-0.23,-0.69,0.77
19:48:59:879,-0.23,-0.70,0.75
19:48:59:880,-0.24,-0.71,0.74
19:48:59:880,-0.24,-0.72,0.73
19:48:59:882,-0.24,-0.73,0.71
19:48:59:886,-0.24,-0.73,0.70
19:48:59:891,-0.23,-0.75,0.69
19:48:59:895,-0.23,-0.75,0.68
19:48:59:900,-0.23,-0.77,0.66
19:48:59:907,-0.22,-0.78,0.65
19:48:59:911,-0.23,-0.79,0.64
19:48:59:916,-0.23,-0.80,0.61
19:48:59:924,-0.24,-0.81,0.60
19:48:59:950,-0.25,-0.82,0.58
19:48:59:951,-0.25,-0.82,0.61
19:48:59:952,-0.25,-0.81,0.62
19:48:59:953,-0.24,-0.80,0.62
19:48:59:954,-0.23,-0.80,0.62
19:48:59:955,-0.22,-0.80,0.60
19:48:59:956,-0.22,-0.81,0.60
19:48:59:986,-0.22,-0.82,0.58
19:48:59:987,-0.23,-0.83,0.61
19:48:59:988,-0.24,-0.85,0.57
19:48:59:989,-0.25,-0.87,0.54
19:48:59:990,-0.26,-0.87,0.60
19:48:59:991,-0.26,-0.87,0.59
19:48:59:992,-0.26,-0.89,0.57
19:48:59:997,-0.25,-0.90,0.58
19:49:00:1,-0.24,-0.90,0.60
19:49:00:9,-0.23,-0.90,0.61
19:49:00:10,-0.22,-0.91,0.60
19:49:00:15,-0.21,-0.91,0.61
19:49:00:20,-0.21,-0.92,0.63
19:49:00:46,-0.19,-0.92,0.64
19:49:00:47,-0.18,-0.93,0.65
19:49:00:48,-0.17,-0.93,0.65
19:49:00:49,-0.15,-0.92,0.65
19:49:00:49,-0.14,-0.92,0.65
19:49:00:51,-0.13,-0.92,0.66
19:49:00:55,-0.12,-0.90,0.67
19:49:00:60,-0.10,-0.89,0.68
19:49:00:66,-0.10,-0.89,0.69
19:49:00:71,-0.15,-0.93,0.67
19:49:00:77,-0.14,-0.92,0.66
19:49:00:80,-0.10,-0.87,0.67
19:49:00:86,-0.02,-0.86,0.78
19:49:00:94,-0.06,-0.91,0.49
19:49:00:95,-0.10,-0.89,0.40
19:49:00:100,-0.14,-0.86,0.47
19:49:00:105,-0.17,-0.84,0.55
19:49:00:111,-0.17,-0.83,0.57
19:49:00:115,-0.17,-0.84,0.60
19:49:00:120,-0.16,-0.84,0.60
19:49:00:150,-0.15,-0.85,0.60
19:49:00:151,-0.13,-0.85,0.59
19:49:00:152,-0.11,-0.85,0.58
19:49:00:154,-0.09,-0.85,0.56
19:49:00:155,-0.08,-0.85,0.54
19:49:00:156,-0.07,-0.86,0.52
19:49:00:157,-0.08,-0.86,0.50
19:49:00:164,-0.09,-0.87,0.48
19:49:00:165,-0.10,-0.87,0.48
19:49:00:170,-0.11,-0.88,0.46
19:49:00:175,-0.12,-0.87,0.44
19:49:00:180,-0.12,-0.87,0.44
19:49:00:186,-0.13,-0.87,0.44
19:49:00:190,-0.13,-0.87,0.43
19:49:00:195,-0.14,-0.87,0.44
19:49:00:200,-0.13,-0.87,0.43
19:49:00:208,-0.13,-0.86,0.43
19:49:00:213,-0.13,-0.87,0.43
19:49:00:216,-0.12,-0.87,0.43
19:49:00:220,-0.12,-0.87,0.45
19:49:00:225,-0.11,-0.87,0.44
19:49:00:251,-0.11,-0.88,0.45
19:49:00:253,-0.10,-0.88,0.45
19:49:00:254,-0.10,-0.88,0.45
19:49:00:254,-0.10,-0.89,0.46
19:49:00:255,-0.11,-0.90,0.45
19:49:00:256,-0.10,-0.91,0.42
19:49:00:260,-0.13,-0.93,0.47
19:49:00:267,-0.13,-0.93,0.47
19:49:00:270,-0.13,-0.93,0.47
19:49:00:275,-0.13,-0.93,0.46
19:49:00:283,-0.13,-0.94,0.47
19:49:00:286,-0.13,-0.94,0.48
19:49:00:290,-0.13,-0.95,0.48
19:49:00:299,-0.14,-0.95,0.47
19:49:00:300,-0.16,-0.95,0.46
19:49:00:305,-0.17,-0.95,0.45
19:49:00:310,-0.19,-0.96,0.43
19:49:00:315,-0.21,-0.95,0.40
19:49:00:320,-0.22,-0.95,0.39
19:49:00:325,-0.23,-0.94,0.37
19:49:00:362,-0.23,-0.94,0.36
19:49:00:363,-0.23,-0.94,0.35
19:49:00:365,-0.22,-0.92,0.35
19:49:00:366,-0.22,-0.92,0.35
19:49:00:367,-0.21,-0.92,0.33
19:49:00:368,-0.20,-0.92,0.33
19:49:00:370,-0.19,-0.92,0.34
19:49:00:371,-0.18,-0.93,0.35
19:49:00:372,-0.18,-0.93,0.35
19:49:00:374,-0.17,-0.93,0.37
19:49:00:384,-0.16,-0.94,0.36
19:49:00:386,-0.16,-0.94,0.37
19:49:00:390,-0.15,-0.94,0.38
19:49:00:395,-0.16,-0.94,0.37
19:49:00:401,-0.15,-0.93,0.37
19:49:00:404,-0.15,-0.93,0.37
19:49:00:409,-0.16,-0.92,0.37
19:49:00:417,-0.16,-0.92,0.36
19:49:00:419,-0.16,-0.92,0.36
19:49:00:427,-0.16,-0.92,0.36
19:49:00:430,-0.16,-0.92,0.36
19:49:00:464,-0.16,-0.92,0.36
19:49:00:466,-0.16,-0.92,0.36
19:49:00:467,-0.16,-0.91,0.35
19:49:00:468,-0.15,-0.91,0.36
19:49:00:470,-0.15,-0.91,0.36
19:49:00:471,-0.14,-0.91,0.35
19:49:00:472,-0.15,-0.91,0.36
19:49:00:474,-0.14,-0.91,0.37
19:49:00:475,-0.14,-0.91,0.36
19:49:00:479,-0.14,-0.91,0.35
19:49:00:487,-0.14,-0.91,0.35
19:49:00:490,-0.14,-0.91,0.35
19:49:00:494,-0.15,-0.91,0.35
19:49:00:503,-0.14,-0.91,0.35
19:49:00:505,-0.14,-0.91,0.35
19:49:00:509,-0.14,-0.92,0.35
19:49:00:514,-0.14,-0.92,0.34
19:49:00:521,-0.13,-0.92,0.34
19:49:00:524,-0.12,-0.92,0.35
19:49:00:529,-0.12,-0.92,0.35
19:49:00:555,-0.11,-0.92,0.35
19:49:00:556,-0.11,-0.93,0.34
19:49:00:557,-0.11,-0.92,0.34
19:49:00:558,-0.10,-0.92,0.35
19:49:00:559,-0.09,-0.92,0.35
19:49:00:560,-0.09,-0.92,0.35
19:49:00:564,-0.09,-0.92,0.36
19:49:00:569,-0.08,-0.91,0.37
19:49:00:574,-0.08,-0.91,0.36
19:49:00:579,-0.07,-0.91,0.36
19:49:00:587,-0.07,-0.91,0.37
19:49:00:590,-0.07,-0.91,0.37
19:49:00:594,-0.07,-0.91,0.37
19:49:00:599,-0.07,-0.91,0.37
19:49:00:604,-0.07,-0.91,0.37
19:49:00:609,-0.08,-0.91,0.37
19:49:00:614,-0.08,-0.91,0.36
19:49:00:639,-0.08,-0.91,0.37
19:49:00:640,-0.08,-0.91,0.36
19:49:00:641,-0.08,-0.91,0.37
19:49:00:642,-0.09,-0.91,0.36
19:49:00:642,-0.09,-0.91,0.36
19:49:00:644,-0.09,-0.91,0.37
19:49:00:649,-0.09,-0.91,0.35
19:49:00:654,-0.10,-0.92,0.35
19:49:00:658,-0.10,-0.92,0.35
19:49:00:664,-0.10,-0.92,0.35
19:49:00:671,-0.11,-0.92,0.35
19:49:00:674,-0.11,-0.92,0.34
19:49:00:678,-0.11,-0.92,0.35
19:49:00:684,-0.11,-0.92,0.33
19:49:00:690,-0.11,-0.92,0.34
19:49:00:694,-0.11,-0.93,0.34
19:49:00:699,-0.11,-0.92,0.34
19:49:00:710,-0.11,-0.92,0.35
19:49:00:715,-0.11,-0.92,0.34
19:49:00:716,-0.11,-0.92,0.34
19:49:00:755,-0.11,-0.92,0.35
19:49:00:756,-0.11,-0.91,0.34
19:49:00:756,-0.11,-0.92,0.35
19:49:00:757,-0.11,-0.92,0.35
19:49:00:758,-0.11,-0.92,0.35
19:49:00:761,-0.11,-0.92,0.34
19:49:00:762,-0.11,-0.92,0.34
19:49:00:762,-0.11,-0.92,0.35
19:49:00:765,-0.11,-0.93,0.34
19:49:00:766,-0.11,-0.93,0.34
19:49:00:768,-0.10,-0.93,0.34
19:49:00:777,-0.10,-0.93,0.34
19:49:00:778,-0.10,-0.93,0.35
19:49:00:783,-0.09,-0.93,0.34
19:49:00:790,-0.09,-0.92,0.36
19:49:00:794,-0.09,-0.92,0.35
19:49:00:798,-0.09,-0.93,0.35
19:49:00:807,-0.08,-0.92,0.35
19:49:00:808,-0.08,-0.92,0.35
19:49:00:813,-0.08,-0.92,0.35
19:49:00:818,-0.08,-0.92,0.35
19:49:00:824,-0.08,-0.92,0.35
19:49:00:828,-0.08,-0.92,0.35
19:49:00:833,-0.08,-0.92,0.35
19:49:00:863,-0.08,-0.92,0.36
19:49:00:864,-0.08,-0.92,0.35
19:49:00:865,-0.08,-0.92,0.34
19:49:00:866,-0.08,-0.92,0.36
19:49:00:867,-0.09,-0.92,0.35
19:49:00:867,-0.08,-0.92,0.35
19:49:00:868,-0.08,-0.92,0.35
19:49:00:875,-0.09,-0.92,0.35
19:49:00:878,-0.09,-0.92,0.35
19:49:00:883,-0.10,-0.92,0.34
19:49:00:892,-0.09,-0.92,0.35
19:49:00:893,-0.10,-0.92,0.35
19:49:00:898,-0.10,-0.92,0.35
19:49:00:904,-0.10,-0.92,0.35
19:49:00:909,-0.10,-0.92,0.35
19:49:00:913,-0.10,-0.92,0.34
19:49:00:918,-0.10,-0.92,0.35
19:49:00:925,-0.11,-0.92,0.35
19:49:00:930,-0.11,-0.91,0.35
19:49:00:933,-0.11,-0.92,0.35
19:49:00:938,-0.11,-0.92,0.35
19:49:00:962,-0.12,-0.92,0.35
19:49:00:963,-0.11,-0.92,0.35
19:49:00:964,-0.12,-0.92,0.35
19:49:00:965,-0.12,-0.91,0.35
19:49:00:966,-0.11,-0.92,0.35
19:49:00:968,-0.11,-0.91,0.35
19:49:00:972,-0.11,-0.91,0.35
19:49:00:978,-0.12,-0.90,0.36
19:49:00:983,-0.12,-0.90,0.35
19:49:00:989,-0.11,-0.90,0.35
19:49:00:994,-0.11,-0.90,0.35
19:49:00:998,-0.11,-0.90,0.35
19:49:01:2,-0.11,-0.90,0.35
19:49:01:11,-0.11,-0.90,0.35
19:49:01:13,-0.11,-0.90,0.35
19:49:01:17,-0.11,-0.89,0.35
19:49:01:23,-0.11,-0.90,0.35
19:49:01:28,-0.11,-0.89,0.35
19:49:01:32,-0.11,-0.90,0.34
19:49:01:37,-0.11,-0.89,0.35
19:49:01:66,-0.11,-0.90,0.35
19:49:01:68,-0.11,-0.90,0.35
19:49:01:68,-0.12,-0.90,0.34
19:49:01:69,-0.12,-0.90,0.35
19:49:01:70,-0.12,-0.90,0.35
19:49:01:71,-0.13,-0.91,0.35
19:49:01:72,-0.13,-0.91,0.35
19:49:01:79,-0.13,-0.91,0.36
19:49:01:83,-0.14,-0.91,0.35
19:49:01:87,-0.14,-0.91,0.36
19:49:01:96,-0.13,-0.92,0.36
19:49:01:98,-0.13,-0.92,0.36
19:49:01:103,-0.13,-0.91,0.35
19:49:01:107,-0.14,-0.91,0.36
19:49:01:113,-0.14,-0.91,0.37
19:49:01:117,-0.14,-0.91,0.36
19:49:01:122,-0.14,-0.91,0.35
19:49:01:130,-0.14,-0.92,0.36
19:49:01:132,-0.14,-0.91,0.35
19:49:01:137,-0.14,-0.92,0.36
19:49:01:143,-0.14,-0.92,0.37
19:49:01:172,-0.14,-0.92,0.36
19:49:01:173,-0.14,-0.92,0.37
19:49:01:175,-0.14,-0.92,0.37
19:49:01:176,-0.13,-0.92,0.38
19:49:01:177,-0.13,-0.93,0.38
19:49:01:178,-0.13,-0.93,0.39
19:49:01:179,-0.12,-0.93,0.39
19:49:01:185,-0.13,-0.93,0.39
19:49:01:187,-0.12,-0.93,0.39
19:49:01:194,-0.13,-0.94,0.39
19:49:01:199,-0.12,-0.93,0.40
19:49:01:202,-0.13,-0.93,0.40
19:49:01:210,-0.13,-0.93,0.40
19:49:01:216,-0.13,-0.93,0.39
19:49:01:219,-0.14,-0.92,0.40
19:49:01:224,-0.14,-0.91,0.39
19:49:01:228,-0.14,-0.91,0.39
19:49:01:257,-0.14,-0.91,0.39
19:49:01:259,-0.14,-0.90,0.39
19:49:01:260,-0.15,-0.90,0.38
19:49:01:261,-0.14,-0.90,0.38
19:49:01:262,-0.15,-0.91,0.38
19:49:01:263,-0.14,-0.91,0.38
19:49:01:264,-0.14,-0.92,0.37
19:49:01:270,-0.13,-0.93,0.37
19:49:01:272,-0.13,-0.93,0.36
19:49:01:277,-0.13,-0.94,0.36
19:49:01:283,-0.12,-0.94,0.36
19:49:01:287,-0.11,-0.95,0.34
19:49:01:293,-0.11,-0.96,0.34
19:49:01:301,-0.10,-0.97,0.34
19:49:01:302,-0.09,-0.98,0.33
19:49:01:307,-0.08,-0.99,0.34
19:49:01:312,-0.07,-0.98,0.33
19:49:01:317,-0.06,-0.99,0.33
19:49:01:322,-0.05,-0.99,0.33
19:49:01:327,-0.05,-1.00,0.33
19:49:01:359,-0.04,-0.99,0.33
19:49:01:360,-0.03,-0.99,0.32
19:49:01:362,-0.02,-0.98,0.32
19:49:01:363,-0.02,-0.98,0.32
19:49:01:364,-0.03,-0.97,0.32
19:49:01:365,-0.03,-0.97,0.32
19:49:01:366,-0.03,-0.96,0.32
19:49:01:367,-0.03,-0.95,0.31
19:49:01:373,-0.04,-0.95,0.30
19:49:01:377,-0.04,-0.95,0.29
19:49:01:386,-0.05,-0.95,0.29
19:49:01:388,-0.05,-0.94,0.27
19:49:01:393,-0.05,-0.94,0.28
19:49:01:397,-0.05,-0.93,0.27
19:49:01:404,-0.05,-0.93,0.27
19:49:01:407,-0.05,-0.92,0.28
19:49:01:412,-0.05,-0.92,0.28
19:49:01:420,-0.05,-0.91,0.28
19:49:01:452,-0.04,-0.91,0.29
19:49:01:453,-0.05,-0.91,0.30
19:49:01:454,-0.04,-0.91,0.30
19:49:01:455,-0.04,-0.91,0.32
19:49:01:456,-0.04,-0.91,0.32
19:49:01:457,-0.04,-0.91,0.34
19:49:01:458,-0.04,-0.92,0.34
19:49:01:459,-0.04,-0.92,0.35
19:49:01:490,-0.03,-0.92,0.35
19:49:01:491,-0.04,-0.92,0.36
19:49:01:492,-0.03,-0.92,0.35
19:49:01:493,-0.03,-0.92,0.36
19:49:01:495,-0.03,-0.92,0.36
19:49:01:496,-0.04,-0.92,0.37
19:49:01:496,-0.04,-0.92,0.37
19:49:01:498,-0.05,-0.92,0.37
19:49:01:504,-0.05,-0.92,0.36
19:49:01:507,-0.06,-0.92,0.36
19:49:01:511,-0.07,-0.93,0.35
19:49:01:516,-0.08,-0.92,0.35
19:49:01:521,-0.09,-0.92,0.35
19:49:01:526,-0.09,-0.92,0.35
19:49:01:532,-0.10,-0.92,0.35
19:49:01:558,-0.10,-0.92,0.34
19:49:01:559,-0.10,-0.92,0.34
19:49:01:560,-0.11,-0.92,0.33
19:49:01:560,-0.10,-0.92,0.34
19:49:01:561,-0.11,-0.92,0.33
19:49:01:562,-0.10,-0.92,0.34
19:49:01:566,-0.10,-0.92,0.34
19:49:01:572,-0.09,-0.92,0.34
19:49:01:576,-0.09,-0.91,0.34
19:49:01:581,-0.09,-0.91,0.33
19:49:01:588,-0.08,-0.91,0.34
19:49:01:591,-0.09,-0.91,0.35
19:49:01:597,-0.09,-0.91,0.35
19:49:01:601,-0.09,-0.91,0.35
19:49:01:606,-0.09,-0.91,0.34
19:49:01:611,-0.09,-0.92,0.34
19:49:01:616,-0.10,-0.91,0.34
19:49:01:649,-0.10,-0.91,0.33
19:49:01:650,-0.10,-0.91,0.33
19:49:01:652,-0.10,-0.91,0.32
19:49:01:653,-0.10,-0.91,0.32
19:49:01:654,-0.10,-0.91,0.32
19:49:01:656,-0.10,-0.91,0.31
19:49:01:657,-0.10,-0.91,0.31
19:49:01:658,-0.10,-0.91,0.31
19:49:01:665,-0.10,-0.91,0.32
19:49:01:667,-0.09,-0.91,0.32
19:49:01:676,-0.09,-0.90,0.33
19:49:01:677,-0.09,-0.91,0.32
19:49:01:681,-0.09,-0.90,0.32
19:49:01:686,-0.09,-0.90,0.32
19:49:01:692,-0.08,-0.90,0.33
19:49:01:697,-0.08,-0.90,0.33
19:49:01:702,-0.08,-0.90,0.33
19:49:01:714,-0.08,-0.90,0.33
19:49:01:719,-0.07,-0.91,0.33
19:49:01:721,-0.07,-0.90,0.33
19:49:01:763,-0.07,-0.91,0.34
19:49:01:764,-0.07,-0.90,0.34
19:49:01:766,-0.07,-0.90,0.35
19:49:01:767,-0.06,-0.90,0.35
19:49:01:768,-0.07,-0.90,0.35
19:49:01:771,-0.07,-0.90,0.35
19:49:01:772,-0.06,-0.91,0.35
19:49:01:773,-0.06,-0.91,0.36
19:49:01:774,-0.06,-0.91,0.36
19:49:01:776,-0.06,-0.92,0.36
19:49:01:777,-0.06,-0.91,0.37
19:49:01:783,-0.06,-0.91,0.37
19:49:01:785,-0.06,-0.91,0.38
