time,x,y,z
19:48:55:413,0.01,0.02,-0.04
19:48:55:415,0.02,-0.03,-0.04
19:48:55:416,0.02,-0.08,-0.03
19:48:55:417,-0.00,-0.04,-0.02
19:48:55:418,-0.00,0.03,0.00
19:48:55:419,0.03,0.03,0.02
19:48:55:421,0.05,0.02,0.02
19:48:55:424,0.06,0.00,0.01
19:48:55:431,0.04,-0.02,-0.01
19:48:55:433,0.02,-0.03,-0.03
19:48:55:438,-0.02,-0.03,-0.04
19:48:55:443,-0.04,-0.03,-0.04
19:48:55:450,-0.06,-0.03,-0.03
19:48:55:455,-0.07,-0.04,-0.02
19:48:55:458,-0.07,-0.04,-0.00
19:48:55:462,-0.06,-0.04,0.02
19:48:55:472,-0.05,-0.05,0.03
19:48:55:474,-0.05,-0.04,0.04
19:48:55:482,-0.05,-0.04,0.04
19:48:55:484,-0.05,-0.02,0.04
19:48:55:489,-0.05,-0.01,0.03
19:48:55:492,-0.04,0.01,0.02
19:48:55:497,-0.04,0.02,0.01
19:48:55:503,-0.04,0.03,-0.00
19:48:55:534,-0.04,0.03,-0.01
19:48:55:536,-0.04,0.02,-0.01
19:48:55:538,-0.04,0.00,-0.01
19:48:55:539,-0.03,-0.02,-0.01
19:48:55:540,-0.02,-0.03,-0.00
19:48:55:541,-0.01,-0.04,0.00
19:48:55:542,-0.00,-0.04,0.01
19:48:55:543,-0.01,-0.04,0.02
19:48:55:550,-0.02,-0.04,0.02
19:48:55:556,-0.03,-0.04,0.02
19:48:55:558,-0.03,-0.04,0.01
19:48:55:563,-0.04,-0.04,0.01
19:48:55:570,-0.04,-0.04,0.01
19:48:55:573,-0.05,-0.02,0.01
19:48:55:578,-0.04,-0.01,0.01
19:48:55:582,-0.03,-0.01,0.01
19:48:55:590,-0.02,0.01,0.01
19:48:55:592,-0.01,0.01,0.01
19:48:55:597,0.00,0.02,0.01
19:48:55:602,0.01,0.03,0.00
19:48:55:634,0.01,0.04,0.00
19:48:55:635,0.01,0.04,0.01
19:48:55:638,0.01,0.05,0.01
19:48:55:639,0.01,0.05,0.01
19:48:55:640,0.01,0.05,0.02
19:48:55:641,0.00,0.05,0.03
19:48:55:643,0.00,0.05,0.03
19:48:55:644,-0.00,0.05,0.03
19:48:55:649,0.00,0.04,0.03
19:48:55:654,0.01,0.03,0.04
19:48:55:658,0.01,0.03,0.05
19:48:55:662,0.02,0.02,0.06
19:48:55:670,0.03,0.02,0.06
19:48:55:672,0.03,0.01,0.06
19:48:55:677,0.03,0.01,0.06
19:48:55:682,0.03,0.00,0.04
19:48:55:687,0.02,-0.00,0.04
19:48:55:717,0.02,-0.01,0.03
19:48:55:719,0.01,-0.03,0.02
19:48:55:720,0.01,-0.04,0.02
19:48:55:722,0.01,-0.06,0.02
19:48:55:724,0.01,-0.07,0.03
19:48:55:725,0.00,-0.08,0.03
19:48:55:726,-0.00,-0.08,0.04
19:48:55:733,-0.00,-0.08,0.05
19:48:55:735,-0.00,-0.07,0.04
19:48:55:738,-0.00,-0.05,0.04
19:48:55:743,-0.00,-0.03,0.03
19:48:55:749,-0.00,-0.02,0.01
19:48:55:753,-0.00,0.00,-0.00
19:48:55:757,-0.01,0.02,-0.02
19:48:55:764,-0.01,0.04,-0.03
19:48:55:770,-0.01,0.06,-0.04
19:48:55:772,-0.01,0.08,-0.05
19:48:55:777,-0.02,0.09,-0.05
19:48:55:782,-0.02,0.11,-0.05
19:48:55:790,-0.02,0.12,-0.05
19:48:55:792,-0.02,0.12,-0.05
19:48:55:797,-0.02,0.12,-0.05
19:48:55:802,-0.02,0.12,-0.04
19:48:55:809,-0.02,0.12,-0.03
19:48:55:840,-0.01,0.12,-0.02
19:48:55:842,-0.02,0.11,-0.02
19:48:55:844,-0.02,0.10,-0.01
19:48:55:845,-0.01,0.09,-0.01
19:48:55:846,-0.01,0.08,-0.01
19:48:55:847,-0.01,0.07,-0.01
19:48:55:848,-0.01,0.06,-0.00
19:48:55:849,-0.01,0.05,-0.00
19:48:55:854,-0.01,0.04,-0.00
19:48:55:857,-0.01,0.04,-0.00
19:48:55:862,-0.00,0.04,-0.00
19:48:55:869,0.00,0.05,-0.01
19:48:55:871,0.01,0.05,-0.01
19:48:55:879,0.01,0.06,-0.01
19:48:55:881,0.02,0.06,-0.01
19:48:55:887,0.02,0.06,-0.01
19:48:55:892,0.02,0.06,-0.01
19:48:55:897,0.02,0.05,-0.01
19:48:55:901,0.02,0.05,-0.01
19:48:55:909,0.03,0.04,-0.02
19:48:55:939,0.02,0.04,-0.01
19:48:55:941,0.02,0.04,-0.01
19:48:55:943,0.02,0.03,-0.01
19:48:55:944,0.02,0.03,-0.01
19:48:55:945,0.02,0.03,-0.00
19:48:55:946,0.01,0.03,-0.00
19:48:55:947,0.01,0.03,-0.00
19:48:55:948,0.02,0.03,-0.01
19:48:55:954,0.02,0.03,-0.01
19:48:55:958,0.02,0.03,-0.01
19:48:55:964,0.01,0.03,-0.01
19:48:55:969,0.01,0.03,-0.01
19:48:55:971,0.01,0.02,-0.01
19:48:56:20,0.01,0.02,-0.01
19:48:56:22,0.00,0.02,-0.01
19:48:56:23,-0.00,0.01,-0.01
19:48:56:24,-0.00,0.01,-0.01
19:48:56:25,-0.01,0.01,-0.01
19:48:56:26,-0.02,0.00,-0.01
19:48:56:28,-0.02,0.00,0.00
19:48:56:30,-0.02,-0.00,0.01
19:48:56:32,-0.02,-0.00,0.02
19:48:56:33,-0.02,0.00,0.02
19:48:56:34,-0.02,0.01,0.02
19:48:56:35,-0.02,0.01,0.02
19:48:56:36,-0.02,0.02,0.01
19:48:56:48,-0.01,0.02,0.01
19:48:56:49,-0.01,0.03,0.00
19:48:56:51,-0.01,0.03,-0.00
19:48:56:58,-0.01,0.04,-0.01
19:48:56:62,-0.01,0.04,-0.01
19:48:56:68,-0.00,0.05,-0.01
19:48:56:71,-0.00,0.05,-0.01
19:48:56:76,-0.01,0.06,-0.01
19:48:56:98,-0.01,0.06,-0.00
19:48:56:100,-0.01,0.05,-0.00
19:48:56:100,-0.01,0.05,0.00
19:48:56:101,-0.02,0.05,0.00
19:48:56:102,-0.02,0.04,0.01
19:48:56:108,-0.03,0.03,0.01
19:48:56:111,-0.03,0.03,0.01
19:48:56:116,-0.03,0.02,0.01
19:48:56:121,-0.02,0.02,0.01
19:48:56:128,-0.02,0.01,0.02
19:48:56:131,-0.02,0.00,0.02
19:48:56:152,-0.01,-0.00,0.02
19:48:56:154,-0.01,-0.01,0.02
19:48:56:155,-0.00,-0.01,0.02
19:48:56:155,0.08,0.06,0.01
19:48:56:157,0.24,0.16,-0.07
19:48:56:161,0.26,0.16,-0.17
19:48:56:169,0.17,0.13,-0.23
19:48:56:172,0.07,0.08,-0.23
19:48:56:176,0.02,0.04,-0.17
19:48:56:181,-0.02,0.00,-0.08
19:48:56:188,-0.05,-0.04,0.02
19:48:56:191,-0.09,-0.09,0.11
19:48:56:196,-0.11,-0.13,0.16
19:48:56:201,-0.12,-0.16,0.19
19:48:56:231,-0.11,-0.17,0.20
19:48:56:234,-0.09,-0.15,0.14
19:48:56:235,-0.07,-0.10,0.07
19:48:56:237,-0.05,-0.06,0.05
19:48:56:238,-0.03,-0.01,-0.03
19:48:56:239,-0.00,0.02,-0.03
19:48:56:239,0.02,0.03,-0.06
19:48:56:241,0.03,0.04,-0.09
19:48:56:248,0.04,0.03,-0.07
19:48:56:252,0.03,0.01,-0.04
19:48:56:258,0.02,-0.01,-0.04
19:48:56:262,0.00,-0.02,-0.04
19:48:56:269,-0.00,-0.03,-0.02
19:48:56:270,0.00,-0.04,0.01
19:48:56:275,0.00,-0.04,0.03
19:48:56:280,-0.00,-0.05,0.04
19:48:56:286,-0.00,-0.05,0.02
19:48:56:290,-0.00,-0.04,0.00
19:48:56:296,0.01,-0.02,-0.00
19:48:56:300,0.01,-0.01,0.00
19:48:56:330,0.01,0.00,0.01
19:48:56:331,0.01,0.00,0.02
19:48:56:332,-0.00,-0.00,0.02
19:48:56:333,-0.01,-0.01,0.01
19:48:56:334,-0.01,-0.01,0.01
19:48:56:335,-0.01,-0.00,0.01
19:48:56:336,-0.01,0.01,0.01
19:48:56:341,-0.01,0.01,0.02
19:48:56:347,-0.01,0.01,0.02
19:48:56:350,-0.01,0.00,0.02
19:48:56:358,-0.01,-0.00,0.02
19:48:56:362,-0.02,-0.01,0.02
19:48:56:368,-0.02,-0.01,0.02
19:48:56:372,-0.02,-0.01,0.02
19:48:56:375,-0.02,-0.01,0.02
19:48:56:380,-0.03,-0.02,0.02
19:48:56:388,-0.02,-0.02,0.02
19:48:56:390,-0.02,-0.02,0.02
19:48:56:395,-0.01,-0.02,0.01
19:48:56:401,-0.01,-0.02,0.01
19:48:56:426,-0.01,-0.02,0.00
19:48:56:428,-0.01,-0.02,-0.00
19:48:56:428,-0.01,-0.01,-0.01
19:48:56:429,-0.02,-0.01,-0.02
19:48:56:430,-0.02,-0.01,-0.03
19:48:56:431,-0.03,-0.01,-0.04
19:48:56:435,-0.03,-0.02,-0.04
19:48:56:440,-0.04,-0.02,-0.05
19:48:56:448,-0.04,-0.02,-0.05
19:48:56:450,-0.04,-0.03,-0.05
19:48:56:456,-0.03,-0.04,-0.05
19:48:56:460,-0.03,-0.05,-0.05
19:48:56:465,-0.03,-0.06,-0.05
19:48:56:470,-0.03,-0.06,-0.05
19:48:56:494,-0.03,-0.07,-0.05
19:48:56:496,-0.02,-0.07,-0.06
19:48:56:497,-0.02,-0.07,-0.06
19:48:56:498,-0.02,-0.07,-0.06
19:48:56:499,-0.01,-0.07,-0.05
19:48:56:501,-0.01,-0.07,-0.05
19:48:56:510,-0.01,-0.07,-0.04
19:48:56:511,-0.01,-0.07,-0.04
19:48:56:517,-0.01,-0.06,-0.04
19:48:56:520,-0.01,-0.05,-0.03
19:48:56:527,-0.00,-0.05,-0.03
19:48:56:530,-0.00,-0.04,-0.03
19:48:56:535,0.00,-0.03,-0.02
19:48:56:559,0.01,-0.01,-0.02
19:48:56:560,0.02,-0.00,-0.02
19:48:56:561,0.02,0.01,-0.02
19:48:56:562,0.03,0.02,-0.02
19:48:56:563,0.02,0.02,-0.02
19:48:56:568,0.01,0.03,-0.02
19:48:56:570,0.00,0.03,-0.02
19:48:56:576,-0.00,0.03,-0.02
19:48:56:580,-0.01,0.03,-0.02
19:48:56:587,-0.02,0.02,-0.02
19:48:56:590,-0.03,0.01,-0.02
19:48:56:595,-0.04,0.00,-0.01
19:48:56:600,-0.05,-0.00,-0.00
19:48:56:607,-0.06,-0.01,-0.01
19:48:56:610,-0.08,-0.01,-0.01
19:48:56:614,-0.09,-0.02,-0.01
19:48:56:619,-0.10,-0.02,-0.00
19:48:56:628,-0.10,-0.04,0.00
19:48:56:629,-0.09,-0.05,0.01
19:48:56:634,-0.07,-0.05,0.02
19:48:56:640,-0.04,-0.06,0.02
19:48:56:647,-0.02,-0.07,0.03
19:48:56:649,0.00,-0.06,0.03
19:48:56:655,0.01,-0.06,0.02
19:48:56:662,0.01,-0.05,0.02
19:48:56:666,0.00,-0.05,0.01
19:48:56:670,-0.01,-0.06,0.01
19:48:56:674,-0.02,-0.07,0.01
19:48:56:679,-0.03,-0.07,0.01
19:48:56:687,-0.03,-0.07,0.01
19:48:56:689,-0.02,-0.07,0.01
19:48:56:695,-0.02,-0.05,-0.00
19:48:56:699,-0.01,-0.03,-0.01
19:48:56:707,-0.00,-0.02,-0.02
19:48:56:710,0.00,-0.00,-0.03
19:48:56:715,0.00,0.01,-0.03
19:48:56:719,-0.00,0.01,-0.04
19:48:56:730,-0.01,0.02,-0.04
19:48:56:731,-0.01,0.03,-0.03
19:48:56:735,-0.01,0.03,-0.02
19:48:56:739,-0.01,0.03,-0.01
19:48:56:747,-0.01,0.03,-0.00
19:48:56:749,-0.02,0.03,0.01
19:48:56:754,-0.02,0.02,0.02
19:48:56:761,-0.01,0.02,0.03
19:48:56:771,-0.01,0.02,0.03
19:48:56:772,-0.01,0.02,0.04
19:48:56:774,-0.01,0.03,0.04
19:48:56:779,-0.00,0.03,0.04
19:48:56:786,-0.00,0.04,0.04
19:48:56:789,-0.00,0.04,0.03
19:48:56:794,-0.00,0.04,0.03
19:48:56:799,0.00,0.04,0.02
19:48:56:807,0.01,0.04,0.02
19:48:56:809,0.01,0.03,0.02
19:48:56:815,0.02,0.03,0.01
19:48:56:820,0.02,0.03,0.01
19:48:56:827,0.03,0.02,0.01
19:48:56:830,0.03,0.01,0.00
19:48:56:835,0.03,0.01,0.00
19:48:56:839,0.03,0.00,0.00
19:48:56:847,0.03,-0.00,0.00
19:48:56:849,0.03,-0.00,0.01
19:48:56:854,0.04,-0.00,0.01
19:48:56:861,0.04,-0.00,0.01
19:48:56:867,0.03,-0.00,0.01
19:48:56:870,0.03,-0.00,0.01
19:48:56:874,0.03,-0.01,0.01
19:48:56:879,0.03,-0.01,0.01
19:48:56:886,0.03,-0.01,0.01
19:48:56:890,0.02,-0.01,0.01
19:48:56:894,0.02,-0.01,0.02
19:48:56:899,0.01,-0.01,0.02
19:48:56:907,0.01,-0.00,0.02
19:48:56:909,0.00,-0.00,0.02
19:48:56:914,-0.00,0.00,0.02
19:48:56:919,-0.01,0.01,0.02
19:48:56:927,-0.01,0.02,0.02
19:48:56:929,-0.01,0.03,0.01
19:48:56:934,-0.01,0.04,0.01
19:48:56:939,-0.00,0.05,0.00
19:48:56:946,-0.00,0.05,-0.01
19:48:56:949,0.00,0.06,-0.01
19:48:56:955,0.00,0.06,-0.01
19:48:56:962,0.00,0.06,-0.00
19:48:56:968,0.00,0.05,-0.00
19:48:56:970,0.00,0.05,0.00
19:48:56:980,-0.00,0.05,0.01
19:48:56:982,-0.00,0.04,0.01
19:48:56:987,-0.00,0.04,0.02
19:48:56:989,-0.00,0.03,0.02
19:48:56:994,-0.00,0.03,0.02
19:48:56:999,-0.01,0.03,0.02
19:48:57:6,-0.00,0.03,0.02
19:48:57:9,-0.00,0.03,0.01
19:48:57:14,0.00,0.03,0.00
19:48:57:19,0.00,0.04,-0.00
19:48:57:26,0.00,0.04,-0.01
19:48:57:29,-0.00,0.05,-0.02
19:48:57:33,-0.01,0.05,-0.02
19:48:57:38,-0.01,0.04,-0.02
19:48:57:46,-0.01,0.04,-0.02
19:48:57:48,-0.02,0.03,-0.02
19:48:57:53,-0.02,0.02,-0.01
19:48:57:59,-0.02,0.02,-0.00
19:48:57:66,-0.02,0.02,0.00
19:48:57:70,-0.02,0.01,0.01
19:48:57:74,-0.02,0.01,0.01
19:48:57:78,-0.02,0.02,0.01
19:48:57:86,-0.02,0.02,0.01
19:48:57:88,-0.02,0.02,0.01
19:48:57:93,-0.02,0.03,0.00
19:48:57:98,-0.01,0.03,-0.01
19:48:57:106,-0.01,0.04,-0.02
19:48:57:108,-0.01,0.04,-0.02
19:48:57:113,-0.01,0.04,-0.03
19:48:57:119,-0.01,0.04,-0.03
19:48:57:125,-0.01,0.03,-0.03
19:48:57:128,-0.01,0.03,-0.02
19:48:57:134,-0.01,0.02,-0.02
19:48:57:138,-0.01,0.02,-0.02
19:48:57:145,-0.01,0.01,-0.02
19:48:57:148,-0.01,0.01,-0.01
19:48:57:153,-0.01,0.00,-0.01
19:48:57:158,-0.00,-0.00,-0.01
19:48:57:170,0.00,-0.00,-0.01
19:48:57:171,0.01,-0.00,-0.01
19:48:57:174,0.02,-0.00,-0.00
19:48:57:179,0.02,-0.00,-0.00
19:48:57:185,0.03,-0.00,-0.00
19:48:57:188,0.04,-0.00,-0.00
19:48:57:194,0.04,0.00,0.00
19:48:57:198,0.04,0.01,0.00
19:48:57:205,0.04,0.01,-0.00
19:48:57:208,0.04,0.01,-0.00
19:48:57:213,0.04,0.02,-0.01
19:48:57:218,0.04,0.02,-0.01
19:48:57:226,0.04,0.02,-0.01
19:48:57:228,0.04,0.02,-0.01
19:48:57:233,0.03,0.02,-0.01
19:48:57:238,0.03,0.02,-0.01
19:48:57:243,0.03,0.02,-0.01
19:48:57:248,0.03,0.02,-0.01
19:48:57:254,0.02,0.03,-0.02
19:48:57:261,0.02,0.04,-0.02
19:48:57:268,0.02,0.04,-0.02
19:48:57:270,0.01,0.05,-0.01
19:48:57:274,0.01,0.05,-0.01
19:48:57:278,0.00,0.05,0.00
19:48:57:287,-0.00,0.05,0.01
19:48:57:288,-0.00,0.06,0.02
19:48:57:293,-0.00,0.06,0.02
19:48:57:298,-0.01,0.06,0.03
19:48:57:305,-0.01,0.07,0.03
19:48:57:308,-0.01,0.07,0.03
19:48:57:313,-0.00,0.07,0.03
19:48:57:318,-0.00,0.07,0.02
19:48:57:325,-0.00,0.06,0.02
19:48:57:328,-0.00,0.06,0.02
19:48:57:333,-0.00,0.05,0.02
19:48:57:338,0.00,0.04,0.01
19:48:57:346,0.00,0.04,0.02
19:48:57:348,-0.00,0.03,0.02
19:48:57:353,-0.00,0.02,0.02
19:48:57:358,0.00,0.01,0.02
19:48:57:367,0.00,0.01,0.02
19:48:57:369,0.00,0.00,0.02
19:48:57:373,0.00,0.00,0.01
19:48:57:378,-0.00,0.00,0.01
19:48:57:385,-0.00,0.00,0.01
19:48:57:388,-0.00,0.01,0.01
19:48:57:392,-0.00,0.01,0.00
19:48:57:397,-0.00,0.01,-0.00
19:48:57:405,0.00,0.02,-0.01
19:48:57:408,0.00,0.02,-0.01
19:48:57:412,0.00,0.02,-0.02
19:48:57:418,0.00,0.02,-0.02
19:48:57:425,0.00,0.02,-0.03
19:48:57:427,-0.00,0.02,-0.03
19:48:57:433,0.00,0.02,-0.03
19:48:57:437,0.00,0.02,-0.03
19:48:57:443,0.00,0.02,-0.03
19:48:57:448,0.01,0.02,-0.02
19:48:57:452,0.01,0.01,-0.02
19:48:57:457,0.01,0.01,-0.01
19:48:57:468,0.01,0.01,-0.01
19:48:57:470,0.01,0.00,-0.01
19:48:57:507,0.00,0.00,-0.01
19:48:57:508,0.00,0.00,-0.01
19:48:57:510,0.00,0.00,-0.01
19:48:57:511,0.00,0.00,-0.01
19:48:57:512,0.00,0.00,-0.00
19:48:57:513,0.01,0.00,-0.00
19:48:57:515,0.01,0.01,-0.00
19:48:57:516,0.01,0.01,-0.00
19:48:57:517,0.01,0.01,-0.01
19:48:57:518,-0.03,0.03,-0.01
19:48:57:525,-0.06,-0.00,0.01
19:48:57:527,-0.05,-0.06,0.05
19:48:57:532,-0.02,-0.08,0.09
19:48:57:537,-0.00,-0.08,0.11
19:48:57:544,0.01,-0.08,0.10
19:48:57:547,0.02,-0.06,0.07
19:48:57:552,0.03,-0.04,0.03
19:48:57:557,0.04,-0.01,-0.01
19:48:57:564,0.04,0.02,-0.05
19:48:57:569,0.03,0.05,-0.08
19:48:57:574,0.01,0.06,-0.10
19:48:57:578,-0.01,0.06,-0.10
19:48:57:585,-0.02,0.05,-0.10
19:48:57:587,-0.02,0.04,-0.08
19:48:57:592,-0.01,0.02,-0.05
19:48:57:597,-0.01,0.01,-0.03
19:48:57:605,0.00,-0.01,-0.01
19:48:57:607,0.01,-0.03,0.01
19:48:57:613,0.02,-0.04,0.02
19:48:57:618,0.03,-0.04,0.03
19:48:57:624,0.03,-0.03,0.03
19:48:57:627,0.03,-0.03,0.03
19:48:57:632,0.03,-0.03,0.03
19:48:57:637,0.03,-0.02,0.02
19:48:57:643,0.03,-0.01,0.02
19:48:57:647,0.03,-0.01,0.01
19:48:57:652,0.03,-0.00,0.01
19:48:57:658,0.03,0.00,0.00
19:48:57:666,0.02,0.01,-0.00
19:48:57:669,0.02,0.01,-0.00
19:48:57:672,0.02,0.01,-0.00
19:48:57:677,0.02,0.01,-0.01
19:48:57:689,0.01,0.01,-0.01
19:48:57:690,0.01,0.01,-0.01
19:48:57:692,0.00,0.01,-0.01
19:48:57:697,-0.00,0.01,-0.01
19:48:57:709,-0.00,0.01,-0.01
19:48:57:710,0.00,0.01,-0.01
19:48:57:719,0.00,0.02,-0.02
19:48:57:728,0.01,0.02,-0.02
19:48:57:736,0.02,0.03,-0.02
19:48:57:755,0.03,0.04,-0.03
19:48:57:756,0.04,0.04,-0.03
19:48:57:759,0.04,0.04,-0.03
19:48:57:759,0.04,0.05,-0.03
19:48:57:760,0.03,0.05,-0.03
19:48:57:761,0.03,0.04,-0.03
19:48:57:763,0.02,0.04,-0.02
19:48:57:768,0.01,0.03,-0.02
19:48:57:773,-0.00,0.03,-0.01
19:48:57:777,-0.01,0.02,-0.00
19:48:57:783,-0.03,0.02,0.01
19:48:57:787,-0.04,0.01,0.01
19:48:57:793,-0.04,0.01,0.01
19:48:57:799,-0.05,0.01,0.01
19:48:57:803,-0.05,0.01,0.01
19:48:57:808,-0.05,0.02,0.00
19:48:57:816,-0.05,0.02,-0.00
19:48:57:818,-0.04,0.02,-0.01
19:48:57:823,-0.04,0.03,-0.01
19:48:57:828,-0.03,0.03,-0.01
19:48:57:833,-0.03,0.03,-0.02
19:48:57:836,-0.03,0.03,-0.02
19:48:57:843,-0.03,0.03,-0.02
19:48:57:848,-0.03,0.03,-0.02
19:48:57:853,-0.02,0.02,-0.02
19:48:57:858,-0.02,0.02,-0.01
19:48:57:862,-0.02,0.01,-0.01
19:48:57:868,-0.01,0.01,-0.01
19:48:57:873,-0.00,0.00,-0.01
19:48:57:877,0.00,-0.00,-0.01
19:48:57:883,0.01,-0.00,-0.02
19:48:57:888,0.01,0.00,-0.02
19:48:57:892,0.01,0.01,-0.02
19:48:57:897,0.02,0.01,-0.03
19:48:57:903,0.02,0.01,-0.04
19:48:57:907,0.02,0.01,-0.04
19:48:57:913,0.02,0.01,-0.04
19:48:57:918,0.02,0.01,-0.04
19:48:57:922,0.02,0.00,-0.03
19:48:57:927,0.02,0.00,-0.03
19:48:57:934,0.02,0.00,-0.02
19:48:57:937,0.01,-0.00,-0.01
19:48:57:942,0.01,-0.00,-0.01
19:48:57:948,0.01,-0.00,-0.00
19:48:57:952,0.01,-0.01,0.00
19:48:57:957,0.01,-0.01,0.00
19:48:57:962,0.01,-0.01,0.00
19:48:57:969,0.02,-0.00,0.00
19:48:57:973,0.02,-0.00,0.00
19:48:57:985,0.02,0.01,0.00
19:48:57:986,0.02,0.01,0.00
19:48:57:987,0.02,0.01,-0.00
19:48:57:992,0.02,0.01,-0.00
19:48:57:997,0.02,0.01,-0.00
19:48:58:3,0.01,0.01,0.00
19:48:58:8,0.01,0.01,-0.00
19:48:58:12,0.01,0.02,-0.00
19:48:58:18,0.00,0.02,-0.00
19:48:58:22,-0.00,0.02,-0.01
19:48:58:27,-0.00,0.02,-0.01
19:48:58:32,-0.01,0.02,-0.01
19:48:58:38,-0.00,0.02,-0.01
19:48:58:43,-0.00,0.02,-0.01
19:48:58:47,-0.00,0.02,-0.01
19:48:58:53,-0.00,0.02,-0.01
19:48:58:57,-0.00,0.02,-0.01
19:48:58:62,-0.00,0.01,-0.01
19:48:58:67,-0.00,0.01,-0.01
19:48:58:76,0.00,0.00,-0.00
19:48:58:77,0.00,0.00,-0.01
19:48:58:87,0.00,-0.00,-0.01
19:48:58:89,0.00,-0.01,-0.01
19:48:58:92,0.00,-0.01,-0.01
19:48:58:98,0.00,-0.01,-0.01
