Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,aclx 8,aclx 9,aclx 10,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,acly 8,acly 9,acly 10,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,aclz 8,aclz 9,aclz 10,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyrx 8,gyrx 9,gyrx 10,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyry 8,gyry 9,gyry 10,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,gyrz 8,gyrz 9,gyrz 10,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magr 8,magr 9,magr 10,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magphi 8,magphi 9,magphi 10,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,magtheta 8,magtheta 9,magtheta 10,
1.100000,,,,,,,1.328846,,,,,,,,,,1.304268,,,,,,,,,,0.999027,,,,,,,,,,0.207720,,,,,,,,,,-0.267030,,,,,,,,,,0.213424,,,,,,,,,,0.000000,,,,,,,,,,1.562452,,,,,,,,,,-1.258210,,,,
0.000000,,,,,,,,1.286620,,,,,,,,,,1.017137,,,,,,,,,,0.990264,,,,,,,,,,-1.175506,,,,,,,,,,1.026396,,,,,,,,,,-1.074715,,,,,,,,,,0.000000,,,,,,,,,,1.132869,,,,,,,,,,-1.534247,,,
0.100000,,,,,,,,1.364052,,,,,,,,,,0.793764,,,,,,,,,,0.681392,,,,,,,,,,-1.436241,,,,,,,,,,1.248805,,,,,,,,,,-1.291809,,,,,,,,,,0.000000,,,,,,,,,,0.918226,,,,,,,,,,-1.073857,,,
0.200000,,,,,,,,1.273876,,,,,,,,,,0.454646,,,,,,,,,,0.373080,,,,,,,,,,-1.545140,,,,,,,,,,1.430468,,,,,,,,,,-1.402047,,,,,,,,,,0.000000,,,,,,,,,,0.678966,,,,,,,,,,-0.740887,,,
0.300000,,,,,,,,1.226897,,,,,,,,,,0.237799,,,,,,,,,,0.137323,,,,,,,,,,-1.419439,,,,,,,,,,1.386325,,,,,,,,,,-1.315480,,,,,,,,,,0.000000,,,,,,,,,,0.515261,,,,,,,,,,-0.490776,,,
0.400000,,,,,,,,1.153956,,,,,,,,,,0.007110,,,,,,,,,,-0.095449,,,,,,,,,,-1.285027,,,,,,,,,,1.321810,,,,,,,,,,-1.223502,,,,,,,,,,0.000000,,,,,,,,,,0.359004,,,,,,,,,,-0.224298,,,
0.500000,,,,,,,,1.103397,,,,,,,,,,-0.222146,,,,,,,,,,-0.319944,,,,,,,,,,-1.145636,,,,,,,,,,1.247107,,,,,,,,,,-1.128819,,,,,,,,,,0.000000,,,,,,,,,,0.201979,,,,,,,,,,0.039332,,,
0.700000,,,,,,,,1.091490,,,,,,,,,,-0.365413,,,,,,,,,,-0.499555,,,,,,,,,,-0.990066,,,,,,,,,,1.152032,,,,,,,,,,-1.023315,,,,,,,,,,0.000000,,,,,,,,,,0.433866,,,,,,,,,,0.179021,,,
0.800000,,,,,,,,1.032076,,,,,,,,,,-0.588238,,,,,,,,,,-0.733953,,,,,,,,,,-0.875566,,,,,,,,,,1.084120,,,,,,,,,,-0.934043,,,,,,,,,,0.000000,,,,,,,,,,0.276528,,,,,,,,,,0.436289,,,
0.900000,,,,,,,,0.998124,,,,,,,,,,-0.701784,,,,,,,,,,-0.841921,,,,,,,,,,-0.707551,,,,,,,,,,0.965276,,,,,,,,,,-0.812308,,,,,,,,,,0.000000,,,,,,,,,,0.501696,,,,,,,,,,0.432712,,,
1.000000,,,,,,,,1.071223,,,,,,,,,,-0.798590,,,,,,,,,,-1.058430,,,,,,,,,,-0.588073,,,,,,,,,,0.938111,,,,,,,,,,-0.728446,,,,,,,,,,0.000000,,,,,,,,,,0.341195,,,,,,,,,,0.699413,,,
1.100000,,,,,,,,1.156522,,,,,,,,,,-0.915354,,,,,,,,,,-1.269675,,,,,,,,,,-0.434577,,,,,,,,,,0.806816,,,,,,,,,,-0.604907,,,,,,,,,,0.000000,,,,,,,,,,0.182915,,,,,,,,,,0.972992,,,
0.000000,,,,,,,,,0.635157,,,,,,,,,,-1.087163,,,,,,,,,,-1.339478,,,,,,,,,,-0.153721,,,,,,,,,,0.201275,,,,,,,,,,-0.244210,,,,,,,,,,0.000000,,,,,,,,,,0.184851,,,,,,,,,,1.050296,,
0.100000,,,,,,,,,0.398436,,,,,,,,,,-1.057272,,,,,,,,,,-1.202168,,,,,,,,,,-0.119703,,,,,,,,,,0.109594,,,,,,,,,,-0.220539,,,,,,,,,,0.000000,,,,,,,,,,-0.239507,,,,,,,,,,0.912535,,
0.200000,,,,,,,,,0.135053,,,,,,,,,,-0.949185,,,,,,,,,,-0.997109,,,,,,,,,,0.258228,,,,,,,,,,-0.175633,,,,,,,,,,0.056070,,,,,,,,,,0.000000,,,,,,,,,,-0.531049,,,,,,,,,,0.694192,,
0.300000,,,,,,,,,-0.107118,,,,,,,,,,-0.814261,,,,,,,,,,-0.751066,,,,,,,,,,0.579325,,,,,,,,,,-0.342015,,,,,,,,,,0.299540,,,,,,,,,,0.000000,,,,,,,,,,-0.789174,,,,,,,,,,0.504477,,
0.400000,,,,,,,,,-0.308907,,,,,,,,,,-0.703846,,,,,,,,,,-0.535090,,,,,,,,,,0.892954,,,,,,,,,,-0.525375,,,,,,,,,,0.540305,,,,,,,,,,0.000000,,,,,,,,,,-1.029763,,,,,,,,,,0.361349,,
0.500000,,,,,,,,,-0.476970,,,,,,,,,,-0.519767,,,,,,,,,,-0.296239,,,,,,,,,,1.204094,,,,,,,,,,-0.722318,,,,,,,,,,0.778365,,,,,,,,,,0.000000,,,,,,,,,,-0.874268,,,,,,,,,,0.138955,,
0.700000,,,,,,,,,-0.702148,,,,,,,,,,-0.396110,,,,,,,,,,-0.084517,,,,,,,,,,1.506522,,,,,,,,,,-0.929447,,,,,,,,,,1.013720,,,,,,,,,,0.000000,,,,,,,,,,-1.116985,,,,,,,,,,-0.020092,,
0.800000,,,,,,,,,-0.877540,,,,,,,,,,-0.205723,,,,,,,,,,0.151201,,,,,,,,,,1.805217,,,,,,,,,,-1.136576,,,,,,,,,,1.249075,,,,,,,,,,0.000000,,,,,,,,,,-0.961820,,,,,,,,,,-0.238381,,
0.900000,,,,,,,,,-1.072484,,,,,,,,,,-0.084254,,,,,,,,,,0.329100,,,,,,,,,,2.095199,,,,,,,,,,-1.350497,,,,,,,,,,1.487135,,,,,,,,,,0.000000,,,,,,,,,,-1.208903,,,,,,,,,,-0.408620,,
1.000000,,,,,,,,,-1.175705,,,,,,,,,,0.108294,,,,,,,,,,0.559684,,,,,,,,,,2.378959,,,,,,,,,,-1.567812,,,,,,,,,,1.717079,,,,,,,,,,0.000000,,,,,,,,,,-1.454039,,,,,,,,,,-0.570659,,
1.100000,,,,,,,,,-1.110786,,,,,,,,,,0.438565,,,,,,,,,,0.859814,,,,,,,,,,2.772344,,,,,,,,,,-1.714388,,,,,,,,,,2.006313,,,,,,,,,,0.000000,,,,,,,,,,-1.032520,,,,,,,,,,-0.841483,,
1.200000,,,,,,,,,-1.011535,,,,,,,,,,0.786140,,,,,,,,,,1.147530,,,,,,,,,,3.027375,,,,,,,,,,-1.853040,,,,,,,,,,2.190494,,,,,,,,,,0.000000,,,,,,,,,,-0.527035,,,,,,,,,,-1.110431,,
1.300000,,,,,,,,,-0.773892,,,,,,,,,,0.920177,,,,,,,,,,1.153053,,,,,,,,,,2.697566,,,,,,,,,,-1.696844,,,,,,,,,,1.941613,,,,,,,,,,0.000000,,,,,,,,,,-0.123101,,,,,,,,,,-1.170089,,
1.400000,,,,,,,,,-0.537689,,,,,,,,,,1.025661,,,,,,,,,,1.167616,,,,,,,,,,2.372736,,,,,,,,,,-1.527066,,,,,,,,,,1.681911,,,,,,,,,,0.000000,,,,,,,,,,0.291403,,,,,,,,,,-1.209076,,
1.500000,,,,,,,,,-0.324614,,,,,,,,,,1.156020,,,,,,,,,,1.214283,,,,,,,,,,2.057862,,,,,,,,,,-1.343705,,,,,,,,,,1.424915,,,,,,,,,,0.000000,,,,,,,,,,0.689146,,,,,,,,,,-1.290391,,
1.700000,,,,,,,,,-0.161308,,,,,,,,,,1.212193,,,,,,,,,,1.227551,,,,,,,,,,1.740500,,,,,,,,,,-1.146763,,,,,,,,,,1.181444,,,,,,,,,,0.000000,,,,,,,,,,0.689207,,,,,,,,,,-1.307688,,
1.800000,,,,,,,,,0.025677,,,,,,,,,,1.286637,,,,,,,,,,1.266675,,,,,,,,,,1.433093,,,,,,,,,,-0.936238,,,,,,,,,,0.937974,,,,,,,,,,0.000000,,,,,,,,,,0.682245,,,,,,,,,,-1.373060,,
1.900000,,,,,,,,,0.183083,,,,,,,,,,1.336604,,,,,,,,,,1.287282,,,,,,,,,,1.140621,,,,,,,,,,-0.729109,,,,,,,,,,0.699914,,,,,,,,,,0.000000,,,,,,,,,,0.682732,,,,,,,,,,-1.387410,,
2.000000,,,,,,,,,0.403248,,,,,,,,,,1.456403,,,,,,,,,,1.350827,,,,,,,,,,0.858106,,,,,,,,,,-0.515189,,,,,,,,,,0.464559,,,,,,,,,,0.000000,,,,,,,,,,1.078256,,,,,,,,,,-1.491331,,
2.100000,,,,,,,,,0.495058,,,,,,,,,,1.333334,,,,,,,,,,1.252000,,,,,,,,,,0.538565,,,,,,,,,,-0.260805,,,,,,,,,,0.196065,,,,,,,,,,0.000000,,,,,,,,,,0.810266,,,,,,,,,,-1.292283,,
2.200000,,,,,,,,,0.509006,,,,,,,,,,1.111132,,,,,,,,,,1.133093,,,,,,,,,,-0.183591,,,,,,,,,,0.170715,,,,,,,,,,-0.379472,,,,,,,,,,0.000000,,,,,,,,,,0.331755,,,,,,,,,,-1.128292,,
2.300000,,,,,,,,,0.462025,,,,,,,,,,0.885170,,,,,,,,,,0.994425,,,,,,,,,,-0.303069,,,,,,,,,,0.323515,,,,,,,,,,-0.487681,,,,,,,,,,0.000000,,,,,,,,,,-0.046910,,,,,,,,,,-0.950654,,
2.400000,,,,,,,,,0.454425,,,,,,,,,,0.664781,,,,,,,,,,0.859409,,,,,,,,,,-0.413835,,,,,,,,,,0.489897,,,,,,,,,,-0.585069,,,,,,,,,,0.000000,,,,,,,,,,-0.430725,,,,,,,,,,-0.686491,,
2.500000,,,,,,,,,0.407879,,,,,,,,,,0.447655,,,,,,,,,,0.744973,,,,,,,,,,-0.527090,,,,,,,,,,0.642698,,,,,,,,,,-0.663520,,,,,,,,,,0.000000,,,,,,,,,,-0.808138,,,,,,,,,,-0.492476,,
2.700000,,,,,,,,,0.403977,,,,,,,,,,0.225373,,,,,,,,,,0.568729,,,,,,,,,,-0.641589,,,,,,,,,,0.795498,,,,,,,,,,-0.739267,,,,,,,,,,0.000000,,,,,,,,,,-0.960179,,,,,,,,,,-0.233533,,
2.800000,,,,,,,,,0.444641,,,,,,,,,,-0.019511,,,,,,,,,,0.331950,,,,,,,,,,-0.752355,,,,,,,,,,0.941507,,,,,,,,,,-0.825834,,,,,,,,,,0.000000,,,,,,,,,,-1.113886,,,,,,,,,,0.010369,,
2.900000,,,,,,,,,0.430899,,,,,,,,,,-0.194187,,,,,,,,,,0.217928,,,,,,,,,,-0.767290,,,,,,,,,,0.999231,,,,,,,,,,-0.836655,,,,,,,,,,0.000000,,,,,,,,,,-1.086100,,,,,,,,,,0.196355,,
3.000000,,,,,,,,,0.418885,,,,,,,,,,-0.410440,,,,,,,,,,0.081940,,,,,,,,,,-0.761067,,,,,,,,,,1.060351,,,,,,,,,,-0.825834,,,,,,,,,,0.000000,,,,,,,,,,-1.463540,,,,,,,,,,0.401305,,
3.100000,,,,,,,,,0.489131,,,,,,,,,,-0.655550,,,,,,,,,,-0.182242,,,,,,,,,,-0.933127,,,,,,,,,,1.261255,,,,,,,,,,-0.986795,,,,,,,,,,0.000000,,,,,,,,,,-1.469019,,,,,,,,,,0.650464,,
0.000000,,,,,,,,,,0.703370,,,,,,,,,,-1.114486,,,,,,,,,,-1.379168,,,,,,,,,,0.215530,,,,,,,,,,-0.476532,,,,,,,,,,0.186337,,,,,,,,,,0.000000,,,,,,,,,,0.190024,,,,,,,,,,0.962702,
0.100000,,,,,,,,,,0.577555,,,,,,,,,,-1.118891,,,,,,,,,,-1.261089,,,,,,,,,,0.446157,,,,,,,,,,-0.671667,,,,,,,,,,0.456443,,,,,,,,,,0.000000,,,,,,,,,,0.338546,,,,,,,,,,1.011078,
0.200000,,,,,,,,,,0.368654,,,,,,,,,,-1.080792,,,,,,,,,,-1.051718,,,,,,,,,,0.685735,,,,,,,,,,-0.842860,,,,,,,,,,0.741619,,,,,,,,,,0.000000,,,,,,,,,,0.118091,,,,,,,,,,0.880409,
0.400000,,,,,,,,,,0.239471,,,,,,,,,,-1.080498,,,,,,,,,,-0.929871,,,,,,,,,,0.952693,,,,,,,,,,-0.995378,,,,,,,,,,1.039194,,,,,,,,,,0.000000,,,,,,,,,,-0.098925,,,,,,,,,,0.929287,
0.600000,,,,,,,,,,0.179681,,,,,,,,,,-0.980116,,,,,,,,,,-0.848125,,,,,,,,,,1.220792,,,,,,,,,,-1.076305,,,,,,,,,,1.331810,,,,,,,,,,0.000000,,,,,,,,,,-0.310388,,,,,,,,,,0.965115,
0.700000,,,,,,,,,,0.170343,,,,,,,,,,-0.759286,,,,,,,,,,-0.642102,,,,,,,,,,1.509426,,,,,,,,,,-1.203922,,,,,,,,,,1.629385,,,,,,,,,,0.000000,,,,,,,,,,-0.167180,,,,,,,,,,0.751482,
0.800000,,,,,,,,,,0.024816,,,,,,,,,,-0.753943,,,,,,,,,,-0.524453,,,,,,,,,,1.803765,,,,,,,,,,-1.325313,,,,,,,,,,1.926959,,,,,,,,,,0.000000,,,,,,,,,,-0.379653,,,,,,,,,,0.764492,
0.900000,,,,,,,,,,-0.113412,,,,,,,,,,-0.640264,,,,,,,,,,-0.288041,,,,,,,,,,2.104948,,,,,,,,,,-1.440479,,,,,,,,,,2.219575,,,,,,,,,,0.000000,,,,,,,,,,-0.238969,,,,,,,,,,0.544832,
1.000000,,,,,,,,,,-0.454711,,,,,,,,,,-0.408660,,,,,,,,,,0.182895,,,,,,,,,,2.714161,,,,,,,,,,-1.670811,,,,,,,,,,2.799846,,,,,,,,,,0.000000,,,,,,,,,,0.040525,,,,,,,,,,0.136274,
1.100000,,,,,,,,,,-0.576905,,,,,,,,,,-0.096283,,,,,,,,,,0.596032,,,,,,,,,,2.965147,,,,,,,,,,-1.757964,,,,,,,,,,3.048050,,,,,,,,,,0.000000,,,,,,,,,,0.184896,,,,,,,,,,-0.162909,
1.200000,,,,,,,,,,-0.469598,,,,,,,,,,0.159548,,,,,,,,,,0.738812,,,,,,,,,,2.619159,,,,,,,,,,-1.608559,,,,,,,,,,2.726128,,,,,,,,,,0.000000,,,,,,,,,,0.316413,,,,,,,,,,-0.441083,
1.300000,,,,,,,,,,-0.321174,,,,,,,,,,0.399525,,,,,,,,,,0.887369,,,,,,,,,,2.366513,,,,,,,,,,-1.367474,,,,,,,,,,2.404206,,,,,,,,,,0.000000,,,,,,,,,,0.312541,,,,,,,,,,-0.737532,
1.400000,,,,,,,,,,-0.033878,,,,,,,,,,0.595883,,,,,,,,,,0.912112,,,,,,,,,,2.092710,,,,,,,,,,-1.160345,,,,,,,,,,2.084990,,,,,,,,,,0.000000,,,,,,,,,,0.709574,,,,,,,,,,-0.831447,
1.600000,,,,,,,,,,0.133310,,,,,,,,,,0.837048,,,,,,,,,,1.024867,,,,,,,,,,1.787793,,,,,,,,,,-0.980380,,,,,,,,,,1.754952,,,,,,,,,,0.000000,,,,,,,,,,1.101929,,,,,,,,,,-1.120662,
1.700000,,,,,,,,,,0.230982,,,,,,,,,,0.974303,,,,,,,,,,1.184082,,,,,,,,,,1.471674,,,,,,,,,,-0.810602,,,,,,,,,,1.424915,,,,,,,,,,0.000000,,,,,,,,,,1.488746,,,,,,,,,,-1.398437,
1.800000,,,,,,,,,,0.229807,,,,,,,,,,0.983093,,,,,,,,,,1.207824,,,,,,,,,,1.148089,,,,,,,,,,-0.654407,,,,,,,,,,1.097582,,,,,,,,,,0.000000,,,,,,,,,,1.486661,,,,,,,,,,-1.397410,
1.900000,,,,,,,,,,0.399770,,,,,,,,,,1.226568,,,,,,,,,,1.330400,,,,,,,,,,0.819525,,,,,,,,,,-0.515189,,,,,,,,,,0.775660,,,,,,,,,,0.000000,,,,,,,,,,1.870354,,,,,,,,,,-1.659593,
2.000000,,,,,,,,,,0.527888,,,,,,,,,,1.321936,,,,,,,,,,1.328302,,,,,,,,,,0.431326,,,,,,,,,,-0.382196,,,,,,,,,,0.406848,,,,,,,,,,0.000000,,,,,,,,,,1.117733,,,,,,,,,,-1.646665,
2.100000,,,,,,,,,,0.763418,,,,,,,,,,1.454886,,,,,,,,,,1.331766,,,,,,,,,,-0.326715,,,,,,,,,,0.014519,,,,,,,,,,-0.333483,,,,,,,,,,0.000000,,,,,,,,,,0.648360,,,,,,,,,,-1.635792,
2.200000,,,,,,,,,,0.685260,,,,,,,,,,1.373748,,,,,,,,,,1.331999,,,,,,,,,,-0.464862,,,,,,,,,,0.136759,,,,,,,,,,-0.476860,,,,,,,,,,0.000000,,,,,,,,,,0.243058,,,,,,,,,,-1.615604,
2.300000,,,,,,,,,,0.618160,,,,,,,,,,1.249640,,,,,,,,,,1.305495,,,,,,,,,,-0.604252,,,,,,,,,,0.265790,,,,,,,,,,-0.620237,,,,,,,,,,0.000000,,,,,,,,,,-0.144716,,,,,,,,,,-1.537943,
2.400000,,,,,,,,,,0.504306,,,,,,,,,,1.173596,,,,,,,,,,1.294346,,,,,,,,,,-0.748621,,,,,,,,,,0.384635,,,,,,,,,,-0.752793,,,,,,,,,,0.000000,,,,,,,,,,-0.550989,,,,,,,,,,-1.508494,
2.600000,,,,,,,,,,0.353694,,,,,,,,,,1.090839,,,,,,,,,,1.303911,,,,,,,,,,-0.891746,,,,,,,,,,0.513666,,,,,,,,,,-0.896170,,,,,,,,,,0.000000,,,,,,,,,,-0.954703,,,,,,,,,,-1.478230,
2.700000,,,,,,,,,,0.285771,,,,,,,,,,0.943499,,,,,,,,,,1.245495,,,,,,,,,,-1.034870,,,,,,,,,,0.639302,,,,,,,,,,-1.042252,,,,,,,,,,0.000000,,,,,,,,,,-1.333785,,,,,,,,,,-1.290968,
2.800000,,,,,,,,,,0.183449,,,,,,,,,,0.844435,,,,,,,,,,1.245204,,,,,,,,,,-1.179239,,,,,,,,,,0.754751,,,,,,,,,,-1.191039,,,,,,,,,,0.000000,,,,,,,,,,-1.735450,,,,,,,,,,-1.251791,
2.900000,,,,,,,,,,0.086454,,,,,,,,,,0.663428,,,,,,,,,,1.196829,,,,,,,,,,-1.298717,,,,,,,,,,0.907551,,,,,,,,,,-1.329006,,,,,,,,,,0.000000,,,,,,,,,,-2.133725,,,,,,,,,,-1.231103,
3.000000,,,,,,,,,,0.110300,,,,,,,,,,0.295997,,,,,,,,,,0.868376,,,,,,,,,,-1.453354,,,,,,,,,,1.074500,,,,,,,,,,-1.524909,,,,,,,,,,0.000000,,,,,,,,,,-2.508333,,,,,,,,,,-0.754053,
3.100000,,,,,,,,,,0.103174,,,,,,,,,,-0.016418,,,,,,,,,,0.609994,,,,,,,,,,-1.638482,,,,,,,,,,1.362556,,,,,,,,,,-1.748316,,,,,,,,,,0.000000,,,,,,,,,,-2.235004,,,,,,,,,,-0.421440,
3.200000,,,,,,,,,,0.188998,,,,,,,,,,-0.183424,,,,,,,,,,0.400823,,,,,,,,,,-1.562564,,,,,,,,,,1.376139,,,,,,,,,,-1.680685,,,,,,,,,,0.000000,,,,,,,,,,-1.972487,,,,,,,,,,-0.158486,
3.300000,,,,,,,,,,0.289830,,,,,,,,,,-0.348914,,,,,,,,,,0.165016,,,,,,,,,,-1.481667,,,,,,,,,,1.386325,,,,,,,,,,-1.607644,,,,,,,,,,0.000000,,,,,,,,,,-1.721466,,,,,,,,,,0.046767,
3.400000,,,,,,,,,,0.370523,,,,,,,,,,-0.478019,,,,,,,,,,-0.023687,,,,,,,,,,-1.395793,,,,,,,,,,1.393116,,,,,,,,,,-1.529193,,,,,,,,,,0.000000,,,,,,,,,,-1.482767,,,,,,,,,,0.225329,
3.600000,,,,,,,,,,0.465914,,,,,,,,,,-0.640766,,,,,,,,,,-0.265715,,,,,,,,,,-1.303695,,,,,,,,,,1.399908,,,,,,,,,,-1.456152,,,,,,,,,,0.000000,,,,,,,,,,-1.229878,,,,,,,,,,0.464261,
3.700000,,,,,,,,,,0.584303,,,,,,,,,,-0.795028,,,,,,,,,,-0.531892,,,,,,,,,,-1.209109,,,,,,,,,,1.403303,,,,,,,,,,-1.383111,,,,,,,,,,0.000000,,,,,,,,,,-0.981994,,,,,,,,,,0.653984,
3.800000,,,,,,,,,,0.636230,,,,,,,,,,-0.891642,,,,,,,,,,-0.701605,,,,,,,,,,-1.109544,,,,,,,,,,1.413490,,,,,,,,,,-1.307364,,,,,,,,,,0.000000,,,,,,,,,,-0.753957,,,,,,,,,,0.737370,
3.900000,,,,,,,,,,0.729613,,,,,,,,,,-1.038699,,,,,,,,,,-0.936296,,,,,,,,,,-1.006245,,,,,,,,,,1.437259,,,,,,,,,,-1.223502,,,,,,,,,,0.000000,,,,,,,,,,-0.507949,,,,,,,,,,0.941101,
4.000000,,,,,,,,,,0.857946,,,,,,,,,,-1.105265,,,,,,,,,,-1.112166,,,,,,,,,,-0.900043,,,,,,,,,,1.429336,,,,,,,,,,-1.115744,,,,,,,,,,0.000000,,,,,,,,,,-0.225894,,,,,,,,,,1.130537,
