time,x,y,z
14:27:40:9,0.11,-0.02,0.81
14:27:40:9,0.10,-0.02,0.82
14:27:40:9,0.09,-0.02,0.82
14:27:40:9,0.09,-0.02,0.80
14:27:40:9,0.08,-0.03,0.81
14:27:40:9,0.07,-0.03,0.81
14:27:40:9,0.07,-0.04,0.80
14:27:40:9,0.06,-0.04,0.80
14:27:40:9,0.06,-0.05,0.80
14:27:40:9,0.06,-0.05,0.81
14:27:40:9,0.06,-0.04,0.83
14:27:41:0,0.06,-0.04,0.83
14:27:41:0,0.06,-0.02,0.84
14:27:41:0,0.05,-0.01,0.84
14:27:41:0,0.05,0.01,0.83
14:27:41:0,0.06,0.03,0.83
14:27:41:0,0.05,0.04,0.83
14:27:41:0,0.05,0.06,0.83
14:27:41:0,0.04,0.06,0.84
14:27:41:0,0.04,0.07,0.84
14:27:41:0,0.03,0.06,0.87
14:27:41:0,0.02,0.05,0.87
14:27:41:0,0.00,0.03,0.88
14:27:41:0,-0.01,0.01,0.89
14:27:41:0,-0.03,-0.02,0.90
14:27:41:0,-0.04,-0.04,0.90
14:27:41:0,-0.05,-0.06,0.92
14:27:41:0,-0.06,-0.09,0.92
14:27:41:0,-0.07,-0.10,0.93
14:27:41:0,-0.07,-0.12,0.92
14:27:41:0,-0.07,-0.13,0.92
14:27:41:1,-0.06,-0.14,0.91
14:27:41:1,-0.05,-0.15,0.92
14:27:41:1,-0.05,-0.14,0.92
14:27:41:1,-0.03,-0.14,0.92
14:27:41:1,-0.03,-0.13,0.92
14:27:41:1,-0.03,-0.12,0.90
14:27:41:1,-0.02,-0.10,0.89
14:27:41:1,-0.02,-0.08,0.89
14:27:41:1,-0.02,-0.06,0.89
14:27:41:1,-0.02,-0.05,0.89
14:27:41:1,-0.03,-0.04,0.89
14:27:41:1,-0.03,-0.04,0.89
14:27:41:1,-0.03,-0.04,0.91
14:27:41:1,-0.04,-0.05,0.91
14:27:41:1,-0.04,-0.06,0.92
14:27:41:1,-0.05,-0.06,0.94
14:27:41:1,-0.06,-0.07,0.94
14:27:41:1,-0.07,-0.07,0.99
14:27:41:1,-0.08,-0.07,0.99
14:27:41:1,-0.09,-0.07,0.96
14:27:41:1,-0.09,-0.07,0.96
14:27:41:2,-0.09,-0.07,0.96
14:27:41:2,-0.11,-0.05,0.96
14:27:41:2,-0.11,-0.04,0.96
14:27:41:2,-0.12,-0.03,0.97
14:27:41:2,-0.12,-0.01,0.97
14:27:41:2,-0.12,-0.01,0.96
14:27:41:2,-0.11,-0.00,0.95
14:27:41:2,-0.11,-0.00,0.94
14:27:41:2,-0.11,-0.02,0.94
14:27:41:2,-0.12,-0.03,0.94
14:27:41:2,-0.12,-0.04,0.92
14:27:41:2,-0.13,-0.05,0.91
14:27:41:2,-0.12,-0.06,0.90
14:27:41:2,-0.12,-0.07,0.89
14:27:41:2,-0.12,-0.07,0.89
14:27:41:2,-0.12,-0.07,0.90
14:27:41:2,-0.11,-0.05,0.91
14:27:41:2,-0.11,-0.04,0.90
14:27:41:2,-0.11,-0.02,0.89
14:27:41:2,-0.12,-0.01,0.91
14:27:41:3,-0.13,0.00,0.91
14:27:41:3,-0.12,0.02,0.91
14:27:41:3,-0.13,0.02,0.92
14:27:41:3,-0.15,0.02,0.93
14:27:41:3,-0.16,0.02,0.94
14:27:41:3,-0.17,0.00,0.93
14:27:41:3,-0.16,-0.02,0.90
14:27:41:3,-0.16,-0.04,0.87
14:27:41:3,-0.16,-0.08,0.92
14:27:41:3,-0.19,-0.10,0.96
14:27:41:3,-0.20,-0.13,0.98
14:27:41:3,-0.22,-0.16,0.95
14:27:41:3,-0.23,-0.18,0.92
14:27:41:3,-0.22,-0.19,0.89
14:27:41:3,-0.21,-0.20,0.87
14:27:41:3,-0.20,-0.19,0.93
14:27:41:3,-0.19,-0.18,0.96
14:27:41:3,-0.18,-0.17,0.97
14:27:41:3,-0.18,-0.16,0.96
14:27:41:3,-0.17,-0.15,0.98
14:27:41:4,-0.18,-0.13,0.95
14:27:41:4,-0.19,-0.12,0.93
14:27:41:4,-0.19,-0.13,0.92
14:27:41:4,-0.21,-0.13,0.88
14:27:41:4,-0.23,-0.13,0.92
14:27:41:4,-0.22,-0.14,0.79
14:27:41:4,-0.23,-0.14,0.75
14:27:41:4,-0.24,-0.16,0.76
14:27:41:4,-0.24,-0.16,0.74
14:27:41:4,-0.23,-0.17,0.70
14:27:41:4,-0.23,-0.17,0.72
14:27:41:4,-0.24,-0.17,0.74
14:27:41:4,-0.24,-0.18,0.76
14:27:41:4,-0.24,-0.19,0.79
14:27:41:4,-0.24,-0.20,0.81
14:27:41:4,-0.23,-0.22,0.84
14:27:41:4,-0.22,-0.23,0.89
14:27:41:4,-0.21,-0.26,1.00
14:27:41:4,-0.23,-0.28,1.13
14:27:41:4,-0.22,-0.32,1.32
14:27:41:4,-0.20,-0.34,1.33
14:27:41:5,-0.20,-0.35,1.38
14:27:41:5,-0.17,-0.36,1.41
14:27:41:5,-0.13,-0.36,1.43
14:27:41:5,-0.10,-0.36,1.43
14:27:41:5,-0.06,-0.37,1.43
14:27:41:5,-0.02,-0.37,1.43
14:27:41:5,-0.00,-0.36,1.40
14:27:41:5,0.03,-0.35,1.36
14:27:41:5,0.05,-0.34,1.29
14:27:41:5,0.07,-0.33,1.22
14:27:41:5,0.08,-0.32,1.15
14:27:41:5,0.09,-0.31,1.10
14:27:41:5,0.10,-0.30,1.05
14:27:41:5,0.11,-0.28,1.01
14:27:41:5,0.11,-0.26,0.98
14:27:41:5,0.12,-0.25,0.94
14:27:41:5,0.12,-0.24,0.93
14:27:41:5,0.12,-0.23,0.89
14:27:41:5,0.13,-0.23,0.86
14:27:41:5,0.13,-0.24,0.87
14:27:41:6,0.13,-0.26,0.95
14:27:41:6,0.10,-0.28,1.06
14:27:41:6,0.05,-0.31,1.14
14:27:41:6,0.01,-0.33,1.17
14:27:41:6,-0.05,-0.37,1.12
14:27:41:6,-0.10,-0.39,1.07
14:27:41:6,-0.14,-0.41,1.02
14:27:41:6,-0.17,-0.44,0.99
14:27:41:6,-0.19,-0.44,0.98
14:27:41:6,-0.19,-0.45,0.95
14:27:41:6,-0.19,-0.45,0.92
14:27:41:6,-0.18,-0.44,0.89
14:27:41:6,-0.17,-0.43,0.85
14:27:41:6,-0.16,-0.41,0.80
14:27:41:6,-0.16,-0.39,0.76
14:27:41:6,-0.16,-0.36,0.70
14:27:41:6,-0.16,-0.34,0.66
14:27:41:6,-0.17,-0.31,0.60
14:27:41:6,-0.17,-0.28,0.55
14:27:41:6,-0.17,-0.25,0.50
14:27:41:7,-0.18,-0.22,0.49
14:27:41:7,-0.17,-0.19,0.49
14:27:41:7,-0.15,-0.17,0.51
14:27:41:7,-0.11,-0.15,0.54
14:27:41:7,-0.07,-0.14,0.57
14:27:41:7,-0.02,-0.14,0.56
14:27:41:7,0.02,-0.14,0.57
14:27:41:7,0.05,-0.14,0.56
14:27:41:7,0.07,-0.16,0.56
14:27:41:7,0.09,-0.16,0.56
14:27:41:7,0.09,-0.18,0.55
14:27:41:7,0.08,-0.19,0.56
14:27:41:7,0.07,-0.20,0.57
14:27:41:7,0.04,-0.20,0.60
14:27:41:7,0.01,-0.20,0.61
14:27:41:7,-0.02,-0.20,0.62
14:27:41:7,-0.04,-0.21,0.66
14:27:41:7,-0.07,-0.21,0.72
14:27:41:7,-0.08,-0.21,0.77
14:27:41:7,-0.10,-0.22,1.01
14:27:41:8,-0.11,-0.23,1.23
14:27:41:8,-0.12,-0.24,1.50
14:27:41:8,-0.16,-0.27,1.76
14:27:41:8,-0.21,-0.30,1.90
14:27:41:8,-0.26,-0.36,1.93
14:27:41:8,-0.29,-0.43,1.92
14:27:41:8,-0.30,-0.52,1.90
14:27:41:8,-0.31,-0.58,1.69
14:27:41:8,-0.36,-0.54,1.53
14:27:41:8,-0.37,-0.52,1.11
14:27:41:8,-0.36,-0.49,0.82
14:27:41:8,-0.35,-0.43,0.65
14:27:41:8,-0.34,-0.37,0.61
14:27:41:8,-0.33,-0.30,0.64
14:27:41:8,-0.31,-0.22,0.68
14:27:41:8,-0.26,-0.19,0.70
14:27:41:8,-0.24,-0.16,0.66
14:27:41:8,-0.22,-0.14,0.68
14:27:41:8,-0.21,-0.14,0.69
14:27:41:8,-0.20,-0.17,0.70
14:27:41:9,-0.20,-0.19,0.69
14:27:41:9,-0.21,-0.24,0.70
14:27:41:9,-0.21,-0.29,0.69
14:27:41:9,-0.22,-0.33,0.69
14:27:41:9,-0.24,-0.37,0.69
14:27:41:9,-0.24,-0.42,0.71
14:27:41:9,-0.26,-0.46,0.74
14:27:41:9,-0.27,-0.49,0.77
14:27:41:9,-0.26,-0.51,0.80
14:27:41:9,-0.27,-0.53,0.85
14:27:41:9,-0.27,-0.52,0.75
14:27:41:9,-0.25,-0.53,0.76
14:27:41:9,-0.24,-0.52,0.75
14:27:41:9,-0.22,-0.50,0.75
14:27:41:9,-0.21,-0.47,0.77
14:27:41:9,-0.19,-0.45,0.77
14:27:41:9,-0.15,-0.42,0.78
14:27:41:9,-0.11,-0.39,0.74
14:27:41:9,-0.07,-0.36,0.71
14:27:42:0,-0.03,-0.34,0.68
14:27:42:0,0.00,-0.31,0.67
14:27:42:0,0.04,-0.30,0.65
14:27:42:0,0.06,-0.28,0.64
14:27:42:0,0.09,-0.26,0.65
14:27:42:0,0.10,-0.25,0.67
14:27:42:0,0.12,-0.24,0.67
14:27:42:0,0.13,-0.23,0.71
14:27:42:0,0.14,-0.22,0.73
14:27:42:0,0.16,-0.21,0.77
14:27:42:0,0.16,-0.20,0.82
14:27:42:0,0.17,-0.20,0.87
14:27:42:0,0.18,-0.18,0.92
14:27:42:0,0.20,-0.18,0.99
14:27:42:0,0.20,-0.17,1.07
14:27:42:0,0.21,-0.18,1.16
14:27:42:0,0.20,-0.18,1.26
14:27:42:0,0.19,-0.19,1.35
14:27:42:0,0.16,-0.22,1.42
14:27:42:0,0.12,-0.24,1.50
14:27:42:0,0.08,-0.26,1.55
14:27:42:0,0.04,-0.28,1.53
14:27:42:1,0.03,-0.31,1.42
14:27:42:1,0.03,-0.32,1.25
14:27:42:1,0.04,-0.32,1.09
14:27:42:1,0.05,-0.30,0.95
14:27:42:1,0.05,-0.27,0.82
14:27:42:1,0.06,-0.24,0.74
14:27:42:1,0.07,-0.20,0.68
14:27:42:1,0.07,-0.16,0.63
14:27:42:1,0.07,-0.14,0.59
14:27:42:1,0.06,-0.11,0.55
14:27:42:1,0.06,-0.09,0.52
14:27:42:1,0.06,-0.09,0.54
14:27:42:1,0.05,-0.09,0.57
14:27:42:1,0.03,-0.11,0.61
14:27:42:1,0.03,-0.13,0.67
14:27:42:1,0.02,-0.16,0.71
14:27:42:1,0.01,-0.20,0.74
14:27:42:1,0.02,-0.24,0.78
14:27:42:1,0.01,-0.28,0.81
14:27:42:1,0.01,-0.31,0.83
14:27:42:2,0.01,-0.34,0.87
14:27:42:2,-0.01,-0.37,0.91
14:27:42:2,-0.02,-0.39,0.96
14:27:42:2,-0.04,-0.41,1.00
14:27:42:2,-0.06,-0.41,1.03
14:27:42:2,-0.09,-0.43,1.06
14:27:42:2,-0.11,-0.43,1.07
14:27:42:2,-0.14,-0.43,1.07
14:27:42:2,-0.17,-0.43,1.07
14:27:42:2,-0.19,-0.44,1.06
14:27:42:2,-0.21,-0.44,1.02
14:27:42:2,-0.22,-0.44,0.98
14:27:42:2,-0.24,-0.44,0.95
14:27:42:2,-0.25,-0.43,0.90
14:27:42:2,-0.24,-0.42,0.86
14:27:42:2,-0.24,-0.41,0.81
14:27:42:2,-0.23,-0.40,0.79
14:27:42:2,-0.22,-0.39,0.77
14:27:42:2,-0.21,-0.37,0.76
14:27:42:2,-0.20,-0.36,0.75
14:27:42:3,-0.19,-0.36,0.75
14:27:42:3,-0.19,-0.35,0.75
14:27:42:3,-0.18,-0.35,0.75
14:27:42:3,-0.17,-0.35,0.76
14:27:42:3,-0.17,-0.36,0.78
14:27:42:3,-0.17,-0.35,0.78
14:27:42:3,-0.17,-0.36,0.82
14:27:42:3,-0.16,-0.37,0.83
14:27:42:3,-0.15,-0.38,0.84
14:27:42:3,-0.15,-0.38,0.86
14:27:42:3,-0.15,-0.37,0.87
14:27:42:3,-0.15,-0.37,0.88
14:27:42:3,-0.14,-0.37,0.89
14:27:42:3,-0.13,-0.36,0.90
14:27:42:3,-0.12,-0.35,0.90
14:27:42:3,-0.11,-0.34,0.90
14:27:42:3,-0.09,-0.32,0.91
14:27:42:3,-0.08,-0.31,0.90
14:27:42:4,-0.07,-0.30,0.90
14:27:42:4,-0.06,-0.28,0.90
14:27:42:4,-0.04,-0.27,0.89
14:27:42:4,-0.03,-0.26,0.88
14:27:42:4,-0.03,-0.25,0.89
14:27:42:4,-0.02,-0.25,0.89
14:27:42:4,-0.00,-0.24,0.88
14:27:42:4,-0.00,-0.23,0.87
14:27:42:4,-0.00,-0.23,0.86
14:27:42:4,0.00,-0.22,0.85
14:27:42:4,0.00,-0.23,0.83
14:27:42:4,0.00,-0.22,0.83
14:27:42:4,-0.00,-0.22,0.82
14:27:42:4,-0.00,-0.21,0.81
14:27:42:4,-0.00,-0.21,0.81
14:27:42:4,-0.00,-0.20,0.81
14:27:42:4,-0.00,-0.20,0.83
14:27:42:4,-0.01,-0.19,0.84
14:27:42:4,-0.01,-0.19,0.85
14:27:42:4,-0.01,-0.18,0.88
14:27:42:4,-0.02,-0.18,0.91
14:27:42:4,-0.03,-0.19,0.95
14:27:42:5,-0.04,-0.20,0.98
14:27:42:5,-0.05,-0.21,1.01
14:27:42:5,-0.07,-0.22,1.04
14:27:42:5,-0.09,-0.24,1.05
14:27:42:5,-0.11,-0.25,1.06
14:27:42:5,-0.13,-0.26,1.05
14:27:42:5,-0.14,-0.27,1.03
14:27:42:5,-0.15,-0.28,0.99
14:27:42:5,-0.16,-0.28,0.94
14:27:42:5,-0.17,-0.27,0.91
14:27:42:5,-0.18,-0.27,0.89
14:27:42:5,-0.17,-0.26,0.83
14:27:42:5,-0.17,-0.25,0.79
14:27:42:5,-0.16,-0.24,0.77
14:27:42:5,-0.16,-0.23,0.77
14:27:42:5,-0.16,-0.22,0.76
14:27:42:5,-0.15,-0.22,0.76
14:27:42:5,-0.15,-0.22,0.76
14:27:42:5,-0.15,-0.23,0.76
14:27:42:5,-0.14,-0.24,0.77
14:27:42:5,-0.14,-0.25,0.78
14:27:42:6,-0.14,-0.27,0.79
14:27:42:6,-0.13,-0.28,0.80
14:27:42:6,-0.13,-0.29,0.83
14:27:42:6,-0.12,-0.30,0.85
14:27:42:6,-0.12,-0.31,0.87
14:27:42:6,-0.11,-0.32,0.88
14:27:42:6,-0.10,-0.33,0.89
14:27:42:6,-0.10,-0.33,0.91
14:27:42:6,-0.10,-0.33,0.92
14:27:42:6,-0.10,-0.33,0.95
14:27:42:6,-0.10,-0.33,0.95
14:27:42:6,-0.10,-0.33,0.95
14:27:42:6,-0.10,-0.33,0.94
14:27:42:6,-0.09,-0.33,0.93
14:27:42:6,-0.10,-0.33,0.94
14:27:42:6,-0.11,-0.33,0.94
14:27:42:6,-0.11,-0.33,0.92
14:27:42:6,-0.10,-0.33,0.90
14:27:42:6,-0.10,-0.33,0.89
14:27:42:6,-0.09,-0.33,0.88
14:27:42:6,-0.09,-0.33,0.86
14:27:42:7,-0.08,-0.33,0.84
14:27:42:7,-0.09,-0.32,0.85
14:27:42:7,-0.09,-0.32,0.86
14:27:42:7,-0.08,-0.32,0.84
14:27:42:7,-0.08,-0.33,0.83
14:27:42:7,-0.08,-0.32,0.84
14:27:42:7,-0.08,-0.33,0.84
14:27:42:7,-0.08,-0.32,0.85
14:27:42:7,-0.08,-0.33,0.86
14:27:42:7,-0.08,-0.33,0.87
14:27:42:7,-0.08,-0.33,0.88
14:27:42:7,-0.08,-0.33,0.87
14:27:42:7,-0.08,-0.33,0.88
14:27:42:7,-0.09,-0.32,0.89
14:27:42:7,-0.09,-0.32,0.89
14:27:42:7,-0.09,-0.32,0.90
14:27:42:7,-0.10,-0.31,0.90
14:27:42:7,-0.10,-0.32,0.91
14:27:42:7,-0.11,-0.31,0.90
14:27:42:7,-0.12,-0.30,0.89
14:27:42:8,-0.12,-0.30,0.90
14:27:42:8,-0.13,-0.29,0.90
14:27:42:8,-0.13,-0.29,0.90
14:27:42:8,-0.14,-0.28,0.89
14:27:42:8,-0.14,-0.28,0.88
14:27:42:8,-0.13,-0.27,0.88
14:27:42:8,-0.13,-0.27,0.88
14:27:42:8,-0.13,-0.26,0.87
14:27:42:8,-0.12,-0.26,0.87
14:27:42:8,-0.12,-0.25,0.86
14:27:42:8,-0.11,-0.25,0.88
14:27:42:8,-0.10,-0.25,0.87
14:27:42:8,-0.10,-0.25,0.85
14:27:42:8,-0.11,-0.24,0.86
14:27:42:8,-0.10,-0.24,0.85
14:27:42:8,-0.11,-0.24,0.86
14:27:42:8,-0.10,-0.24,0.86
14:27:42:8,-0.11,-0.23,0.88
14:27:42:8,-0.11,-0.24,0.88
14:27:42:8,-0.11,-0.24,0.88
14:27:42:9,-0.11,-0.24,0.89
14:27:42:9,-0.11,-0.24,0.89
14:27:42:9,-0.11,-0.24,0.89
14:27:42:9,-0.10,-0.24,0.89
14:27:42:9,-0.10,-0.24,0.88
14:27:42:9,-0.10,-0.25,0.88
14:27:42:9,-0.09,-0.25,0.89
14:27:42:9,-0.09,-0.24,0.89
14:27:42:9,-0.08,-0.24,0.89
14:27:42:9,-0.09,-0.24,0.89
14:27:42:9,-0.08,-0.25,0.89
14:27:42:9,-0.09,-0.25,0.89
14:27:42:9,-0.09,-0.25,0.89
14:27:42:9,-0.10,-0.25,0.89
14:27:42:9,-0.11,-0.25,0.89
14:27:42:9,-0.11,-0.26,0.89
14:27:42:9,-0.11,-0.26,0.89
14:27:42:9,-0.12,-0.26,0.89
14:27:43:0,-0.12,-0.27,0.88
14:27:43:0,-0.12,-0.27,0.88
14:27:43:0,-0.12,-0.27,0.87
14:27:43:0,-0.13,-0.28,0.88
14:27:43:0,-0.13,-0.28,0.87
14:27:43:0,-0.13,-0.28,0.88
14:27:43:0,-0.14,-0.28,0.87
14:27:43:0,-0.14,-0.28,0.88
14:27:43:0,-0.15,-0.28,0.86
14:27:43:0,-0.15,-0.28,0.86
14:27:43:0,-0.16,-0.29,0.87
14:27:43:0,-0.16,-0.29,0.87
14:27:43:0,-0.16,-0.29,0.87
14:27:43:0,-0.16,-0.29,0.87
14:27:43:0,-0.15,-0.29,0.87
14:27:43:0,-0.15,-0.29,0.87
14:27:43:0,-0.15,-0.29,0.87
14:27:43:0,-0.15,-0.30,0.87
14:27:43:0,-0.14,-0.29,0.87
14:27:43:0,-0.13,-0.29,0.87
14:27:43:0,-0.13,-0.29,0.88
14:27:43:0,-0.13,-0.29,0.89
14:27:43:0,-0.12,-0.29,0.88
14:27:43:1,-0.11,-0.29,0.89
14:27:43:1,-0.11,-0.29,0.88
14:27:43:1,-0.11,-0.28,0.89
14:27:43:1,-0.10,-0.28,0.88
14:27:43:1,-0.10,-0.28,0.88
14:27:43:1,-0.09,-0.28,0.88
14:27:43:1,-0.09,-0.27,0.88
14:27:43:1,-0.09,-0.27,0.88
14:27:43:1,-0.09,-0.27,0.89
14:27:43:1,-0.08,-0.27,0.88
14:27:43:1,-0.09,-0.27,0.88
14:27:43:1,-0.09,-0.27,0.88
14:27:43:1,-0.08,-0.27,0.88
14:27:43:1,-0.09,-0.27,0.89
14:27:43:1,-0.09,-0.27,0.88
14:27:43:1,-0.09,-0.27,0.88
14:27:43:1,-0.10,-0.27,0.87
14:27:43:1,-0.10,-0.27,0.88
14:27:43:1,-0.10,-0.27,0.88
14:27:43:1,-0.10,-0.27,0.88
14:27:43:2,-0.10,-0.27,0.89
14:27:43:2,-0.10,-0.27,0.88
14:27:43:2,-0.10,-0.27,0.88
14:27:43:2,-0.10,-0.27,0.88
14:27:43:2,-0.10,-0.27,0.88
14:27:43:2,-0.09,-0.27,0.88
14:27:43:2,-0.09,-0.26,0.88
14:27:43:2,-0.10,-0.27,0.89
14:27:43:2,-0.10,-0.27,0.88
14:27:43:2,-0.09,-0.27,0.88
14:27:43:2,-0.10,-0.27,0.87
14:27:43:2,-0.09,-0.27,0.88
14:27:43:2,-0.10,-0.27,0.87
14:27:43:2,-0.10,-0.27,0.87
14:27:43:2,-0.10,-0.27,0.88
14:27:43:2,-0.10,-0.28,0.88
14:27:43:2,-0.10,-0.27,0.88
14:27:43:2,-0.10,-0.27,0.88
14:27:43:2,-0.09,-0.27,0.88
14:27:43:2,-0.10,-0.28,0.87
14:27:43:3,-0.09,-0.27,0.88
14:27:43:3,-0.09,-0.28,0.88
14:27:43:3,-0.10,-0.28,0.89
14:27:43:3,-0.09,-0.27,0.88
14:27:43:3,-0.09,-0.27,0.89
14:27:43:3,-0.10,-0.27,0.89
14:27:43:3,-0.10,-0.28,0.89
14:27:43:3,-0.09,-0.28,0.89
14:27:43:3,-0.10,-0.27,0.89
14:27:43:3,-0.10,-0.27,0.88
14:27:43:3,-0.10,-0.27,0.89
14:27:43:3,-0.10,-0.27,0.88
14:27:43:3,-0.10,-0.27,0.89
14:27:43:3,-0.11,-0.27,0.88
14:27:43:3,-0.11,-0.27,0.88
14:27:43:3,-0.11,-0.27,0.88
14:27:43:3,-0.11,-0.27,0.88
14:27:43:3,-0.12,-0.27,0.88
14:27:43:3,-0.11,-0.27,0.87
14:27:43:3,-0.11,-0.27,0.88
14:27:43:4,-0.12,-0.27,0.87
14:27:43:4,-0.12,-0.27,0.88
14:27:43:4,-0.12,-0.27,0.87
14:27:43:4,-0.12,-0.27,0.87
14:27:43:4,-0.12,-0.27,0.87
14:27:43:4,-0.12,-0.27,0.88
14:27:43:4,-0.13,-0.27,0.88
14:27:43:4,-0.13,-0.27,0.87
14:27:43:4,-0.14,-0.27,0.88
14:27:43:4,-0.14,-0.27,0.87
14:27:43:4,-0.14,-0.27,0.88
14:27:43:4,-0.14,-0.27,0.87
14:27:43:4,-0.13,-0.27,0.88
14:27:43:4,-0.13,-0.27,0.88
14:27:43:4,-0.13,-0.27,0.88
14:27:43:4,-0.13,-0.27,0.88
14:27:43:4,-0.13,-0.27,0.87
14:27:43:4,-0.12,-0.27,0.88
14:27:43:4,-0.12,-0.27,0.87
14:27:43:5,-0.11,-0.27,0.87
14:27:43:5,-0.12,-0.27,0.87
14:27:43:5,-0.12,-0.27,0.87
14:27:43:5,-0.12,-0.27,0.88
14:27:43:5,-0.12,-0.27,0.87
14:27:43:5,-0.11,-0.27,0.87
14:27:43:5,-0.11,-0.27,0.87
14:27:43:5,-0.12,-0.27,0.88
14:27:43:5,-0.11,-0.27,0.88
14:27:43:5,-0.11,-0.27,0.88
14:27:43:5,-0.11,-0.27,0.88
14:27:43:5,-0.11,-0.27,0.89
14:27:43:5,-0.10,-0.27,0.89
14:27:43:5,-0.10,-0.27,0.88
14:27:43:5,-0.10,-0.27,0.89
14:27:43:5,-0.10,-0.27,0.89
14:27:43:5,-0.10,-0.26,0.88
14:27:43:5,-0.10,-0.26,0.89
14:27:43:5,-0.10,-0.26,0.89
14:27:43:5,-0.10,-0.26,0.88
14:27:43:5,-0.10,-0.27,0.88
14:27:43:5,-0.11,-0.26,0.88
14:27:43:6,-0.11,-0.27,0.88
