Clock Time (s),Elapsed Time (s),ax,ay,az,gx,gy,gz,mr,mtheta,mphi,
40296.1,4.69999999999709,0.30,0.25,0.75,0.32,0.77,-0.42,39.86877098682627,1.1438328347558613,2.475641857101584,
40296.2,4.799999999995634,0.03,0.21,0.81,0.04,1.58,-0.70,40.14299191639807,0.92620195462421,2.507517704021688,
40296.3,4.900000000001455,-0.07,0.28,0.80,-0.03,0.32,-0.67,39.6455558669569,0.904133337630108,2.4294408122174813,
40296.4,5.0,-0.12,0.27,0.86,-0.30,0.41,-0.46,38.36632898779867,0.894868676267656,2.476123581804142,
40296.5,5.099999999998545,-0.17,0.22,0.89,-0.41,0.58,-0.25,36.83441189974397,0.911545136911617,2.449956782877751,
40296.6,5.19999999999709,-0.20,0.15,0.95,-0.58,-0.10,-0.11,37.039693573246524,0.8533468879875643,2.442031956643314,
40296.7,5.299999999995634,-0.04,0.11,1.05,-0.49,-0.32,0.14,37.966166517045146,1.0079806820925605,2.4266731782238278,
40296.8,5.400000000001455,-0.13,0.09,0.92,-0.15,0.19,-0.29,37.77379779688561,1.007903123806917,2.446497361447443,
40296.9,5.5,-0.12,0.09,0.94,-0.29,0.02,0.11,38.065739188934714,1.0520406659425587,2.410584178293036,
40297.0,5.599999999998545,-0.09,0.01,1.11,-0.39,-0.12,-0.08,38.03547160217683,1.0365297344733937,2.4407306211076802,
40297.1,5.69999999999709,-0.09,0.04,1.02,-0.05,0.12,0.00,38.4105102803907,1.0982141272307877,2.414622246741596,
40297.2,5.799999999995634,-0.20,0.04,0.90,0.11,0.24,-0.15,38.47609777511228,1.0908458144754283,2.4449015869484216,
40297.3,5.900000000001455,-0.21,0.01,0.90,0.02,-0.04,0.11,37.29052560637889,1.0304464595581113,2.4201610231672643,
40297.4,6.0,-0.12,-0.01,0.94,-0.20,0.07,0.25,38.53257712637451,1.0337688552630573,2.3906847577099306,
40297.5,6.099999999998545,-0.15,-0.02,0.96,-0.19,0.24,0.20,38.46211772640711,1.0245862453664456,2.3651762753049264,
40297.6,6.19999999999709,-0.18,-0.05,1.01,-0.38,0.21,0.33,40.15072726614052,1.013671936635501,2.343563786900372,
40297.7,6.299999999995634,-0.21,-0.13,0.99,-0.76,0.41,0.57,37.989663067734625,0.9448579774298727,2.2806940978164545,
40297.8,6.400000000001455,-0.20,-0.10,0.92,-0.64,-0.43,0.02,39.35421705484687,0.9428219204738464,2.183131077895403,
40297.9,6.5,-0.15,-0.14,0.92,-0.55,-0.79,-0.27,40.28387394479334,0.9539126867354899,2.127920632948117,
40298.0,6.599999999998545,-0.11,-0.20,0.95,-0.24,-0.26,-0.49,39.393533733342586,1.0094192408180136,2.102128314311126,
40298.1,6.69999999999709,-0.12,-0.22,0.97,0.10,-0.15,-0.43,41.22461036807989,1.0654311167249229,2.1391801727459234,
40298.2,6.799999999995634,-0.08,-0.21,0.94,0.43,-0.51,-0.38,41.39434744020009,1.0690979211153024,2.088347534944039,
40298.3,6.900000000001455,-0.07,-0.16,0.88,0.44,-0.11,-0.24,41.87183301456959,1.1256603597253885,2.1609154403216646,
40298.4,7.0,0.00,-0.13,0.83,0.34,-0.61,-0.15,42.364598428404825,1.1884116256888566,2.1441280546705856,
40298.5,7.099999999998545,0.06,-0.14,0.82,0.39,-0.35,0.08,42.82776085671536,1.1910774751143067,2.1698807629253682,
40298.6,7.19999999999709,0.11,-0.01,0.83,0.47,-0.40,0.06,43.9117171151391,1.229046595674393,2.2446209275381164,
40298.7,7.299999999995634,0.15,0.03,0.81,0.20,-0.22,0.02,44.73537526387814,1.2585307075872798,2.266440201153527,
40298.8,7.400000000001455,0.10,-0.05,0.82,-0.06,0.04,0.21,44.2540133773198,1.2329569786344539,2.3059129080738408,
40298.9,7.5,0.21,-0.06,0.86,-0.07,-0.19,0.02,43.50845550005194,1.2365415394217154,2.302510467341655,
40299.0,7.599999999998545,0.21,-0.10,0.89,0.05,0.10,0.03,43.187099925788026,1.319932715761739,2.302034802661895,
40299.1,7.69999999999709,0.24,-0.04,0.87,0.11,0.06,0.02,42.25572742244535,1.2888293106009998,2.314889091829251,
40299.2,7.799999999995634,0.20,-0.03,0.89,-0.02,0.06,-0.02,42.335782737537755,1.209866498867913,2.3420661309601023,
40299.3,7.900000000001455,0.19,-0.04,0.89,0.07,-0.06,0.04,41.862238353915096,1.2782230341207586,2.341735775481948,
40299.4,8.0,0.20,-0.02,0.87,-0.11,-0.05,-0.03,41.54001564756566,1.2292921420430596,2.3312013370722227,
40299.5,8.099999999998545,0.20,-0.11,0.97,-0.07,0.08,-0.05,41.17167715796868,1.2782230341207586,2.3243137828726015,
40299.6,8.19999999999709,0.15,-0.12,0.90,0.09,0.35,-0.06,42.197746385322525,1.2619665786895846,2.347242223617741,
40299.7,8.299999999995634,0.26,-0.05,0.81,0.13,-0.16,-0.05,42.51603932635306,1.2562398928885465,2.3324131876718357,
40299.8,8.400000000001455,0.22,-0.03,0.85,-0.07,0.10,-0.05,43.72348911054561,1.2527199750929543,2.354024082378469,
40299.9,8.5,0.12,-0.02,0.88,0.02,0.26,-0.08,42.582401294431484,1.2079701905829705,2.330280357291815,
40300.0,8.599999999998545,0.04,0.06,0.78,0.52,0.32,0.11,42.513661333740714,1.1932920421346838,2.3269554830924846,
40300.1,8.69999999999709,0.05,0.09,0.78,0.54,0.05,0.13,43.893546222651004,1.13843158881767,2.309350756876564,
40300.2,8.799999999995634,-0.02,0.12,0.87,0.11,0.66,0.09,42.25551443302992,1.111680408826943,2.365300560913994,
40300.3,8.900000000001455,-0.01,0.14,0.82,0.14,-0.01,0.37,41.96657002901238,1.0431016642459785,2.334033842978336,
40300.4,9.0,0.13,0.14,0.83,0.13,-0.47,0.13,42.40366611508962,1.07273657118441,2.3634272436653503,
40300.5,9.099999999998545,0.06,0.09,0.72,0.44,1.04,-0.18,40.43007420225692,1.0614873631452382,2.34166492662356,
40300.6,9.19999999999709,-0.26,0.19,0.80,0.34,1.60,-0.47,40.548664589601465,0.9298529339781362,2.347089831346711,
40300.7,9.299999999995634,-0.29,0.18,0.91,0.22,-0.32,-0.22,38.937818377510574,0.8637529426974051,2.3355870182554117,
40300.8,9.400000000001455,-0.13,0.20,0.95,-0.07,-0.41,-0.22,37.82276695325185,0.8680915250567777,2.422580674437639,
40300.9,9.5,-0.07,0.12,0.95,-0.41,0.62,-0.13,38.288909621455666,0.9518573333689889,2.4357356195299698,
40301.0,9.599999999998545,-0.25,0.10,0.97,-0.42,0.20,-0.31,38.21334452779552,0.8860697096181074,2.443741085599104,
40301.1,9.69999999999709,-0.22,0.09,1.05,-0.44,-0.24,-0.08,38.09244282006603,0.9737496198398595,2.4098027698677207,
40301.2,9.799999999995634,-0.21,0.01,0.96,-0.14,0.33,-0.08,38.622921950572305,1.0330854488180738,2.382145852874196,
40301.3,9.900000000001455,-0.25,-0.01,0.95,-0.23,0.24,0.08,39.299072508139425,0.9691292230388121,2.3700139870588983,
40301.4,10.0,-0.17,-0.02,0.97,-0.13,-0.33,0.14,39.390016501646706,1.0102577029083124,2.3553709387072734,
40301.5,10.099999999998545,-0.21,-0.01,0.89,0.04,0.18,-0.00,38.66945564654357,1.005075286369042,2.3546072759552104,
40301.6,10.19999999999709,-0.22,-0.05,0.92,-0.14,-0.11,0.12,39.69385216881829,0.9828929000792959,2.359842620471576,
40301.7,10.299999999995634,-0.18,-0.02,0.97,0.00,0.10,-0.03,40.439700790188844,1.0126038462539495,2.3539174432622603,
40301.8,10.400000000001455,-0.23,-0.03,0.89,0.01,-0.02,0.04,40.53763806636987,1.002710258000945,2.3504741381612297,
40301.9,10.5,-0.22,-0.03,0.91,-0.05,-0.12,0.01,40.798001176528246,1.0313066263493464,2.3329418397979653,
40302.0,10.599999999998545,-0.20,-0.04,0.97,-0.04,-0.02,0.06,39.13730445495704,1.048581236727897,2.348482178478651,
40302.1,10.69999999999709,-0.16,-0.03,0.97,0.11,-0.12,0.06,39.38145502644614,1.002710258000945,2.320313139134099,
40302.2,10.799999999995634,-0.20,-0.03,0.94,0.08,0.05,0.05,40.02695841554789,1.0087282443926098,2.37354046020316,
40302.3,10.900000000001455,-0.21,-0.03,0.94,-0.12,-0.45,0.21,39.111187657753376,1.0121970114513341,2.356708583053659,
40302.4,11.0,-0.03,-0.03,1.02,-0.27,-1.16,0.23,38.87948302125428,0.9737254651729242,2.332397559161985,
40302.5,11.099999999998545,-0.03,-0.04,1.01,-0.08,-0.07,0.00,37.468313279356465,1.1036475650442679,2.343662392756706,
40302.6,11.19999999999709,-0.11,-0.04,0.88,-0.19,-0.01,0.09,38.53117828460479,1.0572054771464443,2.270712633158518,
40302.7,11.299999999995634,-0.07,-0.11,0.88,-0.54,-0.43,0.04,39.19360534577037,1.044377467388713,2.2346694007112835,
40302.8,11.400000000001455,0.04,-0.14,0.93,-0.40,-0.55,-0.07,39.81805746140813,1.074530731961721,2.18078194297635,
40302.9,11.5,0.10,-0.15,0.94,-0.09,-0.48,-0.28,39.882892322398085,1.143493789633055,2.21555999729249,
40303.0,11.599999999998545,0.06,-0.11,0.85,-0.18,-0.13,-0.23,40.107322274118474,1.16646084657974,2.173327139447253,
40303.1,11.69999999999709,0.15,-0.16,0.88,0.14,-0.50,-0.02,42.072538549509936,1.2028025521961765,2.158009415720592,
40303.2,11.799999999995634,0.27,-0.11,0.87,0.60,-0.85,-0.13,41.80501764142672,1.2620200211896382,2.1866821977379,
40303.3,11.900000000001455,0.29,-0.05,0.79,0.61,-0.17,-0.16,40.95072771026175,1.3080363093450853,2.2583714760979445,
40303.4,12.0,0.27,0.01,0.76,0.43,0.12,0.04,42.801758141459565,1.335574207108388,2.3206259137406864,
40303.5,12.099999999998545,0.23,0.03,0.80,0.15,-0.16,0.05,42.59072316831448,1.3364816755508104,2.3051384487864524,
40303.6,12.19999999999709,0.24,-0.01,0.85,0.13,-0.12,0.10,42.32250937739869,1.344888920660186,2.344681045394968,
40303.7,12.299999999995634,0.30,-0.00,0.83,0.07,-0.23,0.10,43.48868128605419,1.3303278403975218,2.3594144730112956,
40303.8,12.400000000001455,0.31,-0.01,0.87,-0.03,0.06,0.06,42.05112126923609,1.3249816832575279,2.380207156254092,
40303.9,12.5,0.32,-0.02,0.85,0.02,0.10,-0.07,41.90824501216915,1.3560714793090962,2.363183895643256,
40304.0,12.599999999998545,0.31,0.01,0.85,-0.04,-0.01,-0.11,41.32199051352681,1.280267877532391,2.401772452230372,
40304.1,12.69999999999709,0.26,-0.03,0.84,-0.20,0.15,-0.16,41.25756900254788,1.3467557013238296,2.3595075464352053,
40304.2,12.799999999995634,0.36,-0.06,0.89,0.07,0.12,-0.26,40.42200390876236,1.3132950487019837,2.353306237951532,
40304.3,12.900000000001455,0.26,-0.04,0.82,0.19,0.32,-0.04,41.95304756510544,1.3449528842395553,2.3774814664883865,
40304.4,13.0,0.22,-0.01,0.83,0.17,0.13,-0.04,40.46329818489838,1.3563867936903886,2.3769670911113927,
40304.5,13.099999999998545,0.27,0.04,0.84,0.22,0.04,-0.05,41.05201091298695,1.2838241118880984,2.3845682987391017,
40304.6,13.19999999999709,0.24,0.08,0.86,0.12,0.40,0.03,41.33490897534432,1.2961679029481634,2.395351992789978,
40304.7,13.299999999995634,0.16,0.12,0.81,0.20,0.67,-0.03,42.69841331946657,1.220184075543454,2.372479670150708,
40304.8,13.400000000001455,0.15,0.12,0.82,0.23,0.48,0.03,42.18170456489401,1.157720509055683,2.4030049184175724,
40304.9,13.5,0.12,0.10,0.81,0.37,-0.18,0.13,42.50817097923645,1.134611766063041,2.4015595883659238,
40305.0,13.599999999998545,0.14,0.23,0.84,0.21,0.10,-0.29,40.502935696070224,1.094956294336713,2.443190250223293,
40305.1,13.69999999999709,-0.05,0.17,0.87,0.14,1.18,-0.23,39.51383681699362,1.0125204136311092,2.415979043145082,
40305.2,13.799999999995634,-0.14,0.23,0.85,0.18,0.57,-0.24,41.860822973276576,0.9151007005533605,2.3643333635900365,
40305.3,13.900000000001455,-0.13,0.19,0.92,-0.21,0.29,-0.35,38.82651671216464,0.906373161158552,2.427471485886082,
40305.4,14.0,-0.13,0.16,0.97,-0.46,0.32,-0.22,37.92642614325795,0.9074249555754931,2.4266735718052197,
40305.5,14.099999999998545,-0.13,0.14,0.98,-0.38,0.03,-0.20,36.883813523007625,0.9393379265437171,2.4122078380053136,
40305.6,14.19999999999709,-0.21,0.08,0.94,-0.28,0.06,-0.08,37.28828636448717,0.9891384063655281,2.377789521944187,
40305.7,14.299999999995634,-0.21,0.05,0.96,-0.26,-0.02,-0.05,36.98789126187109,0.9507347400958465,2.4086610420394634,
40305.8,14.400000000001455,-0.15,0.03,1.01,-0.17,-0.02,-0.04,39.18746993619261,0.9895682882368196,2.336547493634287,
40305.9,14.5,-0.12,0.02,1.00,-0.10,-0.02,0.04,38.84031539521789,1.0372046190876059,2.3773841702207816,
40306.0,14.599999999998545,-0.14,0.02,0.97,-0.11,-0.03,0.15,38.94406373248688,0.9988816976990638,2.3731298598817037,
40306.1,14.69999999999709,-0.16,0.01,0.92,0.02,-0.05,-0.03,39.345316112594645,1.059100966521428,2.3688064672603484,
40306.2,14.799999999995634,-0.21,0.02,0.88,0.01,0.10,0.03,39.23890671259841,1.0132006783600258,2.366479741310001,
40306.3,14.900000000001455,-0.17,0.02,0.92,0.03,0.03,-0.01,39.428530279481635,0.9988816976990638,2.384940634616025,
40306.4,15.0,-0.17,0.02,0.94,-0.05,0.06,0.03,38.5477470158763,0.9995040958300172,2.3815627113377045,
40306.5,15.099999999998545,-0.15,-0.02,1.03,-0.04,-0.21,0.10,38.830386297331636,0.9830012782464241,2.382502873218123,
40306.6,15.19999999999709,-0.11,-0.01,1.04,-0.20,-0.66,0.38,38.95350176813376,1.0037057070464308,2.3545879962721523,
40306.7,15.299999999995634,-0.07,-0.05,1.07,0.00,0.01,0.19,39.652195399498375,1.010790282286336,2.33472667698843,
40306.8,15.400000000001455,-0.13,-0.01,0.96,0.08,-0.24,-0.00,38.74452993649555,1.0226957186110972,2.3537693881577124,
40306.9,15.5,-0.05,0.04,0.92,-0.01,-0.47,-0.11,38.76220968933531,1.019444629064815,2.331361767290698,
40307.0,15.599999999998545,-0.02,0.02,0.89,0.01,-0.32,-0.20,40.020418538541044,1.0425016841118262,2.315704021142711,
40307.1,15.69999999999709,-0.00,0.02,0.86,0.13,-0.57,-0.34,40.74223116129013,1.1036205839442155,2.3441487766097566,
40307.2,15.799999999995634,0.06,0.08,0.90,-0.01,-0.83,-0.32,40.23577015542265,1.182937141015841,2.3260312344992915,
40307.3,15.900000000001455,0.15,0.05,0.92,0.06,-0.74,-0.26,41.46668180599938,1.2635867281494015,2.3399092714886787,
40307.4,16.0,0.19,0.05,0.85,0.21,-0.40,-0.15,41.92855947919032,1.318061403663692,2.364731830505088,
40307.5,16.099999999998545,0.24,0.15,0.81,0.22,-0.35,-0.13,42.91037869793274,1.3800933977860121,2.3804774207483517,
40307.6,16.19999999999709,0.24,0.14,0.78,0.21,-0.33,0.08,42.63304469540031,1.408987611178482,2.4233100969948977,
40307.7,16.299999999995634,0.30,0.10,0.78,0.10,-0.37,0.18,42.9258907886604,1.4694674081110657,2.4071574917056275,
40307.8,16.400000000001455,0.33,0.11,0.77,-0.02,0.08,0.24,42.05108440932291,1.4642232557703443,2.4004153399774006,
40307.9,16.5,0.31,0.11,0.79,-0.08,0.08,0.21,42.31460858852413,1.4920696767750097,2.435233674816038,
40308.0,16.599999999998545,0.40,0.04,0.83,-0.06,-0.24,0.12,41.787804441008866,1.4702515574786603,2.3945579192581965,
40308.1,16.69999999999709,0.37,0.02,0.83,-0.06,-0.01,0.15,43.503809028635644,1.477644724202081,2.4210206789686044,
40308.2,16.799999999995634,0.37,0.04,0.82,-0.09,-0.12,0.08,39.86817527803348,1.4793458738454182,2.380941558657787,
40308.3,16.900000000001455,0.39,0.05,0.81,-0.22,-0.12,0.05,40.64862236287966,1.4772542380922902,2.3616746534497057,
40308.4,17.0,0.40,-0.06,0.91,-0.26,-0.06,0.02,41.98203544374665,1.492242090397264,2.355999737453038,
40308.5,17.099999999998545,0.40,-0.05,0.83,0.04,0.08,-0.23,41.33079965352715,1.4921646791758971,2.354304464704746,
40308.6,17.19999999999709,0.35,-0.04,0.79,0.20,0.35,-0.10,40.72294070913838,1.4287089953402081,2.32320418255056,
40308.7,17.299999999995634,0.29,0.00,0.82,0.24,0.32,0.03,41.047612598054954,1.3883412471433432,2.3612011721487884,
40308.8,17.400000000001455,0.26,0.05,0.76,0.37,0.94,0.07,41.34399714589773,1.3895295365805205,2.4026248127916947,
40308.9,17.5,0.18,0.10,0.77,0.17,0.86,0.08,40.48613219362897,1.3594666986805177,2.4246807315090884,
40309.0,17.599999999998545,0.13,0.16,0.89,0.02,0.49,0.12,42.00132497910036,1.1950809697188776,2.414872131361469,
40309.1,17.69999999999709,0.21,0.17,0.95,0.27,0.21,0.16,41.858681297909996,1.1374624350042595,2.4358536345191153,
40309.2,17.799999999995634,0.24,0.21,0.97,0.35,0.29,-0.23,40.73835293675973,1.1532354894296013,2.4489248289338876,
40309.3,17.900000000001455,0.03,0.23,0.87,-0.00,1.15,-0.44,41.93030049975793,1.0853274363367902,2.4338515724023235,
40309.4,18.0,-0.07,0.20,0.94,-0.03,0.77,-0.28,39.12175992973731,0.9814568256480846,2.3809672836849094,
40309.5,18.099999999998545,-0.13,0.20,0.95,0.06,0.89,-0.48,38.672106226581455,0.9085408784686138,2.3770641646328845,
40309.6,18.19999999999709,-0.27,0.20,0.81,-0.17,0.87,-0.45,38.7049286267266,0.8911503514870727,2.36727173681045,
40309.7,18.299999999995634,-0.39,0.14,0.85,-0.35,0.52,-0.31,37.181547842982546,0.7783407344247915,2.365314306072524,
40309.8,18.400000000001455,-0.39,0.12,0.86,-0.28,-0.66,-0.17,36.929795558600105,0.8145830803425826,2.3352240558176756,
40309.9,18.5,-0.28,0.07,0.95,-0.40,-0.31,0.05,37.0031593245766,0.8835441778239679,2.349521363038614,
40310.0,18.599999999998545,-0.27,0.02,0.97,-0.39,0.56,0.08,37.93256780129708,0.927221045030379,2.350900376768818,
40310.1,18.69999999999709,-0.34,-0.01,0.91,-0.31,-0.15,0.02,38.191686268087196,0.9295027199346023,2.3497130813069256,
40310.2,18.799999999995634,-0.27,-0.05,0.98,-0.19,0.12,0.07,37.13579674653555,0.8929150263457191,2.352432419569558,
40310.3,18.900000000001455,-0.31,-0.04,0.91,-0.03,0.16,0.05,38.947418399683436,0.9328353275253863,2.278184075456874,
40310.4,19.0,-0.32,-0.06,0.89,-0.03,-0.01,0.05,37.48309485621485,0.9675399887151475,2.3124450434310755,
40310.5,19.099999999998545,-0.30,-0.04,0.90,0.03,-0.02,-0.02,38.005658789185595,0.91835753266722,2.28798771457414,
40310.6,19.19999999999709,-0.33,-0.05,0.87,-0.04,0.03,-0.02,38.48802021408739,0.9747743352600584,2.3131912058873736,
40310.7,19.299999999995634,-0.31,-0.04,0.87,-0.02,-0.06,0.02,40.1666453665227,0.9814745871049152,2.3191255202058136,
40310.8,19.400000000001455,-0.31,-0.05,0.90,0.00,0.01,0.02,39.58146409621554,0.9666860706213455,2.3156204784190395,
40310.9,19.5,-0.31,-0.05,0.94,0.03,-0.26,0.04,39.335951749004366,0.9514155817086734,2.2959639931859996,
40311.0,19.599999999998545,-0.29,-0.04,0.97,0.01,-0.41,0.05,38.24919999163381,0.9734508467434623,2.2653120137841816,
40311.1,19.69999999999709,-0.21,-0.05,1.00,-0.02,-0.46,0.14,39.38145502644614,1.002710258000945,2.320313139134099,
40311.2,19.799999999995634,-0.16,-0.03,0.98,0.08,-0.57,0.09,39.00580213250331,1.0579668351364093,2.3233267513892066,
40311.3,19.900000000001455,-0.12,-0.03,1.00,0.11,-0.18,0.08,37.410118951962716,1.079333953495118,2.290168626666461,
40311.4,20.0,-0.13,-0.03,0.95,0.17,-0.23,-0.03,38.10010236206722,1.039018286198972,2.3090051071541375,
40311.5,20.099999999998545,-0.14,0.01,0.92,0.04,-0.52,-0.07,37.544466969182025,1.0102577029083124,2.304833164815677,
40311.6,20.19999999999709,-0.06,-0.00,0.94,0.06,-0.49,-0.04,38.38752661998426,1.0307302666603964,2.2807177960079668,
40311.7,20.299999999995634,-0.01,0.01,0.93,0.02,-0.38,-0.12,39.335103914951084,1.0963480576866773,2.2814686873412406,
40311.8,20.400000000001455,-0.03,0.02,0.93,-0.01,-0.46,-0.28,41.40387179962763,1.0962330258917747,2.244152564202282,
40311.9,20.5,0.10,0.06,0.87,0.41,-0.79,-0.22,42.659424515574514,1.2068588720974744,2.287403637828943,
40312.0,20.599999999998545,0.10,0.10,0.78,0.47,-0.07,-0.14,42.76177381727751,1.249255724106276,2.3599339786253952,
40312.1,20.69999999999709,0.07,0.15,0.77,0.31,0.13,0.11,44.085166439517955,1.2877416138355038,2.4007349106096187,
40312.2,20.799999999995634,0.07,0.16,0.79,0.14,-0.16,0.16,42.0280894164843,1.2873316785478475,2.414872038264482,
40312.3,20.900000000001455,0.16,0.15,0.81,-0.08,-0.27,0.22,44.063155810722414,1.2728749897255986,2.452893839543271,
40312.4,21.0,0.23,0.10,0.85,-0.15,-0.13,0.23,42.32567187889639,1.2878322807825882,2.464932839620239,
40312.5,21.099999999998545,0.20,-0.00,0.89,-0.08,-0.10,0.19,43.39048282745883,1.3102393999259057,2.4299788039693686,
40312.6,21.19999999999709,0.22,0.06,0.88,-0.06,-0.06,0.14,41.07941820425406,1.3280228290095721,2.4082649345665,
