Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,aclx 8,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,acly 8,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,aclz 8,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyrx 8,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyry 8,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,gyrz 8,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magr 8,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magphi 8,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,magtheta 8,
2.800000,0.031766,,,,,,,,0.063770,,,,,,,,0.046833,,,,,,,,-0.049478,,,,,,,,0.045988,,,,,,,,-0.053676,,,,,,,,0.000000,,,,,,,,0.012209,,,,,,,,-0.051261,,,,,,,,
2.900000,0.031793,,,,,,,,0.061444,,,,,,,,0.046864,,,,,,,,-0.059203,,,,,,,,0.052164,,,,,,,,-0.061209,,,,,,,,0.000000,,,,,,,,0.012533,,,,,,,,-0.051238,,,,,,,,
3.000000,0.031460,,,,,,,,0.059099,,,,,,,,0.046560,,,,,,,,-0.068656,,,,,,,,0.056375,,,,,,,,-0.069017,,,,,,,,0.000000,,,,,,,,0.012804,,,,,,,,-0.050901,,,,,,,,
3.100000,0.028892,,,,,,,,0.055862,,,,,,,,0.047383,,,,,,,,-0.079957,,,,,,,,0.063499,,,,,,,,-0.079773,,,,,,,,0.000000,,,,,,,,0.019741,,,,,,,,-0.051449,,,,,,,,
3.200000,0.027860,,,,,,,,0.042114,,,,,,,,0.035823,,,,,,,,-0.088812,,,,,,,,0.069570,,,,,,,,-0.085277,,,,,,,,0.000000,,,,,,,,0.006336,,,,,,,,-0.041150,,,,,,,,
3.300000,0.022756,,,,,,,,0.033802,,,,,,,,0.027540,,,,,,,,-0.082347,,,,,,,,0.061709,,,,,,,,-0.080133,,,,,,,,0.000000,,,,,,,,0.018461,,,,,,,,-0.032630,,,,,,,,
3.400000,0.017519,,,,,,,,0.024725,,,,,,,,0.019239,,,,,,,,-0.074415,,,,,,,,0.045847,,,,,,,,-0.066077,,,,,,,,0.000000,,,,,,,,0.010799,,,,,,,,-0.023278,,,,,,,,
3.500000,0.016155,,,,,,,,0.018069,,,,,,,,0.012570,,,,,,,,-0.063658,,,,,,,,0.032793,,,,,,,,-0.051838,,,,,,,,0.000000,,,,,,,,0.022289,,,,,,,,-0.016309,,,,,,,,
3.700000,0.012754,,,,,,,,0.008586,,,,,,,,0.004662,,,,,,,,-0.056215,,,,,,,,0.026477,,,,,,,,-0.047245,,,,,,,,0.000000,,,,,,,,0.015016,,,,,,,,-0.006506,,,,,,,,
3.800000,0.012222,,,,,,,,0.003556,,,,,,,,-0.000202,,,,,,,,-0.050510,,,,,,,,0.017353,,,,,,,,-0.042192,,,,,,,,0.000000,,,,,,,,0.025880,,,,,,,,-0.003455,,,,,,,,
3.900000,0.009390,,,,,,,,-0.001560,,,,,,,,-0.003682,,,,,,,,-0.045240,,,,,,,,0.007948,,,,,,,,-0.036589,,,,,,,,0.000000,,,,,,,,0.037068,,,,,,,,-0.000756,,,,,,,,
4.000000,0.010187,,,,,,,,-0.010269,,,,,,,,-0.012042,,,,,,,,-0.038069,,,,,,,,0.000088,,,,,,,,-0.027035,,,,,,,,0.000000,,,,,,,,0.029464,,,,,,,,0.008141,,,,,,,,
4.100000,0.012552,,,,,,,,-0.020208,,,,,,,,-0.021366,,,,,,,,-0.030155,,,,,,,,-0.005340,,,,,,,,-0.013921,,,,,,,,0.000000,,,,,,,,0.020290,,,,,,,,0.017925,,,,,,,,
0.000000,,0.003139,,,,,,,,-0.033111,,,,,,,,-0.041814,,,,,,,,-0.001397,,,,,,,,-0.008475,,,,,,,,-0.005997,,,,,,,,0.000000,,,,,,,,0.003957,,,,,,,,0.029565,,,,,,,
0.200000,,0.000665,,,,,,,,-0.032906,,,,,,,,-0.040479,,,,,,,,-0.001397,,,,,,,,-0.009317,,,,,,,,-0.005814,,,,,,,,0.000000,,,,,,,,-0.006931,,,,,,,,0.030147,,,,,,,
0.300000,,-0.002801,,,,,,,,-0.032368,,,,,,,,-0.037838,,,,,,,,-0.001451,,,,,,,,-0.010440,,,,,,,,-0.005722,,,,,,,,0.000000,,,,,,,,-0.017712,,,,,,,,0.028112,,,,,,,
0.400000,,-0.010048,,,,,,,,-0.030252,,,,,,,,-0.031475,,,,,,,,-0.001560,,,,,,,,-0.011563,,,,,,,,-0.005446,,,,,,,,0.000000,,,,,,,,-0.028645,,,,,,,,0.025009,,,,,,,
0.500000,,-0.010177,,,,,,,,-0.030237,,,,,,,,-0.031562,,,,,,,,-0.001614,,,,,,,,-0.012265,,,,,,,,-0.005171,,,,,,,,0.000000,,,,,,,,-0.028662,,,,,,,,0.024975,,,,,,,
0.600000,,-0.009128,,,,,,,,-0.030501,,,,,,,,-0.032434,,,,,,,,-0.001868,,,,,,,,-0.012417,,,,,,,,-0.005163,,,,,,,,0.000000,,,,,,,,-0.025966,,,,,,,,0.025177,,,,,,,
0.700000,,-0.001539,,,,,,,,-0.020708,,,,,,,,-0.023176,,,,,,,,-0.000365,,,,,,,,-0.015353,,,,,,,,-0.003241,,,,,,,,0.000000,,,,,,,,-0.020919,,,,,,,,0.014448,,,,,,,
0.800000,,0.004853,,,,,,,,-0.011401,,,,,,,,-0.015059,,,,,,,,0.004960,,,,,,,,-0.022090,,,,,,,,0.003373,,,,,,,,0.000000,,,,,,,,-0.013024,,,,,,,,0.004805,,,,,,,
0.900000,,0.011966,,,,,,,,-0.001250,,,,,,,,-0.007040,,,,,,,,0.009741,,,,,,,,-0.020266,,,,,,,,0.008609,,,,,,,,0.000000,,,,,,,,-0.005489,,,,,,,,-0.004972,,,,,,,
1.000000,,0.019684,,,,,,,,0.008018,,,,,,,,0.001258,,,,,,,,0.011968,,,,,,,,-0.013247,,,,,,,,0.010722,,,,,,,,0.000000,,,,,,,,0.002410,,,,,,,,-0.014890,,,,,,,
1.200000,,0.025990,,,,,,,,0.017933,,,,,,,,0.009216,,,,,,,,0.015228,,,,,,,,-0.012686,,,,,,,,0.013846,,,,,,,,0.000000,,,,,,,,0.010103,,,,,,,,-0.024301,,,,,,,
1.300000,,0.035300,,,,,,,,0.027127,,,,,,,,0.016095,,,,,,,,0.017781,,,,,,,,-0.011423,,,,,,,,0.016234,,,,,,,,0.000000,,,,,,,,0.028947,,,,,,,,-0.034375,,,,,,,
1.400000,,0.045554,,,,,,,,0.036210,,,,,,,,0.021780,,,,,,,,0.020172,,,,,,,,-0.010019,,,,,,,,0.018531,,,,,,,,0.000000,,,,,,,,0.047545,,,,,,,,-0.042104,,,,,,,
1.500000,,0.059672,,,,,,,,0.043735,,,,,,,,0.023895,,,,,,,,0.022291,,,,,,,,-0.009036,,,,,,,,0.020552,,,,,,,,0.000000,,,,,,,,0.066221,,,,,,,,-0.049202,,,,,,,
1.600000,,0.065772,,,,,,,,0.055509,,,,,,,,0.034222,,,,,,,,0.023332,,,,,,,,-0.008814,,,,,,,,0.021700,,,,,,,,0.000000,,,,,,,,0.074994,,,,,,,,-0.060252,,,,,,,
1.700000,,0.076546,,,,,,,,0.073584,,,,,,,,0.051358,,,,,,,,0.026094,,,,,,,,-0.009598,,,,,,,,0.024961,,,,,,,,0.000000,,,,,,,,0.089082,,,,,,,,-0.077882,,,,,,,
1.800000,,0.073069,,,,,,,,0.074611,,,,,,,,0.054781,,,,,,,,0.021390,,,,,,,,-0.004825,,,,,,,,0.021195,,,,,,,,0.000000,,,,,,,,0.088846,,,,,,,,-0.077005,,,,,,,
1.900000,,0.071863,,,,,,,,0.075349,,,,,,,,0.056758,,,,,,,,0.011977,,,,,,,,0.005726,,,,,,,,0.012269,,,,,,,,0.000000,,,,,,,,0.088531,,,,,,,,-0.077083,,,,,,,
2.000000,,0.068338,,,,,,,,0.074736,,,,,,,,0.058693,,,,,,,,0.002266,,,,,,,,0.015762,,,,,,,,0.001153,,,,,,,,0.000000,,,,,,,,0.088850,,,,,,,,-0.076519,,,,,,,
2.200000,,0.066598,,,,,,,,0.075528,,,,,,,,0.060547,,,,,,,,-0.000722,,,,,,,,0.015762,,,,,,,,-0.001458,,,,,,,,0.000000,,,,,,,,0.088589,,,,,,,,-0.076432,,,,,,,
2.300000,,0.065263,,,,,,,,0.075917,,,,,,,,0.062944,,,,,,,,-0.003561,,,,,,,,0.016277,,,,,,,,-0.004321,,,,,,,,0.000000,,,,,,,,0.088530,,,,,,,,-0.076586,,,,,,,
2.500000,,0.062562,,,,,,,,0.074130,,,,,,,,0.064009,,,,,,,,-0.005852,,,,,,,,0.016148,,,,,,,,-0.006426,,,,,,,,0.000000,,,,,,,,0.071016,,,,,,,,-0.074118,,,,,,,
2.600000,,0.058848,,,,,,,,0.069172,,,,,,,,0.063337,,,,,,,,-0.007185,,,,,,,,0.013466,,,,,,,,-0.007178,,,,,,,,0.000000,,,,,,,,0.040615,,,,,,,,-0.067733,,,,,,,
2.700000,,0.052500,,,,,,,,0.062097,,,,,,,,0.061963,,,,,,,,-0.015276,,,,,,,,0.019523,,,,,,,,-0.011997,,,,,,,,0.000000,,,,,,,,0.025001,,,,,,,,-0.061625,,,,,,,
2.800000,,0.044399,,,,,,,,0.053159,,,,,,,,0.061591,,,,,,,,-0.022635,,,,,,,,0.024383,,,,,,,,-0.017879,,,,,,,,0.000000,,,,,,,,0.002914,,,,,,,,-0.055269,,,,,,,
2.900000,,0.038943,,,,,,,,0.045577,,,,,,,,0.059255,,,,,,,,-0.026320,,,,,,,,0.042397,,,,,,,,-0.016279,,,,,,,,0.000000,,,,,,,,-0.013945,,,,,,,,-0.050208,,,,,,,
3.000000,,0.031450,,,,,,,,0.033952,,,,,,,,0.055255,,,,,,,,-0.033668,,,,,,,,0.051462,,,,,,,,-0.020880,,,,,,,,0.000000,,,,,,,,-0.041562,,,,,,,,-0.042655,,,,,,,
3.200000,,0.025809,,,,,,,,0.025012,,,,,,,,0.050264,,,,,,,,-0.034375,,,,,,,,0.058340,,,,,,,,-0.021063,,,,,,,,0.000000,,,,,,,,-0.060008,,,,,,,,-0.033080,,,,,,,
3.300000,,0.021714,,,,,,,,0.016715,,,,,,,,0.045220,,,,,,,,-0.033831,,,,,,,,0.063393,,,,,,,,-0.017756,,,,,,,,0.000000,,,,,,,,-0.078832,,,,,,,,-0.023733,,,,,,,
3.400000,,0.015273,,,,,,,,0.007951,,,,,,,,0.041560,,,,,,,,-0.039427,,,,,,,,0.075044,,,,,,,,-0.021523,,,,,,,,0.000000,,,,,,,,-0.097154,,,,,,,,-0.016963,,,,,,,
3.500000,,0.008474,,,,,,,,-0.000954,,,,,,,,0.037870,,,,,,,,-0.044806,,,,,,,,0.085291,,,,,,,,-0.024370,,,,,,,,0.000000,,,,,,,,-0.115499,,,,,,,,-0.010114,,,,,,,
3.600000,,0.002362,,,,,,,,-0.008519,,,,,,,,0.031839,,,,,,,,-0.055454,,,,,,,,0.092063,,,,,,,,-0.029752,,,,,,,,0.000000,,,,,,,,-0.115734,,,,,,,,0.000994,,,,,,,
3.700000,,-0.007564,,,,,,,,-0.019428,,,,,,,,0.023243,,,,,,,,-0.060778,,,,,,,,0.103679,,,,,,,,-0.033557,,,,,,,,0.000000,,,,,,,,-0.116151,,,,,,,,0.011197,,,,,,,
3.800000,,-0.008159,,,,,,,,-0.020380,,,,,,,,0.018084,,,,,,,,-0.053227,,,,,,,,0.095397,,,,,,,,-0.029974,,,,,,,,0.000000,,,,,,,,-0.116810,,,,,,,,0.014896,,,,,,,
3.900000,,-0.009344,,,,,,,,-0.021393,,,,,,,,0.012494,,,,,,,,-0.049750,,,,,,,,0.092871,,,,,,,,-0.027861,,,,,,,,0.000000,,,,,,,,-0.117806,,,,,,,,0.020079,,,,,,,
4.000000,,-0.010709,,,,,,,,-0.022739,,,,,,,,0.006404,,,,,,,,-0.046001,,,,,,,,0.076167,,,,,,,,-0.030801,,,,,,,,0.000000,,,,,,,,-0.101589,,,,,,,,0.025498,,,,,,,
4.200000,,-0.012908,,,,,,,,-0.024084,,,,,,,,0.000375,,,,,,,,-0.039807,,,,,,,,0.071394,,,,,,,,-0.027770,,,,,,,,0.000000,,,,,,,,-0.102411,,,,,,,,0.030620,,,,,,,
4.300000,,-0.015052,,,,,,,,-0.024917,,,,,,,,-0.003512,,,,,,,,-0.034103,,,,,,,,0.063253,,,,,,,,-0.024738,,,,,,,,0.000000,,,,,,,,-0.103128,,,,,,,,0.031552,,,,,,,
4.400000,,-0.017106,,,,,,,,-0.025753,,,,,,,,-0.007245,,,,,,,,-0.028779,,,,,,,,0.053708,,,,,,,,-0.021798,,,,,,,,0.000000,,,,,,,,-0.084451,,,,,,,,0.032439,,,,,,,
4.500000,,-0.018287,,,,,,,,-0.026857,,,,,,,,-0.012427,,,,,,,,-0.023509,,,,,,,,0.043742,,,,,,,,-0.018950,,,,,,,,0.000000,,,,,,,,-0.085258,,,,,,,,0.036283,,,,,,,
4.600000,,-0.019738,,,,,,,,-0.027997,,,,,,,,-0.018386,,,,,,,,-0.017157,,,,,,,,0.032360,,,,,,,,-0.015858,,,,,,,,0.000000,,,,,,,,-0.089992,,,,,,,,0.040377,,,,,,,
0.000000,,,-0.022355,,,,,,,,-0.029203,,,,,,,,-0.024949,,,,,,,,-0.003081,,,,,,,,0.015668,,,,,,,,-0.009121,,,,,,,,0.000000,,,,,,,,-0.072431,,,,,,,,0.040948,,,,,,
0.100000,,,-0.022163,,,,,,,,-0.029111,,,,,,,,-0.024898,,,,,,,,-0.003027,,,,,,,,0.012159,,,,,,,,-0.009121,,,,,,,,0.000000,,,,,,,,-0.053052,,,,,,,,0.041105,,,,,,
0.200000,,,-0.021887,,,,,,,,-0.028994,,,,,,,,-0.024874,,,,,,,,-0.002918,,,,,,,,0.009492,,,,,,,,-0.009029,,,,,,,,0.000000,,,,,,,,-0.035542,,,,,,,,0.041399,,,,,,
0.300000,,,-0.021768,,,,,,,,-0.028897,,,,,,,,-0.024559,,,,,,,,-0.002755,,,,,,,,0.007106,,,,,,,,-0.008937,,,,,,,,0.000000,,,,,,,,-0.054493,,,,,,,,0.040949,,,,,,
0.400000,,,-0.022081,,,,,,,,-0.028717,,,,,,,,-0.024783,,,,,,,,-0.002814,,,,,,,,0.005468,,,,,,,,-0.008868,,,,,,,,0.000000,,,,,,,,-0.028444,,,,,,,,0.041438,,,,,,
0.500000,,,-0.022195,,,,,,,,-0.028610,,,,,,,,-0.024746,,,,,,,,-0.002755,,,,,,,,0.003597,,,,,,,,-0.008386,,,,,,,,0.000000,,,,,,,,-0.000685,,,,,,,,0.041551,,,,,,
0.600000,,,-0.022320,,,,,,,,-0.028552,,,,,,,,-0.024297,,,,,,,,-0.002646,,,,,,,,0.004018,,,,,,,,-0.007927,,,,,,,,0.000000,,,,,,,,-0.016584,,,,,,,,0.040943,,,,,,
0.700000,,,-0.022508,,,,,,,,-0.028592,,,,,,,,-0.024119,,,,,,,,-0.002646,,,,,,,,0.004579,,,,,,,,-0.007651,,,,,,,,0.000000,,,,,,,,-0.016413,,,,,,,,0.040743,,,,,,
0.800000,,,-0.023013,,,,,,,,-0.028372,,,,,,,,-0.024101,,,,,,,,-0.002646,,,,,,,,0.005000,,,,,,,,-0.007467,,,,,,,,0.000000,,,,,,,,-0.016159,,,,,,,,0.040580,,,,,,
1.000000,,,-0.023166,,,,,,,,-0.028288,,,,,,,,-0.024298,,,,,,,,-0.002755,,,,,,,,0.005702,,,,,,,,-0.007192,,,,,,,,0.000000,,,,,,,,0.002940,,,,,,,,0.040940,,,,,,
1.100000,,,-0.023063,,,,,,,,-0.028338,,,,,,,,-0.024192,,,,,,,,-0.002755,,,,,,,,0.003316,,,,,,,,-0.006181,,,,,,,,0.000000,,,,,,,,-0.012855,,,,,,,,0.040752,,,,,,
1.200000,,,-0.022991,,,,,,,,-0.028381,,,,,,,,-0.024094,,,,,,,,-0.003081,,,,,,,,0.000509,,,,,,,,-0.005814,,,,,,,,0.000000,,,,,,,,-0.032186,,,,,,,,0.040574,,,,,,
1.300000,,,-0.023066,,,,,,,,-0.028458,,,,,,,,-0.023640,,,,,,,,-0.003190,,,,,,,,0.000789,,,,,,,,-0.005630,,,,,,,,0.000000,,,,,,,,-0.049348,,,,,,,,0.040038,,,,,,
1.400000,,,-0.023279,,,,,,,,-0.028493,,,,,,,,-0.024017,,,,,,,,-0.003362,,,,,,,,0.001866,,,,,,,,-0.005247,,,,,,,,0.000000,,,,,,,,-0.022351,,,,,,,,0.040794,,,,,,
1.500000,,,-0.022774,,,,,,,,-0.028686,,,,,,,,-0.020705,,,,,,,,0.002298,,,,,,,,-0.006790,,,,,,,,0.000893,,,,,,,,0.000000,,,,,,,,-0.047354,,,,,,,,0.039791,,,,,,
1.600000,,,-0.021872,,,,,,,,-0.028967,,,,,,,,-0.017456,,,,,,,,0.002895,,,,,,,,-0.012265,,,,,,,,0.000066,,,,,,,,0.000000,,,,,,,,-0.064944,,,,,,,,0.038916,,,,,,
1.700000,,,-0.023203,,,,,,,,-0.029431,,,,,,,,-0.014525,,,,,,,,0.005503,,,,,,,,-0.015914,,,,,,,,-0.000485,,,,,,,,0.000000,,,,,,,,-0.064664,,,,,,,,0.038604,,,,,,
1.800000,,,-0.028168,,,,,,,,-0.028811,,,,,,,,-0.008829,,,,,,,,0.008708,,,,,,,,-0.019845,,,,,,,,-0.000026,,,,,,,,0.000000,,,,,,,,-0.064461,,,,,,,,0.033132,,,,,,
2.000000,,,-0.027361,,,,,,,,-0.028934,,,,,,,,-0.006062,,,,,,,,0.012403,,,,,,,,-0.024336,,,,,,,,0.001536,,,,,,,,0.000000,,,,,,,,-0.064091,,,,,,,,0.032616,,,,,,
2.100000,,,-0.019890,,,,,,,,-0.024423,,,,,,,,-0.005133,,,,,,,,0.016532,,,,,,,,-0.029530,,,,,,,,0.004200,,,,,,,,0.000000,,,,,,,,-0.082860,,,,,,,,0.031781,,,,,,
2.200000,,,-0.019277,,,,,,,,-0.020339,,,,,,,,0.002907,,,,,,,,0.021041,,,,,,,,-0.031916,,,,,,,,0.007415,,,,,,,,0.000000,,,,,,,,-0.063145,,,,,,,,0.020579,,,,,,
2.300000,,,-0.010837,,,,,,,,-0.015191,,,,,,,,0.005337,,,,,,,,0.026528,,,,,,,,-0.036548,,,,,,,,0.012651,,,,,,,,0.000000,,,,,,,,-0.062665,,,,,,,,0.020182,,,,,,
2.400000,,,-0.010067,,,,,,,,-0.016480,,,,,,,,0.008359,,,,,,,,0.033990,,,,,,,,-0.048316,,,,,,,,0.021279,,,,,,,,0.000000,,,,,,,,-0.066665,,,,,,,,0.020410,,,,,,
2.500000,,,-0.000165,,,,,,,,-0.006041,,,,,,,,0.020824,,,,,,,,0.037068,,,,,,,,-0.049603,,,,,,,,0.022848,,,,,,,,0.000000,,,,,,,,-0.078873,,,,,,,,0.007171,,,,,,
2.600000,,,0.008007,,,,,,,,0.003410,,,,,,,,0.027192,,,,,,,,0.031201,,,,,,,,-0.037250,,,,,,,,0.016785,,,,,,,,0.000000,,,,,,,,-0.060187,,,,,,,,-0.003363,,,,,,
2.700000,,,0.017436,,,,,,,,0.012976,,,,,,,,0.033123,,,,,,,,0.030440,,,,,,,,-0.028407,,,,,,,,0.017061,,,,,,,,0.000000,,,,,,,,-0.041659,,,,,,,,-0.013908,,,,,,
2.800000,,,0.027968,,,,,,,,0.022664,,,,,,,,0.038983,,,,,,,,0.027724,,,,,,,,-0.021669,,,,,,,,0.016877,,,,,,,,0.000000,,,,,,,,-0.023096,,,,,,,,-0.024211,,,,,,
3.000000,,,0.041830,,,,,,,,0.031443,,,,,,,,0.042498,,,,,,,,0.024572,,,,,,,,-0.014651,,,,,,,,0.015683,,,,,,,,0.000000,,,,,,,,-0.004501,,,,,,,,-0.029632,,,,,,
3.100000,,,0.050123,,,,,,,,0.040773,,,,,,,,0.049054,,,,,,,,0.021204,,,,,,,,-0.007071,,,,,,,,0.013294,,,,,,,,0.000000,,,,,,,,0.014079,,,,,,,,-0.040246,,,,,,
3.200000,,,0.050746,,,,,,,,0.045666,,,,,,,,0.057281,,,,,,,,0.017401,,,,,,,,0.001211,,,,,,,,0.009803,,,,,,,,0.000000,,,,,,,,0.032702,,,,,,,,-0.050194,,,,,,
3.300000,,,0.058702,,,,,,,,0.051295,,,,,,,,0.058381,,,,,,,,0.012131,,,,,,,,0.009633,,,,,,,,0.004843,,,,,,,,0.000000,,,,,,,,0.032564,,,,,,,,-0.050211,,,,,,
