time,x,y,z
20:01:58:480,-0.04,-0.08,0.01
20:01:58:481,-0.04,-0.07,0.01
20:01:58:481,-0.04,-0.07,0.01
20:01:58:482,-0.04,-0.06,0.01
20:01:58:483,-0.04,-0.05,0.02
20:01:58:483,-0.04,-0.05,0.02
20:01:58:517,-0.04,-0.05,0.02
20:01:58:518,-0.04,-0.05,0.02
20:01:58:518,-0.04,-0.05,0.02
20:01:58:519,-0.04,-0.06,0.03
20:01:58:520,-0.03,-0.06,0.03
20:01:58:520,-0.03,-0.06,0.03
20:01:58:523,-0.03,-0.06,0.02
20:01:58:524,-0.02,-0.06,0.02
20:01:58:524,-0.02,-0.06,0.02
20:01:58:533,-0.02,-0.05,0.02
20:01:58:537,-0.02,-0.05,0.02
20:01:58:538,-0.02,-0.05,0.02
20:01:58:544,-0.02,-0.04,0.02
20:01:58:569,-0.02,-0.03,0.03
20:01:58:570,-0.02,-0.03,0.03
20:01:58:571,-0.02,-0.03,0.03
20:01:58:572,-0.02,-0.03,0.03
20:01:58:572,-0.02,-0.03,0.03
20:01:58:574,-0.02,-0.03,0.03
20:01:58:583,-0.02,-0.04,0.03
20:01:58:584,-0.02,-0.04,0.02
20:01:58:589,-0.02,-0.05,0.02
20:01:58:597,-0.02,-0.06,0.02
20:01:58:598,-0.02,-0.07,0.02
20:01:58:604,-0.02,-0.08,0.01
20:01:58:612,-0.02,-0.11,0.01
20:01:58:619,-0.02,-0.12,0.01
20:01:58:627,-0.02,-0.13,0.00
20:01:58:628,-0.02,-0.14,0.00
20:01:58:655,-0.02,-0.15,0.00
20:01:58:656,-0.02,-0.16,0.00
20:01:58:657,-0.02,-0.18,0.00
20:01:58:658,-0.02,-0.19,-0.00
20:01:58:659,-0.02,-0.21,-0.00
20:01:58:659,-0.02,-0.23,-0.00
20:01:58:664,-0.03,-0.25,-0.00
20:01:58:672,-0.03,-0.32,0.00
20:01:58:679,-0.03,-0.35,-0.00
20:01:58:687,-0.04,-0.39,0.00
20:01:58:688,-0.04,-0.43,0.01
20:01:58:694,-0.05,-0.48,0.01
20:01:58:702,-0.05,-0.53,0.01
20:01:58:703,-0.06,-0.57,0.02
20:01:58:708,-0.06,-0.63,0.02
20:01:58:717,-0.05,-0.73,0.04
20:01:58:723,-0.04,-0.77,0.05
20:01:58:731,-0.03,-0.82,0.05
20:01:58:732,-0.02,-0.87,0.06
20:01:58:758,-0.01,-0.91,0.06
20:01:58:759,0.01,-0.95,0.07
20:01:58:759,0.04,-0.98,0.08
20:01:58:760,0.06,-1.01,0.08
20:01:58:761,0.08,-1.03,0.09
20:01:58:763,0.10,-1.05,0.09
20:01:58:770,0.13,-1.05,0.10
20:01:58:777,0.18,-1.06,0.10
20:01:58:784,0.22,-1.06,0.11
20:01:58:792,0.25,-1.05,0.12
20:01:58:793,0.29,-1.05,0.13
20:01:58:798,0.32,-1.04,0.14
20:01:58:807,0.41,-1.03,0.18
20:01:58:814,0.47,-1.02,0.20
20:01:58:822,0.59,-0.99,0.25
20:01:58:828,0.65,-0.96,0.27
20:01:58:861,0.71,-0.92,0.30
20:01:58:862,0.78,-0.87,0.34
20:01:58:863,0.85,-0.81,0.38
20:01:58:863,0.91,-0.74,0.42
20:01:58:864,0.98,-0.67,0.46
20:01:58:864,1.03,-0.59,0.51
20:01:58:866,1.08,-0.50,0.56
20:01:58:867,1.12,-0.43,0.61
20:01:58:874,1.16,-0.36,0.67
20:01:58:882,1.21,-0.30,0.72
20:01:58:882,1.25,-0.26,0.78
20:01:58:889,1.29,-0.23,0.84
20:01:58:896,1.34,-0.21,0.89
20:01:58:897,1.39,-0.21,0.94
20:01:58:903,1.45,-0.22,0.99
20:01:58:912,1.56,-0.26,1.06
20:01:58:920,1.62,-0.30,1.09
20:01:58:921,1.67,-0.33,1.12
20:01:58:927,1.73,-0.36,1.14
20:01:58:936,1.78,-0.38,1.18
20:01:58:937,1.84,-0.41,1.21
20:01:58:963,1.89,-0.43,1.24
20:01:58:964,2.00,-0.50,1.32
20:01:58:965,2.06,-0.55,1.36
20:01:58:967,2.16,-0.68,1.44
20:01:58:975,2.23,-0.75,1.47
20:01:58:981,2.29,-0.81,1.50
20:01:58:982,2.37,-0.86,1.52
20:01:58:988,2.44,-0.89,1.54
20:01:58:996,2.50,-0.90,1.55
20:01:58:997,2.56,-0.89,1.56
20:01:59:2,2.62,-0.85,1.57
20:01:59:10,2.66,-0.79,1.58
20:01:59:11,2.70,-0.73,1.59
20:01:59:23,2.73,-0.67,1.61
20:01:59:24,2.76,-0.61,1.64
20:01:59:31,2.82,-0.53,1.69
20:01:59:37,2.84,-0.50,1.69
20:01:59:62,2.85,-0.49,1.69
20:01:59:64,2.88,-0.48,1.68
20:01:59:65,2.92,-0.47,1.68
20:01:59:66,2.96,-0.47,1.68
20:01:59:67,3.00,-0.46,1.68
20:01:59:68,3.02,-0.46,1.68
20:01:59:72,3.04,-0.45,1.69
20:01:59:80,3.06,-0.44,1.70
20:01:59:87,3.07,-0.45,1.71
20:01:59:94,3.08,-0.47,1.72
20:01:59:96,3.08,-0.49,1.73
20:01:59:101,3.08,-0.53,1.73
20:01:59:110,3.08,-0.58,1.74
20:01:59:111,3.07,-0.63,1.74
20:01:59:116,3.07,-0.69,1.74
20:01:59:124,3.07,-0.75,1.73
20:01:59:125,3.06,-0.80,1.72
20:01:59:131,3.06,-0.85,1.70
20:01:59:139,3.06,-0.90,1.68
20:01:59:141,3.06,-0.93,1.66
20:01:59:169,3.05,-0.96,1.64
20:01:59:171,3.05,-0.97,1.63
20:01:59:172,3.04,-0.99,1.61
20:01:59:173,3.03,-1.00,1.59
20:01:59:175,3.02,-1.01,1.58
20:01:59:177,2.97,-1.03,1.54
20:01:59:182,2.94,-1.04,1.52
20:01:59:190,2.92,-1.04,1.50
20:01:59:191,2.89,-1.05,1.49
20:01:59:196,2.85,-1.07,1.47
20:01:59:205,2.82,-1.08,1.46
20:01:59:205,2.79,-1.10,1.44
20:01:59:214,2.76,-1.12,1.42
20:01:59:220,2.74,-1.14,1.40
20:01:59:221,2.72,-1.15,1.38
20:01:59:227,2.70,-1.15,1.36
20:01:59:234,2.68,-1.14,1.34
20:01:59:236,2.66,-1.09,1.32
20:01:59:241,2.68,-0.87,1.36
20:01:59:271,2.67,-0.87,1.42
20:01:59:273,2.59,-0.93,1.39
20:01:59:274,2.51,-0.94,1.33
20:01:59:275,2.44,-0.94,1.26
20:01:59:276,2.39,-0.93,1.20
20:01:59:280,2.37,-0.91,1.16
20:01:59:282,2.35,-0.88,1.15
20:01:59:289,2.32,-0.85,1.15
20:01:59:289,2.27,-0.84,1.16
20:01:59:297,2.21,-0.83,1.17
20:01:59:304,2.15,-0.84,1.17
20:01:59:305,2.10,-0.84,1.16
20:01:59:312,2.05,-0.85,1.13
20:01:59:320,2.00,-0.84,1.10
20:01:59:321,1.96,-0.82,1.05
20:01:59:327,1.91,-0.79,1.01
20:01:59:351,1.86,-0.75,0.98
20:01:59:352,1.80,-0.71,0.95
20:01:59:353,1.74,-0.68,0.93
20:01:59:354,1.68,-0.65,0.90
20:01:59:354,1.61,-0.62,0.88
20:01:59:357,1.55,-0.59,0.86
20:01:59:365,1.49,-0.55,0.84
20:01:59:366,1.43,-0.53,0.82
20:01:59:372,1.38,-0.50,0.80
20:01:59:380,1.32,-0.47,0.78
20:01:59:381,1.27,-0.44,0.76
20:01:59:389,1.21,-0.42,0.74
20:01:59:390,1.16,-0.39,0.72
20:01:59:396,1.10,-0.37,0.70
20:01:59:404,1.04,-0.42,0.69
20:01:59:405,0.95,-0.53,0.70
20:01:59:411,0.86,-0.54,0.70
20:01:59:420,0.81,-0.51,0.70
20:01:59:422,0.78,-0.49,0.68
20:01:59:427,0.76,-0.46,0.67
20:01:59:469,0.75,-0.44,0.65
20:01:59:470,0.72,-0.42,0.63
20:01:59:471,0.69,-0.40,0.62
20:01:59:472,0.65,-0.39,0.62
20:01:59:473,0.61,-0.38,0.61
20:01:59:475,0.54,-0.41,0.57
20:01:59:476,0.51,-0.43,0.53
20:01:59:481,0.49,-0.46,0.49
20:01:59:482,0.48,-0.49,0.44
20:01:59:486,0.46,-0.53,0.40
20:01:59:487,0.45,-0.57,0.36
20:01:59:491,0.43,-0.62,0.33
20:01:59:499,0.41,-0.67,0.30
20:01:59:500,0.39,-0.72,0.29
20:01:59:507,0.38,-0.76,0.28
20:01:59:514,0.37,-0.80,0.29
20:01:59:575,0.36,-0.85,0.29
20:01:59:576,0.35,-0.90,0.30
20:01:59:577,0.34,-0.94,0.31
20:01:59:577,0.34,-0.98,0.33
20:01:59:578,0.34,-1.01,0.35
20:01:59:579,0.34,-1.02,0.37
20:01:59:580,0.35,-1.03,0.38
20:01:59:581,0.35,-1.02,0.39
20:01:59:583,0.35,-1.01,0.39
20:01:59:584,0.35,-0.99,0.38
20:01:59:585,0.34,-0.95,0.38
20:01:59:586,0.34,-0.90,0.37
20:01:59:587,0.33,-0.84,0.37
20:01:59:588,0.33,-0.78,0.36
20:01:59:589,0.33,-0.71,0.36
20:01:59:600,0.32,-0.63,0.37
20:01:59:601,0.31,-0.54,0.36
20:01:59:602,0.29,-0.45,0.37
20:01:59:606,0.27,-0.36,0.37
20:01:59:614,0.26,-0.26,0.37
20:01:59:615,0.24,-0.15,0.36
20:01:59:623,0.23,-0.04,0.36
20:01:59:624,0.22,0.06,0.34
20:01:59:630,0.22,0.14,0.32
20:01:59:663,0.22,0.24,0.25
20:01:59:664,0.21,0.26,0.20
20:01:59:664,0.20,0.27,0.16
20:01:59:665,0.20,0.26,0.13
20:01:59:666,0.19,0.26,0.10
20:01:59:697,0.19,0.24,0.08
20:01:59:698,0.19,0.22,0.06
20:01:59:699,0.19,0.21,0.05
20:01:59:700,0.18,0.20,0.04
20:01:59:702,0.18,0.21,0.03
20:01:59:702,0.18,0.20,0.02
20:01:59:703,0.18,0.18,0.01
20:01:59:704,0.17,0.16,-0.01
20:01:59:709,0.17,0.16,-0.02
20:01:59:710,0.17,0.18,-0.04
20:01:59:716,0.16,0.20,-0.06
20:01:59:724,0.16,0.24,-0.07
20:01:59:725,0.16,0.28,-0.09
20:01:59:733,0.16,0.30,-0.10
20:01:59:733,0.14,0.30,-0.11
20:01:59:761,0.11,0.30,-0.12
20:01:59:763,0.10,0.32,-0.12
20:01:59:764,0.10,0.31,-0.11
20:01:59:765,0.11,0.28,-0.11
20:01:59:765,0.12,0.23,-0.10
20:01:59:766,0.11,0.18,-0.09
20:01:59:771,0.10,0.15,-0.07
20:01:59:779,0.09,0.13,-0.05
20:01:59:780,0.09,0.12,-0.03
20:01:59:788,0.13,0.08,0.00
20:01:59:795,0.15,0.05,0.01
20:01:59:803,0.17,0.02,0.02
20:01:59:804,0.18,0.01,0.03
20:01:59:810,0.18,0.01,0.04
20:01:59:818,0.19,0.02,0.05
20:01:59:818,0.19,0.03,0.05
20:01:59:825,0.20,0.04,0.05
20:01:59:833,0.21,0.04,0.05
20:01:59:834,0.21,0.04,0.04
20:01:59:866,0.21,0.04,0.04
20:01:59:867,0.20,0.03,0.03
20:01:59:868,0.18,0.03,0.02
20:01:59:868,0.17,0.07,-0.00
20:01:59:869,0.16,0.09,-0.01
20:01:59:873,0.16,0.12,-0.02
20:01:59:873,0.15,0.16,-0.03
20:01:59:881,0.14,0.20,-0.04
20:01:59:889,0.12,0.25,-0.05
20:01:59:889,0.10,0.28,-0.06
20:01:59:898,0.08,0.32,-0.06
20:01:59:899,0.06,0.34,-0.07
20:01:59:905,0.04,0.37,-0.07
20:01:59:913,0.03,0.39,-0.06
20:01:59:914,0.01,0.41,-0.06
20:01:59:922,-0.01,0.43,-0.05
20:01:59:923,-0.03,0.44,-0.05
20:01:59:929,-0.05,0.44,-0.04
20:01:59:937,-0.07,0.43,-0.04
20:01:59:938,-0.09,0.41,-0.05
20:01:59:970,-0.11,0.39,-0.05
20:01:59:971,-0.13,0.36,-0.05
20:01:59:971,-0.14,0.34,-0.06
20:01:59:972,-0.15,0.31,-0.07
20:01:59:973,-0.15,0.28,-0.07
20:01:59:974,-0.15,0.24,-0.07
20:01:59:978,-0.15,0.21,-0.08
20:01:59:979,-0.15,0.16,-0.08
20:01:59:985,-0.15,0.12,-0.08
20:01:59:994,-0.15,0.07,-0.08
20:01:59:996,-0.14,0.03,-0.08
20:02:00:2,-0.13,-0.02,-0.08
20:02:00:4,-0.11,-0.06,-0.07
20:02:00:15,-0.10,-0.10,-0.06
20:02:00:25,-0.08,-0.12,-0.05
20:02:00:25,-0.06,-0.14,-0.03
20:02:00:26,-0.04,-0.16,-0.02
20:02:00:65,-0.03,-0.17,-0.01
20:02:00:65,-0.02,-0.18,0.00
20:02:00:66,-0.02,-0.18,0.00
20:02:00:67,-0.01,-0.17,0.00
20:02:00:67,-0.01,-0.16,-0.00
20:02:00:68,-0.01,-0.14,-0.01
20:02:00:69,-0.00,-0.12,-0.01
20:02:00:69,-0.00,-0.11,-0.02
20:02:00:98,0.00,-0.10,-0.02
20:02:00:100,0.00,-0.08,-0.02
20:02:00:100,0.01,-0.07,-0.01
20:02:00:101,0.01,-0.06,-0.01
20:02:00:102,0.01,-0.05,0.00
20:02:00:102,0.01,-0.05,0.01
20:02:00:103,0.01,-0.04,0.01
20:02:00:105,0.00,-0.04,0.02
20:02:00:113,0.00,-0.04,0.02
20:02:00:114,0.01,-0.04,0.02
20:02:00:121,0.01,-0.04,0.01
20:02:00:122,0.01,-0.05,0.01
20:02:00:130,0.01,-0.05,0.01
20:02:00:137,0.01,-0.06,0.01
20:02:00:138,0.01,-0.07,0.02
20:02:00:147,0.01,-0.09,0.02
20:02:00:148,0.01,-0.10,0.03
20:02:00:154,0.01,-0.12,0.03
20:02:00:189,0.02,-0.13,0.04
20:02:00:190,0.02,-0.15,0.06
20:02:00:191,0.02,-0.17,0.07
20:02:00:192,0.02,-0.19,0.09
20:02:00:192,0.03,-0.20,0.10
20:02:00:193,0.03,-0.21,0.11
20:02:00:195,0.04,-0.21,0.11
20:02:00:195,0.06,-0.21,0.12
20:02:00:202,0.06,-0.20,0.11
20:02:00:203,0.07,-0.18,0.11
20:02:00:211,0.07,-0.16,0.11
20:02:00:212,0.07,-0.13,0.10
20:02:00:219,0.06,-0.10,0.10
20:02:00:228,0.06,-0.08,0.10
20:02:00:228,0.06,-0.06,0.09
20:02:00:259,0.05,-0.04,0.09
20:02:00:261,0.04,-0.03,0.09
20:02:00:261,0.03,-0.03,0.08
20:02:00:262,0.02,-0.02,0.08
20:02:00:263,0.01,-0.02,0.07
20:02:00:263,0.01,-0.01,0.06
20:02:00:268,0.01,-0.01,0.05
20:02:00:276,0.01,-0.01,0.04
20:02:00:277,0.01,-0.01,0.03
20:02:00:285,0.01,-0.02,0.03
20:02:00:292,0.01,-0.02,0.02
20:02:00:293,0.00,-0.02,0.02
20:02:00:301,-0.00,-0.04,0.02
20:02:00:308,-0.01,-0.04,0.02
20:02:00:317,-0.01,-0.05,0.02
20:02:00:318,-0.02,-0.05,0.02
20:02:00:331,-0.03,-0.04,0.02
20:02:00:332,-0.05,-0.04,0.01
20:02:00:339,-0.06,-0.03,0.01
20:02:00:339,-0.07,-0.01,0.00
20:02:00:340,-0.07,0.01,-0.00
20:02:00:344,-0.07,0.03,-0.01
20:02:00:348,-0.08,0.05,-0.02
20:02:00:375,-0.08,0.08,-0.02
20:02:00:376,-0.08,0.10,-0.02
20:02:00:377,-0.08,0.12,-0.03
20:02:00:378,-0.08,0.13,-0.04
20:02:00:378,-0.08,0.14,-0.04
20:02:00:379,-0.07,0.15,-0.05
20:02:00:386,-0.07,0.16,-0.06
20:02:00:388,-0.07,0.15,-0.07
20:02:00:393,-0.07,0.15,-0.07
20:02:00:398,-0.08,0.14,-0.07
20:02:00:403,-0.08,0.12,-0.07
20:02:00:408,-0.08,0.11,-0.07
20:02:00:413,-0.07,0.10,-0.06
20:02:00:419,-0.06,0.08,-0.05
20:02:00:423,-0.06,0.07,-0.04
20:02:00:428,-0.05,0.06,-0.03
20:02:00:433,-0.04,0.05,-0.01
20:02:00:438,-0.03,0.04,-0.00
20:02:00:443,-0.02,0.03,0.00
20:02:00:448,-0.01,0.02,0.01
20:02:00:481,0.00,0.02,0.01
20:02:00:483,0.01,0.01,0.01
20:02:00:484,0.01,-0.00,0.01
20:02:00:484,0.01,-0.01,0.01
20:02:00:485,0.01,-0.02,0.01
20:02:00:485,0.01,-0.03,0.01
20:02:00:486,0.00,-0.03,0.01
20:02:00:489,-0.00,-0.04,0.01
20:02:00:493,-0.01,-0.04,0.01
20:02:00:497,-0.01,-0.04,0.01
20:02:00:503,-0.02,-0.04,0.02
20:02:00:507,-0.01,-0.04,0.02
20:02:00:517,-0.01,-0.04,0.02
20:02:00:518,-0.01,-0.04,0.02
20:02:00:523,0.01,-0.03,0.02
20:02:00:527,0.02,-0.02,0.02
20:02:00:535,0.03,-0.00,0.01
20:02:00:560,0.03,-0.00,0.01
20:02:00:562,0.02,-0.01,-0.01
20:02:00:562,0.02,-0.02,-0.02
20:02:00:563,0.01,-0.03,-0.04
20:02:00:564,0.01,-0.03,-0.05
20:02:00:564,0.01,-0.03,-0.06
20:02:00:567,0.02,-0.02,-0.07
20:02:00:572,0.02,0.00,-0.07
20:02:00:578,0.03,0.02,-0.07
20:02:00:582,0.03,0.03,-0.06
20:02:00:588,0.04,0.04,-0.05
20:02:00:592,0.04,0.06,-0.04
20:02:00:597,0.05,0.07,-0.03
