Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,aclx 8,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,acly 8,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,aclz 8,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyrx 8,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyry 8,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,gyrz 8,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magr 8,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magphi 8,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,magtheta 8,
0.953125,,,,-0.239033,,,,,,,,-1.219463,,,,,,,,-1.243565,,,,,,,,-1.033240,,,,,,,,2.140624,,,,,,,,-0.754884,,,,,,,,0.000000,,,,,,,,-0.676493,,,,,,,,1.445394,,,,,
0.968750,,,,-0.294377,,,,,,,,-1.252650,,,,,,,,-1.440706,,,,,,,,-0.791706,,,,,,,,1.069888,,,,,,,,-0.490134,,,,,,,,0.000000,,,,,,,,-0.677666,,,,,,,,1.446050,,,,,
0.984375,,,,-0.346657,,,,,,,,-1.251760,,,,,,,,-1.468612,,,,,,,,-0.806170,,,,,,,,0.992187,,,,,,,,-0.454236,,,,,,,,0.000000,,,,,,,,-0.674971,,,,,,,,1.456802,,,,,
1.000000,,,,-0.332667,,,,,,,,-1.252292,,,,,,,,-1.473750,,,,,,,,-0.787255,,,,,,,,0.822659,,,,,,,,-0.609795,,,,,,,,0.000000,,,,,,,,-0.676971,,,,,,,,1.450644,,,,,
0.000000,,,,,-0.562809,,,,,,,,-1.074238,,,,,,,,-1.525236,,,,,,,,-0.038675,,,,,,,,-0.257455,,,,,,,,-0.060437,,,,,,,,0.000000,,,,,,,,0.111596,,,,,,,,1.007466,,,,
0.026316,,,,,-0.576608,,,,,,,,-1.072753,,,,,,,,-1.527337,,,,,,,,0.253611,,,,,,,,-0.531879,,,,,,,,0.270135,,,,,,,,0.000000,,,,,,,,0.110401,,,,,,,,1.003928,,,,
0.078947,,,,,-0.817082,,,,,,,,-1.065183,,,,,,,,-1.377257,,,,,,,,0.746972,,,,,,,,-0.811481,,,,,,,,0.693826,,,,,,,,0.000000,,,,,,,,-0.085921,,,,,,,,0.960246,,,,
0.105263,,,,,-0.806280,,,,,,,,-1.065996,,,,,,,,-1.380350,,,,,,,,1.234115,,,,,,,,-1.153216,,,,,,,,1.303754,,,,,,,,0.000000,,,,,,,,-0.085842,,,,,,,,0.958034,,,,
0.131579,,,,,-0.960688,,,,,,,,-0.961246,,,,,,,,-1.173554,,,,,,,,1.234115,,,,,,,,-1.158394,,,,,,,,1.303754,,,,,,,,0.000000,,,,,,,,-0.291125,,,,,,,,0.811839,,,,
0.157895,,,,,-0.951474,,,,,,,,-0.962953,,,,,,,,-1.168614,,,,,,,,1.229969,,,,,,,,-1.173928,,,,,,,,1.303754,,,,,,,,0.000000,,,,,,,,-0.289378,,,,,,,,0.816999,,,,
0.184211,,,,,-0.978774,,,,,,,,-0.969093,,,,,,,,-1.180038,,,,,,,,1.116303,,,,,,,,-1.164866,,,,,,,,1.200935,,,,,,,,0.000000,,,,,,,,-0.253998,,,,,,,,0.853368,,,,
0.210526,,,,,-0.789418,,,,,,,,-0.734693,,,,,,,,-0.906452,,,,,,,,1.370930,,,,,,,,-1.422462,,,,,,,,1.499304,,,,,,,,0.000000,,,,,,,,-0.145119,,,,,,,,0.608341,,,,
0.236842,,,,,-0.574929,,,,,,,,-0.506375,,,,,,,,-0.655520,,,,,,,,1.501525,,,,,,,,-1.510485,,,,,,,,1.606390,,,,,,,,0.000000,,,,,,,,-0.005324,,,,,,,,0.365390,,,,
0.263158,,,,,-0.353899,,,,,,,,-0.272461,,,,,,,,-0.412034,,,,,,,,1.478723,,,,,,,,-1.505307,,,,,,,,1.578455,,,,,,,,0.000000,,,,,,,,0.132167,,,,,,,,0.129927,,,,
0.289474,,,,,-0.109241,,,,,,,,-0.046874,,,,,,,,-0.162955,,,,,,,,1.509817,,,,,,,,-1.437996,,,,,,,,1.555175,,,,,,,,0.000000,,,,,,,,0.276207,,,,,,,,-0.090960,,,,
0.342105,,,,,0.121376,,,,,,,,0.180623,,,,,,,,0.086914,,,,,,,,1.219604,,,,,,,,-1.142861,,,,,,,,1.229259,,,,,,,,0.000000,,,,,,,,0.419479,,,,,,,,-0.315188,,,,
0.368421,,,,,0.592411,,,,,,,,0.411881,,,,,,,,0.184128,,,,,,,,0.850620,,,,,,,,-0.920215,,,,,,,,0.884719,,,,,,,,0.000000,,,,,,,,0.753259,,,,,,,,-0.507994,,,,
0.394737,,,,,0.784719,,,,,,,,0.641779,,,,,,,,0.440107,,,,,,,,0.448468,,,,,,,,-0.521524,,,,,,,,0.270135,,,,,,,,0.000000,,,,,,,,0.893932,,,,,,,,-0.745360,,,,
0.421053,,,,,1.125736,,,,,,,,0.776346,,,,,,,,0.484528,,,,,,,,0.608085,,,,,,,,-0.707925,,,,,,,,0.484308,,,,,,,,0.000000,,,,,,,,1.236648,,,,,,,,-0.829238,,,,
0.447368,,,,,1.298026,,,,,,,,1.050647,,,,,,,,0.772398,,,,,,,,0.836973,,,,,,,,-0.998745,,,,,,,,0.808284,,,,,,,,0.000000,,,,,,,,1.395232,,,,,,,,-1.114764,,,,
0.473684,,,,,1.691171,,,,,,,,1.484019,,,,,,,,1.252207,,,,,,,,0.935611,,,,,,,,-0.863259,,,,,,,,0.894031,,,,,,,,0.000000,,,,,,,,1.647969,,,,,,,,-1.560556,,,,
0.500000,,,,,1.630290,,,,,,,,1.504288,,,,,,,,1.296137,,,,,,,,0.775994,,,,,,,,-0.661325,,,,,,,,0.675202,,,,,,,,0.000000,,,,,,,,1.643171,,,,,,,,-1.566586,,,,
0.517857,,,,,1.540350,,,,,,,,1.520427,,,,,,,,1.323924,,,,,,,,0.635033,,,,,,,,-0.537057,,,,,,,,0.554147,,,,,,,,0.000000,,,,,,,,1.640003,,,,,,,,-1.550036,,,,
0.535714,,,,,1.488661,,,,,,,,1.531175,,,,,,,,1.358868,,,,,,,,0.651617,,,,,,,,-0.485279,,,,,,,,0.577427,,,,,,,,0.000000,,,,,,,,1.637719,,,,,,,,-1.556804,,,,
0.571429,,,,,1.417313,,,,,,,,1.544433,,,,,,,,1.398356,,,,,,,,0.282632,,,,,,,,-0.096943,,,,,,,,0.167704,,,,,,,,0.000000,,,,,,,,1.633843,,,,,,,,-1.555757,,,,
0.589286,,,,,1.313511,,,,,,,,1.508928,,,,,,,,1.412576,,,,,,,,-0.075988,,,,,,,,0.255148,,,,,,,,-0.488784,,,,,,,,0.000000,,,,,,,,1.281165,,,,,,,,-1.519338,,,,
0.607143,,,,,1.283370,,,,,,,,1.508990,,,,,,,,1.444658,,,,,,,,-0.206584,,,,,,,,0.374237,,,,,,,,-0.563279,,,,,,,,0.000000,,,,,,,,1.280713,,,,,,,,-1.522291,,,,
0.625000,,,,,1.224634,,,,,,,,1.434687,,,,,,,,1.412022,,,,,,,,-0.293648,,,,,,,,0.405304,,,,,,,,-0.526031,,,,,,,,0.000000,,,,,,,,0.941038,,,,,,,,-1.398443,,,,
0.642857,,,,,1.203747,,,,,,,,1.268366,,,,,,,,1.311792,,,,,,,,-0.411460,,,,,,,,0.724171,,,,,,,,-0.634282,,,,,,,,0.000000,,,,,,,,0.388056,,,,,,,,-1.132572,,,,
0.660714,,,,,0.943634,,,,,,,,1.029263,,,,,,,,1.184749,,,,,,,,-0.956991,,,,,,,,1.342487,,,,,,,,-1.243046,,,,,,,,0.000000,,,,,,,,-0.057577,,,,,,,,-0.890842,,,,
0.678571,,,,,0.705557,,,,,,,,0.802562,,,,,,,,1.017588,,,,,,,,-1.176723,,,,,,,,1.358021,,,,,,,,-1.396692,,,,,,,,0.000000,,,,,,,,-0.391806,,,,,,,,-0.646525,,,,
0.696429,,,,,0.453452,,,,,,,,0.572715,,,,,,,,0.859325,,,,,,,,-1.377799,,,,,,,,1.466755,,,,,,,,-1.485155,,,,,,,,0.000000,,,,,,,,-0.722446,,,,,,,,-0.437969,,,,
0.714286,,,,,0.286087,,,,,,,,0.341964,,,,,,,,0.668144,,,,,,,,-1.535343,,,,,,,,1.570311,,,,,,,,-1.578274,,,,,,,,0.000000,,,,,,,,-0.852380,,,,,,,,-0.193982,,,,
0.750000,,,,,0.078737,,,,,,,,0.108428,,,,,,,,0.499136,,,,,,,,-1.672158,,,,,,,,1.689400,,,,,,,,-1.699329,,,,,,,,0.000000,,,,,,,,-1.183464,,,,,,,,0.026509,,,,
0.767857,,,,,-0.127402,,,,,,,,-0.120685,,,,,,,,0.329570,,,,,,,,-1.340486,,,,,,,,1.233753,,,,,,,,-1.322197,,,,,,,,0.000000,,,,,,,,-1.515095,,,,,,,,0.243718,,,,
0.785714,,,,,-0.276583,,,,,,,,-0.303747,,,,,,,,0.141518,,,,,,,,-0.996377,,,,,,,,0.886840,,,,,,,,-0.670365,,,,,,,,0.000000,,,,,,,,-1.295148,,,,,,,,0.459453,,,,
0.803571,,,,,-0.520261,,,,,,,,-0.532839,,,,,,,,-0.032060,,,,,,,,-1.122827,,,,,,,,1.021463,,,,,,,,-0.810044,,,,,,,,0.000000,,,,,,,,-1.626178,,,,,,,,0.669733,,,,
0.821429,,,,,-0.751039,,,,,,,,-0.699732,,,,,,,,-0.169389,,,,,,,,-1.262751,,,,,,,,1.251013,,,,,,,,-0.950110,,,,,,,,0.000000,,,,,,,,-1.654579,,,,,,,,0.771782,,,,
0.839286,,,,,-1.165219,,,,,,,,-0.945404,,,,,,,,-0.431630,,,,,,,,-1.381945,,,,,,,,1.166442,,,,,,,,-1.075432,,,,,,,,0.000000,,,,,,,,-1.418066,,,,,,,,0.933678,,,,
0.857143,,,,,-1.149072,,,,,,,,-0.955160,,,,,,,,-0.524610,,,,,,,,-1.178796,,,,,,,,1.021463,,,,,,,,-0.926442,,,,,,,,0.000000,,,,,,,,-1.217680,,,,,,,,0.992373,,,,
0.875000,,,,,-1.114478,,,,,,,,-0.967428,,,,,,,,-0.622444,,,,,,,,-0.969429,,,,,,,,0.871307,,,,,,,,-0.786764,,,,,,,,0.000000,,,,,,,,-1.014851,,,,,,,,1.004110,,,,
0.892857,,,,,-1.070328,,,,,,,,-0.977814,,,,,,,,-0.729925,,,,,,,,-0.757988,,,,,,,,0.726328,,,,,,,,-0.665709,,,,,,,,0.000000,,,,,,,,-0.817210,,,,,,,,1.048181,,,,
0.928571,,,,,-1.086949,,,,,,,,-0.984718,,,,,,,,-0.800279,,,,,,,,-0.590079,,,,,,,,0.565816,,,,,,,,-0.553967,,,,,,,,0.000000,,,,,,,,-0.820360,,,,,,,,1.044106,,,,
0.946429,,,,,-1.101392,,,,,,,,-0.991233,,,,,,,,-0.897394,,,,,,,,-0.444973,,,,,,,,0.369059,,,,,,,,-0.428256,,,,,,,,0.000000,,,,,,,,-0.622684,,,,,,,,1.074070,,,,
0.964286,,,,,-1.109831,,,,,,,,-0.997657,,,,,,,,-0.994297,,,,,,,,-0.436681,,,,,,,,0.348348,,,,,,,,-0.377041,,,,,,,,0.000000,,,,,,,,-0.425625,,,,,,,,1.105710,,,,
0.982143,,,,,-1.120994,,,,,,,,-1.002743,,,,,,,,-1.049872,,,,,,,,-0.422170,,,,,,,,0.317281,,,,,,,,-0.381697,,,,,,,,0.000000,,,,,,,,-0.430382,,,,,,,,1.100356,,,,
1.000000,,,,,-1.108034,,,,,,,,-1.010496,,,,,,,,-1.157397,,,,,,,,-0.270845,,,,,,,,0.097656,,,,,,,,-0.237363,,,,,,,,0.000000,,,,,,,,-0.200362,,,,,,,,1.145884,,,,
0.000000,,,,,,-0.693197,,,,,,,,-1.172230,,,,,,,,-1.478718,,,,,,,,-0.357757,,,,,,,,-0.132942,,,,,,,,-0.645173,,,,,,,,0.000000,,,,,,,,0.169110,,,,,,,,1.110303,,,
0.021739,,,,,,-0.689601,,,,,,,,-1.172062,,,,,,,,-1.485196,,,,,,,,-0.092009,,,,,,,,-0.500584,,,,,,,,-0.257441,,,,,,,,0.000000,,,,,,,,0.163632,,,,,,,,1.102843,,,
0.043478,,,,,,-0.830381,,,,,,,,-1.167964,,,,,,,,-1.299601,,,,,,,,0.413277,,,,,,,,-0.761771,,,,,,,,0.304899,,,,,,,,0.000000,,,,,,,,-0.130312,,,,,,,,1.017822,,,
0.065217,,,,,,-1.000564,,,,,,,,-1.145759,,,,,,,,-1.086827,,,,,,,,0.756201,,,,,,,,-1.019245,,,,,,,,0.684928,,,,,,,,0.000000,,,,,,,,-0.427187,,,,,,,,0.896443,,,
0.086957,,,,,,-0.996798,,,,,,,,-1.069763,,,,,,,,-0.993407,,,,,,,,1.155916,,,,,,,,-1.269291,,,,,,,,1.136855,,,,,,,,0.000000,,,,,,,,-0.713884,,,,,,,,0.888234,,,
0.108696,,,,,,-0.897702,,,,,,,,-0.949377,,,,,,,,-0.922521,,,,,,,,1.601499,,,,,,,,-1.492105,,,,,,,,1.650407,,,,,,,,0.000000,,,,,,,,-1.003530,,,,,,,,0.881112,,,
0.152174,,,,,,-0.789436,,,,,,,,-0.713113,,,,,,,,-0.731562,,,,,,,,2.075478,,,,,,,,-1.709967,,,,,,,,2.174231,,,,,,,,0.000000,,,,,,,,-0.801032,,,,,,,,0.675669,,,
0.173913,,,,,,-0.594294,,,,,,,,-0.576427,,,,,,,,-0.640785,,,,,,,,2.149742,,,,,,,,-1.776811,,,,,,,,2.302619,,,,,,,,0.000000,,,,,,,,-1.090040,,,,,,,,0.669665,,,
0.195652,,,,,,-0.407845,,,,,,,,-0.428990,,,,,,,,-0.509920,,,,,,,,2.143189,,,,,,,,-1.781762,,,,,,,,2.374517,,,,,,,,0.000000,,,,,,,,-1.379854,,,,,,,,0.626899,,,
0.217391,,,,,,-0.543544,,,,,,,,-0.429736,,,,,,,,-0.345452,,,,,,,,2.075478,,,,,,,,-1.826325,,,,,,,,2.312890,,,,,,,,0.000000,,,,,,,,-1.664851,,,,,,,,0.585261,,,
0.239130,,,,,,-0.807389,,,,,,,,-0.492153,,,,,,,,-0.132244,,,,,,,,1.828114,,,,,,,,-1.669324,,,,,,,,1.908040,,,,,,,,0.000000,,,,,,,,-2.041851,,,,,,,,0.533836,,,
0.260870,,,,,,-0.634788,,,,,,,,-0.174367,,,,,,,,0.269196,,,,,,,,1.752212,,,,,,,,-1.415358,,,,,,,,1.722305,,,,,,,,0.000000,,,,,,,,-2.042607,,,,,,,,0.243575,,,
0.282609,,,,,,-0.303601,,,,,,,,0.073843,,,,,,,,0.356671,,,,,,,,1.297891,,,,,,,,-1.155409,,,,,,,,1.213888,,,,,,,,0.000000,,,,,,,,-1.557768,,,,,,,,0.074669,,,
0.304348,,,,,,0.049753,,,,,,,,0.305339,,,,,,,,0.417771,,,,,,,,0.985546,,,,,,,,-0.853372,,,,,,,,0.844130,,,,,,,,0.000000,,,,,,,,-1.067085,,,,,,,,-0.049024,,,
0.326087,,,,,,0.224446,,,,,,,,0.485991,,,,,,,,0.595548,,,,,,,,0.614226,,,,,,,,-0.571142,,,,,,,,0.397339,,,,,,,,0.000000,,,,,,,,-0.581685,,,,,,,,-0.276471,,,
0.369565,,,,,,0.305818,,,,,,,,0.620682,,,,,,,,0.794440,,,,,,,,0.197038,,,,,,,,-0.323571,,,,,,,,-0.116214,,,,,,,,0.000000,,,,,,,,-0.096186,,,,,,,,-0.515682,,,
0.391304,,,,,,0.367156,,,,,,,,0.641020,,,,,,,,0.874344,,,,,,,,-0.250730,,,,,,,,-0.093331,,,,,,,,-0.640038,,,,,,,,0.000000,,,,,,,,-0.101267,,,,,,,,-0.547675,,,
0.413043,,,,,,0.339619,,,,,,,,0.762141,,,,,,,,1.054108,,,,,,,,-0.300967,,,,,,,,-0.021535,,,,,,,,-0.768426,,,,,,,,0.000000,,,,,,,,0.384349,,,,,,,,-0.777107,,,
0.434783,,,,,,0.346671,,,,,,,,0.869884,,,,,,,,1.189230,,,,,,,,-0.272572,,,,,,,,-0.021535,,,,,,,,-0.840323,,,,,,,,0.000000,,,,,,,,0.867253,,,,,,,,-0.975853,,,
0.456522,,,,,,0.810595,,,,,,,,1.160122,,,,,,,,1.320155,,,,,,,,-0.226157,,,,,,,,0.028185,,,,,,,,-0.765858,,,,,,,,0.000000,,,,,,,,1.429938,,,,,,,,-1.225060,,,
0.478261,,,,,,1.423723,,,,,,,,1.609189,,,,,,,,1.469632,,,,,,,,-0.174282,,,,,,,,0.065115,,,,,,,,-0.568140,,,,,,,,0.000000,,,,,,,,2.316756,,,,,,,,-1.576451,,,
0.500000,,,,,,1.456472,,,,,,,,1.590565,,,,,,,,1.428990,,,,,,,,-0.207045,,,,,,,,0.099774,,,,,,,,-0.527056,,,,,,,,0.000000,,,,,,,,2.317916,,,,,,,,-1.580246,,,
0.517857,,,,,,1.430812,,,,,,,,1.554954,,,,,,,,1.366354,,,,,,,,-0.268204,,,,,,,,0.094823,,,,,,,,-0.491108,,,,,,,,0.000000,,,,,,,,1.802991,,,,,,,,-1.548196,,,
0.535714,,,,,,1.398604,,,,,,,,1.495765,,,,,,,,1.292887,,,,,,,,-0.333731,,,,,,,,0.107202,,,,,,,,-0.465430,,,,,,,,0.000000,,,,,,,,1.298509,,,,,,,,-1.496730,,,
0.571429,,,,,,1.456551,,,,,,,,1.480885,,,,,,,,1.248702,,,,,,,,-0.407995,,,,,,,,0.149289,,,,,,,,-0.450023,,,,,,,,0.000000,,,,,,,,1.298380,,,,,,,,-1.506970,,,
0.589286,,,,,,1.498622,,,,,,,,1.462062,,,,,,,,1.198260,,,,,,,,-0.493180,,,,,,,,0.218608,,,,,,,,-0.444888,,,,,,,,0.000000,,,,,,,,1.301466,,,,,,,,-1.504485,,,
0.607143,,,,,,1.481513,,,,,,,,1.347681,,,,,,,,1.066106,,,,,,,,-0.587102,,,,,,,,0.307734,,,,,,,,-0.455159,,,,,,,,0.000000,,,,,,,,0.819010,,,,,,,,-1.354831,,,
0.625000,,,,,,1.515565,,,,,,,,1.328226,,,,,,,,1.020171,,,,,,,,-0.691945,,,,,,,,0.414189,,,,,,,,-0.480837,,,,,,,,0.000000,,,,,,,,0.819297,,,,,,,,-1.365167,,,
0.642857,,,,,,1.508448,,,,,,,,1.316580,,,,,,,,0.972743,,,,,,,,-0.848845,,,,,,,,0.581918,,,,,,,,-0.577556,,,,,,,,0.000000,,,,,,,,0.945914,,,,,,,,-1.385144,,,
0.660714,,,,,,1.325450,,,,,,,,1.045646,,,,,,,,0.798053,,,,,,,,-0.737814,,,,,,,,0.698895,,,,,,,,-0.691393,,,,,,,,0.000000,,,,,,,,0.332848,,,,,,,,-1.106652,,,
0.678571,,,,,,1.160637,,,,,,,,0.799392,,,,,,,,0.692177,,,,,,,,-0.847025,,,,,,,,0.681565,,,,,,,,-0.711935,,,,,,,,0.000000,,,,,,,,0.137666,,,,,,,,-0.863931,,,
0.696429,,,,,,0.958183,,,,,,,,0.555238,,,,,,,,0.551961,,,,,,,,-0.833920,,,,,,,,0.654333,,,,,,,,-0.763291,,,,,,,,0.000000,,,,,,,,-0.057037,,,,,,,,-0.612846,,,
0.714286,,,,,,0.776825,,,,,,,,0.332841,,,,,,,,0.441022,,,,,,,,-0.807709,,,,,,,,0.602343,,,,,,,,-0.799239,,,,,,,,0.000000,,,,,,,,-0.037527,,,,,,,,-0.393987,,,
0.750000,,,,,,0.570478,,,,,,,,0.129537,,,,,,,,0.319136,,,,,,,,-0.999922,,,,,,,,0.953893,,,,,,,,-0.711935,,,,,,,,0.000000,,,,,,,,0.266127,,,,,,,,-0.206900,,,
0.767857,,,,,,0.234280,,,,,,,,-0.109945,,,,,,,,0.118974,,,,,,,,-1.179029,,,,,,,,1.312871,,,,,,,,-0.619496,,,,,,,,0.000000,,,,,,,,0.154366,,,,,,,,0.058931,,,
0.785714,,,,,,0.082610,,,,,,,,-0.334445,,,,,,,,0.064101,,,,,,,,-1.189950,,,,,,,,1.602528,,,,,,,,-0.593818,,,,,,,,0.000000,,,,,,,,-0.335245,,,,,,,,0.293842,,,
0.803571,,,,,,-0.147425,,,,,,,,-0.464043,,,,,,,,-0.079193,,,,,,,,-0.973711,,,,,,,,1.649567,,,,,,,,-0.650309,,,,,,,,0.000000,,,,,,,,-0.049353,,,,,,,,0.383597,,,
0.821429,,,,,,-0.544568,,,,,,,,-0.707807,,,,,,,,-0.436588,,,,,,,,-0.836832,,,,,,,,1.392093,,,,,,,,-0.629339,,,,,,,,0.000000,,,,,,,,-0.202213,,,,,,,,0.681924,,,
0.839286,,,,,,-0.952745,,,,,,,,-1.130025,,,,,,,,-0.786436,,,,,,,,-0.707234,,,,,,,,1.285638,,,,,,,,-0.516785,,,,,,,,0.000000,,,,,,,,-0.634821,,,,,,,,1.119980,,,
0.857143,,,,,,-1.080041,,,,,,,,-1.128538,,,,,,,,-0.931105,,,,,,,,-0.851394,,,,,,,,1.211367,,,,,,,,-0.403804,,,,,,,,0.000000,,,,,,,,-0.340188,,,,,,,,1.124073,,,
0.875000,,,,,,-1.163774,,,,,,,,-1.113337,,,,,,,,-1.052734,,,,,,,,-0.733445,,,,,,,,1.191561,,,,,,,,-0.419210,,,,,,,,0.000000,,,,,,,,-0.337667,,,,,,,,1.126294,,,
0.892857,,,,,,-1.242517,,,,,,,,-1.099707,,,,,,,,-1.144677,,,,,,,,-0.731261,,,,,,,,1.186610,,,,,,,,-0.414075,,,,,,,,0.000000,,,,,,,,-0.341287,,,,,,,,1.123797,,,
0.928571,,,,,,-1.285271,,,,,,,,-1.086265,,,,,,,,-1.245385,,,,,,,,-0.733445,,,,,,,,1.181658,,,,,,,,-0.398668,,,,,,,,0.000000,,,,,,,,-0.045850,,,,,,,,1.118769,,,
0.946429,,,,,,-1.279717,,,,,,,,-1.071754,,,,,,,,-1.316002,,,,,,,,-0.510653,,,,,,,,0.755837,,,,,,,,-0.496243,,,,,,,,0.000000,,,,,,,,-0.028578,,,,,,,,1.131787,,,
0.964286,,,,,,-1.224951,,,,,,,,-1.068557,,,,,,,,-1.330788,,,,,,,,-0.287862,,,,,,,,0.302782,,,,,,,,-0.588683,,,,,,,,0.000000,,,,,,,,-0.099943,,,,,,,,1.125148,,,
0.982143,,,,,,-1.338662,,,,,,,,-1.074655,,,,,,,,-1.491958,,,,,,,,-0.215782,,,,,,,,-0.090855,,,,,,,,-0.604089,,,,,,,,0.000000,,,,,,,,0.191516,,,,,,,,1.136416,,,
1.000000,,,,,,-1.274020,,,,,,,,-1.086564,,,,,,,,-1.479633,,,,,,,,-0.356301,,,,,,,,-0.244142,,,,,,,,-0.521065,,,,,,,,0.000000,,,,,,,,0.191804,,,,,,,,1.138517,,,
0.000000,,,,,,,-1.061256,,,,,,,,-0.972619,,,,,,,,-1.292475,,,,,,,,0.045493,,,,,,,,-0.019570,,,,,,,,-0.141538,,,,,,,,0.000000,,,,,,,,-0.173612,,,,,,,,1.067909,,
0.020833,,,,,,,-1.122814,,,,,,,,-0.975741,,,,,,,,-1.145600,,,,,,,,0.194247,,,,,,,,-0.191405,,,,,,,,0.012612,,,,,,,,0.000000,,,,,,,,-0.451636,,,,,,,,1.027453,,
0.041667,,,,,,,-1.189349,,,,,,,,-0.982597,,,,,,,,-1.026295,,,,,,,,0.363942,,,,,,,,-0.331245,,,,,,,,0.196367,,,,,,,,0.000000,,,,,,,,-0.732177,,,,,,,,1.030551,,
0.062500,,,,,,,-1.261196,,,,,,,,-0.984784,,,,,,,,-0.909780,,,,,,,,0.596728,,,,,,,,-0.646521,,,,,,,,0.492825,,,,,,,,0.000000,,,,,,,,-1.030442,,,,,,,,1.000290,,
0.083333,,,,,,,-1.363384,,,,,,,,-0.917815,,,,,,,,-0.686649,,,,,,,,0.800143,,,,,,,,-0.870266,,,,,,,,0.747632,,,,,,,,0.000000,,,,,,,,-1.336660,,,,,,,,0.804208,,
0.125000,,,,,,,-1.417290,,,,,,,,-0.834245,,,,,,,,-0.440969,,,,,,,,0.967662,,,,,,,,-1.030447,,,,,,,,0.950987,,,,,,,,0.000000,,,,,,,,-1.133839,,,,,,,,0.594600,,
0.145833,,,,,,,-1.459990,,,,,,,,-0.839838,,,,,,,,-0.319285,,,,,,,,1.105811,,,,,,,,-1.213510,,,,,,,,1.097991,,,,,,,,0.000000,,,,,,,,-1.418834,,,,,,,,0.595021,,
0.166667,,,,,,,-1.494880,,,,,,,,-0.724217,,,,,,,,-0.076493,,,,,,,,1.303788,,,,,,,,-1.394032,,,,,,,,1.345448,,,,,,,,0.000000,,,,,,,,-1.231019,,,,,,,,0.359950,,
0.187500,,,,,,,-1.561157,,,,,,,,-0.716598,,,,,,,,0.058329,,,,,,,,1.448463,,,,,,,,-1.569468,,,,,,,,1.497352,,,,,,,,0.000000,,,,,,,,-1.513457,,,,,,,,0.329037,,
0.208333,,,,,,,-1.604635,,,,,,,,-0.727318,,,,,,,,0.184056,,,,,,,,1.721678,,,,,,,,-1.660364,,,,,,,,1.803406,,,,,,,,0.000000,,,,,,,,-1.919237,,,,,,,,0.325776,,
0.229167,,,,,,,-1.433865,,,,,,,,-0.447956,,,,,,,,0.578307,,,,,,,,1.874874,,,,,,,,-1.892372,,,,,,,,1.960415,,,,,,,,0.000000,,,,,,,,-1.886800,,,,,,,,0.012818,,
0.250000,,,,,,,-1.142260,,,,,,,,-0.189635,,,,,,,,0.692868,,,,,,,,1.725848,,,,,,,,-1.775414,,,,,,,,1.781560,,,,,,,,0.000000,,,,,,,,-1.413886,,,,,,,,-0.179273,,
0.270833,,,,,,,-0.853834,,,,,,,,0.069310,,,,,,,,0.836845,,,,,,,,1.560505,,,,,,,,-1.666085,,,,,,,,1.573304,,,,,,,,0.000000,,,,,,,,-0.936402,,,,,,,,-0.408118,,
0.291667,,,,,,,-0.538931,,,,,,,,0.321839,,,,,,,,0.974909,,,,,,,,1.334246,,,,,,,,-1.360978,,,,,,,,1.252346,,,,,,,,0.000000,,,,,,,,-0.461790,,,,,,,,-0.639901,,
0.333333,,,,,,,-0.236172,,,,,,,,0.504601,,,,,,,,1.002076,,,,,,,,1.138444,,,,,,,,-1.139776,,,,,,,,0.977938,,,,,,,,0.000000,,,,,,,,0.034343,,,,,,,,-0.680856,,
0.354167,,,,,,,0.018530,,,,,,,,0.668287,,,,,,,,1.009232,,,,,,,,0.980716,,,,,,,,-0.966883,,,,,,,,0.754982,,,,,,,,0.000000,,,,,,,,0.023897,,,,,,,,-0.707171,,
0.375000,,,,,,,0.331616,,,,,,,,0.929235,,,,,,,,1.150500,,,,,,,,0.844743,,,,,,,,-0.712628,,,,,,,,0.585927,,,,,,,,0.000000,,,,,,,,0.501690,,,,,,,,-0.969349,,
0.395833,,,,,,,0.598297,,,,,,,,1.070568,,,,,,,,1.163602,,,,,,,,0.648941,,,,,,,,-0.440575,,,,,,,,0.326220,,,,,,,,0.000000,,,,,,,,0.501772,,,,,,,,-0.980728,,
0.416667,,,,,,,0.854955,,,,,,,,1.313179,,,,,,,,1.276608,,,,,,,,0.506442,,,,,,,,-0.336330,,,,,,,,0.149816,,,,,,,,0.000000,,,,,,,,0.975733,,,,,,,,-1.194550,,
0.437500,,,,,,,1.445847,,,,,,,,1.770011,,,,,,,,1.456076,,,,,,,,-0.043651,,,,,,,,0.122601,,,,,,,,-0.403410,,,,,,,,0.000000,,,,,,,,1.925372,,,,,,,,-1.609797,,
